pt,en,es,tr,fr,title,speaker,duration,tags
"
											E a última coisa
											é que este algoritmo também identifica
quais são as nossas intuições
											de quais as palavras que devem liderar
na vizinhança da introspeção.
											Assim, por exemplo,
											as palavras como ""próprio"",
""culpa"", ""razão"", ""emoção""
											estão muito próximas de ""introspeção"".
											Mas outras palavras,
											como ""vermelho"", ""futebol"",
""vela"", ""banana"",
											estão, simplesmente, muito distantes.
									","
											And so once we've built the space,
											the question of the history
of introspection,
											or of the history of any concept
											which before could seem abstract
and somehow vague,
											becomes concrete —
											becomes amenable to quantitative science.
									","
											Y así, una vez que
hemos construido el espacio,
											la cuestión de la historia
de la introspección,
											o de la historia de cualquier concepto
											que antes podía parecer abstracto
y en cierta forma impreciso,
											se vuelve concreto,
											se vuelve abordable
por la ciencia cuantitativa.
									","
											Alanı oluşturduğumuzda,
											iç gözlemin tarihçesi konusu
											veya önceden
soyut ve bir şekilde muğlak
											görünen herhangi bir kavramın 
gelişim aşamaları,
											somutlaşır,
											niceliksel bilgiye uyumlu olur.
									","
											Donc, une fois l'espace construit,
											la question de l'histoire
de l'introspection,
											ou de l'histoire de n'importe quel concept
											qui pouvait auparavant être abstraite
ou quelque peu vague,
											devient concrète,
											devient posable à la science quantitative.
									",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
","
","
","
","
",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
											Então, assim que construímos o espaço,
											a questão da história da introspeção
											ou a história de qualquer conceito
											que antes pareceria abstrata
ou, de certa forma, vaga
											torna-se concreta,
											torna-se passível
para a ciência quantitativa.
									","
											All that we have to do is take the books,
											we digitize them,
											and we take this stream
of words as a trajectory
											and project them into the space,
											and then we ask whether this trajectory
spends significant time
											circling closely to the concept
of introspection.
									","
											Solo nos resta tomar los libros,
											digitalizarlos,
											tomar esta corriente de palabras
como una trayectoria,
											proyectarla en el espacio,
y luego preguntarnos
											si esta trayectoria
pasa un tiempo considerable
											rodeando de cerca al concepto
de introspección.
									","
											Bütün yapmamız gereken,
kitapları alıp
											sayısallaştırmak
											ve bu kelimeler dizisini
bir yörünge olarak alıp
											alana yansıtmaktı,
											sonra da bu yörüngenin
iç gözlem kavramının yakınında dolanarak
											kayda değer zaman geçirip 
geçirmediğini sormaktı.
									","
											Ce qu'il nous reste à faire
est de prendre les livres,
											de les numériser,
											et nous prenons ce flux de mots
comme une trajectoire
											que nous projetons dans l'espace,
											puis nous regardons si cette trajectoire
passe un temps significatif
											tout autour du concept d'introspection.
									",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
","
","
","
","
",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
											Tudo o que temos que fazer
é pegar nos livros,
											digitalizá-los,
											pegar neste fluxo de palavras
como uma trajetória
											e projetá-las no espaço.
											Depois perguntamos se esta trajetória
despende tempo significativo
											a circular perto do conceito
de introspeção.
									","
											And with this,
											we could analyze
the history of introspection
											in the ancient Greek tradition,
											for which we have the best
available written record.
											So what we did is we took all the books —
											we just ordered them by time —
											for each book we take the words
											and we project them to the space,
											and then we ask for each word
how close it is to introspection,
											and we just average that.
											And then we ask whether,
as time goes on and on,
											these books get closer,
and closer and closer
											to the concept of introspection.
									","
											Y con esto,
											se podría analizar
la historia de la introspección
											en la tradición griega antigua,
											de la cual tenemos el mejor
registro escrito disponible.
											Por eso tomamos todos los libros
											y los ordenamos cronológicamente,
											por cada libro tomamos las palabras
											y las proyectamos al espacio,
											y luego nos preguntamos por cada palabra
cuan cercana está a la introspección,
											y calculamos su promedio.
											Luego nos preguntamos si,
con el transcurso del tiempo,
											estos libros se acercaban cada vez más
											al concepto de introspección.
									","
											Böylelikle,
											Antik Yunan geleneğinde iç gözlemin
											gelişim aşamalarını analiz edebilecektik,
											bunun için geçerli belgelerimiz mevcuttu.
											Bütün kitapları aldık,
											tarihsel sıraya koyduk.
											Her bir kitabın kelimelerini yazar
											ve alana yansıtırız,
											sonra da her kelimenin iç gözleme
ne kadar yakın olduğunu arar
											ve onu ortalarız.
											Sonra da süre ilerledikçe
											kitapların iç gözlem kavramına
											yakınlaşıp yakınlaşmadığına bakarız.
									","
											Et avec ceci,
											on peut tracer l'histoire
de l'introspection
											dans la tradition de la grecque antique,
											pour laquelle les meilleures
traces écrites sont disponibles.
											Nous avons donc pris tous les livres,
											nous les avons ordonnés chronologiquement,
											et pour chacun, on a pris les mots
											et les avons projetés dans l'espace,
											nous avons demandé pour chacun
sa distance à « introspection »,
											et avons fait la moyenne.
											Puis nous avons regardé si,
avec le temps,
											ces livres se rapprochaient
											du concept d'introspection.
									",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
","
","
","
","
",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
											E, com isto,
											podemos analisar a história da introspeção
na tradição da Grécia antiga.
											para a qual temos os melhores
registos escritos disponíveis.
											O que fizemos, então,
foi pegar em todos os livros,
											e ordenámo-los pelo tempo
											— para cada livro, pegamos nas palavras
e projetamo-las no espaço.
											Depois, perguntamos, para cada palavra,
											o quão próxima está da introspeção
e fazemos uma média disso.
											Depois perguntamos,
à medida que o tempo passa,
											se estes livros se aproximam 
cada vez mais
											do conceito de introspeção.
											Isto é, exatamente, o que acontece
na tradição da Grécia antiga.
											Vemos que, para os livros
mais antigos na tradição homérica,
											há um pequeno aumento de livros
a chegarem mais perto da introspeção.
											Mas cerca de quatro séculos
antes de Cristo,
											isto começou aumentar rapidamente
até quase a um aumento quíntuplo
											de livros a ficarem cada vez mais perto
											do conceito de introspeção.
									","
											And this is exactly what happens
in the ancient Greek tradition.
											So you can see that for the oldest books
in the Homeric tradition,
											there is a small increase with books
getting closer to introspection.
											But about four centuries before Christ,
											this starts ramping up very rapidly
to an almost five-fold increase
											of books getting closer,
and closer and closer
											to the concept of introspection.
											And one of the nice things about this
											is that now we can ask
											whether this is also true
in a different, independent tradition.
									","
											Y esto es exactamente lo que sucede
en la tradición griega antigua.
											Se puede ver que en los libros
más antiguos en la tradición homérica,
											hay un pequeño acercamiento
a la introspección.
											Pero unos cuatro siglos antes de Cristo,
											empieza a despegar rápidamente
hasta casi quintuplicarse
											el acercamiento paulatino de los libros
											al concepto de introspección.
											Y algo bueno de esto
											es que ahora podemos preguntarnos
											si esto también es cierto en una
tradición diferente, independiente.
									","
											Bu, tam olarak
antik Yunan geleneğinde olan şey.
											Bunu Homerik gelenekte yazılmış 
en eski kitaplarda görebilirsiniz;
											iç gözleme yaklaşan kitaplarda
küçük bir artış var.
											Fakat milattan dört yüzyıl kadar önce,
											çok hızlı bir şekilde artarak,
kitapların neredeyse beş katı
											iç gözlem kavramına 
gittikçe daha fazla
											yakınlaşmaya başlıyor.
											Bunun güzel bir yanı ise,
											şimdi bu işlemin
											farklı, bağımsız bir gelenekte geçerli
olup olmadığını sorabilmemiz.
									","
											Et c'est exactement ce qui est arrivé
dans la tradition de la grecque antique.
											Vous pouvez voir que pour les plus vieux
livres d'Homère,
											il y a une légère progression des livres
vers l'introspection
											Mais environ 4 siècles avant notre ère,
											cela commence à monter très rapidement,
presque d'un facteur 5,
											pour des livres se rapprochant
de plus en plus
											du concept d'introspection.
											Et ce qui est sympathique,
											est que maintenant
											on peut savoir si c'est aussi vrai dans
une tradition différente, indépendante.
									",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
","
","
","
","
",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
											Uma das melhores coisas disto
											é que agora podemos perguntar
											se isto também é verdade,
numa tradição diferente e independente.
											Então, fizemos esta mesma análise
											na tradição judaico-cristã
											e, obtivemos, praticamente
o mesmo padrão.
											Novamente, vemos um pequeno aumento
											dos livros antigos do Velho Testamento.
											Depois, aumenta muito rapidamente
											nos novos livros do Novo Testamento.
											E, assim, temos o pico da introspeção
											nas ""Confissões de Santo Agostinho"",
											cerca de quatro séculos depois de Cristo.
									","
											So we just ran this same analysis
on the Judeo-Christian tradition,
											and we got virtually the same pattern.
											Again, you see a small increase
for the oldest books in the Old Testament,
											and then it increases much more rapidly
											in the new books of the New Testament.
											And then we get the peak of introspection
											in ""The Confessions of Saint Augustine,""
											about four centuries after Christ.
											And this was very important,
											because Saint Augustine
had been recognized by scholars,
											philologists, historians,
											as one of the founders of introspection.
											Actually, some believe him to be
the father of modern psychology.
									","
											Por eso hicimos este mismo análisis
en la tradición judeocristiana,
											y obtuvimos prácticamente
el mismo patrón.
											De nuevo, se ve un pequeño acercamiento
											en los libros más antiguos 
del Antiguo Testamento,
											y luego se acerca mucho más rápidamente
											en los nuevos libros 
del Nuevo Testamento.
											Y luego tenemos 
el pico de la introspección
											en ""Las confesiones de San Agustín"",
											unos cuatro siglos después de Cristo.
											Y esto fue muy importante,
											porque San Agustín había sido 
reconocido por eruditos,
											filólogos, historiadores,
											como uno de los fundadores 
de la introspección.
											En realidad, algunos creen que él 
es el padre de la psicología moderna.
									","
											Bunun üzerine, aynı analizi
Yahudi-Hristiyan geleneğine uyguladık
											ve hemen hemen aynı yapıyı gördük.
											Yine, Eski Ahit'in en eski kayıtlarında
küçük bir yükseliş görürsünüz
											ve sonra bu Yeni Ahit'in yeni kayıtlarında
											çok daha hızlı bir şekilde yükselir.
											Daha sonra milattan yaklaşık
dört yüzyıl sonra,
											Saint Augustine'in ""İtiraflar""ında
											iç gözlemin zirvesine ulaşırız.
											Bu çok önemliydi,
											çünkü Saint Augustine bilim adamları,
											dil bilimciler, tarihçiler tarafından
											iç gözlemin kurucusu olarak tanınmıştı.
											Aslında kimileri modern psikolojinin
fikir öncüsü olduğuna inanır.
									","
											Donc nous avons lancé cette analyse
sur le corpus judéo-chrétien,
											et nous avons eu à peu près
le même schéma.
											Là aussi, on voit un léger accroissement
dans les livres de l'Ancien Testament,
											puis ça monte beaucoup plus rapidement
											dans les livres du Nouveau Testament.
											Puis nous avons un pic d'introspection
											dans « Les Confessions
de Saint Augustin »,
											environ 4 siècles après Jésus Christ.
											Et c'est très important,
											car Saint Augustin,
a été reconnu par les universitaires,
											les philologues, les historiens,
											comme l'un des fondateurs
de l'introspection.
											En fait, certains pensent qu'il est
le père de la psychologie moderne.
									",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
","
","
","
","
",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
											Isto foi muito importante,
											porque Santo Agostinho tinha sido
reconhecido por académicos,
											filólogos e historiadores
											como um dos criadores da introspeção.
											Na realidade, alguns acreditam
que ele foi o pai da psicologia moderna.
											Então, o nosso algoritmo
											que tem a virtude de ser quantitativo,
de ser objetivo,
											e, claro, de ser extremamente rápido
											— corre apenas numa fração de segundo —
											consegue captar algumas
das conclusões mais importantes
											desta longa tradição de investigação.
											Isto é, de certa forma,
uma das belezas da ciência,
											que é de que esta ideia agora
pode ser traduzida
									","
											So our algorithm,
											which has the virtue
of being quantitative,
											of being objective,
											and of course of being extremely fast —
											it just runs in a fraction of a second —
											can capture some of the most
important conclusions
											of this long tradition of investigation.
											And this is in a way
one of the beauties of science,
											which is that now this idea
can be translated
											and generalized to a whole lot
of different domains.
									","
											Por lo tanto nuestro algoritmo,
											que tiene la virtud de ser cuantitativo,
											de ser objetivo,
											y, por supuesto, 
de ser extremadamente rápido
											— corre en una fracción de segundo —
											puede capturar algunas de las 
conclusiones más importantes
											de esta larga tradición de investigación.
											Y esta es en cierto modo
una de las bellezas de la ciencia,
											y es que ahora esta idea
se puede trasladar
											y generalizar a muchos 
y diferentes dominios.
									","
											Niceliksel olma
											ve nesnel olma özelliği olan
											işlemimiz
											ve tabii ki son derece hızlı olarak—
											anında çalışıyor —
											bu uzun gelenek araştırmasına dair
											bazı çok önemli sonuçlarını 
elde edebiliyor.
											Bu bir bakıma 
bilimin güzelliklerinden biri,
											öyle ki; bu fikir şu anda
pek çok farklı alana
											aktarılabilir ve yaygınlaştırılabilir.
									","
											Donc notre algorithme,
											qui a la vertu d'être quantitatif,
											d'être objectif,
											et bien sûr d'être très rapide,
											il tourne en une fraction de seconde,
											peut mettre en évidence
les conclusions les plus importantes
											de ces investigations de longue date.
											Et c'est une des beautés de la science,
											que cette idée puisse
maintenant être transposée
											et généralisée à un grand nombre
de domaines.
									",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
","
","
","
","
",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
											e generalizada a um conjunto 
total de diferentes domínios.
											Então, da mesma forma
que nos questionámos
											sobre o passado da consciência humana,
											talvez a pergunta mais desafiante
que podemos fazer a nós próprios
											é se isto nos consegue dizer algo
sobre o futuro da nossa consciência.
											Mais precisamente,
											se as palavras que dizemos hoje
											nos podem dizer algo sobre
onde as nossas mentes estarão
											daqui a alguns dias,
daqui a alguns meses,
									","
											So in the same way that we asked
about the past of human consciousness,
											maybe the most challenging question
we can pose to ourselves
											is whether this can tell us something
about the future of our own consciousness.
											To put it more precisely,
											whether the words we say today
											can tell us something
of where our minds will be in a few days,
											in a few months
											or a few years from now.
									","
											Y así como nos preguntamos sobre 
el pasado de la conciencia humana,
											tal vez la pregunta más difícil que
podemos plantearnos
											es si esto puede decirnos algo sobre
el futuro de nuestra propia conciencia.
											Para decirlo con mayor precisión,
											si las palabras que decimos hoy
											nos pueden decir algo de dónde estarán
nuestras mentes en unos días,
											en unos meses,
											o dentro de unos años.
									","
											Aynı şekilde insan bilincinin
geçmişini sorduğumuzda,
											belki de kendimize yönelteceğimiz
en zorlayıcı soru,
											bunun kendi bilincimizin geleceğine dair
bir şeyler söyleyip söyleyemeyeceğidir.
											Daha kesin konuşursak,
											bugün kullandığımız kelimeler
											acaba zihinlerimizin birkaç gün, 
birkaç ay ya da birkaç yıl sonra
											nerede olacağını
											gösterebilir mi?
									","
											Donc de la même manière que nous avons
cherché le passé de la conscience humaine,
											nous pouvons nous poser peut-être
le plus grand défi qu'il soit,
											de savoir si ça peut nous dire quelque
chose sur le futur de notre conscience.
											Pour être plus précis,
											si les mots que nous utilisons aujourd'hui
											peuvent nous prédire où sera notre esprit
dans quelques jours,
											quelques mois,
											ou quelques années.
									",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
","
","
","
","
",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
											ou daqui a alguns anos.
											Da mesma forma que agora
alguns de nós usamos sensores
											que detetam a nossa pulsação,
a nossa respiração,
											os nossos genes,
											na esperança que isso
nos ajude a evitar doenças,
											podemos perguntar se
monitorizar e analisar
											as palavras que proferimos, as que usamos
no twitter e e-mail e as que escrevemos
									","
											And in the same way many of us
are now wearing sensors
											that detect our heart rate,
											our respiration,
											our genes,
											on the hopes that this may
help us prevent diseases,
											we can ask whether monitoring
and analyzing the words we speak,
											we tweet, we email, we write,
											can tell us ahead of time whether
something may go wrong with our minds.
											And with Guillermo Cecchi,
											who has been my brother in this adventure,
											we took on this task.
											And we did so by analyzing
the recorded speech of 34 young people
											who were at a high risk
of developing schizophrenia.
									","
											Y así como muchos de nosotros
ahora usamos sensores
											que detectan nuestro ritmo cardíaco,
											nuestra respiración,
											nuestros genes,
											con la esperanza de que esto pueda
ayudarnos a prevenir enfermedades,
											podemos preguntar si monitorear
y analizar las palabras que decimos,
											que tuiteamos, que escribimos,
											pueden decirnos de antemano si algo 
puede estar mal en nuestra mente.
											Y con Guillermo Cecchi,
											que ha sido mi hermano en esta aventura,
											nos embarcamos en esa tarea.
											Analizamos la voz grabada de 34 jóvenes
											con alto riesgo
de desarrollar esquizofrenia.
									","
											Aynı şekilde, pek çoğumuz
											kalp atış hızımızı,
											solunumumuzu,
											genlerimizi
											hastalıklardan koruyacağı umuduyla
sensörler kullanıyoruz,
											söylediğimiz, tweet / e-posta attığımız,
yazdığımız kelimeleri
											izleme ve incelemenin,
zihnimizde bir şeylerin
											ters gidip gidemeyeceğini önceden
söyleyebilirliğini araştırabiliriz.
											Bu maceradaki arkadaşım
											Guillermo Cecchi'yle
											bu görevi üstlendik.
											Bunu şizofreni riski yüksek
34 gencin konuşma kayıtlarını
											inceleyerek yaptık.
									","
											Et de la même manière que certains
qui portent des capteurs
											pour détecter leur pouls,
											leur respiration,
											leurs gènes,
											dans l'espoir que ça leur permette
d'éviter des maladies,
											nous pouvons nous demander
si analyser les mots quand on parle
											quand on fait des tweets, des e-mails,
quand on écrit,
											peut nous prédire si quelque chose
peut aller plus mal dans notre esprit.
											Et avec Guillaume Cecchi,
											qui a été mon frère dans cette aventure,
											nous nous sommes attelés à la tâche.
											Nous l'avons fait en analysant
l'enregistrement de 34 jeunes
											qui avaient un risque élevé
de schizophrénie.
									",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
","
","
","
","
",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
											nos podem dizer, à partida, se algo
poderá correr mal com as nossas mentes.
											Com Guillermo Cecchi,
											— que tem sido meu irmão nesta aventura —
											aceitámos esta tarefa.
											Fizemo-lo através da análise
do discurso gravado de 34 jovens
											que estavam com um risco elevado 
de desenvolver esquizofrenia.
											O que fizemos foi medir
o discurso no primeiro dia.
											Depois, perguntámos se as propriedades
do discurso podiam prever,
											no espaço de três anos,
									","
											And so what we did is,
we measured speech at day one,
											and then we asked whether the properties
of the speech could predict,
											within a window of almost three years,
											the future development of psychosis.
											But despite our hopes,
											we got failure after failure.
											There was just not enough
information in semantics
											to predict the future
organization of the mind.
											It was good enough
											to distinguish between a group
of schizophrenics and a control group,
											a bit like we had done
for the ancient texts,
											but not to predict the future
onset of psychosis.
									","
											Medimos el discurso el primer día,
											y luego nos preguntamos si las 
propiedades del discurso podían predecir,
											en el periodo de casi tres años,
											el desarrollo de la psicosis futura.
											Pero a pesar de nuestras esperanzas,
											tuvimos un fracaso tras otro.
											Sencillamente no había suficiente 
información en la semántica
											para predecir la organización 
futura de la mente.
											Era suficientemente buena
											para distinguir entre un grupo de 
esquizofrénicos y un grupo de control,
											tal y como nos había ocurrido
con los textos antiguos,
											pero no para predecir 
el inicio de la psicosis futura.
									","
											Yaptığımız şey şuydu;
önce konuşma şekline dikkat ettik
											sonra da konuşmanın niteliklerinin

											yaklaşık üç yıllık bir zaman dilimi içinde
											psikoz gelişimi öngörüp
göremeyeceğini araştırdık.
											Fakat umduğumuzun aksine
											hata üstüne hata yaptık.
											Anlambilimde zihnin gelecekteki
düzenini öngörecek
											tam olarak yeterli bilgi yoktu.
											Bir grup şizofren ile
											kontrol grubunu ayırmak için
yeteri kadar iyiydi,
											tarihi metinlere yaptığımızın
bir benzeriydi,
											fakat muhtemel psikoz başlangıcını
öngörmek için değildi.
									","
											Nous avons mesuré
leurs discours le premier jour,
											puis nous avons demandé si
leurs caractéristiques pouvaient prédire,
											à environ 3 ans,
											le développement futur de leur psychose.
											Mais malheureusement,
											ce fut échec sur échec.
											Il n'y avait pas assez d'information
de sémantique
											pour prédire l'organisation
future de la pensée.
											C'était par contre assez bon
											pour faire la distinction entre un groupe
de schizophrènes et un groupe témoin,
											un peu comme nous l'avons fait,
pour les textes anciens,
											mais pas assez pour prédire un futur
démarrage de la psychose.
									",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
","
","
","
","
",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
											o desenvolvimento futuro de uma psicose.
											Mas, apesar das nossas esperanças,
											tivemos fracasso atrás de fracasso.
											Simplesmente não existia
informação suficiente na semântica
											para prever a organização
futura da mente.
											Serviu bastante bem
											para distinguir entre um grupo 
de esquizofrénicos e um de controlo
											— um pouco como fizemos
com os textos antigos —
											mas não para prever
o futuro início de uma psicose.
											Então, apercebemo-nos
											de que talvez a coisa mais importante 

											não era tanto o que diziam,
											mas sim como o diziam.
									","
											But then we realized
											that maybe the most important thing
was not so much what they were saying,
											but how they were saying it.
											More specifically,
											it was not in which semantic
neighborhoods the words were,
											but how far and fast they jumped
											from one semantic neighborhood
to the other one.
											And so we came up with this measure,
											which we termed semantic coherence,
											which essentially measures the persistence
of speech within one semantic topic,
											within one semantic category.
									","
											Pero luego nos dimos cuenta
											de que quizá lo más importante
no era tanto lo que decían,
											sino cómo lo estaban diciendo.
											Más específicamente,
											no eran los campos semánticos
donde estaban las palabras
											sino cuán lejos y rápido saltaban
											de un campo semántico al otro.
											Y se nos ocurrió esta medida,
											que denominamos ""coherencia semántica"",
											que mide esencialmente la persistencia
del discurso dentro de un tema semántico,
											dentro de una categoría semántica.
									","
											Ama sonra fark ettik ki,
											belki de önemli olan şey
ne söyledikleri değildi;
											söyleme şekilleriydi.
											Daha açık konuşursak,
											kelimelerin hangi anlamsal grupta
oldukları değil,
											bir anlamsal gruptan diğerinin
											ne kadar uzağına ve 
ne kadar hızlı geçtikleriydi.
											Böylelikle ""anlamsal tutarlılık""

											adını verdiğimiz, öncelikli olarak
											konuşmanın sürerliğini
anlambilimsel bir başlık dâhilinde,
											anlambilimsel bir kategori içinde
ölçen bu kritere ulaştık.
									","
											Nous avons alors réalisé
											que peut-être la chose la plus importante
n'était pas ce qu'ils disaient,
											mais comment ils le disaient.
											Plus précisément,
											ce n'était pas le champ sémantique
où étaient les mots,
											mais la distance et la rapidité de passage
											d'un champ sémantique à l'autre.
											Donc on est arrivés à cette mesure,
											que nous appelons la cohérence sémantique,
											qui mesure surtout la persistance
du discours dans un sujet sémantique,
											d'une catégorie sémantique.
									",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
","
","
","
","
",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
											Mais especificamente,
											não era em que vizinhanças semânticas
as palavras estavam,
											mas quão rápido e longe saltavam
de uma vizinhança semântica para outra.
											Assim, chegámos a esta medida
que definimos de ""coerência semântica"",
											que mede, essencialmente,
a persistência do discurso
											dentro de um tópico semântico,
											dentro de uma categoria semântica.
									","
											And it turned out to be
that for this group of 34 people,
											the algorithm based on semantic
coherence could predict,
											with 100 percent accuracy,
											who developed psychosis and who will not.
											And this was something
that could not be achieved —
											not even close —
											with all the other
existing clinical measures.
									","
											Y resultó ser que para este grupo 
de 34 personas,
											el algoritmo basado en la 
coherencia semántica podía predecir,
											con 100 % de precisión,
											quién desarrollará psicosis 
y quién no lo hará.
											Y esto era algo que no podía lograrse
											— ni por aproximación —
											con las demás 
medidas clínicas existentes.
									","
											34 kişilik grupta,
											anlamsal tutarlılığa dayanan işlemin
%100 doğrulukla
											kimde psikoz oluştuğunu
veya oluşmayacağını
											öngörebildiği ortaya çıktı.
											Bu, mevcut klinik ölçümlerle
											değil başarılmış,
											yaklaşılmış bir şey bile değildi.
									","
											Et il se révéla que pour ce groupe
de 34 personnes,
											l'algorithme basé sur la cohérence
sémantique a pu prédire,
											à 100%,
											qui développa une psychose et qui non.
											Ceci est quelque chose
qui n'a pas pu être réalisé,
											et de loin,
											avec n'importe quelle autre
mesure clinique existante.
									",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
","
","
","
","
",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
											Aconteceu que,
para este grupo de 34 pessoas,
											o algoritmo baseado na coerência semântica
											conseguiu prever, com 100% de precisão,
											quem desenvolveu uma psicose
e quem não a desenvolveu.
											Isto foi algo que não poderia
ser alcançado, nem de perto,
											com qualquer outra medida clínica 
existente.
									","
											And I remember vividly,
while I was working on this,
											I was sitting at my computer
											and I saw a bunch of tweets by Polo —
											Polo had been my first student
back in Buenos Aires,
											and at the time
he was living in New York.
											And there was something in this tweets —
											I could not tell exactly what
because nothing was said explicitly —
											but I got this strong hunch,
											this strong intuition,
that something was going wrong.
											So I picked up the phone,
and I called Polo,
											and in fact he was not feeling well.
											And this simple fact,
											that reading in between the lines,
											I could sense,
through words, his feelings,
											was a simple, but very
effective way to help.
									","
											Y recuerdo vívidamente,
mientras estaba trabajando en esto,
											sentado ante mi computadora
											que vi un montón de tuits de Polo;
											Polo había sido mi primer estudiante
de regreso en Buenos Aires,
											y en ese momento vivía en Nueva York.
											Y había algo en esos tuits,
											no podría decir exactamente qué
porque no había algo explícito,
											pero tuve ese presentimiento,
											esa intuición fuerte de que algo iba mal.
											Así que tomé el teléfono y llamé Polo,
											y, de hecho, no se sentía bien.
											Y este simple hecho,
											de leer entre líneas,
											de sentir, a través de las 
palabras, sus sentimientos,
											fue una manera simple 
pero efectiva de ayudar.
									","
											Çok net hatırlıyorum,
bu çalışmayı yaparken
											bilgisayar başındaydım
											ve Polo'nun birkaç tweetini gördüm—
											kendisi Buenos Aires'teki ilk öğrencimdi
											ve o sırada New York'taydı.
											Bu tweet'lerde bir şey vardı;
											ne olduğunu tam olarak anlayamadım
çünkü net bir şey söylemiyordu,
											fakat ciddi bir şekilde içime doğdu,
											güçlü bir sezgi hissettim,
bir şeyler ters gidiyordu.
											Telefonu aldım ve Polo'yu aradım
											ve gerçekten de keyfi yoktu.
											Basit bir yolla;
											satır aralarını okuyarak,
											kelimeler sayesinde 
hislerini algılayabiliyordum,
											kolay fakat yardım etmek için
etkili bir yol.
									","
											Et je me souviens très bien,
quand je travaillais là-dessus,
											j'étais assis devant mon ordinateur
											et j'ai vu un flot de tweets de Polo,
											Polo était mon premier étudiant
à Buenos Aires,
											et pendant qu'il vivait à New-York.
											Il y avait quelque chose dans ses tweets,
											je ne pouvais pas dire quoi,
car ce n'était pas explicite,
											mais j'ai eu ce fort pressentiment,
											cette intuition forte
que quelque chose n'allait pas.
											Donc j'ai appelé Polo,
											il n'allait pas très bien.
											Et ce simple fait,
											qu'en lisant entre les lignes,
											j'ai pu deviner ses sensations,
à travers les mots
											était un moyen simple
et efficace pour l'aider.
									",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
"
","
","
","
","
",Your words may predict your future mental health,Mariano Sigman,12:14,"cognitive science,communication,future,identity,health,language,mental health,mind,science,neuroscience,speech,self,writing,brain"
