es,tr,fr,title,speaker,duration,tags
"
											Ahora, esto es peligroso, usar datos promedios, porque existen muchas
											diferencias entre los países. Por lo tanto si me fijo aquí, podemos ver
											que hoy Uganda está donde estaba Corea del Sur en 1960. Si divido a Uganda,
											hay muchas diferencias dentro de Uganda. Estos son los quintiles de Uganda.
											El 20% más rico de los ugandeses están ahí.
											Los más pobres allí abajo. Si divido a Sudáfrica es así.
											Si bajo y miro lo que sucede en Níger, donde hubo una terrible hambruna,
											finalmente es así. El 20% más pobre de Níger está aquí,
											y el 20% más rico de África del Sur está allá,
											y sin embargo tendemos a debatir sobre las soluciones posibles para África.
											En África existe todo lo posible en este mundo. Y no se puede
											debatir el acceso universal a las [medicinas] del VIH por este quintil aquí
											con la misma estrategia que allí. Las mejoras en el mundo
											deben estar contextualizadas y no es relevante hacerlas
											a nivel regional. Debemos ser mucho más detallistas.
											Encontramos que los estudiantes se entusiasman cuando pueden usar esto.
									","
											Aslında verilerin ortalamasını kullanmak tehlikelidir çünkü
											ülkelerin aralarında çok fazla fark var. Buraya baktığımız zaman,
											bugün Uganda’nın, Güney Kore’nin 1960 yılında bulunduğu noktada olduğunu görüyoruz.
											Uganda’yı bölersek eğer, Uganda’nın içinde de bayağı farklar var. Uganda’yı beş parçaya ayırdım.
											Ugandalıların en zengin yüzde 20’si burada.
											En fakirleri ise burada. Güney Afrika’yı böldüğüm zaman bu hale geliyor.
											Daha aşağılarda bulunan Nijerya’ya bakarsak eğer, orada dehşet verici bir kıtlık vardı,
											sonunda, bu şekilde oluyor. Nijerya’nın en fakir yüzde 20’si orada,
											ve Güney Afrika’nın en zengin yüzde 20’si orada
											ve biz hala Afrika’da ne tarz çözümler bulunması gerektiğini tartışmaya çalışıyoruz.
											Bu dünyadaki her şey Afrika’da var. Ve buradaki beşte birlik kısım için
											HIV’ye [tıbbi] evrensel yaklaşımı, burada aşağıdaki beşte birlik kısım
											için aynı mantıkla tartışamazsınız. Dünyadaki gelişim
											bütün öğeleri ile birlikte alınmalıdır, bunu sadece bir bölgesel
											seviyede tutmak mantıksızdır. Daha fazla detaya ihtiyacımız var.
											Öğrencilerin, bunu kullanabilecekleri zaman oldukça heyecanlandıklarını gördük.
									","
											Mais il est hasardeux d'utiliser des moyennes car il y a une grosse
											différence entre les pays. Donc si je vais par là, nous pouvons remarquer
											que l'Ouganda aujourd'hui est semblable à la Corée du Sud en 1960. Si je divise l'Ouganda,
											il existe de grandes différences au sein de l'Ouganda. Voici les quantiles de l'Ouganda.
											Les 20 % des Ougandais les plus riches sont là.
											Les plus pauvres sont ici en bas. Si je divise l'Afrique du Sud, c'est ainsi.
											Si je descends et que je regarde le Niger, où il y a eu une terrible famine
											dernièrement, cela ressemble à ça. Les 20 % les plus pauvres du Niger ici,
											et les 20 % les plus riches d'Afrique du Sud là.
											Nous pouvons ensuite discuter des solutions existant pour l'Afrique.
											Tout en ce monde existe en Afrique. Et on ne peut pas
											parler d'un accès universel au VIH [traitement] pour ce quantile ici en haut
											avec la même stratégie que pour celui-ci en bas. L'amélioration du monde
											doit être fortement replacée dans son contexte, et ce n'est en aucun cas pertinent
											à un niveau régional. Nous devons davantage détailler.
											Nous avons découvert que les étudiants sont emballés quand ils peuvent utiliser cet outil.
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Y hasta los responsables de las políticas y los sectores corporativos quisieran ver
											cómo está cambiando el mundo. Ahora, ¿por qué no sucede esto?
											¿No estamos usando los datos que tenemos? Tenemos datos de las Naciones Unidas,
											de las agencias nacionales de estadísticas,
											de las universidades y de organizaciones no gubernamentales.
											Porque los datos se esconden en base de datos.
											Y el público está allí, Internet está allí, pero todavía no lo usamos eficientemente.
									","
											Daha çok politikacılar ve şirketler kesimi dünyanın nasıl değiştiğini
											görmek istiyor. Bu neden olmuyor?
											Neden elimizdeki verileri kullanmıyoruz? Birleşmiş Milletlerin verileri var,
											ulusal istatik kurumlarının verileri var
											üniversite ve diğer sivil toplum kuruluşlarının verileri var.
											Çünkü veriler, veri tabanlarında gizleniyor.
											Halk orada, internet orada ama halen faydalı bir şekilde kullanmadık.
									","
											Et même les responsables politiques et les entreprises aimeraient observer
											l'évolution du monde. Mais pourquoi cela n'est-il pas mis en place ?
											Pourquoi ne pas utiliser les données que nous avons ? Nous possédons des données aux Nations Unies,
											dans les agences nationales de statistiques
											et dans les universités et les autres organisations non gouvernementales.
											Parce que les données sont enfouies dans les bases de données.
											Le public est là, Internet est là, mais nous ne les utilisons pas efficacement.
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Toda esta información de cambio en el mundo que vimos
											no incluye las estadísticas financiadas por organismos públicos. Hay algunas páginas web
											como esta, pero toman parte de su información de las bases de datos,
											pero cobran por acceder a ellas, hay que ingresar claves tontas y hay estadísticas aburridas.
											(Risas). (Aplausos).
									","
											Dünyada değiştiğini gördüğümüz verilerin hiçbiri
											resmi finans istatistiklerini içermiyor. Bilirsiniz bir takım web sayfaları
											vardır, veritabanlarından bilgiler alır,
											ama onların üzerine fiyat, aptalca şifreler ve sıkıcı istatistikler koyarlar.
											(Gülüşmeler.) (Alkış.)
									","
											Toutes ces informations que nous voyons changer dans le monde
											n'incluent pas les statistiques publiques. Il existe des pages Web
											comme celle-ci, mais elles se nourrissent des bases de données,
											mais on les rend payantes, on instaure des mots de passe stupides et des statistiques ennuyeuses.
											(Rires). (Applaudissements).
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Y esto no funciona. Entonces, ¿qué hace falta? Tenemos las bases de datos.
											No se necesitan nuevas bases de datos. Tenemos maravillosas herramientas de diseño,
											y se agregan más y más. Por esto creamos
											una empresa sin fines de lucro para unir datos con diseño
											que llamamos Gapminder, del metro de Londres, donde se advierte:
											""cuidado con el agujero"". Por eso pensamos que Gapminder era el nombre adecuado.
											Y empezamos a diseñar un software para vincular los datos así.
											Y fue simple. A algunas personas les llevó años y ahora nosotros podemos producir animaciones.
											Se pueden tomar datos fijos y ponerlos allí.
											Estamos liberando datos de la ONU, de algunas organizaciones de la ONU.
									","
											Bu şekilde olmaz. Lazım olan ne peki? Veritabalarımız var.
											İhtiyacımız olan yeni bir veritabanı değil. Harika tasarım araçlarımız var
											ve buna bir çok şey eklenebilir. Yani kar amacı
											gütmeyen bir girişim başlattık, verileri tasarıma bağladık,
											ve buna Gapminder ismini verdik. Londra metrosundan esinlendik. Hani
											“boşluğa dikkat edin” diye uyarırlar ya? Dolayısıyla Gapminder isminin uygun olduğunu düşündük.
											Ve bu verileri bu şekilde bağlayabilen bir yazılım yazmaya başladık.
											O kadar da zor olmadı. Bunu elde etmek birkaç yıl aldı ve animasyonlar yaptık.
											Bir veriyi alıp buraya koyabilirsiniz.
											Birleşmiş Milletlerin verilerini ve bazı BM kuruluşlarının verilerini açığa çıkarıyoruz.
									","
											Et cela ne marche pas. Que devons-nous faire ? Nous avons les bases de données.
											Ce n'est pas de nouvelles bases de données dont nous avons besoin. Nous avons des outils de mise en forme merveilleux,
											et il s'en crée de plus en plus. Nous avons donc lancé
											une entreprise à but non lucratif que nous avons appelée - en reliant les données à la conception -
											nous l'avons appelée ""Gapminder"", par analogie au métro londonien qui vous avertit
											de faire attention au vide. Nous avons donc pensé que ""Gapminder"" était un nom approprié.
											Nous avons donc développé des logiciels qui relient les données comme cela.
											Et ce n'était pas si compliqué. Cela nous a pris quelques années, et nous avons produit des animations.
											Vous pouvez prendre un ensemble de données et les amener là.
											Nous nous sommes procuré des données de l'ONU et de quelques organisations de l'ONU.
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Algunos países aceptan que sus bases de datos puedan salir del país,
											pero lo que realmente necesitamos, sin duda, es una función de búsqueda.
											Una función donde podamos copiar los datos en un formato apto para consulta
											y darlo a conocer al mundo. Y ¿qué escuchamos?
											He estudiado antropología según las principales unidades estadísticas. Todo el mundo dice:
											""Es imposible. No se puede hacer así. Nuestra información es tan peculiar
											que no puede investigarse como se investigan otras áreas.
											No podemos proporcionar los datos a los estudiantes, a los empresarios del mundo gratis"".
											Pero esto es lo que quisiéramos ver, ¿verdad?
											Los datos financiados por organismos públicos están aquí.
											Y nos gustaría que crecieran flores en Internet.
											Y lo más importante es hacer que estos datos se puedan consultar y que todos puedan usar
											las diferentes herramientas de diseño para animarlos.
											Y les tengo una buena noticia: el actual
											Director de Estadísticas de la ONU dice que no es imposible.
											Sólo dice: ""No podemos hacerlo"".
											(Risas).
											Es bastante inteligente, ¿verdad?
											(Risas).
									","
											Bazı ülkeler, veritabanlarının dünyaya sunulmasını kabul ediyor,
											ama asıl ihtiyacımız olan elbette bir arama fonksiyonu.
											Verileri aranabilecek bir formata kopyalayabileceğimiz
											ve dünyaya sunabileceğimiz bir arama fonksiyonu. Ve etrafa baktığımızda ne duyuyoruz?
											Temel istatistik birimlerine antropolojiyi aradım. Herkes diyor ki,
											“Bu imkansız. Yapılamaz. Bizim verilerimiz o derece özel ki,
											diğer veritabanları gibi arama yapılamaz.
											Verilerimizi öğrencilere, dünyadaki iş adamlarına sunamayız.”
											Ama görmek istediğimiz de bu, öyle değil mi?
											Resmi veriler işte burada.
											Ve internette çiçeklerin açmasını istiyoruz.
											Ve en önemli noktalardan biri bunları aranabilir hale getirmek ve o zaman insanlar
											bunları canlandırmak için çeşitli tasarım araçlarını kullanabilir.
											Size çok iyi bir haberim var. Size, BM İstatistik Birimi Başkanı’nın
											bunun imkansız olduğunu söylemediğini belirtmek istiyorum.
											Sadece “başaramayız.” diyor.
											(Gülüşmeler.)
											Ve bu çok zeki bir adam, değil mi?
											(Gülüşmeler.)
									","
											Certains pays ont accepté de rendre publiques leurs données,
											mais ce dont nous avons réellement besoin c'est, bien sûr, d'une fonction de recherche.
											Une fonction de recherche qui nous permettrait de copier les données dans un format accessible
											et de les transmettre au monde entier. Et quelles ont été les réactions ?
											J'ai fait une recherche anthropologique sur les principales formations statistiques. Tout le monde a dit,
											""C'est impossible. On ne peut pas faire ça. Notre information est trop spécifique
											et ne peut être partagée comme n'importe quelle autre.
											On ne peut pas donner cette information gratuitement aux étudiants et aux entrepreneurs du monde entier.""
											Mais c'est exactement ce que nous voulons faire, n'est-ce pas ?
											Les données publiques sont juste là.
											Nous souhaitons qu'elles se développent sur Internet.
											L'un des points cruciaux consiste à les rendre accessibles et à faire en sorte que les gens puissent utiliser
											les différents outils pour les rendre vivantes.
											Et j'ai une bonne nouvelle pour vous.
											Le nouveau directeur du service Statistiques de l'ONU ne dit pas que c'est impossible.
											Il dit simplement : ""On ne peut pas le faire"".
											(Rires)
											C'est plutôt quelqu'un de malin, n'est-ce pas ?
											(Rires)
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Podemos ver que sucederán muchas cosas con los datos en los próximos años.
											Podremos ver la distribución de ingresos en formas totalmente nuevas.
											Esta es la distribución de ingresos de China, 1970.
											La distribución de ingresos de Estados Unidos, 1970.
											Casi no se superponen en ningún punto. ¿Y qué ha sucedido?
											Ha sucedido lo siguiente: que China está creciendo, ya no es tan igualitaria,
											y está apareciendo aquí, sobrepasando a Estados Unidos.
											Casi como un fantasma, ¿verdad?
											(Risas).
									","
											Dolayısıyla, önümüzdeki yıllarda verilerde bayağı çok şey değişeceğini göreceğiz.
											Tamamen yeni şekillerde gelir dağılımına bakabileceğiz.
											Bu 1970 yılında Çin’in gelir dağılımı,
											bu ise 1970 yılında Amerika Birleşik Devletleri’nin gelir dağılımı.
											Neredeyse hiç örtüşme yok. Neredeyse hiç örtüşme yok. Ve ne oldu?
											Olan şey şu: Çin büyüyor ve artık o derece eşit değil,
											ve burada görülüyor, Amerika Birleşik Devletleri’ni geçiyor.
											Neredeyse bir hayalet gibi, değil mi?
											(Gülüşmeler.)
									","
											Donc nous allons voir beaucoup de changements se produire dans les années à venir dans le domaine de l'échange des données.
											Nous pourrons observer la distribution des richesses de façons complètement nouvelles.
											Voici la distribution des richesses en Chine en 1970.
											La distribution des richesses aux États-Unis en 1970.
											Quasiment aucun chevauchement. Quasiment aucun. Et que s'est-il produit ?
											Voici ce qui s'est passé : la Chine a progressé, ce n'est plus si équitable,
											et cela se voit ici, dominant les États-Unis.
											On dirait un fantôme, n'est-ce pas ?
											(Rires).
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Es atemorizante. Pero creo que es importante contar con toda esta información.
											Realmente necesitamos verla. Y en vez de cerrar con esto,
											me gustaría mostrarles la cantidad de usuarios de Internet por cada 1000.
											En este software, accedemos a unas 500 variables de todos los países fácilmente.
											Lleva unos minutos cargar esto,
											pero en los ejes se puede obtener fácilmente cualquier variable que se quisiera considerar.
											Y el objetivo es acceder gratuitamente a las bases de datos,
											hacerlas aptas para consulta, y con un segundo clic, transformarlas
											en formatos gráficos, donde se puedan comprender instantáneamente.
											Ahora, esto no es del agrado de los estadistas porque dicen
											que no muestra la realidad. Hay que tener métodos estadísticos, analíticos.
											Pero esto es generar hipótesis.
									","
											Oldukça ürkütücü. Ama sanırım tüm bu bilgilere sahip olmak oldukça önemli.
											Gerçekten görmemiz lazım. Ve buna bakmak yerine,
											1:00 kişi başına internet kullanıcılarını göstererek bitirmek istiyorum.
											Bu yazılımda, kolayca bütün ülkelerin yaklaşık 500 değişkenine erişebiliyoruz.
											Bunu değiştirmek biraz zaman alıyor,
											ama eksenlerde, istediğiniz herhangi bir değişkeni oldukça kolay alabiliyorsunuz.
											Ve konu, veritabanlarının ücretsiz olması,
											aranabilir yapılması ve ikinci tıklamamızda onları
											hemen anlayabileceğiniz grafik formatına dönüştürebilmenizdir.
											Şimdi, istatikçiler bunu pek sevmezler, bunun
											gerçeği yansıtmadığını söylerler; istatiksel, analitik metotlara ihtiyacımız var.
											Ama bu varsayım üretmektir.
									","
											C'est plutôt effrayant. Mais je pense qu'il est important d'avoir cette information.
											Nous devons la voir. Mais au lieu d'approfondir ce sujet,
											je voudrais terminer en montrant les utilisateurs d'Internet pour 1 000.
											Dans ce logiciel, nous accédons assez facilement à environ 500 variables de tous les pays.
											Il faut du temps pour passer à cela,
											mais vous pouvez facilement trouver sur les axes n'importe quelle variable de votre choix.
											Le but serait que les bases de données soient gratuites,
											accessibles et en cliquant une seconde fois, de les obtenir
											dans des graphiques, où vous pourrez les comprendre instantanément.
											Les statisticiens n'apprécient pas car selon eux, cela
											ne reflète pas la réalité. Nous devons avoir une approche statistique et méthodique.
											Mais cela génère des hypothèses.
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Ahora termino con el mundo. Allí, está llegando Internet.
											La cantidad de usuarios de Internet está creciendo así. Este es el PIB per cápita.
											Y está la nueva tecnología que vendrá, pero sorprendentemente, qué bien
											se adapta a la economía de los países. Por eso será tan importante
											el ordenador de 100 dólares. Pero es una tendencia agradable.
											Es como si el mundo se estuviera achatando, ¿verdad? Estos países
											están aumentando algo más que la economía y será interesante
											considerarlo durante un año, y me gustaría que pudieran hacerlo
											con todos los datos financiados por organismos públicos. Muchas gracias.
											(Aplausos)
									","
											Dünya ile noktalayacağım. İnternet geliyor.
											İnternet kullanıcıları sayısı bu şekilde artıyor. Bu kişi başına GSİYH.
											Ve yeni teknolojiler çıkıyor ve sonra bu, hayret verici bir şekilde
											ülkelerin ekonomisine nasıl da güzel uyuyor. 100 dolarlık bir
											bilgisayarın neden bu derece önemli olduğu bundan dolayı. Ama bu güzel bir eğilim.
											Sanki dünya düzleşiyormuş gibi, öyle değil mi? Bu ülkeler
											ekonomiden daha da fazlasını kalkındırıyorlar ve onları yıl boyunca
											takip etmek oldukça ilginç olacak, bunu sizlerin, bütün resmi
											veriler ile yapmanızı isterim. Çok teşekkür ederim.
											(Alkış.)
									","
											Je termine donc avec le monde. Ici, Internet arrive.
											Le nombre d'internautes croît comme cela. Voici le PIB par individu.
											C'est une nouvelle technologie qui voit le jour et qui, étonnamment,
											se fond avec l'économie des pays. C'est pourquoi l'ordinateur
											à 100 dollars est si important. Mais c'est une tendance faible.
											C'est comme si le monde s'aplatissait ? Ces pays
											se soulèvent plus que l'économie, et il serait intéressant
											de suivre ce phénomène au fil des années, comme je souhaiterais que vous puissiez utiliser
											les données financées par des fonds publics. Merci beaucoup.
											(Applaudissements)
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
