es,pt,en,fr,de,tr,title,speaker,duration,tags
"
											Bueno, así es cómo se compone y se arma un edificio comercial en el centro,
											y esto fue lo que ocurrió en Glen Falls, Nueva York,
											cuando intentamos hacerlo otra vez, donde hacía falta. ¿Cierto?
											Lo primero que hacen es levantar el comercio medio nivel sobre el terreno, para que sea deportivo.
											Bien. Eso destruye por completo la relación entre el negocio y el andén,
											donde se encuentran los peatones teóricos. (Risas)
											Por supuesto, nunca estarán ahí, siempre que estén en esa condición.
											Como la relación con el comercio se destruyó,
											forzamos allí una rampa para discapacitados,
											y luego, para calmar nuestras consciencias, ponemos una curita de naturaleza en frente.
											Así es como lo hacemos.
											Las llamo ""curitas de naturaleza"" porque hay una idea generalizada en Estados Unidos
											de que el remedio para el urbanismo mutilado es la naturaleza.
											De hecho, el remedio para el urbanismo herido y mutilado es el buen urbanismo, los buenos edificios.
											No solamente camas de flores, no solamente caricaturas de las montañas de Sierra Nevada.
											¿Saben? Eso no es lo suficientemente bueno.
											Tenemos que hacer buenos edificios.
									","
											É assim que se compõe e monta 
um edifício comercial no centro da cidade
											e isto é o que aconteceu em Glens Falls,
em Nova Iorque,
											quando tentámos fazê-lo outra vez,
onde fazia falta.
											A primeira coisa que fizeram 
foi elevar o comércio meio piso acima
											para o tornar mais desportivo.
											Isso destruiu totalmente a relação 
entre o comércio e o passeio,
											onde teoricamente estão os peões.
											(Risos)
											Claro que eles nunca lá vão estar, 
enquanto isto estiver neste estado.
											Assim, como se destruíram 
as relações entre o comércio,
											montámos uma rampa para deficientes
											e, para nos sentirmos melhor, pusemos
um penso adesivo de Natureza na fachada.
											Foi assim que o fizemos.
											Chamo-lhe ""penso adesivo de Natureza"", 
porque há uma ideia geral nos EUA
											que o remédio para o urbanismo 
mutilado é a natureza.
											Na verdade, o remédio 
para o urbanismo ferido e mutilado
											é um bom urbanismo, bons edifícios.
											Não são canteiros de flores, 
não são caricaturas da Serra Nevada.
											Isso não serve.
											Temos que ter bons edifícios.
									","
											Anyway, this is how you compose and assemble a downtown business building,
											and this is what happened when in Glens Falls, New York,
											when we tried to do it again, where it was missing, right?
											So the first thing they do is they pop up the retail a half a story above grade to make it sporty.
											OK. That completely destroys the relationship between the business and the sidewalk,
											where the theoretical pedestrians are. (Laughter)
											Of course, they'll never be there, as long as this is in that condition.
											Then because the relationship between the retail is destroyed,
											we pop a handicapped ramp on that,
											and then to make ourselves feel better, we put a nature Band-Aid in front of it.
											And that's how we do it.
											I call them ""nature Band-Aids"" because there's a general idea in America
											that the remedy for mutilated urbanism is nature.
											And in fact, the remedy for wounded and mutilated urbanism is good urbanism, good buildings.
											Not just flower beds, not just cartoons of the Sierra Nevada Mountains.
											You know, that's not good enough.
											We have to do good buildings.
									","
											de toutes façons, c'est ainsi qiue l'on compose et assemble un immeuble commercial de centre ville,
											et voici ce qui s'est passé lorsqu'à Glenn Falls, New York,
											lorsqu'on a essayé de recommencer, qu'est-ce qui manquait? hein?
											Alors, la première chose qu'ils font c'est d'ériger un commerce en surélévation par rapport au sol pour se donner du cachet.
											OK. Cela détruit complètement la relation entre le commerce et le trottoir.
											où l'on trouve les piétons théoriques. (Rires)
											Bien sûr, ils n'y vont jamais, tant que ces conditions existent.
											Ensuite, parce que la relation entre les commerces est détruite,
											on y rajoute une rampe d'accès pour personnes handicappées,
											et ensuite pour se sentir mieux, on y plaque un pansement de nature.
											Et voilà le travail.
											J'appelle cela les ""pansements de nature"" parce qu'il existe une croyance en Amérique
											selon laquelle le remède à l'urbanisme mutilé est la nature.
											Mais en réalité, le remède pour l'urbanisme blessé et mutilé n'est autre qu'un bon urbanisme, des constructions de qualité.
											Pas simplement des plate-bandes, ni une parodie des montagnes de la Sierra Nevada.
											Vous voyez, cela ne suffit pas.
											Nous devons réaliser des constructions de qualité.
									","
											So jedenfalls setzt man dort ein innerstädtisches Geschäftsgebäude zusammen.
											Und das hier passierte in Glens Falls, New York,
											wo wir es wieder probiert haben, wo es gefehlt hat.
											Als erstes werden also die Läden ein halbes Stockwerk nach oben versetzt, damit es sportlich wirkt.
											Das zerstört natürlich die Verbindung zwischen den Geschäften und dem Bürgersteig,
											wo theoretisch die Fußgänger sind. (Gelächter)
											Natürlich wird es sie hier nie geben, solange das in diesem Zustand ist.
											Weil der Zugang zu den Geschäften zerstört ist,
											wird dann eine Behindertenrampe darauf geklatscht
											und dann kommt, damit wir uns besser fühlen, ein Natur-Pflaster davor.
											So machen wir das.
											Ich nenne sie ""Natur-Pflaster"", denn man ist in Amerika generell davon überzeugt,
											dass das Heilmittel für den verstümmelten Urbanismus die Natur ist.
											Tatsächlich ist das Heilmittel für kaputten und verstümmelten Urbanismus aber guter Urbanismus, gute Gebäude.
											Nicht einfach nur Blumenbeete, nicht einfach nur eine Karikatur der Sierra Nevada.
											Das ist einfach nicht gut genug.
											Wir müssen gute Gebäude bauen.
									","
											Şehir merkezindeki bir iş yeri binasını
işte böyle oluşturup birleştirirsiniz.
											Glens Falls, New York'ta,
eksik olan kısımları
											yeniden yapmaya çalıştığımızda da
olan şey buydu, öyle değil mi?
											Binanın daha gösterişli olması için
yaptıkları ilk şey,
											binayı zeminden
yarım kat yukarı almak oldu.
											Burası teorik yayaların olduğu
iş yeri ile kaldırım arasındaki
											ilişkinin tamamen canına okumakta.
(Kahkahalar)
											Tabii ki burası bu durumda oldukça
yayalar burada bulunmayacaklar.
											Bina ile ilişkinin canına okunduğu için
üzerine bir engelli rampası yerleştirdik
											böylece kendimizi daha iyi hissedeceğiz.

											Yani ön tarafa
doğa yara bandı koyduk.
											İşte biz böyle yaparız.
											""Doğa yara bandı"" diyorum
çünkü Amerika'daki yaygın görüş,
											ağır yara almış şehirciliğin
şifasının doğa olduğu üzerine.
											Aslına bakarsak ağır yaralı şehirciliğin
şifası, iyi şehircilik ve iyi binalardır.
											Çiçekler ekmek ya da Sierra Nevada
karikatürleri değil.
											Böyle yapmak yeterince iyi değil.
											İyi binalar yapmalıyız.
									",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
","
","
","
","
","
",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
											Los árboles que bordean las calles realmente cumplen cuatro labores, y eso es todo.
											Delimitan espacialmente el ámbito peatonal,
											protegiendo a los peatones de los vehículos en la vía,
											filtran los rayos de sol que alcancen la acera,
											y suavizan la dureza de los edificios
											y crean un techo — un techo abovedado — sobre la calle.
											Eso es todo. Esas son las cuatro funciones de la arborización callejera.
											No se supone que sean caricaturas del Bosque del Norte;
											no se supone que sean el escenario para ""El Último Mohicano"".
									","
											As árvores na rua 
têm quatro funções que são:
											demarcar no espaço 
o domínio dos peões;
											proteger os peões dos veículos 
na faixa de rodagem;
											filtrar a luz do sol no passeio;
											suavizar o aspeto rígido dos edifícios
											e criar um teto — um teto abobadado — 
sobre a rua, o melhor possível.
											É isto. São as quatro funções
das árvores da rua.
											Não devem ser 
uma caricatura de North Woods,
											não devem ser um cenário
para ""O Último Moicano"".
									","
											The street trees have really four jobs to do and that's it:
											To spatially denote the pedestrian realm,
											to protect the pedestrians from the vehicles in the carriageway,
											to filter the sunlight onto the sidewalk,
											and to soften the hardscape of the buildings
											and to create a ceiling — a vaulted ceiling — over the street, at its best.
											And that's it. Those are the four jobs of the street trees.
											They're not supposed to be a cartoon of the North Woods;
											they're not supposed to be a set for ""The Last of the Mohicans.""
									","
											Les arbres de la rue n'ont en réalité que quatre tâches à accomplir.
											Définir spatialement la zone piétonne,
											protéger les piétons des véhicules circulant dans la rue,
											ombrager le trottoir,
											et adoucir la dureté des immeubles
											et au mieux, créer un plafond — une voûte — au dessus de la rue,
											Et c'est tout. Voici les quatre tâches que doivent accomplir les arbres.
											Ils ne sont pas sensés être une parodie des North Woods.
											Il ne s'agit pas de créer un décor de film pour ""Le dernier des Mohicans"".
									","
											Die Straßenbäume haben nur folgende vier Aufgaben, nicht mehr:
											den Fußgängerbereich räumlich anzuzeigen,
											um die Fußgänger vor den Fahrzeugen auf der Straße zu schützen,
											den Bürgersteig vom Sonnenlicht abzuschirmen
											und die Härte der Gebäude abzumildern
											und bestenfalls eine Decke – eine gewölbte Decke – über der Straße zu bilden.
											Und das war's. Das sind die vier Aufgaben von Straßenbäumen.
											Sie sollen keine Karikatur der North Woods sein;
											sie sollen nicht die Kulisse für den ""Letzten Mohikaner"" abgeben.
									","
											Sokak ağaçlarının fiilen dört görevi var:
											Yaya bölgelerini
mekânsal olarak ifade etmek,
											yayaları yoldaki taşıtlardan korumak,
											güneş ışığını kaldırıma filtrelemek
											ve binaların sert maddelerini yumuşatarak
											mümkün olduğunca kubbe
şeklinde bir tavan oluşturmak.
											Hepsi bu kadar. Bunlar
sokak ağaçlarının dört görevi.
											Ağaçların North Woods Ormanlarına
karikatür olmalarına gerek yoktu,
											""Son Mohikan"" için film seti
olmaları da şart değildi.
									",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
","
","
","
","
","
",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
											¿Saben? Uno de los problemas con el fiasco de los suburbios es que destruyen nuestro entendimiento
											de la diferencia entre el campo y la villa, entre lo urbano y lo rural.
											No son lo mismo.
											No vamos a curar los problemas urbanos al arrastrar el campo a la ciudad,
											lo que muchos de nosotros intentamos hacer todo el tiempo.
											Aquí ven a pequeña escala — ha aterrizado la nave nodriza,
											R2-D2 y C-3PO (robots de la película Star Wars) han salido a probar el estiércol de corteza
											para ver si pueden habitar en este planeta. (Risas)
									","
											Um dos grandes problemas 
com o fiasco dos subúrbios
											é que eles destruíram o nosso entendimento
											da distinção entre o campo e a cidade, 
entre o urbano e o rural.
											Não são a mesma coisa.
											Não vamos curar os problemas do urbano 
arrastando o campo para a cidade
											o que é uma coisa que muita gente 
está sempre a tentar fazer.
											Vemos isso aqui em pequena escala:
											""A nave-mãe aterrou, 
o R2-D2 e o C-3PO saíram
											""para testar as aparas de casca de árvores
											""para ver se podem habitar este planeta"".
											(Risos)
									","
											You know, one of the problems with the fiasco of suburbia is that it destroyed our understanding
											of the distinction between the country and the town, between the urban and the rural.
											They're not the same thing.
											And we're not going to cure the problems of the urban by dragging the country into the city,
											which is what a lot of us are trying to do all the time.
											Here you see it on a small scale — the mothership has landed,
											R2-D2 and C-3PO have stepped out to test the bark mulch
											to see if they can inhabit this planet. (Laughter)
									","
											Vous voyez, l'un des problèmes du fiasco des banlieues est la destruction de notre compréhension
											de la distinction entre la campagne et la ville, entre l'urbain et le rural.
											Ce n'est pas de la même chose.
											Et nous n'allons pas remédier aux problèmes de l'urbanisme en traînant la campagne dans les villes,
											Beaucoup d'entre nous essayons de faire ça souvent.
											Ici, vous voyez, à une petite échelle — le vaisseau central a atterri,
											R2-D2 et C-3PO sont descendus à terre pour tester le sol
											pour voir s'ils peuvent habiter cette planète (Rires)
									","
											Eines der Probleme des Vorstadtfiaskos ist es nämlich, dass es unser Verständnis
											für den Unterschied zwischen Land und Stadt zerstört hat, zwischen dem Urbanen und dem Ländlichen.
											Sie sind nicht ein und dasselbe.
											Wir lösen die urbanen Probleme nicht, indem wir das Land in die Stadt zerren.
											Genau das aber versuchen viele von uns ständig.
											Hier sieht man im Kleinen – das Mutterschiff ist gelandet,
											R2-D2 und C-3PO haben es verlassen, um die Rindenmulch zu testen,
											um herauszufinden, ob sie sich auf diesem Planeten ansiedeln können. (Gelächter)
									","
											Banliyöleşme başarısızlığının
sorunlarından biri de
											köy ve kasaba arasındaki; şehir ile kırsal
arasındaki farkı kavrayışımızı bozması.
											Bunlar aynı şeyler değil.
											Kentsel sorunları, çoğumuzun
her zaman yaptığı gibi
											kırsalı şehre sürükleyerek çözmeyeceğiz.
											Burada, küçük ölçekli
bir örneğini görüyorsunuz.
											Ana gemi karaya iner ve R2-D2 ile
C-3PO robotları toprak koruyucusunu
											test etmek ve bu gezegende
yaşayıp yaşayamayacaklarını
											görmek için ilerlerler. (Kahkahalar)
									",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
","
","
","
","
","
",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
											Esto se debe, en gran parte, al hecho de que la ciudad industrial en Estados Unidos fue tan traumática
											que cultivamos esta aversión tremenda hacia la idea completa de la ciudad,
											la vida urbana y todo lo relacionado con ella.
											Así, lo que ven relativamente temprano, a mediados del siglo 19,
											es la idea de que hay que tener un antídoto para la ciudad industrial,
											que será la vida en el campo para todo el mundo.
											Y eso se comienza a dar en forma de la comunidad de ferrocarril del suburbio:
											la villa campestre sobre la ruta de ferrocarril,
											la cual le permite a la gente gozar de las ventajas de la ciudad,
											pero volver al campo todas las noches.
											Por cierto, en ese momento no tenían ningún Wal*Mart o almacenes de cadena.
											De verdad era una forma de vida campestre.
									","
											Grande parte disto provém do facto 
de a cidade industrial nos EUA
											ter sido um trauma tamanho
											que criámos esta aversão terrível 
pela ideia da cidade,
											da vida citadina, e de tudo 
o que com ela está relacionado.
											Por isso o que vemos muito cedo, 
desde meados do século XIX,
											é a ideia de que agora temos um antídoto 
para a cidade industrial,
											que vai ser a vida no campo 
para toda a gente.
											Isso começa a ser apresentado 
sob a forma do subúrbio rodoviário:
											a casa de campo ao longo da rodovia,
											que permite que as pessoas gozem 
o bem-estar da cidade,
											mas voltem ao campo todas as noites.
											Não havia lá Wal-Marts 
nem lojas de conveniência
											portanto, era de facto 
uma forma de vida no campo.
									","
											A lot of this comes from the fact that the industrial city in America was such a trauma
											that we developed this tremendous aversion for the whole idea of the city,
											city life, and everything connected with it.
											And so what you see fairly early, in the mid-19th century,
											is this idea that we now have to have an antidote to the industrial city,
											which is going to be life in the country for everybody.
											And that starts to be delivered in the form of the railroad suburb:
											the country villa along the railroad line,
											which allows people to enjoy the amenity of the city,
											but to return to the countryside every night.
											And believe me, there were no Wal-Marts or convenience stores out there then,
											so it really was a form of country living.
									","
											Ceci vient du fait que l'Amérique est traumatisée par la ville industrielle
											si bien que nous avons développé une aversion immense pour le concept de ville,
											la vie urbaine, et tout ce qui va avec.
											Et donc on peut observer dès le milieu du 19ème siècle,
											l'idée selon laquelle nous devons désormais disposer d'un antidote à la ville industrielle,
											c'est à dire la vie à la campagne pour tout le monde.
											Et ceci voit le jour initialement sous la forme de banlieues ferroviaires
											La villa de campagne le long de la ligne ferroviaire,
											ce qui permet aux gens de bénéficier des avantages de la ville,
											mais de retourner à la campagne tous les soirs.
											Et croyez-moi, il n'y avait pas de Wal-Marts ni de petits commerces dans ces endroits à l'époque.
											Il s'agit donc réellement d'un mode de vie rural.
									","
											Das kommt hauptsächlich daher, dass die industrielle Stadt in Amerika ein solches Trauma war,
											dass wir eine große Abneigung gegen das gesamte Konzept der Stadt entwickelt haben,
											gegen das Stadtleben und alles, was damit zusammenhängt.
											Was man also schon recht früh, in der Mitte des 19. Jahrhunderts, beobachten kann,
											ist die Vorstellung, dass man jetzt ein Gegenmittel für die industrielle Stadt braucht,
											das Landleben für jedermann.
											Das beginnt in Form des Eisenbahn-Vororts:
											die Landvilla an der Eisenbahnstrecke,
											die den Genuss der Vorzüge der Stadt ermöglicht,
											genauso wie den nächtlichen Rückzug aufs Land.
											Und glauben Sie mir, damals gab es dort keine Wal-Marts oder Supermärkte.
											Es war tatsächlich eine Art Landleben.
									","
											Bunların çoğu, bizim; şehir, şehir hayatı
ve bununla bağlantılı her şey ile ilgili
											tüm fikirlerde geliştirdiğimiz
korkunç isteksizliğin,
											Amerika'da endüstri şehirlerinin
											tam bir travma olması
gerçeğinden ileri geliyor.
											19. yüzyıl ortalarına ait olan
gördüğünüz şey oldukça ilkel;
											peki bu fikir, ileride herkes için
bir yaşam tarzı hâline gelecek olan
											endüstriyel şehirlerin şu an sahip olması
gereken bir panzehir mi?
											Endüstriyel şehirlere ulaşım
banliyö treni ile başladı:
											Demir yolu hattı kenarında
bulunan kır evi,
											insanların şehrin tadını
çıkarmasına olanak tanıyordu
											ancak her gece geri dönmek koşuluyla.
											Temin ederim ki o zamanlar orada
Walmart ya da bakkallar yoktu
											bu yüzden ciddi manada
bir taşra hayatı biçimi yaşanıyordu.
									",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
","
","
","
","
","
",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
											Pero lo que sucedió, por supuesto, es que mutó los siguientes 80 años
											convirtiéndose en algo bastante insidioso.
											Se convierte en caricatura de la casa campestre, en una caricatura del campo.
											Y esa es la gran agonía no-pronunciada de las afueras de las ciudades,
											y una de las razones por la que se presta para el ridículo,
											ya que no entrega lo que ha prometido por medio siglo.
									","
											O que acontece é que se modificou 
nos últimos 80 anos
											e transformou-se 
numa coisa muito insidiosa.
											Tornou-se numa caricatura 
duma casa de campo,
											numa caricatura do campo.
											É essa a grande agonia 
não articulada, dos subúrbios
											e uma das razões 
por que se presta ao ridículo.
											Porque não proporcionou aquilo 
que anda a prometer há meio século.
									","
											But what happens is, of course, it mutates over the next 80 years
											and it turns into something rather insidious.
											It becomes a cartoon of a country house, in a cartoon of the country.
											And that's the great non-articulated agony of suburbia
											and one of the reasons that it lends itself to ridicule.
											Because it hasn't delivered what it's been promising for half a century now.
									","
											Mais voilà ce qui arrive bien sûr, les choses ont changé sur une période de 80 ans
											et tout cela se transforme en quelque chose d'assez insidieux
											Cela devient une parodie de la maison de campagne, une parodie de la campagne.
											C'est là que réside l'agonie indiscible de la banlieue,
											et une des raisons qui explique pourquoi elle se prête au ridicule.
											Parce que, cela va faire un demi-siècle qu'elle n'a pas répondu à ses promesses.
									","
											Aber natürlich mutierte es während der nächsten 80 Jahre
											und verwandelte sich in etwas recht Perfides.
											Es wird zum Zerrbild eines Landhauses in einem Zerrbild der Landschaft.
											Das ist das große unausgesprochene Elend der Vorstadt
											und einer der Gründe, warum sie sich angreifbar für Spott macht.
											Denn sie hat nicht gehalten, was sie seit einem halben Jahrhundert versprochen hat.
									","
											Tabii ki sonraki 80 yılda her şey değişti,
											oldukça sinsi bir şeye dönüştü.
											Dönüştüğü şey, bir kır evi
ya da bir taşra karikatürü idi.
											Bu büyük, katıksız bir banliyö
can çekişmesiydi
											ve kendi kendiyle dalga geçilmesine
katkıda bulunan sebeplerden biriydi.
											Çünkü şu ana kadar vadettiği şeyi
gerçekleştiremedi.
									",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
","
","
","
","
","
",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
											Este es el estilo de vivienda que típicamente se encuentra aquí, ¿saben?
											Básicamente una casa con nada al lado,
											pues la casa quiere declarar, enfáticamente,
											""soy una pequeña cabaña en el bosque. No hay nada a mi alrededor.
											No tengo ojos a un lado de mi cabeza. No puedo ver"".
											Entonces, ven esta última fachada de la casa,
											ell frente, que realmente es una caricatura de la fachada de una casa.
											Porque - noten aquí la terraza.
											Salvo que las personas que vivan aquí sean enanitos, nadie la va a usar.
											Esto es, en realidad, un programa de televisión de emisión continua llamado ""Somos normales"".
											Somos normales, somos normales, somos normales, somos normales.
											Por favor respétenos, somos normales, somos normales, somos normales.
									","
											Este é o tipo habitual de habitação
que ali encontramos.
											Basicamente, uma casa sem nada dos lados,
											porque esta casa 
quer afirmar, enfaticamente:
											""Sou uma pequena cabana no bosque. 
Não há nada ao pé de mim.
											""Nem sequer tenho olhos 
dos lados da cabeça, não vejo"".
											(Risos)
											Por isso, resta a última fachada da casa,
											a fachada, que é de facto 
uma caricatura de fachada duma casa.
											Porque — reparem no alpendre.
											A não ser que as pessoas que ali vivem 
sejam anões, ninguém vai usar aquilo.
											(Risos)
											Isto é uma transmissão televisiva 
dum espetáculo contínuo
											chamado ""Somos Normais"".
											""Somos normais, somos normais, 
somos normais, somos normais.
											""Por favor, respeitem-nos, 
somos normais, somos normais"".
									","
											And these are typically the kind of dwellings we find there, you know.
											Basically, a house with nothing on the side
											because this house wants to state, emphatically,
											""I'm a little cabin in the woods. There's nothing on either side of me.
											I don't have any eyes on the side of my head. I can't see.""
											So you have this one last facade of the house,
											the front, which is really a cartoon of a facade of a house.
											Because — notice the porch here.
											Unless the people that live here are Munchkins, nobody's going to be using that.
											This is really, in fact, a television broadcasting a show 24/7 called ""We're Normal.""
											We're normal, we're normal, we're normal, we're normal, we're normal.
											Please respect us, we're normal, we're normal, we're normal.
									","
											Et voici typiquement le type de résidences que l'on y trouve, vous voyez.
											En gros, une maison sans rien de part et d'autre,
											car cette maison nous dit avec emphase,
											""Je suis une petite maison dans les bois. Il n'y a rien autour de moi.
											Je n'ai pas d'yeux sur mes côtés. Je ne vois rien.""
											Alors voici cette dernière façade,
											une façade, qui est réellement une parodie d'une façade.
											Parce que — remarquez ici le porche.
											A moins que les gens qui vivent ici soient des lilliputiens, personne ne va s'en servir.
											Il s'agit en fait d'un show télévisé 24h/24h, 7j/7j intitulé ""Nous sommes normaux!""
											Nous sommes normaux, nous sommes normaux, nous sommes normaux, nous sommes normaux, nous sommes normaux.
											S'il vous plaît respectez-nous, nous sommes normaux, nous sommes normaux, nous sommes normaux.
									","
											Dies hier sind die typischen Behausungen, die man dort vorfindet.
											Im Grunde ein Haus ohne etwas an den Seiten,
											denn dieses Haus möchte eindrücklich mitteilen:
											""Ich bin eine kleine Hütte im Wald. Es gibt nichts links oder rechts von mir.
											Ich habe an den Seiten keine Augen. Ich kann nichts sehen.""
											Man hat also nur noch eine letzte Fassade am Haus,
											die Vorderseite, die in Wirklichkeit nur eine Karikatur einer Fassade ist.
											Denn schauen Sie sich die Veranda hier an.
											Wenn die Bewohner des Hauses nicht gerade Schlümpfe sind, wird niemand sie benutzen.
											Das hier ist eigentlich ein Fernseher, der ununterbrochen die Sendung ""Wir sind normal"" ausstrahlt.
											Wir sind normal, wir sind normal, wir sind normal, wir sind normal, wir sind normal.
											Respektiert uns bitte, wir sind normal, wir sind normal, wir sind normal.
									","
											Bunlar genel olarak oralarda
gördüğümüz türden konutlar.
											Esas olarak yanında hiçbir şey
bulunmayan bir ev
											çünkü bu ev üzerine
basa basa şunu vurguluyor:
											""Ben ormanın içinde küçük bir kulübeyim.
İki yanımda da hiçbir şey yok.
											Başımın yanında gözlerim yok.
Göremiyorum.""
											Evin ön cephesi, gerçekten bir evin
ön cephesinin karikatürü gibi.
											Buradaki verandaya dikkat edin.
											Burada ufak Munchinler yaşamadığı
sürece kimse bunu kullanmaz.
											Aslında burası ""Biz Normaliz"" adlı
7/24 yayın yapan televizyon yayını.
											Biz normaliz, biz normaliz, biz normaliz.
											Lütfen bize saygı duyun. Biz normaliz.
									",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
","
","
","
","
","
",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
