en,es,pt,title,speaker,duration,tags
"
											Now, civil libertarians like myself
											have been trying to draw
people's attention to these things
											and fighting against them for years.
											This was a huge problem
during the Obama administration,
											but now the problem is worse.
											When the New York Police Department
											spies on Muslims
											or a police department
uses license plate detectors
											to find out where
the officers' spouses are
											or those sorts of things,
											that is extremely dangerous.
											But when a president repurposes the power
											of federal surveillance
and the federal government
											to retaliate against political opposition,
											that is a tyranny.
											And so we are all activists now,
											and we all have something
to fear from surveillance.
											But just like in the time
of Dr. Martin Luther King,
											we can reform the way things are.
									","
											Los librepensadores civiles como yo
											hemos estado tratando de
que la gente lo sepa,
											luchando mucho tiempo.
											Esto fue un gran problema en la
administracion Obama
											y ahora es peor.
											Cuando la comisaria de Nueva York
											espía a los musulmanes
											o usan a los detectores de matrículas
											para descubrir donde 
están las esposas de los agentes
											y ese tipo de cosas,
											es muy peligroso.
											Pero cuando el presidente
cambia el objetivo
											de la vigilancia federal 
y del gobierno federal
											para rebelarse contra la
oposicion politica,
											eso es tiranía.
											Y todos somos activistas,
											y le tememos la vigilancia por algo.
											Pero como en la época del Dr. King,
											podemos reformar las cosas.
									","
											Ora bem, os libertários civis,
como eu sou,
											há anos que tentam chamar a atenção
das pessoas para estas coisas
											e lutar contra elas.
											Isto foi um enorme problema
durante a administração Obama
											mas hoje o problema ainda é maior.
											Quando o Departamento da Polícia
de Nova Iorque
											espia os muçulmanos
											ou um departamento de polícia
usa detetores de chapas de matrícula
											para descobrir onde estão
as mulheres de oficiais
											ou esse tipo de coisas,
											isso é extremamente perigoso.
											Mas quando um presidente 
reutiliza o poder da vigilância federal
											e do governo federal
											para retaliar a oposição política,
											isso é uma tirania.
											Por isso, hoje somos todos ativistas
											e todos temos a recear com a vigilância.
											Mas, tal como no tempo
do Dr. Martin Luther King,
											podemos reformar o modo
como as coisas são.

									",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
","
","
",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
											First of all, use encryption.
											Encryption protects your information
											from being inexpensively
and opportunistically collected.
											It rolls back the golden age
for surveillance.
									","
											Primero, usando encriptación.
											La encriptación protege 
nuestra información
											de que se use de forma oportunista.
											Vuelve a surgir 
la edad dorada de la vigilancia.
									","
											Primeiro que tudo,
usem a encriptação.
											A encriptação protege as nossas informações
											de serem recolhidas, sem custos
e oportunisticamente.
											Limita a idade de ouro
da vigilância.
									",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
","
","
",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
											Second, support surveillance reform.
											Did you know that if you have a friend
											who works for the French
or German governments
											or for an international human rights group
											or for a global oil company
											that your friend is a valid
foreign intelligence target?
											And what that means is that when
you have conversations with that friend,
											the US government
may be collecting that information.
											And when that information is collected,
											even though it's
conversations with Americans,
											it can then be funneled to the FBI
											where the FBI is allowed
to search through it
											without getting a warrant,
											without probable cause,
											looking for information about Americans
											and whatever crimes we may have committed
											with no need to document
any kind of suspicion.
											The law that allows some of this to happen
											is called Section 702
of the FISA Amendments Act,
											and we have a great opportunity this year,
											because Section 702
is going to expire at the end of 2017,
											which means that
Congress's inertia is on our side
											if we want reform.
											And we can pressure our representatives
											to actually implement
important reforms to this law
											and protect our data
from this redirection and misuse.
									","
											Segundo, apoyar la reforma
contra la vigilancia.
											¿Saben que si tienen un amigo
											que trabaja para 
el gobierno francés o alemán,
											o un grupo internacional de 
derechos humanos,
											o una empresa petrolera global,
											su amigo es objetivo de vigilancia 
por los servicios de inteligencia?
											Eso implica que cuando
converse con su amigo
											el gobierno de EE. UU.
puede recoger esa información
											y cuando esa información es recogida,
											aunque sea una conversación
entre estadounidenses,
											puede enviarse al FBI
											y el FBI puede indagar
											sin necesitar una orden judicial,
											sin ninguna causa,
											para buscar información sobre
estadounidenses
											y sobre cualquier delito cometido
											sin tener que documentar sospecha alguna.
											La ley permite que algo de eso ocurra.
											Es el artículo 702
de la Ley de Enmienda FISA.
											Este año tenemos una gran oportunidad
											porque el artículo 702
caduca a fines del 2017,
											lo que significa que contamos con 
la inercia del Congreso
											si queremos reformarla.
											Y podemos presionar a 
nuestros representantes
											para que implementen reformas legislativas
											para proteger nuestros datos
contra este mal uso.
									","
											Segundo, apoiem a reforma da vigilância.
											Sabiam que, se temos um amigo
											que trabalha para o governo
francês ou alemão,
											ou para qualquer grupo
internacional de direitos humanos,
											ou para uma empresa petrolífera
multinacional,
											esse nosso amigo é um alvo válido
para os serviços de informações?
											Isso significa que, quando temos
uma conversa com esse amigo,
											o governo dos EUA
pode estar a recolher essas informações.
											E, depois de recolhidas essas informações,
											apesar de serem conversas
com norte-americanos,
											podem ser canalizadas para o FBI
											e o FBI tem permissão de as vasculhar
											sem precisar de um mandado,
											sem causa provável,
											procurando informações 
sobre norte-americanos
											e quaisquer crimes
que possamos ter praticado
											sem precisar de documentar
qualquer tipo de suspeita.
											A lei que permite que isto aconteça
											chama-se Secção 702
da Lei de Emendas da FISA
											e, este ano, temos uma ótima oportunidade
											porque a Secção 702
expira no final de 2017,
											o que significa que a inércia
do Congresso está do nosso lado,
											se quisermos uma reforma.
											Podemos pressionar
os nossos representantes
											para implementarem
reformas importantes a esta lei
											e proteger os nossos dados
em relação a esta direção e abuso.
									",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
","
","
",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
											And finally, one of the reasons
why things have gotten so out of control
											is because so much
of what happens with surveillance —
											the technology, the enabling rules
and the policies
											that are either there
or not there to protect us —
											are secret or classified.
											We need transparency,
and we need to know as Americans
											what the government is doing in our name
											so that the surveillance that takes place
and the use of that information
											is democratically accounted for.
									","
											Y por último, uno de los motivos
por estar fuera de control
											es porque mucho de lo que
pasa con la vigilancia
											la tecnología, las reglas y las políticas
											que existen o no para protegernos
											son secretas o están clasificadas.
											Necesitamos transparencia
y debemos saber como estadounidenses
											lo que el gobierno hace en nuestro nombre
											para que esa vigilancia y 
uso de la información
											se justifique democráticamente.
									","
											Finalmente, uma das razões
por que as coisas se descontrolaram tanto
											é que muito do que acontece
com a vigilância
											— a tecnologia, as normas
que a permitem
											e as políticas que a defendem
em vez de nos protegerem —
											é confidencial ou está sob reserva.
											Precisamos de transparência,
precisamos de saber, enquanto americanos,
											o que é que o governo está a fazer
em nosso nome,
											para que a responsabilidade
por essa vigilância existente
											e pelo uso dessas informações
											seja democraticamente assumida.
									",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
","
","
",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
											We are all activists now,
											which means that we all have something
to worry about from surveillance.
											But like in the time
of Dr. Martin Luther King,
											there is stuff that we can do about it.
											So please join me, and let's get to work.
									","
											Todos somos activistas
											así que debemos que temer a la vigilancia.
											Pero como en época del
Dr. Martin Luther King,
											hay cosas que podemos hacer
											Únanse a mí y pongámonos a trabajar.
									","
											Hoje, todos somos ativistas,
											o que significa que todos temos
que nos preocupar com a vigilância.
											Mas, tal como na época
do Dr. Martin Luther King,
											podemos fazer certas coisas quanto a isso.
											Portanto, juntem-se a mim
e mãos à obra.
									",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
","
","
",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
											Thank you.
									","
											Gracias.
									","
											Obrigada.
									",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
","
","
",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
"
","
","
",How the US government spies on people who protest — including you,Jennifer Granick,14:25,"activism,democracy,government,United States,surveillance,law,security,politics,social change,society,TEDx,technology,terrorism,encryption"
