fr,tr,de,es,title,speaker,duration,tags
"
											Et, je veux dire -
											ce genre de choses, vous le savez, tous ces trucs
											proviennent de cette séparation
											de ce genre de petite chose que nous faisons -
											maintenant, moi, quand j'étais un petit garçon
											je suis né en quelque sorte avec cette idée
											que si vous voulez savoir quelque chose -
											c'est peut-être parce que mon paternel était souvent absent,
											et ma mère ne savait pas grand chose en science,
											mais je pensais que si vous vouliez savoir ces trucs,
											vous le faites - vous faites une expérience, vous savez.
											Vous obtenez -
											j'avais une attirance naturelle pour la science
											et la mise en place des expériences. Je pensais que c'était la façon dont tout le monde avait toujours pensé.
											Je pensais que tout le monde avec un cerveau le ferait de cette façon.
											Ce n'est pas vrai. Je veux dire, il y a beaucoup de gens -
											Vous savez, j'étais l'un des scientifiques qui était -
											a eu des ennuis, l'autre soir au dîner
											à cause du post-modernisme.
											Et je ne voulais pas - où est cette dame?
									","
											Demek istediğim...
											bu çeşit şeyler, bunların hepsi
											tüm yapmak istediklerimiz
											bir ayrıma gelmişti
											Küçüklüğümde
											bu fikir ile tanıştım
											bişeyi bilmek istediğinizde
											bilirsinizi yaşlı babam pek ortalıkta olmazdı ve
											annem de bilimden pek anlamazdı
											fakat bir konuda bilgi sahibi olmak isterdim
											ve bilirsiniz...yapılması gereken şey deneydi.
											Bilime karşı doğal
											bir ilgi geliştirdim
											deney düzenekleri kurdum. Bu konunun herkes için böyle olduğunu düşünmüştüm.
											Herkesin beyni böyle çalışır sanmıştım.
											İşin aslı böyle değil. Birçok kişi
											Yani, ben geçen akşam yemeğinde
											post-modernisim hakkında konuşurken
											başımı derde soktum.
											Bunu istemedim... Nerede şu hamın?
									","
											Und, nun ja –
											diese Art von Zeug, all dieses Zeug
											kommt von dieser Trennung,
											von diesem kleinen Ding, das wir tun –
											nun, als ich ein Junge war,
											bin ich quasi mit dieser Idee geboren worden,
											dass man, wenn man etwas wissen will –
											vielleicht weil mein alter Herr ständig weg war
											und meine Mutter nicht viel von Wissenschaft verstand,
											aber ich dachte, wenn man etwas herausfinden will,
											dann macht man es – man macht eben ein Experiment.
											Man bekommt – also –
											ich hatte einfach ein natürliches Gespür für Wissenschaft
											und Experimente. Ich dachte, jeder hat schon immer so gedacht.
											Ich dachte, dass jeder mit ein bisschen Verstand das so machen würde.
											Das stimmt nicht. Es gibt viele Leute –
											ich war einer dieser Wissenschafter, der –
											gestern Abend beim Essen in Schwierigkeiten geraten ist
											wegen diesem Post-Modernismus-Dings.
											Und damit will ich nicht sagen – wo ist die Dame?
									","
											Y, quiero decir —
											este tipo de cosas, ustedes saben, todas estas cosas
											vinieron de esa separación
											de esta pequeña clase de cosa que hacemos —
											ahora, cuando yo era un niño
											nací con algo como esta idea
											que si quieres conocer algo —
											ustedes saben, quizás fue porque mi viejo estaba afuera bastante,
											y mi madre realmente no conocía mucho de ciencia,
											pero yo pensaba que si quieres conocer algo sobre cosas,
											lo haces — haces un experimento, ustedes saben.
											Tu tienes - Tu tienes, como —
											Yo solo tuve un sentimiento natural para la ciencia
											y hacer experimentos. Yo pensaba que esa era la forma que todos siempre habían pensado.
											Yo pensaba que cualquiera con algo de cerebro lo haría de esa manera.
											No es verdad. Quiero decir, hay un montón de personas —
											Ustedes saben, yo era uno de esos científicos que —
											se metió en problemas la otra noche en una cena
											debido a esa cosa del post-modernismo.
											Y no quise decir, Ud. sabe — ¿dónde está esa dama?
									",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
","
","
","
",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
											Public: Ici.
											(Rires)
									","
											Dinleyici: Burada
											(Gülüşmeler)
									","
											Publikum: ""Hier.""
											(Lachen)
									","
											Audiencia: Aquí.
											(Risas)
									",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
","
","
","
",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
											KM: Je veux dire, je ne pensais pas que c'était une dispute
											tout au plus un débat animé.
											Je ne l'ai pas pris personnellement, mais -
											Je - j'avais pensé naïvement,
											jusqu'à ce que cette expérience de surf m'emmène au 17ème siècle,
											j'avais pensé que c'était comme ça que les gens pensaient,
											et que tous le faisaient, et ils reconnaissaient la réalité
											par ce qu'ils pouvaient voir ou toucher ou sentir ou entendre.
									","
											Bunun bir tartışma değil
											hoş bir fikir alışverişi olduğunu düşünmüştüm.
											Bunu kişisel algılamadım ama...
											Ben sadece... Safça şöyle düşündüm,
											beni 17 yy hakkında düşünmeye iten sörf olayı sonrasında
											insanların gerçekliği, gördükleri, duydukları,
											ya da hissettikleri ile farkettiklerini anladım
											Bu insanların düşünüş tarzı
									","
											KM: Für mich mich war das wirklich kein Streit,
											sondern eher eine lebhafte Diskussion.
											Ich habe das nicht persönlich genommen, aber
											ich hatte einfach naiverweise angenommen –
											bis diese Surferfahrung mich auf das 17. Jahrhundert gestoßen hat,
											hatte ich geglaubt, dass die Leute einfach auf diese Art und Weise denken,
											und jeder das so macht. Und dass sie die Wahrheit über das feststellen,
											was sie sehen oder berühren oder fühlen oder hören können.
									","
											KM: Quiero decir, no pensé que eso fuera una disputa
											si acaso una discusión animada.
											No lo tomé como algo personal, pero —
											Yo solo — había — había pensado ingenuamente,
											hasta que esta experiencia de surfeo me introdujo en el siglo 17,
											Yo pensaba que es exactamente como la gente piensa,
											y todos lo hacían, y reconocían la realidad
											por lo que podían ver o tocar o escuchar.
									",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
","
","
","
",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
											En tout cas, quand j'étais un jeune garçon -
											j'ai, - par exemple, j'ai eu ce -
											J'ai eu ce petit livre de Fort Sill, en Oklahoma -
											C'est à peu près à l'époque où le père de George Dyson
											commençait à faire exploser -
											pensait à faire exploser des fusées nucléaires et d'autres choses.
											J'envisageais de faire mes propres petites fusées.
											Et je savais que les grenouilles - les petites grenouilles -
											avaient des aspirations au voyage dans l'espace
											tout comme les gens. Et je -
											(Rires)
											Je cherchais
											un système de propulsion
											qui ferait partir une fusée,
											peut-être d'environ environ un mètre de hauteur à quelques kilomètres dans les airs.
											Et c'était mon genre de but.
											Je voulais qu'elle parte hors de vue et puis je voulais ce petit parachute
											pour faire redescendre la grenouille
											Et -
											j'ai eu ce livre de Fort Sill, en Oklahoma,
											où il y a une base de missiles.
											Ils l'envoient aux ingénieurs aéronotiques amateurs,
											et
											dans ce livre on lisait
											""Ne jamais chauffer un mélange de perchlorate de potassium et de sucre.""
											(Rires)
											Vous savez,
											C'est ce qu'on appelle une incitation
											(Rires)
											Vous - maintenant vous dites, eh bien, nous allons voir si je peux
											mettre la main sur du chlorate de potassium et du sucre, du perchlorate et du sucre,
											et chauffer le mélange, il serait intéressant de voir ce qu'ils ne veulent pas que je fasse,
											et ce qu'il va - et comment ça va fonctionner.
											Et nous n'avions pas -
											ma mère
											regardait la cour arrière
											depuis une fenêtre à l'étage,
											où elle repassait ou quelque chose comme ça.
											Et d'habitude elle surveillait du coin de l'oeil,
											et s'il y avait des bouffées de fumée dehors,
											elle se penchait pour nous exhorter
											de ne pas nous faire exploser les yeux. Elle était comme ça —
											Vous savez, c'était la pire chose qui pouvait nous arriver.
											C'est pourquoi je pensais, du moment que je ne me fais pas exploser les yeux ...
											Je me fiche peut-être
											qu'il soit interdit de chauffer cette solution.
											je vais le faire avec prudence, mais je vais le faire.
											C'est comme tout ce qui est interdit:
											vous le faites derrière le garage.
											(Rires)
									","
											Küçüklüğmde...
											Mesela, şunu dinleyin...
											Fort Sill, Oklahoma'dan küçük bir kitap almıştım.
											George Dyson'ın babasının nükleer patlama
											tasarladığı zamanlardı,
											nükleer patlamalar ve roketler hakkında düşünürdü.
											Ben de kendi roketlerimi yapmayı düşünürdüm.
											Küçük kurbağaların
											hep uzay özlemi çektiğini
											biliyordum
											(gülüşmeler)
											4 fit yüksekliğinde Roketimi birkaç mil
											uzağa gönderebilecek
											bir tahrik sistemi
											bulmaya çalışıyordum.
											Yani bu benim hedefimdi.
											Görüş alanından çıkacak kadar uçsun, daha sonra paraşüt ile
											içinde kurbağa ile geri dönsün.
											Ve ben... ben...
											Füze rampası olan Fort Sill'den
											bir kitap aldım.
											Amatör roket klübüne yolladım
											ve
											dedim ki
											potasyum perklorit ile şekeri asla karıştırmayın.
											(gülüşmeler)
											Bilirsiniz,
											bu tam bir liderlik örneği.
											(gülüşmeler)
											Bunu duyunca, bakalım dedikleri oluyor mu dersiniz
											hadi biraz potasyum klorit ver şeker, perklorit ve şeker karıştırıp
											bakalım yapmamamı istedikleri nedir acaba dersiniz,
											neler olacak, nasıl çalışacak.
											O zamanlar annemin
											arka bahçede yaptıklarımı
											üst kattan ütü yaparak,
											gözetlediği
											gibi şahit olmadık.
											Annem bize göz kulak olur,
											eğer orada duman tüterken görürse
											pencereden çıkıp, gözünüzü çıkarmayın
											diye bizi azarlardı.
											Yani bu başımıza gelebilecek en kötü şeydi.
											Ben de o zamanlar , gözümü çıkarmadığım
											sürece yaptıklarımın
											sorun olmayacağını düşünürdüm.
											Tamam, dikkatli şekilde yapacağım, ama yapacağım.
											Eğer birşey yasaklı ise
											onu garajınızın arkasında yapardınız.
											(gülüşmeler)
									","
											Egal wie, als ich ein Junge war,
											hatte ich zum Beispiel –
											Ich bekam dieses kleine Buch aus Fort Sill, Oklahoma –
											Das war etwa zu der Zeit als George Dysons Vater
											anfing
											darüber nachzudenken, Nuklearraketen und so weiter in die Luft zu jagen.
											Ich dachte darüber nach, meine eigenen kleinen Raketen zu bauen.
											Und ich wusste, dass Frösche – kleine Frösche –
											Ambitionen zur Raumfahrt hatten,
											genau wie Menschen. Und ich –
											(Lachen)
											ich war auf der Suche nach einem –
											einem Antrieb,
											der eine Rakete, die so
											etwa 1,20 m groß war, auf ein paar Kilometer Höhe bringen würde.
											Also, das war ein typisches Ziel für mich.
											Ich wollte, dass sie außer Sichtweite geriet und dann wollte ich, dass dieser kleine Fallschirm
											mit dem Frosch darin zurückkommt.
											Und ich – ich –
											ich bekam dieses Buch aus Fort Sill, Oklahoma,
											wo es eine Raketenbasis gibt.
											Sie verschickten das an Amateur-Raketenbauer
											und
											darin hieß es,
											erhitze niemals eine Mischung aus Kaliumperchlorat und Zucker.
											(Lachen)
											Also,
											sowas nennt man einen Hinweis.
											(Lachen)
											Irgendwie sagt man sich, sehen wir mal, ob ich
											etwas Kaliumchlorat und Zucker auftreiben kann, -perchlorat und Zucker,
											und es erhitze; es wäre interessant zu sehen, was die nicht wollen, das ich tue,
											und was passieren würde – und wie das funktioniert.
											Und wir hatten kein –
											also, meine Mutter
											wachte über den Garten
											von einem Fenster im oberen Stock,
											wo sie bügelte oder sowas in der Art.
											Normalerweise hielt sie einfach ein Auge offen
											und wenn sie draußen irgendwelche kleinen Rauchwolken sah,
											würde sie sich herauslehnen und uns alle ermahnen,
											unsere Augen nicht herauszusprengen. Das war ihr –
											also, das war das Schlimmste, was uns hätte passieren können.
											Deshalb dachte ich mir, solange ich mir nicht die Augen heraussprenge ...
											muss ich mich vielleicht nicht darum kümmern,
											dass es verboten ist, diese Mischung zu erhitzen.
											Ich werde vorsichtig sein, aber ich werde es machen.
											Das ist wie mit allem anderen, was verboten ist:
											Man macht es hinter der Garage.
											(Lachen)
									","
											De todas formas, cuando yo era un niño —
											yo, como — por ejemplo, yo tenía este —
											Recibí este pequeño libro desde Fort Sill, Oklahoma —
											Esto es alrededor de la época que el papá de George Dyson
											estaba empezando a explotar núcleos —
											pensando en elevar cohetes nucleares y cosas.
											Yo pensaba en fabricar mis propios pequeños cohetes.
											Y yo sabía que las ranas — las pequeñas ranas —
											tenían aspiraciones de viajes espaciales,
											igual que las personas. Y yo —
											(Risas)
											Yo estaba buscando un —
											un sistema de propulsión
											que, hiciera a un cohete, como,
											quizas de cuatro pies de altura elevarse un par de millas.
											Y, estoy diciendo, ese era mi tipo de propósito.
											Quería que desapareciera de vista y luego quería que este pequeño paracaídas
											regresara con la rana en él.
											Y — yo — yo —
											yo recibí este libro desde Fort Sill, Oklahoma,
											donde había una base de misiles.
											Lo enviaban a coheteros aficionados,
											y
											decía ahí
											jamás caliente una mezcla de perclorato de potasio con azucar.
											(Risas)
											Ustedes saben,
											eso es lo que se llama un impulso.
											(Risas)
											Ud. como que — dice, bien, veamos si puedo
											conseguir algo de clorato de potasio y azucar, perclorato y azucar,
											y calentarlo, sería interesante ver qué es lo que no quieren que yo haga,
											y lo que va a — y cómo va a funcionar.
											Y no teníamos —
											tal como, mi madre
											presidía sobre el patio trasero
											desde una ventana del piso de arriba
											donde estaría planchando o algo parecido.
											Y normalmente como que estaba echando una mirada,
											y si había bocanadas de humo ahí afuera,
											ella se inclinaba y nos amonestaba a todos
											que no nos sacáramos los ojos. Esa era ella —
											ustedes saben, eso era el peor tipo de cosa que nos podía suceder.
											Por eso yo pensaba, mientras no me saque los ojos ...
											no me preocuparé por el hecho
											que está prohibido calentar esta solución.
											Lo haré cuidadosamente, pero la haré.
											Es como cualquier cosa que esta prohibida:
											la hacen detrás del garage.
											(Risas)
									",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
","
","
","
",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
											Donc, je suis allé à la pharmacie
											et j'ai essayé d'acheter du perchlorate de potassium
											et ce n'était pas déraisonnable pour un enfant à l'époque
											d'entrer dans un drugstore et d'acheter des produits chimiques.
											Aujourd'hui, c'est ""Non Madame"",
											""Vérifiez vos chaussures."" Et -
											(Rires)
											Mais pas à l'époque - ils n'en avaient pas, mais le gars avait —
											J'ai dit, quel genre de sels de potassium avez-vous?
											Et il avait du nitrate de potassium.
											Et j'ai dit, ça pourrait faire la même chose, quelle qu'elle soit.
											Je suis sûr que ça a à voir avec les fusées ou ce ne serait pas dans ce manuel.
									","
											Eczaneye gittim
											ve bir miktar potasyum perklorit almaya çalıştım
											o zamanlar bir çocuğun eczaneye gidip
											kimyasallar almaya çalışması mantıksız gelmezdi.
											Şimdilerde bu imkansız.
											ve sonra...
											(gülüşmeler)
											Fakat dükkanda yoktu
											ben de ne çeşit potasyumlarınız ve tuzlarınız var diye sordum.
											adamın potasyum nitratı vardı.
											O herneyse aynı işi görebilir dedim.
											Roketlerle ilgili birşey olduğuna emindim, olmazsa manualde adı geçmezdi.
									","
											Also ging ich in die Drogerie
											und versuchte, etwas Kaliumperchlorat zu kaufen.
											Und damals war es nicht unmöglich für ein Kind
											in eine Drogerie zu gehen und Chemikalien zu kaufen.
											Heutzutage, ist es ""nein, meine Liebe,
											überprüf deine Schuhe"". Und –
											(Lachen)
											Aber damals war das nicht so – sie hatten keins aber der Mann hatte –
											ich fragte, welche Kaliumsalze haben Sie denn?
											Und er hatte Kaliumnitrat.
											Und ich dachte mir, das könnte genauso funktionieren, egal was es ist.
											Ich bin mir sicher, es hat etwas mit Raketen zu tun oder es wäre nicht in dem Handbuch.
									","
											Así, fui a la farmacia
											e intenté comprar perclorato de potasio
											y era razonable entonces que un niño
											fuera a la farmacia y comprara productos químicos.
											Hoy día, es no señora,
											ubíquese. Y así —
											(Risas)
											Pero entonces no — no había, pero el tipo tenía —
											Dije, ¿qué clase de sales de potasio tiene? Ustedes saben.
											Y tenía nitrato de potasio.
											Y yo dije, eso puede funcionar igual, lo que quiera que sea.
											Estoy seguro que tiene que ver con cohetes o no estaría en ese manual.
									",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
","
","
","
",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
											Et donc je - j'ai fait quelques expériences.
											Vous savez, j'ai commencé avec de toutes petites quantités
											de nitrate de potassium et de sucre,
											qui étaient facilement disponibles,
											et j'ai mélangé dans des proportions différentes,
											et j'ai essayé d'y mettre le feu.
											Juste pour voir ce qui se passerait, si vous mélangiez le tout
											Et il - ils ont brûlé.
											ça a brûlé un peu lentement, mais ça dégageait une bonne odeur,
											par rapport à d'autres carburants de fusée que j'avais essayés,
											qui contenaient tous du soufre.
											Et, ça sentait comme des bonbons brûlés.
											Et puis j'ai essayé la fusion, et je l'ai fondu.
											Et puis il a fondu en une sorte de liquide sirupeux, brun.
											Et puis c'est devenu une substance dure comme de la brique en refroidissant,
											et lorsque vous l'allumiez,
											ça partait comme une fusée.
											Je veux dire, la petite boule de ce truc qui avaient refroidi -
											on l'allumait, et elle se mettait à danser autour de la cour.
											Et j'ai dit, il y a
											un moyen d'envoyer une grenouille jusqu'à l'endroit où elle veut aller.
											(Rires)
									","
											sonra bazı deneyler yaptım.
											Potasyum ve şekerin
											küçük ölçekleriyle işe başladım
											evde hazır olanlarla
											farklı miktarları karıştırdım ve
											ateşlenecek mi diye gözlemledim.
											Karıştırınca neler olduğunu merak ediyordum.
											Sonunda yandı
											yavaşça yandı ve daha önce yaptığım
											içinde sülfür olan roket yakıtlarına göre
											hoş bir koku çıktı.
											Yanmış şeker gibi koktu.
											Sonra eritmeyi denedim ve erittim.
											Kahverengi bir şurup oluştu.
											soğuduğunda tuğla gibi sert bir madde idi.
											bunu ateşlediğinde ise
											yarasa gibi uçuşuyordu.
											Yani bu kurumuş parça ateşlendiğinde
											bahçenin içinde oraya buraya uçuşup dans ediyordu.
											İşte dedim,
											kurbağayı gitmek istediği yere götürecek şey.
											(gülüşmeler)
									","
											Und so – so führte ich einige Experimente durch.
											Ich fing mit winzigen Mengen
											an Kaliumnitrat und Zucker an,
											den es reichlich gab,
											und vermischte sie in unterschiedlichen Verhältnissen,
											und versuchte das anzuzünden.
											Nur um zu sehen, was passieren würde, wenn man die beiden vermischt.
											Und es – sie brannten.
											Es brannte irgendwie langsam, aber es roch gut,
											im Vergleich zu anderen Raketentreibstoffen, die ich ausprobiert hatte,
											die alle Schwefel enthielten.
											Es roch wie verbrannte Süßigkeiten.
											Und dann versuchte ich mich am Schmelzen und ich schmolz es.
											Es schmolz in eine etwas sirupartige braune Flüssigkeit.
											Dann kühlte es zu einer steinharten Masse ab,
											die, wenn man sie anzündete,
											abging wie der Teufel.
											Also, die kleine Schale von diesem Zeug, das abgekühlt war –
											ich zündete es an und es fing an, über den Hof zu tanzen.
											Und ich dachte mir, das
											ist eine Möglichkeit, den Frosch dort hoch zu bekommen, wo er hin will.
											(Lachen)
									","
											Así es que yo — Realizé algunos experimentos.
											ustedes saben, empezé con cantidades pequeñitas
											de nitrato de potasio y azucar,
											de la que había bastante,
											y los mezclé en diferentes proporciones,
											y traté de encenderlos.
											Sólo para saber que ocurriría, si los mezclaba.
											Y sucedió — se quemaron.
											Se quemó un poco lentamente, pero produjo un bonito olor,
											comparado con otros combustibles de cohetes que yo había ensayado,
											ya que todos contenían azufre.
											Y, olía como caramelo quemado.
											Y luego probé con el asunto de derretir, y lo derretí.
											Y luego se derritió y formó una especie de líquido como jarabe, café.
											Y luego se enfrió y se convirtió en un material duro,
											que cuando Ud. lo encendía,
											salía volando como un murciélago.
											Quiero decir, el pequeño recipiente con esa substancia que se había enfriado —
											Ud. la encendía y empezaba a bailar alrededor del patio.
											Y yo dije, aquí
											hay una forma de colocar una rana arriba adonde quiere ir.
											(Risas)
									",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
","
","
","
",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
											J'ai donc commencé à développer -
											le père de George avait beaucoup d'aide. Je n'avais que mon frère.
											Mais je - cela m'a pris environ - cela m'a pris environ,
											je dirais, six mois
											pour enfin comprendre tous les petits détails.
											Il y a beaucoup de petits détails
											dans la fabrication d'une fusée qui marche vraiment,
											même une fois que vous avez le carburant.
											Mais vous le faites,
											vous savez, vous faites des expériences,
											et vous écrivez des choses parfois,
											vous faites des observations, vous savez.
											Et puis, vous construisez lentement une théorie
											de la façon dont ce genre de choses fonctionne.
											Et c'était - je suivais toutes les règles.
											Je ne savais pas quelles étaient les règles,
											Je suis un scientifique né, je crois,
											ou une sorte de survivance du 17ème siècle.
									","
											Ve geliştirmeye başladım.
											George'nin babası baya yardım etti. O arada kardeşim doğdu.
											Fakat ben... yaklaşık....
											altı ayımı aldı diyebilirim.
											Sonunda taşlar yerine oturdu.
											Yakıt hazır olduktan sonra bile,
											roketin uçmasını sağlayacak
											onlarca ayrıntı vardır.
											Fakat bunları yapabilmek için
											deneyler yapar ve
											sonuçları bir kenara yazarsınız
											yani, bilirsiniz, gözlemler yaparsınız
											Ve yavaş yavaş,
											olayları anlamanızı sağlayan bir teori gelişir
											Ben de kuralları izledim.
											Kuralların olduğunu bilmiyorum fakat
											sanırım doğuştan bilim adamıydım
											ya da 17.yy a gönderilmiştim, herneyse.
									","
											Also fing ich an zu entwickeln –
											also Georges Vater hatte reichlich Hilfe. Ich hatte nur meinen Bruder.
											Aber ich – es dauerte – es dauerte etwa,
											ich würde sagen, sechs Monate,
											um alle Details herauszufinden.
											Es gehören viele Kleinigkeiten dazu,
											eine Rakete zu bauen, die tatsächlich funktioniert,
											selbst wenn man den Treibstoff hat.
											Aber man macht das, indem – was ich gerade –
											also, man unternimmt Versuche,
											und macht sich manchmal Notizen,
											man macht Feststellungen.
											Und dann entwickelt man langsam eine Theorie
											wie dieser Kram funktioniert.
											Und es war – ich befolgte alle Regeln.
											Ich kannte die Regeln nicht,
											ich bin sozusagen ein geborener Wissenschaftler
											oder eine Art Rückfall ins 17. Jahrhundert, egal.
									","
											Así es que empezé a desarrollar —
											ustedes saben, el papá de George tenía bastante ayuda. Yo sólo tenía a mi hermano.
											pero yo — me tomó como — me tomó como,
											yo diría, seis meses
											para finalmente entender todos los detalles.
											Hay un montón de detalles involucrados
											en la fabricación de un cohete que realmente funcione,
											aun después de tener el combustible.
											Pero lo hace, mediante — lo que acababa —
											ustedes saben, hacen experimentos,
											y a veces escribe cosas,
											hace observaciones, ustedes saben.
											Y luego lentamente construye una teoría
											sobre cómo funciona esta cosa.
											Y fue — yo seguía todas las reglas.
											Yo no sabía cuáles eran las reglas,
											soy un científico innato, creo,
											o una especie de reversión al siglo 17, lo que sea.
									",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
","
","
","
",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
											Mais en tout cas, nous avons finalement fait
											un dispositif qui de façon reproductible
											envoyait une grenouille à perte de vue
											et la ramenait vivante.
											Et nous n'avions pas -
											je veux dire, ça ne nous effrayait pas.
											Nous aurions dû l'être, parce que ça faisait beaucoup de fumée
											et beaucoup de bruit,
											et c'était puissant, vous savez.
											Et de temps en temps, elles explosaient.
											Mais je ne craignais pas, d'ailleurs
											que l'explosion
											puisse provoquer la destruction de la planète.
											Je n'avais pas entendu parler des 10 façons
											dont nous devrions avoir peur de la -
											Soit dit en passant,
											j'aurais pu penser,
											Je ferais mieux de ne pas le faire parce que
											ils disent de ne pas le faire.
											Et je ferais mieux d'obtenir la permission du gouvernement.
											Si j'avais dû attendre ça,
											je n'aurais jamais - la grenouille serait morte, vous savez.
									","
											Fakat sonunda yaptık,
											kurbağayı gökyüzüne gönderip,
											canlı olarak geri getirme işini
											tekrarlanabilir olarak yapan bir cihaz geliştirdik.
											Ve biz...
											gerçekten hiç korkmamıştık.
											Aslında korkmalıydık, çünkü çok fazla duman
											ve ses vardı.
											ve gerçekten çok güçlüydü.
											Arada bir patlamalar oldu.
											ama yine de kaygılanmadık.
											Bilirsiniz
											gezegeni yok edecek patlama değildi.
											Korkmamız gerektiği konusunda
											10 farklı senaryo vardı...
											Bu arada
											bunu yapmamalıyız diye
											düşünebilirdik
											yani yetkililerden
											izin almak daha iyi olabilir gibi geliyordu
											fakat eğer bunu bekleseydik
											kurbağa eceliyle ölebilirdi.
									","
											Jedenfalls hatten wir am Ende
											ein Gerät, das reproduzierbar
											einen Frosch außer Sicht bringen
											und ihn lebendig wieder zurückbringen konnte.
											Und wir hatten keine –
											also, wir hatten davor keine Angst.
											Wir hätten welche haben sollen, weil es stark qualmte
											und einen Riesenkrach machte,
											und es hatte reichlich Kraft.
											Und gelegentlich flogen sie auch in die Luft.
											Nebenbei bemerkt machte ich mir keine Sorgen
											darüber,
											dass die Explosion den Planeten zerstören könnte.
											Ich hatte noch nicht von den 10 Arten gehört,
											vor denen wir Angst haben sollten –
											Übrigens,
											ich hätte denken können,
											dass ich das besser nicht machen soll,
											weil mir bekannt war, dass ich es lieber lassen soll.
											Ich sollte mir lieber eine Genehmigung von der Regierung holen.
											Wenn ich darauf gewartet hätte,
											hätte ich niemals – also, der Frosch wäre gestorben.
									","
											Pero, en fin, finalmente pudimos
											tener un aparato que podría reproduciblemente
											colocar una rana fuera de vista
											y traerla de vuelta viva.
											Y nosotros no —
											quiero decir, no estábamos atemorizados por eso.
											Deberíamos haberlo estado, porque produjo bastante humo
											e hizo bastante ruido,
											y era poderoso, ustedes saben.
											Y de vez en cuando, explotaban.
											Pero yo no me preocupaba,
											sobre, ustedes saben,
											que la explosión causaría la destrucción del planeta.
											Yo no había escuchado acerca de las 10 maneras
											que debíamos preocuparnos de —
											Por lo demás,
											yo podría haber pensado,
											Mejor no hago esto porque
											decían no lo haga, ustedes saben.
											Y mejor consigo permiso del gobierno.
											Si yo hubiera esperado eso,
											yo nunca — la rana hubiera muerto, ustedes saben.
									",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
","
","
","
",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
											En tout cas, je vous parle de ça parce que c'est une bonne histoire,
											et il a dit de parler de choses personnelles, et c'est personnel -
											j'allais vous parler de la première nuit où j'ai rencontré ma femme,
											mais ce serait trop personnel, n'est-ce pas.
									","
											Bu hikayeyi bugün anlatmamın nedeni,
											bana çıkmadan önce kişisel birşeyler anlat dediler...
											karımla tanıştığımız ilk günü anlatacaktım
											ama o da fazla kişisel olmaz mıydı?
									","
											Ich erzähle das, weil es eine nette Geschichte ist,
											und mir wurde gesagt, ich soll etwas von mir erzählen und das ist es –
											Ich wollte euch von dem Abend erzählen, an dem ich meine Frau kennenlernte,
											aber das wäre doch etwas zu persönlich.
									","
											De todas formas, lo presento aquí por que es una buena historia,
											y él dijo, cuente cosas personales, ustedes saben, y eso es personal —
											Yo les iba a contar sobre la primera noche que conocí a mi esposa,
											pero eso sería demasiado personal, ¿no es cierto?
									",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
"
","
","
","
",Play! Experiment! Discover!,Kary Mullis,29:32,"DNA,biology,curiosity,history,microbiology,science,technology"
