pt,tr,title,speaker,duration,tags
"
											(Aplausos)
											Obrigado, obrigado. Obrigado.
									","
											(Alkış) Teşekkür ederim, teşekkürler.
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											Na próxima semana vou visitar
											o Centro para os Serviços
de Cuidados Médicos,
											e vou tentar convencer o CMS
											a atribuir uma linguagem de código 
e um preço adequado
											para que esta tecnologia
possa ficar ao alcance
											das pessoas que dela precisam.
									","
											Teşekkürler. Haftaya,
											Medicare ve Medicaid Servisleri
Merkezini ziyaret edeceğim
											ve MMM'yi uygun kod dili ve
											ücretlendirme sağlamaya
ikna etmeye çalışacağım
											böylece buna ihtiyacı olan hastalar
											bu teknolojiye erişebilecek.
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											Obrigado.
											(Aplausos)
									","
											Teşekkür ederim. (Applause)
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											É uma coisa que não é muito conhecida,
											mas mais de metade da população mundial
											sofre de algum tipo de deficiência
											cognitiva, emocional, sensorial ou motora,
											e, por causa duma tecnologia deficiente,
											essas situações, demasiadas vezes, 
provocam incapacidade
											e uma qualidade de vida mais pobre.
											Os níveis básicos da função fisiológica
											deviam fazer parte dos direitos humanos.
											Todas as pessoas deviam ter o direito
											de viver sem incapacidades
											— se assim o entenderem —
											o direito de viver sem depressões graves;
											o direito de ver o ente querido
											no caso dos deficientes visuais;
											ou o direito de andar ou de dançar,
											no caso de paralisia dos membros
											ou da amputação dos membros.
											Enquanto sociedade, podemos alcançar 
esses direitos humanos
											se aceitarmos a afirmação
											de que os seres humanos
não são deficientes.
											Uma pessoa nunca pode ser diminuída.
											O nosso ambiente, as nossas tecnologias,
											acabam por ser ultrapassadas, 
por perderem eficácia.
											Nós não precisamos de aceitar
as nossas limitações,
											mas podemos transcender a incapacidade
											através da inovação tecnológica.
											Com efeito, através de progressos
fundamentais na biónica, neste século,
											veremos a fundação tecnológica
											para uma experiência humana melhorada,
											e acabaremos com a incapacidade.
									","
											Hakettiği değeri görmedi fakat
											dünya nüfusunun yarısından fazlası
											bir çeşit zihinsel, duygusal, duyusal
											veya motor rahatsızlıktan muzdarip
											ve zayıf teknoloji yüzünden
											bu durumlar çoğu zaman sakatlık ve
											düşük hayat kalitesiyle sonuçlanıyor.
											En temel fizyolojik işlevler
											insan haklarımızın bir parçası olmalı.
											Her insan istiyorsa,
											engelsiz bir hayat yaşama hakkına
											sahiptir.
											Aşırı depresyon olmayan
bir hayat yaşama hakkına;
											görme engelli ise
											sevdiğini görme hakkına;
											veya uzuv felci veya
uzuv kaybı durumunda

											yürüme veya
											dans etme hakkına.
											Toplum olarak, insanların
engelli olmadığı savını
											kabul edersek
											bu insan haklarını elde edebiliriz.
											Bir insan asla eksik olamaz.
											İnşa edilen çevremiz, teknolojimiz
											eksik ve engelli.
											Biz insanlar, sınırlamaları
kabul etmek zorunda değiliz.
											Teknolojik yeniliklerle
											engelleri aşabiliriz.
											Bu yüzyılda biyonik alanındaki
											temel ilerlemelerden hareketle
											teknolojik gelişmiş bir
insan deneyimi için
											teknolojik vakıflar kuracağız
											ve engelliliği sona erdireceğiz.
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											Gostava de terminar com mais uma história,
											uma história bonita,
											a história de Adrianne Haslet-Davis.
											Adrianne perdeu a perna esquerda
											no ataque terrorista de Boston.
											Conheci Adrianne
quando esta fotografia foi tirada
											no Hospital de Reabilitação Spaulding.
											Adrianne é dançarina, dançarina de salão.
									","
											Bir hikaye ile bitirmek istiyorum,
											güzel bir hikaye,
											Adrianne Haslet-Davis'in hikayesi.
											Adrianne sol bacağını
											Boston terörist saldırısında kaybetti.
											Bu resim Adrianne ile Spaulding
Rehabilitasyon Hastanesi'nde
											tanıştığımda çekildi.
											Adrianne bir dansçı, salon dansçısı.
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											Adrianne respira e vive a dança.
											É a sua expressão. É a sua forma de arte.
											Naturalmente, quando perdeu a perna
											no ataque terrorista de Boston,
											queria voltar à dança de salão.
									","
											Adrianne dansla nefes alır ve yaşar.
											Bu onun ifade şekli. Bu onun sanat formu.
											Doğal olarak, Boston terörist saldırısında
											uzvunu kaybettiğinde,
											dans pistlerine dönmek istedi.
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											Depois de a ter conhecido
e de tê-la levado a casa,
											pensei: ""Sou professor no MIT,
tenho recursos.
											""Vamos construir-lhe 
uma perna biónica
											""para que ela possa voltar à dança.""
											Reuni cientistas do MIT
com especialistas de próteses,
											de robótica, de conhecimento mecânico
											e de biomecânica
											e, durante um período de investigação
de 200 dias,
											estudámos a dança.
											Fomos buscar dançarinas
com pernas biológicas,
											e estudámos como é que elas se movem,
											que forças aplicam na dança de salão,
											e agarrámos nesses dados
											e construímos 
os princípios fundamentais da dança,
											a capacidade de dança reflexa,
											e incorporámos essas informações
											na perna biónica.
											A biónica não é só fazer
com que as pessoas
											sejam mais fortes e mais rápidas.
											A nossa expressão, a nossa humanidade
											pode ser introduzida na eletromecânica.
									","
											Onunla tanışıp onu
evine bıraktıktan sonra
											ben bir MIT profesörüyüm diye düşündüm.
											Kaynaklarım var. Hadi ona tekrar
dans etmesini sağlayacak
											biyonik bir uzuv üretelim.
											Protez, robotik, makine öğrenimi ve
											biyomekanikte uzman olan
MIT bilim adamlarını topladım.
											Ve 200 günden fazla bir
araştırma sürecinde
											dans çalıştık.
											Biyolojik uzuvları olan dansçıları getirdik
											ve nasıl hareket ettiklerini,
											dans pistinde hangi kuvvetleri
uyguladıklarını çalıştık
											ve bu verileri
											ve dansın temel prensiplerini, 
dönüşlü dans kabiliyetini
											ortaya koyduk
											ve bu bilgileri
											biyonik uzuvlara yerleştirdik.
											Biyoniklerin tek amacı
insanları daha güçlü
											ve hızlı yapmak değildir.
											İfadelerimiz, insanlığımız
											elektromekaniklere yerleştirilebilir.
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											Bastaram 3,5 segundos
											entre as explosões
											no ataque terrorista de Boston.
											Em 3,5 segundos,
aqueles criminosos e cobardes
											afastaram Adrianne da dança de salão.
											Em 200 dias, voltámos a pô-la lá.
											Não nos deixaremos intimidar,
nem abater,
											nem sermos diminuídos, vencidos
ou impedidos
											por atos de violência.
											(Aplausos)
									","
											Boston terörist saldırısında
											bomba patlamaları
											3.5 saniye aralıkla gerçekleşti.
											3.5 saniyede, suçlular ve korkaklar
											Adrianne'yi dans pistinden aldılar.
											200 gün içerisinde,
biz onu geri kazandık.
											Şiddet eylemleri bizi korkutamayacak
											deviremeyecek, alçaltamayacak,
yenemeyecek
											veya durduramayacak.
											(Alkış)
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											Senhoras e senhores,
permitam-me que vos apresente
											Adrianne Haslet-Davis,
											na sua primeira atuação depois do ataque.
											Está a dançar com Christian Lightner.
									","
											Bayanlar ve baylar,
											karşınızda Adrianne Haslet-Davis,
											saldırıdan sonraki ilk
performansını gerçekleştirecek.
											Christian Lightner ile dans ediyor.
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											(Aplausos)
									","
											(Alkış)
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											(Música: ""Ring My Bell"" 
interpretada por Enrique Iglesias)
									","
											(Müzik: ""Ring My Bell"" Enrique Iglesias)
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											(Aplausos)
									","
											(Alkış)
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											Senhoras e senhores,
											os membros da equipa de investigação,
											Elliott Rouse e Nathan Villagaray-Carski.
											Elliott e Nathan.
									","
											Bayanlar ve baylar,
											araştırma ekibinin üyeleri,
											Elliott Rouse ve Nathan Villagaray-Carski.
											Elliott ve Nathan.
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
											(Aplausos)
									","
											(Alkış)
									","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
"
","
","The new bionics that let us run, climb and dance",Hugh Herr,19:00,"dance,prosthetics,technology,bionics"
