en,es,tr,fr,pt,title,speaker,duration,tags
"
											But it is the allegory of bad government
											that has been haunting me
since November 9.
											It's badly damaged,
											but it reads like today's newspapers.
											And ruling over bad government
is not the Commune
											but the Tyrant.
											He has horns, tusks, crossed eyes,
											braided hair.
											He obviously spends
a lot of time on that hair.
									","
											Pero es la alegoría del mal gobierno
la que me ha estado atormentando
											desde el 9 de noviembre.
											Está muy dañada pero se parece mucho
a lo que se lee en los periódicos de hoy.
											Quien reina sobre el mal gobierno
no es la Comunidad sino el Tirano.
											Tiene cuernos, colmillos,
ojos cruzados y lleva trenzas.
											Obviamente invierte mucho tiempo 
en ese pelo.
									","
											Fakat bu kötü devlet kinayesi
											beni 9 Kasım'dan beri rahatsız ediyor.
											Oldukça hasar görmüş,
											fakat günümüzün gazeteleri gibi.
											Kötü devleti yöneten ise Halk değil,
											Zorba Hükümdar.
											Boynuzları, uzun dişleri, çapraz gözleri
											ve örgülü saçları var.
											Saçına oldukça zaman harcadığı belli.
									","
											Mais c'est l'allégorie 
d'un mauvais gouvernement
											qui me hante depuis le 9 novembre.
											C'est assez endommagé,
											mais on le lit comme l'un de nos journaux.
											Celui qui dirige le mauvais gouvernement
n'est pas Commune,
											mais le Tyran.
											Il a des cornes,
des défenses, un strabisme,
											des cheveux tressés.
											Il passe beaucoup
de temps à se coiffer.
									","
											Nós sentimos os efeitos
de um bom governo nas nossas vidas,
											tal como Lorenzetti sentiu na sua vida.
											Mas é a alegoria de um mau governo
											que tem estado a assombrar-me
desde o 11 de setembro.
											Está gravemente danificada.
											mas diz o mesmo que os jornais de hoje.
											E a conduzir um mau governo,
não temos a comunidade,
											e sim, o Tirano.
											Ele tem chifres, presas e olhos tortos,
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											cabelo entrançado.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											Justice now lies helpless at his feet,
											shackled.
											Her scales have been severed.
											Justice is the key antagonist
to the Tyrant,
											and she's been taken out.
									","
											La Justicia está ahora
indefensa a sus pies,
											encadenada y desprovista de su balanza.
											La Justicia es la adversaria principal
del Tirano y ha sido eliminada.
									","
											Adalet ise çaresizce oturuyor,
											ayaklarından zincirlenmiş.
											Terazileri parçalanmış.
											Adalet, Zorba Hükümdarın baş düşmanı
											ve dışarı çıkarılmış.
									","
											La Justice est étendue
à ses pieds, impuissante,
											menottée.
											Ses balances ont été coupées.
											La Justice est le principal 
antagoniste du Tyran,
											et elle a été supprimée.
									","
											Ele obviamente gasta muito
tempo com aquele cabelo.
											(Risos)
											A Justiça deita-se agora
desamparada a seus pés,
											de mãos amarradas.
											A sua balança foi partida.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											Now, surrounding the Tyrant,
											Lorenzetti illustrates
the vices that animate bad government.
											Avarice is the old woman
clutching the strongbox
											and a fisherman's hook
											to pull in her fortune.
											Vainglory carries a mirror,
											and Lorenzetti warns us
against narcissistic leaders
											who are guided
by their own ego and vanity.
											On the Tyrant's right is Cruelty.
											Treason, half lamb, half scorpion,
											lulls us into a false sense of security
											and then poisons a republic.
											Fraud, with the flighty wings of a bat.
											On the Tyrant's left, you see Division.
											She's dressed in Siena's colors.
											""Si"" and ""No"" are painted on her body.
											She uses a carpenter's saw
to chop her body in half.
											And Fury wields the weapons of the mob,
											the stone and knife.
									","
											Alrededor del Tirano, Lorenzetti ilustra
los vicios que definen al mal gobierno.
											La Avaricia es una vieja
											abrazada a una caja fuerte
y a un gancho de pescador
											para hacer fortuna.
											La Vanagloria lleva un espejo
											y así Lorenzetti nos advierte
acerca de los líderes narcisistas
											guiados por su propio ego y vanidad.
											A la derecha del Tirano está la Crueldad,
											la Traición, medio cordero
y medio escorpión
											nos adormece con falsas
sensaciones de seguridad
											y luego envenena la república,
											y el Fraude, con sus enormes
alas de murciélago.
											A la izquierda del Tirano,
se ve la División.
											Está vestida con los colores de Siena.
											""Sí"" y ""No"" están pintados en su cuerpo.
											Usa una sierra de carpintero
para cortar su cuerpo por la mitad.
											La Furia maneja las armas de la
muchedumbre: la piedra y el cuchillo.
									","
											Lorenzetti, Zorba Hükümdar'ın çevresinde
											kötü devleti canlandıran 
kusurları resmetmiş.
											Hırs, kasayı ve
onun şansını çekmek için
											bir balıkçı kancasını
tutan yaşlı bir kadın.
											Gurur, bir ayna taşıyor
											ve Lorenzetti bizleri,
egoları ve gösterişlerinden
											ilham alan narsistik
liderlere karşı uyarıyor.
											Zorba Hükümdar'ın sağında Zalimlik var.
											Yarı kuzu, yarı akrep olan Hainlik ise
											bizleri yanlış bir
güvenlik duygusuna çekiyor
											ve bir cumhuriyeti zehirliyor.
											Sahtekârlık, yarasa kanatlarına sahip.
											Zorba Hükümdar'ın solunda Bölünme var.
											Siena'nın renkleriyle giyinmiş.
											Vücudunda ""Si"" (""Evet"")
ve ""No"" (""Hayır"") yazıyor.
											Vücudunu ikiye kesmek için
marangoz testeresi kullanıyor.
											Öfke ise çetenin silahlarını,
											taş ve bıçakları yönlendiriyor.
									","
											Autour du Tyran,
											Lorenzetti illustre les vices
du mauvais gouvernement.
											L'avarice est la vieille femme
s'aggripant au coffre-fort
											et à l'hameçon du pêcheur
											pour tirer sa fortune.
											La Vanité porte un miroir.
											Lorenzetti nous met en garde
contre les dirigeants narcissiques
											qui sont guidés
par leur ego et leur orgueil.
											À la droite du Tyran, il y a la Cruauté.
											La Trahison, mi-agneau, mi-scorpion,
											nous leurre vers 
un faux sentiment de sécurité
											et empoisonne la république.
											La Fraude avec des ailes de chauve-souris.
											À la gauche de Tyran, il y a la Division.
											Elle porte les couleurs de Sienne.
											« Si » et « No » sont peints 
sur son corps.
											Elle utilise une scie de menuisier
pour couper son corps en deux.
											Et la Furie brandit les armes de la foule,
											la pierre et le couteau.
									","
											A Justiça é a principal adversária 
do Tirano
											e ela foi neutralizada.
											Em torno do Tirano,
											Lorenzetti ilustra os vícios 
que movem o mau governo.
											A avareza é a mulher idosa
que agarra o cofre
											e o anzol de um pescador
											para puxar a sua fortuna.
											A Vanglória tem um espelho,
											e Lorenzetti avisa-nos
contra os líderes narcisistas
											que são guiados pelos seus próprios 
egos e vaidades.
											À direita do Tirano está a Crueldade.
											A Traição, meio cordeiro, meio escorpião,
											embala-nos numa falsa sensação 
de segurança
											e depois envenena a república.
											Fraude, com as volúveis asas de morcego.
											À esquerda do Tirano, vêem a Divisão.
											Ela está vestida com as cores de Siena.
											""Si"" e ""No"" estão pintados no seu corpo.
											Ela usa a serra de um carpinteiro
para cortar o seu corpo a meio.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											In the remainder of the fresco,
Lorenzetti shows us
											the inevitable effects of bad government.
											The civic ideals celebrated
elsewhere in this room have failed us,
											and we see it.
											The once beautiful city
has fallen to pieces,
											the countryside barren,
											the farms abandoned.
											Many are in flames.
											And in the sky above
is not the winged figure Security,
											but that of Fear, whose banner reads:
											""None shall pass along this road
											without fear of death.""
									","
											Y Lorenzetti sigue mostrándoles
en el resto del fresco
											los efectos inevitables del mal gobierno.
											Los ideales cívicos que nosotros aquí
en esta sala también celebramos
											han fracasado y lo vemos.
											La ciudad una vez hermosa
está hecha pedazos,
											el campo baldío y las fincas abandonadas.
											Muchas están en llamas.
											Y arriba en el cielo no reina
la figura alada de la Seguridad,
											sino la del Miedo, cuyo estandarte dice:
											""Ninguno pasará por este camino
sin temer a la muerte"".
									","
											Duvar resminin kalanında
Lorenzetti kötü devletin
											kaçınılmaz etkilerini gösteriyor.
											Burası hariç, başka yerlerde
övülen yurttaşlık idealleri bizi yıktı
											ve biz de bunu gördük.
											Bir zaman güzel olan
şehir, parçalara ayrıldı,
											kırsal kesim çoraklaştı,
											çiftlikler terk edildi.
											Çoğu alev aldı.
											Gökyüzünde ise kanatlı
figür olan Güvenlik yok,
											fakat Korku var ve şöyle diyor:
											""Ölüm korkusu olmaksızın,
hiç kimse bu yoldan geçemez.""
									","
											Dans le reste de la fresque,
Lorenzetti nous montre
											les effets d'un tel gouvernement.
											Les idéaux civiques célébrés ailleurs 
dans la pièce ont échoué,
											et nous le voyons.
											La cité jadis magnifique
est tombée en morceaux,
											la campagne dévastée,
											les fermes abandonnées.
											Beaucoup sont en flammes.
											Et dans le ciel,
il n'y a plus la Sécurité,
											mais la Peur, avec sa bannière :
											« Personne n'empruntera cette route
											sans la peur de la mort. »
									","
											A Fúria exerce as armas
da multidão,
											a pedra e a faca.
											No resto do fresco,
											Lorenzetti mostra-nos
os inevitáveis efeitos de um mau governo.
											Os ideais cívicos celebrados noutro 
lugar neste quarto abandonaram-nos,
											e nós vemos isso.
											A outrora bela cidade em ruínas,
											o campo estéril,
											as quintas abandonadas.
											Muitas estão em chamas.
											E no céu acima, não está a figura alada
da Segurança,
											mas o Medo, cuja faixa diz:
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											Now, the final image,
the most important one, really,
											is one that Lorenzetti did not paint.
											It is of the viewer.
											Today, the audience
for Lorenzetti's frescoes
											is not the governing but the governed,
											the individual who stands
in front of his allegories
											and walks away with insight,
											who heeds a call to action.
											Lorenzetti warns us
that we must recognize the shadows
											of Avarice, Fraud, Division, even Tyranny
											when they float
across our political landscape,
											especially when those shadows are cast
											by political leaders loudly claiming
to be the voice of good government
											and promising to make America great again.
									","
											La imagen final, realmente
la más importante,
											es la que Lorenzetti no pintó:
											la del espectador.
											Hoy, la audiencia
de los frescos de Lorenzetti
											no es el gobierno sino el pueblo,
											el individuo que se encuentra frente
a sus alegorías y se aleja con una visión,
											el que presta atención
a la llamada a la acción.
											Lorenzetti nos advierte que debemos
reconocer las sombras
											de la Avaricia, el Fraude,
la División, incluso del Tirano
											cuando invaden nuestro paisaje político,
											especialmente cuando esas sombras
las dibujan los líderes políticos
											que reclaman a voz alzada
que representan al buen gobierno
											y prometen hacer a EE.UU. grande de nuevo.
									","
											Son resim, gerçekten en önemli olan resim,
											Lorenzetti'nin çizmediği resim.
											Bu, izleyicinin resmi.
											Günümüzde Lorenzetti'nin seyircisi
											yöneten değil, yönetilen;
											kinayelerin önünde
duran ve sezgisiyle ilerleyen,
											eyleme davet etmeyi
											önemseyen birey.
											Hırs, Öfke, Bölünme ve hatta
Zorba Hükûmet politik sahnede süzülürken,
											özellikle de politik liderler
iyi devletin sesi olduklarını
											iddia ederken ve Amerika'yı yeniden
											muhteşem hâle getirme sözünü
verirlerken, Lorenzetti bu gölgeleri
											fark etmemiz konusunda bizi uyarıyor.
									","
											Et l'image finale, la plus importante,
											est ce que Lorenzetti n'a pas peint.
											C'est le spectateur.
											Le public des fresques de Lorenzetti,

											n'est pas le gouvernant 
mais les gouvernés,
											les individus qui sont 
face à ces allégories
											et qui repartent avec la connaissance,
											qui tiennent compte de l'appel à l'action.
											Lorenzetti nous dit que 
l'on doit reconnaître les ombres
											de l'Avarice, de la Fraude, 
de la Division et de la Tyrannie
											quand elles flottent
dans notre paysage politique,
											notamment lorsque ces ombres sont jetées
											par les dirigeants clamant haut et fort
qu'ils sont la voix du bon gouvernement
											et qu'ils promettent de rendre
sa grandeur à l'Amérique.
									","
											""Ninguém deve passar por esta estrada
											""sem medo da morte.""
											Agora, a imagem final
a que é realmente mais importante,
											é o que Lorenzetti não pintou.
											É o espectador.
											Hoje, a audiência para os 
frescos de Lorenzetti
											não é o governante mas o governado,
											o individuo que está em frente 
das suas alegorias
											e vai-se embora com a ideia,
											que presta atenção à chamada para ação.
											Lorenzetti avisa-nos que devemos
reconhecer as sombras
											de Avareza, Fraude, Divisão, 
até mesmo a Tirania
											quando elas flutuam através da nossa
paisagem política,
											especialmente quando essas sombras 
são lançadas
											por líderes políticos que afirmam 
ser a voz do bom governo
											e prometem fazer a América 
novamente grande.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											And we must act.
											Democracy must not be a spectator sport.
											The right to protest,
the right to assemble freely,
											the right to petition one's government,
											these are not just rights.
											In the face of Avarice,
Fraud and Division,
											these are obligations.
											We have to disrupt —
									","
											Y debemos actuar.
											La democracia no debe ser
un deporte para ver.
											El derecho a protestar,
el derecho a reunirse libremente,
											el derecho a peticionar
ante el gobierno,
											estos no son solo derechos.
											Al toparse uno con la Avaricia,
el Fraude y la División
											estos derechos son obligaciones.
											Tenemos que cambiar...
									","
											Harekete geçmeliyiz.
											Demokrasi bir izleyici sporu olmamalı.
											Protesto etme hakkı,
özgürce toplanma hakkı,
											insanın devletini talep etme hakkı,
											bunlar yalnızca haklar değil.
											Hırs, Öfke ve Bölünme'nin karşısında
											bunlar zorunluluk.
											Altüst etmeliyiz —
									","
											Nous devons agir.
											La Démocratie doit être 
un effort collectif.
											Le droit de protester,
de se réunir librement,
											d'envoyer une pétition au gouvernement,
											ce ne sont pas que des droits.
											Face à l'Avarice, la Fraude, la Division,
											ce sont des devoirs.
											Nous devons perturber -
									","
											E nós devemos agir.
											A democracia não deve ser um 
desporto passivo.
											O direito de protesto,
o direito de reunir livremente,
											o direito de petição ao governo,
											estes não são apenas direitos.
											Diante da Avareza, da Fraude e da Divisão,
											estas são obrigações.
											Nós temos de perturbar...
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											We have to disrupt our lives
											so that we can disrupt
											the amoral accretion of power
											by those who would betray our values.
											We and we the people
											must raise justice up
											and must bring peace to our nation
											and must come together in concord,
											and we have a choice.
											We could either paint ourselves
											into the worst nightmare
of Lorenzetti's bad government,
											or we can stay in the streets,
											disruptive, messy, loud.
											That is what democracy looks like.
									","
											Tenemos que cambiar nuestras vidas
											para poder poner fin
a la acumulación amoral del poder
											por parte de aquellos
que traicionan nuestros valores.
											Nosotros y solo nosotros, el pueblo, debemos
ayudar a la Justicia a que se ponga de pie,
											a traer la paz a nuestra nación
y reunirnos en armonía.
											Y tenemos una opción.
											Podemos volvernos la peor pesadilla
del mal gobierno de Lorenzetti,
											o podemos tomar las calles,
											molestos, revoltosos, alzando la voz.
											Así se ve la democracia.
									","
											Değerlerimize ihanet edenlerin,
											gücü ahlaksızca kullanmasını
											altüst edebilmek için,
											yaşamlarımızı altüst etmeliyiz.
											Bizler ve biz, insanlar,
											adaleti büyütmeli
											ve ulusumuza barış getirmeli
											ve anlaşarak bir araya gelip
											bir seçim yapmalıyız.
											Ya kendimizi Lorenzetti'nin
											kötü devlet kâbusunun
içerisinde resmederiz
											ya da sokaklarda yıkıcı, dağınık
											ve yüksek sesli bir şekilde kalırız.
											Demokrasi böyle bir şeydir.
									","
											Nous devons perturber nos vies
											pour perturber
											ce cumul de pouvoir immoral
											par ceux qui trahissent nos valeurs.
											Nous, le peuple,
											devons restaurer la justice
											et apporter la paix à notre nation.
											Nous devons nous retrouver à la Concorde,
											nous avons le choix.
											Nous pouvons soit nous peindre
											dans le cauchemar du mauvais 
gouvernement de Lorenzetti
											ou rester dans les rues,
											perturbateurs, bruyants.
											C'est ça, la démocratie.
									","
											Nós temos que perturbar as nossas vidas
											para que possamos perturbar
											o acúmulo amoral do poder
											por aqueles que iriam trair 
os nossos valores.
											Nós e ""nós, o Povo"",
											devemos elevar a justiça,
											e devemos trazer a paz à nossa nação,
											e devemos chegar juntos à concórdia.
											Nós temos uma escolha.
											Nós poder-nos-emos ver metidos
											no pior pesadelo do mau governo
de Lorenzetti,
											ou podemos permanecer nas ruas,
											perturbadores, desordenados, barulhentos.
											É assim que a democracia se parece.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											Thank you.
									","
											Gracias.
									","
											Teşekkürler.
									","
											Merci.
									","
											Obrigado.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											Chris Anderson: First of all, wow.
											Obviously, many people passionately —
											you spoke to many people
passionately here.
											I'm sure there are other people here
											who'd say, look, Trump was elected
by 63 million people.
											He's far from perfect,
											but he's trying to do
what he was elected to do.
											Shouldn't you give him a chance?
									","
											Chris Anderson: Ante todo, ¡guau!
											Obviamente, muchas personas,
apasionadamente...
											Hablaste con pasión aquí, a mucha gente.
											Estoy seguro de que no obstante,
hay otra gente aquí que diría:
											""Mira, a Trump lo eligieron
63 millones de personas.
											Está lejos de ser perfecto,
											pero está tratando de hacer
lo que fue elegido para hacer.
											¿No se le debería dar una oportunidad?
									","
											Chris Anderson: Öncelikle, vay be.
											Açıkçası birçok insan tutkuyla —
											birçok insana tutkulu bir konuşma yaptın.
											Eminim burada Trump'ın 63 milyon
											insan tarafından seçildiğini
söyleyecek insanlar da vardır.
											O mükemmellikten çok uzakta
											fakat ne için seçildiyse
onu yapmaya çalışıyor.
											Ona bir şans vermeli misin?
									","
											Chris Anderson : Ouah !
											Beaucoup de personnes passionnément -
											vous avez parlé à beaucoup avec passion.
											Je suis sûr que d'autres ici
											qui diront que Trump a été élu
par 63 millions de gens.
											Il est loin d'être parfait,
											mais il essaye de faire 
ce pour quoi il a été élu.
											Laissez-lui sa chance.
									","
											Chris Anderson: Antes de mais, uau.
											Obviamente, muitas pessoas,
apaixonadamente...
											Falaste apaixonadamente
para muita gente aqui.
											Tenho a certeza de que há outras
pessoas aqui que diriam:
											""Olha, o Trump foi eleito por
63 milhões de pessoas.
											Ele está longe de ser perfeito,
											Mas ele está a tentar fazer
o que ele foi eleito para fazer.
											Não lhe deveriam dar uma oportunidade?
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											Anthony Romero:
I think we have to recognize
											the legitimacy of him as president
											versus the legitimacy of his policies.
											And when so many of the policies
are contrary to fundamental values,
											that we're all equal under the law,
											that we're not judged by the color
of our skin or the religion we worship,
											we have to contest those values
											even as we recognize and honor the fact
											that our democracy rendered us a president
who is championing those values.
									","
											Anthony Romero: Creo que 
tenemos que ver la diferencia
											entre la legitimidad de su posición
como presidente y sus políticas.
											Y cuando tantas de sus políticas son 
contrarias a los valores fundamentales,
											por ejemplo, que todos
somos iguales ante la ley,
											o que no se nos puede juzgar por el color
de la piel o la religión que adoramos,
											tenemos que impugnar esos valores,
											incluso si reconocemos y honramos
el hecho que nuestra democracia
											nos dio un presidente
que aboga por esos valores.
									","
											Anthony Romero: Bana kalırsa onun
											bir başkan olarak meşruluğuna karşı,
											ilkelerinin meşruluğunu fark etmeliyiz.
											Bunca ilke, kanun önünde
hepimizin eşit olması, cildimizin rengi
											veya inandığımız din üzerinden
											yargılanmamamız gibi temel
değerlere aykırıyken, demokrasimizin
											bizlere bu değerleri destekleyen
											bir başkan verdiği gerçeğini fark edip
											bundan gurur duymalı olsak bile,
bu değerler için mücadele etmeliyiz.
									","
											Anthony Romero :
Nous devons différencier
											sa légitimité en tant que président
											de la légitimité de sa politique.
											Et quand plusieurs règles
sont contraires aux valeurs fondamentales,
											que nous sommes
tous égaux face à la Loi,
											que nous ne sommes pas jugés
											par la couleur de notre peau
ou notre religion,
											nous devons contester ces valeurs
											même si nous reconnaissons
											que notre démocratie nous a apporté
un président qui défend ces valeurs.
									","
											Anthony Romero: 
Acho que temos de reconhecer
											a legitimidade dele como presidente
											em oposição à legitimidade
das suas políticas.
											E quando tantas das políticas
são contrárias aos valores fundamentais
											— que nós somos todos iguais
perante a lei,
											que não somos julgados pela cor
da nossa pele ou da religião que temos
											— nós temos de contestar esses valores
											mesmo que reconheçamos
e honremos o facto
											de que a nossa democracia nos deu um
presidente que desafia esses valores.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											CA: And the ACLU isn't just
this force on the left, right?
											You're making other arguments as well.
									","
											CA: Y la UALC no es solo
esta fuerza de izquierdas, ¿verdad?
											Están defendiendo otras causas también.
									","
											CA: Ve ACLU yalnızca
soldaki bir güç değil, değil mi?
											Ayrıca başka iddialar da üretiyorsunuz.
									","
											CA : L'ACLU n'est pas que 
cette force sur la gauche ?
											Vous développez d'autres arguments.
									","
											CA: E a UALC não é apenas uma força
à esquerda, certo?
											Tu também estás a sustentar
outros debates.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
