en,es,tr,pt,title,speaker,duration,tags
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											Strangely enough,
											mud is not considered worthy
of being studied at universities ...
											so I brought the dirt to Harvard,
									","
											Curiosamente,
											el barro no es objeto
de estudio en las universidades.
											Así que yo llevé el lodo a Harvard,
									","
											Garip olan şu ki
											çamura, üniversitelerde
okutulacak kadar değer verilmiyor.
											Bu yüzden Harvard'a toprak getirdim,
									","
											O que é estranho
											é que a lama não é considerada digna
de ser estudada nas universidades,
											por isso, eu levei a lama para Harvard.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Risos)
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											precisely 60 tons of dirt
right in front of the main facade
											of the Graduate School of Design.
											Students and faculty
rolled up their sleeves,
											got their hands dirty
											and transformed the front
into a warm place for people to gather.
											Children would climb the structures,
											skaters would ride the ramp,
											students having lunch breaks,
											and it was particularly fascinating to see
how many people were touching the wall,
											and we usually don't go around cities
caressing our facades, right?
									","
											en concreto 60 toneladas,
en frente de la fachada
											de la Escuela Superior de Diseño.
											Estudiantes y profesores
											se pusieron manos a la obra con el lodo,
											y la fachada se convirtió
en un lugar para reuniones.
											Los niños escalaban las estructuras,
											los patinadores montaban la rampa,
											los estudiantes tenían 
el recreo del almuerzo
											y fue increíble ver cuánta gente
tocaba la pared,
											y no solemos ir por las ciudades
acariciando fachadas, ¿verdad?
									","
											tam olarak 60 ton toprağı
Tasarım Yüksek Okulu'nun
											ana binasının önüne yığdım.
											Öğrenciler ve akademisyenler
kolları sıvadı,
											ellerini toprağa buladı
											ve ön alanı insanları buluşturacak
samimi bir yere çevirdiler.
											Çocuklar bu yapılara tırmandı,
											patenciler rampadan kaydı,
											öğrenciler öğle molalarında oturdu.
											Özellikle etkileyici olan ise, çok sayıda
insanı duvarlara dokunurken görmekti.
											Şehirde dolaşırken binaların
cephelerini pek okşamıyoruz, değil mi?
									","
											Exatamente 60 toneladas de lama
mesmo em frente da fachada principal
											da Escola Superior de ""Design"".
											Os estudantes e a faculdade
arregaçaram as mangas
											meteram as mãos na lama
											e transformaram a parte da frente
num local confortável
											para as pessoas se reunirem.
											As crianças trepavam às estruturas,
											os ""skaters"" deslizavam na rampa,
											os estudantes piquenicavam
											e foi especialmente fascinante
ver tantas pessoas a tocar na parede,
											porque, habitualmente, não andamos
a fazer festas às fachadas, não é?
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Risos)
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Risos)
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											Of course, this was a small-scale project,
											but in terms of awareness-building
and in terms of education,
											it was like an acupuncture trigger point.
											And in fact, in more and more countries,
											load-bearing earthen structures
are not allowed to be built anymore
											although they're traditional
and have lasted for hundreds of years,
											and not because the material is weak,
											but because there are
no architects and engineers
											who know how to deal with that material.
											So education on all levels,
											for craftsmen, engineers and architects,
											is really strongly needed.
											Equally important
is technological development,
											like prefabrication developed
by my colleague Martin Rauch,
											who is an Austrian artist
and expert in earthen structures.
											And he has created technologies
for rammed earth elements,
											for prefabrication
of rammed earth elements
											that include insulation,
wall heatings and coolings
											and all sorts of electrical fittings
											that can be layered
to multistoried buildings,
											and this is important in order to scale up
											and in order to [speed] up the processes,
											like in the Ricola Herb Center
in Switzerland.
									","
											Por supuesto, era un proyecto
a escala pequeña,
											pero en términos de sensibilización
y de educación,
											era como un punto de activación 
de la acupuntura.
											Y, de hecho, cada vez en más países
											no permiten las estructuras
de tierra portantes
											aunque son tradicionales y perduraron
durante muchos años.
											Y no porque el material sea débil,
											sino porque no hay arquitectos e ingenieros
											que sepan trabajar ese material.
											Por eso la educación en todos los niveles
											para artesanos, ingenieros y arquitectos
											es de suma necesidad.
											Igual de importante
es el desarrollo tecnológico,
											como la prefabricación desarrollada
por mi colega Martin Rauch,
											un artista austríaco y experto
en estructuras de tierra.
											Él ha creado tecnologías para
elementos de tierra apisonada,
											para la prefabricación de elementos
de tierra apisonada
											que incluyen aislamiento,
calentamiento de pared y enfriamiento
											y toda clase de accesorios eléctricos
											que se pueden superponer
a edificios de varios pisos,
											y esto es importante
para ampliar la escala
											y agilizar los procesos
											como en el Ricola Herb Center, en Suiza.
									","
											Elbette bu ufak ölçekli bir projeydi
											ancak farkındalık yaratmada
ve eğitim konusunda
											bir tür akupunktur noktası görevi yaptı.
											Oysa, giderek daha çok ülkede
											yük taşıyabilen toprak yapıların
inşasına artık izin verilmiyor.
											Geleneksel olmalarına ve yüzlerce
yıl dayanmalarına rağmen...
											Bu durum, malzemenin zayıflığından değil;
											bu tür malzemeyle çalışabilecek
mimar ya da mühendislerin
											olmamasından kaynaklanıyor.
											Dolayısıyla, her seviyede,
											işçiler, mühendisler ve mimarlar için
											kesinlikle eğitim şart.
											Teknolojik gelişme de
eşit derecede önemli;
											meslektaşım, Avusturyalı sanatçı
ve toprak yapılar uzmanı
											Martin Rauch'un geliştirdiği
prefabrik yapıtaşları gibi.
											Martin, preslenmiş topraktan
yapı elemanları
											ve prefabrik yapılara dair
teknikler geliştirdi.
											Bu yapı elemanları yalıtım,
ısıtma, soğutma
											ve türlü elektrik tesisatı içeriyor.
											Çok katlı binalarda katmanlı
olarak kullanılıyor.
											Bu, binaların yükseltilmesinde
											ve sürecin hızlanmasında önem taşıyor.
											İsviçre'deki Ricola Herb Center'da
olduğu gibi.
									","
											Claro que isto foi um projeto
de pequena escala
											mas, em termos de consciência
de construção
											e em termos de educação,
											foi como um ponto de acupunctura.
											Com efeito, num número de países
cada vez maior,
											já não é permitido construir
estruturas de terra
											embora sejam tradicionais
e durem há centenas de anos.
											Mas não é porque o material seja fraco
											é porque não há arquitetos e engenheiros
											que saibam lidar com este material.
											Portanto, é necessária
a educação a todos os níveis,
											para operários, engenheiros e arquitetos.
											Igualmente importante
é a evolução tecnológica,
											como o pré-fabrico desenvolvido
pelo meu colega Martin Rauch,
											que é um artista australiano
e especialista em estruturas de terra.
											Ele criou tecnologias
para elementos de taipa.
											para o pré-fabrico de elementos de taipa
											que incluem isolamento,
aquecimento e arrefecimento de paredes
											e todo o tipo de acessórios elétricos
											que podem ser incorporados
em edifícios de vários pisos.
											Isto é importante para a sua expansão
											e para acelerar os processos,
											como no Centro Ricola Herb
na Suíça.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											And finally, we need good built projects
											that prove you can build
with an ancient material
											in a very modern way.
											It is not a matter
of how old a material is;
											it's a matter of our creative
ability to use it today.
											These, for example, are three hostels
											that I did in China in the village Baoxi,
											about six hours by bus from Shanghai.
											The outside shape is woven bamboo,
											and the inside core
is stones and rammed earth.
											And it is a traditional building material.
											Even large parts
of the Great Wall of China
											have been built with rammed earth,
											but it's getting replaced by concrete.
									","
											Y finalmente, necesitamos 
buenos proyectos de construcción
											que demuestren que se puede construir
con materiales antiguos
											de una forma muy moderna.
											No se trata cuán viejo es el material,
											se trata de nuestra habilidad creativa
para usarlo hoy.
											Estos, por ejemplo, son tres hostales
											que creé en China en el pueblo de Baoxi,
											a unas 6 horas en autobús desde Shangái.
											La forma exterior es de bambú tejido
											y el núcleo interior son piedras
y tierra apisonada.
											Y es un material
de construcción tradicional.
											Incluso grandes partes
de la Gran Muralla de China
											están construidas con tierra apisonada,
											pero se están supliendo por cemento.
									","
											Ve son olarak, sağlam inşaat projelerine
ihtiyacımız var.
											Eski bir malzemenin modern tarzda
kullanılabileceğini
											kanıtlayabilmek gerekiyor.
											Konu, bir malzemenin ne kadar
eski olduğu değil,
											bizim onu bugün bile kullanabilecek
yaratıcı kabiliyete sahip olmamız.
											Örneğin, bunlar Çin'de,
											Baoxi köyünde inşa ettiğim üç hostel.
											Köy, Şangay'dan otobüsle 6 saat mesafede.
											Dış çeperi bambudan örülmüş,
											içteki nüve ise taş
ve sıkıştırılmış toprak.
											Bu, geleneksel bir yapı malzemesi.
											Çin Seddi'nin büyük bir kısmı bile,
											sıkıştırılmış topraktandı.
											Gerçi artık yerine beton kullanılıyor.
									","
											Por fim, precisamos de bons
projetos de construção
											que demonstrem que podemos construir
com um material antigo
											de forma muito moderna.
											Não é uma questão
da idade que um material tem,
											é uma questão de usar hoje
a nossa capacidade criativa.
											Por exemplo, estes são três ""hostels""
											que fiz na China, na aldeia Baoxi,
											a umas seis horas de autocarro
de Xangai.
											A forma exterior é bambu entrelaçado,
											e o interior é de pedra
e de taipa.
											É um material de construção tradicional.
											Até grandes porções
da Grande Muralha da China
											foram construídas com taipa,
											mas estão a ser substituídas por betão.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											And this trend is happening very fast.
											Within only a couple of years,
											China has consumed more cement
than the United States
											in the entire 20th century.
											And this trend of replacing
natural building materials
											with materials that require
a lot of energy,
											that are energy-intensive,
											and that emit CO2
											is really clearly contributing
to climate change.
											And we have alternatives,
											such as mud, stones, timber,
bamboo, earth,
											that are totally effective options
for all sorts of purposes.
									","
											Y esta moda está sucediendo muy rápido.
											En solo un par de años,
											China ha consumido más cemento que EE.UU.
											en todo el siglo XX.
											Y la tendencia de renovar materiales
de construcción naturales
											por materiales que
necesitan de mucha energía,
											que consumen energía intensiva,
											y que emiten CO2,
											está contribuyendo al cambio climático.
											Y nosotros tenemos alternativas,
											como barro, piedras, madera,
bambú, tierra,
											que son opciones efectivas
para toda clase de propósitos.
									","
											Bu trend çok hızlı yayılıyor:
											Yalnızca birkaç sene içinde,
											Çin; Amerika'nın 20. yüzyılda
kullandığından
											daha fazla çimento tüketti.
											Doğal yapı malzemelerinin
yerine,
											daha fazla güç gerektiren,
											enerji-tüketici,
											karbondioksit yayan malzemeler kullanımı
											küresel ısınmaya da katkıda bulunuyor.
											Birçok alternatifimiz var,
											çamur, taş, ağaç, bambu
toprak gibi seçenekler
											tüm amaçlara etkin şekilde
hizmet edebiliyor.
									","
											Esta tendência está a avançar depressa.
											Dentro de alguns anos,
											a China estará a consumir
mais cimento que os EUA,
											em todo o século XX.
											Esta tendência de substituir
materiais de construção naturais
											por materiais que exigem
muita energia,
											que usam energia intensiva
											e que emitem CO2,
											está a contribuir
para a alteração climática.
											Temos alternativas,
											como a lama, a pedra, a madeira,
o bambu, a terra,
											que são opções perfeitamente eficazes
para todo o tipo de fins.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											This, for example,
is an office building that we did
											for Omicron Electronics in Austria.
											Mud is healthy for the planet,
but also for the human bodies,
											and the material is low-tech,
											but the performance is high-tech.
											The earth walls keep the highly
sophisticated tools in the building safe
											by naturally regulating moisture.
									","
											Esta, por ejemplo, es un edificio
de oficinas que hicimos
											para Omicron Electronics en Austria.
											El barro es saludable para el planeta,
y también para el cuerpo humano.
											Y aunque el material 
es de baja tecnología,
											el rendimiento es de alta tecnología.
											Las paredes de tierra aseguran
las sofisticadas herramientas
											gracias a la regulación natural
de la humedad.
									","
											Örneğin bu, Avusturya'da,
Omicron Electronics için
											inşa ettiğimiz bir ofis binası.
											Çamur yalnızca gezegen değil
insan bedeni için de sağlıklı
											ve ilkel bir teknoloji olmasına rağmen,
											yüksek teknolojik performansa sahip.
											Toprak duvarlar, nemi doğal olarak
dengeleyerek binanın içindeki
											yüksek donanımlı aygıtları koruyor.
									","
											Este, por exemplo, é um edifício 
de escritórios que fizemos
											para a Omicron Electronics, na Áustria.
											A lama é saudável para o planeta
mas também para o corpo humano
											e o material é de baixa tecnologia,
											mas o desempenho é de alta tecnologia.
											As paredes de terra mantêm seguros
os aparelhos altamente sofisticados
											dentro do edifício,
											porque regulam naturalmente a humidade.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											And this wall in my own home
											is our humidfier.
											We love our six tons of dirt at home
											not only because
it's healthy and sustainable.
											Its archaic warmth
is touching deep within.
									","
											Y esta pared es de mi propia casa,
											es mi humidificador.
											Nos encanta nuestras 6 toneladas
de tierra en casa,
											no solo porque es saludable y sostenible.
											Su calor arcaico toca la fibra íntima.
									","
											Bu gördüğünüz, benim evimin duvarı,
											nemlendirici görevi görüyor.
											Evimizdeki altı tonluk toprağı;
											yalnızca sağlıklı ve sürdürülebilir
olduğundan değil,
											kadim sıcaklığını içimizde hissettiğimiz
için de seviyoruz.
									","
											Esta parede na minha casa
											é o nosso desumidificador.
											Adoramos as seis toneladas
de sujidade em casa
											não só porque é saudável
e sustentável.
											O seu calor arcaico
toca-nos profundamente.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											My personal dream is to build
a mud skyscraper right in Manhattan.
									","
											Mi sueño es construir un rascacielos
de barro justo en Manhattan.
									","
											Hayalim, Manhattan'da 
çamurdan birgökdelen inşa etmek.
									","
											O meu sonho é construir um arranha-céus
de lama no centro de Manhattan.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Risos)
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											Yeah.
									","
											Sí.
									","
											Tabii.
									","
											Sim.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Aplausos)
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											And this dream isn't so crazy
											if you think of the mud city
of Shibam in Yemen
											that was built in the 16th century
											and has lasted now for 500 years.
											What was possible that long ago
is possible today as well,
											and we can apply
all our technical know-how
											to these ancient materials
											so that it meets our needs and our dreams.
									","
											Y este sueño no es un disparate.
											Piensen en la ciudad de barro
que hay en Shibam, en Yemen,
											fue construida en el siglo XVI
											y ha durado hasta ahora 500 años.
											Lo que fue posible hace ya tanto tiempo,
es posible hoy también.
											Y podemos aplicar
todo nuestro saber técnico
											a estos materiales antiguos
											para que satisfaga nuestras
necesidades y sueños.
									","
											Çok çılgın bir hayal sayılmaz.
											Yemen'de, Shibam'daki
çamur kenti düşünün.
											16. yüzyılda inşa edildi
											ve 500 yılı devirdi.
											O kadar zaman önce mümkünse
bugün de mümkün olabilir.
											Tüm teknik uzmanlığımızı;
bu kadim malzemelerin,
											ihtiyaçlarımız ve hayallerimizi
											gerçekleştirmesi için kullanabiliriz.
									","
											Este sonho não é assim tão louco.
											Se pensarem na cidade de lama
de Shiban, no Iémen,
											que foi construída no século XVI
											e já dura há 500 anos,
											O que era possível há tanto tempo
continua a ser possível hoje.
											Podemos aplicar todo o nosso saber técnico
											a estes materiais antigos
											para satisfazerem as nossas necessidades
e os nossos sonhos.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											All around us,
											and just below our feet ...
											are wonderful natural building materials.
											Let's use them.
											And I deeply believe
											our homes, our work spaces, our cities
											would become more healthy and sustainable
											and more humane
											and beautiful.
									","
											Todo lo que nos rodea
											y lo que tenemos bajo nuestros pies
											son estupendos materiales
de construcción naturales.
											Usémoslos.
											Y creo firmemente
											que nuestras casas, espacios 
de trabajo y ciudades
											serían más saludables y sostenibles
											y más humanas
											y bonitas.
									","
											Dört bir yanımızda
											ve ayağımızın hemen altında
											müthiş, doğal yapı malzemeleri bulunuyor.
											Onları kullanalım.
											Gönülden inanıyorum ki
											evlerimiz, işyerlerimiz, şehirlerimiz
											böylece daha sağlıklı, sürdürülebilir,
											daha insancıl
											ve daha güzel olacak.
									","
											À nossa volta,
											debaixo dos nossos pés,
											há maravilhosos materiais
naturais de construção.
											Toca a usá-los.
											Acredito sinceramente
											que as nossas casas, as nossas cidades,
os nossos locais de trabalho
											seriam mais saudáveis
e mais sustentáveis
											e mais humanos
											e mais belos.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											Thank you.
									","
											Gracias.
									","
											Teşekkür ederim.
									","
											Obrigada.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Aplausos)
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
