en,es,fr,tr,pt,title,speaker,duration,tags
"
											And our kids are succeeding.
											Two years of independent evaluations
											tell us that our kids
eliminate the summer learning loss
											and make growth of one month in math
											and two months in reading.
											So instead of returning to school
in the fall three months behind,
											they now go back four months ahead in math
											and five months ahead in reading.
									","
											Y nuestros jóvenes están triunfando.
											Dos años de estudios independientes
											dicen que nuestros jóvenes
no pierden conocimientos en el verano
											y se adelantan un mes extra en matemáticas
											y dos meses en lectura.
											Así que en vez de volver a clase en otoño
atrasados tres meses,
											ahora vuelven adelantados cuatro meses
en matemáticas
											y cinco meses en lectura.
									","
											Et nos enfants réussissent.
											Deux années d'évaluations indépendantes
											disent que nos enfants éliminent
la perte d'apprentissage estivale
											et gagnent un mois en math
											et deux mois en lecture.
											Au lieu de retourner à l'école
à l'automne avec trois mois de retard,
											ils retournent avec
quatre mois d'avance en maths
											et cinq mois d'avance en lecture.
									","
											Ve çocuklarımız başarıyor.
											İki yıllık bağımsız araştırmalar
											bize çocuklarımızın yaz 
öğrenme kaybını giderdiğini
											ve matematikte bir aylık, 
okumada iki aylık
											bir gelişme kaydettiğini söylüyor.
											Yani okula sonbaharda üç ay
geride dönmek yerine,
											şu anda matematikte dört ay ileride
											ve okumada beş ay ileride döndüler.
									","
											Os nossos miúdos estão a ter êxitos.
											Dois anos de avaliações independentes
											dizem-nos que estes miúdos eliminam
a perda de conhecimentos do verão
											e avançam um mês em matemática
											e dois meses na leitura.
											Por isso, em vez de voltar para a escola
no outono, com três meses de atraso,
											voltam com quatro meses
de avanço em matemática
											e cinco meses de avanço em leitura.
									",A summer school kids actually want to attend,Karim Abouelnaga,7:05,"children,inequality,education,personal growth,social change,teaching,society,TED Fellows"
"
","
","
","
","
",A summer school kids actually want to attend,Karim Abouelnaga,7:05,"children,inequality,education,personal growth,social change,teaching,society,TED Fellows"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkış)
									","
											(Aplausos)
									",A summer school kids actually want to attend,Karim Abouelnaga,7:05,"children,inequality,education,personal growth,social change,teaching,society,TED Fellows"
"
","
","
","
","
",A summer school kids actually want to attend,Karim Abouelnaga,7:05,"children,inequality,education,personal growth,social change,teaching,society,TED Fellows"
"
											Ten years ago, if you would have told me
											that I'd graduate in the top 10 percent
of my class from an Ivy League institution
											and have an opportunity to make a dent
on our public education system
											just by tackling two months
of the calendar year,
											I would have said,
											""Nah. No way.""
											What's even more exciting
											is that if we can prevent
five months of lost time
											just by redesigning two months,
											imagine the possibilities
that we can unlock
											by tackling the rest of the calendar year.
									","
											Hace diez años, si me hubieras dicho
											que me graduaría en el 10 % de mi clase 
de una institución de la Ivy League
											y que iba a poder dejar mi marca
en nuestro sistema de educación pública
											solamente abordando dos meses del año,
											habría dicho:
											""No. Imposible"".
											Lo que es aún más emocionante
											es que si podemos evitar
la pérdida de cinco meses de tiempo
											solamente remodelando dos meses,
											imagina las posibilidades
que podemos desvelar
											si abordamos el resto del año escolar.
									","
											Il y a dix ans, si vous m'aviez dit
											que je serais dans les 10%
les meilleurs de ma promotion
											dans une institution de l'Ivy League
											et que j'aurais l'opportunité de changer
un peu notre système éducatif public
											en m'attaquant seulement
à deux mois de l'année calendaire,
											j'aurais dit :
											« Non. Impossible. »
											Ce qui est encore plus excitant
											est que si nous évitons
de perdre cinq mois
											en réorganisant deux mois,
											imaginez les possibilités
que nous pourrions débloquer
											en nous attaquant au reste de l'année.
									","
											On yıl önce bana sınıfımın 
en iyi yüzde 10'unda
											bir Ivy Ligi kurumundan mezun olacağımı
											ve sadece bir yılın iki ayında uğraşarak
genel eğitim sistemimizde bir değişim
											yapma fırsatım olacağını söyleseydiniz,
											""Mümkün değil.""
											derdim.
											Daha ilginci
											sadece iki ayı tekrar tasarlayarak
eğer beş aylık zaman
											kaybını önleyebilirsek,
											yılın geri kalanında uğraşarak
kilidini açabileceğimiz
											ihtimalleri hayal edin.
									","
											Há 10 anos, se me tivessem dito
											que eu me formaria nos 10%
melhores da minha turma
											e teria a oportunidade de deixar uma marca
no nosso sistema de ensino público,
											apenas com dois meses do calendário,
											eu teria dito:
											""Não. Nem pensar"".
											O que é ainda mais animador
											é que, se conseguimos eliminar
cinco meses de tempo perdido
											remodelando apenas dois meses,
											imaginem as possibilidades
que podemos encontrar
											reformando o resto do ano letivo.
									",A summer school kids actually want to attend,Karim Abouelnaga,7:05,"children,inequality,education,personal growth,social change,teaching,society,TED Fellows"
"
","
","
","
","
",A summer school kids actually want to attend,Karim Abouelnaga,7:05,"children,inequality,education,personal growth,social change,teaching,society,TED Fellows"
"
											Thank you.
									","
											Gracias.
									","
											Merci.
									","
											Teşekkür ederim.
									","
											Obrigado.
									",A summer school kids actually want to attend,Karim Abouelnaga,7:05,"children,inequality,education,personal growth,social change,teaching,society,TED Fellows"
"
","
","
","
","
",A summer school kids actually want to attend,Karim Abouelnaga,7:05,"children,inequality,education,personal growth,social change,teaching,society,TED Fellows"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkış)
									","
											(Aplausos)
									",A summer school kids actually want to attend,Karim Abouelnaga,7:05,"children,inequality,education,personal growth,social change,teaching,society,TED Fellows"
"
","
","
","
","
",A summer school kids actually want to attend,Karim Abouelnaga,7:05,"children,inequality,education,personal growth,social change,teaching,society,TED Fellows"
