en,es,fr,de,tr,title,speaker,duration,tags
"
											Now, what will happen? What if they come to, you know,
											suck up our oceans for the hydrogen?
											And swat us away like flies, the way we swat away flies when we go into
											the rainforest and start logging it.
											We can look at our own history. The late physicist Gerard O'Neill said,
											""Advanced Western civilization has had a destructive effect
											on all primitive civilizations it has come in contact with,
											even in those cases where every attempt was made
											to protect and guard the primitive civilization.""
											If the aliens come visiting, we're the primitive civilization.
									","
											Ahora, ¿qué sucederá? ¿Qué tal que vengan, saben, para
											aspirar nuestros océanos por su hidrógeno?
											Y batirnos como moscas, en la forma en que batimos moscas cuando entramos
											en la selva y comenzamos a talarla.
											Podemos mirar nuestra propia historia — el fallecido físico Gerard O'Neill dijo,
											""La civilización occidental avanzada ha tenido un efecto destructivo
											en todas las civilizaciones primitivas con las que ha tenido contacto,
											aún en los casos donde se hicieron todos los intentos
											por proteger y conservar la civilización primitiva.""
											Si esos extraterrestres vienen a visitar, nosotros somos la civilización primitiva.
									","
											Maintenant, que se passera-t-il ? S'ils viennent pour, vous savez,
											pomper nos océans pour l'hydrogène ?
											Et nous écraser comme des mouches, de la même façon que nous éliminons les mouches quand nous allons
											dans la forêt vierge pour la déforester.
											Regardons notre propre histoire — le physicien défunt Gerard O'Neill a dit,
											""Les civilisations avancées d'Occident ont eu un effet destructif
											sur toutes les civilisations primitives avec lesquelles ils ont eu des contacts,
											même quand ils ont essayé
											de protéger et préserver la civilisation primitive.""
											Si des aliens viennent nous rendre visite, nous sommes la civilisation primitive.
									","
											Und was wird dann passieren? Was, wenn sie herkommen
											und unsere Ozeane absaugen, um an den Wasserstoff zu kommen?
											Und uns wie Fliegen wegschlagen, so wie wir es mit Fliegen tun,
											wenn wir den Regenwald abholzen.
											Schauen wir uns die eigene Geschichte an. Der Physiker Gerard O'Neil sagte:
											""Die fortgeschrittene westliche Zivilisation hat einen zerstörerischen Effekt
											auf alle primitiven Zivilisationen gehabt, mit denen sie in Kontakt gekommen ist,
											selbst in den Fällen, wo aktiv versucht wurde,
											diese primitive Zivilisation zu beschützen.""
											Wenn die Außerirdischen hier ankommen, sind wir die primitive Zivilisation.
									","
											Hatırlayın, daha 200 yıldır gelişmiş

											bir medeniyetiz, isterseniz 
endüstriyel medeniyet diyelim.
											Pompei'ye her gittiğimde her köşebaşında
McDonalds'ın muadilini
											yapmış olmalarına şaşırıyorum.
											yani, M.S. 79'dan beri medeniyetin 
ne kadar geliştiğini bilmiyorum,
											fakat olasılık yüksek.
											Şuna gerçekten inanıyorum ki, 
bu arada uzaylılara inanmıyorum
											ve dünyada da uzaylı olduğuna 
inanmıyorum ya da böyle şeylere,
											ama bizden daha zeki bir medeniyet
ile karşılaşma şansımız var.
									",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
","
","
","
","
",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
											So, what are the solutions to this? (Laughter)
											Thank God you can all read!
											It may seem ridiculous, but we have a really lousy history of anticipating things like this
											and actually being prepared for them.
											How much energy and money does it take to actually have a plan
											to negotiate with an advanced species?
									","
											Así que ¿cuáles son las soluciones a esto? (Risas) [Gráfica: Hacer que el Departamento de Estado elabore un plan para negociar con civilizaciones avanzadas.]
											¡Gracias a Dios que todos podemos leer!
											Puede parecer ridículo, pero tenemos una historia bastante mala de anticipar cosas como esta
											y estar preparados de hecho para ellas.
											¿Cuánta energía y dinero se lleva de hecho tener un plan
											para negociar con especies avanzadas?
									","
											Donc, quelle est la solution ? (Rires)
											Dieu merci, vous pouvez tous lire !
											Ça peut sembler ridicule, mais nous avons une piteuse histoire d'anticipation de choses comme celles-ci
											et nous ne sommes pas vraiment préparés pour elles.
											Combien d'énergie et d'argent faut-il pour avoir un réel plan
											pour négocier avec une espèce avancée ?
									","
											Also, wie können wir das lösen? (Lachen)
											Gott sei Dank können Sie alle lesen!
											Es mag lächerlich scheinen, aber wir sind bewiesenermaßen sehr schlecht dabei, solche Dinge vorauszusehen
											und uns auf sie vorzubereiten.
											Wie viel Geld und Aufwand braucht es, einen Plan zu haben,
											wie man mit einer fortschrittlichen Spezies verhandelt?
									","
											Şimdi, ne olacak? Bilirsiniz, 
ya gelip tüm okyanuslarımızı
											hidrojen için kuruturlarsa?
											Bizi de tıpkı yağmur ormanlarına 
girip ağaçları kesmeye
											başladığımız zaman böceklere 
yaptığımız gibi ezerlerse?
											Kendi tarihimize bakabiliriz. 
Merhum fizikçi Gerard O'Neill demiş ki:
											""Gelişmiş Batı medeniyeti temasa geçtiği
											tüm ilkel medeniyetlerin üstünde
yıkıcı bir etkiye sahiptir,
											her hamlenin ilkel medeniyeti 
korumak ve yönlendirmek
											olduğu durumlarda bile.""
											Uzaylılar ziyarete gelirse eğer, 
ilkel medeniyet biziz.
									",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
","
","
","
","
",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
											Secondly — and you're going to hear more from me about this —
											we have to become an outward-looking, space-faring nation.
											We have got to develop the
											idea that the Earth doesn't last forever,
											our sun doesn't last forever.
											If we want humanity to last forever, we have to colonize the Milky Way.
											And that is not something that is beyond comprehension at this point.
											(Applause)
											It'll also help us a lot, if we meet an advanced civilization along the way,
											if we're trying to be an advanced civilization. Number eight —
									","
											Segundo, y van a oírme más respecto a esto —
											debemos convertirnos en una nación que mire hacia afuera, que surque el espacio.
											Tenemos que desarrollar la
											idea que la Tierra no durará para siempre,
											nuestro sol no durará para siempre —
											si queremos que la humanidad dure para siempre tenemos que colonizar la Vía Láctea.
											Y eso no es algo que esté más allá de la comprensión en este punto.
											(Aplauso)
											También nos ayudará mucho si encontramos una civilización avanzada en el camino,
											si estamos tratando de ser una civilización avanzada. Número ocho —
									","
											Deuxièmement, et vous allez m'entendre davantage en parler —
											nous devons devenir une nation d'avant-garde dans les voyages spatiaux.
											Nous devons développer
											l'idée que la Terre ne durera pas éternellement,
											notre Soleil ne durera pas éternellement —
											si nous voulons que la race humaine dure éternellement, nous devons coloniser la Voie Lactée.
											Et ce n'est pas quelque chose d'incompréhensible, aujourd'hui.
											(Applaudissements)
											Ça nous aidera beaucoup si nous rencontrons une civilisation avancée en cours de route,
											si nous essayons de devenir une civilisation avancée. Numéro 8 —
									","
											Zweitens – und davon werden Sie von mir noch mehr hören –
											müssen wir eine nach außen blickende, weltraumreisende Nation werden.
											Wir müssen den Gedanken entwickeln,
											dass die Erde nicht ewig existiert,
											unsere Sonne nicht ewig existiert.
											Wenn wir wollen, dass die Menschheit überdauert, müssen wir die Milchstraße besiedeln.
											Und das ist zu diesem Zeitpunkt nicht jenseits unserer Vorstellungskraft.
											(Beifall)
											Es wird uns auch sehr dabei helfen, falls wir dabei eine fortschrittliche Zivilisation treffen,
											dass wir versuchen, fortschrittlich zu sein. Jetzt zu Nummer acht –
									","
											O zaman, bunun çözümü nedir? 
(Kahkahalar)
											Tanrıya şükürler olsun 
hepiniz okuyabiliyorsunuz!
											Komik görünebilir, ama bu tarz şeyleri 
öngörmek ve hazırlıklı olmakla ilgili
											gerçekten berbat bir geçmişimiz var.
											Aslında gelişmiş türlerle anlaşmak için
bir plana sahip olmak
											ne kadar enerji ve para gerektirir?
									",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
","
","
","
","
",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
											(Voice: Steve, that's what I'm doing after TED.) (Laughter) (Applause)
									","
											Voz fuera de escena: Steve, eso es lo que voy a hacer después de TED. (Risas y Aplausos)
									","
											Voix dans le public : Steve, c'est ce que je vais faire après TED. (Rires et Applaudissements)
									","
											(Stimme: Steve, das mache ich, wenn TED vorbei ist.)
(Lachen) (Beifall)
									","
											İkinci olarak — bununla ilgili
biraz daha konuşacağım —
											Dışa dönük ve uzayı araştıran 
bir millete dönüşmek zorundayız.
											Dünya'nın ve
											Güneş'imizin sonsuza 
kadar yaşamayacağı fikrini
											geliştirmek zorundayız.
											Eğer insan soyunun devamını istiyorsak,
Samanyolu'nu kolonileştirmek zorundayız.
											Bu da, bu noktada anlayışımızın 
ötesinde bir şey değil.
											(Alkışlar)
											Eğer yolumuz üzerinde gelişmiş bir 
medeniyetle karşılaşırsak ve gelişmiş bir
											medeniyet olmaya çalışıyorsak bize
çok yardımı olurdu. 8 numara:
									",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
","
","
","
","
",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
											SP: You've got it! You've got the job.
									","
											¡Lo tienes! El trabajo es tuyo.
									","
											Vous l'avez ! Vous avez le job.
									","
											SP: Super! Du bist engagiert.
									","
											(Ses: Steve, TED'den sonra bunu yapıyorum)
(Kahkahalar) (Alkışlar)
									",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
","
","
","
","
",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
											Number eight: the ecosystem collapses.
											Last July, in Science, the journal Science,
											19 oceanographers published a very, very unusual article.
											It wasn't really a research report; it was a screed.
											They said, we've been looking at the oceans for a long time now,
											and we want to tell you they're not in trouble, they're near collapse.
											Many other ecosystems on Earth are in real, real danger.
											We're living in a time of mass extinctions that exceeds the fossil record
											by a factor of 10,000.
											We have lost 25 percent of the unique species in Hawaii in the last 20 years.
											California is expected to lose 25 percent of its species in the next 40 years.
											Somewhere in the Amazon forest is the marginal tree.
											You cut down that tree, the rain forest collapses as an ecosystem.
											There's really a tree like that out there. That's really what it comes to.
											And when that ecosystem collapses, it could take a major ecosystem with it,
											like our atmosphere. So, what do we do about this? What are the solutions?
									","
											Número ocho. El ecosistema colapsa.
											El pasado julio, en ""Science"" [Ciencia], la revista ""Science.""
											19 oceanógrafos publicaron un muy, muy inusual artículo —
											no era realmente un reporte de investigación, era un sermón.
											Dijeron, hemos estado observando los océanos desde hace un largo tiempo,
											y queremos decirles que no están en problemas, están cercanos al colapso.
											Mucho otros ecosistemas en la Tierra están en verdadero, verdadero peligro.
											Estamos viviendo una época de extinciones masivas que excede el registro de fósiles
											por un factor de 10,000.
											Hemos perdido un 25 por ciento de las especies únicas de Hawái en los últimos 20 años,
											esperamos que se pierda el 25 por ciento de las especies en California en los próximos 40 años.
											En algún lugar de la selva del Amazonas está el árbol marginal.
											Cortas ese árbol, y la selva se colapsa como ecosistema.
											Realmente hay un árbol así ahí. Esto es verdaderamente a lo que llegamos.
											Y cuando ese ecosistema colapse, puede arrastrar un ecosistema mayor con él,
											como nuestra atmósfera. Así ¿qué hacemos al respecto? ¿Dónde están las soluciones?
									","
											Numéro 8 : l'effondrement de l'écosystème.
											En juillet dernier, dans ""Science"", le journal ""Science"",
											19 océanographes ont publié un article très, très inhabituel —
											ce n'était pas vraiment un rapport de recherche, c'était un discours.
											Ils disaient, ""nous avons observé les océans depuis longtemps,
											nous voulons vous dire qu'ils ne sont pas en danger, ils sont sur le point de s'effondrer.""
											Beaucoup d'autres écosystèmes sur Terre sont en vrai danger.
											Nous vivons un époque d'extinctions massives qui dépasse le record des fossiles
											d'un facteur de 10 000.
											Nous avons perdu 25% des espèces uniques à Hawaï ces 20 dernières années,
											la Californie devrait perdre 25% de ses espèces les 40 prochaines années.
											Quelque part dans la forêt Amazonienne se trouve un arbre marginal.
											Vous coupez cet arbre, et l'écosystème de la forêt vierge s'effondre.
											Il y a vraiment un arbre comme ça là-bas. Et c'est ce qui va arriver.
											Et quand cet écosystème s'effondrera, il pourrait emporter un écosystème majeur avec lui,
											comme notre atmosphère. Que fait-on avec ça ? Quelles sont les solutions ?
									","
											Nummer acht: Das Ökosystem kollabiert.
											Im letzten Juli veröffentlichten im Fachmagazin ""Science""
											19 Ozeanographen einen sehr, sehr ungewöhnlichen Artikel.
											Es war kein richtiger Forschungsbericht, eher eine Tirade.
											Sie sagten, wir haben uns die Ozeane nun lange angeschaut
											und wir möchten euch mitteilen, sie sind nicht gefährdet, sondern fast am Kollaps.
											Viele andere Ökosysteme auf der Erde sind wahrhaftig in Gefahr.
											Wir leben in einer Zeit des Massenaussterbens, das bisherige fossile Funde
											um den Faktor 10.000 übertrifft.
											Wir haben in den letzten 20 Jahren 25 Prozent der einzigartigen Spezies auf Hawaii verloren.
											Kalifornien wird 25 Prozent seiner Spezies in den nächsten 40 Jahren verlieren.
											Irgendwo im Amazonas steht der marginale Baum.
											Fällt man diesen Baum, kollabiert der Regenwald als Ökosystem.
											So einen Baum gibt es wirklich. Darauf wird es hinauslaufen.
											Und wenn dieses Ökosystem kollabiert, reißt es vielleicht ein riesiges Ökosystem mit sich,
											zum Beispiel unsere Atmosphäre. Wie gehen wir das an? Was sind unsere Lösungen?
									","
											SP: Başardın! İşi sen aldın.
									",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
","
","
","
","
",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
											There is some modeling of ecosystems going on now.
											The problem with ecosystems is that we understand them so poorly,
											that we don't know they're really in trouble until it's almost too late.
											We need to know earlier that they're getting in trouble,
											and we need to be able to pump possible solutions into models.
											And with the kind of computing power we have now,
											there is, as I say, some of this going on, but it needs money.
											National Science Foundation needs to say — you know,
											almost all the money that's spent on science in this country
											comes from the federal government, one way or another.
											And they get to prioritize, you know?
											There are people at the National Science Foundation
											who get to say, this is the most important thing.
											This is one of the things they ought to be thinking more about.
									","
											Hay algunos modelos de ecosistemas funcionando ahora.
											El problema con los ecosistemas es que los entendemos tan pobremente,
											que no sabemos que están en problemas, hasta que es casi demasiado tarde.
											Necesitamos saber antes que estén en problemas
											y necesitamos ser capaces de inyectar posibles soluciones a los modelos.
											Y con la clase de poder de cómputo que tenemos ahora
											— hay, como digo, algo de esto funcionando, pero necesita dinero.
											La Fundación Nacional de Ciencia necesita decir — ya saben,
											casi todo el dinero que se gasta en la ciencia en este país
											viene del gobierno federal, de una manera o de otra.
											Y tienen que priorizar, ¿sabes?
											Hay gente en la Fundación Nacional de Ciencia
											quienes pueden decir esta es la cosa más importante.
											Esta es una de las cosas sobre las que debemos pensar.
									","
											Il y a quelques modélisations d'écosystèmes qui arrivent.
											Le problème avec les écosystèmes est que nous les comprenons si mal,
											que nous ne savons pas qu'ils sont en danger, jusqu'à ce qu'il soit trop tard.
											Nous devons savoir plus tôt qu'ils sont en danger,
											et nous devons être capable d'injecter les solutions possibles dans des modèles.
											Et avec les ressources informatiques à notre disposition aujourd'hui
											— il y a, comme je le dis, des initiatives en cours, mais il faut de l'argent.
											La National Science Foundation a besoin de — vous savez,
											presque tout l'argent qui est dépensé dans ce pays, pour la science,
											provient du gouvernement fédéral, d'une façon ou d'une autre.
											Et ils doivent donner des priorités, vous savez.
											Il y a des gens à la National Science Foundation
											qui disent que c'est la chose la plus importante.
											C'est une des choses sur lesquelles ils devraient se concentrer.
									","
											Zur Zeit gibt es ein paar Pläne, Ökosysteme zu modellieren.
											Das Problem mit Ökosystemen ist, dass wir sie so wenig verstehen,
											wir wissen nicht, dass es ihnen schlecht geht, bis es beinahe zu spät ist.
											Wir müssen früher wissen, wenn es schlecht um sie steht,
											und wir müssen dann mögliche Lösungen ausprobieren können.
											Und mit der Rechenkraft, die uns jetzt zur Verfügung steht,
											läuft da schon einiges auf diesem Gebiet, aber es braucht Zuschüsse.
											Die Nationale Wissenschaftsstiftung muss sagen,
											tja, alles Geld, was in diesem Land für Wissenschaft verwendet wird,
											kommt auf irgendeine Weise von der Bundesregierung.
											Und die können die Prioritäten setzen, oder?
											Es gibt Leute in der Nationalen Wissenschaftsstiftung,
											die bestimmen können, was jetzt am wichtigsten ist.
											Das ist eine der Sachen, über die sie mehr nachdenken sollten.
									","
											Sekiz Numara: Ekosistemin çöküşü.
											Geçen Temmuz, Science'da, 
Science dergisinde,
											19 denizbilimci çok çok sıradışı 
bir makale yayınladı.
											Aslında bir araştırma raporu değildi; 
uzun bir yazıydı.
											Diyorlar ki, uzunca bir süredir 
okyanusları araştırıyoruz ve
											şu anda bir sorun olmadığını ama çöküşe 
çok az kaldığını söylemek istiyoruz.
											Dünyadaki diğer ekosistemlerin çoğu da 
ciddi, çok ciddi bir tehlike içinde.
											Bir kitlesel yok oluş döneminde yaşıyoruz,
											ki bu fosil kayıtlarını 10.000 kat aşıyor.
											Son 20 yılda Havai'deki nadir türlerin
yüzde 25'ini kaybettik.
											Gelecek 40 yıl içindeyse Kaliforniya sahip
olduğu türlerin yüzde 25'ini kaybedecek.
											Amazon'da bir yerde sıradışı 
bir ağaç düşünün.
											O ağacı kesiyorsunuz ve yağmur ormanları
bir ekosistem olarak çöküyor.
											Böyle bir ağaç gerçekten var.
Yaşanacak şey de tam olarak bu.
											Bu ekosistem çöktüğü zaman büyük
bir ekosistemi de kendiyle sürükleyebilir,
											tıpkı atmosferimiz gibi. Öyleyse, bununla 
ilgili ne yapabiliriz? Çözümler nedir?
									",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
","
","
","
","
",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
											Secondly, we need to create huge biodiversity reserves on the planet,
											and start moving them around.
											There's been an experiment for the last four or five years on the Georges Bank,
											or the Grand Banks off of Newfoundland. It's a no-take fishing zone.
											They can't fish there for a radius of 200 miles.
											And an amazing thing has happened: almost all the fish have come back,
											and they're reproducing like crazy. We're going to have to start doing this
											around the globe. We're going to have to have no-take zones.
											We're going to have to say, no more logging in the Amazon for 20 years.
											Let it recover, before we start logging again.
											(Applause)
									","
											Segundo, necesitamos crear amplias reservas de biodiversidad en el planeta,
											y comenzar a moverlas.
											Hay un experimento en proceso durante los últimos cuatro o cinco años en la ribera del Georges —
											o en los Grandes Bancos frente a Newfoundland. Es una zona de no pesca.
											No puedes pescar ahí por un radio de 200 millas.
											Y una cosa sorprendente ha sucedido - casi todos los peces han regresado,
											y se están reproduciendo como locos. Vamos a tener que comenzar a hacer esto
											alrededor del globo. Vamos a tener que tener zonas de no-tomar.
											Vamos a tener que decir no más tala en el Amazonas por 20 años.
											Déjenlo recuperarse, antes de que comencemos a talar otra vez.
											(Aplausos)
									","
											Deuxièmement, nous devons créer d'énormes réserves de biodiversité sur la planète
											et commencer à les déplacer.
											Il y a eu une expérience ces quatre ou cinq dernières années à Georges Bank —
											ou Grand Banks à Terre Neuve. C'est une zone de non-pêche.
											On ne peut pas y pêcher dans un rayon de 320 km.
											Et une choses étonnante est arrivée — presque tous les poissons sont revenus,
											et ils se sont reproduits comme des fous. Nous devons commencer à faire ça
											tout autour du globe. Nous devons avoir des zones de non-pêche.
											Nous devrons dire plus de déforestation en Amazonie pendant 20 ans.
											Laissons-la se régénérer, avant de recommencer.
											(Applaudissements)
									","
											Zweitens müssen wir riesige Biodiversitäts-Reservate gründen,
											und sie umherbewegen.
											In den letzten paar Jahren hat ein Experiment auf der Georges-Bank stattgefunden,
											bzw, der Neufundlandbank. Es ist ein Gebiet mit Fischereiverbot.
											Dort darf in einem Radius von 200 Meilen nicht gefischt werden.
											Und etwas Faszinierendes passierte: Fast alle Fische sind zurückgekehrt
											und pflanzen sich wie verrückt fort. Wir werden dies überall
											auf dem Erdball tun müssen. Wir werden Fischereiverbotszonen einrichten müssen.
											Wir werden sagen müssen, kein Abholzen des Amazonas für 20 Jahre.
											Soll er sich erholen, bevor wir weiter abholzen.
											(Beifall)
									","
											Şimdilerde ekosistemlerin 
bazı modellemeleri var.
											Ekosistemler ile ilgili sorun şu, 
onları o kadar az anlıyoruz ki
											çok geç olana kadar gerçekten 
sorun var mı fark edemiyoruz.
											Sorun oluşuyorsa daha 
önceden bilebilmeliyiz
											ve bu modellerde olası
çözümleri deneyebilmeliyiz.
											Şu anda sahip olduğumuz
bilgisayar gücü ile
											söylediğim gibi, bazıları devam ediyor, 
ama paraya ihtiyaç var.
											Ulusal Bilim Vakfı demeli ki, bilirsiniz
											bu ülkede bilime harcanan tüm para
											o ya da bu şekilde 
federal hükümetten gelir.
											Öncelik vermek zorundalar, bilirsiniz?
											UBV'de en önemli
											şeyin bu olduğunu söyleyen insanlar var.
Bu, hakkında daha fazla
											düşünmeleri gereken şeylerden sadece biri.
									",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
","
","
","
","
",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
											Number seven: particle accelerator mishap.
											You all remember Ted Kaczynski, the Unabomber?
											One of the things he raved about was that a particle accelerator experiment
											could go haywire and set off a chain reaction that would destroy the world.
											A lot of very sober-minded physicists, believe it or not,
											have had exactly the same thought.
											This spring — there's a collider at Brookhaven, on Long Island —
											this spring, it's going to have an experiment in which it creates black holes.
											They are expecting to create little, tiny black holes.
											They expect them to evaporate. (Laughter)
											I hope they're right. (Laughter)
									","
											Número siete. Accidente de acelerador de partículas.
											¿Recuerdan ustedes a Ted Kaczynski, el Unabomber?
											Una de las cosas sobre las que deliraba era que un experimento en un acelerador de partículas
											pudiera salir mal y comenzar una reacción en cadena que destruiría el mundo.
											Y muchos físicos de mente sobria, lo crean o no,
											han tenido exactamente la misma idea.
											Esta primavera, hay un colisionador en Brookhaven, en Long Island —
											esta primavera van a hacer un experimento el cual crea agujeros negros.
											Están esperando crear pequeños agujeros negros.
											Esperan que se evaporen. (Risas)
											Espero que tengan razón. (Risas)
									","
											Numéro 7 : incident sur un accélérateur de particules.
											Vous vous souvenez de Ted Kaczynski, le Unabomber ?
											Une des choses sur lesquelles il radotait était qu'une expérience d'accélérateur de particules
											pouvait échapper à tout contrôle et provoquer une réaction en chaîne qui détruirait le monde.
											Beaucoup de physiciens rationnels, croyez-le ou pas,
											ont eu la même pensée.
											Ce printemps, il y a un collisionneur à Brookhaven, à Long Island —
											ce printemps il va y avoir une expérience au cours de laquelle ils vont créer des trous noirs.
											Ils s'attendent à créer de tout petits trous noirs.
											Ils espèrent qu'ils vont disparaitre. (Rires)
											J'espère qu'ils ont raison. (Rires)
									","
											Nummer sieben: Unfall mit dem Teilchenbeschleuniger.
											Erinnern Sie sich alle an Ted Kaczynski, den Unabomber?
											Er schwafelte ständig darüber, dass ein Experiment mit einem Teilchenbeschleuniger
											schiefgehen und eine Kettenreaktion auslösen könnte, die die Welt zerstört.
											Ein paar sehr sachliche Physiker, ob Sie's glauben oder nicht,
											haben genau denselben Gedanken.
											Dieses Frühjahr – es gibt einen Beschleuniger bei Brookhaven auf Long Island –
											dieses Frühjahr wird dort ein Experiment durchgeführt, bei dem schwarze Löcher produziert werden.
											Sie wollen winzig kleine schwarze Löcher produzieren.
											Und die sollen dann angeblich verpuffen. (Lachen)
											Ich hoffe, sie haben recht. (Lachen)
									","
											İkincisi, gezegende büyük 
biyoçeşitlilik rezervleri yaratmalı
											ve onları hareket ettirmeye başlamalıyız.
											Son dört-beş yıldır Georges kıyısında 
ya da Newfoundland'in Büyük Kıyıları'nda
											bir deney yapılıyor. 
Orası deniz koruma alanı.
											320 km çapında bir alanda 
balık tutulamaz.
											Şaşırtıcı bir şey oluyor: 
neredeyse tüm balıklar geri geliyor
											ve deliler gibi ürüyorlar. Dünya çapında 
bunu yapmaya başlamak zorunda kalacağız.
											Deniz koruma alanları oluşturmalıyız.
											20 yıl boyunca Amazon'da ağaç kesmek yok
demek zorundayız. Bırakın da,
											tekrar kesmeye başlamadan 
önce iyileşsin.
											(Alkışlar)
									",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
","
","
","
","
",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
											Other collider experiments — there's one that's going to take place next summer
											at CERN — have the possibility of creating something called strangelets,
											which are kind of like antimatter. Whenever they hit other matter, they destroy it
											and obliterate it. Most physicists say that the accelerators we have now
											are not really powerful enough to create black holes and strangelets
											that we need to worry about, and they're probably right.
											But, all around the world, in Japan, in Canada,
											there's talk about this, of reviving this in the United States.
											We shut one down that was going to be big.
											But there's talk of building very big accelerators.
											What can we do about this? What are the solutions?
									","
											Otros experimentos de colisionador — hay uno que sucederá
											en el CERN - el cual tiene la posibilidad de crear algo llamado ""strangelets"",
											los cuales son como antimateria cuando quiera que chocan con otra materia la destruyen,
											y la obliteran. La mayoría de los físicos dicen que los aceleradores que tenemos hoy
											no son realmente tan poderosos como para crear agujeros negros y strangelets
											para que necesitamos preocuparnos, y probablemente estén en lo cierto.
											Pero — alrededor del mundo, en Japón, en Canadá —
											hablan al respecto — de revivir esto en los Estados Unidos.
											Cerramos uno que iba a ser grande.
											Pero hay charlas de construir aceleradores muy grandes.
											¿Qué podemos hacer al respecto? ¿Dónde están las soluciones?
									","
											D'autres expériences de collision — il y en a une l'été prochain
											au CERN — ont la possibilité de créer quelque chose nommé strangelets,
											une sorte d'antimatière qui détruit la matière qu'elle frappe,
											et la fait disparaitre. La plupart des physiciens disent que les accélérateurs que nous avons aujourd'hui
											ne sont pas assez puissants pour créer des trous noirs et des strangelets
											dont nous devons nous soucier, et ils ont probablement raison.
											Mais — tout autour du monde, au Japon, au Canada —
											il y a des discussions à ce sujet — de le relancer aux États-Unis.
											Nous en avons fermé un qui devenait énorme.
											Mais il y a des discussions pour créer de très gros accélérateurs.
											Que pouvons-nous faire ? Quelles sont les solutions ?
									","
											Bei anderen Experimenten mit Teilchenbeschleunigern – eins findet nächsten Sommer in CERN statt –
											besteht die Möglichkeit, etwas namens ""Strangelets"", ""seltsame Materie"" zu erschaffen,
											was eine Art Antimaterie ist. Wenn sie auf andere Materie trifft, wird diese zerstört
											und vernichtet. Die meisten Physiker sagen, dass die gegenwärtigen Beschleuniger
											nicht stark genug sind, schwarze Löcher und seltsame Materie zu erschaffen,
											über die wir uns Sorgen machen müssten, und sie haben wohl recht.
											Aber überall auf der Welt, in Japan, Kanada,
											überall redet man darüber, man will es in den USA wieder einführen.
											Wir haben einen heruntergefahren, der ganz groß sein sollte.
											Aber jetzt wollen sie diese riesigen Beschleuniger bauen.
											Was können wir ausrichten? Was sind die Lösungen?
									","
											Yedi Numara: Parçacık hızlandırıcı kazası.
											Hepiniz bombacı 
Ted Kaczynski'yi hatırlarsınız.
											Övdüğü şeylerden biri de rayından çıkıp
bir reaksiyon zincirini tetikleyerek
											dünyayı yerle bir edecek 
bir parçacık hızlandırıcı deneyiydi.
											Birçok aklı başında fizikçi de, 

											ister inanın ister inanmayın, tam 
anlamıyla aynı düşüncede.
											Bu bahar — Long Island Brookhaven'da 
bir çarpıştırıcı var —
											bu bahar, kara delikler oluşturacak 
bir deney yapılacak.
											Küçük, ufacık kara delikler
yaratmayı umuyorlar.
											Buharlaşmalarını bekliyorlar.
(Kahkahalar)
											Umarım haklıdırlar.
(Kahkahalar)
									",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
"
","
","
","
","
",10 ways the world could end,Stephen Petranek,29:42,"climate change,future,global issues,humanity,space,technology,solar system,science,asteroid"
