en,es,pt,fr,tr,title,speaker,duration,tags
"
											During these years
that I've been an activist,
											there are days that I felt like quitting
because I couldn't take it.
											Well then, what kept me going?
											The one thing that kept me going:
											I remember the story of my grandfather,
											and how he used to walk
465 miles from his village to the city,
											just to protest for independence.
											Then I remember
the sacrifice of my father,
											who was tortured so many times
											for daring to protest against the regime.
											Back in the '70s,
they would write pamphlets
											to raise awareness on the dictatorship,
											and because they couldn't
afford to make copies,
											they would reproduce
the same pamphlet 500 times each
											and distribute them.
											It got to a point where the military
knew their handwriting,
											so as soon as they stumbled upon one,
they'd go and get them.
											But I look at that and I'm like,
you know, today you have a blog.
											I don't have to copy
the same thing 500 times.
											I blog and thousands of people read it.
											By the way, in Togo, they like
calling me the WhatsApp girl,
											because I am always on WhatsApp
attacking the government.
									","
											Durante los años que
llevo siendo activista,
											hay días que he pensado en dejarlo
porque no podía soportarlo.
											¿Qué me hizo seguir adelante?
											Lo que me hizo seguir adelante fue
											recordar la historia de mi abuelo
											y cómo solía caminar 748 kilómetros
desde su aldea hasta la ciudad
											para protestar por la independencia.
											Y entonces recuerdo
el sacrificio de mi padre,
											al que torturaron tantas veces
											por osar protestar contra el régimen.
											En los años 70, escribían panfletos
											para concienciar sobre la dictadura,
											y como no podían permitirse
hacer muchas copias,
											reproducían el mismo panfleto 500 veces
											para repartirlo.
											Llegó un momento en que
el ejército reconocía su caligrafía
											así que cuando encontraban
uno de ellos, iban por él.
											Pienso en ello y me doy cuenta
de que hoy tengo mi blog.
											No tengo que copiar lo mismo 500 veces.
											Escribo algo en el blog
y miles de personas lo leen.
											Por cierto, en Togo les gusta llamarme
""La chica del WhatsApp""
											porque siempre estoy en WhatsApp
atacando al gobierno.
									","
											Durante estes anos
em que fui activista,
											há dias em que queria desistir
porque não aguentava mais.
											Mas então, o que me fez continuar?
											A única coisa que me fez continuar:
											Lembro-me da história do meu avô,
											e como ele costumava caminhar
750 km da sua aldeia até à cidade,
											apenas para se manifestar
pela independência.
											Depois lembro-me
do sacrifício do meu pai
											que foi torturado tantas vezes
											por ousar protestar contra o regime.
											Nos anos 70, eles costumavam
escrever panfletos
											para criar consciência sobre a ditadura,
											e como não podiam custear fazer cópias
											reproduziam cada panfleto 500 vezes
											e distribuíam-nos.
											Chegou ao ponto de os militares
reconhecerem as caligrafias,
											por isso, logo que tropeçavam num,
iam buscá-los.
											Mas olho para isso e penso
que hoje tenho um blogue.
											Não tenho de copiar
a mesma coisa 500 vezes.
											Escrevo no blogue
e milhares de pessoas lêem.
											Já agora, no Togo, gostam
de chamar-me a menina do WhatsApp,
											porque estou sempre no WhatsApp
a atacar o governo.
									","
											Durant ces années en tant qu'activiste,
											certains jours, j'ai voulu abandonner
car je n'en pouvais plus.
											Qu'est-ce qui m'a fait tenir le coup ?
											La chose qui m'a fait tenir le coup :
											je me souviens de l'histoire
de mon grand-père,
											le fait qu'il marchait 750 kilomètres
de son village jusqu'à la ville
											pour manifester pour l'indépendance.
											Je me souviens du sacrifice de mon père,
qui a été torturé tant de fois
											pour avoir osé manifester
contre le régime.
											Dans les années 70,
ils écrivaient des tracts
											pour sensibiliser
l'opinion publique à la dictature
											et, n'ayant pas les moyens
de payer pour des copies,
											ils recopiaient chaque tract 500 fois
											et les distribuaient.
											C'en était à un point où l'armée
reconnaissait leur écriture,
											dès qu'ils tombaient sur un tract,
ils venaient les chercher.
											Mais je considère cela et je me dis
qu'aujourd'hui, j'ai un blog.
											Je n'ai pas à copier
500 fois la même chose.
											Je blogue et des milliers
de gens le lisent.
											Au Togo, ils aiment m'appeler
la fille WhatsApp
											car je suis toujours sur WhatsApp
à attaquer le gouvernement.
									","
											Aktivist olduğum bu yıllar boyunca,
											daha fazla katlanamadığım için
bırakmak istediğim günler oldu.
											Madem öyle, ne için devam ettim?
											Ne için biliyor musunuz?
											Dedemin,
											bağımsızlık gösterisi için nasıl kasabadan
şehre kadar 748 kilometre yürüyüşünün
											hikâyesini hatırladım.
											Sonra da babamın fedakârlığını,
											yönetim şekline karşı çıkmaya
											cesaret ettiği için
birçok kez işkence gördüğünü.
											1970'lerde, diktatörlük konusundaki
											farkındalığı arttırmak için
broşür yazarlarmış.
											Kopyasını çıkaracak paraları
olmadığı için
											her şeyi 500 kere yeniden yazıp
											onları dağıtırlarmış.
											İş öyle bir noktaya gelmiş ki
ordu, el yazısından tanıdıkları
											bir broşür görürlerse gelir
ve yazanları götürürlermiş.
											Şimdi bakıyorum da
benim bir blogum var.
											Bir şeyi 500 kere
yeniden yazmam gerekmiyor.
											Bir kere yazıyorum 
ve binlerce insan bunu okuyabiliyor.
											Bu arada Togo'da bana
""WhatsApp kızı"" diyorlar
											çünkü sürekli WhatsApp'tan
hükûmete giydiriyorum.
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											So it's much easier.
											When I'm angry at the government,
I just make an angry note,
											and I send it out
and thousands of people share it.
											I'm rarely this composed.
I'm always angry, by the way.
									","
											Es mucho más fácil.
											Cuando estoy enojada con el gobierno,
escribo una nota expresándolo,
											la envío y miles de personas la comparten.
											No suelo estar tan serena,
por cierto, siempre ando enojada.
									","
											É tão mais fácil.
											Quando estou zangada com o governo,
escrevo uma mensagem furiosa,
											mando-a e milhares
de pessoas partilham-na.
											Raramente estou assim serena.
Estou sempre zangada, já agora.
									","
											C'est bien plus facile.
											Quand je suis en colère
envers le gouvernement,
											j'envoie un message de mécontentement
											et des milliers de gens le partagent.
											Je suis rarement aussi calme.
Je suis toujours en colère.
									","
											Yani işim daha kolay.
											Yönetime kızgınsam
kızgın bir şeyler karalayıp
											bloguma gönderiyorum
ve binlerce kişi paylaşıyor.
											Nadiren böyle sakinimdir
yoksa hep öfkeliyim yani.
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											So I was talking about the necessity
to showcase our stories,
											because when I think about
the sacrifices that were made for us,
											it helped me keep going.
											One of the very first actions
of our Faure Must Go movement
											was to come up with a petition,
asking citizens to sign
											so that we can demand new elections,
as the constitution allows.
											People were scared to put their names
											because, they said,
they don't want to get in trouble.
											Even in the diaspora, people were scared.
											They were like, ""We have family at home.""
									","
											Estaba hablando de la necesidad
de dar a conocer nuestras historias
											porque cuando pienso en
los sacrificios que hicieron por nosotros
											me ayuda a seguir adelante.
											Una de las primeras medidas
del movimiento Faure Must Go
											fue elaborar una solicitud
y pedir firmas a la ciudadanía
											para exigir nuevas elecciones,
como dicta la constitución.
											La gente temía escribir sus nombres
											porque decían que
no querían meterse en líos.
											Hasta en la diáspora,
la gente tiene miedo.
											Decían cosas como: ""Tenemos familia allí"".
									","
											Estava a falar da necessidade
de mostrar as nossas histórias,
											porque quando penso
nos sacrifícios que foram feitos por nós,
											isso ajuda-me a continuar.
											Uma das primeiras acções
do nosso movimento ""Abaixo o Faure""
											foi criar uma petição,
pedindo aos cidadãos que assinassem
											para podermos exigir novas eleições,
como a Constituição permite.
											As pessoas tinham medo de pôr o nome
											porque diziam que não queriam problemas.
											Mesmo na diáspora, as pessoas tinham medo.
											Diziam: ""Temos lá família.""
									","
											Je parlais de la nécessité
de mettre en valeur nos histoires
											car quand je pense aux sacrifices
qui ont été faits pour nous,
											cela m'a aidée à avancer.
											L'une des premières actions
du mouvement Faure Must Go
											a été de présenter une pétition,
de demander aux citoyens de signer
											afin que nous puissions exiger
de nouvelles élections,
											comme l'autorise la constitution.
											Les gens avaient peur de mettre leur nom
											car ils ne voulaient pas
s'attirer d'ennuis.
											Même dans la diaspora,
les gens avaient peur.
											Ils disaient avoir de la famille au pays.
									","
											Hikâyemizi vitrine çıkarmanın
gerekliliğinden bahsediyordum
											çünkü bizim için yapılan
fedakârlıkları düşünmek
											devam etmeme yardımcı oldu.
											Kampanyamızın ilk hareketlerinden
bir tanesi de
											vatandaşların imzalaması için
bir dilekçe yazmak oldu.
											Böylece anayasa çerçevesinde
yeni bir seçim talep edebilecektik.
											İnsanlar isimlerini yazmak istemediler
											çünkü başlarının 
belaya girmesini istemediler.
											Diaspora içinde bile insanlar korkuyordu.
											""Evde bir ailemiz var"" diyorlardı.
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											But there was this woman
who was in her 60s.
											When she heard about it,
she took the petition,
											and she went home,
											and by herself she collected
over 1,000 [signatures].
											That inspired me so much, and I was like,
											if a 60-year-old that has
nothing more to gain in this regime
											can do this for us, the young ones,
											then why should I quit?
											It is the stories of resistance,
the stories of defiance,
											the stories of resilience,
											that inspire people to get involved,
											not the stories of abuse
and killings and hurt,
											because as humans, it's only natural
for us to be scared.
									","
											Pero había una señora de unos 60 años
											que, cuando se enteró, tomó la solicitud
											y se fue de casa en casa.
											Y ella sola recolectó más de 1000 firmas.
											Eso me inspiró tanto que me dije:
											""Si una señora de 60 años que no puede
sacar mucho más de este régimen
											es capaz de hacer esto por los jóvenes,
											¿por qué debería dejarlo?
											Son las historias de resistencia,
las historias de desafío,
											las historias de fortaleza,
											las que inspiran a la gente a unirse,
											no las historias sobre abusos,
muertes y sufrimiento.
											Porque, como humanos,
es natural sentir miedo.
									","
											Mas houve uma mulher
que estava na casa dos 60.
											Quando ouviu falar disto,
pegou na petição,
											e foi para casa.
											Sozinha recolheu
mais de 1000 assinaturas.
											Isso inspirou-me muito e pensei:
											Se uma sexagenária sem
nada a ganhar com este regime
											pode fazer isto por nós, os novos,
											então porque devo desistir?
											São as histórias de resistência,
as histórias de desafio,
											as histórias de resiliência,
											que inspiram as pessoas a envolver-se,
											não as histórias de abusos,
de mortes e de dor,
											porque como humanos,
é natural que tenhamos medo.
									","
											Mais il y avait une femme
qui avait la soixantaine.
											Quand elle en a entendu parler,
elle a pris la pétition,
											elle est rentrée chez elle
											et, toute seule, elle a réuni
plus de 1 000 signatures.
											Cela m'a tellement inspirée,
je me suis dit
											que si une femme de soixante ans
n'ayant rien à gagner dans ce régime
											peut faire cela pour nous, les jeunes,
											pourquoi devrais-je abandonner ?
											Ce sont les histoires
de résistance, de défiance,
											de résilience
											qui motivent les gens à s'impliquer,
											pas les histoires d'agressions,
d'assassinats et de souffrance
											car, en tant qu'êtres humains,
il est normal que nous ayons peur.
									","
											Bir tek 60'lı yaşlarda bir kadın vardı.
											Olayı duyduğunda, dilekçeyi aldı,
											evden eve gezerek
											kendi başına binden
fazla imza toplayıp getirdi.
											Bu bana çok ilham verdi, düşündüm ki;
											eğer bu yönetimden daha alacak bir şeyi
kalmamış 60 yaşındaki birisi bile
											bizim için, gençler için
											bunu yapıyorsa
ben niye vazgeçeyim ki?
											Bu karşı çıkmaların hikâyeleri,
savunmaların hikâyeleri,
											dirençlerin hikâyeleri,
											insanlara konuşmaları için ilham olanlar.
											Tacizlerin, ölümlerin ve yaraların
hikâyeleri değil.
											Çünkü insanlar olarak
doğamız gereği korkuyoruz.
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											I would like to share with you
a few characteristics of dictatorships
											so that you can assess your own country
											and see if you are also
at risk of joining us.
									","
											Me gustaría compartir con Uds.
las características de una dictadura
											para que puedan evaluar su propio país
											y ver si también están en riesgo
de llegar a ser como nosotros.
									","
											Gostaria de partilhar convosco
algumas características das ditaduras
											para que possam avaliar o vosso país
											e verificar se estão também
em risco de se juntarem a nós.
									","
											J'aimerais vous faire part de quelques
caractéristiques des dictatures
											pour que vous puissiez évaluer votre pays
											et voir si vous risquez
de vous joindre à nous.
									","
											Ülkenizi değerlendirip 
bizim gibi olma riskiniz var mı diye
											kontrol edebilmeniz için,
											sizinle diktatörlüklerin birkaç
özelliğini paylaşmak istiyorum.
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											(Laughter and cheers)
									","
											(Risas y vítores)
									","
											(Risos)
									","
											(Rires et acclamations)
									","
											(Gülüşmeler ve tezahürat)
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											Number one thing to look at:
concentration of power.
											Is the power in your country concentrated
in the hands of a few, an elite?
											It can be a political elite,
ideological elite.
											And you have a strongman,
											because we always have one guy
who is presented as the messiah
											who will save us from the world.
									","
											Lo primero en que fijarse:
la concentración del poder.
											¿Acaso el poder de su nación se concentra
en las manos de unos pocos?
											Puede ser una élite política o ideológica.
											¿Tienen a un hombre fuerte?
											Porque siempre hay alguien
al que presentan como el mesías
											que nos salvará del resto del mundo.
									","
											Primeiro facto a verificar:
concentração de poder.
											No vosso país, o poder está concentrado
nas mãos de alguns, numa elite?
											Pode ser uma elite política,
uma elite ideológica.
											E têm um homem forte,
											porque temos sempre um tipo
que é apresentado como o Messias
											que vai salvar-nos do mundo.
									","
											La première chose :
la concentration du pouvoir.
											Dans votre pays, le pouvoir est-il
concentré dans les mains d'une élite ?
											Ce peut être une élite
politique ou idéologique.
											Vous avez un homme fort
											car nous avons toujours quelqu'un
présenté comme le Messie
											qui nous sauvera du monde.
									","
											Bakılacak ilk şey, gücün
nerede yoğunlaştığı.
											Ülkenizde güç belirli bir azınlığın,
ayrıcalıklı bir grubun elinde mi?
											Siyasi ya da ideolojik bir grup olabilir.
											Ek olarak güçlü bir adam vardır
											çünkü bizi tüm dünyadan kurtaracak olan
bir kurtarıcı olarak
											ortaya çıkan birisi olmalı.
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											The second point is propaganda.
											Dictators feed on propaganda.
											They like giving the impression
that they are the saviors,
											and without them,
the country will fall apart.
											And they are always fighting
some foreign forces, you know?
											The Christians, the Jewish, the Muslims,
											the voodoo priests are coming for you.
											The Communists, when they get here,
we'll all be broke.
											These kinds of things.
											And our president, in particular,
he fights pirates.
									","
											El segundo punto es la propaganda.
											Los dictadores se alimentan
de la propaganda.
											Les gusta aparentar que son salvadores
											y que sin ellos el país se derrumbaría.
											Y siempre están peleándose
con alguna fuerza extranjera.
											Los cristianos, los judíos,
los musulmanes,
											los sacerdotes del vudú vienen por ti.
											Cuando lleguen los comunistas,
nos arruinaremos.
											Esa clase de cosas.
											Nuestro presidente, en particular,
lucha contra los piratas.
									","
											O segundo ponto é a propaganda.
											Os ditadores alimentam-se de propaganda.
											Eles gostam de dar a impressão
que são os salvadores,
											e que, sem eles, o país cairia na ruína.
											Estão sempre a lutar
com alguma força estrangeira, sabem?
											Os cristãos, os judeus, os muçulmanos,
											""Os padres vudu estão a caminho"".
											""Quando chegarem os comunistas,
vamos ficar todos falidos"".
											Este tipo de coisas.
											E particularmente o nosso presidente
luta contra piratas.
									","
											Le second point est la propagande.
											La propagande alimente les dictateurs.
											Ils aiment donner l'impression
d'être des sauveurs
											et que, sans eux, le pays s'effondrerait.
											Ils se battent toujours
contre des forces étrangères.
											Les chrétiens, les juifs, les musulmans,
											les prêtres vaudous sont à vos trousses.
											Quand les communistes arriveront,
nous serons tous fauchés.
											Ce genre de choses.
											Notre président en particulier,
il se bat contre les pirates.
									","
											Bakılacak ikinci şey, propaganda.
											Diktatörler propaganda ile beslenir.
											Kahraman olduklarını söyler
ve onlar olmadan
											ülkenin dağılacağı imajını
vermeyi severler.
											Sürekli de dış güçlerle savaşırlar.
											Hristiyanlar, Yahudiler, Müslümanlar
											ya da voodoo büyücüleri
sizin için geliyordur.
											Komünistler gelince 
hepiniz aç kalacaksınızdır.
											Bu gibi şeyler.
											Bizim başkanımıza gelince
o da korsanlarla savaşırdı.
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											I am very serious.
											Last year, he bought a boat that's
13 million dollars to fight pirates,
											and 60 percent of our people are starving.
											So they are always protecting us
from some foreign forces.
									","
											Lo digo muy en serio.
											El año pasado compró un barco
de 13 millones para combatir piratas.
											Mientras que el 60 % de la población
se muere de hambre.
											Siempre nos están protegiendo
de algún agente extranjero.
									","
											Falo muito a sério.
											No ano passado, comprou um barco
de $13 milhões para combater piratas,
											e 60% do nosso povo passa fome.
											Estão sempre a proteger-nos
de alguma força estrangeira.
									","
											Je suis très sérieuse.
											Il a acheté un bateau
à 13 millions de dollars
											pour combattre les pirates
											et 60% de la population meurt de faim.
											Ils nous protègent toujours
de forces étrangères.
									","
											Çok ciddiyim.
											Geçen sene 13 milyon dolara 
korsanlarla savaşmak için bir bot aldı
											ve o sırada insanlarımızın %60'ı
açlıktan ölüyordu.
											Yani onlar hep bizi 
dışarıya karşı koruyor gibiler.
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											And this leads to point three:
militarization.
											Dictators survive by instigating fear,
											and they use the military
to suppress dissident voices,
											even though they try
to give the impression
											that the military
is to protect the nation.
											And they suppress institutions
and destroy them
											so that they don't have to be
held accountable.
											So do you have a heavily
militarized country?
									","
											Lo que nos lleva al punto tres:
la militarización.
											Los dictadores sobreviven
provocando terror
											y usan al ejército para reprimir
las voces discrepantes,
											incluso cuando intentan dar a entender
											que el ejército está ahí para protegernos.
											Reprimen las instituciones y las destruyen
											para no tener que
rendir cuentas de sus actos.
											De modo que, ¿está tu país
fuertemente militarizado?
									","
											E isso leva-nos ao terceiro ponto:
a militarização.
											Os ditadores sobrevivem a instigar medo,
											e usam os militares
para suprimir vozes dissidentes,
											mesmo que tentem dar a impressão
											de que os militares
estão a proteger a nação.
											Suprimem instituições e destroem-nas
											para que não possam ser responsabilizados.
											Então, vocês têm um país
altamente militarizado?
									","
											Cela mène au troisième point :
la militarisation.
											Les dictateurs survivent
en suscitant la peur
											et ils utilisent l'armée
pour éliminer les voix dissidentes,
											même s'ils essayent de donner l'impression
											que l'armée est là
pour protéger la nation.
											Ils éliminent et détruisent
les institutions
											afin de ne pas être tenus responsables.
											Avez-vous un pays fortement militarisé ?
									","
											Buradan da üçüncü noktamıza geliyoruz,
askerileşme.
											Diktatörler korkuyu tetikleyerek
koltuklarını korurlar.
											Ordunun ulusu korumak için var olduğu
izlenimini vermeye çalışsalar bile
											onlara karşı gelenleri
susturmak için orduyu kullanırlar.
											Kimse onları bir şeylerden
sorumlu tutamasın diye
											kurumları baskılar veya yok ederler.
											Ağır askeri gücü olan bir ülke misiniz
buna bakın.
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
											And this leads to point four,
what I call human cruelty.
											You know when we talk about animals,
											we say animal cruelty
when animals are abused,
											because there's no charter
acknowledged by the UN
											saying animal rights charter.
											Point one: all animals are created equal.
So you don't have that.
											So whenever animals are abused,
we say animal cruelty.
											But when it comes to humans,
we say human rights abuses,
											because we assume
that all humans have rights.
											But some of us are actually still fighting
for our right to have rights.
											So in that condition, I don't talk about
human rights abuse or violation.
									","
											Y esto nos lleva al cuarto punto,
lo que yo llamo crueldad humana.
											Cuando hablamos sobre animales,
											hablamos de crueldad animal
si estos sufren abusos
											porque no existe ninguna Carta de la ONU
											que hable de los derechos de los animales.
											Primera enmienda:
todos los animales son iguales.
											No existe.
											Así que cuando abusan de los animales
hablamos de crueldad animal.
											Cuando se refiere a gente, hablamos
de la violación de los derechos humanos
											porque damos por sentado
que todos tenemos derechos.
											Lo cierto es que algunos aún luchamos
por nuestro derecho a tener derechos.
											Así que, en esa condición, no hablo de
la violación de los derechos humanos.
									","
											E isto leva-nos ao ponto quatro,
o que chamo crueldade humana.
											Sabem, quando falamos de animais,
											dizemos crueldade animal
quando os animais são abusados,
											porque não há qualquer tabela
reconhecida pela ONU
											chamada Carta dos Direitos dos Animais.
											Ponto 1: todos os animais são criados iguais.
Não há nada disso.
											Quando os animais são abusados,
chamamos a isso crueldade animal.
											Mas quando acontece com humanos,
dizemos abusos dos direitos humanos,
											porque assumimos que
todos os humanos têm direitos.
											Mas alguns de nós estão a lutar
pelo direito a ter direitos.
											Nessa situação, não falo sobre
abuso ou violação de direitos humanos.
									","
											Cela mène au quatrième point,
ce que j'appelle la cruauté humaine.
											Quand nous parlons des animaux,
											nous parlons de cruauté animale
quand ils sont maltraités
											car il n'y a pas de charte
reconnue par l'ONU,
											pas de charte des droits des animaux.
											Premier point :
tous les animaux naissent égaux.
											Nous n'avons pas cela.
											Quand les animaux sont maltraités,
nous parlons de cruauté animale.
											Quand il s'agit d'humains,
											ce sont des violations
des droits de l'Homme
											car nous supposons
qu'ils ont tous des droits.
											Certains d'entre nous se battent encore
pour notre droit à des droits.
											Dans ce cas, je ne parle pas
de violation des droits de l'Homme.
									","
											Bu da bizi, benim insana zulüm
dediğim dördüncü noktaya getiriyor.
											Hayvanlar hakkında konuşuyorken
											hayvanlar suistimal ediliyorsa 
buna hayvan zulmü deriz
											çünkü Birleşmiş Milletler'in
kabul ettiği bir sözleşme yok,
											hayvan hakları sözleşmesi
diyelim, olur mu?
											İlk madde, bütün hayvanlar eşittir.
Böyle bir şey yok.
											Kısaca bir hayvan suistimal edilince
buna hayvan zulmü diyoruz.
											Eğer insanlardan bahsediyorsak
insan hakları suistimal edildi diyoruz
											çünkü tüm insanların hakları
olduğunu varsayıyoruz.
											Şu var ki bazılarımız hâlâ haklarının
olması için mücadele veriyor.
											Bu mücadelede ben insan haklarının ihlali
ya da suistimalinden bahsedemezdim.
									",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
"
","
","
","
","
",Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,11:18,"activism,protests,social change,democracy,Africa,politics,leadership,corruption,society"
