es,tr,de,title,speaker,duration,tags
"
","
","
",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
											Y a los 18, pueden ser operados.
											Y aunque no hay buena cirugía para
cambiar genitales de mujer a hombre,
											la cirugía de hombre a mujer
ha engañado incluso a ginecólogos.
											Puede ser así de buena.
											Así que miré el progreso de los pacientes,

											y vi que se veían 
como cualquier otra persona,
											excepto que se les había
demorado la pubertad.
											Pero una vez que se les administran
las hormonas del sexo que afirman ser,
											se ven hermosos
											se ven normales. 
Con una altura normal.
											No se los podría detectar
en una multitud.
									","
											Sonuç olarak biz
											2007'de bu programı başlattık.
											Türünün ilk örneklerinden biri oldu
											-Hollanda'daki çalışma gibi-
											fakat bu defa Kuzey Amerika'da.
											Ve o zamandan beri,
											160 tane hastamız oldu.
											Peki bu insanlar
											Afganistan'dan mı geldiler?
											Hayır.
											İnsanların %75'i,
											Boston'ın 241 km'lik
											çevresinden gelmişlerdi.
									","
											2007 haben wir also ein Programm gestartet.
											Es war das erste Programm dieser Art —
											in Wirklichkeit ist es 
die holländische Art —
											in Nordamerika.
											Seit damals hatten wir 160 Patienten.
											Kamen sie aus Afghanistan? Nein.
											75 Prozent von ihnen kamen
											aus einem Umkreis 
von 150 Meilen um Boston.
									",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
","
","
",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
											En ese momento
decidí dedicarme a eso.
											Aquí es donde el campo
del endocrinólogo pediátrico comienza,
											pues, si vas a tratar
niños de 10 a 12, 10 a 14 años,
											es endocrinología pediátrica.
											Así es que, incluí a varios niños,
											Y esto se convirtió en el tratamiento estándar,
											y el Hospital de Niños lo apoyaba,
											mostrándoles niños antes y después, 
gente que nunca se trató,
											y otros que deseaban tratamiento,
											y fotografías de los holandeses,
											me dijeron:
""Tienes que hacer algo por estos niños"".
											¿Dónde estaban estos niños antes?
											Estaban allí afuera, sufriendo.
									","
											Bazıları da İngiltere'den geldi.
											Jackie, İngiltere'de
											Midlands'te taciz edilmişti.
											12 yaşındaydı,
											bir kız olarak yaşıyordu
											ama dövülüyordu.
											Korku filmi gibiydi.
											Onu evde eğitmek zorunda kaldılar.
											İngilizlerin geliyor olmasının sebebi de,
											orada 16 yaşından küçük bireyleri
											kimse tedavi etmiyordu,
											bu da demek oluyor ki,
											her ne olursa olsun,
											iyi bir testten geçmiş olsalar dahi,
											yetişkin vücutlarına sevkediliyorlardı.
											Jackie, en başta geliyordu,
											iskelet ölçülerine bakılırsa,
											1.95 boyunda olması bekleniyordu.
											Tam da erkek ergenliğine
											başlamak üzereydi.
									","
											Und einige kamen aus England.
											Jackie ist in den Midlands, 
in England, misshandelt worden.
											Hier ist sie 12 Jahre alt,
											sie lebte als Mädchen,
											aber sie wurde verprügelt.
											Es war eine Horror-Show.
											Sie musste zu Hause unterrichtet werden.
											Und die Briten kamen deshalb,
											weil dort niemand unter 16 Jahren
											mit irgendetwas behandelt wurde,
											was bedeutete, dass man die Kinder
											einem erwachsenen Körper überließ,
ganz egal, was dann passierte,
											auch wenn sie ausreichend getestet wurden.
											Jackie, und das kam noch dazu,
											hatte durch ihr Skelett die Veranlagung,
											an die 2 Meter groß zu werden.
											Und dabei war sie gerade
											in eine männliche Pubertät gekommen.
									",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
","
","
",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
											Por eso comenzamos un programa en 2007.
											Fue el primero de este tipo,
											aunque es como los programas holandeses,
											en Estados Unidos.
											Y desde entonces, tenemos 160 pacientes.
											¿Eran de Afganistán?
											No.
											El 75 % de ellos
											era de un radio de 240 km
de Boston.
									","
											Ben biraz yenilikçi bir yöntem uyguladım,
											çünkü hormonları bilirim,
											östrojen, kemik uçlarını
											-büyüme tabakalarını-
											kapamada ve
											büyümeyi durdurmada
											testesterondan daha kuvvetlidir.
											Biz de engelleyici hormonla
											testesteronu durdurduk
											ama östrojeni 16 yaşındayken değil de
											13 yaşındayken verdik.
											İşte soldaki o, şu an 16 yaşında.
											Ve 16. yaş gününde
											genital estetik ameliyat
											olabileceği Tayland'a gitti.
											Artık 18 yaşındayken de ameliyat ediyolar.
											Ve 1.80m boyuna kadar uzadı
											ama dahası,
											o normal bir göğüs ölçüsüne sahip
											çünkü testesteronu durdurduğumuzda,
											hastalarımızdan her biri
											normal göğüs ölçüsüne sahip oluyorlar,
											eğer bize vaktinde gelirlerse.
									","
											Ich bin ein wenig innovativ vorgegangen,
											weil ich mich mit Hormonen auskenne
											und weiß, dass Östrogen 
viel wirkungsvoller ist,
											um die Wachstumsfuge 
der Epiphyse zu schließen
											und das Wachstum zu stoppen, 
als Testosteron.
											Wir haben also ihr Testosteron
											mit einem entsprechenden 
Hormon unterdrückt
											und ihr Östrogen erhöht,
und das nicht mit 16, sondern mit 13.
											Das ist sie mit 16, hier links.
											Und an ihrem 16. Geburtstag 
flog sie nach Thailand,
											für eine genitalangleichende Operation.
											Jetzt machen sie das mit 18.
											Und sie wurde nur 1,80 cm groß,
											und noch dazu hatte sie 
eine normale Brustgröße,
											denn durch die Unterdrückung 
von Testosteron
											haben alle unsere Patienten
											eine normale Brustgröße
											wenn sie im richtigen Alter 
zu uns kommen, nicht zu spät.
									",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
","
","
",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
											Algunos eran de Inglaterra.
											Jackie había sufrido abusos
en el área centro de Inglaterra.
											Tenía 12 años, vivía como niña,
pero sufría palizas.
											Era un horror.
											Tuvieron que educarla en casa.
											Y los británicos vinieron,
pues no se daba tratamiento
											a menores de 16 años,
											los condenaban a un cuerpo adulto,
sin importar lo que pasara,
											aún cuando los evaluaban bien.
											Jackie, además de todo esto,
											según los marcadores de su esqueleto,
											iba a medir
1,95 m.
											Sin embargo, recién comenzaba
una pubertad masculina.
									","
											Ve işte en sağdaki de o.
											Halka açabildi kendisini,
											İngiltere güzellik yarışmasında yarı finalist oldu.
											Jüri üyeleri arasında çatıştı.
											Bunu yapabilirler miydi ?
											Onu seçebilirler miydi ?
											Aralarından biri şakayla karışık
											şöyle demiş diye duydum:
											""Diğer yarışmacıların yarısından
											daha fazla doğal kendiliği var.""
											(Gülüşmeler)
											Vücudunun bazı kısımları yeniden düzenlendi tabii,
											ama hepsi onun DNA'sı.
											Ve sonra olağanüstü bir sözcü oldu.
											Model olması için sözleşme teklifi bile aldı,
											hatta gelip bana şaka yollu takıldı,
											""Biliyor musun, eğer beni 1.85m yapsaydın
											model olarak daha fazla şansım olurdu.""
											Şu işe bakın. (Gülüşmeler)
									","
											Und hier ganz rechts, das ist sie.
											Sie ist an die Öffentlichkeit gegangen,
											Semifinalistin bei der Wahl 
zur Miss England.
											Die Jury hat diskutiert, 
ob sie das machen können?
											Können sie wirklich —
											Und man hat mir erzählt,
dass einer von ihnen gescherzt hat:
											""Aber sie hat mehr natürliches Selbst
											als die Hälfte 
der anderen Teilnehmerinnen"".
											(Lachen)
											Einiges wurde vielleicht 
etwas neu geordnet,
											aber es ist allein ihre DNA.
											Aus ihr wurde eine 
bemerkenswerte Rednerin.
											Man hat ihr Modelverträge angeboten,
											und sie hat dann im Spaß zu mir gesagt:
											""Vielleicht hätte ich eine bessere Chance
											als Model gehabt, wenn ich
zwei Meter groß gewesen wäre.""
											Stellen Sie sich vor. (Lachen)
									",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
","
","
",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
											hice algo un tanto innovador,
porque conozco las hormonas,
											y el estrógeno
es mucho más fuerte
											para cerrar las epífisis,
las placas de crecimiento,
											y detener el crecimiento,
que la testosterona.
											Así que bloqueamos su testosterona
											con una hormona bloqueadora,
											pero le administramos estrógeno,
no a los 16, sino a los 13.
											Así que aquí está a sus 16 años,
a la izquierda.
											Y al cumplir 16 fue a Tailandia,
para cirugía plástica genital.
											Ahora se la harán a los 18.
											Y terminó midiendo 1,80 m.
											E incluso tiene una talla normal de senos,
porque al bloquear la testosterona,
											todos nuestros pacientes
tienen talla normal de senos
											si nos consultan a la edad adecuada,
no demasiado tarde.
									","
											Bence bu resim her şeyi anlatıyor.
											Gerçekten her şeyi anlatıyor.
											Bunlar Nicole ve erkek kardeş Jonas,
											tek yumurta ikizi iki çocuk,
											tek yumurta ikizi oldukları da kanıtlandı,
											Nicole daha henüz 3 yaşındayken,
											kendini kız olarak ilan etti.
											7 yaşındayken, ismini değiştirdiler
											ve henüz erkek ergenliğinin çok başındayken
											bana geldiler.
											Jonas'a bakarak, 14 yaşındaki erkek ergenliğinin
											bu ailede erken olduğunu
											fark edebilirsiniz,
											çünkü daha ziyade 16 yaşında gibi gözüküyor,
											ama bu durum,
											neden hastanın hangi noktada
											olduğu konusunda
											bilinçli olmamız gerektiğini
											daha iyi gösteriyor.
											Nicole burada
											ergenlik durdurma aşamasında,
											Jonas ise biyolojik olarak
											kontrollü büyüyor.
											Eğer yaptığımız şeyi yapmasaydık,
											Nicole bu şekilde gözükecekti.
											Görünür bi Adem elması var.
											Sivri elmacık kemikleri, bıyığı var
											ve aradaki boy farkını da görebilirsiniz,
											çünkü Jonas, Nicole'un başına gelmeyecek olan
											ani büyüme aşamasından geçiyor.
											Nicole şu anda östrojen alıyor.
											Vücudu biraz şekillenmeye de başladı.
											Bu aile geçen bahar,
											ayrımcılık-karşıtı şeyleri
											tersine döndürenlere karşı
											üstlendikleri işler sebebiyle
									","
											Ich denke, dieses Bild sagt alles.
											Es sagt wirklich alles.
											Das sind Nicole und ihr Bruder Jonas,
											eineiige Zwillingsjungen,
											nachgewiesen eineiig,
											bei denen sich Nicole 
bereits mit drei Jahren
											als Mädchen bestätigt hatte.
											Mit sieben änderten sie ihren Namen,
											und zu mir kamen sie ganz am Anfang
											der männlichen Pubertät.
											Wenn man sich Jonas mit 14 anschaut,

											kann man sehen,
dass die männliche Pubertät
											in seiner Familie sehr früh eintritt,
											denn er sieht eher aus wie 16,
											aber das zeigt erst recht,
											warum man sich der Situation des Patienten
											bewusst sein muss.
											Nicole hat hier die Pubertät unterdrückt
											und bei Jonas geht es einfach weiter —
biologische Kontrolle.
											So würde Nicole aussehen,

											wenn wir nicht tun würden, was wir tun.
											Er hat einen sehr auffälligen Adamsapfel.
											Er hat kantige Gesichtsknochen, 
einen Schnurrbart,
											und man sieht, dass es 
einen Größenunterschied gibt,
											denn er hatte einen Wachstumsschub,
											den sie nicht bekommen wird.
											Jetzt bekommt Nicole Östrogen.
											Sie hat schon einige Rundungen.
									",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
","
","
",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
											Y a la derecha la pueden ver.
											Fue semifinalista
en el concurso para Miss England.
											Los jueces se preguntaban:
""¿Pueden hacer esto?""
											""¿La pueden convertir...?""
											Y uno de ellos bromeó:
											""Pero es más natural
que la mitad de las otras participantes"".
											(Risas)
											A algunas se las había arreglado un poco,
pero era su ADN.
											Y se volvió una vocera extraordinaria.
											Le ofrecieron contratos como modelo,
y me bromeaba, diciendo:
											""Habría tenido
más oportunidades como modelo
											si me hubieras hecho de 1,85"".
											(Risas)
											¿Quién lo hubiera imaginado?
									","
											Beyaz Saray'a gitti.
											Maine'deki transseksüel bireylerin,
											halka açık tuvaletleri
											kullanmasını yasaklayacak
											bir dilekçe vardı
											ve görüldü ki
											dilekçe kabul edilmek üzereydi
											ve bu sorun olabilirdi.
											Ama Nicole,
											Maine'deki tüm meclis
											üyeleriyle şahsen görüştü
											ve dedi ki,
											""Ben bunu yapabilirim.
											Eğer beni görürlerse,
											neden kadınlar tuvaletinde
											bir tehdit olmadığımı
											ama erkekler tuvaletinde
											tehdit edilebileceğimi anlarlar.""
											En sonunda anladılar.
									","
											Die Familie hat letzten Frühling 
das Weiße Haus besucht,
											wegen ihres Engagements

											im Einsatz gegen Diskriminierung.
											Es gab einen Gesetzesentwurf in Maine,
											der es Transgender-Personen 
verboten hätte,
											öffentliche Toiletten zu benutzen.
											Es sah so aus, als würde 
das Gesetz beschlossen werden,
											und das wäre ein Problem gewesen,
											aber Nicole hat persönlich 
alle Gesetzgeber in Maine besucht
											und gesagt: ""Ich kann es schaffen.
											Wenn sie mich sehen, werden sie verstehen,
											warum ich auf der Damentoilette
keine Bedrohung bin,
											aber auf der Männertoilette 
bedroht werden kann.""
											Und sie haben es wirklich verstanden.
									",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
","
","
",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
											Creo que esta foto lo dice todo.
En verdad, lo dice todo.
											Éstos son Nicole y su hermano Jonas,
gemelos idénticos varones,
											y se probó que eran idénticos,
											Nicole afirmaba ser niña
desde los 3 años de edad.
											A los 7 años, cambiaron su nombre,
											y me consultaron a comienzos
de pubertad masculina.
											Imaginen a Jonas a los 14,
											se ve que en esta familia
la pubertad masculina es temprana
											ya que mas parece tener 16 años.
											Esto explica por qué hay que
considerar de dónde es el paciente.
											La pubertad de Nicole se bloqueó aquí,
											y a Jonas se le está realizando
un control biológico.
											Así luciría Nicole
si no la estuviéramos tratando.
											Tiene una nuez de Adán prominente,
estructura ósea facial angular, bigotes,
											y hay diferencia de altura,
											pues él tuvo un crecimiento acelerado
que ella no tendrá.
											Estamos tratando a Nicole con estrógeno.
Tiene cierta figura.
									","
											Peki buradan nereye gidebiliriz ?
											Aslında, ayrımcılık-karşıtlığı anlamında
											gidilecek daha çok yolumuz var.
											Ayrımcılık-karşıtlığı kanunu olan
											yalnızca 17 eyalet var;
											barınma, iş sahibi olma,
											toplu taşımada seyahat etme durumlarında
											ayrımcılığa karşı yalnızca 17 eyalet
											ve 5 tanesi New England'da.
											Daha ucuz ilaçlara ihtiyacımız var.
											Hepsi bir servet değerinde.
											Ve bu durumu,
											akli bozukluk olmaktan çıkartmalıyız.
											Gay ve lezbiyen olmak ne kadar
											psikiyatrik bir rahatsızlıksa,
											bu da öyle,
											üstelik bu durum
											hastalık olmaktan 1973'te çıkarıldı
											ve bütün dünya değişti.
											Bu kimsenin bütçesini de etkilemeyecek.
											O kadar yaygın bir şey değil.
											Ama onlar için
											hiçbir şey yapmama riski,
											sadece onların hepsini
											intihar edip, hayatlarını kaybetme
											riskine sürüklemez
											aynı zamanda toplum olarak
											ne kadar kapsamlı olduğumuzu da gösterir.
									","
											Wie geht es nun weiter?
											Es liegt noch einiges vor uns
											in Bezug auf Anti-Diskriminierung.
											Nur 17 Bundesstaaten haben
											ein Anti-Diskriminierungsgesetz
											gegen Diskriminierung beim Wohnen,
											bei der Arbeit, 
bei öffentlichen Unterkünften,
											nur 17 Bundesstaaten, 
und fünf davon liegen in New England.
											Wir brauchen weniger teure Medikamente.
											Sie kosten ein Vermögen.
											Und wir müssen diese Diagnose 

											aus dem DSM entfernen.
											Es ist genauso wenig 
eine psychische Krankheit
											wie schwul oder lesbisch zu sein,
											und davon verabschiedete man sich 1973,
											und die ganze Welt hat sich verändert.
											Und das ist auch keine Budget-Belastung.
											Es ist nicht so verbreitet.
											Aber die Risiken, nichts 
für diese Menschen zu tun,
											setzen sie nicht nur der Gefahr aus,
											ihr Leben durch Suizid zu verlieren,
											es sagt auch etwas darüber aus,
											ob wir wirklich eine Gemeinschaft 
ohne Ausgrenzungen sind.
									",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
","
","
",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
											Fueron a la Casa Blanca
la primavera pasada
											por sus logros contra la discriminación.
											Planeaban una ley en Maine
que impediría a los transexuales
											usaran baños públicos,
y parecía que la iban a aprobar,
											lo que habría sido un problema,
											pero Nicole se acercó
a cada legislador de Maine y dijo:
											""Puedo lograrlo. Si me ven,
entenderán que no soy una amenaza
											en el baño de mujeres,
pero corro riesgo en el baño de hombres"".
											Y lo comprendieron.
											Así que, ¿a donde vamos desde aquí?
											Aún hay que trabajar
contra la discriminación.
									","
											Teşekkür ederim.
									","
											Vielen Dank.
									",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
","
","
",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
											Sólo 17 estados
tienen ley contra la discriminación.
											Discriminación en vivienda, trabajo,
entidades públicas,
											17 estados y 5 de ellos
están en Nueva Inglaterra.
											Necesitamos drogas menos caras.
Cuestan una fortuna.
											Necesitamos sacar esta condición
											del Manual de Estadísticas 
y Diagnóstico de Trastornos Mentales
											Es como si fuera una enfermedad psiquiátrica 
el ser gay o lesbiana,
											esto se descartó en 1973 
y el mundo entero cambió
											Y no va a arruinar el presupuesto de nadie.
											No es tan común.
											Pero el riesgo
de no hacer nada por ellos
											no sólo los pone a todos en riesgo
de suicidarse,
											también es indicador 
de cuán verdaderamente inclusiva es nuestra sociedad.
											Gracias.
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaus)
									",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
"
","
","
",How I help transgender teens become who they want to be,Norman Spack,16:53,"LGBT,TEDx,Transgender,gender,medicine,youth"
