fr,pt,tr,title,speaker,duration,tags
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Devrais-je parler de chagrin ?
De déplacement ?
									","
											Será que eu falo de sofrimento?
De deslocados?
									","
											Kederden bahsediyor muyum?
Yer değişiminden?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Devrais-je évoquer la violence ?
									","
											Será que menciono a violência,
									","
											Şiddeti, televizyonda
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Ce n'est jamais aussi simple
que ce qu'on voit à la télé,
									","
											de como nunca é tão simples 
como se vê na TV,
									","
											gördüğünüz kadar basit olmadığını,
kameralar açılmadan önce
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											il y a des semaines de peur
avant que la caméra ne s'allume.
									","
											de como passam semanas terríficas,
antes de a câmara ser ligada?
									","
											haftalarca yaşanan
korkuyu vurguluyor muyum?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Devrais-je lui parler de nos corps,
									","
											Será que lhe falo dos nossos corpos,
									","
											Ona bedenlerimizden,
yüzde 60'ının su olduğundan, fakat
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											que 60% du corps est de l'eau
									","
											como são feitos 60% de água,
									","
											yine de ağaç gibi yanışımızdan
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											mais nous brûlons tel du bois flottant,
									","
											mas que ainda assim
queimamos como lenha,
									","
											ve bunun da feda edilişimizin
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											alimentant notre sacrifice ?
									","
											um combustível
à custa do nosso sacrifício?
									","
											yakıtı olduğundan bahsediyor muyum?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Que les hommes sont morts les premiers,
les mères forcées à regarder le massacre ?
									","
											Falo de os homens morrerem primeiro, 
e das mães forçadas a assistir à chacina?
									","
											Önce erkeklerin öldüğünü ve annelerin
izlemeye zorlandığını söylüyor muyum?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Qu'ils ont pris nos enfants,
									","
											Que eles vieram
atrás das nossas crianças,
									","
											Çocuklarımız için geldiklerini,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											les dispersant sur le continent
jusqu'à ce que nos maisons coulent ?
									","
											espalhando-as pelo continente, 
até que os nossos lares afundaram?
									","
											evlerimiz yıkılana kadar
onları kara boyunca dağıttıklarını?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Que même les châteaux coulent,
touchés par une bombe ?
									","
											Que até mesmo os castelos afundam,
atingidos pelas bombas?
									","
											Ufacık bir bombada
kalelerin bile yıkıldığını?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Devrais-je parler des personnes âgées,
											nos héros ?
									","
											Falo-lhe dos idosos, os nossos heróis,
									","
											Yaşlılardan, kahramanlarımızdan,
											kaçmak için güçsüz, vurmak için
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Trop faibles pour courir,
trop chers à abattre,
									","
											fracos demais para correrem, 
caros demais para se gastarem munições,
									","
											güçlü olanlardan, onları ateşe doğru
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											ils les faisaient marcher,
									","
											como os faziam marchar,
									","
											elleri yukarıda, sırtlarında
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											les mains levées, un fusil dans le dos,
											vers le feu.
									","
											de mãos levantadas,
armas apontadas às costas,
											para dentro do fogo?
									","
											tüfeklerle nasıl götürdüklerinden
											bahsediyor muyum?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Que leur cannes
alimentaient les flammes ?
									","
											Como a suas bengalas mantiveram
as chamas acesas?
									","
											Bastonlarının ateşi
nasıl körüklediğinden?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Cela semble trop dur à avaler
pour quelques fils et un public.
									","
											Parece-me duro demais
											para um punhado de
fios e uma audiência engolirem.
									","
											Bir tomar kablo ve zaptedilecek
seyirciler çok acımasız hissettiriyor.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Trop impitoyable,
									","
											Demasiado implacável,
									","
											Çok insafsızca,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											comme la vallée qui s'est remplie
de la fumée putride de nos morts.
									","
											como o vale, que se impregnou
com o fumo pútrido das nossas mortes.
									","
											tıpkı ölülerimizin kötü kokan
dumanıyla dolan vadi gibi.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Est-ce mieux en vers ?
									","
											É melhor em verso?
									","
											Düz yazıda daha mı iyi?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Une strophe peut-elle devenir un linceul ?
									","
											Pode uma estrofe
tornar-se uma mortalha fúnebre?
											Vai magoar menos 
se eu o disser gentilmente?
									","
											Bir kıta, kefene dönüşebilir mi?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Est-ce moins douloureux dit doucement ?
									","
											Se vocês não me virem chorar,
vão escutar-me melhor?
									","
											Yavaşça söylersem daha mı az acıtır?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											M'écouterez-vous mieux
sans voir mes larmes ?
									","
											A dor desaparece,
se o microfone se afastar?
									","
											Beni ağlarken görmeseniz
daha iyi mi dinlersiniz?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											La douleur s'en ira-t-elle avec le micro ?
									","
											Porque é que eu sinto cada palavra
como se fosse a última?
									","
											Mikrofon gittiğinde acı da gider mi?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Pourquoi chaque mot
semble-t-il être mon dernier ?
									","
											Trinta segundos para o som fazer efeito,
									","
											Neden her söz son
sözümmüş gibi hissettiriyor?
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Trente secondes d'extrait sonore
									","
											e agora, três minutos para o poema.
									","
											Konuşma için otuz saniye
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											et trois minutes de poème.
									","
											A minha língua seca
do mesmo modo que morremos,
									","
											ve şimdi, şiir için üç dakika.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Ma langue s'assèche
comme nous sommes morts,
									","
											Torna-se cinza,
sem nunca ter sido carvão.
									","
											Dilim, öldüğümüz zamanki gibi kuruyor,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											devenant cendres,
n'ayant jamais été charbon.
									","
											Sinto a minha perna
esquerda ficar dormente,
									","
											küle dönüşüyor, hiç kömür olmadan.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Ma jambe gauche s'engourdit
									","
											e percebo que forcei os meus joelhos,
									","
											Sol bacağım uyuşuyor
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											et je réalise avoir plié les genoux,
											me préparant à l'impact.
									","
											apoiando-me para o impacto.
											Nunca uso sapatos 
com os quais não consiga correr.
									","
											ve çarpışmaya hazırlanır gibi
											dizlerimi kilitlediğimi fark ediyorum.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Je ne porte jamais de chaussures
avec lesquelles je ne peux pas courir.
									","
											Obrigada.
									","
											Koşamayacağım bir ayakkabıyı asla giymem.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Merci.
									","
											(Aplausos)
									","
											Teşekkürler.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											(Applaudissements)
									","
											Eu queria ir-me embora com 
uma mensagem positiva,
									","
											(Alkışlar)
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Je voulais partir sur une note positive
											car c'est le paradoxe de cette vie :
											là où j'ai appris à pleurer le plus,
											j'ai aussi appris à sourire ensuite.
											C'est parti.
									","
											porque esse é o paradoxo
que esta vida tem sido:
											Nos lugares onde mais aprendi a chorar,
											eu também aprendi a sorrir depois.
											Então, aqui vai.
											""Você tem uma grande imaginação
									","
											Olumlu bir mesajla ayrılmak istedim,
											çünkü yaşamın paradoksu da bu:
											Ağlamayı en çok öğrendiğim
yerlerde, aynı zamanda
											nasıl gülümseneceğini öğrendim.
											İşte, geliyor.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											« Vous avez beaucoup d'imagination
											ou
											400 000 façons de pleurer. »
											Pour Zeinab.
									","
											""ou
											""400 000 meios de chorar.""
											Para a Zeinab.
									","
											""Geniş bir Hayal Gücün Var
											veya
											Ağlamanın 400.000 yolu.""
											Zeinab için.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Je suis une fille triste
									","
											Eu sou uma jovem triste,
									","
											Ben üzgün bir kızım,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											mais mon visage a d'autres intentions,
									","
											mas o meu rosto faz outros planos,
									","
											fakat yüzüm başka planlar yapıyor,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											concentrant l'énergie dans ce sourire
pour ne pas la gâcher en douleur.
									","
											focando energia nesse sorriso,
para que não seja gastada em dor.
									","
											enerjimi bu gülümsemeye
odaklıyorum, acıya harcamamak için.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											La première chose qu'ils m'ont ôtée
fut mon sommeil,
									","
											A primeira coisa que eles
levaram foi o meu sono,
									","
											Önce uykumu çaldılar,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											les yeux lourds mais grand ouverts,
									","
											olhos pesados mas bem abertos,
									","
											yorgun fakat açık gözler,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											pensant avoir loupé quelque chose,
									","
											pensando que talvez eu 
tivesse perdido alguma coisa,
									","
											bir şeyler kaçırdığımı düşünürken,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											la cavalerie doit être en route.
									","
											talvez a cavalaria ainda estivesse a vir.
									","
											belki de süvari hâlâ geliyordur.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Elle n'est pas venue,
									","
											Eles não vieram,
									","
											Gelmediler,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											j'ai donc acheté de plus gros oreillers
									","
											então, comprei almofadas maiores.
									","
											ben de daha büyük yastıklar aldım.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Ma grand-mère pouvait tout guérir
									","
											A minha avó podia 
curar qualquer coisa,
									","
											Büyükannem çok konuşarak
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											en y ôtant la vie.
									","
											falando até a vida real sair dela.
									","
											her şeyi tedavi edebilir.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Elle disait que je pouvais
faire rire un voleur dans un silo
											au milieu de la guerre qui faisait rage.
									","
											E ela disse-me que eu poderia ser
uma ladra de armazéns,
									","
											Ve savaşın ortasında
bana depodaki bir hırsızı
											güldürebileceğimi söyledi.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											La guerre fait le lit d'un mariage brisé
avec de la douleur.
									","
											no meio daquela guerra furiosa.
											A guerra cria uma cama de casamento 
desfeita a partir da tristeza.
									","
											Savaş, hüzünden
bozulmuş evlilik yatağı yapar.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Vous ne demandez qu'à disparaître
									","
											Não queremos mais nada senão desaparecer,
									","
											Yalnızca yok olmak istersiniz,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											mais votre cœur n'arrive pas
à réunir assez de vestiges pour partir.
									","
											mas o nosso coração não consegue salvar
suficientes remanescentes para partir.
									","
											ama kalbiniz, kaçabilmeye
yetecek kadar kalıntı toplayamaz.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
