en,es,pt,fr,de,tr,title,speaker,duration,tags
"
											Recently I was at the State Department in Washington
											and I met an incredibly passionate entrepreneur from Ghana.
											She sells chocolates.
											And she had come to Washington,
											not seeking a handout and not seeking a microloan.
											She had come seeking serious investment dollars
											so that she could build the factory
											and buy the equipment she needs
											to export her chocolates
											to Africa, Europe, the Middle East
											and far beyond —
											capital that would help her to employ
											more than the 20 people
											that she already has working for her,
											and capital that would fuel her own country's
											economic climb.
									","
											Hace poco estuve en el Departamento de Estado en Washington
											y conocí una emprendedora de Ghana increíblemente apasionada.
											Ella vende chocolates.
											Y había venido a Washington,
											no buscando una limosna ni un microcrédito.
											Había venido buscando una seria inversión en dólares
											para poder construir la fábrica
											y comprar el equipamiento que necesita
											para exportar sus chocolates
											a África, Europa, Oriente Medio
											y mucho más allá;
											capital que le permitiría emplear
											a más de las 20 personas
											que ya tiene trabajando para ella,
											y capital que alimentaría el crecimiento
											económico de su país.
									","
											Recentemente estive no Departamento 
de Estado, em Washington
											e conheci uma empreendedora do Gana, 
incrivelmente apaixonada.
											Ela vende chocolates.
											E tinha vindo a Washington,
											não a procurar uma ajuda nem 
um microempréstimo.
											Tinha vindo à procura de um grande 
investimento em dólares
											para poder construir uma fábrica
											e comprar o equipamento de que precisava
											para exportar os seus chocolates
											para África, Europa, Médio Oriente
											e além —
											capital que a ajudaria a empregar
											mais do que as 20 pessoas
											que ela já tem a trabalhar consigo,
											e capital que iria fomentar
o crescimento económico
											do seu próprio país.
									","
											J’étais récemment au Département d’État, à Washington,
											et j’ai rencontré une femme entrepreneur du Ghana, incroyablement passionnée.
											Elle vend du chocolat.
											Et elle n'était pas venue à Washington
											pour chercher une subvention ou un microcrédit.
											Elle cherchait un important investissement en dollars
											pour pouvoir construire l’usine
											et acheter les équipements dont elle avait besoin
											pour exporter ses chocolats
											en Afrique, en Europe, au Moyen Orient,
											et bien au-delà —
											le capital qui l’aurait aidé à embaucher
											plus que les 20 personnes
											qui travaillaient déjà pour elle,
											le capital qui aurait alimenté la croissance économique
											de son pays.
									","
											Vor kurzem traf ich im Außenministerium in Washington
											eine sehr passionierte Unternehmerin aus Ghana.
											Sie verkauft Schokolade.
											Und sie war nach Washington gekommen,
											nicht für ein Almosen oder einen Mikrokredit.
											Sie bemühte sich um einen erheblichen Betrag,
											um damit eine Fabrik bauen zu können
											und die benötigten Anlagen zu kaufen
											um ihre Schokolade nach
											Afrika, Europa, Nahost und
											noch weiter zu exportieren –
											Kapital, das ihr helfen würde
											mehr als die 20 Leute zu beschäftigen,
											die schon für sie arbeiten,
											und Kapital, das den wirtschaftlichen Aufstieg
											ihres Landes antreiben würde.
									","
											Washington'da Devlet Departmanı'ndayken
											çok tutkulu, Ghanalı 
bir girişimciyle tanıştım.
											Çikolata satarak geçiniyordu.
											Washington'a gelmişti
											ve küçük bir sadaka peşinde değildi.
											Fabrika kurmak ve ekipman almak için
											gerçek bir yatırım miktarı istiyordu.
											Böylece çikolatalarını
											Afrika, Avrupa,
											Orta Doğu
											ve ötesine ihraç edebilecekti,
											fon hali hazırda 
onun için çalışan
											yirmiden fazla insanı işe almasına
											ve kendi ülkesinin ekonomik
tırmanışına
											yardımcı olacak.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											The great news is
											we already know what works.
											Theory and empirical evidence
											Have already taught us.
											We don't need to invent solutions because we have them —
											cash flow loans
											based in income rather than assets,
											loans that use secure contracts rather than collateral,
											because women often don't own land.
											And Kiva.org, the microlender,
											is actually now experimenting with crowdsourcing
											small and medium sized loans.
											And that's just to start.
									","
											La buena noticia es que
											ya sabemos qué es lo que funciona.
											La teoría y la evidencia emipírica
											ya nos lo han enseñado.
											No necesitamos inventar soluciones porque ya las tenemos:
											créditos al flujo de caja
											basados en las ganancias más que en los activos,
											créditos que usen contratos seguros en lugar de colaterales,
											porque las mujeres a menudo no poseen tierras.
											Y Kiva.org, la microprestamista,
											ahora está experimentando con tercerizar en forma masiva
											pequeños y medianos préstamos.
											Y eso es sólo el comienzo.
									","
											A boa notícia é que
											nós já sabemos o que funciona.
											A teoria e provas empíricas
											já nos mostraram isso.
											Não precisamos de investir em soluções
porque já as temos
											— empréstimos de dinheiro
											baseados mais na receita do que nos ativos,
											empréstimos que usam contratos 
seguros e não colaterais
											porque as mulheres muitas vezes 
não são donas do terreno.
											E Kiva.org, o microemprestador
											está atualmente a experimentar com
											pequenos e médios empréstimos 
em <i>crowdsourcing</i>.
											E isso é apenas para começar.
									","
											La bonne nouvelle,
											c'est que nous savons déjà ce qui marche.
											La théorie et les preuves empiriques
											nous l’ont déjà appris.
											Pas besoin d’inventer des solutions, parce que nous les avons déjà —
											les crédits de trésorerie,
											basés sur les revenus plutôt que sur les actifs,
											les crédits basés sur des contrats solides plutôt que sur des garanties financières,
											parce que les femmes ne possèdent souvent pas de terres.
											Et Kiva.org, l’organisme de micro-finance,
											est aujourd'hui en train de tester le crowdsourcing
											sur des petits et moyens crédits.
											Ce n'est que le commencement.
									","
											Die großartige Nachricht ist,
											dass wir schon wissen, was funktioniert.
											Theorie und empirische Beweise
											haben es uns gelehrt.
											Wir müssen keine Lösungen erfinden, weil wir sie haben –
											Cashflow-Kredite
											die auf Einkommen anstatt Vermögenswerten basieren,
											Kredite die anstatt Sicherheiten sichere Verträge nutzen,
											da Frauen oft kein Land besitzen.
											Und Mikrodarlehensgeber Kiva.org
											experimentiert jetzt mit dem Crowdsourcing
											von kleinen und mittleren Darlehen.
											Und das ist erst der Anfang.
									","
											İyi haber ise,
											neyin çalıştığını biliyoruz.
											Teori ve ampirik bulgular
											bize çoktan öğretti.
											Çözüm yaratmamıza gerek yok
çünkü çoktan var;
											nakit akışı kredileri
											mevduattan çok gelire dayanır,
											teminat yerine güvenli sözleşmeler
kullanan kredilere dayanır,
											çünkü kadınlar genellikle
toprak sahibi değildir.
											Küçük faizli kredi kurumu Kiva.org,
											şu anda küçük ve orta büyüklükteki
kredileri kullanarak
											kitlesel olarak deney yapıyor.
											Bu sadece başlangıç.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											Recently it has become very much in fashion
											to call women ""the emerging market of the emerging market.""
											I think that is terrific.
											You know why?
											Because — and I say this as somebody who worked in finance —
											500 billion dollars at least
											has gone into the emerging markets in the past decade.
											Because investors saw the potential for return
											at a time of slowing economic growth,
											and so they created financial products
											and financial innovation
											tailored to the emerging markets.
									","
											Recientemente se ha puesto muy de moda
											llamar a las mujeres ""el mercado emergente del mercado emergente"".
											Creo que es extraordinario.
											¿Saben por qué?
											Porque (y digo esto como alguien que trabajó en finanzas)
											por lo menos 500 mil millones de dólares
											han ido a parar a los mercados emergentes en la pasada década.
											Porque los inversores vieron la ganancia potencial
											en tiempos de bajo crecimiento econónico,
											y entonces crearon productos financieros
											e innovación financiera
											orientada a los mercados emergentes.
									","
											Recentemente tornou-se moda
											chamar às mulheres ""o mercado emergente 
do mercado emergente"".
											Penso que isso é formidável.
											Sabem porquê?
											Porque — e digo isto como 
alguém que trabalhou em finanças —
											pelo menos 500 mil milhões de dólares
											foram para mercados emergentes 
na década passada.
											Porque os investidores viram 
o potencial de retorno
											num tempo de crescimento económico lento,
											e então criaram produtos financeiros
											e inovação financeira
											adaptados aos mercados emergentes.
									","
											Récemment, c’est devenu très à la mode
											d’appeler les femmes « le marché émergent des marchés émergents ».
											Je pense que c’est formidable.
											Vous savez pourquoi ?
											Parce que — et je le dis parce que j’ai travaillé dans la finance —
											500 milliards de dollars au moins
											sont allés dans les marchés émergents ces dix dernières années.
											Parce que les investisseurs y ont vu le potentiel de revenus
											dans une période de croissance économique ralentie,
											et ils ont donc créé des produits financiers
											et des nouveautés financières
											taillés sur mesure pour les marchés émergents.
									","
											Es ist in letzter Zeit in Mode gekommen,
											Frauen den ""aufstrebenden Markt aufstrebender Märkte"" zu nennen.
											Ich finde das hervorragend.
											Wissen Sie warum?
											Weil – und ich sage das als jemand, der in der Finanzbranche gearbeitet hat –
											in den letzten 10 Jahren wenigstens $500 Milliarden
											in aufstrebende Märkte geflossen sind.
											Da Investoren großes Gewinnpotential sahen
											in Zeiten langsamen wirtschaftlichen Wachstums,
											schufen sie finanzielle Produkte
											und finanzielle Neuerungen,
											zugeschnitten auf aufstrebende Märkte.
									","
											Son günlerde kadınlara
											""Gelişmekte olan pazarın gelişmekte
olan pazarı."" denmesi moda oldu.
											Bence bu müthiş.
											Neden biliyor musunuz?
											Bunu finans alanında çalışmış
biri olarak söylüyorum, çünkü
											geçtiğimiz on yılda 
pazarları geliştirmek için
											en azından beş yüz 
milyon dolar harcandı.
											Çünkü yatırımcılar ekonomik 
büyümeyi yavaşlatma döneminde;
											geri dönüş potansiyelini gördüler
											ve gelişen marketlere özel
											finansal ürünler

											ve finansal yenilikler ortaya koydular.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											How wonderful would it be
											if we were prepared to replace all of our lofty words
											with our wallets
											and invest 500 billion dollars
											unleashing women's economic potential?
											Just think of the benefits
											when it comes to jobs, productivity,
											employment, child nutrition,
											maternal mortality, literacy
											and much, much more.
											Because, as the World Economic Forum noted,
											smaller gender gaps are directly correlated
											with increased economic competitiveness.
											And not one country in all the world
											has eliminated its economic participation gap —
											not one.
									","
											¿Cuán maravilloso sería
											si estuvieramos preparados para reemplazar nuestras airadas palabras
											con nuestras billeteras
											e invertir 500 mil millones de dólares
											dando rienda suelta al potencial económico de las mujeres?
											Sólo piensen en los beneficios
											en lo que refiere a puestos de trabajo, productividad,
											empleos, nutrición infantil,
											mortalidad materna, alfabetización
											y mucho, mucho más.
											Porque, como dijo el Foro Económico Mundial,
											reducir las brechas económicas entre géneros está directamente relacionado
											con un incremento en la competitividad económica.
											Y ni un solo país en el mundo
											ha eliminado su brecha de participación económica;
											ni uno solo.
									","
											Quão poderoso seria
											se estivéssemos preparados para substituir 
todas as nossas palavras sublimes
											com as nossas carteiras
											e investir 500 mil milhões de dólares
											soltando o potencial económico das mulheres?
											Pensem nos benefícios
											quando se trata de trabalhos, produtividade,
											emprego, nutrição infantil,
											mortalidade materna, literacia
											e muito, muito mais.
											Porque, como notou o 
Forum Económico Mundial,
											pequenas diferenças de género 
estão diretamente correlacionadas
											com aumento na competitividade económica.
											E nenhum país em todo o mundo
											eliminou a lacuna na participação económica —
											nenhum.
									","
											Ne serait-ce pas merveilleux
											si nous étions prêts à remplacer toutes nos nobles paroles
											par nos portefeuilles,
											et à investir 500 milliards de dollars
											pour libérer le potentiel économique des femmes ?
											Pensez aux avantages
											en matière de travail, de productivité,
											d’emplois, de nutrition infantile,
											de mortalité maternelle, d’alphabétisation,
											et beaucoup, beaucoup plus.
											Parce que, comme le World Economic Forum l'a constaté,
											une moindre différence entre les sexes entraîne directement
											une compétitivité économique plus élevée.
											Et pas un seul pays au monde
											n’a encore éliminé les différences dans le domaine économique —
											pas un.
									","
											Wäre es nicht wunderbar,
											wenn wir unsere großen Worte
											durch unsere Portemonnaies ersetzten
											und $500 Milliarden darin investierten,
											das wirtschaftliche Potential der Frauen freizusetzen?
											Denken Sie an den Nutzen
											für Jobs, Produktivität,
											Arbeitsplätze, Kinderernährung,
											Müttersterblichkeit, Lese- und Schreibfähigkeit
											und noch so viel mehr.
											Weil, wie vom Weltwirschaftsforum bemerkt,
											kleinere Geschlechterkluften in direktem Zusammenhang zu
											verbesserter wirtschaftlicher Wettbewerbsfähigkeit stehen.
											Und noch kein Land der Welt hat die
											wirtschaftliche Gleichstellung von Frauen und Männern
											erreicht, nicht eins.
									","
											Yüce kelimelerimizi 
cüzdanlarımız ile değiştirsek
											ve kadınların ekonomik
potansiyelini
											ortaya çıkarmak için 
beş yüz milyon dolar
											yatırım yapmaya hazırlıklı olsaydık
											ne kadar harika olurdu değil mi?
											Konu meslekler, üretkenlik,
											işe alım, çocuk bakımı,
											anne ölüm oranı, okuma yazma
											ve daha birçoğuna gelseydi
											ne kadar faydalı olacağını düşünün.
											Çünkü, Dünya Ekonomik
Forumu'nun belirttiği gibi,
											daha küçük cinsiyet boşlukları artan
ekonomik rekabetçilik ile
											doğrudan ilişkilidir.
											Dünyada bir ülke bile
											bu ekonomik boşluğu kapatabilmiş değil,
											bir tanesi bile.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											So the great news
											is this is an incredible opportunity.
											We have so much room to grow.
											So you see,
											this is not about doing good,
											this is about global growth
											and global employment.
											It is about how we invest
											and it's about how we see women.
											And women can no longer be
											both half the population
											and a special interest group.
									","
											Así que la buena noticia
											es que esto es una gran oportunidad.
											Tenemos tanto lugar para crecer.
											Así que ven,
											esto no es acerca de hacer el bien,
											es acerca del crecimiento global
											y empleo global.
											Es sobre cómo invertimos
											y sobre cómo vemos a las mujeres.
											Y las mujeres no pueden continuar siendo
											la mitad de la población
											y un grupo de interés especial.
									","
											A ótima notícia
											é que isto é uma oportunidade incrível.
											Temos tanto para crescer.
											Estão a ver,
											não se trata de fazer o bem,
											trata-se de crescimento global
											e emprego glogal.
											É sobre como investimos
											e sobre como vemos as mulheres.
											E as mulheres não podem mais ser
											metade da população
											e um grupo de interesse especial.
									","
											La bonne nouvelle,
											c'est que c’est une chance incroyable.
											Nous avons une telle marge de croissance.
											Vous voyez,
											il ne s’agit pas de faire le bien,
											il s’agit de croissance mondiale,
											et d'emploi mondial.
											Il s’agit de comment nous investissons
											et de comment nous voyons les femmes.
											Et les femmes ne peuvent plus être
											à la fois la moitié de la population
											et appartenir à un groupe d’intérêt.
									","
											Die großartige Nachricht ist,
											dies ist eine unglaubliche Gelegenheit.
											Wir können noch so viel wachsen.
											Sehen Sie,
											es geht nicht darum Gutes zu tun,
											es geht um globales Wachstum
											und Arbeitsplätze weltweit.
											Es geht darum, wie wir investieren
											und wie wir Frauen sehen.
											Frauen können nicht mehr
											sowohl die Hälfte der Bevölkerung
											als auch eine Interessenvertretung sein.
									","
											Harika haber şu ki,
											bu inanılmaz bir fırsat.
											Büyüyebileceğimiz çok alan var.
											Yani,
											olay iyi yapmakla alakalı değil,
											küresel büyüme
											ve küresel işe alımla alakalı.
											Nasıl yatırım yaptığımız
											ve kadınları nasıl gördüğümüzle alakalı.
											Kadınlar artık hem nüfusun yarısı
											hem de özel ilgi grubu
											olamaz.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									","
											(Alkış)
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											Oftentimes I get into very interesting discussions with reporters
											who say to me, ""Gayle, these are great stories,
											but you're really writing about the exceptions.""
											Now that makes me pause for just a couple reasons.
											First of all, for exceptions,
											there are a lot of them
											and they're important.
											Secondly, when we talk about men who are succeeding,
											we rightly consider them
											icons or pioneers or innovators
											to be emulated.
											And when we talk about women,
											they are either exceptions to be dismissed
											or aberrations to be ignored.
											And finally,
											there is no society anywhere in all the world
											that is not changed
											except by its most exceptional.
											So why wouldn't we celebrate and elevate
											these change makers and job creators
											rather than overlook them?
									","
											A menudo entablo interesantes conversaciones con periodistas
											que me dicen, ""Gayle, éstas son historias geniales,
											pero realmente estás escribiendo sobre las excepciones"".
											Ahora, eso me obliga a pausar por un par de segundos.
											Primero, para excepciones,
											hay muchas de ellas
											y son importantes.
											Segundo, cuando hablamos de hombres que están teniendo éxito,
											justamente los consideramos
											íconos o pioneros o innovadores
											a ser emulados.
											Y cuando hablamos de mujeres,
											son o bien excepciones a ser desechadas
											o aberraciones a ser ignoradas.
											Y finalmente,
											no hay ninguna sociedad en todo el mundo
											que no cambie
											ecepto por lo más excepcional de ella.
											¿Así que por qué no podríamos celebrar y elevar
											a estas creadoras de cambios y empleos
											en lugar de pasarlas por alto?
									","
											Muitas vezes entro em discussões
muito interessantes com jornalistas
											que me dizem: ""Gayle, estas são histórias ótimas,
											""mas estás realmente a escrever 
sobre as exceções.""
											Agora, isso faz-me parar
por alguns motivos.
											Antes de mais, pelas exceções,
											existem muitas
											e são importantes.
											Segundo, quando falamos sobre
homens que estão a ter sucesso,
											nós considera-mo-los, corretamente,
											ícones ou pioneiros ou inovadores
											a serem imitados.
											E quando falamos sobre mulheres,
											elas são ou exceções a serem rejeitadas
											ou aberrações a serem ignoradas.
											E, finalmente,
											não há uma sociedade 
em parte alguma do mundo
											que não seja mudada
											senão pelos seus mais excecionais.
											Então, porque não vamos celebrar e elevar
											estas transformadoras e criadoras de empregos
											em vez de ignorá-las?
									","
											Souvent, j’engage de très intéressantes discussions avec des journalistes
											qui me disent : « Gayle, ce sont des histoires formidables,
											mais ce ne sont que des exceptions. »
											Cela me fait réfléchir pour deux raisons.
											Premièrement, les exceptions,
											il y en a beaucoup
											et elles sont importantes.
											Deuxièmement, quand on parle d’hommes qui réussissent,
											nous les considérons à juste titre
											comme des icônes, ou des pionniers, ou des innovateurs
											à imiter.
											Et quand on parle des femmes,
											elles sont soit des exceptions à rejeter,
											soit des absurdités à ignorer.
											Et pour finir,
											il n’y a pas de société au monde
											qui ne soit changée
											si ce n’est par ses individus les plus remarquables.
											Alors pourquoi ne pas célébrer et promouvoir
											ces acteurs du changement et créateurs d’emplois
											plutôt que de les ignorer ?
									","
											Oft führe ich interessante Diskussionen mit Reportern
											die mir sagen: ""Dies sind tolle Geschichten, Gayle,
											aber Sie schreiben über die Ausnahmen.""
											Das macht mich nachdenklich aus mehreren Gründen.
											Zunächst einmal Ausnahmen.
											Es gibt davon viele
											und sie sind wichtig.
											Zweitens, wenn wir über erfolgreiche Männer sprechen,
											halten wir sie zu Recht für
											Ikonen, Pioniere, oder Erneuerer,
											denen man nacheifern sollte.
											Und wenn wir über Frauen sprechen,
											sind sie Ausnahmen, die abgetan werden,
											oder zu ignorierende Anomalien.
											Und schließlich
											gibt es weltweit keine Gesellschaft
											die nicht ausschließlich durch die Außergewöhnlichsten
											in ihr verändert wird.
											Warum also feiern und erheben wir
											diese Veränderer und Arbeitsbeschaffer nicht,
											anstatt sie zu übersehen?
									","
											Çoğu zaman, ""Gayle, bunlar
harika hikayeler,
											ama gerçekten istisnalar
hakkında yazıyorsunuz.""
											diyen muhabirlerle çok ilginç
tartışmalara giriyorum.
											Şimdi bu beni sadece birkaç 
nedenden dolayı duraklatıyor.
											Öncelikle, istisnalar,
											onlardan çokça var
											ve önemliler.
											İkincisi, başarılı olan 
erkeklerden söz ettiğimizde
											onların simgelerini ya da öncülerini
											ya da yenilikçilerinin
											taklit edilmesi gerektiğini düşünüyoruz.
											Kadınlardan konuştuğumuzda,
											onlar ya reddedilmesi 
gereken istisnalar
											ya da görmezden gelinmesi 
gereken anormallikler.
											Son olarak,
											büyük istisnaları olmadan
											değişen bir toplum
											dünyanın hiçbir yerinde yoktur.
											Öyleyse neden bu ve 
değişim yaratanları
											ve iş yaratıcılarını 
göz ardı etmektense
											kutlayıp yükseltmeyelim?
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											This topic of resilience is very personal to me
											and in many ways has shaped my life.
											My mom was a single mom
											who worked at the phone company during the day
											and sold Tupperware at night
											so that I could have every opportunity possible.
											We shopped double coupons
											and layaway and consignment stores,
											and when she got sick with stage four breast cancer
											and could no longer work,
											we even applied for food stamps.
											And when I would feel sorry for myself
											as nine or 10 year-old girls do,
											she would say to me, ""My dear, on a scale of major world tragedies,
											yours is not a three.""
									","
											Este tema de resiliencia es muy personal para mí
											y cambió mi vida en muchas maneras.
											Mi madre era una madre soltera
											que trabajaba en la compañía telefónica durante el día
											y vendía Tupperwares de noche
											para que yo pudiera tener cada oportunidad posible.
											Comprábamos con cupones dobles
											y cuotas y tiendas de segunda mano,
											y cuando ella enfermó con cáncer de mamas de fase cuatro
											y ya no pudo trabajar más,
											hasta aplicamos para estampillas de comida.
											Y cuando sentía lástima por mí misma
											como lo hacen las niñas de 9 o 10 años,
											ella decía, ""Mi cielo, en una escala de las mayores tragedias mundiales,
											la tuya no llega a tres.""
									","
											Este tópico da resiliência é 
muito pessoal para mim
											e de muitas maneiras 
tem dado forma à minha vida.
											A minha mãe era mãe solteira
											que durante o dia trabalhava 
numa empresa telefónica
											e à noite vendia Tupperware
											para que eu pudesse ter 
todas as oportunidades possíveis.
											Fazíamos compras com cupões
											e a pagar mais tarde e em 
lojas de consignação,
											e quando ela ficou doente com cancro da mama
											e não podia trabalhar,
											até nos candidatámos a vales-refeição.
											E quando eu sentia pena de mim mesma
											como fazem as meninas de 9 ou 10 anos,
											ela dizia-me: ""Minha querida, numa escala 
das grandes tragédias mundiais,
											""a tua não é um três.""
									","
											Ce sujet de la détermination me tient à cœur,
											et a influencé ma vie de plusieurs façons.
											Ma mère était une mère célibataire,
											qui travaillait dans une entreprise de téléphone le jour,
											et vendait des Tupperware le soir,
											pour que je puisse avoir toutes les chances possibles.
											Nous faisions nos courses avec les bons de réduction,
											dans les magasins d'occasions et de dépôt-vente,
											et quand elle est tombée malade, cancer du sein, au stade 4,
											et ne pouvait plus travailler,
											nous sommes passé aux bons alimentaires.
											Et lorsque je m’apitoyais sur moi-même,
											comme le font les filles de 10 ans,
											elle me disait : « Ma chérie, sur l’échelle des plus grandes tragédies du monde,
											la tienne n'atteint même pas trois. »
									","
											Widerstandsfähigkeit ist ein persönliches Thema für mich,
											eines, das mein Leben verändert hat.
											Meine Mutter war alleinerziehend,
											arbeitete tagsüber bei der Telefongesellschaft
											und verkaufte nachts Tupperware
											damit ich jede nur mögliche Chance hatte.
											Wir kauften mit doppelten Coupons ein,
											bezahlten Ware in Raten, kauften Gebrauchtes,
											und als sie an Brustkrebs Stadium 4 erkrankte
											und nicht mehr arbeiten konnte,
											beantragten wir sogar Essensmarken.
											Wenn ich Selbstmitleid hatte,
											als 9 oder 10 Jahre altes Mädchen,
											sagte sie: ""Auf der Skala der größten Tragödien der Welt,
											bist du keine drei.""
									","
											Bu esneklik konusu 
benim için çok kişisel
											ve birçok yönden 
hayatımı şekillendirdi.
											Annem gündüzleri 
telefon şirketinde
											çalışan, geceleri ise 
Tupperware satarak
											ben mümkün olan her 
fırsata sahip olayım diye
											uğraşan bekar bir anneydi.
											Çifte kuponlarla,
											taksitle ve konsinye 
satışından alışveriş yaptık
											ve dördüncü seviye göğüs 
kanseri teşhisi konulup
											artık daha fazla çalışamadığında
											gıda puluna bile başvurduk.
											Dokuz, on yaşlarındaki 
kızların yaptığı gibi
											kendim için kötü hissedersem
											bana şunu söylerdi: ""Canım benim, 
büyük dünya trajedileri ölçeğinde
											seninki üç bile değil.''
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Lachen)
									","
											(Kahkaha)
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											And when I was applying to business school
											and felt certain I couldn't do it
											and nobody I knew had done it,
											I went to my aunt who survived years of beatings at the hand of her husband
											and escaped a marriage of abuse
											with only her dignity intact.
											And she told me,
											""Never import other people's limitations.""
									","
											Y cuando estaba aplicando para la escuela de negocios
											y estaba segura de que no podría lograrlo,
											y nadie que yo conocía lo había logrado,
											fuí con mi tía, que había sobrevivido años de golpizas por parte de su esposo
											y escapado a un matrimonio de abusos
											con tan sólo su dignidad intacta.
											Y me dijo,
											""Nunca adoptes las limitaciones de otras personas.""
									","
											E quando me candidatei a Gestão
											e tinha a certeza de que 
não seria capaz de o fazer
											e ninguém sabia que o tinha feito,
											fui ter com a minha tia que sobreviveu 
anos de maus tratos do marido
											e escapou a um casamento de abusos
											apenas com a sua dignidade intacta.
											E ela disse-me:
											""Nunca importes as limitações 
das outras pessoas.""
									","
											Et quand j’ai posé ma candidature à une école de commerce,
											en étant certaine de ne pas y arriver,
											aucune de mes connaissances n’y était arrivé,
											je suis allé chez ma tante qui avait été battue par son mari pendant des années
											et avait fini par échapper à un mariage de violences
											avec seulement sa dignité intacte.
											Et elle m'a dit :
											« Ne fais jamais tiennes les limitations des autres. »
									","
											Und als ich mich an der Business School bewarb
											und sicher war, ich könnte es nicht schaffen,
											niemand, den ich kannte, hatte das geschafft,
											ging ich zu meiner Tante, die Jahre der Misshandlung
											durch ihren Ehemann überlebt hatte und aus ihrer
											Ehe mit nichts als ihrer Würde entkommen war.
											Und sie sagte mir:
											""Übernehme niemals die Beschränkungen anderer.""
									","
											İşletme okuluna başvururken
											yapamayacağımdan çok emindim
											ve kimse yaptığımı bilmiyordu,
											yıllarca kocasından dayak yemiş
ve bir evlilik tacizinden
											bütün onuru ile kaçmış olan
											teyzemin evine gittim.
											""Asla başkalarının 
sınırlamalarını alma."" dedi.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
