fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											tandis que le père et le fils, comme des voyous,
											comme des bandits, comme des Romains,
											couvaient et sifflaient et haïssaient,
									","
											while father and son, like thugs,
											like thieves, like Romans,
											simmered and hissed and hated,
									","
											baba ve oğul eşkiyalar gibi,
											hırsızlar gibi, Romalılar gibi
											köpürüp, tıslayıp, nefret edip,
									","
											während Vater und Sohn, wie Verbrecher,
											wie Diebe, wie Römer,
											köchelnd und zischend und verhasst,
									","
											mientras padre e hijo, brutos,
											cual ladrones, como romanos,
											hervían y bufaban y odiaban,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											infligeant des douleurs qui persistaient,
											les pires du moins,
											après le baiser et l’étreinte,
									","
											inflicting sorrows that endured,
											the worst anyway,
											through the kiss and embrace,
									","
											kalıcı acılar yayarlarken.
											En kötüsü ise, bu acıların
											öpücük ve kucaklaşmayla
									","
											sich Schmerzen zufügend, die andauern,
											die schlimmsten sowieso,
											durch den Kuss und die Umarmung,
									","
											causando penas que perduraban,
											al menos las peores,
											a través del beso y el abrazo,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											saignant de frère en frère,
											dans les générations.
									","
											bleeding from brother to brother,
											into the generations.
									","
											kardeşten kardeşe kanayarak
											nesillere taşınmasıydı.
									","
											blutend von Bruder zu Bruder
											in die Generationen hinein.
									","
											sangrando de hermano a hermano,
											a través de generaciones.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											À cette époque il y avait toujours la campagne
											près de la ville, des fermes, des champs de blé, des vaches;
									","
											In those days there was still countryside
											close to the city, farms, cornfields, cows;
									","
											O günlerde hala taşralar vardı
											şehre yakın, çiftlikler, mısır tarlaları, inekler;
									","
											In jenen Tagen, gab es noch ländliche Gegenden,
											nahe an der Stadt, Höfe, Kornfelder, Kühe;
									","
											En esos días todavía el campo
											estaba cerca de la ciudad, granjas, maizales, vacas;
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											même pas loin de notre immeuble
											avec ses briques floues et son long couloir sombre
									","
											even not far from our building
											with its blurred brick and long shadowy hallway
									","
											donuk tuğlaları ve uzun gölgeli holüyle
											bizim binamızdan bile uzak olmayan
									","
											auch gar nicht weit entfernt von unserem Haus,
											mit seinen verwischten Steinen und dem langen, schattigen Korridor,
									","
											incluso cerca de nuestro edificio
											con sus borrosos ladrillos y su largo pasillo sombrío
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											tu pouvais trouver des étendues de collines et d’arbres
											que tu pouvais imaginer comme des montagnes et des forêts.
									","
											you could find tracts with hills and trees
											you could pretend were mountains and forests.
									","
											dağ ve ormanmış gibi göreceğin
											tepecikleri ve ağaçları olan araziler bulurdun
									","
											konnte man Gebiete mit Hügeln und Bäumen finden,
											und man konnte so tun, als seien es Berge und Wälder.
									","
											podías encontrar caminos con colinas y árboles
											e imaginar que había montañas y bosques.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											Ou tu pouvais sortir seul
											même à un terrain la moitié d’un pâté de maison vide,
									","
											Or you could go out by yourself
											even to a half-block-long empty lot,
									","
											Ya da kendi başına gezerdin
											nerdeyse bir mahalle büyüklüğünde bir alanda,
									","
											Oder man konnte alleine rausgehen,
											wenn auch nur zu einem leeren, einen halben Block großen Bauplatz
									","
											O hasta podías salir tú solo
											a una larga parcela vacía,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											dans les buissons, comme une créature de feuilles tu rôdais,
									","
											into the bushes: like a creature of leaves you'd lurk,
									","
											çalılara doğru giderdin, yapraklarda yaşayan bir yaratık gibi
									","
											hinein in die Büsche: wie eine Kreatur aus Blättern, die man verstecken würde,
									","
											entre los arbustos: como una criatura de hojas merodeabas,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											accroupi, à quatre pattes, simplifié, sauvage, seul;
									","
											crouched, crawling, simplified, savage, alone;
									","
											çömelmiş, sürünerek, sade, vahşi, yalnız;
									","
											gekrümmt, kriechend, einfach, wild, alleine;
									","
											en cuclillas, arrastrándote, simplificado, salvaje, solo;
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											déjà il y avait le désir d’être plus simple,
											le désir quand on t’appelait,
									","
											already there was wanting to be simpler,
											wanting, when they called you,
									","
											hep daha sade olma isteği vardı,
											seni çağırdıklarında
									","
											und schon wollte man noch einfacher sein,
											wollte, wenn sie dich riefen,
									","
											ya sentías el deseo de ser más simple,
											deseabas, cuando te llamaban,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											de n’y retourner jamais.
									","
											never to go back.
									","
											asla geri dönmeme isteği.
									","
											niemals zurück gehen.
									","
											nunca regresar.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Alkış)
									","
											(Applaus)
									","
											(Aplausos)
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											Ceci est un autre assez long,
											sur les vieux et les jeunes.
											c'est vraiment arrivé juste au moment où nous nous sommes rencontrés.
											Une partie du poème se déroule
											au lieu que nous avons partagé et dans les instants que nous avons partagés.
									","
											This is another longish one,
											about the old and the young.
											It actually happened right at the time we met.
											Part of the poem takes place in
											space we shared and time we shared.
									","
											Bu da diğer bir uzunumsu şiir,
											gençler ve yaşlılarla ilgili.
											Gerçekten tam karşılaştığımızda oldu.
											Şiirin bir bölümü
											paylaştığımız alan ve zamanda geçiyor.
									","
											Dieses hier ist auch ein wenig länger,
											es geht um die Alten und die Jungen.
											Es passierte wirklich gerade zu der Zeit als wir uns trafen.
											Ein Teil des Gedichts spielt im
											Raum, den wir teilten und in der Zeit, die wir teilten.
									","
											Este es otro poema largo,
											sobre la vejez y la juventud.
											Pasó justo cuando nos conocimos.
											Parte del poema transcurre en
											el espacio y en el tiempo que compartimos.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											Il s'appelle ""La Voisine.""
									","
											It's called ""The Neighbor.""
									","
											Adı ""Komşu.""
									","
											Es heißt ""Die Nachbarin.""
									","
											Se llama ""La vecina"".
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											Ses cinq petits chiens affreux et déformés,
											qui jappent sans cesse sur le toit sous ma fenêtre,
									","
											Her five horrid, deformed little dogs
											who incessantly yap on the roof under my window.
									","
											Onun korkunç, şekilsiz beş küçük köpeği
											penceremin altındaki çatıda aralıksız havlayan.
									","
											Ihre fünf schaurigen, deformierten, kleinen Hunde,
											die unaufhörlich auf dem Dach unter meinem Fenster kläffen.
									","
											Sus cinco pequeños perros, horribles y deformes
											que ladran incesantemente en la terraza bajo mi ventana.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											ses chats, Dieu sait combien,
											qui pissent sûrement sur ses tapis –
											son palier est d’un puanteur écœurant;
									","
											Her cats, God knows how many,
											who must piss on her rugs —
											her landing's a sickening reek.
									","
											Tanrı bilir kaç tane kedisi
											halılarına işemek zorunda olan
											sahanlığı mide bulandırıcı kokular salan.
									","
											Ihre Katzen, Gott weiß wie viele,
											die auf ihre Vorleger pinkeln,
											ihre Flure, ein widerlicher Gestank.
									","
											Sus gatos, Dios sabe cuántos,
											que deben mearse en sus alfombras,
											su rellano un tufo enfermizo.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											son ombre, une fois, tâtonnant la chaîne de sa porte,
											puis la porte fermant d’un claquement terrible:
									","
											Her shadow once, fumbling the chain on her door,
											then the door slamming fearfully shut,
									","
											Bir keresinde kapıdaki zinciri yoklayan gölgesi,
											ve kapının korkuyla kapatılışı,
									","
											Ihr Schatten, der einmal an der Türkette herumfummelte,
											dann die Tür angsterfüllt zuschlug,
									","
											Su sombra una vez, hurgando en la cadena de su puerta,
											después, un portazo temeroso,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											seulement l’aboiement, et la musique, le jazz,
											pénétrant ainsi le jour et la nuit jusqu'au couloir.
									","
											only the barking and the music — jazz —
											filtering as it does, day and night into the hall.
									","
											sadece havlamalar ve müzik —-caz—-
											geceyi ve gündüzü koridora süzen.
									","
											nur das Bellen und die Musik — Jazz —
											lässt sie zuverlässig Tag und Nacht in die Halle sickern.
									","
											sólo los ladridos y la música... jazz...
											filtrándose, día y noche, al pasillo.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											La fois que c’était Chris Conner chantant “Lush Life,”
									","
											The time it was Chris Connor singing ""Lush Life"" —
									","
											Chris Connor ""Lush life"" şarkısını söylediğinde
									","
											Es war die Zeit als Chris Connor ""Lush Life"" sang —
									","
											Esa vez era Chris Connor cantando ""Lush Life""...
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											comme cela m’a rappelé ma petite amie d’université,
									","
											how it brought back my college sweetheart,
									","
											nasıl üniversite aşkım gelmişti aklıma
									","
											wie brachte mir dies meine College-Liebe zurück,
									","
											cómo me recordó a mi amor universitario,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											mon premier véritable amour qui, jusqu’au moment où je l’ai quittée,
											jouait le même disque,
									","
											my first real love, who — till I left her —
											played the same record.
									","
											ilk gerçek aşkım —ben onu terk edene kadar—
											aynı plağı çalmıştı.
									","
											meine erste echte Liebe, die — bis ich sie verließ —
											die gleiche Platte spielte.
									","
											mi primer gran amor, quien... hasta que la dejé...
											ponía el mismo disco.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											et, la tête sur mon épaule, la main sur ma cuisse,
									","
											And head on my shoulder, hand on my thigh,
									","
											Ve kafası omuzumda, eli bacağımda,
									","
											Und mit dem Kopf auf meiner Schulter, der Hand an meinem Schenkel,
									","
											Su cabeza en mi hombro, su mano en mi muslo,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											chantait doucement, de regrets et d’épuisements
											pour lesquels elle était trop jeune,
									","
											sang sweetly along, of regrets and depletions
											she was too young for,
									","
											pişmanlık ve tükenmeyle ilgili şarkılar söylemişti
											Onun acısına inanmak için çok gençtim
									","
											sang sie lieblich mit, von Bedauern und Erschöpfung,
											wofür sie viel zu jung war,
									","
											cantaba dulcemente, sobre lamentos y agotamientos
											para los que era muy joven,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											comme j’étais trop jeune, plus tard, pour croire à sa douleur:
									","
											as I was too young, later, to believe in her pain.
									","
											o da çok gençti.
									","
											so wie ich später zu jung war, um ihren Schmerzen Glauben zu schenken.
									","
											como muy joven era yo, después, para creer en su dolor.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											cela m’a surpris, puis m’a ennuyé, enfin m’a dégoûté.
									","
											It startled, then bored, then repelled me.
									","
											Beni önce şaşırttı, sonra sıktı, sonra iğrendirdi.
									","
											Es erschreckte mich, dann langweilte es mich, dann stieß es mich ab.
									","
											Me asustaba, luego aburría, luego me repelía.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											Mon premier fantasme qu’elle finirait dans cette baraque
											dans le Village, qu’elle serait ma voisine;
									","
											My starting to fancy she'd ended up in this fire-trap
											in the Village, that my neighbor was her.
									","
											Hoşuma gitmeye başlayan onun Village'de, bu ateş kapanında sıkışıp kalması
											ve benim komşum olmasıydı.
									","
											Wie ich begann mir vorzustellen, sie würde in dieser Feuerfalle enden
											im dem Dorf, dass sie mein Nachbar wäre.
									","
											Comencé a imaginar que ella acabaría en un atolladero,
											en el pueblo, que sería mi vecina.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											ma pensée que nous nous rencontrerions, que nous nous reconnaîtrions,
											que nous nous lierions, que j’accomplirais une pénitence;
									","
											My thinking we'd meet, recognize one another,
											become friends, that I'd accomplish a penance.
									","
											Umuyordum ki, karşılaşacağız, birbirimizi tanıyacağız,
											arkadaş olacağız ve kefaretimi ödeyeceğim.
									","
											Wie ich daran dachte, wie wir uns träfen, einander erkannten,
											Freunde würden, dass ich Buße getan hätte.
									","
											Imaginaba que nos encontraríamos, nos reconoceríamos,
											nos haríamos amigos, que cumpliría una penitencia.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											mon regard d’elle – ce n’était pas elle – à la boîte aux lettres,
									","
											My seeing her, it wasn't her, at the mailbox.
									","
											Onu, ki o eskisi gibi değildi, posta kutularının yanında ilk görüşüm,
									","
											Wie ich sie sah, es war nicht sie am Briefkasten.
									","
											Imaginaba verla, no era ella, en el buzón.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											cheveux gris-jaunes, un pantalon militaire sous sa chemise de nuit:
									","
											Gray-yellow hair, army pants under a nightgown,
									","
											Gri-sarı saçlar, geceliğin altından görünen asker pantolonu,
									","
											Grau-gelbes Haar, Militärhosen unter einem Nachthemd,
									","
											Cabello amarillo grisáceo, pantalones militares bajo un camisón,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											Son refoulement, cachant son visage ravagé
											dans les mains, murmurant un “salut” déplacé.
									","
											her turning away, hiding her ravaged face
											in her hands, muttering an inappropriate ""Hi.""
									","
											elleriyle harap olmuş yüzünü saklayıp sırtını dönmesi
											uygunsuz bir ""Merhaba"" mırıldanarak.
									","
											wie sie sich wegdreht, ihr verwüstetes Gesicht versteckt
											in ihren Händen, ein unangebrachtes ""Hi"" murmelt.
									","
											dándome la espalda, escondiendo su rostro deshecho
											en sus manos, murmurando un inapropiado ""Hola"".
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											Parfois, il y a des chahuts effrayants dans la cage d’escalier,
									","
											Sometimes there are frightening goings-on in the stairwell.
									","
											Bazen merdivenlerde korkutucu olaylar yaşanırdı.
									","
											Manchmal gehen angsterregende Dinge im Treppenhaus vor sich.
									","
											A veces, suceden cosas aterradoras en la escalera.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											un homme criant Tais-toi! les chiens grognant frénétiquement,
									","
											A man shouting, ""Shut up!"" The dogs frantically snarling,
									","
											Bağıran bir adam, ""Kapayın çenenizi!"" Deli gibi homurdanan,
									","
											Ein Mann ruft, ""Halt's Maul!"" Die Hunde knurren hektisch,
									","
											Un hombre gritando ""¡Cállate!"". Los perros gruñendo frenéticos,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											les griffes grattant, puis elle, sa voix,
											enrouée, rauque, creuse,
											presque seulement un ton,
									","
											claws scrabbling, then her — her voice
											hoarse, harsh, hollow,
											almost only a tone,
									","
											yerleri tırmalayan köpekler, ve o —- onun sesi
											boğuk, haşin, boş,
											nerdeyse tek bir ton,
									","
											Pfoten scharren, dann ihre — ihre Stimme
											heiser, rau, dumpf,
											fast nur ein Ton,
									","
											sus garras escarbando, después su... su voz
											ronca, áspera, apagada,
											casi sólo un tono,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											incohérent, une note, un gloussement,
											os sur métal, métal en fusion,
									","
											incoherent, a note, a squawk,
											bone on metal, metal gone molten,
									","
											anlaşılmayan bir nota, bir ciyaklama,
											metal üstündeki kemik, erimiş metal gibi,
									","
											zusammenhanglos, eine Note, ein Krächzen,
											Knochen auf Metall, weggeschmolzenes Metall,
									","
											incoherente, una nota, un graznido,
											hueso sobre metal, metal derretido,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											les rappelant,
											Revenez, mes mignons; revenez,, mes chéris,
											mes doux anges, revenez.
									","
											calling them back,
											""Come back darlings, come back dear ones.
											My sweet angels, come back.""
									","
											köpekleri çağıran,
											""Gelin canlarım, gelin biriciklerim.
											Benim tatlı meleklerim, gelin.""
									","
											ruft sie zurück,
											""Kommt zurück, Schätzchen, kommt zurück meine Lieben.
											Meine süßen Engel, kommt zurück.""
									","
											llamándoles,
											""Regresen, amados, regresen, queridos.
											Mis dulces ángeles, regresen"".
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											C’était Médée, la prochaine fois que je l’ai vue,
									","
											Medea she was, next time I saw her.
									","
											Onu tekrar gördüğümde Medea'ydı.
									","
											Medea war sie, als ich sie das nächste Mal war.
									","
											Ella era Medea cuando volví a verla.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											sorcière, en transe, en extase,
											clouée sur place sur le trottoir,
									","
											Sorceress, tranced, ecstatic,
											stock-still on the sidewalk
									","
											Kendinden geçmiş, trans halinde bir büyücü,
											köpekler hala kaldırımda
									","
											Hexe, in Trance, ekstatisch,
											mucksmäuschenstill auf dem Gehweg
									","
											Hechicera, en trance, extasiada,
											paralizada en la acera
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											le manteau en loques pendant grand ouvert,
											les passants circulant autour d’elle,
									","
											ragged coat hanging agape,
											passersby flowing around her,
									","
											yırtık pırtık paltosunun önü açık,
											yoldan geçenler çevresinden dolanırken
									","
											zerlumpter Mantel hängt weit geöffnet herunter,
											Passanten strömen um sie herum,
									","
											un harapiento abrigo colgando boquiabierto,
											los peatones flotando a su alrededor,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											sa bouche arrachée tout à coup ouverte,
											comme dans un cri,
									","
											her mouth torn suddenly open
											as though in a scream,
									","
											ağzı aniden açıldı
											sanki çığlık atıyormuş gibi,
									","
											ihr Mund plötzlich aufgerissen
											als würde sie schreien,
									","
											su boca, repentinamente abierta
											como en un grito,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											silencieux pourtant, comme ayant éclaté seulement dans son cerveau
											ou dans sa poitrine,
									","
											silently though, as though only in her brain
											or breast had it erupted.
									","
											ama sessiz, sanki çığlık sadece beyninde
											ya da göğsünde patlamış gibi.
									","
											wenn auch leise, als wäre der Schrei nur in ihrem Gehirn
											oder ihrer Brust hervorgebrochen.
									","
											aunque silencioso, cual si sólo en su cerebro
											o en su pecho, hubiera estallado.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											un cri si pur, exercé, détaché,
											qu’il n’avait aucun besoin d’une voix
											ou ne pouvait plus en supporter une.
									","
											A cry so pure, practiced, detached,
											it had no need of a voice,
											or could no longer bear one.
									","
											Tertemiz, çalışılmış, kopuk bir çığlık
											sese ihtiyacı olmayan,
											ya da artık bir ses taşıyamayan.
									","
											Ein Schrei so rein, routiniert, losgelöst,
											er brauchte keine Stimme
											oder konnte sie nicht länger ertragen.
									","
											Un llanto tan puro, experto, distante,
											que no necesitaba una voz,
											o ya nunca podría soportarla.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											Ces liens invisibles qui attirent,
											ces transfigurations même d’angoisse qui nous tiennent:
									","
											These invisible links that allure,
											these transfigurations, even of anguish, that hold us.
									","
											Bu görünmez bağlar bizi cezbeden,
											ızdırabın bile başkalaşımları bizi tutan.
									","
											Diese unsichtbaren Verbindungen, die zu
											diesen Wandlungen verlocken, sogar die Pein, die uns umklammert.
									","
											Estos vínculos invisibles que encandilan,
											estas transfiguraciones, su angustia, que nos sostienen.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											la jeune fille, mon ancien amour,
											la dernière fois que je l’ai vue,
									","
											The girl, my old love,
											the last lost time I saw her
									","
											O kızın, benim eski aşkımın,
											son kez onu uzun zaman önce gördüğümde
									","
											Das Mädchen, meine alte Liebe,
											das letzte verlorene Mal sah ich sie
									","
											La joven, mi antiguo amor,
											la última vez que la vi
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											quand elle est venue me chercher à une soirée:
									","
											when she came to find me at a party,
									","
											beni bir partide bulmaya geldiğinde,
									","
											als sie mich auf einer Party suchte,
									","
											cuando vino a buscarme en una fiesta,
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
											ses trébuchements d’ivresse, tombante,
											se vautrant, la jupe hissée, les yeux veinés rouges,
											gonflés de larmes, sa honte,
											son déshonneur;
									","
											her drunkenly stumbling, falling,
											sprawling, skirt hiked, eyes veined red,
											swollen with tears, her shame,
											her dishonor.
									","
											sarhoşluktan sendeleyerek düşüşü,
											eteği sıyrılmış yere serilişi, gözleri kırmız damarlı
											ağlamaktan şişmiş, utancı,
											onursuzluğu.
									","
											wie sie betrunken stammelte, fiel,
											sich lümmelte, verrutschter Rock, rot umränderte Augen,
											von Tränen verschwollen, ihre Schande,
											ihre Schmach.
									","
											sus embriagados tropiezos, cayendo,
											tumbada, la falda subida, rojas las venas de sus ojos,
											henchidos de lágrimas, su vergüenza,
											su deshonor.
									",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
"
","
","
","
","
",Poetry of youth and age,C.K. Williams,23:17,"culture,entertainment,literature,poetry,society,storytelling,writing"
