tr,fr,de,title,speaker,duration,tags
"
											AG: Eğer bu durum düzgün bir şekilde idare edilseydi ve
											insanlar Avrupanın dört bir yanına düzenli şekilde dağıtılsaydı
											daima daha önceden bahsettiğim orana sahip olurduk.
											2000'e 1
											Her şey olayların düzgün yönetilememesinden kaynaklanıyor,
											Sonunda yaşanması tamamen imkansız
											durumlarla karşılaşacağız, eğer bir köyünüz varsa —
											ki Lübnan'da Lübnanlıdan çok Suriyeli olan köyler var
											Lübnan bununla yaşayabiliyor.
											Aynı şeyin Avrupa'da da olmasını, bütün Avrupa köylerinin
											yerli insandan çok mülteci barındırmasını istiyor değilim.
											Avrupanın yapmasını istediğim şey bu işi düzenli bir şekilde yapması ve
											tıpkı geçmişte diğer ülkelerin yapmak zorunda oldukları gibi
											insanları kabul etmek için kendini organize edebilmesi.
									","
											AG : S'il y avait eu
une gestion appropriée de la situation
											et une répartition convenable
des migrants en Europe,
											vous auriez partout le pourcentage
dont j'ai parlé :
											1 pour 2000 habitants.
											C'est parce que la situation
n'a pas été bien gérée
											qu'au final nous arrivons à ces situations
											qui sont tout à fait invivables,
et bien sûr si vous avez un village —
											au Liban, il y a beaucoup de villages
											où il y a plus de Syriens que de Libanais,
le Liban vit avec cela.
											Je ne demande pas à ce que la même chose
arrive en Europe,
											que tous les villages européens aient
plus de réfugiés que d'habitants.
											Ce que je demande c'est que l'Europe
fasse correctement son travail,
											et qu'elle soit capable de s'organiser
pour accueillir les gens
											comme d'autres pays dans le monde
ont dû le faire par le passé.
									","
											AG: Würde man die 
Situation vernünftig kontrollieren
											und die Menschen 
auf Europa vernünftig verteilen,
											hätte man immer das Verhältnis, 
das ich erwähnt habe:
											Einer auf 2 000.
											Da es kein vernünftiges Management gibt,
											haben wir schlussendlich Situationen,
											mit denen man nicht leben kann,
und wenn man dann ein Dorf hat —
											im Libanon gibt es viele Dörfer —
											in denen mehr Syrer als Libanesen leben —
der Libanon lebt damit.
											Nicht, dass das auch 
in Europa passieren soll,
											dass alle europäischen Dörfer 
mehr Flüchtlinge als Einwohner haben.
											Ich möchte von Europa, dass es
seine Aufgabe vernünftig macht,
											und fähig ist, sich selbst für 
die Aufnahme von Flüchtlingen zu rüsten,
											so wie es andere Länder 
dieser Welt früher tun mussten.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Sadece Avrupa değil, dünyadaki genel duruma bakarsak —
									","
											BG : Donc la situation globale
pas juste l'Europe —
									","
											BG: Wenn wir die globale Situation 
betrachten, nicht nur Europa —
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Evet!
											(Alkış)
											Sadece Avrupaya değil dünyadaki genel duruma bakarsanız
											biliyorum ki gerçekte hiç bir adım atmayan
											ülkelerin uzun bir listesini yapabilirsiniz.
											Fakat ben bunun diğer tarafıyla daha çok ilgiliyim.
											Doğru şeyi yapan her hangi biri var mı?
									","
											BG: Oui !
											(Applaudissements)
											BG : Si on regarde la situation globale,
pas seulement l'Europe,
											je sais que l'on peur faire
une longue liste de pays
											qui ne sont pas à la hauteur,
											mais le contraire m’intéresse plus —
											y-a-t-il quelqu'un qui fait
les choses bien ?
									","
											BG: Ja!
											(Applaus)
											BG: Wenn wir nun also 
über Europa hinausschauen,
											können Sie zahlreiche Länder nennen,
											die eigentlich nichts tun,
											mich interessiert aber der andere Teil ...
											Gibt es jemanden, der das Richtige tut?
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											AG: Dünyadaki mültecilerin yüzde 86'sı
											gelişmekte olan ülkelerdeler.
											Etiyopya gibi ülkelere bakarsanız
											Etiyopya 600 binden fazla mülteci aldı.
											Bütün sınırları açık.
											Politika olarak,
											""insan için insan"" politikasını benimseyip her mültecinin kabul edilmesi gerektiğini söylüyorlar.
											Güney Sudanlı da var,
											Sudanlı ve Somalili de.
											Bütün komşularından gelenler var.
											Eritreliler var.
											Genel olarak,
											Afrika ülkeleri mülteci gelişlerinde aşırı derecede iyi karşılayıcı.
											Orta Doğu'da ve Asya'da
											açık kapı eğilimi görüyoruz.
									","
											AG : Et bien, 86 % des réfugiés
dans le monde
											sont dans les pays en développement.
											Et si on regarde 
des pays comme l'Ethiopie —
											l'Ethiopie a reçu plus de 
600 000 réfugiés.
											Toutes les frontières
de l'Ethiopie sont ouvertes
											et ils ont comme politique,
											qu'ils appellent ""échange "", le fait que 
chaque réfugié doit être accueilli.
											Et ils ont des Soudanais du sud,
											des Soudanais, des Somaliens.
											Ils ont tout leurs voisins.
											Ils ont des Érythréens.
											Et, en général,
											les pays africains sont extrêmement
accueillants envers les réfugiés,
											et je dirais qu'au Moyen-Orient
											et en Asie, la tendance
est aux frontières ouvertes.
									","
											AG: 86 % der Flüchtlinge weltweit
											sind in Entwicklungsländern.
											Und wenn wir Länder 
wie Äthiopien betrachten —
											Äthiopien nahm 
mehr als 600 000 Flüchtlinge auf.
											Alle Grenzen des Landes sind offen.
											Sie haben einen so genannten
""Menschen-zu-Menschen""-Grundsatz,
											nach dem sie alle Flüchtlinge aufnehmen.
											Sie haben Südsudanesen,
Sudanesen, sie haben Somalis.
											Menschen aus allen Nachbarländern.
											Sie haben Eritreer.
											Im Allgemeinen
											empfangen afrikanische Länder 
Flüchtlinge mit offenen Armen,
											und ich würde sagen, auch
im Nahen Osten und in Asien
											werden immer häufiger Grenzen geöffnet.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											Şuan Suriye durumu ana güvenlik krizlerine dönüştüğü için
											bu konuda bazı problemler görüyoruz,
											ama geniş dönemde gerçek şu ki:
											Orta Doğudaki bütün sınırlar açıktı.
											Gerçek şu ki: Afganlar için
											Pakistan ve İran'ın kapıları gelen
											6 milyon Afgana açıktı.
											Şunu söyleyebilirim ki: Bugün bile gelişmekte olan ülkelerdeki eğilim
											sınırların açılması şeklinde.
											Gelişmiş ülkelerdeki durum ise
											çok daha karışık.
											Özellikle de halk nezdinde,
											bir yanda mültecilerin korunması diğer yanda ise benim görüşüme göre
											yanlış yorumlanan güvenlik sorunları arasındaki tartışmaların karışımı.
									","
											Aujourd'hui on voit des problèmes 
avec la situation syrienne,
											et elle a évolué 
en une crise sécuritaire majeure,
											mais la vérité est que pendant longtemps,
											toutes les frontières 
au Moyen-Orient étaient ouvertes.
											La vérité pour les Afghans
											c'est que les frontières du Pakistan et 
de l'Iran étaient ouvertes :
											6 millions d'Afghans sont partis.
											Donc je dirais que même aujourd'hui, 
la tendance dans les pays dévéloppés
											est à l'ouverture des frontières.
											Cette question des frontières
dans les pays développés, 

											est de plus en plus compliquée,
											surtout quand il y a,
dans l'opinion publique,
											des débats mêlés :
la protection des réfugiés d'un côté
											et des questions de sécurité — à mon avis
mal interprétées — de l'autre côté.
									","
											Die Situation mit Syrien 
stellt uns vor einige Probleme,
											da sie sich zu einer bedeutenden 
Sicherheitskrise entwickelt hat.
											Fakt ist jedoch, dass für eine lange Zeit
											alle Grenzen im Nahen Osten offen waren.
											Fakt ist, dass für Afghanen
											die Grenzen von Pakistan
und dem Iran offen waren,
											obwohl 6 Millionen Afghanen kamen.
											Ich würde also sagen, dass selbst heute
											der Trend in Entwicklungsländern
dahin geht, Grenzen zu öffnen.
											In der entwickelten Welt dagegen
werden diese Fragestellungen
											immer komplexer,
											vor allem wenn sich 
der öffentlichen Meinung nach
											zwei Diskussion vermischen: 
die über den Schutz der Flüchtlinge
											sowie die über — meines Erachtens 
falsch verstandene — Sicherheitsbedenken.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Bu konuya tekrar döneceğiz,
											Dünya Gıda Programı'ndan kaynak ve
											makbuz kesimi olduğundan bahsettiniz.
											Bu da bu konular üzerinde çalışan organizasyonların
											genel fon yetersizliğini yansıtıyor.
											Madem ki dünya uyanmış görünüyor
											daha fazla kaynak ve destek alacak mısınız
											yoksa aynı mı kalacak?
									","
											BG : Nous reviendrons à cela également
											mais vous avez mentionné la baisse
des financements et des bons
											de le part du World Food Programme.
											Cela reflète le sous-financement
des organisations
											qui travaillent sur ces problématiques.
											Aujourd'hui le monde semble se réveiller 
et prendre conscience de la situation
											recevez-vous plus
de financement, de soutien
											ou la situation est toujours la même ?
									","
											BG: Darauf kommen wir auch noch.
											Sie erwähnten
die gekürzten Fördermittel
											des Welternährungsprogramms.
											Das zeigt wie unterfinanziert
jene Organisationen sind,
											die sich mit diesen Problemen befassen.
											Jetzt, da die Welt aufgewacht ist,
											erhalten Sie jetzt mehr Unterstützung
											oder ist alles beim Alten?
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											AG: Daha çok destek alıyoruz.
											Geçen yılki seviyeye yaklaştığımızı söyleyebilirim.
											Yazın durum çok daha kötüydü.
											Fakat bu açıkça insanların ihtiyaçlarını
											ve insanları destekleyen ülkelerin
											ihtiyaçlarını karşılamada yetersiz.
											Bu konuda elimizde kriterlerin, amaçların
											gereken kalkınma işbirliği önceliklerinin bir incelemesi var.
									","
											AG : Nous obtenons plus de soutien
											je dirais que nous sommes proches
du niveau de l'an dernier.
											Nous étions beaucoup plus mal
cet été.
											Mais c'est clairement insuffisant pour
répondre aux besoins des populations
											et répondre aux besoins des pays
											qui s'occupent ces populations.
											Et il existe des critères, des objectifs
											et des priorités requis par
les organisations de développement.
									","
											AG: Wir bekommen mehr Unterstützung.
											Ich würde sagen, es ist 
fast so viel wie letztes Jahr.
											Im Sommer sah es noch viel schlimmer aus.
											Und doch ist es nicht genug, 
um den Bedürfnissen der Menschen
											und denen der Länder gerecht zu werden,
											die die Menschen unterstützen.
											Es bedarf einer grundlegenden 
Neubewertung der Kriterien,
											Ziele und Prioritäten
von Entwicklungszusammenarbeit.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											Örneğin; Lübnan ve Ürdün orta gelirli ülkeler.
											Orta gelirli ülkeler oldukları için,
											Dünya Bankası'ndan düşük faizli kredi veya hibe alamazlar.
											Bugün bu hiçbir şey ifade etmiyor,
											çünkü bu ülkeler küresel kamusal mal temin ediyorlar.
											Buralarda yaşayan milyonlarca mülteci var,
											dürüst olmak gerekirse, onlar karşılaştıkları
											bütün zorluklarla ve kollektif güvenliğimizin ilk savunma hattıyla
											bölgedeki istikrarın önemli destekçileri
											Bu yüzden anlam ifade eden şey
											bu ülkelerin kalkınma işbirliği politikalarında
											birinci önceliğe sahip olmamaları.
											Evet değiller.
											Sadece bu ülkelerde acınası koşullarda
											yaşayan mülteciler değil yerli
											halkın kendisi de sıkıntı çekiyor,
											çünkü maaşlar düştü
											çünkü daha fazla işsizler,
											çünkü fiyatlar ve kiralar arttı.
											Eğer bu ülkelerdeki göstergelerin
											bugünkü durumuna bakarsanız
											özellikle nüfusun yoksul gruplarının karşılaştıkları
											zorluklar nedeniyle daha kötü koşullarda yaşadığı çok açık.
									","
											Par exemple le Liban et la Jordanie
sont des pays à revenu intermédiaire
											parce qu'ils sont des pays à
revenu intermédiaire
											ils ne peuvent recevoir des prêts ou
des subventions de la Banque Mondiale.
											Aujourd'hui ça n'a aucun sens
											car ils œuvrent pour
un bien public mondial.
											Ils ont des millions de réfugiés là-bas,
											et honnêtement, ils sont les piliers
de la stabilité dans la région
											avec toutes les difficultés
qu'ils connaissent,
											et la première ligne de défense
de notre sécurité collective.
											Donc cela n'a aucun sens
											que ces pays
ne soient pas la priorité
											des politiques de coopération 
de développement
											et ils ne le sont pas.
											Et non seulement les réfugiés vivent 
dans des conditions effroyables
											à l'intérieur de ces pays,
											mais les communautés locales
souffrent également,
											parce que les salaires ont chuté,
											parce que le chômage a augmenté,
											parce que les prix et les loyers
ont grimpé.
											Et, bien sûr, si vous regardez
la situation aujourd'hui,
											les indicateurs dans ces pays,
											il est clair que leur population, surtout
les franges les plus pauvres,
											vivent de plus en plus mal, 
du fait de la crise qu'ils traversent.
									","
											Da beispielsweise
der Libanon und Jordanien
											Länder mit mittlerem Einkommen sind,
											erhalten Sie keine günstigen Kredite 
oder Subventionen von der Weltbank.
											Heutzutage ergibt das keinen Sinn,
											weil sie ein globales 
öffentliches Gut bereitstellen.
											Sie nahmen Millionen Flüchtlingen auf,
											und sind, ehrlich gesagt, 
regionale Stützpfeiler der Stabilität
											und trotz aller Schwierigkeiten sind sie
											erste Verteidigungslinie 
für die kollektive Sicherheit.
											Somit ist es sinnvoll,
											dass diese Länder nicht erste Priorität
für Entwicklungszusammenarbeit sind.
											Das sind sie nicht.
											Nicht nur die Flüchtlinge leben 
unter dramatischen Bedingungen
											in diesen Ländern,
											die lokalen Gemeinschaften 
selbst leiden darunter,
											da die Gehälter sinken,
											da es mehr Arbeitslose gibt,
											da Preise und Mieten steigen.
											Und in Hinblick auf die heutige Situation,
											auf die Kennzahlen dieser Länder,
											wird klar, dass es vor allem
der armen Bevölkerung
											aufgrund der vorherrschenden 
Krise immer schlechter geht.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Bu desteği kim sağlamalı?
											Ülkeler, uluslararası organizasyonlar, Avrupa Birliği?
											Kim destek çıkmalı?
									","
											BG : Qui devrait fournir ce soutien
											les pays, 
les organisations internationales,
											l'Union Européenne ? Qui ?

									","
											BG: Wer sollte Unterstützung bieten?
											Land um Land, internationale 
Organisationen, die Europäische Union?
											Wer sollte mit Unterstützung aufwarten?
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											AG: Herkesin katılmasına ihtiyacımız var.
											İkili işbirliği çok önemli.
											Çoklu işbirliği çok önemli.
											Uluslarası finansör kuruluşların bu ülkelere daha fazla
											yatırım yapıp destek sağlayabilmeleri için
											esnekliklerinin olması gerektiği çok açık.
											Bütün araçları bir araya getirmemiz lazım ve bugün şunu anlamalıyız
											uzun süreli durumlarda, belirli bir anda,
											insani yardım ve kalkınma yardımı
											ya da süreci arasında ayrım yapmanın
											artık hiçbir anlamı kalmaz.
											Çünkü okuldaki çocuklardan bahediyorsunuz,
											sağlıktan bahsediyorsunuz,
											kalabalıklaşan altyapıdan bahsediyorsunuz.
											Uzun süreli perspektif gerektiren şeylerden söz ediyorsunuz,
											bir kalkınma perspektifi,
											sadece acil durum insani yardım perspektifi değil.
									","
											AG : Nous devons joindre tous nos efforts.
											Il est évident que la coopération 
bilatérale et multilatérale.
											sont nécessaires.
											Il est évident que 
les institutions financières mondiales
											devrait avoir plus de flexibilité
dans le but d'investir plus massivement
											pour le soutien de ces pays.
											Nous devons combiner tous ces instruments
et comprendre qu'aujourd'hui,
											lors de situations prolongées,
et à un certain moment,
											cela n'a aucun sens
de faire la distinction
											entre aide humanitaire et 
aide au développement
											ou processus de développement.
											Parce qu'il s'agit d'enfants à l'école,
											il s'agit de santé,
											il s'agit de structures bondées.
											Il s'agit de choses qui nécessite
une vision à long terme,
											une vision pour le développement,
											et non seulement 
une aide humanitaire d'urgence.
									","
											AG: Wir müssen gemeinsam handeln.
											Es bedarf einer
bilateralen Zusammenarbeit,
											einer multilateralen Zusammenarbeit.
											Es bedarf mehr Flexibilität 
für internationale Finanzinstitute,
											damit diese ihre Investitionen
in diese Länder erhöhen können.
											Wir müssen alle Instrumente
kombinieren und verstehen,
											dass es bei langanhaltenden Problemen
irgendwann keinen Sinn mehr ergibt,
											einen Unterschied
zwischen humanitärer Hilfe
											und Entwicklungshilfe
oder -prozessen zu machen.
											Denn wir sprechen über Kinder in Schulen,
											wir sprechen über Gesundheit,
											über Infrastrukturen, 
die überansprucht werden.
											Wir sprechen über Dinge, die eine 
langfristige Perspektive brauchen,
											eine Entwicklungsperspektive,
											die über humanitäre Nothilfe hinausgeht.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Bu sabah gazetede olan
											şey hakkında yorumlarınızı merak ediyorum.
											Amerikan Başkanlığının şuanki favori Cumhuriyetçi
											adayı Donald Trump'ın yaptığı bir yorum.
											Dün şöyle dedi.
											(Gülüşmeler)
											Şunu dinleyin, çok ilginç.
											Söylediklerini aynen aktarıyorum: ""Ülkemizin temsilcileri
											neler olduğunu çözene kadar Müslümanların Amerikaya
											girişinin tamamen engellenmesi gerektiği çağrısını yapıyorum.""
											Buna tepkiniz nasıl olur?
									","
											BG : Je souhaiterais votre avis
sur quelque chose
											qui était dans les journaux ce matin.
											C'est une déclaration faite 
par le favori à la nomination républicaine
											pour l'élection présidentielle 
aux État-Unis Donald Trump.
											Hier, il a dit cela.
											(Rires)
											Non, écoutez ça. C'est intéressant.
											Je cite: « J'en appelle à une fermeture
totale et complète
											des entrées de Musulmans aux États-Unis,
											jusqu'à ce que les institutions de 
ce pays sachent ce qu'il se passe. »
											Comment vous réagissez à cela?
									","
											BG: Ich würde gerne etwas kommentieren,
											das heute in der Zeitung stand:
											eine Aussage des führenden
US-Präsidentschaftskandidaten
											der Republikaner, Donald Trump.
											Gestern sagte er Folgendes:
											(Gelächter)
											Nein, hören Sie zu.
											Ich zitiere: ""Ich fordere einen totalen
und umfassenden Einreisestopp für Muslime,
											bis unsere Landesvertreter 
herausgefunden haben, was los ist.""
											Wie reagiert man auf so was?
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											AG: Bunu söyleyen sadece Donald Trump değil.
											Dünyanın dört bir yanında siyasi sorumlulukları
											olan ve Müslüman mültecilerin alınmamasını
											söyleyen pek çok insan gördük.
											Bunu söylemelerinin nedeni,
											bunu yaparak ya da söyleyerek ülkelerinin
											güvenliklerini koruduklarını düşünüyorlar.
											Şuan ben de hükümetteyim.
											Hükümetlerin ülkelerinin ve insanlarının
											güvenliklerini koruma ihtiyaçlarıyla
											oldukça ilgiliyim.
											Fakat eğer Amerika'da veya herhangi bir
											Avrupa şehrinde şöyle bir şey söylerseniz:
											""Kapılarımızı Müslüman mültecilere kapatacağız.""
											söylediğiniz şey terörist örgütler için muhtemelen
											en iyi propaganda yardımı olacaktır.
											Çünkü söylediğiniz şey —
									","
											AG : Et bien, ce n'est pas que
Donald Trump.
											Nous avons vu 
plusieurs responsables politiques
											dire à travers le monde, par exemple
											que les réfugiés musulmans 
ne devraient pas être accueillis.
											Et la raison pour laquelle
ils disent cela
											c'est parce qu'ils pensent qu'en disant
ou faisant ça,
											ils protègent la sécurité
de leur pays.
											J'ai été au gouvernement.
											Je suis bien au courant de la
nécessité des gouvernements
											de protéger la sécurité de leur pays
											et de leur peuple.
											Mais si vous dites, comme ça,
											aux États-Unis ou dans n'importe
quel pays d'Europe,
											« Nous allons fermer nos frontières 
aux réfugiés musulmans. »,
											ce que vous dites est
la meilleure aide possible
											à la propagande
des organisations terroristes.
											Parce que ce que vous dites —
									","
											AG: Es ist nicht nur Donald Trump.
											Es gibt mehrere Politiker auf dieser Welt,
											die zum Beispiel sagen, 
dass muslimische Flüchtlinge
											nicht aufgenommen werden sollen.
											Und sie sagen das,
											weil sie denken, dass sie dadurch
											für die Sicherheit ihrer Länder sorgen.
											Ich war in der Regierung.
											Ich kenne das Bedürfnis von Regierungen,
											für die Sicherheit in ihren Länder 
und ihrer Menschen zu sorgen.
											Wenn man aber sagt,
											egal ob in den USA oder in Europa:
											""Wir schließen unsere 
Türen für muslimische Flüchtlinge"",
											dann arbeitet man damit direkt
											in die Hände der Terrororganisationen.
											Denn was man sagt —
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											Söylediğiniz şey ülkenizdeki bütün Müslümanlar tarafından duyulacak ve
											örgüte katılmaya zemin hazırlayacaktır.
											Daeş, El Nusra, El Kaide ve diğer bütün gruplar
											bugün teknoloji yoluyla
											toplumlarımızın içine nüfuz etmiş durumda.
											Bu sadece ""Haklısınız, biz size karşıyız."" demek olur.
											Açıkçası çok etnikli
											çok dinli, çok kültürlü toplumlarda
											bu tür söylemlerin olması
											terörist organizasyonların insanları terör eylemine
											dahil etme girişimlerinin etkili olmasını
											daha kolay hale getiriyor.
									","
											Parce que ce que vous dites sera entendu
par les musulmans dans votre propre pays,
											et cela ouvrira la voie
au recrutement
											et aux mécanismes qui font que,
grâce aux technologies,
											Daesh et al-Nusra, al-Qaeda,
et tous les autres groupes
											pénètrent aujourd'hui nos sociétés,
et cela revient à leur dire :
											« Vous avez raison, 
nous sommes contre vous. »
											Et cela crée évidemment,
dans des sociétés multiethniques,
											multireligieuses, multiculturelles,
											une situation dans la laquelle
											il est bien plus facile pour la propagande
et les organisations terroristes
											d'être efficaces 
dans le recrutement de terroristes
											au sein des pays
où ce type de déclaration est fait.
									","
											Was man sagt, hören 
alle Muslime im eigenen Land,
											und es ebnet den Weg für
die Rekrutierung und die Mechanismen,
											durch die mittels Technologie
											Daesh und al-Nusra, al-Qaeda 
und all die anderen Gruppen
											unsere Gesellschaften durchdringen.
											Und es sagt ihnen: 
""Ihr habt recht, wir sind gegen euch.""
											Klarerweise entsteht dadurch in 
all den multiethnischen, multireligiösen,
											multikulturellen Gesellschaften
											eine Situation, in der die Propaganda
											dieser Terrororganisationen
viel besser funktioniert,
											um Menschen für Terrorakte zu gewinnen,
											und zwar in Ländern, in denen 
solche Sätze ausgesprochen werden.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Paris'teki son saldırılar ve bunlara gösterilen tepkiler
											işinizi daha da mı zorlaştırdı?
									","
											BG : Est-ce que les récentes attaques
de Paris et ses réactions
											rendent votre travail plus difficile ?
									","
											BG: Haben die Attentate in Paris
											und die Reaktionen auf diese
Ihre Arbeit erschwert?
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											AG: Şüphesiz.
											BG: Ne anlamda?
									","
											AG : Sans aucun doute.
											BG : Dans quel sens ?
									","
											AG: Zweifellos.
											BG: Inwiefern?
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											AG: Şu anlamda ki; bu tür terör saldırılarında çoğu
											kişinin ilk tepkisi: bütün sınırları kapatın—
											Avrupa'daki terörist sorununun geniş ölçekte burada yetişen bir şey olduğunu anlamıyorlar.
											Suriye ve Irak'ta binlerce Avrupalı askerimiz var.
											Bu sorunu sadece Suriyelilerin girmesine izin vermeyerek çözemezsiniz.
											Şunu söylemeliyim ki,
											ortaya çıkan pasaportla ilgili
											inanıyorum ki o kendisini —
									","
											AG : Du fait que, pour beaucoup 
de gens, la première réaction
											face à ce genre d'attaques est de
fermer toutes les frontières —
											sans voir que le problème du terrorisme
en Europe est principalement intérieur.
											Nous avons des milliers et des milliers
de soldats européens en Syrie et en Iraq,
											donc ce n'est pas quelque chose 
qu'on résout seulement
											en interdisant aux Syriens de venir,
											Et je suis convaincu
que le passeport que l'on a retrouvé,
											a été déposé par la personne qui —
									","
											AG: In dem Sinn, dass viele Menschen
											nach solchen Terrorattentate 
sofort denken: Schließt alle Grenzen!
											Sie verstehen nicht,
dass das Terrorismusproblem
											in Europa selbst entstanden ist.
											Wir haben Tausende europäische Kämpfer 
in Syrien und im Irak.
											Dieses Problem löst man also nicht, 
indem man keine Syrer mehr aufnimmt.
											Ich muss sagen, ich bin überzeugt,
											dass der Reisepass, der gefunden wurde,
											von dem Menschen hingelegt wurde, 
der sich selbst in die Luft —
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: patlatan tarafından konuldu, evet.
									","
											BG :— s'est faite explosée, oui.
									","
											BG: — gesprengt hat, ja.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
