es,pt,en,fr,de,tr,title,speaker,duration,tags
"
											Aquí tenemos algunos estudios. 
En uno de los que realizamos,
											llamados estudios diarios, 
le pedimos a la gente que registre
											todas sus conversaciones y 
todas sus mentiras durante siete días,
											y luego calculamos cuántas mentiras dijeron
											en cada conversación por cada 
medio de comunicación y encontramos
											que lo más sorprendente es 
que el correo electrónico
											es el más honesto de esos tres medios.
											Y realmente es sorprendente 
porque pensamos,
											bueno, al no haber señales no verbales, 
¿por qué no se miente más?
											En el teléfono, por el contrario, 
es donde se miente más.
											Una y otra vez vemos que 
el teléfono es el medio
											donde más se miente, tal vez por las ambigüedades 
de la mentira del ""mayordomo"" de las que hablé.
											Tiende a ser muy diferente 
de lo que se espera.
									","
											Aqui estão alguns estudos. Um dos estudos que fazemos
											são chamados estudos diários, nos quais 
pedimos às pessoas para gravarem
											todas as suas conversas e todas as suas 
mentiras durante sete dias,
											e o que podemos fazer é calcular quantas 
mentiras existiram
											por conversa dentro de um meio, e a descoberta
											que temos que mais surpreende as 
pessoas é que o email
											é o mais honesto desses três meios de comunicação.
											E ele realmente lança as pessoas num 
laço, porque pensamos,
											bem, não há sinais não-verbais, então por 
que é que não mentem mais?
											No telefone, ao contrário, a maior parte mente.
											Uma vez e outra e outra vemos que 
o telefone é o dispositivo
											no qual as pessoas mais mentem e talvez devido às mentiras ambíguas do Mordomo das quais eu vos falei.
											Isso tende a ser muito diferente do que aquilo 
que as pessoas esperam.
									","
											Here's a couple of studies. One of the studies we do
											are called diary studies, in which we ask people to record
											all of their conversations and all of their lies for seven days,
											and what we can do then is calculate how many lies took place
											per conversation within a medium, and the finding
											that we get that surprises people the most is that email
											is the most honest of those three media.
											And it really throws people for a loop because we think,
											well, there's no nonverbal cues, so why don't you lie more?
											The phone, in contrast, the most lies.
											Again and again and again we see the phone is the device
											that people lie on the most, and perhaps because of the Butler Lie ambiguities I was telling you about.
											This tends to be very different from what people expect.
									","
											Voici quelques études. Une d'entre elles
											s'appelle 'journal intime', 
où on demande aux gens d'enregistrer
											toutes leurs conversations et 
tous leurs mensonges pendant sept jours,
											et ensuite nous calculons 
combien de mensonges ils ont dit
											dans chaque conversation au sein d'un média,
											et le résultat qui étonne le plus est que les emails
											sont le moyen le plus sincère 
de ces trois moyens de communication.
											Et c'est vraiment sidérant parce qu'on pense :
											bon, il n'y a pas d'indices non verbaux, 
pourquoi pas ne mentir plus ?
											Contrairement au téléphone où on ment le plus.
											Encore et encore, on voit que 
le téléphone est l'appareil
											par lequel on ment le plus, peut-être à cause des ambigüités du mensonge Majordome dont je vous ai parlé.
											En général c'est très différent 
de ce à quoi on s'attend.
									","
											Das sind einige Untersuchungen.
Eine unserer Untersuchungen
											heißt Tagebuch-Studie,
in der wir Menschen bitten,
											sieben Tage lang alle ihre Unterhaltungen
und all ihre Lügen zu notieren,
											dann können wir damit
berechnen, wie viele Lügen
											pro Unterhaltung in einem
Medium stattgefunden haben,
											und was die Leute am
meisten überrascht,
											ist, dass E-Mail das
ehrlichste der drei Medien ist.
											Und das verwundert die Leute
wirklich sehr, denn wir denken,
											es gibt keine nonverbalen Hinweise,
also warum lügt man nicht öfter?
											Am Telefon, andererseits,
die meisten Lügen.
											Immer wieder sehen wir, dass das Telefon
das Gerät ist, an dem die Menschen
											am häufigsten lügen, wahrscheinlich wegen
der Unklarheiten der erwähnten Butler-Lügen.
											Das unterscheidet sich stark
von dem, was Leute erwarten.
									","
											Bazı araştırmalara bir göz atalım.
											Bunlardan biri günlük araştırmaları;
insanlardan yedi gün boyunca
											bütün konuşmalarını ve yalanlarını
kaydetmelerini istiyoruz ve sonrasında,
											konuşma başına ortalama
kaç yalan düştüğünü hesaplıyoruz.
											Bulgularımız insanları çok şaşırtıyor;
											çünkü sonuçlara göre e-posta konuşmaları,
											en dürüst üç sosyal medyadan biri.
											Bu sonuç insanları şoka uğratıyor,
											çünkü düşündüğümüzde sözlü imalar yok,
neden daha çok yalan söylemeyesin ki?
											Telefon ise, tam tersine,
en çok yalan söylediğimiz mecra.
											Tekrar tekrar, insanların en çok
telefon üzerinden yalan söylediğine
											şahit oluyoruz ve belki de, bahsettiğim
Kâhya Yalanı belirsizliği yüzündendir.
											İnsanların beklentilerine göre değişiyor.
									",The future of lying,Jeff Hancock,18:31,"TEDx,communication,technology"
"
","
","
","
","
","
",The future of lying,Jeff Hancock,18:31,"TEDx,communication,technology"
"
											¿Qué pasa con los currículos? 
Hicimos un estudio en el que
											las personas se postulaban 
para un empleo y podían hacerlo
											mediante un currículo tradicional 
en papel o por LinkedIn,
											que es un sitio de redes 
sociales como Facebook,
											pero para profesionales 
—contiene la misma información que un currículo—.
											Y lo que encontramos, 
para sorpresa de muchos,
											fue que los currículos 
de LinkedIn eran más honestos
											en lo que le importaba a 
los empleadores, como las
											responsabilidades y competencias 
en el trabajo anterior.
									","
											E os currículos? Fizemos um estudo no qual tivemos
											pessoas a candidatar-se para um emprego, 
e eles podiam candidatar-se
											ou com um currículo tradicional em 
papel, ou no LinkedIn,
											que é um site de redes sociais como o Facebook,
											mas para profissionais - envolve as mesmas 
informações que um currículo.
											E o que encontramos, para surpresa 
de muitas pessoas,
											foi o que os currículos do LinkedIn eram mais honestos
											sobre as coisas que importavam para os 
empregadores, como as suas
											responsabilidades ou as suas habilidades 
no trabalho anterior.
									","
											What about résumés? We did a study in which we had
											people apply for a job, and they could apply for a job
											either with a traditional paper résumé, or on LinkedIn,
											which is a social networking site like Facebook,
											but for professionals — involves the same information as a résumé.
											And what we found, to many people's surprise,
											was that those LinkedIn résumés were more honest
											on the things that mattered to employers, like your
											responsibilities or your skills at your previous job.
									","
											Et les CVs alors ? Nous avons fait une étude dans laquelle
											des personnes postulent pour un emploi
											soit avec un résumé classique sur papier, 
soit sur Linkedin,
											un réseau social comme Facebook,
											mais pour les professionnels, ce qui implique 
les mêmes informations qu'un CV.
											Et ce que nous avons constaté, à la surprise générale,
											est que les CVs sur Linkedin étaient plus honnêtes
											sur les points qui comptent 
pour les employeurs, comme
											vos responsabilités ou vos compétences 
dans votre emploi précédent.
									","
											Was ist mit Lebensläufen?
Wir führten eine Studie durch,
											in der wir Leute sich für
einen Job bewerben ließen,
											und sie konnten sich entweder mit einem
traditionellen Papierlebenslauf bewerben,
											oder auf LinkedIn, einem
sozialen Netzwerk wie Facebook,
											nur für Berufstätige – es beinhaltet die
gleichen Informationen wie ein Lebenslauf.
											Und wir fanden heraus,
zur Überraschung vieler,
											dass diese LinkedIn-
Lebensläufe ehrlicher waren
											in Bezug auf die Dinge,
auf die es Arbeitgebern ankommt,
											z.B. Verantwortungsbereiche
und Fertigkeiten in früheren Jobs.
									","
											Özgeçmişlere ne demeli?
											İnsanların; Facebook gibi
bir sosyal mecra olan,
											fakat profesyonellerin kullandığı,
içeriği aynı olan LinkedIn üzerinden
											ya da geleneksel yöntem olan
kağıt özgeçmiş yoluyla
											bir işe başvurdukları
bir araştırma düzenledik.
											Çoğu insanı şaşırtan sonuçlara göre
											LinkedIn'deki özgeçmişler,
											sorumluluk ya da önceki işteki beceriler
gibi, çalışanlar için mühim konularda
											daha dürüst nitelik taşıyor.
									",The future of lying,Jeff Hancock,18:31,"TEDx,communication,technology"
"
","
","
","
","
","
",The future of lying,Jeff Hancock,18:31,"TEDx,communication,technology"
"
											¿Y qué decir del propio Facebook?
											Siempre pensamos que en estas
											versiones idealizadas, 
la gente muestra lo mejor
											que le ha pasado en su vida. 
Muchas veces he pensado así.
											Mis amigos, no pueden ser 
tan geniales y tener tan buena vida.
											Bien, un estudio probó esto examinando 
las personalidades de la gente.
											Cuatro buenos amigos del individuo 
debían juzgar su personalidad.
											Luego muchos desconocidos, tenían que
											juzgar su personalidad 
a través de Facebook,
											y lo que se descubrió fue que 
los juicios de la personalidad
											eran prácticamente idénticos, 
altamente correlacionados,
											lo que significa que los perfiles de Facebook 
realmente reflejan nuestra verdadera personalidad.
									","
											E sobre o próprio Facebook?
											Sabem, pensamos sempre que ei, há estas
											versões idealizadas, as pessoas apenas 
mostram as melhores coisas
											que aconteceram nas suas vidas. Eu 
pensei isso muitas vezes.
											Os meus amigos, de maneira nenhuma podiam 
ser tão fixes e ter tão boa vida.
											Bem, um estudo testou isto ao examinar as 
personalidades das pessoas.
											Eles tinham quatro bons amigos de uma pessoa 
a julgar a sua personalidade.
											E depois tinham estranhos, muitos estranhos,
											a julgar a personalidade da pessoa 
apenas a partir do Facebook,
											e o que eles encontraram foi que esses 
julgamentos de personalidade
											eram praticamente idênticos, altamente correlacionadas,
											o que significa que os perfis do Facebook realmente refletem a nossa personalidade real.
									","
											How about Facebook itself?
											You know, we always think that hey, there are these
											idealized versions, people are just showing the best things
											that happened in their lives. I've thought that many times.
											My friends, no way they can be that cool and have good of a life.
											Well, one study tested this by examining people's personalities.
											They had four good friends of a person judge their personality.
											Then they had strangers, many strangers,
											judge the person's personality just from Facebook,
											and what they found was those judgments of the personality
											were pretty much identical, highly correlated,
											meaning that Facebook profiles really do reflect our actual personality.
									","
											Et que dire de Facebook ?
											On pense toujours qu'il y a 
ces versions idéalisées des gens,
											qu'ils montrent seulement les meilleures choses
											qui leur sont arrivées dans la vie. 
Je l'ai pensé bien souvent.
											Mes amis, impossible qu'ils soient si cool 
et qu'ils aient une vie si fantastique.
											Eh bien, un étude a testé ça en examinant 
la personnalité des gens.
											On a demandé à quatre bons amis d'une personne 
de juger sa personnalité
											Et puis on a demandé à des inconnus,
beaucoup d'inconnus
											de juger sa personnalité uniquement à travers Facebook.
											On a découvert que ces jugements sur la personnalité
											étaient presque identiques, très corrélés,
											c'est-à-dire que les profils Facebook 
reflètent vraiment notre personnalité.
									","
											Was ist mit Facebook selbst?
											Wissen Sie, wir denken immer,
hey, das sind diese
											idealisierten Versionen, Leute
zeigen nur die besten Sachen,
											die in ihrem Leben passiert sind.
Ich habe das oft gedacht.
											Meine Freunde, keinesfalls können sie
so cool sein und so ein gutes Leben führen.
											Nun, eine Studie untersuchte das, indem
die Persönlichkeit der Leute untersucht wurde.
											Man ließ vier gute Freunde einer Person
deren Persönlichkeit einschätzen.
											Dann ließ man Fremde,
viele Fremde,
											die Persönlichkeit dieser Person beurteilen,
nur aufgrund von Facebook,
											und man fand heraus, dass diese
Persönlichkeitseinschätzungen
											ziemlich identisch waren,
sie korrelierten stark,
											das heißt, dass Facebook-Profile
wirklich unsere wahre Identität widerspiegeln.
									","
											Facebook'a ne demeli?
											Her zaman orada gözüken şeylerin,
											kişilerin hayatlarının en güzel anları,
											en ideal versiyonları olduğunu düşünürüz.
Ben hep böyle düşünürdüm.
											Arkadaşlarımın bu kadar iyi ve mükemmel
bir hayat sürmelerinin imkânı yok.
											Bir araştırmada, kişilerin
karakterini inceleyerek bunu araştırdık.
											Dört yakın arkadaşı,
o kişinin karakterini değerlendirdiler.
											Daha sonra o kişiyi tanımayan,
yabancı insanlar
											o kişinin Facebook'una
bakarak karakterini değerlendirdiler
											ve sonuçlara göre 
değerlendirmelerin hepsi
											oldukça benzerdi, birbiri ile 
bağdaşıyordu.
											Yani Facebook profili gerçekten de
kişinin karakterini yansıtıyor.
									",The future of lying,Jeff Hancock,18:31,"TEDx,communication,technology"
"
","
","
","
","
","
",The future of lying,Jeff Hancock,18:31,"TEDx,communication,technology"
"
											Bien, ¿qué decir de las citas en línea?
											Es decir, es un ambiente que 
se presta bastante para el engaño.
											Estoy seguro de que todos Uds. tienen ""amigos"" 
que han utilizado citas en línea. (Risas)
											Y te deben haber contado 
del tipo que no tenía pelo
											cuando se presentó, o de la mujer 
que no se parecía en absoluto a su foto.
											Bien, esto nos interesaba realmente, así que
											trajimos personas que hacen 
citas en línea, al laboratorio,
											y luego los medimos. Tomamos su altura
											contra la pared, los pusimos 
en una balanza, obtuvimos su peso
											—a las señoras les encantó— y les pedimos 
la licencia de conducir para saber su edad.
											Y lo que descubrimos 
fue muy, muy interesante.
											Aquí hay un ejemplo de 
los hombres y la altura.
											En la parte inferior está la altura 
que ellos declararon en su perfil.
											En el eje vertical, tenemos la altura real.
											Esa línea diagonal es la línea de la verdad. 
Si el punto está sobre ella
											decían exactamente la verdad.
											Ahora, como pueden ver, la mayoría de 
los puntos está por debajo de la línea.
											Lo cual significa que todos los hombres 
han mentido sobre su altura.
											De hecho, mintieron sobre 
su altura en poco más de 2,3 cm,
											lo que en el laboratorio llamamos
""fuerte redondeo hacia arriba"". (Risas)
											Mides casi 1,73 m 
y ¡bum!, 1,75 m.
											Pero lo que es realmente importante 
aquí es, miren todos esos puntos.
											Se agrupan bastante cerca de la verdad. 
Lo que descubrimos
											fue que el 80% de 
nuestros participantes mintió
											sobre una de esas dimensiones, 
pero siempre mentían por poco.
											Una de las razones es bastante simple. 
Si acudes a una cita,
											a tomar un café y eres completamente 
diferente a lo que dijiste ser,
											se terminó ¿no? Entonces las personas 
mintieron con frecuencia, pero mintieron
											sutilmente, no demasiado. Se contuvieron.
									","
											Certo, bem, e então o namoro online?
											Quer dizer, esse é um espaço bastante enganoso.
											Tenho certeza de que todos têm ""amigos"" que já
usaram os encontros online. (Risos)
											E eles contavam-vos sobre aquele homem 
que não tinha cabelo
											quando chegou, ou a mulher que não se 
parecia de todo com sua foto.
											Bem, nós estávamos realmente interessados 
nisso, e então o que fizemos
											foi trazer pessoas, utilizadores dos encontros
online, para o laboratório,
											e, em seguida, medimo-los. Tiramos a sua altura
											contra a parede, colocámo-los numa escala, 
tiramos o seu peso —
											as senhoras adoraram isso - e depois obtivemos as suas cartas de condução para ter as suas idades.
											E o que encontramos foi muito, muito interessante.
											Aqui está um exemplo dos homens e da altura.
											Na parte inferior é quão altos eles disseram 
que eram nos seus perfis.
											Ao longo do eixo y, o eixo vertical, é quão 
altos eles realmente eram.
											Aquela linha diagonal é a linha da verdade. Se 
o ponto está sobre ela,
											eles estavam a dizer exatamente a verdade.
											Agora, como vêem, a maioria dos pequenos 
pontos está abaixo da linha.
											O que significa que é todos os homens estavam 
a mentir sobre sua altura.
											Na verdade, eles mentiram sobre sua altura cerca de nove décimos de uma polegada (+/- 2cm),
											o que dizemos no laboratório como ""forte arredondando para cima."" (Risos)
											Você tem 5'8 "" (+/- 172cm) e um décimo, e 
boom! 5'9 "" (+/- 175cm).
											Mas o que é realmente importante aqui é 
olhar para todos os pontos.
											Eles estão aglomerados muito perto da 
verdade. O que descobrimos
											foi que 80 por cento dos nossos participantes
mentiram realmente
											numa daquelas dimensões, mas mentiram 
sempre por pouco.
											Uma das razões é bastante simple. Se 
vais para um encontro,
											um encontro para café, e és completamente 
diferente do que disseste,
											fim de jogo. Certo? Então as pessoas mentiram frequentemente, mas mentiram
											subtilmente, não demasiado. Estavam restritas.
									","
											All right, well, what about online dating?
											I mean, that's a pretty deceptive space.
											I'm sure you all have ""friends"" that have used online dating. (Laughter)
											And they would tell you about that guy that had no hair
											when he came, or the woman that didn't look at all like her photo.
											Well, we were really interested in it, and so what we did
											is we brought people, online daters, into the lab,
											and then we measured them. We got their height
											up against the wall, we put them on a scale, got their weight —
											ladies loved that — and then we actually got their driver's license to get their age.
											And what we found was very, very interesting.
											Here's an example of the men and the height.
											Along the bottom is how tall they said they were in their profile.
											Along the y-axis, the vertical axis, is how tall they actually were.
											That diagonal line is the truth line. If their dot's on it,
											they were telling exactly the truth.
											Now, as you see, most of the little dots are below the line.
											What it means is all the guys were lying about their height.
											In fact, they lied about their height about nine tenths of an inch,
											what we say in the lab as ""strong rounding up."" (Laughter)
											You get to 5'8"" and one tenth, and boom! 5'9"".
											But what's really important here is, look at all those dots.
											They are clustering pretty close to the truth. What we found
											was 80 percent of our participants did indeed lie
											on one of those dimensions, but they always lied by a little bit.
											One of the reasons is pretty simple. If you go to a date,
											a coffee date, and you're completely different than what you said,
											game over. Right? So people lied frequently, but they lied
											subtly, not too much. They were constrained.
									","
											Et les sites de rencontre en ligne, alors ?
											C'est un espace plutôt trompeur.
											Je suis sûr que vous avez des ""amis"" 
qui ont utilisé ces sites. (Rires)
											Et ils vous parlent de ce type qui était chauve 
quand il s'est présenté,
											de cette femme qui ne ressemblait pas 
du tout à sa photo...
											Nous étions très intéressés par tout ça, alors
											nous avons amené des gens qui utilisaient 
les rencontres en ligne dans notre laboratoire
											et nous les avons mesurés. On a mesuré leur taille
											contre le mur, leur poids sur la balance
											— les femme ont adoré — et nous avons pris 
leur permis de conduire pour voir leur âge.
											Ce que nous avons trouvé était vraiment 
très intéressant.
											Voici un exemple des hommes et leur taille.
											En bas il y a la hauteur déclarée sur le profil
											et le long de l'axe y, l'axe vertical, il y a la taille réelle.
											La ligne verticale est la ligne de la vérité. 
Si le point est sur cette ligne
											ils disaient la vérité.
											Comme vous voyez, la plupart des points 
sont en dessous de la ligne,
											ça veut dire que les hommes mentaient sur leur taille.
											En fait, ils ont menti sur leur taille 
d'environ deux centimètres
											Comme on dit au labo ""un fort arrondi supérieur"". (Rires)
											Vous faites 1,73 mètres et 2 centimètres, et boum! 1,75 mètres.
											Mais ce qui est très important ici, regardez tous ces points.
											Ils sont tous proches de la réalité. Ce qu'on a découvert
											c'est que 80% des participants ont en effet menti
											sur une de ces dimensions, 
mais ils ont toujours menti un tout petit peu.
											Une des raisons est simple, Si vous avez un rendez-vous,
											pour un café, et que vous êtes complètement différent 
de la description que vous avez donnée,
											c'est terminé. Pas vrai? 
Donc les gens ont menti souvent, mais ont menti
											subtilement, pas trop. Ils y étaient forcés.
									","
											Gut, was ist mit Online-Dating?
											Ich meine, das ist eine ziemlich
trügerische Angelegenheit.
											Sicherlich haben Sie ""Freunde"", die schon
mal Online-Dating genutzt haben. (Gelächter)
											Und sie haben Ihnen
von diesem Mann erzählt,
											der beim Treffen eine Glatze hatte, oder von der
Frau, die gar nicht aussah wie auf dem Foto.
											Das interessierte uns und
deshalb machten wir folgendes:
											wir brachten Leute,
Online-Dating-Leute, ins Labor
											und vermaßen sie.
Wir maßen ihre Körpergröße
											an einer Wand; wir stellten sie auf
eine Waage, notierten ihr Gewicht –
											die Frauen haben es geliebt – und ihr Alter entnahmen wir den Führerscheinen.
											Was wir herausfanden,
war sehr interessant.
											Hier ist ein Beispiel für
Männer und ihre Größe.
											Unten steht, wie groß sie
laut ihrem Profil wären.
											Auf der y-Achse, der senkrechten Achse,
steht, wie groß sie wirklich waren.
											Die diagonale Linie ist die Wahrheitslinie.
Wenn ein Punkt auf ihr liegt,
											wurde die Wahrheit gesagt.
											Wie Sie hier aber sehen, liegen die meisten
Pünktchen unter der Linie.
											Das bedeutet, dass alle Männer
über ihre Größe gelogen haben.
											Sie haben ihre Körpergröße tatsächlich
um fast zweieinhalb Zentimeter geschönt,
											was wir im Labor ""starkes
Aufrunden"" nennen. (Gelächter)
											Sie sind gute 172 cm groß –
bumm! – 175 cm.
											Aber was hier wirklich wichtig ist,
sehen Sie sich all diese Punkte an.
											Sie scharen sich ziemlich nah um
die Wahrheit. Wir fanden heraus,
											dass 80 Prozent unserer
Teilnehmer tatsächlich
											in Bezug auf eine dieser Größen gelogen hatten,
aber immer nur ein kleines bisschen.
											Einer der Gründe ist relativ offensichtlich.
Wenn man zu einer Verabredung geht,
											zum Kaffee, und man ist ganz anders
als man sich beschrieben hat,
											ist das Spiel aus. Stimmt's?
Die Leute logen also häufig,
											aber dezent, nicht übermäßig.
Sie waren eingeschränkt.
									","
											Pekâlâ, peki ya çevrim içi flörtleşme?
											Sahtekârlığa oldukça müsait bir ortam.
											Eminim hepinizin bunu deneyimleyen
bir ""tanıdığı"" olmuştur. (Kahkaha)
											Buluşunca kel çıkan adamlardan
											veya fotoğraftaki hâline hiç
benzemeyen kadınlardan bahsetmişlerdir.
											Bu konu gerçekten merak uyandırıcı,
											bu yüzden bu çevrim içi flörtleşen
kişileri laboratuvarımıza getirdik
											ve ölçümler yaptık.
											Bir duvar üzerinde boy ölçümleri yaptık,
tartı ile kilolarına baktık,
											kadınların çok hoşuna gitti —
sonra ehliyetlerinden yaşlarına baktık.
											Oldukça şaşırtıcı sonuçlara ulaştık.
											Erkeklerin boylarına bir bakalım.
											Alt kısımda, profillerine yazdıkları
boy uzunlukları yer alıyor.
											Y ekseninde, dikey eksendeyse
gerçek boyları yazıyor.
											Nokta uyuşuyorsa,
eğri çizgi gerçekleri yansıtıyor,
											tam olarak söyledikleri boydalarmış.
											Gördüğünüz gibi çoğu nokta
çizginin altında kalmış.
											Yani bütün adamlar,
boyları hakkında yalan söylemişler.
											Aslında boylarını yüzde iki
arttırarak yalan söylemişler;
											ki biz buna laboratuvarda
""aşırı yuvarlama"" diyoruz. (Kahkaha)
											1.72'sin ve bir bakmışsın 1.75.
											Burada asıl önemli olan,
şu noktalara bakın.
											Gerçeğe oldukça yakın
bir düzlemde kümelenmişler.
											Katılımcılardan %80'i gerçekten de
											bu konuda yalan söylemişler,
fakat hepsi azıcık yalan söylemiş.
											Sebeplerden biri oldukça aşikâr.
											Eğer bir çay içmek için buluşursan,
söylediğinden tamamen farklı çıkarsın.
											Oyun Bitti. Değil mi?
Bu yüzden insanlar çok yalan söylediler,
											fakat aşırıya kaçmadılar, zorlamadılar.
									",The future of lying,Jeff Hancock,18:31,"TEDx,communication,technology"
"
","
","
","
","
","
",The future of lying,Jeff Hancock,18:31,"TEDx,communication,technology"
"
											Bien, ¿qué explican todos estos estudios? 
¿Cómo se explica el hecho de
											que a pesar de nuestra intuición, incluso la mía,
											mucha de la comunicación en línea, 
a través de un medio tecnológico,
											sea más honesta que 
la comunicación cara a cara?
											Es realmente extraño. 
¿Cómo podemos explicar esto?
									","
											Bem, o que explicam todos estes estudos? 
O que explica o facto de
											que apesar das nossas intuições, a minha incluída,
											um grande parte da comunicação online, 
comunicação mediada
											tecnologicamente, é mais honesta 
do que cara a cara?
											Isso é muito estranho. Como podemos explica-lo?
									","
											Well, what explains all these studies? What explains the fact
											that despite our intuitions, mine included,
											a lot of online communication, technologically-mediated
											communication, is more honest than face to face?
											That really is strange. How do we explain this?
									","
											Mais, que démontrent ces études? 
Qu'est-ce qui explique
											qu'en dépit de nos intuitions, y compris les miennes,
											la majeure partie de la communication en ligne, 
ou de celle qui a recours aux technologies,
											est plus honnête qu'en face à face?
											C'est très étrange. Comment est-ce qu'on explique ça ?
									","
											Was erklärt nun all diese Studien?
Was erklärt die Tatsache,
											dass, entgegen unserer Annahmen,
einschließlich meiner,
											ein Großteil der Online-Kommunikation,
von technologisch-vermittelter Kommunikation,
											ehrlicher ist als die von
Angesicht zu Angesicht?
											Das ist wirklich seltsam.
Wie können wir das erklären?
									","
											Peki bütün bu çalışmalar neyi gösteriyor?
											Benimkisi dâhil sezgilerimize karşın,
											birçok çevrim içi iletişim mecrasında,
teknolojik ortamdaki iletişimlerde
											yüz yüze olandan neden daha dürüstüz?
											Gerçekten çok garip,
bunu nasıl açıklayabiliriz?
									",The future of lying,Jeff Hancock,18:31,"TEDx,communication,technology"
"
","
","
","
","
","
",The future of lying,Jeff Hancock,18:31,"TEDx,communication,technology"
"
											Bueno, para ello, podemos observar 
la literatura de detección del engaño.
											Es una literatura muy antigua, 
surgió hace 50 años.
											Ha sido revisada varias veces. 
Ha habido miles de ensayos,
											cientos de estudios, y hay algunos 
resultados realmente convincentes.
									","
											Bem, para isso, uma das coisas a que podemos 
olhar é a literatura de engano-deteção.
											É uma literatura muito antiga agora, está a 
chegar aos 50 anos.
											Foi revista muitas vezes. Têm existido 
milhares de ensaios,
											centenas de estudos, e existem algumas 
conclusões realmente convincentes.
									","
											Well, to do that, one thing is we can look at the deception-detection literature.
											It's a very old literature by now, it's coming up on 50 years.
											It's been reviewed many times. There's been thousands of trials,
											hundreds of studies, and there's some really compelling findings.
									","
											Eh bien, pour ce faire, on peut observer la littérature qui traite de détection de la tromperie.
											C'est une littérature très ancienne maintenant, 
elle remonte à 50 ans.
											Elle a été commentée bien des fois. 
Il y a eu des milliers d'essais,
											des centaines d'études, 
et des découvertes fascinantes.
									","
											Um das zu tun, können wir uns zum einen
die Literatur zur Täuschungsaufdeckung ansehen.
											Mitlerweile handelt es sich um sehr alte
Fachliteratur, sie wird bald 50 Jahre.
											Sie wurde viele Male besprochen. 
Es gab tausende Versuche,
											hunderte Studien und einige wirklich
bestechende Erkenntnisse.
									","
											Bunun için, sahtekârlık saptama
kaynaklarına bakabiliriz.
											Oldukça eskiye dayanıyor, 50 yıl öncesine.
											Tekrar tekrar düzenlendi,
binlerce kez denemesi yapıldı,
											yüzlerce araştırma yapıldı
ve çok çarpıcı bulgular edinildi.
									",The future of lying,Jeff Hancock,18:31,"TEDx,communication,technology"
"
","
","
","
","
","
",The future of lying,Jeff Hancock,18:31,"TEDx,communication,technology"
