en,fr,es,pt,tr,title,speaker,duration,tags
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											He's meeting his milestones,
he's pulled himself up to a stand,
											and is even starting to say a few words.
											I'm so inspired by these
community health workers.
											I often ask them why they do what they do,
											and when I asked A.B.,
											he said, ""Doc, since I dropped out
of school, this is the first time
											I'm having a chance
to hold a pen to write.
											My brain is getting fresh.""
									","
											Il progresse,
arrive à se mettre debout
											et commence même à dire quelques mots.
											Je suis inspiré par ces agents
de santé communautaires.
											Je leur demande souvent
pourquoi ils font cela
											et quand j'ai demandé à A.B.,
											il a dit : « Doc, depuis que j'ai quitté
l'école, c'est la première fois
											que j'ai l'opportunité
de tenir un crayon pour écrire.
											Mon cerveau se rafraîchit. »
									","
											Está cumpliendo sus metas,
se levanta por sí mismo,
											y está empezando
a decir algunas palabras.
											Esta comunidad me inspira mucho.
											A menudo les pregunto
por qué hacen lo que hacen,
											y cuando le pregunté a A.B.,
											me dijo: ""Doc, desde que dejé 
la escuela, es la primera vez
											que tengo la oportunidad
de tomar un bolígrafo.
											Mi cerebro está rejuveneciendo"".
									","
											Está a cumprir as metas,
já se põe de pé

											e até já começou a dizer
algumas palavras.
											Estes trabalhadores comunitários
inspiram-me imenso.
											Pergunto-lhes amiúde porque é
que fazem o que fazem.
											Quando perguntei a A.B., ele disse:
											""Doutor, desde que abandonei a escola,
											""é a primeira vez que tenho hipótese
de agarrar numa caneta para escrever.
											""O meu cérebro está rejuvenescido"".
									","
											Gerektiği şekilde büyüyor, güçlendi,
ayakları üstünde durabiliyor
											ve hatta konuşmaya da başladı.
											Bu toplum sağlık çalışanları
bana çok ilham veriyor.
											Bunu niçin yaptıklarını soruyorum,
											AB'ye bu soruyu sorduğumda
											bana dedi ki:
''Okulu bıraktığımdan beri
											ilk defa kalem tutup yazma şansı edindim.
											Beynim yenileniyor.''
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											The stories of A.B. and Musu
have taught me something fundamental
											about being human.
											Our will to serve others
											can actually help us
transform our own conditions.
											I was so moved by how powerful
the will to serve our neighbors can be
											a few years ago,
											when we faced a global catastrophe.
									","
											Les histoires d'A.B. et de Musu
m'ont appris quelque chose de fondamental
											sur le fait d'être humain.
											Notre volonté d'aider les autres
											peut nous aider à transformer
notre propre situation.
											J'ai été si ému par la force
de notre volonté à aider les autres
											il y a quelques années,
											face à une catastrophe mondiale.
									","
											Las historias de A.B. y Musu
me han enseñado algo fundamental
											sobre ser humano.
											Nuestro deseo de ayudar a los demás
											puede ayudarnos a transformar 
nuestra propias situaciones.
											Hace unos años me conmovió 
cuán poderoso puede ser el deseo
											de ayudar a nuestros vecinos.
											Hace unos años,
											cuando nos enfrentamos
a una catástrofe global.
									","
											As histórias de A.B. e de Musu
ensinaram-me uma coisa fundamental
											sobre o ser humano.
											A nossa vontade de servir os outros
											pode ajudar-nos a transformar
as nossas situações.
											Há uns anos, fiquei emocionado
											como pode ser poderosa a vontade
de servir o nosso próximo,
											quando enfrentámos uma catástrofe global.
									","
											A.B. ve Musu'nun hikayeleri
bana insan olmak konusunda
											çok önemli şeyler öğretti.
											Hizmet etme isteğimiz
											kendi koşullarımızı da 
değiştirmemize yardım edebilir.
											Birkaç yıl önce küresel bir felaket
yaşandığında komşularımıza
											yardım etme isteğinin
											gücü karşısında çok etkilendim.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											In December 2013,
											something happened in the rainforests
across the border from us in Guinea.
											A toddler named Emile fell sick
with vomiting, fever and diarrhea.
											He lived in an area
where the roads were sparse
											and there had been massive
shortages of health workers.
											Emile died,
											and a few weeks later his sister died,
											and a few weeks later his mother died.
											And this disease would spread
from one community to another.
											And it wasn't until three months later
											that the world recognized this as Ebola.
											When every minute counted,
we had already lost months,
											and by then the virus had spread
like wildfire all across West Africa,
											and eventually to other
parts of the world.
											Businesses shut down,
airlines started canceling routes.
									","
											En décembre 2013,
											il s'est produit quelque chose
dans la forêt tropicale en Guinée.
											Un bambin, Émile, est tombé malade,
											il vomissait, avait de la fièvre
et la diarrhée.
											Il vivait dans une région
où les routes sont rares
											et il a un fort manque d'agents de santé.
											Émile est mort
											et, quelques semaines après,
sa sœur est morte et puis sa mère.
											Cette maladie allait se propager
d'une communauté à l'autre.
											Ce n'est que trois mois plus tard
											que le monde a reconnu cela
comme étant Ebola.
											Quand chaque minute comptait,
nous avions perdu des mois
											et le virus s'était déjà propagé
tel un feu de forêt en Afrique de l'Ouest
											puis dans d'autres parties du monde.
											Les entreprises fermaient,
											les compagnies aériennes
annulaient des vols.
									","
											En diciembre de 2013,
											ocurrió algo en la selva
a lo largo de la frontera de Guinea.
											Una criaturita llamada Emile 
enfermó con vómitos, fiebre y diarrea.
											Él vivía en un área
donde las carreteras escaseaban
											y había gran escasez de asistentes 
de salud en la comunidad.
											Emile murió,
											y en pocas semanas murió su hermana,
											semanas después murió su madre.
											Esta enfermedad se esparcía 
de una comunidad a otra.
											No fue hasta tres meses después
											que el mundo lo reconoció como Ébola.
											Con cada minuto perdimos meses,
											y el virus se esparcía como la pólvora 
en toda África occidental,
											y por último, en otras partes del mundo.
											Las empresas cerraron, las aerolíneas
empezaron a cancelar rutas.
									","
											Em dezembro de 2013,
											aconteceu uma coisa na floresta tropical
na fronteira com a Guiné.
											Um bebé chamado Émile adoeceu
com vómitos, febre e diarreia.
											Vivia numa área
em que as estradas eram raras
											e havia uma grande falta
de trabalhadores de saúde.
											Émile morreu.
											Umas semanas depois, a irmã dela morreu
											e umas semanas depois, morreu a mãe.
											Esta doença iria espalhar-se
de uma comunidade para outra.
											Só três meses depois
											o mundo a reconheceu como o Ébola.
											Quando todos os minutos contam,
tínhamos perdido meses,
											e, nessa altura,
já o vírus se tinha espalhado
											por toda a África Ocidental e, por fim,
para outras partes do mundo.
											Fecharam empresas, as companhias
de aviação começaram a cancelar voos.
									","
											Aralık 2013 tarihinde,
											Ginea sınırında yağmur
ormanlarında bir şeyler oldu.
											Emile isminde küçük bir çocuk hastalandı; 
ateşli ve ishaldi, kusuyordu da.
											Yolların yetersiz olduğu
bir bölgede yaşıyordu
											ve sağlık çalışanları konusunda
ciddi bir azalma vardı.
											Emile hayatını kaybetti
											ve birkaç hafta sonra kızkardeşi,
											birkaç hafta sonra da annesi öldü.
											Bu hastalık bir topluluktan diğerine
yayılan cinstendi.
											Dünyanın bunu Ebola olarak tanıması için
											üç ay geçmesi gerekti.
											Her dakika önemliyken aylar kaybetmiştik.
											o zamana kadar da virüs
Batı Afrika boyunca hızla yayıldı,
											sonra da dünyanın diğer bölgelerine.
											İşletmeler kapandı, havayolu şirketleri 
seferlerini iptal etti.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											At the height of the crisis,
											when we were told that 1.4 million
people could be infected,
											when we were told
that most of them would die,
											when we had nearly lost all hope,
											I remember standing with a group
of health workers
											in the rainforest where
an outbreak had just happened.
											We were helping train and equip
them to put on the masks,
											the gloves and the gowns that they needed
											to keep themselves safe from the virus
											while they were serving their patients.
											I remember the fear in their eyes.
											And I remember staying up at night,
terrified if I'd made the right call
											to keep them in the field.
									","
											A l'apogée de la crise,
											quand on nous a dit que 1,4 million
de personnes pourraient être atteintes,
											que la plupart allaient mourir,
											quand nous avions perdu
presque tout espoir,
											je me suis souvenu m'être tenu
avec des agents de santé
											dans la forêt tropicale
où une épidémie s'était déclenchée.
											Nous aidions à les former et équiper
pour qu'ils mettent le masque,
											les gants et la blouse nécessaires
											pour se protéger du virus
											alors qu'ils servaient leurs patients.
											Je me souviens de la peur dans leurs yeux.
											Je me souviens ne pas avoir dormi,
terrifié quant à mon choix
											de les laisser sur le terrain.
									","
											A estas alturas de la crisis,
											nos dijeron que podrían estar infectadas
1,4 millones de personas
											cuando nos dijeron
que la mayoría de ellos se moriría,
											cuando habíamos perdido
casi toda esperanza,
											recuerdo estar con un grupo
de asistentes de salud
											en la selva donde acababa
de producirse un brote.
											Estábamos formándoles para 
que se pusieran las máscaras,
											los guantes y el traje que necesitaban
											para mantenerse a salvo del virus
											mientras atendían a sus pacientes.
											Recuerdo el miedo en sus ojos.
											Y recuerdo no pegar ojo de noche,
aterrado pensando en si hice lo correcto
											dejándoles en las calles.
									","
											No auge da crise,
											quando nos disseram que podiam
estar infetadas 1,4 milhão de pessoas,
											quando nos disseram
que a maior parte delas iria morrer,
											quando quase tínhamos perdido
todas as esperanças,
											lembro-me de estar com um grupo
de trabalhadores da saúde
											na floresta tropical onde
tinha ocorrido um surto.
											Estávamos a treiná-los
e a equipá-los para usarem máscaras,
											luvas e batas, de que precisavam
											para se resguardarem do vírus
											enquanto cuidavam dos doentes.
											Recordo o medo nos olhos deles.
											Recordo estar acordado, a meio da noite,
com medo de ter feito o pedido certo
											para eles se manterem no terreno.
									","
											Kriz zirvedeyken
											bize 1.4 milyon insanın
virüsü kapmış olabileceği söylendi.
											Bize çoğunun öleceği söylendiğinde
											neredeyse umudumuzu kaybetmiştik.
											Bir grup sağlık çalışanıyla
											salgının başladığı yağmur ormanında
durduğumu hatırlıyorum.
											Maske takmaları ve talimatlara uymaları
için yardım ediyorduk,
											virüsten korunmaları için gereken
											eldiven ve giysileri temin ediyorduk,
											onlar da hastalarına yardım ediyordu.
											Gözlerindeki korkuyu hatırlıyorum.
											Onları sahada tutarak doğru bir karar
verip vermediğim korkusuyla
											geceleri uyuyamazdım.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											When Ebola threatened to bring
humanity to its knees,
											Liberia's community health workers
didn't surrender to fear.
											They did what they had always done:
											they answered the call
to serve their neighbors.
											Community members across Liberia
learned the symptoms of Ebola,
											teamed up with nurses and doctors
to go door-to-door to find the sick
											and get them into care.
											They tracked thousands of people
who had been exposed to the virus
											and helped break
the chain of transmission.
											Some ten thousand community
health workers risked their own lives
											to help hunt down this virus
and stop it in its tracks.
									","
											Quand Ebola a menacé de mettre
l'humanité à genoux,
											les agents de santé libériens
n'ont pas cédé face à la peur.
											Ils ont fait comme toujours :
											ils ont répondu à l'appel
pour aider leurs voisins.
											Les membres des communautés du Liberia
ont appris les symptômes d'Ebola,
											ont fait équipe avec des infirmiers
et médecins pour faire du porte à porte
											et soigner les malades.
											Ils ont repéré des milliers de personnes
qui avaient été exposées au virus
											et ont aidé à briser
la chaîne de transmission.
											Dix mille agents de santé communautaires
ont risqué leur propre vie
											pour aider à traquer ce virus
et à empêcher qu'il se propage.
									","
											Cuando el Ébola amenazó
con poner a la humanidad de rodillas,
											los trabajadores de salud de Liberia
no se rindieron ante el miedo.
											Hicieron lo que siempre han hecho:
											responder a la llamada
para atender a sus vecinos.
											Trabajadores de toda Liberia
estudiaron los síntomas del Ébola,
											hicieron equipo con enfermeros y médicos
para ir puerta por puerta
											a buscar enfermos y tratarlos.
											Seguían a miles de personas
que habían sido expuestas al virus
											y ayudaron a romper
la cadena de transmisión.
											Una comunidad de 10 000 trabajadores 
de la salud arriesgó sus vidas
											para ayudar a atrapar el virus
y detenerlo en el camino.
									","
											Quando o Ébola ameaçava
pôr a humanidade de rastos,
											os trabalhadores de saúde comunitários
não cederam ao medo.
											Fizeram o que sempre tinham feito:
											responderam à chamada
para servir os seus vizinhos.
											Os membros da comunidade na Libéria
aprenderam os sintomas do Ébola,
											alinharam com enfermeiros e médicos
e foram porta a porta procurar os doentes
											e prestar-lhes cuidados.
											Despistaram milhares de pessoas
que tinham estado expostas ao vírus
											e ajudaram a quebrar
a cadeia de transmissão.
											Uns dez mil trabalhadores de saúde
comunitários arriscaram a vida
											para ajudar a despistar o vírus
e a detê-lo no seu caminho.
									","
											Ebola insanlığı bu denli tehdit ettiğinde
											Liberya toplum sağlık çalışanları
korkuya teslim olmadı.
											Her zaman yaptıkları gibi
											komşularına yardım etme çağrısına
cevap vermişlerdi.
											Liberya boyunca topluluk üyeleri
Ebola semptomlarını öğrendi,
											hemşire ve doktorlarla
kapı kapı dolaşarak hastaları bulup
											onları tedavi altına aldılar.
											Virüse yakalanmış binlerce insanı
bulmayı başardılar
											ve bulaşmasını önlediler.
											On bin kadar toplum sağlık çalışanı
hayatlarını riske atarak
											virüsün kaynağını bulup
kendi yerinde hastalığı durdurdular.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											Today, Ebola has come
under control in West Africa,
											and we've learned a few things.
											We've learned that blind spots
in rural health care
											can lead to hot spots of disease,
											and that places all of us at greater risk.
											We've learned that the most efficient
emergency system
											is actually an everyday system,
											and that system has to reach
all communities,
											including rural communities like Emile's.
											And most of all,
											we've learned from the courage
of Liberia's community health workers
											that we as people are not defined
by the conditions we face,
											no matter how hopeless they seem.
											We're defined by how we respond to them.
									","
											Aujourd'hui, Ebola est sous contrôle
en Afrique de l'Ouest
											et nous avons appris des choses.
											Les angles morts dans les soins ruraux
peuvent être des points chauds de maladie
											et cela nous met tous en grand danger.
											Le système de secours le plus efficace
											est un système quotidien
											et que ce système doit atteindre
toutes les communautés,
											y compris les communautés rurales
comme celle d’Émile.
											Et surtout,
											nous avons appris du courage
des agents de santé libériens
											que nous, en tant que personnes,
ne sommes pas définis par notre situation,
											même si elle semble désespérée.
											Nous sommes définis
par notre réponse à la situation.
									","
											Hoy, el Ébola está bajo control
en África occidental,
											y hemos aprendido varias cosas.
											Que los puntos ciegos
en la asistencia sanitaria rural
											pueden convertirse
en puntos de contagio,
											y en esos lugares todos corremos
grandes riesgos.
											Que el sistema de emergencia más eficiente
											es un sistema del día a día,
											y ese sistema tiene que llegar
a todas las comunidades,
											incluyendo comunidades rurales
como la de Emile.
											Y sobre todo,
											hemos aprendido de la valentía de 
los trabajadores de salud de Liberia,
											que no nos definen las situaciones
a las que nos enfrentamos,
											sin importar lo desesperanzadoras
que parezcan.
											Nos define cómo respondemos a ellas.
									","
											Hoje, o Ébola está sob controlo
na África Ocidental
											e aprendemos umas coisas.
											Aprendemos que pontos mortos
nos cuidados de saúde rurais
											podem levar a pontos quentes de doenças
											o que nos coloca a todos em grande risco.
											Aprendemos que o sistema
de emergência mais eficaz
											é, na verdade, um sistema de todos os dias
											e que esse sistema tem que chegar
a todas as comunidades,
											incluindo as comunidades rurais
como a de Émile.
											E, sobretudo, aprendemos
											com a coragem dos trabalhadores
de saúde comunitários da Libéria,
											que as pessoas não se definem
pelas situações que enfrentam,
											por mais desesperadas que pareçam.
											Definem-se pela forma
como lhes respondemos.
									","
											Bugün Ebola Batı Afrika'da 
kontrol altında
											ve biz de bundan bazı şeyler öğrendik.
											Kırsal sağlık sisteminde
göz ardı edilen hususların
											hastalıkların artışına neden olduğunu
											ve hepimizi büyük risk 
altında olduğunu öğrendik.
											En etkili acil durum sisteminin
											her gün uygulanan sistemler olduğunu,
											Emile'in kırsal toplumu dahil
bu sistemin tüm toplumlara
											ulaşması gerektiğini öğrendik.
											En önemlisi,
											Liberya toplum sağlık çalışanlarının
cesaretinden şunu öğrendik:
											insanlar ne kadar çaresiz görünseler de
											başlarına gelenlerle tanımlanmamalı.
											Bizi tanımlayan şey,
durumumuza nasıl cevap verdiğimiz.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											For the past 15 years,
											I've seen the power of this idea
											to transform everyday citizens
into community health workers —
											into everyday heroes.
											And I've seen it play out everywhere,
											from the forest communities
of West Africa,
											to the rural fishing villages of Alaska.
											It's true,
											these community health workers
aren't doing neurosurgery,
											but they're making it possible
											to bring health care within reach
of everyone everywhere.
									","
											Ces 15 dernières années,
											j'ai vu le pouvoir de cette idée
											transformer des citoyens ordinaires
en agents de santé communautaires —
											en héros du quotidien.
											J'ai vu cela à l’œuvre partout
											des communautés forestières
de l'Afrique de l'Ouest
											aux villages de pêcheurs en Alaska.
											C'est vrai,
											ces agents de santé communautaires
ne font pas de neurochirurgie,
											mais ils rendent cela possible
											d'avoir des soins de santé
accessibles à tous partout.
									","
											Los últimos 15 años,
											he visto el poder de esta idea
											de transformar los ciudadanos de a pie
en trabajadores de salud...
											en héroes del día a día.
											Y funciona en todos lados,
											desde los bosques de África occidental,
											hasta los pueblos pesqueros de Alaska.
											Es cierto,
											estos trabajadores de la salud
no hacen neurocirugías,
											pero hacen que sea posible
											llevar la asistencia médica
al alcance de todos, en todos lados.
									","
											Durante os últimos 15 anos,
											tenho visto o poder desta ideia
											para transformar cidadãos vulgares
em trabalhadores da saúde comunitários,
											em verdadeiros heróis.
											Tenho visto isso por toda a parte,
											nas comunidades das florestas
da África Ocidental,
											nas aldeias piscatórias do Alasca rural.
											É verdade,
											estes trabalhadores da saúde
não fazem neurocirurgia,
											mas tornam possível
											prestar cuidados de saúde 
ao alcance de todos, em qualquer local.
									","
											Son 15 yıldır,
											Bu fikirden doğan gücün
											sıradan vatandaşları nasıl
sağlık çalışanlarına dönüştürdüğünü —
											onları kahraman yaptığını gördüm.
											Bunun her yerde işe yaradığını gördüm.
											Batı Afrika'nın orman topluluklarından
											Alaska'nın kırsal balık 
avlama köylerine kadar.
											Doğru,
											bu toplum sağlık çalışanları
beyin ameliyatı yapmıyorlar
											ama herkesin her yerde
											sağlık erişimi olmasını mümkün kılıyorlar.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											So now what?
											Well, we know that there are still
millions of people dying
											from preventable causes
											in rural communities around the world.
											And we know that the great majority
of these deaths are happening
											in these 75 blue-shaded countries.
											What we also know
											is that if we trained an army
of community health workers
											to learn even just 30 lifesaving skills,
											we could save the lives of nearly
30 million people by 2030.
											Thirty services could save
30 million lives by 2030.
											That's not just a blueprint —
											we're proving this can be done.
									","
											Et maintenant ?
											Nous savons qu'il y a encore
des millions de gens qui meurent
											de causes évitables
											dans les communautés rurales du monde.
											Nous savons que la grande majorité
de ces morts se produisent
											dans ces 75 pays en bleu.
											Nous savons aussi
											que si nous formions une armée
d'agents de santé communautaires
											et leur apprenions ne serait-ce
que 30 compétences vitales,
											nous pourrions sauver les vies de près
de 30 millions de personnes d'ici à 2030.
											Trente services sauveraient
30 millions de vie d'ici à 2030.
											Ce n'est pas qu'un plan —
											nous prouvons que cela peut être fait.
									","
											¿Y ahora qué?
											Sabemos que todavía
mueren millones de personas
											de enfermedades prevenibles
											en comunidades rurales de todo el mundo.
											Y sabemos que la gran mayoría
de estas muertes ocurren
											en estos 75 países señalados en azul.
											También sabemos que
											si entrenamos un ejército
de trabajadores de la salud
											para aprender tan solo 30 destrezas 
para salvar vidas,
											podríamos salvar la vida de casi 
30 millones de personas para 2030.
											Treinta destrezas podrían salvar
30 millones de vidas para el 2030.
											No es solo un plan...
											estamos demostrando que se puede hacer.
									","
											Então, e agora?
											Sabemos que ainda há
milhões de pessoas que morrem
											de causas que podiam ser evitadas
											em comunidades rurais em todo o mundo.
											Sabemos que a grande maioria
dessas mortes
											ocorre nestes 75 países
sombreados a azul.
											Também sabemos
											que, se formarmos um exército
de trabalhadores de saúde comunitários
											para aprender nem que sejam
30 competências que salvam vidas,
											podemos salvar a vida de quase
30 milhões de pessoas até 2030.
											Trinta serviços podem salvar
30 milhões de vidas até 2030.
											Isto não é só um plano,
											estamos a provar que pode ser feito.
									","
											Peki ya şimdi?
											Dünyanın kırsal kesimlerinde
halâ milyonlarca insanın
											önlenebilir sebeplerden
											hayatını kaybettiğini biliyoruz.
											Bu ölümlerin büyük bölümünün
											bu 75 maviyle taralı
ülkede gerçekleştiğini biliyoruz.
											Şunu da biliyoruz ki
											bir toplum sağlık çalışanları ordusuna
											sadece 30 hayat kurtarma 
yetisi kazandırarak
											2030 yılına dek yaklaşık
30 milyon insanın hayatını kurtarabiliriz.
											30 hizmet, 2030'a kadar 
30 milyon hayat kurtarabilir.
											Bu yalnızca bir tasarı değil -
											bunun olabileceğini kanıtlıyoruz.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											In Liberia,
											the Liberian government is training
thousands of workers like A.B. and Musu
											after Ebola,
											to bring health care to every
child and family in the country.
											And we've been honored to work with them,
											and are now teaming up
with a number of organizations
											that are working across other countries
											to try to help them do the same thing.
											If we could help these countries scale,
											we could save millions of lives,
											and at the same time,
											we could create millions of jobs.
									","
											Au Liberia,
											le gouvernement libérien forme
des milliers d'agents comme A.B. et Musu
											après Ebola,
											pour apporter des soins à tous les enfants
et toutes les familles du pays.
											Nous avons eu l'honneur
de travailler avec eux
											et faisons équipe
avec beaucoup d'organisations
											qui travaillent dans d'autres pays
											pour aider à faire la même chose.
											Si nous pouvions aider ces pays
à étendre ce projet,
											nous sauverions des millions de vies
											et, en même temps,
											créerions des millions d'emplois.
									","
											En Liberia,
											el gobierno está formando
miles de trabajadores como A.B. y Musu
											tras el Ébola,
											para llevar la asistencia médica
a cada niño y familia del país.
											Estamos encantados de trabajar con ellos
											y estamos uniendo fuerzas
con varias organizaciones
											que trabajan en otros países
											para ayudarles a hacer lo mismo.
											Si podemos ayudar a esos
países a hacerlo,
											podríamos salvar millones de vidas
											y, al mismo tiempo,
											podríamos crear millones de empleos.
									","
											Na Libéria,
											o governo está a formar milhares
de trabalhadores como A.B. e Musu
											depois do Ébola,
											para levar cuidados de saúde
a todas as crianças e famílias do país.
											Temos a honra de trabalhar com eles
											e estamos a fazer equipa
com uma série de organizações
											que estão a trabalhar noutros países
											a tentar ajudá-los a fazer o mesmo.
											Se pudéssemos ajudar esses países,
											podíamos salvar milhões de vidas
											e, ao mesmo tempo,
											podíamos criar milhões
de postos de trabalho.
									","
											Liberya'da
											Liberya hükûmeti Ebola sonrasında
A.B. ve Musu gibi binlerce çalışanı
											ülkedeki tüm çocuk ve ailelere
											sağlık yardımı ulaştırmak için eğitiyor.
											Onlarla çalıştığımız için onur duyuyoruz,
											şimdi de diğer ülkelerde çalışan
											birçok organizasyonla ortaklık kurarak
											aynı şeyi gerçekleştrmeye çalışıyoruz.
											Bu ülkelerin bunu yapmasına yardım edersek
											milyonlarca hayat kurtarabiliriz,
											aynı zamanda
											milyonlarca iş de yaratabiliriz.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											We simply can't do that, though,
without technology.
											People are worried that technology
is going to steal our jobs,
											but when it comes
to community health workers,
											technology has actually
been vital for creating jobs.
											Without technology —
without this smartphone,
											without this rapid test —
											it would have been impossible for us
to be able to employ A.B. and Musu.
											And I think it's time
for technology to help us train,
											to help us train people faster
and better than ever before.
									","
											Néanmoins, nous ne pouvons pas
le faire sans la technologie.
											Les gens ont peur que la technologie
ne vole nos emplois
											mais quand il s'agit
des agents de santé,
											la technologie est vitale
à la création d'emplois.
											Sans technologie —
sans ce smartphone,
											sans un test rapide —
											il nous aurait été impossible
d'employer A.B. et Musu.
											Il est temps que la technologie
nous aide à former,
											nous aide à former les gens plus vite
et mieux que jamais auparavant.
									","
											Sin embargo, sencillamente
no se puede hacer sin tecnología.
											Nos preocupa que la tecnología
nos robe nuestros empleos,
											pero cuando se habla de
trabajadores de la salud,
											la tecnología ha sido vital
para crear nuevos empleos.
											Sin tecnología...
sin este teléfono inteligente,
											sin este test rápido...
											nos hubiera sido imposible
contratar a A.B. y a Musu.
											Creo que es hora de que 
la tecnología nos ayude a formar,
											nos ayude a formar personas más rápidamente
y mejor que nunca antes.
									","
											Mas não podemos fazer isso
sem tecnologia.
											As pessoas preocupam-se
que a tecnologia nos roube empregos,
											mas, no que diz respeito
a trabalhadores da saúde,
											a tecnologia tem sido fundamental
para criar postos de trabalho.
											Sem tecnologia,
sem estes Smartphones,
											sem este teste rápido,
											teria sido impossível
poder utilizar A.B. e Musu.
											Penso que é a altura
de a tecnologia nos ajudar
											a formar pessoas, mais rapidamente,
e melhor do que nunca.
									","
											Tabii bunu teknoloji olmadan yapamayız.
											İnsanlar teknolojinin işimizi
elimizden alacağını düşünüyor
											ama toplum sağlık çalışanları için
											teknoloji iş yaratma konusunda çok önemli.
											Teknoloji olmadan,
bu akıllı telefon olmadan
											bu hızlı test imkanı olmadan -
											A.B. ve Musu'yu görevlendirmemiz
imkansız olurdu.
											Teknolojinin eğitimimize yardım etme,
											bizi hiç olmadığımız kadar hızlı
ve daha iyi eğitme zamanı geldi.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
