en,es,de,title,speaker,duration,tags
"
											On the supply side,
											we can push our governments
											to adopt international arms
transparency mechanisms
											like the Arms Trade Treaty,
											which makes it so that rich countries
have to be more accountable
											for where their arms are going
											and what their arms might be used for.
											Here in the United States,
											the largest arms-exporting country
in the world by far,
											President Obama has rightly signed
the Arms Trade Treaty,
											but none of it takes effect,
it isn't binding,
											until it is approved
and ratified by the Senate.
											This is where we need
to make our voices heard.
											You know, the curbing of small arms —
											it's not going to solve
the problem of war.
											Increased control mechanisms
won't solve that problem.
											But it's an important step
in the right direction.
											And it's up to all of us
who live in those rich countries
											to make change here.
									","
											En el lado de la oferta,
											podemos presionar a nuestros gobiernos
											para que adopten mecanismos de 
transparencia internacionales de armas
											como el Tratado de Comercio de Armas.
											Este trata de que los países ricos
sean más responsables
											sobre a dónde van sus armas,
											y para qué se van a usar esas armas.
											Aquí en EE.UU.,
											el país que más exporta armas 
en el mundo, por mucho,
											el presidente Obama ha firmado con razón
el Tratado de Comercio de Armas,
											pero no entra en vigor,
porque no es vinculante,
											hasta que se apruebe
y ratifique en el Senado.
											Aquí es donde debemos 
hacer oír nuestra voz.
											La limitación de armas ligeras
											no va a resolver el problema de la guerra.
											El aumento de los mecanismos de control
no va a resolver ese problema.
											Pero es un paso importante
en la dirección correcta.
											Y es tarea de todos nosotros
que vivimos en los países ricos
											promover el cambio.
									","
											Auf der Angebotsseite
											können wir unsere Regierungen drängen,
											internationale Transparenz
im Waffenhandel umzusetzen,
											wie den Vertrag über den Waffenhandel,
											der reiche Länder
verantwortlicher dafür macht,
											wo ihre Waffen landen
											und wofür sie verwendet werden könnten.
											Hier in den USA,
											dem bei weitem größten Waffenexporteur,
											hat Präsident Obama zu Recht
den Vertrag unterschrieben,
											doch er tritt nicht in Kraft
und ist nicht bindend,
											bis der Senat ihn
genehmigt und ratifiziert.
											Dort müssen wir Aufmerksamkeit erlangen.
											Die Einschränkung von Kleinwaffen
											wird nicht das Problem des Krieges lösen.
											Verstärkte Kontrollmechanismen
lösen das Problem auch nicht.
											Es ist aber ein wichtiger Schritt
in die richtige Richtung.
											Es liegt an uns allen, die
in diesen reicheren Ländern leben,
											das zu ändern.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											What about on the demand side?
											You know, there are generations
around the world
											who are being lost to war.
											It is possible to disrupt
that cycle of violence
											with investments in education,
in strengthening the rule of law
											and in economic development,
especially for women.
											I have personally seen
											just how incredibly powerful
those kinds of efforts can be
											around the world.
									","
											¿Qué pasa en el lado de la demanda?
											Hay generaciones de todo el mundo
											que se han malogrado por la guerra.
											Es posible interrumpir
que el ciclo de la violencia
											con inversiones en educación, con el 
fortalecimiento del estado de derecho
											y en el desarrollo económico,
especialmente para las mujeres.
											Personalmente he visto
											lo increíblemente poderoso que 
puede ser ese tipo de esfuerzo
											en todo el mundo.
									","
											Zur Nachfrage.
											Es gibt Generationen auf der Welt,
											die an den Krieg verloren gehen.
											Es ist möglich, diesen Kreislauf
der Gewalt zu durchbrechen;
											durch Investitionen in Bildung,
Stärkung des Rechtsstaats
											und wirtschaftliche Entwicklung,
besonders für Frauen.
											Ich habe selbst gesehen,
											wie wirksam diese Art von Bemühungen
auf der ganzen Welt sein können.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											But here's the thing:
											they take time,
											which means for you as individuals,
if you want to give,
											please, by all means do it.
											But know that how you give
is just as important
											as how much you give.
											Regular contributions
like monthly contributions
											are a far more effective way of giving,
											because they allow
humanitarian organizations
											to properly plan and be invested
over the long term,
											and to be present in the lives of families
who have been affected by war,
											wars that many of us, frankly,
all too quickly forget.
									","
											Pero aquí está el quid de la cuestión:
											llevan tiempo.
											Esto significa para Uds. como 
individuos, si quieren donar,
											por favor, por todos los medios háganlo.
											Pero sepan que la manera 
de donar es tan importante
											como la cantidad donada.
											Las contribuciones regulares,
como las donaciones mensuales
											son una forma mucho más eficaz de donar,
											porque permiten que las 
organizaciones humanitarias
											planifiquen adecuadamente 
e inviertan a largo plazo,
											para estar presentes en la vida de 
las familias afectadas por la guerra,
											guerras que muchos, francamente,
olvidamos con demasiada rapidez.
									","
											Es gibt aber ein Problem:
											Sie brauchen Zeit,
											was für Sie bedeutet,
wenn Sie geben möchten,
											machen Sie das bitte.
											Doch wie Sie geben, zählt genauso viel
											wie die Menge, die Sie geben.
											Regelmäßige, zum Beispiel
monatliche, Beträge
											sind viel wirksamer,
											weil Hilfsorganisationen für Menschen
											richtig planen und langfristig
investieren können
											und für Familien da sein können,
die vom Krieg betroffen sind.
											Von Kriegen, die viele von uns ehrlich
gesagt zu schnell vergessen.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											When I first got on that plane
for Somalia as a young doctor,
											I had no idea what it meant
to live with war.
											But I can tell you that I know
what it means now.
											And I know what it means
											to lie in bed in the pitch-black night
											and listen to that haunting
""pop-pop-pop-pop-pop!""
											of automatic gunfire,
											and wonder with absolute dread
											how many minutes I have left
until it will be right on top of me.
											I can tell you that it is a terrifying
and agonizing fear,
											one that millions of people
around the world are forced to confront
											each and every single day,
											especially children.
											Over the years of doing this work,
											unfortunately, war has killed
far too many people close to me.
											And on at least a couple of occasions,
											war has very nearly killed me as well.
									","
											Cuando llegué por primera vez en avión 
a Somalia siendo una joven médica,
											no tenía ni idea de lo que significaba
vivir con la guerra.
											Pero les puedo decir que 
ahora sé lo que significa.
											Y sé lo que significa
											estar en la cama en noches oscuras
											y escuchar ese inquietante
¡ra-ta-tá, ra-ta-tá!
											de armas automáticas,
											y preguntarme con absoluto pavor
											cuántos minutos me quedan
hasta que me lleguen a mí.
											Les puedo decir que es un miedo 
aterrador y angustioso,
											un miedo al que millones 
de personas en todo el mundo
											se ven obligados a enfrentar
cada santo día,
											especialmente los niños.
											En los años que he trabajado en esto,
											por desgracia, la guerra ha matado 
a demasiadas personas cercanas a mí.
											Y por lo menos en un par de ocasiones,
											la guerra casi me ha matado también.
									","
											Als ich als junge Ärztin das erste Mal
ins Flugzeug nach Somalia stieg,
											wusste ich nicht, was es hieß,
mit dem Krieg zu leben.
											Ich kann Ihnen sagen, jetzt weiß ich es.
											Ich weiß, was es heißt,
											in einer pechschwarzen Nacht
im Bett zu liegen,
											dem beklemmenden ""pop-pop-pop-pop-pop""
der Maschinengewehre zu lauschen
											und sich mit Todesangst zu fragen,
											wie viele Minuten es dauern würde,
bis es direkt bei mir ist.
											Das ist eine schrecklich qualvolle Angst,
											eine, die Millionen Menschen,
besonders Kinder,
											tagein, tagaus,
											erleben müssen.
											Während meiner Jahre in diesem Beruf
											hat der Krieg leider zu viele Menschen
in meiner Nähe getötet.
											Mehr als einmal hätte mich
der Krieg beinahe auch selbst getötet.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											But I firmly believe,
											which is why I get up and do
what I do every single day,
											that we can make different choices here.
											Because you see, war is ours,
											as human beings.
											We buy it, sell it, spread it and wage it.
											We are therefore
not powerless to solve it.
											On the contrary,
											we are the only ones who can.
									","
											Pero creo firmemente,
											que la razón por la que me levanto 
y hago lo que hago todos los días,
											es porque podemos elegir 
diferentes opciones.
											Porque como ven, la guerra es nuestra,
											como seres humanos.
											La compramos, la vendemos, 
la difundimos y libramos.
											Por tanto, no somos impotentes 
para resolverla.
											Todo lo contrario,
											somos los únicos que podemos hacerlo.
									","
											Ich glaube aber fest daran,
											deswegen stehe ich jeden Tag auf
und mache dies jeden Tag,
											dass wir andere Entscheidungen
treffen können.
											Denn Krieg ist unser Produkt,
											als Menschen.
											Wir kaufen, verkaufen,
verteilen und führen ihn.
											Daher sind wir nicht machtlos
ihn zu beenden.
											Ganz im Gegenteil,
											nur wir können es.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											Thank you very much, and I want
to wish you the greatest success.
									","
											Muchas gracias y 
les deseo el mayor éxito.
									","
											Vielen Dank und ich wünsche Ihnen
den größten Erfolg.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
