en,es,pt,fr,tr,title,speaker,duration,tags
"
											Twenty years later, I haven't
had a word back from him,
											but I'm still hopeful.
									","
											Veinte años más tarde, no he recibido
ninguna respuesta de él,
											pero aún tengo esperanza.
									","
											Vinte anos depois,
não recebi uma resposta dele,
											mas ainda estou esperançada.
									","
											Vingt ans après, je n'ai toujours
pas reçu de réponse
											mais je garde espoir.
									","
											Yirmi yıl geçti, tek kelime cevap gelmedi
											ama hâlâ ümitliyim.
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											But I thought it was interesting,
											because if you read reviews
of what he intended with E.T.,
											he says very specifically,
											""I wanted the world to understand
											that we should love
and embrace difference.""
											But somehow he didn't include
the idea of girls' difference
											in this thinking.
											He thought he was writing a story
about all humanity.
											Caroline thought he was marginalizing
											half of humanity.
											He thought he was writing a story
about human goodness;
											she thought he was writing
a lad's heroic adventure.
									","
											Pero pensé que era interesante,
											porque si leen reseñas
sobre lo que pretendía con E.T.,
											él específicamente dice,
											""Quería que el mundo entendiera
											que debemos amar y acoger 
las diferencias"".
											Pero por alguna razón, no incluyó
la idea de la diferencia femenina
											en su pensamiento.
											Pensó que escribía una historia
sobre la humanidad.
											Caroline pensó que él marginalizaba
											a la mitad de la humanidad.
											Él pensó que escribía una historia 
sobre la bondad humana;
											ella pensó que él escribió 
una aventura heroica de varones.
									","
											Mas achei que seria interessante,
											porque se leram artigos
sobre o que ele pretendia com o filme,
											ele diz bem especificamente:
											""Eu quero que o mundo compreenda,
											""que devemos amar
e abraçar as diferenças.""
											Mas, de certa forma, isso não incluía
a ideia de as meninas serem diferentes.
											Na mente dele,
											ele achava que estava a escrever
uma história de toda a humanidade.
											Caroline achava
que ele estava a marginalizar
											metade da humanidade.
											Ele achava que estava a escrever
sobre a bondade humana.
											Ela achava que ele estava a escrever
uma aventura heroica masculina.
									","
											J'ai trouvé cela intéressant,
											car si vous lisez ce qui est dit
sur son objectif avec E.T.,
											il dit très spécifiquement :
											« Je veux que le monde comprenne
											que nous devrions aimer
et embrasser la différence. »
											Mais il n'a pas inclus
l'idée de la différences des filles
											dans sa pensée.
											Il pensait écrire une histoire
sur toute l'humanité.
											Caroline pensait qu'il marginalisait
											la moitié de l'humanité.
											Il pensait écrire une histoire
sur la bonté humaine,
											elle pensait qu'il écrivait
l'aventure héroïque d'un garçon.
									","
											Fakat bu çok ilginçti;
											Spielberg'in E.T.'den neyi 
amaçladığını okursanız
											net bir şekilde şunu söyler:
											""Dünyanın şunu anlamasını istedim;
											farklılıkları sevmeli ve kucaklamalıyız.""
											Ama bir şekilde,
zihninde kızları bu farklılığa
											dâhil etmeyi unutmuştu.
											O, tüm insanlıkla ilgili bir hikâye
yazdığını sanıyordu.
											Caroline ise, onun insanlığın yarısını
											dışladığını düşünüyordu.
											O, insanın iyiliğiyle ilgili bir hikâye
yazdığını düşünüyordu.
											Caroline ise, bunun bir delikanlının
kahramanlık hikâyesi olduğunu.
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											And this is common.
											Men feel they have been given the mantle
for universal communication,
											but of course, how could they be?
											They are writing from male experience
through male's eyes.
											We have to have a look at this ourselves.
											We have to be prepared to go back
through all our books and our films,
											all our favorite things,
											and say, ""Actually, this is written
by a male artist —
											not an artist.
											We have to see
that so many of these stories
											are written through a male perspective.
											Which is fine,
											but then females need to have
50 percent of the rights
											for the stage, the film, the novel,
											the place of creativity.
									","
											Esto es común.
											Los hombres sienten que tienen 
el poder de la comunicación universal,
											pero claro, ¿cómo podría ser así?
											Ellos escriben desde una perspectiva 
masculina, a través de su visión.
											Tenemos que echar un vistazo 
a esto.
											Tenemos que prepararnos para revisar
todos nuestros libros, filmes,
											y cosas favoritas,
											y decir, ""En realidad, está 
escrito por un artista varón,
											no un artista
											Tenemos que ver que muchas
de estas historias
											están escritas desde
una perspectiva masculina.
											Lo cual está bien,
											pero las mujeres necesitamos 
tener el 50 % de los derechos
											en el escenario, los filmes, 
las novelas,
											los lugares de creatividad.
									","
											Isto é muito comum.
											Os homens acham que lhes deram
o manto da comunicação mundial,
											pois claro, não havia de ser?
											Escrevem sobre as suas experiências
através de olhos masculinos.
											Temos que ser nós a analisar isto.
											Temos de estar preparadas 
para voltar aos nossos livros e filmes,
											às nossas coisas favoritas,
e dizer:
											""Isto foi escrito por um artista homem,
											— não por um artista.
											Temos de ver 
que muitas dessas histórias
											foram escritas
segundo uma perspetiva masculina.
											o que não tem nada de mal.
											Mas as mulheres precisam de ter 
50% dos direitos
											das peças, dos filmes, dos romances,
											do local da criatividade.
									","
											Ceci est commun.
											Les hommes ont l'impression d'avoir
la cape de la communication universelle
											mais, bien sûr, comment est-ce possible ?
											Ils écrivent sur une expérience masculine
vue d'un point de vue masculin.
											Nous devons considérer cela nous-mêmes.
											Nous devons être prêts à parcourir
tous nos livres et nos films,
											toutes nos choses préférées
											et dire : « C'est écrit
par un artiste masculin —
											pas un artiste. »
											Nous devons voir
que nombre de ces histoires
											sont écrites d'un point de vue masculin.
											Ce qui ne pose aucun problème,
											mais les femmes doivent avoir
50% des droits
											pour la scène, les films, les romans,
											l'espace créatif.
									","
											Bu yaygın bir durum.
											Erkekler, evrensel iletişim alanlarının
kendilerine ait olduğunu düşünür.
											Fakat bu nasıl mümkün olabilir ki?
											Onlar, erkek deneyimlerini 
erkeklerin gözünden yazıyorlar.
											Kendimize bir bakmamız gerekiyor.
											Dönüp tüm filmleri ve kitapları
gözden geçirmeye hazır olmalıyız,
											sevdiğimiz tüm şeyleri
											ve ""Aslında bu bir erkek sanatçı 
tarafından yazılmış-
											bir sanatçı tarafından değil"" demeliyiz.
											Bu hikâyelerin pek çoğunun 
erkeksi bakış açısından
											yazıldığını görmek zorundayız.
											Bunda sorun yok
											ama bu durumda kadınlar 
sahne, film, roman ve
											yaratıcı alanların
											%50 haklarına sahip olmalı.
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											Let me talk about ""Hamlet.""
											To be or not to be.
											That is the question.
											But it's not my question.
											My question is: Why was I taught
as a young woman
											that this was the quintessential
example of human dilemma
											and human experience?
											It's a marvelous story,
											but actually, it's about a young man
fearful that he won't be able to make it
											as a powerful figure in a male world
											unless he takes revenge
for his father's murder.
											He talks a great deal to us
about suicide being an option,
											but the reality is that the person
who actually commits suicide, Ophelia,
											after she's been humiliated
and abused by him,
											never gets a chance to talk
to the audience about her feelings.
											And then when he's finished with Ophelia,
he turns on his mum,
											because basically she has the audacity
to fall in love with his uncle
											and enjoy sex.
									","
											Hablemos de ""Hamlet"".
											Ser o no ser.
											Esa es la cuestión.
											Pero no es mi cuestión.
											Mi cuestión es: ¿Por qué 
me enseñaron desde joven
											que este es por excelencia
el dilema humano
											y experiencia humana?
											Es una historia maravillosa,
											pero es acerca de un hombre joven
temeroso de no lograr nada
											como figura poderosa 
en un mundo de hombres
											a menos que tome venganza
por el asesinato de su padre.
											Nos habla bastante del suicidio
como una opción,
											pero la persona que realmente
se suicida, Ophelia,
											después de ser violada y humillada 
por él,
											nunca tiene oportunidad 
de expresar sus sentimientos.
											Y cuando él termina con Ophelia,
va hacia su madre,
											porque ella tiene la audacidad 
de enamorarse del tío
											y de disfrutar del sexo.
									","
											Vou falar de ""Hamlet"".
											Ser ou não ser,
											eis a questão.
											Mas esta não é a minha questão.
											A minha questão é:
											porque é que me ensinaram, 
quando eu era jovem,
											que este era o exemplo perfeito
do dilema humano,
											e da experiência humana?
											É uma história maravilhosa,
											mas, na verdade, é sobre um jovem
preocupado em não conseguir ter êxito,
											enquanto figura importante 
num mundo de homens,
											a não ser que ele vingue
o assassínio do pai.
											Fala-nos muito do suicídio
como sendo uma opção,
											Mas a verdade é que a pessoa
que se suicida, Ofélia,
											depois de ter sido humilhada
e abusada por ele,
											nunca tem a hipótese de falar
ao público sobre os seus sentimentos.
											Depois, quando ele acaba com Ofélia,
vira-se contra a mãe,
											porque ela teve a audácia
de se apaixonar pelo tio dele
											e gostar de sexo.
									","
											Laissez-moi vous parler d'Hamlet.
											Être ou ne pas être.
											Telle est la question.
											Mais pas la mienne.
											Ma question est : jeune femme,
pourquoi m'a-t-on appris
											que c'était le parfait exemple
du dilemme humain
											et de l'expérience humaine ?
											C'est une histoire formidable
											mais il est question d'un jeune homme
qui a peur de ne pas s'en sortir
											en tant que personnalité puissante
dans un monde masculin
											à moins qu'il ne venge
le meurtre de son père.
											Il nous parle beaucoup
du suicide comme étant une option,
											mais en réalité, la personne
qui se suicide vraiment, Ophélie,
											après qu'il l'a humiliée et abusée,
											n'a jamais l'occasion
de parler de ses sentiments au public.
											Quand il en a fini avec Ophélie,
il se tourne vers sa mère
											car elle a l'audace
de tomber amoureuse de son oncle
											et d'apprécier le sexe.
									","
											Size ""Hamlet""ten bahsedeyim.
											""Olmak ya da olmamak,
											bütün mesele bu.""
											Ama benim meselem bu değil.
											Benim meselem: Genç bir kadın iken
											neden bu bana, insani ikilem 
ve deneyimin mükemmel örneği
											olarak öğretilmişti.
											Müthiş bir hikâyedir
											ama aslında; babasının intikamını alamazsa
											erkeklerin dünyasında başarılı
biri olamayacağından korkan
											genç bir adamın hikâyesidir.
											Hamlet bize, intiharın bir seçenek
olduğu ile ilgili bir sürü nutuk atar
											ancak gerçekte intihar eden kişi ise,
Hamlet tarafından aşağılanan,
											kullanılan ve seyirciye
duygularını anlatma
											şansı bile bulamayan Ophelia'dır.
											Hamlet, Ophelia ile işi bittikten sonra,
annesine yönelir.
											Çünkü annesi, Hamlet'in amcasına 
âşık olup, seksten zevk alma
											küstahlığını göstermiştir.
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											It is a great story,
											but it is a story about male conflict,
male dilemma, male struggle.
											But I was told this was the story
of human beings,
											despite the fact that it only
had two women in it.
											And unless I reeducate myself,
											I am always going to think
											that women's stories
matter less than men's.
											A woman could have written ""Hamlet,""
											but she would have written it differently,
											and it wouldn't have had
global recognition.
											As the writer Margaret Atwood says,
											""When a man writes about doing the dishes,
											it's realism.
											When a woman writes about doing it,
											it's an unfortunate genetic disposition.""
									","
											Es una gran historia,
											pero es una historia sobre conflictos,
dilemas y luchas masculinas.
											Pero se me dijo que esta era la historia
sobre los seres humanos,
											a pesar de que sólo había
dos mujeres en ella.
											A menos que me reeduque,
											siempre pensaré
											que las historias de las mujeres
valen menos que las de los hombres.
											Una mujer pudo haber escrito ""Hamlet"",
											pero lo habría escrito diferente,
											y no habría tenido 
reconocimiento mundial.
											Como dice la escritora
Margaret Artwood,
											""Cuando un hombre escribe 
sobre lavar la vajilla,
											es realismo.
											Cuando una mujer escribe sobre eso,
											es una desafortunada 
disposición genética"".
									","
											É uma história maravilhosa,
											Mas é sobre conflito masculino,
dilemas masculinos e lutas masculinas.
											Mas contaram-me que era a história
dos seres humanos,
											apesar de ter apenas duas mulheres.
											A menos que eu me reeduque,
											sempre vou achar
											que as histórias das mulheres
têm menos importância que as dos homens.
											Uma mulher poderia ter escrito ""Hamlet"",
											mas tê-la-ia escrito de modo diferente,
											e não seria mundialmente reconhecida.
											Como a escritora Margaret Artwood diz:
											""Quando um homem
escreve sobre lavar a louça,
											""isso é realismo.
											""Quando é uma mulher a escrever,
											""é uma lamentável predisposição genética"".
									","
											C'est une histoire super,
											mais il s'agit de conflit masculin,
de dilemme masculin, de lutte masculine.
											On m'a dit que c'était l'histoire
des êtres humains,
											malgré le fait qu'il n'y ait
seulement deux femmes.
											A moins que je me rééduque,
											je vais toujours penser
											que les histoires des femmes
comptent moins que celles des hommes.
											Une femme aurait pu écrire « Hamlet »
											mais elle l'aurait écrit différemment
											et cela n'aurait pas eu
la reconnaissance mondiale.
											Comme l'a dit l'écrivaine
Margaret Atwood :
											« Quand un homme écrit sur la vaisselle,
											c'est du réalisme.
											Quand une femme écrit
sur le fait de la faire,
											c'est une disposition
génétique malheureuse. »
									","
											Evet müthiş bir hikâye
											ama erkek çatışmasının, erkek ikileminin,
erkek mücadelesinin hikâyesi.
											Ancak bana, içinde sadece
iki kadın olmasına rağmen,
											insanın hikâyesi olduğu söylenmişti.
											Kendimi yeniden eğitmezsem,
											hep kadın hikâyelerinin
											erkek hikâyelerinden daha önemsiz
olduğunu düşüneceğim.
											""Hamlet""i bir kadın da yazabilirdi
											ama farklı bir şekilde yazardı
											ve dünyaca kabul görmezdi.
											Yazar Margaret Atwood'un dediği gibi,
											""Bir erkek bulaşık
yıkamakla ilgili yazarsa,
											bu realizmdir.
											Ama bunu bir kadın yazarsa,
											talihsiz bir genetik yaradılıştır.""
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											Now, this is not just something
that belongs to then.
											I mean, when I was a young girl,
											wanting desperately
to be a theater director,
											this is what my male lecturer said to me:
											""Well, there are three women
directors in Britain,"" he said, ""Jude.""
											""There's Joan Knight, who's a lesbian,
there's Joan Littlewood, who's retired,
											and there's Buzz Goodbody,
who's just killed herself.
											So, which of those three
would you like to be?""
									","
											Esto no es algo que sólo les pertenezca 
a ellos.
											Cuando era joven,
											y quería ser directora de teatro
a toda costa,
											esto es lo que me dijo un profesor:
											""Hay tres mujeres directoras 
en Gran Bretaña"", dijo, ""Jude"".
											""Está Joan Knight, que es lesbiana, 
Joan Littlewood, que se retiró,
											y Buzz Goodbody, que 
simplemente se suicidó.
											¿Cuál de esas tres te gustaría ser?""
									","
											Não é apenas uma coisa
que lhes pertence.
											Quando eu era uma menina,
											queria desesperadamente
ser diretora de teatro.
											O meu mentor disse-me:
											""Jude, há três diretoras na Grã Betânia:
											""Há a Joan Knight, que é lésbica,
a Joan Littlewood, que se aposentou,
											""e também há a Buzz Goodbody,
que se suicidou.
											""Então, qual das três vais querer ser?""
									","
											Ce n'est pas quelque chose
qui n'existait que dans le passé.
											Quand j'étais une jeune fille,
											voulant désespérément
être réalisatrice de théâtre,
											voici ce que m'a dit
mon chargé de cours masculin :
											« Il y a trois femmes réalisatrices
en Grande-Bretagne, Jude.
											Il y a Joan Knight, lesbienne ;
il y a Joan Littlewood, à la retraite ;
											il y a Buzz Goodbody,
elle vient de se suicider.
											Laquelle voudrais-tu être ? »
									","
											Şimdi, bu sadece o zamanlara
özgü bir durum değil.
											Yani ben genç kızken,
											deliler gibi tiyatro yönetmeni
olmak isterken,
											bir erkek hoca bana şunu söylemişti;
											""Şimdi Jude, Britanya'da
üç tane kadın yönetmen var.
											Joan Knight bir lezbiyen, Joan 
Littlewood emekli oldu
											ve bir de Buzz Goodbody var.
O da kendini öldürdü.
											Bunlardan hangisi olmak istersin?""
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											Now, leaving aside
the disgusting slur on gay women,
											the fact is, he wanted to humiliate me.
											He thought it was silly
that I wanted to be a director.
											And I told my friend Marin Alsop,
the conductor, and she said,
											""Oh yes, well, my music teacher
said exactly the same.
											He said, 'Women don't conduct.'""
											But all these years later,
we've made our mark.
											You think, ""Well, it'll be different now.""
											I'm afraid it's not different now.
											The current head
of the Paris Conservatoire
											said recently, ""It takes
great physical strength
											to conduct a symphony,
											and women are too weak.""
									","
											Poniendo a un lado el agravio 
a las mujeres homosexuales,
											la verdad, él quería humillarme.
											Él pensaba que era tonto
que quisiera ser directora.
											Le dije a mi amiga Marin Alsop, 
directora de orquesta, y dijo,
											""Ah, sí, bueno, mi maestro de música
me dijo lo mismo.
											Él me dijo, ""Las mujeres no 
son directoras de orquesta"".
											Todos estos años más tarde, 
hemos dejado huella
											Pensarías, ""Bueno, 
ahora será diferente"".
											Me temo que no es diferente.
											El actual encargado 
del Conservatorio de París
											recientemente dijo, 
""Significa un gran esfuerzo físico
											conducir una sinfonía,
											y las mujeres son demasiado débiles"".
									","
											Pondo de lado a forma revoltante
como ele se referiu às lésbicas,
											o facto era que ele quis humilhar-me.
											Achava que era um disparate
eu querer ser diretora.
											Contei à minha amiga Marin Aslop,
a maestrina, e ela disse:
											'É, o meu professor de música
disse a mesma coisa.
											""Disse: 'As mulheres não sabem reger' "".
											Mas nos anos seguintes
fizemos a nossa marca.
											Vocês podem pensar:
""Agora deve ser diferente"".
											Receio que agora não esteja diferente.
											O chefe do atual Conservatório de Paris,
disse recentemente:
											""É preciso muita força física
para reger uma sinfonia
											""e as mulheres são muito fracas.""
									","
											En laissant de côté la calomnie révoltante
sur les femmes homosexuelles,
											le fait est qu'il voulait m'humilier.
											Il pensait qu'il était idiot
que je veuille être réalisatrice.
											Je l'ai dit à mon amie Marin Alsop,
chef d'orchestre, qui a dit :
											« Mon professeur de musique
m'a dit la même chose.
											Il a dit : « Les femmes ne dirigent pas. »
											Tant d'années plus tard,
nous avons laissé notre marque.
											Vous pensez que cela sera
désormais différent.
											J'ai peur que non.
											L'actuel directeur
du Conservatoire de Paris
											a récemment dit : « Il faut
une grande force physique
											pour diriger une symphonie
											et les femmes sont trop faibles. »
									","
											Şimdi, eşcinsel kadınlarla ilgili 
iğrenç lafları bir kenara,
											gerçek şu ki; beni aşağılamak istemişti.
											Benim yönetmen olmak istemem
ona ahmakça gelmişti.
											Orkestra şefi olan arkadaşım Marin 
Alsop'a bundan bahsettiğimde,
											""Tabii ya, müzik hocam da
tam aynı şeyi söyledi"" dedi.
											Şöyle demiş: ""Kadınlar orkestra yönetmez.""
											Ama biz bu kadar yıl sonra; iz bıraktık.
											""Şimdi farklıdır"" diye düşünüyorsanız
											maalesef, şu anda da farklı değil.
											Paris Konservatuvarı'nın
mevcut başkanı geçenlerde
											""Bir senfoni yönetmek
büyük bir fiziksel güç
											gerektirir ve kadınlar
											çok güçsüzdür."" dedi
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											The artist George Baselitz said,
											""Well, the fact is women can't paint.
											Well — they can't paint very well.""
									","
											El artista George Baselitz dijo,
											""La verdad es que las mujeres
no saben pintar.
											Bueno — no saben pintar muy bien"".
									","
											O artista George Baselitz disse:
											""A verdade é que
as mulheres não podem pintar.
											""Bem, não pintam muito bem.""
									","
											L'artiste George Baselitz a dit :
											« Le fait est que les femmes
ne savent pas peindre.
											Enfin, pas très bien. »
									","
											Sanatçı George Baselitz dedi ki;
											""Şey, gerçek şu ki; kadınlar resim yapamaz.
											Yani- pek iyi resim yapamazlar.""
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											The writer V.S. Naipaul
said two years ago,
											""I can read two paragraphs and know
immediately if it's written by a woman,
											and I just stop reading,
because it's not worthy of me.""
									","
											El escritor V.S. Naipaul 
dijo hace dos años,
											""Puedo leer dos párrafos
											y saber inmediatamente 
si está escrito por una mujer,
											y dejo de leerlo porque no me merece"".
									","
											Há dois anos,
o escritor V.S. Naipaul disse:
											""Leio dois parágrafos e imediatamente
sei que foi escrito por uma mulher.
											""E deixo de ler, pois não vale a pena.""
									","
											L'écrivain V.S. Naipaul
a dit il y a deux ans :
											« Je peux lire deux paragraphes et savoir
si c'est une femme qui les a écrits
											et j'arrête de lire,
car ce n'est pas digne de moi. »
									","
											Yazar V.S. Naipaul iki sene önce dedi ki;
											""Bir şeyin bir kadın tarafından
yazıldığını iki paragrafta anlarım
											ve okumayı bırakırım
çünkü benim seviyemde değildir.""
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											Audience: Whoa!
									","
											Audiencia: Ohhh!
									","
											Plateia: Ahhh!
									","
											Public : Wahou !
									","
											Seyirciler: Pes!
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											And it goes on.
									","
											Y esto continúa.
									","
											E por aí fora.
									","
											JK : Et cela continue.
									","
											Bu devam ediyor.
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											We have to find a way
											of stopping young girls and women
											feeling not only that
their story doesn't matter,
											but they're not allowed
to be the storyteller.
											Because once you feel
that you can't stand in the central space
											and speak on behalf of the world,
											you will feel that you can offer
your goods up to a small, select group.
											You will tend to do smaller work
on smaller stages,
											your economic power will be less,
											your reach of audiences will be less,
											and your credit will be less as an artist.
											And we do finally give artists
these incredible, prominent spaces
											in the world,
											because they are our storytellers.
									","
											Tenemos que encontrar una manera
											de impedir que las jóvenes y mujeres
											sientan que sus historias 
no son importantes,
											y que no se les permite
ser narradoras.
											Porque una vez que sientes que no 
puedes ser foco de atención,
											y hablar por parte de todos,
											sólo le puedes ofrecer tus talentos
a un reducido y selecto grupo.
											Y tiendes a realizar obras pequeñas
en escenarios más reducidos,
											tu poder económico será menor,
											el alcance a tu audiencia será menor,
											y tu crédito será menor 
que el de un artista.
											Y finalmente les damos a los artistas
espacios increíbles y prominentes
											en el mundo
											porque son nuestros narradores.
									","
											Temos de achar uma maneira,
											de fazer as mulheres,
jovens e adultas,
											deixarem de sentir que as suas histórias
não são importantes,
											que não podem tornar-se
contadoras de histórias.
											Porque, quando nos sentimos
incapazes de nos posicionar no centro,
											e falar em nome do mundo,
											sentiremos que só podemos oferecer
as nossas coisas a um pequeno grupo.
											Provavelmente faremos trabalhos menores,
em palcos menores,
											o nosso poder económico será menor,
											o nosso público alvo será menor,
											assim como o nosso reconhecimento
como artistas.
											Acabamos por dar aos artistas
esse espaço incrível e relevante no mundo.
											pois são eles os nossos
contadores de historias.
									","
											Nous devons trouver un moyen
											d'arrêter que les jeunes filles et femmes
											aient l'impression
que leur histoire n'importe pas
											et qu'elles n'ont pas le droit
d'en être la narratrice.
											Car une fois que vous avez l'impression
que vous ne pouvez pas être au centre
											et parler au nom du monde,
											vous penserez que vous pouvez offrir
vos biens à un petit groupe choisi.
											Vous ferez un travail plus petit
sur de plus petites scènes,
											votre pouvoir économique sera amoindri,
											l'étendue de votre public sera moindre
											et votre crédit d'artiste sera moindre.
											Nous finissons par donner aux artistes
ces espaces incroyables et proéminents
											dans le monde
											car ce sont nos narrateurs.
									","
											Genç kızları ve kadınları
											hikâyelerinin önemli olmadığı
											ve bir hikâyeci olmalarına
izin verilmediği düşüncesinden
											vazgeçirmenin bir yolunu bulmalıyız.
											Çünkü merkezde bir yerde duramadığını 

											ve dünya adına konuşmadığını hissedersen,
											elindekileri ancak küçük, seçilmiş 
bir gruba sunabileceğini düşünürsün.
											Daha küçük sahnelerde daha küçük
işler yapmaya yönelirsin.
											Ekonomik gücün daha az olur.
											Ulaştığın seyirci daha az olur
											ve bir sanatçı olarak itibarın
daha az olur.
											Biz nihayet sanatçılara
dünyada inanılmaz ve önemli
											yerler veriyoruz;
											çünkü olar bizim hikâyecilerimiz.
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
