en,pt,tr,fr,es,title,speaker,duration,tags
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											And our training is unparalleled.
											I just want you to imagine.
											It's like a revival, tent-like festival,
											not unlike the civil rights
movement teach-ins.
											And we're going to go
all across the country.
											It is the biggest announcement this week:
											Vanessa and I and a team
of masterful teachers,
											all to culminate next year,
											on sacred ground,
											in Selma, Alabama,
											to create a new annual tradition
that we are calling ""Summer of Selma.""
									","
											A nossa formação não tem paralelo.
											Gostava que imaginassem.
											É como um renascimento,
um festival ""hippie""
											não muito diferente do que ensina
o movimento dos direitos civis.
											Vamos andar por todo o país.
											Esta é a maior notícia desta semana;
											Vanessa e eu e uma equipa
de professoras magistrais,
											todas para terminar no próximo ano,
											em terreno sagrado,
											em Selma, no Alabama,
											para criar uma nova tradição anual
a que chamamos ""Verão de Selma"".
									","
											Bizim eğitimimiz benzersiz.
											Hayal etmenizi istiyorum.
											Bir diriliş, çadırlı bir festival gibi.
											Sivil haklar hareketinden
çok da farklı değil.
											Ülkenin her bir yanına gideceğiz.
											Bu haftanın en büyük duyurusunu yapıyorum:
											Vanessa, ben ve bir grup 
deneyimli öğretmen
											kutsal topraklarda
											Alabama, Selma'da
											gelecek yıl başlayacak
											''Selma Yazı'' adını verdiğimiz 
yeni bir gelenek başlatacağız.
									","
											Notre formation est sans égale.
											J'aimerais que vous imaginiez.
											C'est comme un renouveau,
un festival sous tente
											qui s'apparente aux séminaires
du mouvement des droits civils.
											Nous irons dans tout le pays.
											C'est la plus grande annonce
de la semaine :
											Vanessa, moi et une équipe
d'enseignants remarquables
											culmineront l'année prochaine
											sur une terre sacrée,
											à Selma, en Alabama,
											pour établir une nouvelle
tradition annuelle
											que nous appelons « l'été de Selma ».
									","
											Nuestra formación no tiene precedentes.
											Quiero que lo imaginen.
											Es como recuperar un festival
con tiendas de campaña,
											no muy distinto de las charlas de los
movimientos por los derechos civiles.
											Y vamos a ir por todo el país.
											Es la mayor noticia de esta semana:
											Vanessa y yo y un equipo
de los mejores enseñantes,
											todos terminaremos el año que viene,
											en tierra sagrada,
											en Selma, Alabama,
											para crear una nueva tradición anual
que vamos a llamar ""El verano de Selma"".
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											VG: Summer of Selma will be
an annual pilgrimage
											that will include a walk —
											54 miles,
											the sacred route from Selma to Montgomery.
											It will also include rigorous training.
											Picture it,
											as women come to learn organizing
and recruitment strategies,
											to study exercise science,
											to take nutrition classes,
											to learn storytelling,
											to become certified
as outdoor trip leaders
											and community advocates.
									","
											VG: O Verão de Selma
será uma peregrinação anual
											que incluirá uma caminhada
de 90 quilómetros,
											a rota sagrada de Selma a Montgomery.
											Também incluirá uma formação rigorosa.
											Imaginem,
											as mulheres a aprender a organizar,
estratégias de recrutamento,
											a estudar a ciência do exercício,
											a assistir a aulas de nutrição,
											a aprender a contar histórias,
											a serem certificadas
como líderes de passeios ao ar livre
											e como defensoras da comunidade.
									","
											VG: Selma Yazı, her yıl düzenlecek
											ve kutsal rotamız Selma'dan Montgomery'e
											86 km'lik bir yürüyüşle
											kutsal bir hac olacak.
											Ayrıca sıkı bir eğitimde olacak.
											Zihninizde canlandırın,
											Kadınların örgütlenmeyi 
ve işe alım stratejilerini öğrendiğini,
											bilimsel çalışmalar yürüttüklerini,
											beslenme dersleri aldıklarını,
											hikâye anlatımını öğrendiklerini
											ve en sonunda gezilerde lider 
ve topluluk savunucuları
											olabildiklerini hayal edin.
									","
											VG : L'été de Selma sera
un pèlerinage annuel
											qui inclura une marche —
											87 kilomètres,
											la route sacrée de Selma à Montgomery.
											Il inclura également
une formation rigoureuse.
											Imaginez :
											des femmes venant apprendre l'organisation
et des stratégies de recrutement,
											étudier la science des exercices,
											suivre des cours de nutrition,
											apprendre la narration,
											devenir des chefs d'excursion
en plein air certifiées
											et des défenseuses communautaires.
									","
											VG: El verano de Selma será
una peregrinación anual
											que incluirá una caminata,
											casi 87 kilómetros,
											la ruta sagrada de Selma a Montgomery.
											Incluirá también una formación rigurosa.
											Imagínenlo,
											las mujeres viniendo a aprendrer
estrategias de organización y captación,
											a estudiar educación física,
											a recibir clases de nutrición,
											a aprender a narrar,
											para conseguir formarse
como guías de viaje
											y abogadas comunitarias.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											TMD: This is going to be unprecedented.
											It's going to be a moment in time
like a cultural institution,
											and in fact,
											it's going to be the Woodstock
of Black Girl Healing.
									","
											TMD: Isto vai ser uma coisa
sem precedentes.
											Vai ser um momento no tempo,
como uma instituição cultural
											e, com efeito, vai ser o Woodstock
da Cura da Mulher Negra.
									","
											TMD: Bu emsalsiz bir şey olacak.
											Zamanla bu bir hareket olacak
											kültürel bir oluşum gibi
											Woodstock'un siyahi kadınları 
iyileştirme festivali versiyonu gibi.
									","
											TMD : Cela sera sans précédent.
											Ce sera un moment dans l'histoire,
une institution culturelle
											et, en fait,
											ce sera le Woodstock
de la guérison des filles noires.
									","
											TMD: Esto va a ser algo sin parangón,
											un momento en el tiempo
como una institución cultural,
											y de hecho,
											va a ser el Woodstock
de la sanidad de las chicas negras
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											(Laughter)
									","
											(Risos)
									","
											(Kahkaha)
									","
											(Rires)
									","
											(Risas)
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											VG: And the need —
											it's more urgent than ever.
											We are losing our communities'
greatest resource.
											Black women are dying in plain sight.
											And not only is no one talking about it,
											but we refuse to acknowledge
											that the source of this crisis
is rooted in the same injustice
											that first propelled
the civil rights movement.
									","
											VG: E a necessidade
											é mais urgente do que nunca.
											Estamos a perder o maior recurso
das nossas comunidades.
											As mulheres negras estão
a morrer à vista de todos.
											Não só ninguém fala nisso,
											como se recusam a reconhecer
											que a origem desta crise
provém da mesma injustiça
											que alimentou outrora
o movimento dos direitos civis.
									","
											VG: Artık bu ihtiyaç
											her zamankinden daha acil.
											Topluluklarımızın en önemli
kaynağını kaybediyoruz.
											Siyahi kadınlar gözümüzün önünde ölüyor.
											Kimse bu konuda tek kelime etmiyor
											ve bu krizin asıl kaynağının
											en başta sivil haklar hareketini 
başlatan aynı adaletsizliğe
											dayandığını kabul etmiyor.
									","
											VG : Et le besoin —
											c'est plus urgent que jamais.
											Nous perdons la meilleure ressource
de nos communautés.
											Les femmes noires meurent
à la vue de tous.
											Et non seulement personne n'en parle,
											mais nous refusons de reconnaître
											que cette crise prend racine
dans la même injustice
											qui a été l'impulsion
du mouvement des droits civils.
									","
											VG: Y la necesidad
											es más urgente que nunca.
											Estamos perdiendo el mayor recurso
de nuestras comunidades.
											Mujeres negras mueren a plena vista.
											Y no es solo que no hablamos al respecto,
											sino que rechazamos saber
											que el origen de esta crisis
tiene su origen en la misma injusticia
											que propició inicialmente
el movimiento por los derechos civiles.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											On December 30 of 2017,
											Erica Garner,
											the daughter of Eric Garner,
											a Black man who died
on the streets of New York
											from a police choke hold,
											passed away of a heart attack.
											Erica was just 27 years old,
											the mother of two children.
											She would be one of 137
Black women that day —
											more than 50,000 in the last year —
											to die from a heart-related issue,
											many of their hearts broken from trauma.
									","
											A 30 de dezembro de 2017,
											Erica Garner,
											a filha de Eric Garner,
											— um negro que morreu
nas ruas de Nova Iorque
											estrangulado por um polícia —
											morreu com um ataque cardíaco.
											Erica tinha apenas 27 anos,
											era mãe de dois filhos.
											Seria uma das 137 mulheres negras
naquele dia
											— mais de 50 000 no ano passado —
											a morrer de um problema cardíaco,
											muitas delas com o coração partido
por causa de traumas.
									","
											30 Aralık 2017'de,
											New York sokaklarında
											polisin kullandığı güç nedeniyle
											kalp krizi geçirip ölen siyahi adam,
											Eric Garner'ın kızı
											Erica Garner.
											Erica sadece yirmi yedi yaşında
											ve iki çocuk annesiydi.
											Erica o gün yaşadıkları 
bir travma nedeniyle
											kalp ile ilgili bir rahatsızlıktan
											dolayı ölebilecek 137 kadından
sadece biriydi.
											Bu sayı geçtiğimiz yıl 
50.000'den fazlaydı.
									","
											Le 30 décember 2017,
											Erica Garner,
											la fille d'Eric Garner,
											un homme noir qui est mort
dans les rues de New York
											d'une prise d'étranglement policière,
											est décédée d'une crise cardiaque.
											Erica n'avait que 27 ans
											et était mère de deux enfants.
											Elle allait être l'une
des 137 femmes noires ce jour-là —
											plus de 50 000 l'année dernière —
											à mourir d'un problème cardiaque,
											nombre de leurs cœurs
ayant été brisés par un traumatisme.
									","
											El 30 de diciembre de 2017,
											Erica Garner,
											la hija de Eric Garner,
											un hombre negro que murió
en las calles de Nueva York
											asfixiado por un policia,
											falleció de un ataque al corazón,
											Erica solo tenía 27 años,
											madre de dos niños.
											Ella sería una de las 137
mujeres negras ese día,
											más de 50 000 el año pasado
											que murieron por un tema cardíaco,
											muchos de sus corazones
rotos por el trauma.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											The impacts of stress on Black women
											who send their children and spouses
out the door each day,
											unsure if they will come home alive;
											who work jobs where they are paid 63 cents
to every dollar paid to white men;
											who live in communities
with crumbling infrastructure
											with no access
to fresh fruits or vegetables;
											with little to no walkable
or green spaces —
											the impact of this inequality
is killing Black women
											at higher and faster rates
than any other group in the country.
											But that is about to change.
											It has to.
									","
											Os efeitos do ""stress""
nas mulheres negras
											que mandam para a rua,
todos os dias, filhos e maridos,
											sem saber se eles regressarão vivos;
											que trabalham e recebem só 63 cêntimos
por cada dólar que pagam aos brancos;
											que vivem em comunidades
com infraestruturas em ruínas;
											sem acesso a fruta ou vegetais frescos;
											com poucos ou nenhuns espaços verdes.
											O impacto desta desigualdade
está a matar as mulheres negras
											a um ritmo maior e mais rápido
do que qualquer outro grupo no país,
											Mas isso está a mudar.
											Tem de mudar.
									","
											Eve canlı gelip gelemeyeceklerini bilmeden
											her sabah çocuklarını 
ve eşlerini yolcu eden,
											beyaz erkeklere ödenen her bir dolardan
											63 cent para kazandıkları
işlerde çalışan,
											berbat bir altyapıya sahip, taze
meyve ve sebzeye erişimin
											olmadığı ve neredeyse yok denecek 
kadar az yeşil alanın olduğu
											topluluklarda yaşayan siyahi 
kadınların yaşadığı stres.
											Bu eşitsizliğin etkileri siyahi kadınları 
ülkedeki diğer gruplara nazaran
											çok daha yüksek ve hızlı bir oranla
öldürmeye devam ediyor.
											Fakat bu durum değişmek üzere.
											Değişmek zorunda.
									","
											L'influence du stress
sur les femmes noires
											dont les enfants et époux
passent la porte chaque jour,
											en ignorant s'ils rentreront en vie ;
											qui ont des emplois
											où elles sont payées 63%
de ce qu'est payé un homme blanc ;
											qui vivent dans des communautés
où l'infrastructure s'effondre,
											sans accès à des fruits
et des légumes frais ;
											sans espace où se promener
ni espace vert —
											l'incidence de cette inégalité
tue les femmes noires
											à des taux plus rapides et élevés
que n'importe quel autre groupe de gens.
											Mais cela est sur le point de changer.
											Cela doit changer.
									","
											El impacto del estrés en las mujers negras
											que ven salir cada día
a sus hijos y esposos,
											sin saber si volverán vivos a casa;
											que trabajan por 63 céntimos
de cada dólar pagado a hombres blancos;
											que viven en comunidades
con infraestructuras en ruinas
											sin acceso a fruta o vegetales frescos;
											sin espacios verdes, ni donde caminar,
											el impacto de esta desigualdad
está matando a las mujeres negras
											en tasas mayores y más rápidas
que a cualquier otro grupo en el país.
											Pero eso está a punto de cambiar.
											Tiene que hacerlo.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											TMD: So let me tell you a story.
											About three weeks ago —
											many of you may have watched —
											Vanessa and I and a team
of 10 women walked 100 miles
											on the actual Underground Railroad.
											We did it in five days —
											five long and beautiful days.
											And the world watched.
											Three million people
watched the live stream.
											Some of you in here,
the influencers, shared the story.
											Urban Radio blasted it across the country.
									","
											TMD: Vou contar-vos uma história.
											Há umas três semanas
											— muitos de vocês viram isso —
											Vanessa e eu e uma equipa
de 10 mulheres andámos 160 km
											no Underground Railroad.
											Fizemo-lo em cinco dias,
											cinco dias longos e maravilhosos.
											O mundo assistiu.
											Três milhões de pessoas
observaram em direto.
											Alguns de vocês aqui,
os promotores, partilharam a história.
											A rádio Urban
disseminou-a por todo o país.
									","
											TMD: Size bir hikâye anlatayım.
											Belki izlemişsinizdir.
											Üç hafta önce,
											Vanessa, ben ve on kadın, 
gerçek bir yeraltı demir yolunda
											160 km boyunca yürüdük.
											yürüyüşü beş günde bitirdik.
											Uzun ve güzel beş günde.
											Dünya bizi izledi.
											Canlı yayını üç milyon insan izledi.
											Şu an burada olan bazı influencerlar
hikâyemizi paylaştı.
											Urban Radio sesimizi tüm ülkeye duyurdu.
									","
											TMD : Laissez-moi
vous raconter une histoire.
											Il y a environ trois semaines —
											beaucoup ont peut-être regardé —
											Vanessa, moi et une équipe
de 10 femmes avons marché 160 km
											sur le chemin de fer clandestin.
											Nous l'avons fait en cinq jours,
											cinq jours longs et magnifiques.
											Le monde a regardé.
											Trois millions de gens
ont regardé en direct.
											Certains d'entre vous,
les influenceurs, ont partagé l'histoire.
											Urban Radio l'a passée
à plein volume à travers le pays.
									","
											TMD: Dejen que les cuente algo.
											Hace unas tres semanas,
											muchos aquí tal vez ya lo vieron
											Vanessa y yo junto a un grupo
de 10 mujeres caminamos 161 km.
											por el ferrocarril subterraneo.
											Lo hicimos en cinco días,
											cinco largos y maravillosos días.
											Y el mundo nos vio.
											Tres milllones vieron
la emisión en directo,
											Algunos aquí presentes,
los influencer, compartieron la historia.
											Urban Radio lo emitió para todo el país,
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											VG: Even the E! News channel interrupted
a story about the Kardashians —
											which, if you asked us,
is just a little bit of justice —
									","
											VG: O canal El News até interrompeu
uma notícia sobre as Kardashians
											— o que, de certa forma,
foi uma justiça —
									","
											VG: Hatta E! Haber kanalı bile 
Kardashianlarla ilgili
											bir haberi yarıda keserek, 
ki bize sorarsanız adil olan buydu,
									","
											VG : Même la chaîne E! News a interrompu
un reportage sur les Kardashian —
											ce qui, à notre avis, n'est que justice —
									","
											VG: Incluso el canal E!News interrumpió
un reportaje sobre las Kardashian,
											que, si nos preguntan,
es un pequeño acto de justicia,
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											(Laughter)
									","
											(Risos)
									","
											(Kahkaha)
									","
											(Rires)
									","
											(Risas)
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											to report that GirlTrek had made it safely
on our hundred-mile journey.
									","
											para noticiar que a GirlTrek tinha feito
uma jornada de 160 km, sãs e salvas.
									","
											GirlTrek'in 160 km'lik yürüyüşünün
güvenli şekilde bittiğini haber verdi.
									","
											pour rapporter que GirlTrek venait de
finir sans encombres le trajet de 160 km.
									","
											para informar que GirlTrek había acabado
su recorrido de 161 km. sin problemas.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											TMD: People were rooting for us.
											And they were rooting for us because
in this time of confusion and contention,
											this journey allowed us all to reflect
on what it meant to be American.
											We saw America up close
and personal as we walked.
											We walked through historic towns,
											through dense forest,
											past former plantations.
									","
											TMD: As pessoas torceram por nós.
											Torceram por nós porque, nesta época
de confusão e contenção,
											esta jornada permitiu-nos refletir
sobre o que significa ser americano.
											Vimos os EUA de perto, pessoalmente,
enquanto caminhávamos.
											Passámos por cidades históricas,
											atravessámos densas florestas,
											passámos por antigas plantações.
									","
											TMD: İnsanlar bize tam destek veriyordu.
											Destek veriyorlardı çünkü bu karmaşa
ve çekişme zamanlarında,
											bu macera bizlere Amerikalı olmanın
ne demek olduğunu gösterdi.
											Yürüdüğümüzde Amerika'yı
yakından gördük.
											Tarihi kasabalardan,
											sık ormanlardan,
											eski tarlalardan geçtik
									","
											TMD : Les gens nous soutenaient.
											Ils nous soutenaient car, en cette époque
de confusion et de discorde,
											ce voyage nous a permis de réfléchir
à ce qu'être américain signifiait.
											Nous avons vu l'Amérique de près,
de façon personnelle.
											Nous avons traversé
des villes historiques,
											de denses forêts,
											d'anciennes plantations.
									","
											TMD: La gente nos apoyaba.
											Y lo hacían porque en estos tiempos
de confusión y discordia
											este recorrido nos permitió mostrar
lo que significa ser estadounidense.
											Mientras caminábamos, 
vimos de cerca EE.UU.
											Pasamos por ciudades históricas,
											por bosques frondosos,
											por antiguas plantaciones.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											And one day,
											we walked into a gas station
that was also a café,
											and it was filled with men.
											They were wearing camo
and had hunting supplies.
											And out front were all of their trucks,
and one had a Confederate flag.
											And so we left the establishment.
											And as we were walking along
this narrow strip of road,
											a few of the trucks reared by us so close,
											and out of their tailpipe
was the specter of mob violence.
											It was unnerving.
									","
											Um dia,
											entrámos num posto de abastecimento
que também tinha um café
											e estava cheio de homens.
											Usavam camuflagem
e tinham artigos de caça.
											Em frente, estavam os camiões deles,
um deles com uma bandeira da Confederação.
											Saímos do estabelecimento.
											Quando íamos a passar
ao longo duma estreita faixa da estrada,
											alguns dos camiões vieram
atrás de nós, muito próximos,
											e do tubo de escape vertical saía
o espetro da violência da populaça.
											Foi muito inquietante.
									","
											ve bir gün,
											aynı zamanda bir kafe olan 
bir benzin istasyonuna girdik.
											İçeride dolu erkek vardı.
											Kamuflaj giymişlerdi 
ve avcılık malzemeleri vardı.
											Dışardaysa kamyonları duruyordu 
ve bir konfederasyon bayrağı asılıydı
											Daha sonra oradan ayrıldık.
											Dar bir yoldan yürüyüşümüze
devam ederken
											o kamyonlardan birkaçı 
dibimize öyle bir geldi ki
											egzozlarından asıl şiddetin
ürkütücü sesi geliyordu.
											Çok sinir bozucuydu.
									","
											Et un jour,
											nous sommes entrées
dans une station-service
											qui était également un café
											et qui était pleine d'hommes
											vêtus de camouflage
et avec des accessoires de chasse.
											Devant, il y avait leurs voitures
et une avait un drapeau confédéré.
											Nous avons donc quitté l'établissement.
											Alors que nous marchions le long
de cette petite route,
											certaines voitures
sont passées si proches de nous
											et le spectre de la violence collective
sortait de leur pot d'échappement.
											C'était énervant.
									","
											Y un día,
											fuimos a una gasolinera
que también era una cafetería,
											estaba lleno de hombres.
											Vestían de camuflaje
y llevaban material de caza.
											Sus furgonetas estaban fuera
y una tenía una bandera confederada.
											Así que nos fuimos de aquel lugar,
											Y cuando caminábamos
por una carretera estrecha
											pasaron con sus furgonetas
muy cerca de nosotras,
											sus tubos de escape escupían
el fantasma de la violencia callejera.

											Fue inquietante.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											But then it happened.
											Right on the border
of Maryland and Delaware,
											we saw a man standing by his truck.
											The tailgate was down.
											He had on a brown jacket.
											He was standing there awkwardly.
											The first two girls in our group,
Jewel and Sandria,
											they walked by because
he looked suspicious.
									","
											E depois, aconteceu.
											Mesmo no limite
entre Maryland e Delaware,
											vimos um homem encostado a um camião.
											O tubo de escape estava baixado.
											Tinha um casaco castanho.
											Estava ali parado, de modo estranho.
											As duas raparigas do grupo,
Jewel e Sandria,
											voltaram atrás porque ele
tinha um ar suspeito.
									","
											Sonra olan oldu.
											Tam Maryland ve Delaware'in sınırında,
											kamyonunun yanında 
dikilmiş bir adam.
											Bagaj kapağı kapalıydı.
											Kahverengi bir ceketi vardı.
											Garip bir şekilde dikiliyordu.
											Grubumuzdaki iki kız, 
Jewel ve Sandria
											geriye doğru yürüdüler 
çünkü adam şüpheliydi.
									","
											Puis ceci est arrivé.
											A la frontière du Maryland et du Delaware,
											nous avons vu un homme
à côté de sa voiture.
											Le coffre était ouvert.
											Il avait une veste marron.
											Il se tenait là, gauchement.
											Les deux premières filles du groupe,
Jewel et Sandria,
											ont continué à marcher,
il avait l'air suspect.
									","
											Pero entonces sucedió,
											justo en la frontera
entre Maryland y Delaware,
											vimos a un hombre junto a su camioneta,
											El maletero estaba cerrado.
											Llevaba una chaqueta marrón.
											Se comportaba de modo extraño.
											Las dos chicas al frente del grupo,
Jewel y Sandria,
											se dieron la vuelta porque
parecía sospechoso.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											(Laughter)
									","
											(Risos)
									","
											(Kahkaha)
									","
											(Rires)
									","
											(Risas)
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
