en,de,tr,title,speaker,duration,tags
"
											OK, so, from here on,
I have simple words for our ""leaders.""
											This can go two ways.
											It can go the nasty way,
											because we have hundreds
of millions of young people
											coming to life right now, here,
											and if they don't have an outlook in life,
											they are going to go for a revolution.
											They're going to go for violence.
											And none of us wants that.
											None, none of us.
											That's the one way it can go.
									","
											Okay, von hier an habe ich einfache
Worte für unsere ""Regierung"".
											Das kann auf zwei Arten gehen.
											Es kann auf die böse Art gehen,
											denn es gibt hunderte Millionen
junger Leute,
											die sich gerade in Bewegung setzen,
											und wenn sie keine Perspektive
im Leben haben,
											wird es eine Revolution geben.
											Sie werden Gewalt anwenden.
											Und niemand von uns will das.
											Niemand, niemand von uns.
											Das ist die erste Art.
									","
											Evet, buradan itibaren ''liderlerimiz''
için basit kelimeler söyleyeceğim.
											Bunun iki yolu var.
											Kötü yol ile sonuçlanabilir
											çünkü şu an burada hayata gelen
											yüzlerce milyonlarca genç insanımız var
											ve eğer onların hayata bir 
bakış açısı olmazsa
											Bir devrim peşinde olacaklardır.
											Şiddetin peşinde olacaklardır.
											Bunu hiçbirimiz istemeyiz.
											Hiçbirimiz.
											Bu birinci yol.
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											Or the second way it can go is,
											all this happens peacefully, productively,
and everything is good,
											and you do what you need to do,
you get out of my way,
											you let people like me do our job,
we create all these jobs we need,
											and then Africa becomes
this very prosperous country
											that it's designed to be,
it should have been for a long time.
											It happens like that, everybody's happy,
we move on with our lives.
											It can happen in two ways —
											pick violence or you pick
the calm, productive way.
											I want the calm, productive way.
											None of us should ever,
ever even try to think
											about what else could happen
if we don't go there.
											So, please.
											And the time has come.
											This type of picture — prosperity,
happiness, human flourishing —
											that's what I see if we do our job.
									","
											Die zweite ist,
											alles verläuft friedlich, produktiv, 
und alles ist gut,
											und Sie tun, was Sie zu tun haben,
Sie lassen mir freie Bahn
											und Leute wie mich unseren Job machen,
wir schaffen alle nötigen Arbeitsplätze
											und dann wird Afrika zu diesem 
sehr wohlhabenden Land,
											das es eigentlich schon lange sein sollte.
											So geht das, jeder ist glücklich,
wir leben unser Leben weiter.
											Es kann auf zwei Arten gehen —
											auf die gewaltsame, oder
auf die ruhige, produktive Art.
											Ich will die ruhige, produktive Art.
											Niemand von uns sollte je
auch nur versuchen sich vorzustellen,
											was passiert, wenn wir das nicht schaffen.
											Also, bitte.
											Und die Zeit ist da.
											Dieses Bild — Wohlstand, Freude,
menschliches Aufblühen —
											habe ich, wenn wir unseren Job machen.
									","
											Diğer bir yol ise
											bütün bunlar barışçıl, verimli bir şekilde
olur ve her şey iyi olur
											ve siz yapmanız gerekeni yapıp 
yolumdan çekilir,
											İşlerimizi yapmamıza izin verir, 
biz de ihtiyacımız olan işleri açarsak
											o zaman Afrika kaderinde olan
uzun zamandır olması gerektiği gibi
											refah seviyesi yüksek 
bir ülke hâline gelir.
											Bu şekilde olursa herkes mutlu olur
hayatımıza devam ederiz.
											İki şekilde gerçekleşebilir.
											Şiddeti ya da sakin, 
kazançlı yolu seçersiniz.
											Ben sakin, kazançlı yolu istiyorum.
											Hiçbirimiz eğer o yolu seçmezsek
											neler olacağını düşünmek 
zorunda kalmamalı.
											Bu yüzden, lütfen.
											Ve zamanı da geldi.
											Bu tarz bir fotoğraf; başarı, 
mutluluk, insanların güzelleşmesi
											eğer işimizi yaparsak olacaklar bunlar.
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											Thank you.
									","
											Danke.
									","
											Teşekkürler.
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											(Applause) (Cheering)
									","
											(Applaus) (Jubel)
									","
											(Alkış) (Tezahürat)
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											Thank you.
									","
											Danke.
									","
											Teşekkür ederim.
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											(Applause)
									","
											(Applaus)
									","
											(Alkış)
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
