pt,tr,fr,title,speaker,duration,tags
"
											Pessoalmente, adoro esta,
											porque a ideia de que a arquitetura
não trata só de soluções,
											mas também de sensibilizar as pessoas.
											Isto é uma clínica feita de kenaf.
											Semeia-se e cultiva-se num terreno,
											e depois... isto cresce
mais de 4 metros num mês.
											Na quarta semana, chegam os médicos
e ceifam uma área,
											colocam uma estrutura tênsil no topo.
											Quando os médicos acabam de tratar
											e de ver os doentes e os aldeões,
											ceifa-se a clínica e come-se.
											É uma clínica comestível.
									","
											Şu fikri şahsen çok seviyorum,
											çünkü mimarlık sadece çözümlerle ilgili değil,
											bilinci artırmak ile ilgilidir.
											Bu bir kenaf kliniği. Tohum alıp bir toprak alana ekiyorsunuz,
											ve sonra ayda 4 metre büyüyor.
											Dördüncü haftada doktorlar gelip belli bir alanı biçerler,
											gerilebilen bir yapayı tepesine yerleştirirler
											ve doktorlar tedavilerini bitirdikten ve
											hastaları ve köylüleri gördükten sonra,
											kliniği keser ve yersinız. Yani bu bir Kendi Kliniğini Kendin Ye'dir.
									","
											Celle-ci que j'affectionne tout particulièrement,
											parce que cette idée d'architecture n'est pas juste une solution,
											mais permet d'augmenter la prise de conscience.
											C'est une clinique kenaf. Vous prenez une graine et vous la faites pousser dans une parcelle de terre,
											et il grandit de 4,2 mètres en un mois.
											Et durant la quatrième semaine, les docteurs viennent et tondent une zone,
											mettent une structure extensible au sommet
											et quand les docteurs ont fini de traiter
											et de voir les patients et les villageois,
											vous coupez la clinique et vous la mangez. C'est Mangez Votre Propre Clinique.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											(Risos)
									","
											( Gülüşme )
									","
											(Rires)
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Assim, encaramos o facto
de que, se temos SIDA,
											precisamos de manter
as taxas de alimentação,
											e a noção de que a nutrição
é tão importante
											como conseguir antirretrovirais.
											Por isso, esta é uma solução a sério.
											Adoro esta. A ideia é que isto não é
só uma clínica — é um centro comunitário.
											Com isto procura estabelecer-se
rotas de comércio
											e motores económicos dentro da comunidade,
											para poder ser
um projeto autossustentável.
									","
											Bu şu gerçeği ele almaktır: eğer AIDS isen
											besin maddelerine ihtiyacın vardır,
											ve besin maddeleri fikri en az oraya anti-retrovirüs
											götürmek kadar önemlidir.
											Yani bu ciddi bir çözüm.
											Şunu seviyorum. Fikir şu ki, bu sadece bir klinik değil — bu bir cemiyet merkezi.
											Bu proje ticaret yolları ve cemiyet içersinde
											ekonomik motorlar oluşturmaya yönelikti,
											kendi kendini sürdürebilsin diye.
									","
											Cela interagit avec le fait que si vous avez le SIDA,
											vous avez aussi besoin de certains taux nutritionnels,
											et l'idée que le concept même de nutrition est aussi important
											que le fait d'avoir des anti-rétrovirus là bas.
											Donc vous voyez, c'est une solution sérieuse.
											J'aime celle-ci. Cette idée n'est pas juste une clinique, c'est un centre communautaire.
											Cela concerne l'ouverture de routes de commerce
											et la création de moteurs économiques dans la communauté,
											ce pourrait donc être un projet autofinancé.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Todos estes projetos são sustentáveis.
											Não porque eu seja fanático da ecologia.
											É porque, quando vivemos
com 4 dólares por dia,
											temos de sobreviver e de ser sustentáveis.
											Temos de saber de onde vem
a nossa energia.
											Temos de saber de onde vêm
os nossos recursos.
											Temos de manter no mínimo
os custos de manutenção.
											Trata-se de ter um motor económico,
que à noite se transforma num cinema.
											Por isso não é uma clínica de SIDA.
É um centro comunitário.
											Portanto, podemos ver as ideias.
											Estas ideias tornaram-se protótipos,
											que foram depois construídos.
											Este ano, há clínicas em ação
na Nigéria e no Quénia.
									","
											Bu projelerin her biri sürdürülebilir.
											Bu, ben ağaçlara sarılan, 'yeşil' biri olduğum için değil.
											Çünkü günde 4 dolarla yaşıyorsanız, hayatta kalmak
											için yaşıyorsunuzdur ve sürdürülebilir olmanız gerekir.
											Enerjinizin nerden geldiğini bilmeniz gerekir.
											Kaynaklarınızın nerden geldiğini bilmeniz gerekir.
											Ve masraflarınızı düşük tutmanız gerekir.
											Yani bu ekonomik motor elde etmekle ilgili,
											ve sonra geceleyin sinemaya dönüşüyor.
											Yani bir AIDS kliniği değil. Bir cemiyet merkezi.
											Fikirler görebiliyorsunuz. Ve bu fikirler prototipler haline geldi,
											ve sonunda hayata geçirildi. Ve şu anda bu yıl itibariyle,
											Nijerya ve Kenya'da faaliyet halinde klinikler var.
									","
											Chacun de ces projets est durable.
											Ce n'est pas parce que je suis un amoureux des arbres.
											C'est parce que lorsque vous vivez avec quatre dollars par jour,
											vous vivez en survivant et vous devez être viable.
											Vous devez savoir d'où vient votre énergie.
											Vous devez savoir d'où viennent vos ressources.
											Vous devez garder un entretien faible.
											Il s'agit donc d'obtenir un moteur économique,
											et ensuite à la nuit tombée ça se tranforme en cinéma.
											Donc ce n'est pas une clinique pour le SIDA, c'est un centre communautaire.
											Donc vous pouvez voir ces idées. Et ces idées ce sont développées en prototypes,
											qui ont été finalement construites. Et actuellement,
											il y a des cliniques qui roulent au Nigéria et au Kenya.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Depois disso, também
desenvolvemos Siyathemba.
											A comunidade veio ter connosco
e disse-nos:
											""O problema é que as raparigas
não têm acesso ao ensino"".
											Estamos a trabalhar numa área
											onde 50% das jovens
entre os 16 e os 24 anos
											estão infetadas pelo HIV/SIDA.
											Não porque sejam promíscuas,
mas porque não há conhecimento.
											Por isso decidimos considerar
a ideia de desporto
											e criámos um centro de desporto juvenil
											que também servisse como
centro de informação sobre HIV/SIDA.
											Os treinadores da equipa das jovens
também eram médicos.
											Portanto, esta seria uma forma muito lenta
											de fomentar a confiança
nos cuidados de saúde.
											Escolhemos nove finalistas,
											depois esses nove finalistas
foram distribuídos por toda a região,
											e então a comunidade escolheu o projeto.
											Disseram: ""Este é o nosso projeto.""
											Porque não se trata só
de envolver uma comunidade,
											trata-se de lhe dar poder,
											e de a comunidade fazer parte
do processo de reconstrução.
									","
											Bundan yola çıkarak bir de Ceatemba'yı geliştirdik. Bu projede —
											halk bize geldi ve dedi ki,
											problem kız çocuklarının eğitimlerinin olmayışı.
											Ve biz 16-24 yaş arası genç kadınların
											%50 oranında HIV/AIDS olduğu
											bir bölgede çalışıyoruz.
											Bu herkesle beraber oldukları için değil,
											bilgi olmadığı için.
											Spor fikrine bakmaya karar verdik ve aynı zamanda HIV/AIDS yardım merkezi işlevi görecek
											bir gençlik spor merkezi kurduk.
											Kız takımının koçları aynı zamanda eğitilmiş doktorlardı.
											Bu şekilde yavaş yavaş
											sağlık hizmetine olan güveni geliştirmek için.
											Ve dokuz finalist seçtik,
											ve bu dokuz finalisti bütün bölgeye yaydık,
											ve halk kendi tasarımını aralarından seçti.
											Dediler ki, bu bizim tasarımımız,
											çünkü amaç sadece cemiyeti angaje etmek değil,
											cemiyeti güçlendirmek
											ve onları yeniden inşa sürecinin bir parçası yapmak.
									","
											À partir de là nous avons aussi développé Siyathemba, qui était un projet –
											la communauté est venue à nous et nous a dit
											que le problème est que les filles n'ont pas d'éducation.
											Et nous travaillons dans une zone
											où 50 % des jeunes femmes entre 16 et 24 ans
											sont atteintes du VIH/SIDA
											Et ce n'est pas parce qu'elles ont les mœurs légères,
											c'est parce qu'elles ne savent pas.
											Nous avons donc décidé de nous pencher sur l'idée du sport et de créer un centre sportif de la jeunesse
											doublé d'un centre d'assistance pour le VIH/SIDA,
											et les entraineurs des équipes féminines étaient aussi entrainés en tant que docteurs.
											Afin que tout doucement
											se développe une forme de confiance envers le domaine de la santé.
											Nous avons donc choisi neuf finalistes
											et ces neufs finalistes étaient distribués à travers la région entière,
											afin que la communauté choisisse leur conception.
											Ils disaient, c'est notre conception,
											parce qu'il ne s'agit pas seulement d'engager la communauté,
											il s'agit de rendre la communauté plus puissante
											et d'en faire une part du processus de reconstruction.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Este é o projeto vencedor.
											Fomos para lá e trabalhámos
com a comunidade e os clientes.
											Este é o arquiteto.
											Aqui, está a trabalhar com a primeira
equipa de futebol feminino
											em Kwa-Zulu Natal, Siyathemba.
											Mas elas podem contar-vos isto melhor.
											(Vídeo)
											(Canto a cappella)
									","
											Ve kazanan tasarım bu, ve tabii ki
											gidip cemiyetlerle ve müşterilerle beraber çalışıyoruz.
											Bu tasarımcı. Orada
											Kwa-Zulu Natal'ın ilk kadın futbol takımı olan Ceatemba ile çalışıyor.
											Kendileri daha iyi anlatırlar.
									","
											Et voici donc la conception gagnante, et ensuite bien sûr,
											nous avons été là-bas et avons travaillé avec la communauté et les clients.
											Voici le concepteur. Il est là-bas à travailler
											avec la toute première équipe féminine de football à Kwa-Zulu Natal, Siyathemba,
											et ils vous le diront mieux que moi.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Olá, chamo-me Si Si Mkhonza,
trabalho no centro africano.
											Sou consultora e também faço parte
da equipa nacional de futebol
											da África do Sul, Banyana Banyana.
											Também jogo na Liga Vodacom
na equipa que se chamava Tembisa,
											e que agora se chama Siyathemba.
											Este é o nosso campo de jogo.
									","
											Video: Benim adım Sisi, Afrika merkezinde çalışıyorum.
											Danışmanım ve aynı zamanda Güney Afrika, Mandela Mandela'nın
											milli futbol oyuncusuyum.
											ve aynı zamanda ismi eskiden Bisa, şimdi Ceatemba olan takım için
											Vodacom liginde oynuyorum.
											Bu bizim kendi sahamız.
									","
											Vidéo : Et bien, mon nom est Sisi parce que je travaille au centre africain.
											Je suis consultante et je suis également une joueuse nationale de football
											pour l'équipe d'Afrique de Sud, les Bafana Bafana,
											et je joue également dans le championnat Vodacom avec l'équipe baptisée Tembisa,
											qui est maintenant devenue Siyathemba.
											C'est notre terrain à domicile.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											CS: Depois mostro isso
porque estou a ficar sem tempo.
											Estou a ver Chris a olhar
para mim de soslaio.
									","
											Cameron Sinclair: Bunu daha sonra göstereceğim çünkü zamanım bitiyor.
											Chris'in bana muzip muzip baktığını görüyorum.
									","
											Cameron Sinclair: Je vais vous montrer ça plus tard car je n'ai plus beaucoup de temps.
											Je peux voir Chris qui me regarde du coin de l'œil.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Isto foi um contacto, 
uma reunião com alguém
											que queria desenvolver
											o primeiro centro de telemedicina
em África, na Tanzânia.
											Reunimo-nos há dois meses.
											Já desenvolvemos um projeto,
e a equipa está a trabalhar em conjunto.
											Este foi um encontro que aconteceu
graças a pessoas do TED:
											[confuso] Cheryl Heller e Andrew Zolli,
											que me puseram em contacto
com esta africana fantástica.
											Começámos a construção em junho
e será inaugurado pelo TEDGlobal.
											Por isso quando vierem ao TEDGlobal,
poderão vê-lo.
									","
											Bu bir bağlantıydı,
											Tanzanya'da Afrika'nın ilk teletıp merkezini
											geliştirmek isteyen biriyle bir toplantı.
											Birkaç ay önce buluştuk. Bir tasarım geliştirdik bile,
											ve ekip orada, ortaklıkla çalışıyor.
											Bu birkaç TED'li sayesinde gerçekleşen bir bağlantıydı:
											[zor anlaşılır] Cheryl Heller ve Andrew Zolli,
											beni bu harika Afrika'lı kadınla irtibata geçirdiler.
											İnşaata Haziran'da başladık ve TEDGlobal'de açılışı yapılacak.
											Yani TEDGlobal'e gelecek olursanız inceleyebilirsiniz.
									","
											C'était une connexion,
											juste une rencontre avec quelqu'un qui voulait développer
											le premier centre de télémédecine africain, en Tanzanie
											Et nous nous sommes rencontrés il y a deux mois, littéralement. Nous avons déjà developpé une conception
											et l'équipe est là-bas, travaillant en partenariat avec elle.
											Cela correspondait, grâce à deux membres de TED:
											Chreyl Heller et Andrew Zolli,
											qui m'ont mis en relation avec cette incroyable femme africaine.
											Nous avons commencé la construction en juin et ce sera ouvert par TEDGlobal.
											Donc si vous venez à TEDGlobal, vous pourrez vérifier.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Somos mais conhecidos pelo nosso trabalho
com catástrofes e desenvolvimento,
											e temos estado envolvidos
em muitos problemas,
											tais como o tsunami,
no sudeste asiático, e o Katrina.
											Isto é um abrigo de 370 dólares
que pode ser facilmente montado.
											É um projeto comunitário.
											Um centro comunitário
projetado pela comunidade.
											Isso significa que nós vivemos
e trabalhamos com a comunidade,
											que a comunidade faz parte
do processo de ""design"".
											As crianças participam
no processo de escolher o local
											onde será erigido o centro comunitário.
											Depois de alguma formação, a comunidade
											vai acabar por construir
o edifício connosco.
									","
											Ama biz belki de en çok felaketler ve kalkınmadaki girişimlerimizle tanınıyoruz.
											Birçok konuyla ilgilendik ve ilgileniyoruz.
											Mesela tsunami veya Katrina kasırgası gibi.
											Bu 370 dolarlık kolayca kurulabilen bir barınak.
											Bu bir cemiyet tasarımı.
											Cemiyet.tasarımı olan bir cemiyet merkezi.
											Bu şu demek, biz gerçekten orada cemiyetle beraber yaşayıp çalışıyoruz,
											ve onlar tasarım sürecinin bir parçası.
											Çocuklar cemiyet merkezinin yerine karar verme
											işleminin bir parçası idiler, ve sonunda
											cemiyet, ustalık eğitimi sayesinde,
											binayı bizimle birlikte yaptılar.
									","
											Mais ce pour quoi nous sommes les plus connus est probablement pour réagir après les catastrophes naturelles et le développement,
											et nous nous sommes impliqués dans de nombreux problèmes
											comme le tsunami et aussi des choses comme l'ouragan Katrina.
											Ceci est un abri à 370 dollars qui peut facilement être assemblé.
											Ceci est une communauté de concepteurs.
											Un centre communautaire conçu par une communauté.
											Et ce que cela signifie est que nous vivons et travaillons bel et bien avec la communauté,
											et qu'ils sont une partie du processus de conception.
											Les enfants s'investissent pour décider
											où devrait se situer le centre communautaire, et finalement,
											la communauté, au travers de l'acquisition de compétences
											finit en réalité par construire le bâtiment avec nous.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Aqui está outra escola.
											Isto é o que a ONU dá a estas pessoas
para seis meses — 12 lonas de plástico.
											Isto foi em agosto.
											Isto é a substituição
e é suposto durar dois anos.
											Quando chove não se ouve mais nada,
e no verão estão 60 graus ali dentro.
											Então pensámos: se chove,
vamos aproveitar a água.
											Por isso todas as nossas escolas
											têm um sistema
de recolha de águas pluviais,
											É muito barato:
											três salas de aula e um sistema
de recolha de água: 5 mil dólares.
											Este foi pago com a venda
de chocolate quente em Atlanta.
											Foi construído pelos pais das crianças.
											As crianças estão no local,
a construir os edifícios.
											Abriu há umas semanas,
											e agora há 600 crianças
a utilizar as escolas.
									","
											Bu başka bir okul daha,
											Bu Birleşmiş Milletler'in bu insanlara 6 ay için verdikleri — 12 adet plastik tente.
											Bu Ağustos'taydı. Bu da yerine verdikleri şey,
											bunun iki sene dayanması bekleniyor.
											Yağmur yağdığında hiçbir şey duyamıyorsunuz,
											ve yazın da içerisi yaklaşık 60 derece.
											Biz de dedik ki yağmur yağdığında taze su sağlayalım.
											Her okulumuzun çok ucuza malolan bir yağmur suyu toplama sistemi var.
											Bir sınıf, üç oda ve bir yağmur suyu toplama sistemi toplam beş bin dolar.
											Bu miktar Alabama'da sıcak çikolata satışları ile toplandı.
											Çocukların ebeveynleri tarafından inşa edildi.
											Çocuklar orada arazide, binaları inşa ediyorlar.
											Birkaç hafta önce de açıldı,
											ve şimdi okullarımızı kullanan 600 çocuk var.
									","
											Voici une autre école.
											Voici ce que les Nations Unies ont donné à ces gars pour six mois – douze bâches en plastique.
											C'était en aout. Il s'agissait des pièces de rechange,
											et elles sont supposées tenir deux ans.
											Lorsque la pluie tombe, vous ne pouvez rien entendre,
											et en été il fait environ 60°C à l'intérieur.
											Donc nous avons dit, si la pluie tombe, récupérons de l'eau fraiche.
											Donc tous ceux de notre école ont un système de récupération d'eau de pluie, à très bas prix.
											Une classe, trois salles de cours et un système de récupération d'eau reviennent à 5000 dollars.
											Ceci a été réuni grâce à des ventes de chocolat chaud à Atlanta.
											C'est construit par les parents des enfants.
											Les enfants sont là-bas sur le terrain, construisant les bâtiments.
											Et ça a ouvert il y a de ça deux semaines,
											et 600 enfants utilisent ces écoles aujourd'hui.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											(Aplausos)
									","
											( Alkış )
									","
											(Applaudissements)
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Então, o desastre bate-nos à porta.
											Vemos as más notícias
na CNN e na Fox e tudo isso,
											mas não vemos as boas notícias.
											Eis uma comunidade que se juntou
e decidiu não esperar.
											Fizeram uma parceria, uma associação
com diversos participantes
											para mapear East Biloxi,
											e descobrir quem se envolveria.
											Tivemos 1500 voluntários
a reconstruir, a recuperar casas.
											A descobrir como são
os regulamentos da FEMA,
											sem esperar por eles para estipular
como deveriam reconstruir.
											A trabalhar com residentes,
											a tirá-los das suas casas,
para eles não ficarem doentes.
											Estão a fazer isto por conta própria.
											A projetar casas. Esta casa estará pronta
em poucas semanas.
											Esta é uma casa recuperada,
feita em 4 dias.
											Esta é uma divisão adaptada
para uma mulher que usa um andarilho.
											Tem 70 anos.
											A FEMA deu-lhe 600 dólares, há dois dias.
											Montámos rapidamente uma lavandaria.
											Está pronta, em funcionamento,
e começou hoje o negócio,
											lavando a roupa de outras pessoas.
									","
											Ve, felaket evi vuruyor.
											CNN ve Fox'da kötü haberleri görüyoruz,
											ama iyi hikayeleri görmüyoruz.
											Burada bir araya gelip, beklemeye hayır diyen bir topluluk var.
											Bir ortaklık kurdular, farklı oyunculardan oluşan karışık bir ortaklık
											East Biloxi'yi planlamak için,
											ve kimlerin katılacağını belirlemek için.
											Yeniden inşaya katılan 1500 gönüllümüz vardı.
											FEMA yönetmeliğini çözen...
											Nasıl yeniden inşa edeceğimizi bize dayatmalarını beklemeden.
											Yerli halkla beraber çalışan... Onları hasta olmamaları için
											evlerinden dışarı çıkaran... Bu kendi başlarına temizledikleri.
											Barınaklar tasarlayan... Bu ev birkaç hafta içinde uygulamaya koyulacak.
											Bu dört gün içinde rehabilite edilmiş bir ev.
											Bu yürüme desteği kullanan bir kadın için bir çamaşır odası.
											70 yaşında. Bu FEMA'nın ona verdiği.
											600 dolar, bu iki gün önceydi.
											Biz hızlıca bir çamasır odası yaptık.
											İnşa edildi, çalışıyor ve bugün kendi işletmesini kurdu,
											başkalarının çamaşırlarını yıkıyor.
									","
											Une catastrophe naturelle frappe une maison.
											Nous avons vu ces histoires horribles sur CNN et Fox et tout ça,
											mais on ne voit pas les histoires positives.
											Voici une communauté qui s'est rassemblé et a dit : nous n'attendrons pas.
											Ils ont formé une association, une association de divers joueurs
											pour élaborer East Biloxi,
											et comprendre qui était impliqué.
											Nous avons eu 1500 volontaires reconstruisant, rendant les maisons de nouveau habitables.
											Comprenant ce que sont les consignes de la FEMA,
											et n'attendant pas qu'ils nous dictent comment on devrait reconstruire.
											Travaillant avec les résidents, les sortant de leurs maisons,
											pour qu'ils n'attrapent pas de maladies. Voici comment ils nettoient leur propre maison.
											La conception de logements. Cette maison va partir, dans deux semaines.
											C'est une maison de nouveau habitable, nettoyée en quatre jours.
											C'est une buanderie pour une femme utilisant un déambulateur.
											Elle a 70 ans. Voici ce que la FEMA lui a donné.
											600 dollars, c'est arrivé il y a deux jours.
											Nous avons assemblé très rapidement une buanderie.
											C'est construit, ça fonctionne et elle a démarré son affaire aujourd'hui même,
											dans laquelle elle lave les vêtements d'autres personnes.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Esta é Shandra e os Calhouns.
											São os fotógrafos que documentaram
o Lower Ninth nos últimos 40 anos.
											Esta era a casa deles, e estas
as fotografias que tiraram.
											Estamos a ajudá-los, a trabalhar com eles
para criar outra casa.
											Projetos que fizemos.
											Projetos de que fizemos parte,
que apoiámos.
											Porque é que as agências não fazem isto?
											Esta é a tenda da ONU.
											É a nova tenda da ONU, lançada este ano.
											Fácil de montar. Tem uma aba,
é essa a inovação.
											Foram precisos 20 anos para desenhar isto
e implementá-lo no terreno.
											Eu tinha 12 anos.
											Aqui há um problema.
									","
											Bu Shandra ve Calhoun'lar. Fotoğrafçılar
											ve Lower Ninth'i geçen 40 seneden beri belgeliyorlar.
											Bu onların eviydi, ve bunlar da çektikleri fotoğraflar.
											Ve biz yardım ediyoruz, onlarla yeni bir bina inşa etmek için çalışıyoruz.
											Yaptığımız projeler. Parçası olduğumuz, desteklediğimiz projeler.
											Yardım organizasyonları bunu niye yapmıyor? Bu Birleşmiş Milletler'in çadırı.
											Bu da Birleşmiş Milletler'in bu sene takdim ettikleri yeni çadırı.
											Hızlıca kurulabilir. Kapağı / penceresi var, yenilik bu.
											Bunu tasarlayıp araziye sürmeleri 20 sene almış.
											Ben 12 yaşındaydım. Burada bir problem var.
									","
											Voici Shandra et les Calhouns. ils sont photographes
											qui ont documenté le Lower Ninth durant les 40 dernières années.
											C'était leur maison et voici les photographies qu'ils ont prises.
											Nous avons aidé, travaillant avec eux pour créer un nouveau bâtiment.
											Des projets que nous avons réalisés. Des projets auxquels nous avons participé, que nous avons supporté.
											Pourquoi les agences d'aide ne font pas ça ? Voici une tente des Nations Unies.
											Voici la nouvelle tente des Nations Unies, qui vient d'être présentée.
											Rapide à assembler. Elle a un rabat, c'est ça l'invention.
											Cela a pris 20 ans pour concevoir ça et le mettre en place sur le terrain.
											J'avais 12 ans. Il y a un problème ici.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Felizmente, não estamos sozinhos.
											Há centenas, centenas
e centenas e centenas
											e centenas de arquitetos,
de ""designers"" e de inventores
											em todo o mundo que se dedicam
a trabalho humanitário.
											Mais casas de cânhamo
— parece que está na agenda no Japão.
											Não sei bem o que andam a fumar por lá.
											(Risos)
											Este é um gancho desenhado por alguém
que disse que só precisamos
											duma forma de prender estruturas têxteis
a vigas de suporte.
											Este homem — que projetava para a NASA —
está agora a trabalhar em habitação.
											Vou passar isto rapidamente,
											porque sei que só tenho
mais uns minutos.
									","
											Çok şükür yalnız değiliz.
											Yüzlerce ve yüzlerce ve yüzlerce ve yüzlerce ve yüzlerce
											ve yüzlerce mimar ve tasarımcı ve kaşif var
											ve dünyanın her tarafından yardım çalışmalarına katılıyorlar.
											Daha fazla kenevir evler — görünüşe göre Japonya'da bu bir tema,
											Tam olarak ne içtiklerini bilemiyorum.
											Bu bir kavrama mandalı. Tasarımcısının düşüncesi: tek ihtiyacımız olan şey
											zarımsı yapıları destek direklerine bağlayacak bir şey.
											Bu adam NASA için tasarlıyordu — şimdi konut işinde.
											Bunları hızlıca geçeceğim,
											çünkü sadece birkaç dakikam kaldığını biliyorum.
									","
											Heureusement, nous ne sommes pas seuls.
											Il y a des milliers et des milliers et des milliers
											et des milliers d'architectes, de concepteurs et d'inventeurs
											autour du monde qui s'investissent dans le travail humanitaire.
											D'autres maisons de chaume – c'est un thème au Japon apparemment.
											Je ne suis pas certain de ce qu'ils fument.
											C'est une attache fixable conçue par quelqu'un qui a dit, tout ce dont vous avez besoin c'est d'une certaine façon
											d'attacher des structures en membrane à des poutres physiques de support.
											Ce gars qui concevait pour la NASA – conçoit maintenant des logements.
											Je vais passer sur cette partie très vite,
											parce que je sais que je n'ai que quelques minutes.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
