pt,tr,title,speaker,duration,tags
"
											A mudança de comportamento
começa com a evolução de crenças.
											Assistimos a isso
com o racismo, a homofobia,
											e muitos outros preconceitos,
hoje e no passado.
											À medida que mudámos as nossas crenças
quanto ao casamento homossexual,
											mais gente tem beneficiado
de liberdades igualitárias.
											Quando começámos
a valorizar a sustentabilidade,
											houve mais gente que começaram a reciclar.
											Portanto, à medida que avança
a nossa cultura da humilhação,
											precisamos de uma revolução cultural.
											É preciso parar com a humilhação pública
como se fosse um desporto sangrento.
											É altura para uma intervenção 
na Internet e na nossa cultura.
									","
											Bunun doğru oldugunu, bugün ve geçmişte,
ırkçılık, homofobi
											ve daha bir çok önyargıda gördük.
											Eşcinsel evliliğe karşın inançlarımızı
değiştirdikçe
											daha çok insan özgürlüğe kavuştu.
											Çevresel sürekliliğe önem vermeye
başladığımızda
											daha çok insan geri dönüşüm
yapmaya başladı.
											Buna benzer bir şekilde,
bizim de utandırma kültüründe
											ihtiyacımız olan bir kültürel devrim.
											Bir avcılık sporu olarak
utandirmanin sona ermesi gerekiyor.
											İnternete ve kültürümüze
bir müdahelenin zamanı geldi.
											Bu değişim, basit bir şeyle başlar,
ama bu kolay değil.
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											A mudança começa com uma coisa simples,
mas não muito fácil.
											Precisamos de nos voltar
para os antigos valores de compaixão
											— compaixão e empatia.
											Online, temos um défice de compaixão,
											um crise de empatia.
									","
											Uzun süredir sahip olduğumuz şefkat
ve empati duygularımıza dönmemiz lazım.
											Çevrimiçi, şefkat açığımız var,
											bir empati krizi içerisindeyiz.
											Arastirmaci Brene Brown'un dediğine göre,
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											O investigador Brené Brown
disse, e eu cito:
											""A vergonha não sobrevive à empatia"".
											A vergonha não sobreviverá à empatia.
											Eu tenho vivido muitos dias negros
na minha vida,
											e foi a compaixão e a empatia
da minha família, amigos e colegas,
											por vezes até de estranhos,
que me salvaram.
											Até a empatia de uma única pessoa
pode fazer a diferença.
											A teoria da influência minoritária,

											proposta pelo psicólogo social 
Serge Moscovici,
											diz que, mesmo em números pequenos,
											quando há consistência ao longo do tempo,
											pode acontecer uma mudança.
											No mundo online, podemos promover
uma influência minoritária
											ao tornarmo-nos intervenientes.
											Um interveniente, ao contrário
da apatia de um espetador,
											publica um comentário positivo 
ou denuncia uma situação de violência.
											Acreditem, comentários solidários
ajudam a diminuir a negatividade.
											Também podemos contrariar a cultura
ao apoiar organizações
											que lidam com estes tipo de problemas,
											como a Fundação Tyler Clementi nos EUA.
											No Reino Unido, há o Anti-Bullying Pro,
											e na Austrália, há o Projeto Rockit.
									","
											""Utanç empatiyi atlatamaz.""
											Utanç empatiyi atlatamaz.
											Hayatımda oldukça karanlık günler gördüm
											ve beni kurtaran,
ailemin, dostlarımın, profesyonellerin
											ve bazen yabancıların bile gösterdiği
şefkat ve empatiydi.
											Bir kişiden gelen empati bile
bir fark yaratabilir.
											Sosyal psikolog Serge Moscovici
tarafından öne sürülen
											azınlık etkisi teorisine göre
											zaman içerisinde eğer tutarlılık varsa,
											küçük sayılarda bile olsa
											değişim ortaya çıkabilir.
											Çevrimiçi dünyada,
ayağa kalkarak
											azınlık etkisini besleyebiliriz.
											Ayağa kalkarak,
seyirci duyarsızlığı yerine,
											birine olumlu bir yorum yapıp
zorbalık durumlarını rapor edebiliriz.
											Bana güvenin, şefkatli yorumlar,
olumsuzluğu hafifletir.
											ABD'de Tyler Clementi Kurumu,
Ingiltere'de Anti-Bulllying Pro,
											ve Avustralya'da Project Rockit gibi 

											bu tür konularla uğrasan organizasyonları
											destekleyerek de bu kültürü
											etkisiz hale getirebiliriz.
											Ifade özgürlüğünden çok sık bahsederiz
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Nos falamos muito sobre o nosso direito 
à liberdade de expressão,
											mas precisamos falar mais
											sobre a nossa responsabilidade 
para com a liberdade de expressão.
											Todos nós queremos ser ouvidos,
											mas temos que reconhecer a diferença 
entre dizer com intenção
											e falar só para chamar a atenção.
											A Internet é a autoestrada
para o ""Id""
											mas online, a empatia para com os outros
											beneficia-nos a todos e ajuda a criar
um mundo melhor e mais seguro.
											Precisamos de comunicar online
com compaixão,
											consumir notícias com compaixão,
											e clicar com compaixão.
											Imaginem meter-se na pele da pessoa
que dá origem a esses cabeçalhos.
											Gostava de terminar com uma nota pessoal.
											Nos últimos nove meses,
											a pergunta que mais me têm feito é: 
""Porquê?""
											Porquê agora?
Porque é que eu apareço agora?
											Podem imaginar o que há
por detrás destas perguntas.
											A resposta não tem nada
a ver com a política.
											A melhor resposta foi e é:
""Porque chegou a hora,
											""a hora de deixar de me preocupar
com o passado
											""a hora de deixar de viver
uma vida de opróbrio
											""e é hora de voltar à minha narrativa"".
									","
											fakat ifade özgürlüğüne karşı olan
sorumluluğumuzdan
											da bahsetmeliyiz.
											Hepimiz duyulmak istiyoruz ama
											amaçlı konuşmakla dikkat çekmek için
konuşmak arasındaki
											farkı kabul etmeliyiz.
											Internet, id için bir otoban,
											ama çevrimiçi, başkalarına empati duymak
hem hepimiz için yararlı,
											hem de daha güvenli ve iyi bir dünya
yaratmamıza yardımcı oluyor.
											Çevrimiçi, şefkatle iletişim kurup.
											haberleri şefkatle tüketip,
											şefkatle tıklamalıyız.
											Bir başkasının haber manşetinde
bir mil yürüdüğünüzü
											hayal edin.
Kişisel bir notla bitirmek istiyorum.
											Geçtiğimiz dokuz ay içinde,
											bana en çok sorulan soru ""neden"" oldu.
											Neden şimdi? Neden başımı
siperin üstünden dışarı çıkarıyorum?
											Bu soruların satırarasını okuyabilirsiniz
											ama cevabın siyasetle hiçbir alakası yok.
											En iyi cevap: çünkü zamanı geldi:
											Geçmişimin etrafında parmak uçlarımda
yürümeyi bırakmanın zamanı geldi;
											aşağılık bir hayat yaşamayı bırakmanın
zamanı geldi;
											ve kendi hikayemi geri almanın
zamanı geldi.
											Amacım sırf kendimi kurtarmak değil.
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Também não se trata apenas de me salvar.
											Qualquer um que esteja a sofrer
de vergonha e humilhação pública
											precisa de saber uma coisa:
											Pode sobreviver.
											Eu sei que é difícil.
											Talvez não seja indolor, rápido ou fácil,
											mas pode insistir
num final diferente para a sua história.
											Termos compaixão por nós mesmos.
											Todos nós merecemos compaixão,
											e viver online e offline 
num mundo mais compassivo.
									","
											Utanç ve aşağılamadan
ıstırap çeken herkesin
											bilmesi gereken bir şey var:
											Bunu atlatabilirsiniz.
											Zor olduğunun farkındayım.
											Acısız, hızlı ve kolay olmayabilir ama
											hikayenizi farklı bir şekilde
sonlandırmak için ısrar edebilirsiniz.
											Kendinize şefkat duyun.
											Hepimiz şefkate
ve hem çevrimiçi hem de çevrimdışı
											daha şefkatli bir dünyada
yaşamaya layigiz.
											Dinlediğiniz için teşekkür ederim.
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Obrigada por me ouvirem.
									","
											(Alkış)
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											(Aplausos)
									","
											(Alkış)
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
