es,tr,de,title,speaker,duration,tags
"
											También hemos estudiado los coches,
											no solo los coches,
											sino si los dueños de diferentes tipos de coches
											están más o menos inclinados a quebrantar la ley.
											En uno de estos estudios, miramos
											si los conductores se detendrían ante un peatón
											que habíamos puesto esperando 
a cruzar por un paso de peatones.
											En California, como todos saben,
											porque estoy seguro de que todos lo hacemos,
											es obligación detenerse ante un peatón 
que está esperando para cruzar.
											Y aquí está un ejemplo de cómo lo hicimos.
											Nuestro asociado está a la izquierda
											haciéndose pasar por un peatón.
											Se acerca y la camioneta roja 
se detiene como debe ser.
											Como es típico en California, el autobús
											se adelanta y casi atropella a nuestro peatón.
											(Risas)
											Aquí hay un ejemplo con un coche más caro,
											un Prius, pasa de largo,
											y un BMW hace lo mismo.
											Lo hicimos con cientos de vehículos
											durante varios días,
											solo observando quién se detiene y quién no.
											Lo que encontramos fue cómo, al aumentar el
											costo del coche,
											la tendencia del conductor a violar la ley,
											aumentó también.
											Ninguno de los coches
											en la categoría de menos costosos,
											rompió la ley.
											Pero cerca del 50 %
											en la categoría de costosos,
											rompió la ley.
											Hemos hecho otros estudios en los que
											las personas más ricas son más 
propensas a mentir en situaciones,
											para justificar un comportamiento 
anti ético en el trabajo
											como robar dinero de la caja registradora,
											aceptar sobornos, mentir a los clientes.
									","
											Arabalar üzerinde bile çalışma yaptık,
											farklı tür araba sürücülerinin
											yasayı daha az veya çok çiğnemeye
											eğilimli olmalarını inceledik.
											Bu çalışmaların birinde, sürücülerin
											yaya geçidinden geçecekmiş gibi yapan
											bir yaya için durup durmayacaklarına baktık.
											Kaliforniya’da, bildiğiniz gibi,
											çünkü eminim bunu hepimiz yapıyoruz,
											karşıya geçmek üzere olan yaya
için durmak yasal zorunluluktur.
											Bunu nasıl yaptığımıza bir örnek ise şöyle:
											Bu soldaki yaya rolündeki kişi
											bizim iş birlikçimiz.
											Kırmızı kamyonet başarılı bir şekilde duruyor.
											Tipik Kaliforniya manzarası,
											kamyoneti sollayan otobüs yayayı ezmeye çalışıyor.
											(Kahkaha)
											Burada ise daha pahalı bir araba örneği,
											bir Prius, durmadan geçiyor
											ve bir BMW de aynısını yapıyor.
											Biz bunu birkaç gün boyuca
											yüzlerce araç için yaptık,
											sadece kimin durup durmadığına baktık.
											Vardığımız sonuç ise, arabanın pahalılığı
											arttıkça,
											sürücünün yasayı çiğneme eğiliminin de
											arttığı oldu.
											Pahalı olmayan arabalar kategorimizdeki
											hiçbir araba
											yasayı çiğnemedi.
											En pahalı arabalar kategorimizdeki
											arabaların yüzde 50’ye yakını
											yasayı çiğnedi.
											Yaptığımız diğer çalışmalarda da gördük ki;
											varlıklı bireyler
müzakerelerde yalan söylemeye,
											iş yerinde kasadan para çalınması gibi
											etik olmayan davranışları onaylamaya,
											rüşvet almaya ve müşteriye yalan söylemeye daha yatkınlar.
									","
											Wir haben sogar eine Untersuchung
mit Autos durchgeführt.
											Also nicht nur irgendwelche Autos,
											sondern wir haben uns angeschaut, 
ob Fahrer von verschiedenen Automarken
											mehr oder weniger geneigt waren, 
das Gesetz zu brechen.
											In einer dieser Studien haben wir getestet,
											ob die Autofahrer für einen 
Fußgänger anhalten würden,
											den wir am Zebrastreifen darauf 
warten ließen, die Straße zu überqueren.
											Hier in Kalifornien ist es so, 
wie Sie alle wissen,
											weil wir uns ja alle daran halten:
Das Gesetz sagt,
											dass man für einen Fußgänger anhalten muss, 
der die Straße überqueren will.
											Hier also mal ein Beispiel, 
wie wir die Studie durchgeführt haben.
											Links steht unser Mitarbeiter,
											der sich als Fußgänger ausgibt.
											Er geht auf den Zebrastreifen zu, als der rote 
Transporter erfolgreich zum Stehen kommt.
											In typisch kalifornischer Manier
wird das rote Auto
											von einem Bus überholt,
der unseren Fußgänger fast überfährt.
											(Gelächter)
											Hier jetzt ein Beispiel mit 
einem teureren Auto,
											einem Toyota Prius, der nicht anhält,
											und einem BMW, der dasselbe tut.
											Wir haben das mit Hunderten von Autos
											an verschiedenen Tagen durchgeführt
											und geschaut, wer anhält und wer nicht.
											So haben wir Folgendes herausgefunden:
											Je höher der Preis eines Autos stieg,
											desto größer war die Tendenz des Fahrers
											das Gesetz zu brechen.
											Keines der Autos, kein einziges der Autos
											in der billigsten Fahrzeugkategorie
											hat das Gesetz gebrochen.
											Aber fast 50 % der Autos
											in der teuersten Kategorie
											haben das Gesetz gebrochen.
											Wir haben auch andere Studien 
durchgeführt und herausgefunden,
											dass wohlhabendere Personen 
in Verhandlungen eher lügen,
											sich auf Arbeit eher unmoralisch verhalten,
											also zum Beispiel Geld 
aus der Kasse klauen,
											sich bestechen lassen oder die Kunden anlügen.
									",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
","
","
",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
											No quiero sugerir
											que solo la gente adinerada es
											la que muestra estos patrones de comportamiento.
											Para nada. De hecho, creo que todos nosotros,
											en el día a día, minuto a minuto,
											luchamos con estas motivaciones conflictivas
											de si, o cuando, hemos de poner nuestros propios intereses
											por encima de los de las otras personas.
											Y eso es comprensible porque
											el sueño estadounidense es la idea
											de que todos tienen igualdad de oportunidades
											para tener éxito y prosperar,
											siempre que nos empeñemos en el trabajo duro.
											En parte esto significa que a veces,
											hay que poner la propia conveniencia
											por encima de los intereses y 
el bienestar de los que te rodean.
											Lo que estamos encontrando es que,
											cuanto más rico eres, más probable es
											que persigas una situación de éxito personal,
											de logro y realización,
											en detrimento de los demás a tu alrededor.
											He trazado aquí el ingreso familiar promedio recibido
											por quintiles para el 
5 % superior de la población
											en los últimos 20 años.
											En 1993, las diferencias entre los distintos
											quintiles de la población, en términos de ingresos,
											eran bastante notorias.
											No era difícil ver que hay diferencias.
											Pero en los últimos 20 años, esa diferencia significativa
											se ha convertido en una gran brecha
											entre los de la parte superior y los demás.
											De hecho, el 20 % de la población
											posee cerca del 90 % de la riqueza total en este país.
											Estamos en niveles sin precedentes
											de desigualdad económica.
											Lo que significa que la riqueza, no solo se está
											concentrando más en manos 
de un pequeño grupo de individuos,
											sino que el sueño estadounidense se está haciendo
											cada vez más inalcanzable
											para una creciente mayoría de nosotros.
											Y si es el caso, como hemos encontrado,
											cuanto más rico se es,
											más se siente con derecho a esa fortuna.
											Lo más probable es darle prioridad a los intereses propios
											por encima de los de los demás,
											y estar dispuestos a hacer 
lo necesario en función de ese egoísmo.
											Y no hay ninguna razón para pensar
											que esos patrones van a cambiar.
											De hecho, hay muchas razones para pensar
											que se volverán peores.
											Así se vería si las cosas siguen igual,
											a la misma velocidad lineal, en los próximos 20 años.
									","
											Şimdi, burada bu tür davranışları
											sadece varlıklı insanların yaptığını
											söylüyormuşum gibi anlaşılmasın.
											Hiç de değil. Bence aslında hepimiz,
											günlük yaşantımızda, kendi çıkarımızı
											diğer insanların çıkarlarından
											üstün tuttuğumuzda, bu rekabet dürtüleriyle
											mücadele ediyoruz.
											Ve bu anlaşılabilir bir şey de çünkü
											Amerikan rüyası
											çaba gösterip çok çalışmamız durumunda
											hepimize başarmak ve
											refaha ermek için eşit fırsatlar sunma fikridir
											ve bu biraz da kendi çıkarınızı
											çevrenizdeki diğer insanların çıkarlarının
											ve refahının üzerinde tutma ihtiyacı doğuruyor.
											Ama bulgularımıza göre,
											ne kadar varlıklı iseniz, etrafınızdakilere
											zarar verecek şekilde
											kişisel başarı vizyonu peşinde
											o kadar çok koşuyorsunuz.
											Burada sizin için son 20 yılda
											nüfusun her beşte birine ve en
üst yüzde beşine düşen
											ortalama hane gelirini çizdim.
											1993 yılında, nüfusun farklı
											beşte birlik kesimi, gelir bakımından
											oldukça berbat.
											Zaten farklılıklar olduğunu görmek zor değil.
											Ama son 20 yılda, tepedekiler ve diğerleri
											arasındaki bu belirgin fark
											bir tür büyük kanyon haline gelmiştir.
											Öyle ki, nüfusumuzun en üst yüzde 20’si
											bu ülkedeki servetin yüzde 90’ına sahip.
											Bu benzeri görülmemiş düzeyde
											bir ekonomik eşitsizlik.
											Bu da demektir ki, servet sadece
seçilmiş bireylerden oluşmuş
											bir grubun elinde toplanmakla kalmıyor,
											ayrıca Amerikan rüyası, bizim gibi
											artan bir çoğunluk için
											giderek ulaşılamaz hale geliyor.
											Ve bu meselede bulduklarımıza göre,
											ne kadar varlıklı iseniz,
											o serveti daha çok hak ettiğinizi hissediyor,
											kendi çıkarlarınızı daha ön planda tutuyor
											ve kendi çıkarınıza hizmet edecek şeyler
											yapmak istiyorsunuz.
											Öyleyse bu düşüncelerin
değişeceğini düşünmek için de
											bir neden yok.
											Aslında, önümüzdeki 20 yıl içinde,
											işlerin aynı doğrusal oranda
											aynı kalması durumunda
işlerin daha da kötüleşeceğini
											düşünmek için çok neden var.
									","
											Ich will damit nicht sagen,
											dass nur wohlhabende Menschen
											diese Verhaltensmuster zeigen.
											Wirklich nicht. Tatsächlich denke ich, 
dass wir alle
											in unserem Alltag, jede Stunde, 
jede Minute,
											mit gegensätzlichen Motivationen 
zu kämpfen haben,
											wenn es darum geht, ob wir unsere Interessen
											über die von anderen Personen stellen.
											Und das ist auch verständlich,
											denn der amerikanische Traum ist eine Idee,
											die besagt, dass wir alle 
dieselben Möglichkeiten haben,
											erfolgreich zu sein und voran zu kommen,
											so lange wir uns anstrengen 
und hart arbeiten.
											Manchmal heißt das eben auch,
											dass wir unsere eigenen Interessen
											über die Interessen und das Wohlergehen
der Leute um uns herum stellen müssen.
											Wir haben aber herausgefunden,
											dass, je wohlhabender man ist,
											desto wahrscheinlicher verfolgt man eine 
bestimmte Vision von persönlichem Erfolg,
											eigenen Leistungen und Errungenschaften,
											zum Schaden seiner Mitmenschen.
											Hier sehen Sie das durchschnittliche 
Einkommen, das jedes Fünftel der Haushalte
											und die oberen 5 % 
der Bevölkerung im Lauf
											der letzten 20 Jahre zur Verfügung hatte.
											1993 waren die Unterschiede beim Einkommen
											zwischen den einzelnen Fünfteln 
der Bevölkerung
											ziemlich erschreckend.
											Es ist nicht schwer, 
die Unterschiede zu erkennen.
											Aber im Lauf der letzten 20 Jahre,
											ist aus diesem wesentlichen Unterschied
eine riesige Lücke geworden,
											zwischen den oberen 5 %
und allen anderen.
											Tatsächlich besitzen die oberen 
20 % unserer Bevölkerung
											nahezu 90 % des gesamten
Vermögens in unserem Land.
											Noch nie zuvor gab es eine solche
											wirtschaftliche Ungleichheit.
											Das heißt nicht nur, 
dass sich der Wohlstand
											zunehmend in den Händen einiger 
ausgewählter Personengruppen befindet,
											sondern auch, dass der amerikanische Traum
											für die meisten von uns
											in immer weitere Ferne rückt.
											Wir haben herausgefunden,
											dass je wohlhabender man ist,
											desto mehr fühlt man sich berechtigt,
so wohlhabend zu sein,
											und desto eher priorisiert man 
die eigenen Interessen
											vor denen anderer Menschen
											und ist bereit den eigenen Interessen 
zu dienen.
											Also wenn das stimmt,
dann gibt es keinen Grund zu denken,
											dass sich diese Muster ändern.
											Tatsächlich haben wir also 
jeden Grund zu denken,
											dass sie sich nur verschlimmern werden
											und so würde es dann aussehen,
wenn es sich in den nächsten 20 Jahren
											weiterhin so linear entwickelt.
									",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
","
","
",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
											La desigualdad económica,
											es algo que a todos debería preocuparnos,
											no solo por los de abajo
											en la jerarquía social,
											sino porque a las personas y a los grupos,
											si hay mayor desigualdad económica, les va peor.
											No solo a los de abajo, sino a todo el mundo.
											Hay mucha investigación realmente convincente,
											proveniente de los mejores laboratorios del mundo
											que muestran todas las cosas
											que se ven socavadas
											a medida que empeora la desigualdad económica.
											La movilidad social, las cosas 
que realmente nos importan,
											la salud física, la confianza social,
											todas caen cuando aumenta la desigualdad.
											Asimismo, lo negativo
											en los grupos y las sociedades,
											cosas como la obesidad y la violencia,
											los encarcelamientos y castigos,
											se agravan a medida que aumenta 
la desigualdad económica.
											Una vez más, estos son 
resultados percibidos no solo
											por unos cuantos, sino que resuenan
											en todos los estratos de la sociedad.
											Incluso los de la parte superior sufren estos resultados.
									","
											Eşitsizlik, ekonomik eşitsizlik,
											hepimizin endişe etmesi gereken bir şey
											ve bu sadece sosyal hiyerarşinin
dibinde olanlar için değil,
											çok fazla ekonomik eşitsizliğin
											daha da kötü hale getirdiği
											bireyler ve gruplar için,
											sadece dipteki insanlar
için değil, herkes için.
											Dünya çapında en üst düzey laboratuvarlarda yapılan
											oldukça zorlayıcı araştırmalar,
											ekonomik eşitsizlik kötüye gittikçe
											birçok kavramın da
											zarar gördüğünü gözler önüne seriyor.
											Sosyal hareketlilik, önem verdiğimiz şeyler,
											fiziksel sıhhat, sosyal güven,
											eşitsizlik arttıkça kötüye gider.
											Benzer şekilde, ekonomik eşitsizlik arttıkça,
											sosyal girişimler ve topluluklardaki
											olumsuz şeyler,
											obezite ve şiddet,
											hapis ve ceza gibi şeyler de kötüye gider.
											Yine, bu sonuçlar sadece
											birkaç kişi tarafından değil,
											toplumun tüm tabakalarında yankılanır.
											Bu sonuçlar üst düzey insanlar
tarafından bile tecrübe edinmiştir.
									","
											Ungleichheit, wirtschaftliche Ungleichheit,
											ist etwas, worüber wir alle 
besorgt sein sollten.
											Nicht nur wegen den Menschen, 
die am unteren Ende
											der sozialen Hierarchie stehen,
											sondern weil es Einzelpersonen 
und Gruppen schlechter geht,
											wenn wirtschaftliche Ungleichheit herrscht.
											Das gilt nicht nur für den unteren Rand 
der Gesellschaft, sondern für alle.
											Aus den besten Laboren weltweit
											kommen zahlreiche spannende 
Forschungsergebnisse,
											die die Bandbreite der Dinge aufzeigen,
											die durch die steigende 
wirtschaftliche Ungleichheit
											untergraben werden.
											Soziale Mobilität, Dinge, 
die uns wirklich wichtig sind,
											körperliche Gesundheit, soziales Vertrauen,
											all das geht den Bach hinunter, wenn die 
wirtschaftliche Ungleichheit steigt.
											Gleichzeitig verschärfen sich 
all die negativen Dinge
											in sozialen Gruppen und Gemeinschaften,
											Dinge wie Übergewicht, Gewalt,
											Verhaftungen und Strafvollzug,
											das alles verschlimmert sich, wenn die 
wirtschaftliche Ungleichheit zunimmt.
											Und auch hier betreffen diese Auswirkungen
											nicht nur einige Wenige, die Folgen
											werden von allen Gesellschaftsschichten 
widergespiegelt.
											Sogar die Menschen am oberen Ende 
bekommen die Konsequenzen zu spüren.
									",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
","
","
",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
											¿Qué podemos hacer?
											Esta cascada autoalimmentada,
											perniciosa, de efectos negativos
											podría parecer algo fuera de control,
											sobre lo que no hay nada qué hacer.
											Verdaderamente casi nada podemos hacer como individuos.
											Pero de hecho, hemos encontrado
											en nuestras investigaciones de laboratorio,
											que pequeñas intervenciones psicológicas,
											pequeños cambios en los valores de la gente,
											pequeños empujones en ciertas direcciones,
											pueden restaurar los niveles de igualdad y empatía.
											Por ejemplo, recordar a la gente
											los beneficios de la cooperación,
											o las ventajas de actuar en comunidad,
											produce, en individuos ricos,
las mismas ideas igualitarias
											que los pobres.
											En un estudio, hemos hecho 
que la gente vea un breve video,
											de solo 46 segundos, sobre la pobreza infantil
											que sirvió como un recordatorio 
de las necesidades de los demás
											en el mundo que los rodea.
											Después de verlo,
											observamos qué tan dispuestos estaban
											para ofrecer su tiempo a un extraño
											que estaba en apuros, que se les presentó en el laboratorio.
											Después de ver este video, una hora más tarde,
											los ricos se mostraron tan generosos
											con su tiempo para ayudar al extraño
											al desconocido, lo mismo que los pobres.
											Esto sugiere que estas diferencias no son
											innatas o categóricas,
											sino que son maleables
											por pequeños cambios en los valores de la gente,
											y por pequeños impulsos de compasión
											y empatía.
									","
											Peki ne yapacağız?
											Bu sürekli artan, tehlikeli,
											olumsuz etkilerin artık kontrolden çıktığı
											ve yapabileceğimiz, özellikle de
											birey olarak yapabileceğimiz
											birşeyin kalmadığı düşünülebilir.
											Ama aslında, laboratuvar araştırmalarımızda
											bulduklarımıza göre
											küçük psikolojik müdahaleler,
											insanların değerlerindeki küçük değişiklikler,
											belirli yönlerdeki ufak dürtmeler,
											eşitçilik ve empati zeminini
yeniden canlandırabilir.
											Mesela insanlara
											iş birliğinin faydalarını ve
											toplumun avantajlarını hatırlatmak,
											varlıklı bireylerin tıpkı yoksul insanlar gibi
											eşitlikçi olmasını sağlayabilir.
											Bir çalışmada, insanlara
											çevrelerindeki dünyada
başkalarının ihtiyaçlarını hatırlatan
											çocuk yoksulluğu hakkında
											46 saniyelik kısa bir video izlettik,
											ve bunu izledikten sonra,
											kendilerine gösterilen
											sıkıntı içerisindeki yabancılara
kendi zamanlarından
											ne kadar ayırabileceklerini inceledik.
											Bu videoyu izledikten bir saat sonra,
											zengin insanlar, bu fakir olan yabancı insana,
											bu farklılıkların doğuştan
veya kategorik olmadığını
											ve bunların insani değerlerdeki
ufak değişikliklerle,
											merhamet ve empati vuruşlarıyla
											şekillendirilebileceğini
											öne sürerek,
											yardım etmek amacıyla
											kendi vakitlerinden cömertçe
											fedakarlık ettiler.
									","
											Was können wir also tun?
											Dieser Teufelskreis aus nicht enden wollenden
											schädlichen und negativen Effekten wirkt,
											als sei er außer Kontrolle
											und es scheint, 
als könnten wir nichts tun,
											vor allem nichts,
was ein einzelner Mensch tun kann.
											Aber tatsächlich haben wir in unseren Tests
											herausgefunden,
											dass kleine psychologische Interventionen,
											kleine Veränderungen von Werten und Normen,
											kleine Schubser in bestimmte Richtungen,
											das Gefühl von Gleichheit und Empathie 
wiederherstellen können.
											Zum Beispiel die Leute
											an die Vorteile von Zusammenarbeit
											oder an die Vorteile von Gemeinschaft 
zu erinnern,
											führt bei wohlhabenderen Menschen dazu,
											dass sie genauso egalitär handeln 
wie arme Leute.
											In einer Studie sahen die Probanden 
ein kurzes Video,
											nur 46 Sekunden lang, 
in dem es um Kinderarmut ging.
											Das Video sollte sie
											an die Bedürfnisse der anderen Menschen 
auf der Welt erinnern,
											und nachdem die Probanden es 
gesehen hatten
											testeten wir, ob sie bereit waren,
											ihre Zeit einem gestressten Fremden 
anzubieten,
											den wir ihnen im Labor vorstellten.
											Eine Stunde nachdem sie das Video 
gesehen hatten,
											opferten die wohlhabenden Probanden
											ihre Zeit genauso oft, 
um der anderen Person zu helfen,
											wie ein armer Proband.
											Das lässt vermuten, dass diese Unterschiede
											nicht angeboren oder endgültig sind,
											sondern sie sind sehr formbar,
											selbst durch leichte Veränderungen im 
Wertesystem eines Menschen
											und kleine Schubser in Richtung
											Mitgefühl und Empathie.
									",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
","
","
",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
											Más allá de las paredes 
de nuestro laboratorio,
											estamos empezando a ver 
señales de cambio en la sociedad.
											Bill Gates, uno de los individuos más ricos del país,
											en su discurso en la graduación de Harvard,
											habló sobre el problema que enfrenta la sociedad
											por la desigualdad, como el reto más difícil,
											y habló de lo que debe hacerse para combatirlo,
											diciendo: ""Los mayores avances de la humanidad
											no son sus descubrimientos,
											sino cómo esos descubrimientos se aplican
											para reducir la desigualdad"";.
											Y existe ""Promesa de Dar"".
											con la que, más de 100 de los individuos
											más ricos del país,
											han prometido dar la mitad 
de su fortuna a obras de caridad.
											Y hoy aparecen
											decenas de movimientos de base,
											como ""Somos el Uno por Ciento"",
											""Generación de Recursos"",
											o ""Riquezas para el Bien Común"";,
											en los que el 1 % más privilegiado
											de la población,
											y en otros niveles,
											personas verdaderamente ricas,
											están utilizando sus recursos económicos,
											adultos y jóvenes por igual, 
eso es lo más sorprendente para mí,
											apalancando en sus privilegios,
											en sus propios recursos económicos,
											para combatir la desigualdad
											abogando por políticas sociales,
											por cambios en los valores sociales,
											y por cambios en el comportamiento de la gente,
											para que actúen en contra de sus 
propios intereses económicos
											para que en última instancia, 
se llegue a restaurar el sueño estadounidense.
									","
											Laboratuvarımızın dışında,
											toplumda da değişim izleri görmeye başladık.
											Ülkemizin en zenginlerinden biri olan Bill Gates,
											toplumun karşılaştığı en zorlu sorun olan
											eşitsizlik ve bununla baş etmek için
											neler yapılabileceği hakkında yaptığı
											Harvard diploma töreni
konuşmasında şunları söyledi:
											“İnsanlığın en büyük ilerlemeleri
											keşifler değil,
											bu keşiflerin eşitsizliği azaltmak için
											nasıl kullanıldığıdır.”
											Ve bir de “Verme Taahhüdü” projesi var,
											bu projede ülkemizin en zengin
											100’den fazla bireyi,
											servetlerinin yarısını hayır için bağışlıyorlar.
											Ve ortaya,
											""Biz Yüzde Biriz"",
											""Kaynak Üretimi"" veya
											""Herkes için Refah"" gibi
											birçok sivil toplum örgütü çıkıyor
											ve toplumun en ayrıcalıklı üyeleri,
											yüzde birlik dilimde bulunan insanlar,
											zengin insanlar,
											yetişkin veya genç ayrımı yapmadan
											kendi ekonomik ayrıcalıklarını
ve kaynaklarını aktararak,
											benim için en çarpıcı olan şey de bu,
											eşitsizlikle mücadele etmek için
											kendi ekonomik çıkarlarına ters düşen
											sosyal politikaları,
											sosyal değerlerdeki ve
											insanların davranışlarındaki
											değişimleri savunuyorlar.
											Ve bu belki nihayetinde
											Amerikan rüyasını yeniden canlandırabilecektir.
									","
											Und außerhalb unseres Labors
											beobachten wir mehr und mehr Zeichen 
der Veränderung in der Gesellschaft.
											Bill Gates, eine der reichsten Personen 
unseres Landes,
											sprach bei seiner Abschlussfeier 
in Harvard
											über das Problem, mit dem 
unsere Gesellschaft konfrontiert ist,
											nämlich dass Ungleichheit die beängstigendste 
Herausforderung heutzutage ist.
											Er sprach auch darüber, was im Kampf 
gegen Ungleichheit getan werden muss
											und sagte in diesem Zusammenhang:
""Der größte Fortschritt der Menschheit
											liegt nicht in den Entdeckungen,
											sondern in der Anwendung 
dieser Entdeckungen,
											um für mehr Gleichheit zu sorgen.""
											Und dann gibt es noch das ""Giving Pledge"",
											eine Organisation, in der mehr als 100
											der reichsten Personen unseres Landes
											die Hälfte ihres Vermögens 
für wohltätige Zwecke spenden.
											Außerdem entstehen
											Dutzende von Bürgerbewegungen
											wie zum Beispiel ""We are the One Percent"" 
[Wir sind das eine Prozent],
											die ""Resource Generation"" 
[Ressourcen-Generation]
											oder ""Wealth for Common Good"" 
[Wohlstand für alle],
											Organisationen, in denen
											die priviligierten Mitglieder 
der Gesellschaft,
											Mitglieder der oberen paar Prozent und
											andere wohlhabende Menschen
											ihre eigenen wirtschaftlichen 
Ressourcen nutzen,
											Alt wie Jung, das ist das, 
was mich derart fasziniert,
											die ihr Privileg wirksam einsetzen,
											ihre eigenen wirtschaftlichen Möglichkeiten,
											um gegen Ungleichheit zu kämpfen,
											indem sie sich für Sozialpolitik einsetzen,
											für neue gesellschaftliche Werte
											und für Veränderungen im Verhalten 
der Menschen,
											die zwar ihren eigenen wirtschaftlichen 
Interessen entgegenwirken,
											aber über kurz oder lang den amerikanischen 
Traum wiederherstellen könnten.
									",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
","
","
",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
											Gracias.
									","
											Teşekkür ederim.
									","
											Vielen Dank.
									",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
","
","
",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
											(Aplausos)
									","
											(Alkış)
									","
											(Applaus)
									",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
"
","
","
",Does money make you mean?,Paul Piff,16:35,"TEDx,behavioral economics,psychology"
