en,pt,es,tr,title,speaker,duration,tags
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											The ability to design
new vaccines on the computer
											is important both to protect
against natural flu epidemics
											and, in addition, intentional
acts of bioterrorism.
									","
											Criar vacinas novas no computador
											é importante tanto para proteger
contra as epidemias naturais da gripe
											quanto, além disso, contra actos
intencionais de bioterrorismo.
									","
											La habilidad para diseñar
nuevas vacunas por computadora
											es importante tanto para protegernos
de las epidemias naturales de gripe
											como de actos deliberados
de bioterrorismo.
									","
											Bilgisayarda yeni aşılar
tasarlama yeteneği
											hem doğal grip salgınlarına karşı
koruma sağlamak için önemli
											hem de kasti biyolojik
terörizm saldırılarına karşı.
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											Second, we're going far beyond
nature's limited alphabet
											of just 20 amino acids
											to design new therapeutic candidates
for conditions such as chronic pain,
											using an alphabet
of thousands of amino acids.
									","
											Segundo: estamos a ir muito além
do alfabeto limitado da natureza
											de apenas 20 aminoácidos
											para criar novos candidatos terapêuticos
para enfermidades como a dor crónica,
											usando um alfabeto
de milhares de aminoácidos.
									","
											El segundo, estamos rebasando
el limitado alfabeto de la naturaleza
											de solo 20 aminoácidos, para diseñar
nuevos candidatos terapéuticos,
											y tratar condiciones
como el dolor crónico,
											usando un alfabeto
de miles de aminoácidos.
									","
											İkincisi, doğanın 20 harften oluşan
kısıtlı alfabesinin
											çok ötesine giderek
											kronik ağrı gibi vakalar için
yeni tedavisel adaylar tasarlayacağız,
											binlerce amino asitten oluşan
bir alfabe kullanacağız.
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											Third, we're building
advanced delivery vehicles
											to target existing medications
exactly where they need to go in the body.
											For example, chemotherapy to a tumor
											or gene therapies to the tissue
where gene repair needs to take place.
									","
											Terceiro: estamos a construir
veículos de entrega avançados
											para guiar a medicação existente
											exactamente para o ponto do corpo
para onde precisa de ir.
											Por exemplo, quimioterapia para um tumor,
											ou terapias genéticas para o tecido
onde é necessária a reparação genética.
									","
											El tercero, estamos construyendo
vehículos avanzados de entrega
											para llevar las medicaciones
a donde el cuerpo las requiere.
											Por ejemplo, la quimioterapia
para un tumor
											o terapia de genes para los tejidos
que necesitan ser reparados.
									","
											Üçüncüsü, ileri düzey
gönderim araçları kullanacağız,
											bununla amaç, mevcut ilaçları vücutta
tam da gitmesi gereken yere göndermek.
											Örneğin bir tümöre karşı kemoterapi
											veya gen tamiri geçirecek dokuya
gen tedavisi uygulamak gibi.
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											Fourth, we're designing smart therapeutics
that can do calculations within the body
											and go far beyond current medicines,
											which are really blunt instruments.
											For example, to target a small
subset of immune cells
											responsible for an autoimmune disorder,
											and distinguish them from the vast
majority of healthy immune cells.
									","
											Quarto: estamos a criar
terapêuticas inteligentes
											que podem fazer cálculos dentro do corpo
											e ir muito além dos medicamentos actuais,
											que são instrumentos pouco precisos.
											Por exemplo, para direccionar um pequeno
subconjunto de células imunes
											responsáveis ​​por uma doença auto-imune
											e distingui-las da grande maioria
das células imunes saudáveis.
									","
											El cuarto, estamos diseñando terapéuticos
inteligentes que hagan estimaciones
											y rebasen medicinas actuales,
											los cuales son instrumentos imprecisos.
											Por ejemplo, para dirigirse a un
subconjunto de células inmunes
											responsables de un desorden autoinmune,
											y distinguirlas de la vasta mayoría
de células inmunes saludables.
									","
											Dördüncüsü, vücut içinde hesaplama
yapabilen akıllı tedaviler tasarlıyoruz
											ve mevcut ilaçların
çok ilerisine gidiyoruz,
											ki bunlar gerçekten iş bitiren araçlar.
											Örneğin bir otoimmün hastalıktan sorumlu
											küçük bir bağışıklık hücresi
kümesini hedef alabilecek
											ve bunları o devasa sağlıklı
bağışıklı hücrelerinden ayırt edebilecek.
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											Finally, inspired by remarkable
biological materials
											such as silk, abalone shell,
tooth and others,
											we're designing new
protein-based materials
											to address challenges in energy
and ecological issues.
									","
											Finalmente, inspirados por materiais
biológicos extraordinários
											como a seda, a concha de abalone,
o dente e outros,
											estamos a criar novos materiais
à base de proteínas
											para enfrentar desafios
energéticos e ecológicos.
									","
											Por último, inspirados en materiales
biológicos sin igual,
											como seda, concha
de abulón, dientes y otros,
											estamos diseñando nuevos 
materiales de proteínas
											para afrontar los desafíos
en energías y ecología.
									","
											Son olarak, inanılmaz biyolojik
materyallerden esinlenerek
											örneğin ipek,
istiridye kabuğu, diş ve benzeri,
											yeni protein bazlı
materyaller tasarlıyoruz,
											enerji ve ekolojik konulardaki
zorluklara da yönelmeyi amaçlıyoruz.
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											To do all this,
we're growing our institute.
											We seek to attract energetic,
talented and diverse scientists
											from around the world,
at all career stages,
											to join us.
											You can also participate
in the protein design revolution
											through our online
folding and design game, ""Foldit.""
											And through our distributed
computing project, Rosetta@home,
											which you can join from your laptop
or your Android smartphone.
									","
											Para fazer tudo isso, estamos 
a fazer crescer o nosso instituto.
											Procuramos atrair cientistas enérgicos,
talentosos e variados
											de todo o mundo,
em todas as fases da carreira,
											para se juntarem a nós.
											Vocês também podem participar
na revolução da criação de proteínas
											através do nosso jogo de enovelamento
e criação online: ""Foldit"".
											E através do nosso projecto
de computação distribuída: Rosetta@home,
											ao qual vocês podem aceder
a partir do vosso computador portátil
											ou de um ""smartphone"" Android.
									","
											Para lograr todo esto,
nuestro instituto está creciendo.
											Deseamos atraer diversos científicos
talentosos y llenos de energía
											de todo el mundo, en cualquier
etapa de su carrera,
											para que se nos unan.
											También pueden participar en la
revolución del diseño de proteínas
											a través de nuestro juego en línea
de plegamiento y diseño ""Foldit"".
											Y a través de nuestro proyecto difundido
de computadora ""Rosetta@home"",
											al cual pueden acceder desde su laptop
y celular inteligente Android.
									","
											Tüm bunları yapmak için
enstitümüzü büyütüyoruz.
											Tüm dünyadan ve her kariyer aşamasından
bizimle çalışmaları için
											enerjik, yetenekli ve farklı
alt yapılardan bilim insanları arıyoruz.
											Protein tasarım devrimine
											çevrim içi katlama ve tasarım oyunumuz
Foldit ile de katılabilirsiniz.
											Dağıtımlı hesaplama projemiz
Rosetta@home ile de katılabilirsiniz,
											buna da diz üstünüzden veya
Android cihazlarınızdan katılabilirsiniz.
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											Making the world a better place
through protein design is my life's work.
											I'm so excited about
what we can do together.
											I hope you'll join us,
											and thank you.
									","
											Tornar o mundo um lugar melhor
através da criação de proteínas
											é o trabalho da minha vida.
											Estou muito animado
com o que podemos fazer juntos.
											Espero que vocês se juntem a nós,

											e muito obrigado.
									","
											Mi trabajo es hacer del mundo un lugar
mejor a través del diseño de proteínas.
											Estoy tan entusiasmado de lo
que podemos lograr juntos.
											Espero que se nos unan,
											y gracias.
									","
											Protein tasarımıyla dünyayı daha iyi
bir yer yapmak benim işim.
											Birlikte yapabileceklerimiz için
çok heyecanlıyım.
											Umarım bize katılırsınız
											ve teşekkür ederim.
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											(Applause and cheers)
									","
											(Aplausos)
									","
											(Aplausos y ovaciones)
									","
											(Alkışlar ve tezahüratlar)
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
