fr,tr,de,es,title,speaker,duration,tags
"
											Maintenant, la deuxième composante principale d'un recycleur à circuit fermé est le système pour les gaz.
											Maintenant, le but principal du réseau de gaz
											est de fournir de l'oxygène, pour remplacer l'oxygène que votre organisme consomme.
											Ainsi, la bouteille principale, la chose la plus critique,
											c'est cette bouteille d'oxygène, que nous avons ici.
											Mais, si nous n'avions qu'une bouteille d'oxygène
											nous ne pourrions pas aller très profond,
											parce que nous atteindrions la toxicité de l'oxygène très, très rapidement.
											Donc nous avons besoin d'un autre gaz, de quelque chose pour diluer l'oxygène
											et c’est, assez justement, appelé l'approvisionnement en gaz diluant.
											Or, dans nos équipements, nous mettons généralement de l'air dans cet approvisionnement en gaz diluant
											parce que c'est une source très bon marché et simple d'azote.
											C'est donc ainsi que nous obtenons notre azote.
											Mais, si nous voulons aller plus profond, nous avons, bien sûr, besoin d'un autre gaz.
											Nous avons besoin d'hélium et l'hélium est indispensable pour descendre en profondeur.
											Et généralement, nous avons une bouteille légèrement plus grande,
											elle est montée sur l'extérieur du recycleur, comme ça.
											Et c'est ce que nous injections, lorsque nous commencions à faire nos plongées profondes.
											Et nous avons aussi une seconde bouteille d'oxygène, qui sert uniquement de secours
											au cas où il y aurait un problème avec notre approvisionnement principal en oxygène, nous pouvons continuer à respirer.
											Et la façon dont on gère l'ensemble de ces différents gaz, et tous ces apports de gaz différents
											est contrôlée avec la console de haute technologie, sur le devant, ici
											là où l'accès est facile.
											Il y a tous les robinets, poignées et autres choses dont vous avez besoin
											pour injecter le bon gaz au bon moment.
									","
											Şimdi, kapalı devre rebreather'ın ikinci temel bileşeni de gaz sistemidir.
											Bunun birincil amacı
											oksijen sağlamaktır, vücudunuzun tükettiği oksijeni tazelemektir.
											Yani ana tüp, ana kritik şey,
											buradaki oksijen besleme tüpüdür.
											Ama, sadece oksijen beslememiz olsaydı
											çok derine gidemezdik,
											çünkü oksijen zehirlenmesine çok çok erken girerdik.
											Bu yüzden başka bir gaza ihtiyacımız var, oksijeni seyreltebileceğimiz bir gaz,
											bu da uygun olarak seyreltici gaz beslemesi olarak adlandırılmıştır.
											Şimdi, kendi uygulamalarımızda genelde bu seyreltici gaz beslemesinin
											içine hava koyuyoruz çünkü hava ucuz ve kolay bir nitrojen kaynağı.
											İşte bu da nitrojenimizi nerden aldığımızdı.
											Ama daha da derine inmek istersek, tabii ki, başka bir gaz beslemesi gerekiyor.
											Helyuma ihtiyacımız oluyor ve helyum, derine gitmek için gerçekten ihtiyacımız olan şey.
											Ve genelde biraz daha büyük bir tüpümüz olur,
											rebreather'ın dışına monte edilir, bu şekilde.
											Ve derin dalışlarımıza başlarken doldurmak için kullandığımız budur.
											Ve sadece yedek olarak kullandığımız ikinci bir oksijen tüpümüz daha olur;
											şayet ilk oksijen beslememizde bir problem olursa nefes almaya devam edebiliriz.
											Ve tüm bu farklı gazları ve beslemeleri kontrol etmek için gerçekten
											yüksek teknolojili, sofistike bir gaz bloğumuz var ön tarafta,
											kolayca ulaşılabilen bir yerde.
											Doğru zamanda, doğru gazı enjekte etmeniz için her türlü
											valf, düğme vb. şeyleri bulunuyor.
									","
											Der zweite Hauptbestandteil eines Kreislauftauchgeräts ist das Gassystem.
											Der Hauptzweck des Gassystems ist
											Sauerstoffversorgung, um den verbrauchten Sauerstoff im Körper zu ersetzen.
											Also die Hauptflasche, das ausschlaggebende
											Teil ist diese Sauerstoffflasche hier.
											Aber wenn wir nur eine Sauerstoffflasche hätten,
											könnten wir nicht sehr tief runter,
											denn wir würden sehr schnell Opfer der Sauerstoffvergiftung werden.
											Also brauchen wir noch ein Gas, mit dem wir den Sauerstoff mischen können.
											Passenderweise nennt man das Mischgasquelle.
											Wir füllen diese Mischgasquelle meistens mit Luft,
											da das eine billige und leicht verfügbare Stickstoffquelle ist.
											Dort beziehen wir also unseren Stickstoff.
											Aber wenn wir noch tiefer gehen wollen, brauchen wir noch eine Gasquelle.
											Wir brauchen Helium, und nur mit Helium kommen wir wirklich tief runter.
											Und normalerweise haben wir noch eine etwas größere Druckluftflasche
											die außen am Kreislauftauchgerät angebracht ist, so hier.
											Und damit mischen wir den Gasvorrat bei unseren Tieftauchgängen.
											Wir haben auch noch eine weitere Sauerstoffflasche, als Reserve,
											damit wir weiteratmen können, falls es ein Problem mit der ersten Sauerstoffquelle gibt.
											Und um all diese unterschiedlichen Gase und Gasquellen zu kontrollieren,
											gibt es hier vorn diese hochmoderne Armatur,
											wo man sie leicht erreichen kann.
											Da sind die ganzen Ventile und Regler und Schalter,
											mit denen man die richtigen Gase zum richtigen Zeitpunkt dazuschalten kann.
									","
											Ahora, el segundo componente principal de un reciclador es el sistema de gases.
											El propósito principal de este sistema
											es proveer oxígeno, reponer el oxígeno que tu cuerpo consume.
											Así que el elemento crítico, el tanque principal
											es este cilindro de aquí que te suministra oxígeno.
											Pero si sólo tuviéramos un cilindro que nos suministrara oxígeno
											no podríamos bajar demasiado
											ya que nos intoxicaríamos con oxígeno muy, muy rápidamente.
											Así que necesitamos otro gas, algo para diluir el oxígeno
											y eso, apropiadamente, se conoce como el suministro de gas diluyente.
											Ahora, en nuestro caso, generalmente ponemos aire en este suministro
											porque es una fuente muy simple y barata de nitrógeno.
											Entonces de ahí obtenemos nuestro nitrógeno.
											Pero si queremos bajar a mayor profundidad claramente necesitamos otro tipo de gas.
											Necesitamos helio, que nos permite descender muy profundo.
											Y normalmente también tenemos un cilindro un poco más grande
											montado fuera del reciclador, como se ve aquí.
											Y ese lo usamos para inyectar cuando comenzamos un buceo profundo.
											Tenemos también otro cilindro de oxígeno que se usa sólo de reserva
											para poder seguir respirando en caso de que haya algún problema con el suministro principal.
											Y controlas todos estos gases distintos y todos sus flujos mediante
											este bloque de gases sofisticado y de alta tecnología que está acá adelante
											donde es fácil de alcanzar.
											Tiene todas las válvulas y perillas y cosas que necesitas
											para inyectar los gases correctos en el momento preciso.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Bon, normalement, vous n'avez pas à le faire parce que tout cela est fait automatiquement pour vous
											grâce à l'électronique, le troisième système d'un recycleur.
											La partie la plus critique d'un recycleur sont les capteurs d'oxygène.
											Vous en avez besoin de trois, de sorte que si l'un d'eux fonctionne mal, vous savez lequel c'est.
											Vous avez besoin d'une logique de vote.
											Vous avez également trois microprocesseurs,
											chacun de ces ordinateurs peut gérer l'ensemble du système
											vous pouvez donc en perdre deux.
											Il y a aussi des alimentations de secours.
											Et bien sûr, il y a plusieurs écrans pour fournir l'information au plongeur.
											Il s'agit des gadgets de haute technologie qui nous permettent de faire ce que nous faisons
											sur ce type de plongées profondes.
											Et je peux en parler toute la journée, demandez à ma femme.
											Mais je veux passer à quelque chose de beaucoup plus intéressant.
									","
											Şimdi, normal olarak bunu yapmanız gerekmiyor çünkü hepsi otomatik olarak
											elektronik bir sistemle yapılıyor, rebreather'ın üçüncü sistemi.
											Rebreather'ın en kritik parçası oksijen sensörleridir.
											Üç taneye ihtiyacınız vardır öyle ki bir tanesi bozulursa hangisi olduğunu bilirsiniz.
											""Voting logic""e (Ç.N. mühendislik terimi) ihtiyacınız vardır.
											Aynı zamanda üç mikroişlemciniz de vardır,
											bunların her biri tüm sistemi çalıştırabilir,
											yani ikisini kaybedebilirsiniz.
											Yedek güç desteği de var.
											Ve tabii ki, bilgiyi dalgıca aktarmak için birkaç ekran var.
											Bu tür derin dalışlarda yaptıklarımızı yapmamıza izin veren
											yüksek teknolojili ekipmanlar bunlar.
											Ve bununla ilgili bütün gün konuşabilirim, karıma sorun.
											Ama çok daha ilginç olan bir şeye geçmek istiyorum.
									","
											Normalerweise muss man das nicht tun, der Vorgang ist automatisch
											mittels der Elektronik, dem dritten Grundelement des Kreislauftauchgeräts.
											Der wichtigste Teil des Kreislauftauchgeräts sind die Sauerstoffsensoren.
											Man braucht drei davon, damit man im Falle einer Fehlfunktion herausfinden kann, welcher kaputt ist.
											Man braucht Fehlertoleranz.
											Wir haben hier also drei Mikroprozessoren.
											Jeder dieser Computer kann das gesamte System betreiben,
											also wenn zwei davon aussteigen,
											gibt es noch Reserven.
											Und natürlich gibt es mehrere Displays, damit der Taucher die Lage überblicken kann.
											Das sind die High-Tech-Spielereien, mit denen wir auf solchen
											tiefen Tauchgängen unsere Arbeit erledigen können.
											Und ich könnte den ganzen Tag darüber reden – fragen Sie meine Frau –
											aber ich möchte zu etwas anderem kommen, das irgendwie noch interessanter ist.
									","
											Ahora, normalmente no necesitas hacerlo tú porque todo se hace automáticamente
											con la electrónica, que es el tercer sistema del reciclador.
											La parte más crítica del reciclador son los sensores de oxígeno.
											Necesitas tres de ellos, porque si uno se estropea, sabes cuál de los tres es.
											Necesitas lógica de votación.
											También tienes tres microprocesadores,
											cualquiera de los cuales puede manejar el sistema completo
											si pierdes dos de ellos.
											También hay fuentes de energía de reserva.
											Y hay varios indicadores que muestran la información que requiere el buzo.
											Estos aparatos de alta tecnología nos permiten hacer lo que hacemos
											en este tipo de buceos profundos.
											Y puedo hablar sobre esto todo el día, sólo pregúntenle a mi esposa.
											Pero ahora quiero hablarles de algo que es bastante más interesante.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Je vais vous emmener en plongée profonde.
											Je vais vous montrer ce que c'est que de faire l'une de ces plongées que nous faisons.
											Nous commençons ici sur le bateau, et malgré toute cette technologie, et ce coûteux équipement
											c'est toujours la meilleure façon d'aller à l'eau - juste plouf! —
											on bascule par le côté du bateau.
											Maintenant, comme je vous l'ai montré dans le schéma précédent,
											ces récifs sur lesquels nous plongeons commencent près de la surface
											et ils descendent presque verticalement, tout droit vers le fond.
											Alors, nous tombons dans l'eau, et il nous suffit d'aller sur le bord de cette falaise,
											et puis nous nous laissons descendre, descendre, descendre.
											On m'a demandé: «Ça doit être long de descendre si bas ?""
											Non, cela ne prend que quelques minutes pour se rendre tout en bas
											à 90 ou 120 mètres, ce qui est notre but.
											C'est un peu comme une chute libre au ralenti.
											C'est vraiment très intéressant —
											si vous vous souvenez d""'Abyss"", et du passage où Ed Harris,
											s'enfonce le long du mur?
											Ça ressemble à ce qu'on ressent. C'est fantastique.
									","
											Sizi bir derin dalışa götüreceğim.
											Bizim yaptığımız bu dalışları yapmanın neye benzediğini size göstereceğim.
											Burada botta başlıyoruz ve tüm bu pahalı, yüksek teknolojili ekipmanlara rağmen
											hala bu suya girmenin en iyi yolu — sadece pfffff ! —
											botun kenarından aşağıya yuvarlanırsınız.
											Şimdi, size önceki diyagramda gösterdiğim gibi
											daldığımız bu resifler yüzeye yakın başlıyor
											ve neredeyse düşey olarak, tamamen aşağıya doğru gidiyor.
											Yani, suya giriyoruz ve bu falezin kenarından geçiyoruz
											ve sonra inmeye başlıyoruz, iniyoruz, iniyoruz.
											İnsanlar bana o derinliğe inmenin çok zaman alacağını düşündüklerini söylediler;
											hayır, sadece birkaç dakika sürüyor tamamen aşağıya gitmeniz,
											90-120 metre arasına, bizim hedeflediğimiz aralık.
											Biraz yavaş çekimde serbest atlayış yapmaya benziyor.
											Gerçekten çok ilginç —
											Ed Harris'in duvarın kenarı boyunca indiği ""The Abyss""i
											hiç izlediniz mi?
											Ordaki gibi bir his oluyor. Oldukça heyecanlı.
									","
											Ich werde Sie auf einen Tieftauchgang mitnehmen.
											Ich werde Ihnen zeigen, wie es ist, wenn man bei so einem Tauchgang dabei ist.
											Wir fangen hier oben auf dem Boot an, trotz aller hochmodernen,
											teuren Ausrüstung ist das immer noch der beste Einstieg – platsch! –
											einfach rüber über die Bordwand.
											Wie in dem Diagramm vorhin gezeigt,
											die von uns betauchten Riffe fangen kurz unter der Oberfläche an
											und gehen fast senkrecht runter, absolut gerade.
											Also fallen wir ins Wasser und gehen quasi über die Kante
											und von da an fallen wir nur noch, wir fallen und fallen.
											Ich wurde schon gefragt, ""Das dauert doch bestimmt ewig?""
											Nein, es sind nur ein paar Minuten, bis man auf neunzig oder
											oder 120m runter ist, wo wir ja hinwollen.
											Es ist so wie Skydiving in Zeitlupe.
											Es ist wirklich ziemlich interessant –
											Haben Sie mal ""Abyss - Abgrund des Todes"" gesehen, wo Ed Harris,
											na ja, er geht so an der Seite der Wand runter?
											So ungefähr fühlt es sich an. Es ist echt beeindruckend.
									","
											Los voy a llevar en un buceo profundo.
											Les voy a mostrar cómo es hacer uno de los buceos que hacemos.
											Comenzamos acá arriba en el bote e incluso con todo este equipo avanzado
											esta aún es la mejor manera de entrar al agua, sólo ¡pffft!,
											tirarse por el lado del bote.
											Así que, como les mostré antes con el diagrama,
											estos arrecifes comienzan cerca de la superficie
											y se extienden casi verticalmente hasta el fondo.
											Entonces nos tiramos al agua y pasamos encima del borde de este acantilado
											y de ahí comenzamos a bajar y bajamos y bajamos.
											La gente me pregunta: ""¿Lleva mucho tiempo llegar hasta allá?""
											No, sólo lleva un par de minutos sumergirse hasta
											los 90 o 120 metros, que es hasta donde deseamos bajar.
											Es como tirarse de un avión pero en cámara lenta.
											Es realmente muy interesante,
											¿alguna vez vieron ""El abismo"" cuando Ed Harris
											se hundía por el muro de un foso submarino?
											Eso es más o menos como se siente. Es realmente increíble.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											De plus, lorsque vous y descendez, l'eau est très, très claire.
											C'est de l'eau extrêmement claire, car il n'y a guère de plancton.
											Mais, lorsque vous allumez votre lampe, vous explorez les grottes,
											et tout d'un coup, vous êtes confronté à une diversité incroyable,
											beaucoup plus qu'on ne l'aurait cru.
											En réalité toutes les espèces ne sont pas nouvelles,
											tel ce poisson avec la bande blanche que vous voyez là,
											c'est une espèce connue.
											Mais, si vous regardez attentivement dans les fissures et les crevasses,
											vous verrez des petites bêtes courir dans tous les sens.
											Il y a simplement une diversité incroyable.
											Cela ne concerne pas uniquement les poissons.
											Il y a des crinoïdes, des éponges, du corail noir - il y a encore d'autres poissons.
											Et ces poissons que vous voyez actuellement, sont des espèces nouvelles.
											Ce sont toujours de nouvelles espèces, parce que j'avais une caméra vidéo sur cette plongée au lieu de mon filet,
											donc elles attendent toujours en bas que quelqu'un vienne les trouver.
											Mais c'est ce à quoi ça ressemble,
											et ce type d'habitat s'étend encore et encore et encore sur des kilomètres.
											Ceci est la Papouasie-Nouvelle-Guinée.
									","
											Ve aşağı indiğinizde suyun çok çok berrak olduğunu görüyorsunuz.
											İnanılmaz bir berraklıkta oluyor çünkü neredeyse hiç plankton yok.
											Ama ışığınızı açıp, etraftaki oyuklara bakıyorsunuz
											ve birden inanılmaz miktarda bir çeşitlilikle karşı karşıya kalıyorsunuz,
											herkesin sandığında çok daha fazla.
											Şimdi bunun hepsi yeni türler değil,
											gördüğünüz beyaz çizgili balık gibi,
											bu bilinen bir tür.
											Ama çatlak ve oyuklara dikkatle bakarsanız,
											her tarafta telaşla koşuşturan küçük şeyler görüyorsunuz.
											Orada gerçekten inanılmaz bir çeşitlilik var.
											Sadece balık da değil hem.
											Deniz lâleleri, süngerler, siyah mercanlar — biraz daha balık.
											Tam şu anda gördüğünüz balıklar yeni türler.
											Hala yeniler çünkü bu dalışta ağım yerine video kameram vardı,
											yani hala aşağılarda birinin gelip kendilerini bulmasını bekliyorlar.
											Ama bunun gibi görünüyor
											ve bu tip bir habitat kilometrelerce devam ediyor.
											Burası Papua Yeni Gine.
									","
											Und unten stellen Sie dann fest, dass das Wasser superklar ist.
											Es ist extrem klares Wasser, weil es kaum Plankton gibt.
											Aber dann schalten Sie das Licht an und schauen in die Höhlen da unten,
											und sind plötzlich mit dieser unbeschreiblichen Vielfalt konfrontiert,
											die so viel größer ist, als man vorher glaubte.
											Nicht alles davon sind neue Spezies –
											zum Beispiel der Fisch dort mit dem weißen Streifen,
											die Art ist schon bekannt.
											Aber wenn man vorsichtig in die Ritzen und Löcher schaut,
											sieht man diese kleinen Dinge umherflitzen.
											Es ist einfach eine unglaubliche Vielfalt.
											Und nicht nur Fisch.
											Es gibt Crinoiden, Schwämme, schwarze Korallen. Dort sind noch mehr Fische.
											Und diese Fische da gerade im Bild sind neue Spezies.
											Immer noch übrigens – denn auf dem Tauchgang hatte ich die Videokamera statt eines Netzes bei mir.
											Also warten sie immer noch darauf, von jemandem gefunden zu werden.
											Aber so sieht es aus,
											und dieses Biotop erstreckt sich immer weiter, über viele Meilen.
											Das hier ist Papua, Neu-Guinea.
									","
											Además, cuando llegas allá, te das cuenta que el agua es muy, muy clara.
											Es extremadamente clara porque casi no hay plankton.
											Pero cuando enciendes tu luz y miras por las cavernas
											te encuentras repentinamente con una diversidad tremenda,
											mucho mayor a lo que alguien hubiera pensado.
											Ahora no todo, no todas son especies nuevas,
											así como ese pez que se ve con la raya blanca
											que es una especie conocida.
											Pero si miras con cuidado en los recovecos y hoyos
											verás pequeñas cosas moviéndose por todas partes.
											Hay una diversidad increíble.
											Y no sólo de peces.
											Estos son crinoides, esponjas, corales negros... por ahí hay más peces.
											Y esos peces que están viendo ahora son nuevas especies.
											Todavía son nuevas porque en este buceo tenía mi cámara en vez de mi red
											así que aún están esperando que alguien baje y los encuentre.
											Pero así es como se ve
											y este tipo de hábitat sigue y sigue por kilómetros.
											Esto es Papua, Nueva Guinea.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											En fait, les petits poissons et les invertébrés ne sont pas les seules choses que nous pouvons voir en bas.
											Nous voyons aussi des requins,
											beaucoup plus régulièrement que je l'aurais imaginé.
											Et nous ne savons pas très bien pourquoi.
											Mais ce que j'aimerais maintenant, c'est que vous vous imaginiez à 120 mètres sous l'eau,
											avec tous ces engins de haute technologie sur le dos,
											dans un récif isolé au large de la Papouasie-Nouvelle-Guinée,
											à des milliers de kilomètres du caisson de recompression le plus proche,
											et vous êtes complètement entouré par des requins.
									","
											Şimdi, küçük balıklar ve omurgasızlar gördüğümüz tek şey değil burada.
											Köpek balıkları da görüyoruz,
											beklediğimden çok daha düzenli olarak.
											Ve neden olduğundan da çok emin değiliz.
											Ama şimdi sizden istediğim, kendinizi 120 metre su altında hayal etmeniz,
											tüm bu yüksek teknolojik ekipman sırtınızda,
											Papua Yeni Gine'nin uzak bir resifindesiniz,
											en yakın basınç odasından binlerce mil uzaktasınız,
											ve tamamen köpek balıklarıyla çevrelenmiş vavziyettesiniz.
									","
											Kleine Fischchen und Wirbellose sind nicht das Einzige dort unten.
											Wir sehen auch Haie,
											viel mehr Haie als ich erwartet hätte.
											Und wir wissen nicht so recht warum.
											Stellen Sie sich jetzt bitte vor, Sie wären 120 Meter unter Wasser,
											mit dieser High-Tech-Ausrüstung auf dem Rücken,
											an einem abgelegenen Riff vor Papua, Neu-Guinea,
											tausende von Kilometern entfernt von der nächsten Druckkammer,
											und überall um Sie herum sind Haie.
									","
											Y pequeños peces e invertebrados no son las únicas cosas que vemos allá abajo.
											También vemos tiburones
											con mucha mayor frecuencia de lo que me esperaba.
											Y no estamos seguros por qué es eso.
											Pero lo que quiero que hagan ahora es imaginarse a sí mismos 120 metros abajo,
											con todo este equipo de alta tecnología sobre sus espaldas,
											en un arrecife remoto de Papua, Nueva Guinea,
											a miles de kilómetros de la cámara de recompresión más cercana
											y estando completamente rodeados por tiburones.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Vidéo: Regardez moi ces ...
											Uh oh ... uh oh!
											Je crois que nous avons leur attention.
									","
											Video: Şunlara bak.....
											Oo-oo!....O-ooo!
											Sanıyorum dikkatlerini çektik.
									","
											Video: Guck dir die mal an...
											Oh-oh... oh-oh!
											Ich glaub, die haben uns gesehen. (Lachen)
									","
											Video: ""Miren esos...
											Oh-oh... ¡Oh-oh!
											Creo que captamos su atención.""
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Richard Pyle: Quand vous commencez à parler comme Donald Duck,
											il n'y a pas une situation dans le monde qui peut sembler tendue.
									","
											Richard Pyle: Donald Duck gibi konuşmaya başlarsanız
											dünyada gerilimli görünebilecek bir durum olamaz.
									","
											Richard Pyle: Wenn man wie Donald Duck spricht,
											gibt es keine Lage auf der Welt, die angespannt erscheinen könnte.
									","
											Cuando comienzas a hablar como el Pato Donald
											no hay situación alguna que pueda parecer tensa.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											(Rires)
									","
											(Kahkaha)
									","
											(Lachen)
									","
											(Risas)
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Donc, nous sommes là en bas - et c'est à 120 mètres,
											ici on regarde vers la surface, en fait,
											ce qui vous donne une idée de la distance par rapport à la surface.
											Et si vous êtes un biologiste et connaissez les requins,
											et vous voulez évaluer, vous savez, le réel danger de se trouver à cet endroit,
											il y a une question qui vous saute à l'esprit immédiatement
											qui est —
									","
											Yani, aşağıdayız — ve derinlik 120 metre,
											yukarı bakıyor bu arada ki
											yüzeyin ne kadar uzakta olduğuna dair bir fikriniz olsun.
											Ve bir biyologsanız ve köpek balıklarını biliyorsanız,
											ve nasıl bir tehlikenin içinde olduğunuzu değerlendirmek istiyorsanız,
											aklınıza hemen gelen bir soru olur,
											o da —
									","
											Wir sind also da unten, hier sind es 120 Meter –
											das ist übrigens der Blick nach oben,
											um einen Eindruck zu bekommen, wie weit weg die Oberfläche ist.
											Und wenn man Biologe ist und sich mit Haien auskennt,
											und man herausfinden will, wie groß das Sicherheitsrisiko gerade ist,
											gibt es eine Frage, die einem sofort ins Bewusstsein springt,
											und die lautet —
									","
											Entonces estamos allá abajo, y esto es a 120 metros,
											y, por si acaso, así se ve mirar para arriba,
											para que se den cuenta cuán lejos está la superficie.
											Y si eres un biólogo y sabes de tiburones
											y quieres evaluar realmente cuánto peligro corres acá
											hay una pregunta que salta inmediatamente a tu cabeza,
											la cual es...
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Vidéo: Quel genre de requins?
									","
											Video: Hangi tür köpek balıkları?
									","
											Taucher 1 (Video): Was für Haie?
									","
											Video: ""¿Qué tipo de tiburones?
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Euh, des requins pointes blanches.
									","
											Gümüş uçlu köpekbalıkları.
									","
											Taucher 2: Ähm, Silberspitzenhaie.
									","
											Mmm, tiburones de punta plateada.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Oh.
									","
											Ooo.
									","
											Taucher 1: Ah.
									","
											Oh.""
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Requins pointes blanches — il y a en fait trois espèces de requins là.
											Les pointes blanches sont ceux avec les bords des nageoires blancs,
											et il y a aussi des requins gris de récif et quelques requins marteaux au loin.
											Et oui, ça rend un peu nerveux.
									","
											Gümüş uçlu köpekbalıkları — burada aslında üç tip köpek balığı var.
											Gümüş uçlular, yüzgeçlerinin uçları beyaz olanlar,
											ve aynı zamanda gri resif köpek balıkları ve uzakta çekiç başlı köpek balıkları da var.
											Ve evet, biraz sinir bozucu.
									","
											RP: Silberspitzenhaie – eigentlich sind hier drei Haiarten zu sehen.
											Die Silberspitzen sind die mit den weißen Kanten an den Flossen.
											Dann sieht man noch graue Riffhaie und im Hintergrund ein paar Hammerhaie.
											Und ja, das reißt schon ein bisschen an den Nerven.
									","
											Tiburones punta plateada, de hecho hay tres especies de tiburones acá.
											Los de punta plateada son los de bordes blancos en la aleta
											y también hay grises y unos de cabeza de martillo por allá lejos.
											Y sí, te da un poco de nervio.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Vidéo: Hoo!
											Celui-là est fringant !
									","
											Video: Hooo!
											Şu küçük eleman yerinde duramıyor.
									","
											Taucher 2 (Video): Huuu!
											Was für ein munterer kleiner Kerl! (Lachen)
									","
											Video: ""¡Huuu!
											¡Ese chico está un poco juguetón!""
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
