es,tr,de,title,speaker,duration,tags
"
											En 1988 fui a Moscú
											a entrevistar a artistas 
en la clandestinidad soviética,
											y esperaba que su obra sería
											disidente y política.
											Pero el radicalismo en su obra 
realmente consistía
											en reinsertar humanidad en una sociedad
											que se estaba aniquilando así misma,
											como, de alguna manera, 
lo está haciendo de nuevo
											la sociedad rusa.
											Uno de los artistas que conocí me dijo:
											""No estábamos entrenados 
para ser artistas sino ángeles"".
									","
											1988'de Sovyet metrolarının sanatçılarıyla
											röportaja gittiğimde eserlerinin
											muhalif ve siyasi olmasını
											bekliyordum.
											İşlerindeki radikallik aslında
											insanlığı kendi yokeden bir topluma,
											insanlığı yeniden işlemekte yatıyordu;
											bir anlamda Rus toplumunun
											şimdi yeniden yaptığı gibi.
											Tanıştığım sanatçılardan biri
											''Sanatçı değil, melek olmak
için eğitiliyorduk.''
									","
											1988 reiste ich nach Moskau,
											um Künstler aus dem sowjetischen 
Untergrund zu interviewen
											und erwartete von ihrer Arbeit,
											dass sie regimekritisch und politisch sei.
											Aber das Radikale an 
ihrer Arbeit bestand eigentlich
											in der Wiedereinführung von 
Humanität in die Gesellschaft,
											die dabei war, 
die Menschlichkeit auszurotten.
											So wie es die russische Gesellschaft
											irgendwie auch heute wieder tut.
											Einer der Künstler, die ich traf, sagte:
											""Wir schulten uns darin, nicht Künstler, 
sondern Engel zu sein.""
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											En 1991 volví para ver a los artistas
											de los que había estado escribiendo,
											y estuve con ellos durante el golpe
											que puso fin a la Unión Soviética.
											Ellos estaban entre los principales organizadores
											de la resistencia a ese golpe.
											Y al tercer día del golpe,
											uno de ellos sugirió 
que camináramos hasta Smolenskaya.
											Allá fuimos,
											y nos colocamos 
delante de una de las barricadas.
											Un poco más tarde,
											llegó una columna de tanques,
											y el soldado del tanque de adelante dijo:
											""Tenemos órdenes estrictas
											de destruir esta barricada.
											Si se quitan del medio
											no les haremos daño,
											pero si se quedan ahí, 
no nos quedará más remedio
											que usar la fuerza"".
											Y los artistas con los que estaba dijeron:
											""Denos solo un minuto.
											Solo un minuto para decirle 
el porqué estamos aquí"".
											El soldado cruzó los brazos,
											y el artista se lanzó en un discurso 
sobre la democracia digno de Jefferson,
											de esos que incluso a nosotros que vivimos
											en una democracia jeffersoniana
											nos sería difícil exponer.
											Siguieron y siguieron
											y el soldado miraba,
											y luego se sentó ahí por un minuto
											después de que terminaron,
											mirándonos bajo la lluvia empapados,
											y dijo: ""Lo que han dicho es cierto,
											hay que inclinarse 
ante la voluntad del pueblo.
											Si dejan espacio suficiente 
para darnos la vuelta,
											regresamos por donde vinimos"".
											Y eso hicieron.
											A veces, forjar sentido
											puede darnos el vocabulario necesario
											para luchar por nuestra máxima libertad.
									","
											1991 yılında yazdığım sanatçıları
											görmek için tekrar gittim
											Sovyetler Birliği'ni yıkan ayaklanmada
											onlarla birlikteydim,
											onlar ayaklanmaya karşı
											direnişin baş organizatörleriydiler.
											Ayaklanmanın 3.gününde
											içlerinden biri Smolenskaya'ya yürümeyi
önerdi.
											Oraya gittik ve
											barikatlardan birinin önünde durduk
											bir süre sonra
											Bir dizi tank sıralandı ve
											öndeki tanktan bir asker
											''Bu barikatı yoketmek için
											mutlak emir aldık.
											Eğer çekilirseniz
											size zarar vermeyiz
											aksi takdirde sizi indirmekten
											başka seçeneğimiz kalmayacak.''
											Yanımdaki sanatçılardan biri
											''Bize bir dakika verin.
											Neden burada olduğumuzu anlatacağım.''
											Asker kollarını kavuşturdu ve
											sanatçı demokrasiye Jaffersonvari 
bir methiye başlattı,
											Jefferson demokrasinde
											yaşayan bizlerin dahi
											sunamayacağı bir şekilde.
											Devam ettiler ve
											asker izledi ve
											bittikten sonra
											bir dakika boyunca durdu ve
											yağmurdan perişan halde bize baktı.
											''Söyledikleriniz doğru ve
											insanların isteklerine boyun eğmeliyiz.''
											Eğer dönebilmemiz için yer açarsanız
											geri döneceğiz.''
											Yaptıkları buydu.
											Bazen anlamı yaratmak
											özgürlüğünüz için savaşmanız için
											gereken kelimeleri verir.
									","
											1991 traf ich nochmals die Künstler,
											über die ich geschrieben hatte,
											und ich war während des Putschs bei ihnen,
											der die Sowjetunion beendete.
											Die Künstler waren die Hauptorganisatoren
											des Widerstands in dem Putsch.
											Und am dritten Tag des Putschs
											schlug einer vor, 
zum Smolenskaja-Platz zu gehen.
											Und wir gingen hin
											und wir stellten uns 
vor eine der Barrikaden
											und ein Weilchen später
											kamen einige Panzer
											und der Soldat im vordersten Panzer sagte:
											""Wir haben unbedingte Anweisungen,
											diese Barrikade zu zerstören.
											Wenn ihr den Weg räumt,
											müssen wir euch nicht weh tun.
											Bleibt ihr, haben wir 
keine andere Wahl,
											als euch zu überfahren.""
											Die Künstler, die ich begleitete, sagten:
											""Einen Moment. Nur eine Minute.
											Wir wollen euch erzählen, 
warum wir hier sind.""
											Der Soldat verschränkte die Arme
											und der Künstler hob zu 
einer Lobrede auf die Demokratie an.
											Eine Rede, die Leute wie wir,
											die in einer Demokratie leben,
											nur schwer halten könnten.
											Sie sprachen weiter und weiter
											und der Soldat schaute zu.
											Dann saß er eine ganze Minute da,
											nachdem die Rede beendet war
											und schaute aus wie ein begossener Pudel
											und sagte: ""Du hast Recht
											und wir müssen uns 
dem Willen des Volkes beugen.
											Wenn ihr uns genug Platz 
zum Umdrehen gebt,
											gehen wir dahin zurück, 
wo wir herkamen.""
											Und das taten sie.
											Manchmal stellt Sinngestaltung 
die Worte zur Verfügung, die man braucht,
											um für wahre Freiheit zu kämpfen.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Rusia me dejó claro que la opresión
											crea el deseo de oponerse a ella,
											y poco a poco entendí que ese era el pilar
											de la identidad.
											La identidad me salvó de la tristeza.
											El movimiento por los derechos 
de los homosexuales
											propone un mundo 
donde mis desviaciones son una victoria.
											Las identidades políticas 
siempre trabajan en dos frentes:
											valorar a las personas 
con una determinada condición
											o característica,
											y hacer que el mundo exterior
											les trate más amablemente.
											Se trata de dos situaciones totalmente distintas,
											pero el progreso en una de las esferas
											hace eco en la otra.
											Las políticas de la identidad 
pueden ser narcisistas.
											La gente ensalza una diferencia 
solo porque es suya.
											Se congrega en pequeños grupos discretos
											sin empatía hacia los demás.
											Pero correctamente entendidas
											y sabiamente practicadas,
											las políticas de identidad deberían ampliar
											nuestra idea de lo que significa ser humano.
											La identidad en sí
											no debería ser una etiqueta arrogante
											o una medalla de oro,
											sino una revolución.
									","
											Rusya bende limonata fikrini uyandırdı
											yani baski ona direnmek için gereken gücü
besler ve
											ben bunun kimliğin mihenk taşı olduğunu

											zamanla anladım.
											Kimliği beni üzüntüden kurtarması için 
kullandım.
											Eşcinsel hakları hareketi benim için
											anormalliklerimin zafer olduğu
bir dünya verdi.
											Kimlik politikaları her zaman
iki yönlüdür:
											Özel durumu ya da özelliği
											olan kişilere gurur verir ve
											dış dünyanın bu kişilere daha
											hassas ve kibar davranmasını sağlar.
											Bu ikisi tamamen ayrı teşebbüslerdir ancak
											bir taraftaki ilerleme
											diğer tarafa da akseder.
											Kimlik politikaları narsist olabilir.
											İnsanlar bir farklılığı sadece kendileri
ile ilgili diye övebilirler.
											Dünyayı daraltabilir ve
											birbirini anlamayan ayrık gruplarda
yer alabilirler.
											Ancak düzgün şekilde anlaşılıp
											akıllıca uygulandğında
											kimlik politikaları bizim
											insan olma fikrimizi genişletebilirler.
											Kimlik başlıbaşına
											kendini beğenmiş bir marka
											ya da altın madalya değil
											bir devrim olmalıdır.
									","
											Russland erweckte in mir 
die bittersüße Erkenntnis,
											dass Unterdrückung die Kraft 
zum Widerstand erzeugt
											und ich sah das langsam als Eckpfeiler
											von Identität.
											Es brauchte Identität, 
um mich aus der Traurigkeit zu retten.
											Die Schwulenbewegung postuliert eine Welt,
											in der meine Abnormalität ein Sieg ist.
											Identitätspolitik bewirkt immer zweierlei:
											Menschen stolz zu machen, die ein angeborenes 
oder charakteristisches Leiden haben,
											und sie bringt die anderen dazu,
											mit den Leuten netter umzugehen.
											Das sind zwei unterschiedliche Bereiche,
											aber der Fortschritt in einem
											hallt im anderen nach.
											Identitätspolitik kann narzistisch sein.
											Die Leute feiern einen Unterschied 
nur um seiner selbst willen.
											Sie reduzieren die Welt
											und funktionieren in separaten Gruppen,
ohne Empathie für einander.
											Aber richtig verstanden
											und richtig angewandt
											sollte Identitätspolitik unsere Vorstellung 
davon, was menschlich ist, erweitern.
											Identität selbst
											sollte kein selbstgefälliges Etikett sein
											oder eine Goldmedaille,
											sondern eine Revolution.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Habría tenido una vida más fácil 
si hubiese sido heterosexual,
											pero no sería yo,
											y ahora me gusta más ser lo que soy
											que la idea de ser otra persona,
											alguien que, honestamente,
											no tengo ni la opción de ser
											ni la capacidad plena de imaginar.
											Pero si ahuyentamos los dragones,
											ahuyentamos los héroes,
											y nos apegamos
											al esfuerzo heroico de nuestra propia vida.
											A veces me he preguntado
											si podría haber dejado de odiar esa parte de mí
											sin la colorida fiesta del orgullo gay,
											de la cual este discurso es una expresión.
											(Risas)
											Pensaba que podría 
considerarme maduro
											al poder ser simplemente gay sin enfatizar,
											pero el autodesprecio de esa época dejó un vacío,
											y la celebración lo debe llenar 
hasta rebosar,
											y aunque pague mi deuda privada de melancolía,
											ahí afuera todavía hay un mundo de homofobia
											que tardará décadas en ser abordado.
											Algún día, ser gay será un simple hecho,
											libre de burlas y recriminaciones,
											pero no todavía.
											Un amigo mío que pensaba que el orgullo gay
											era algo exagerado,
											una vez sugirió que organizáramos
											la Semana de la Humildad Gay.
											(Risas)
(Aplausos)
											Es una gran idea,
											pero su momento aún no ha llegado.
											(Risas)
											Y la imparcialidad, 
que parece encontrarse
											entre la desesperación 
y la celebración,
											es en realidad el final del juego.
									","
											Eşcinsel olmasaydım yaşamım 
daha kolay olurdu
											ama ben olmazdım.
											Şu anda kendim olmayı
											başkası olma fikrine tercih ederim
											Dürüst omak gerekirse
											olma ya da olabilme fikrini
											düşünemeyeceğim bile birine.
											Ejderhaları yasaklarsanız
											kahramanları yasaklarsınız ve
											hayatlarımızdaki
											kahraman anlama bağlanırız.
											Bazen bu konuşmanın da
											bir bildirimi olan eşcinsel onurun
											renkli şöleni olmasa bu yanındam
											nefret etmemeyi başarabilir miydim
diye merak ediyorum.
											Anlam yüklemeden eşcinsel olabilseydim
											olgun olabileceğimi sanırdım
											ancak kendinden nefret etme süreci
											kutlamanın doldurmak zorunda olduğu
bir boşluk yarattı ve
											ben kendi melankolimin borcunu ödesem de
											dışarıda hala bitmesi yıllar sürebilecek
											bir homofobi dünyası vardı.
											Bir gün eşcinsel olmak
suçlamasız ve parti şapkasız
											sıradan bir gerçek olacak ama
											
daha değil.
											Eşcinsel onurunun amacından
											uzaklaştığını düşünen bir arkadaşım
											Eşcinsel Tevazu Haftası
											düzenlememizi önermişti.
											(Gülüşmeler) (Alkış)
											Harika bir fikir ancak
											daha zaman var.
											(Gülüşmeler)
											Umutsuzluk ve kutlamanın
											ortasında duruyor gibi gözüken tarafsızlık
											aslında finaldir.
									","
											Ich hätte ein leichteres Leben,
wenn ich heterosexuell wäre,
											aber das wäre nicht ich.
											Und ich mag es mehr, ich selbst zu sein
											als jemand anderer.
											Jemand, der ich, ehrlich gesagt,
											weder sein kann
											noch mir vorstellen kann.
											Wenn man aber die Drachen abschafft,
											schafft man auch die Helden ab,
											und wir sehnen uns 
nach dem heroischen Kampf im Leben.
											Ich fragte mich manchmal,
											ob ich hätte aufhören können,
diesen Teil in mir zu hassen,
											auch ohne die quietschbunte 
Party der Schwulenbewegung,
											von der auch diese Rede ein Teil ist.
											Ich dachte, ich würde mich 
selbst als reif erkennen,
											wenn ich einfach schwul 
sein könnte, ohne Betonung.
											Aber der Selbstekel dieser Zeit 
hinterließ eine Leere
											und ich brauchte das Feiern, 
um sie zu füllen und zu überschwemmen.
											Auch wenn ich meine private Schuld 
an Melancholie abzahle,
											gibt es immer noch eine 
homophobe Außenwelt,
											bei der es noch Jahrzehnte braucht, 
um sie zu erreichen.
											Eines Tages ist Schwul-Sein 
nur eine schlichte Tatsche,
											frei von Partyhütchen 
und Schuldzuweisungen.
											Aber noch nicht jetzt.
											Ein Freund meinte, dass Schwulenparaden
											sich in sich selbst verlieren,
											und er schlug
											eine ""Schwul und Demütig""-Woche vor.
											(Gelächter) (Applaus)
											Das ist eine großartige Idee,
											aber die Zeit ist noch nicht reif dafür.
											(Gelächter)
											Und Neutralität, die irgendwie zwischen
											Verzweiflung und Feiern liegt,
											ist das Finale.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											En 29 estados de EEUU,
											me pueden despedir legalmente 
o negar una vivienda
											por ser gay.
											En Rusia, la ley antipropaganda
											ha llevado a que la gente sea golpeada en la calle.
											Veintisiete países africanos
											han aprobado leyes contra la sodomía,
											y en Nigeria, los gays pueden ser legalmente
											lapidados hasta la muerte,
											y los linchamientos se han vuelto frecuentes.
											Hace poco en Arabia Saudita, dos hombres
											que fueron capturados en actos carnales,
											fueron condenados a 7000 latigazos cada uno,
											y como consecuencia 
quedaron discapacitados de por vida.
											¿Quién puede entonces forjar sentido
											y construir identidad?
											Los derechos primordiales de los homosexuales 
no es el derecho a contraer matrimonio,
											y para los millones de personas que viven 
en lugares marcados por la intolerancia,
											sin recursos,
											la dignidad sigue siendo un sueño lejano.
											Tengo la suerte de haber forjado sentido
											y haber construido identidad,
											pero ese todavía es un raro privilegio,
											y los homosexuales merecen más colectivamente
											que las migajas de la justicia.
									","
											ABD'nin 29 eyaletinde
											eşcinsel olduğum için
											işten atılabilir ya da ev bulamayabilirim.
											Rusya'da gösteri yasağı
											insanların sokakta dövülmelerine yolaçtı.
											27 Afrika ülkesi
											eşcinselliğe karşı kanunlar çıkardı ve
											Nijerya'da eşcinseller
											taşlanarak öldürebiliyor ve
											sıkça linç ediliyorlar.
											Suudi Arabistan'da cinsel eylemden
											yakalanan iki adamın
											herbiri 7000 kırbaç cezası aldı ve
bunun sonuncunda
											şu anda kalıcı olarak kötürümler.
											Kim anlamı yaratabilir ve
											kimlik inşa edebilir.
											Eşcinsel hakları evlilik hakkından
ibaret değil ve
											yoksunluk içerisinde çok kötü koşullarda
											yaşayan milyonlar için
											haysiyet çok uzak.
											Ben anlamı yarattığım ve
											kimliği inşa ettiğim için şanslıyım
											ancak bu hala az bulunan bir imtiyaz ve
											eşcinseller daha yaygın olarak
											adalet kırıntılarından fazlasını
hakediyorlar.
									","
											In 29 US-Bundesstaaten
											könnte ich laut Gesetz gefeuert werden
oder keine Wohnung bekommen,
											weil ich schwul bin.
											In Russland führt das 
Anti-Propaganda-Gesetz dazu,
											dass Menschen auf offener Straße 
zusammengeschlagen werden.
											27 afrikanische Staaten
											haben Gesetze gegen Analverkehr erlassen
											und in Nigeria dürfen 
Homosexuelle gesteinigt werden
											und Lynchmorde sind üblich geworden.
											Erst kürzlich wurden 
zwei Männer in Saudi-Arabien
											beim Sex erwischt
											und zu jeweils
7000 Peitschenhieben verurteilt.
											Sie sind seither dauerhaft behindert.
											Wer kann also Sinn gestalten
											und Identität definieren?
											Bei Schwulenrechten 
geht es nicht nur um Ehe,
											und für die Millionen, 
die an intoleranten Orten leben,
											ohne Möglichkeiten,
											bleibt Würde kaum erreichbar.
											Ich schätze mich glücklich,
meinen Sinn gestaltet
											und meine Identität definiert zu haben,
											aber das ist immer 
noch ein seltenes Privileg.
											Homosexuelle verdienen 
als Gemeinschaft mehr
											als nur die Krümel der Gerechtigkeit.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Y aún así, cada paso adelante
											es muy dulce.
											En 2007, seis años después de conocernos,
											mi pareja y yo
											decidimos casarnos.
											Conocer a John fue el descubrimiento
											de una gran felicidad
											y también la eliminación 
de una gran infelicidad.
											A veces, estaba tan ocupado
											haciendo desaparecer todo ese dolor
											que me olvidaba de la alegría,
											que al principio era la parte 
que menos me destacaba.
											Casarnos fue una forma de declarar nuestro amor
											más como una presencia que una ausencia.
									","
											Hala her ileri adım
											çok güzel.
											2007'de tanıştıktan 6 yıl sonra
											partnerim ve ben
											evlenmeye karar verdik.
											John ile tanışmak
											büyük mutluluğun keşfi ve
											büyük mutsuzluğun yok edilmesiydi.
											Bazen onca acının yok olması
											ile o kadar meşgul oluyorum ki
											başta bana çok uzak olan
											neşeyi unutuyorum.
											Evlilik aşkımızı yokluktan çok beraberlik
											olarak açıklamanın bir yolu.
									","
											Und doch ist jeder Fortschritt wunderbar.
											2007, 6 Jahre nach unserem ersten Treffen,
											entschieden mein Partner
und ich zu heiraten.
											John kennenzulernen,
war die Entdeckung großen Glücks
											und das Vergessen großen Unglücks.
											Manchmal war ich so damit beschäftigt,
											all diesen Schmerz zu vergessen,
											dass ich auch die Freude vergaß.
											Das war anfangs der weniger 
schöne Teil für mich.
											Die Hochzeit war eine Art, 
unsere Liebe zu etwas
											Offenerem als Geheimen zu machen.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											El matrimonio nos llevó pronto a los hijos,
											y eso significaba nuevos sentidos
											y nuevas identidades,
											la nuestra y la de ellos.
											Quiero que mis hijos sean felices,
											y los amo con más dolor cuando están tristes.
											Como padre homosexual, puedo enseñarles
											a reconocer lo que está mal en su vida,
											pero creo que si logro
											protegerlos de la adversidad,
											habré fracasado como padre.
											Un erudito budista me explicó una vez
											que los occidentales creen erróneamente
											que el nirvana llega
											cuando nuestra aflicción queda atrás
											y solo tenemos que esperar la dicha.
											Pero eso no sería el nirvana,
											porque la dicha del presente
											estaría siempre ensombrecida 
por la alegría del pasado.
											El nirvana, dijo, llega
											cuando tenemos solo que esperar la dicha
											y hallamos, en lo que parecían penas,
											las semillas de nuestra alegría.
											Y a veces me pregunto
											si hubiese podido encontrar tal grado de plenitud
											en el matrimonio y los hijos
											si hubiesen llegado más fácilmente,
											si hubiese sido heterosexual en mi juventud 
o fuera joven ahora,
											en ambos casos habría sido más fácil.
											Tal vez hubiese sido así.
											Tal vez todos los pensamientos complejos que he hecho
											se podrían aplicar a otras situaciones.
											Pero si buscar sentido
											importa más que encontrar sentido,
											la pregunta no es si yo sería más feliz
											por haber sido acosado,
											sino si asignar sentido
											a estas experiencias
											me ha hecho mejor padre.
											Tiendo a encontrar el éxtasis 
en las alegrías comunes,
											porque no esperaba que esas alegrías
											fueran comunes para mí.
									","
											Evlilikler bizi çocuklara götürür ve
											bu da yeni anlamlar ve bizlerin,
											onların yeni kimlikleri demektir.
											Çocuklarımın mutlu olmasını istiyorum ve
üzgün olduklarında
											onalrı en ağır yürek acısıyla seviyorum.
											Eşcinsel bir baba olarak onlara
											yanlışları sahiplenmeyi öğretebilirim
											ancak onları farklılıklardan 
korumayı başarırsam
											bir ebeveyn olarak
											başarısız olacağımı biliyorum.
											Birzamanlar bir budist eğitmen bana
											Batılıların, nirvanaya sadece bütün
											kederleri uzakta olduğunda ve
											geleceğe neşe ile baktığında
											ulaşabileceği yanılgısında
olduğunu söylemişti.
											Ama bu nirvana değildir çünkü
											geçmişteki neşeniz hep
											şimdiki mutluluğunuzu gölgeleyecektir.
											Dedi ki nirvanaya ancak
											geleceğe neşeyle baktığınızda ve
											üzüntü olarak görünende de mutluluk
											fideleri bulduğunuzda ulaşılır.
											Bazen merak ederim;
											heteroseksüel bir gençlik yaşasaydım
											ya da şimdi genç olsaydım
											evlilik ve çocuklardan
											bu kadar mutluluk duyabilir miydim,
											hangisi daha kolay olurdu diye.
											Muhtemelen evet.
											Muhtemelen tüm karmaşık düşlemelerim
											başka konularda da geçerlidir.
											Ancak anlamı arama
											anlamı bulmaktan daha önemliyse
											soru taciz edildiğim için mi daha 
mutluyum değil
											bu deneyimlere verdiğim
											anlamların mı beni
											daha iyi bir
											baba yaptığıdır.
											Heyecanı sıradan mutlukluklarda gizli
											görmeye meyilliyim, çünkü bu mutluluklar

											benim için sıradan değil
									","
											Die Ehe brachte uns auch bald zu Kindern
											und das bedeutete neuen Sinn
											und neue Identitäten, unsere und ihre.
											Ich will, dass meine Kinder glücklich sind
											und ich liebe sie am meisten, 
wenn sie traurig sind.
											Als schwuler Vater kann 
ich ihnen beibringen,
											die schlimmen Dinge im Leben anzunehmen.
											Aber wenn ich sie erfolgreich
											von Notlagen fernhalte,
											habe ich als Vater etwas falsch gemacht.
											Ein buddhistischer Gelehrter, 
den ich kannte, erklärte mir,
											dass man im Westen 
fälschlicherweise glaubt,
											das Nirvana sei das,
											was nach all dem Kummer kommt
											und dass man dann nur noch 
Glückseligkeit vor sich hat.
											Er sagte, das sei nicht das Nirvana,
											weil die Wonne der Gegenwart
											immer von den vergangenen Freuden
in den Schatten gestellt wird.
											Ins Nirvana kommt man, sagte er,
											wenn man nur noch Glück vor sich hat
											und in vermeintlicher Trauer
											die Wurzeln der Freude sieht.
											Ich frage mich manchmal,
											ob ich diese Erfüllung gefunden hätte
											in der Ehe und meinen Kindern,
											wenn sie ohne Weiteres passiert wären.
											Wenn ich in meiner Jugend 
hetero gewesen oder jetzt jung wäre,
											wäre es in beiden Fällen wohl leichter.
											Vielleicht wäre ich es gewesen.
											Vielleicht hätten all 
meine komplexen Fantasien
											auf andere Bereiche 
angewendet werden können.
											Wenn aber die Sinnsuche
											wichtiger ist als das Finden,
											dann ist die Frage nicht,
ob ich glücklicher wäre,
											weil ich gehänselt wurde,
											sondern ob der Sinn,
											den ich diesen Erfahrungen zuweise,
											mich zu einem besseren Vater macht.
											Ich neige dazu, Verzückung
in den einfachen Dingen zu finden,
											weil ich nicht erwartet habe,
											dass diese Dinge einfach für mich sind.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Conozco a muchos heterosexuales 
que también tienen
											matrimonios y familias felices,
											pero el matrimonio gay 
es tan increíblemente reciente,
											y las familias gays 
tan emocionantemente nuevas,
											que encontré sentido en esa sorpresa.
									","
											Eşit mutlulukta evlilik ve aileye
											sahip heteroseksüller tanıyorum ama
											gey evlilikleri çok daha şekilde taze ve
											gey aileler daha yeni ve
											anlamı bu sürprizde buldum.
									","
											Ich kennen viele Heterosexuelle,
											die genauso glückliche Ehen
und Familien haben.
											Aber die homosexuelle Ehe
ist so atemberaubend frisch
											und homosexuelle Familien
sind so aufregend neu.
											Ich habe einen Sinn
in dieser Überraschung gefunden.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											En octubre cumplí 50 años,
											y mi familia me organizó una fiesta,
											y en medio de ella,
											mi hijo le dijo a mi esposo
											que quería hacer un discurso,
											y John le dijo:
											""George, no puedes hacer un discurso. 
Solo tienes 4 años"".
											(Risas)
											""Solo el abuelo, el tío David y yo
											haremos discursos esta noche"".
											Pero George insistió e insistió,
											y finalmente, John lo acercó al micrófono,
											y George dijo en voz muy alta:
											""Señoras y señores,
											su atención por favor"".
											Y todos se dieron vuelta, 
sorprendidos.
											Y George dijo:
											""Me alegro porque es el cumpleaños de papá.
											Me alegro que todos tengamos torta.
											Y papá, si tú fueras pequeño,
											yo sería tu amigo"".
									","
											Ekimde 50.yaşgünümü kutlayacağım
											ailem bir parti düzenliyor ve
											oğlum eşime benim için
											bir konuşma
											yapmak istediğini söylediğinde John
											''George sen
											konuşma yapamazsın. 4 yaşındasın'' dedi.
											(Gülüşmeler)
											''Bu gece yalnız ben, büyükbaban ve
											David amcan konuşacak''
											Geoerge ısrar etmeye devam etti,
											sonunda John ona mikrofonu verdi
											ve George yüksek sesle
											''Baylar bayanlar
											bir dakikanızı alabilir miyim lütfen''
											Herkes döndü, şaşırdı
											George
											''Babamın doğumgünü olduğuna mutluyum.
											Pasta yediğimiz için mutluyum.
											Babacım eğer küçük olsaydın
											ben senin arkadaşın olurdum.''
									","
											Im Oktober wurde ich 50
											und meine Familie 
organisierte eine Feier für mich.
											Und mittendrin sagte
											mein Sohn zu meinem Mann,
											dass er eine Rede halten wolle.
											Und John sagte:
											""George, du kannst keine 
Rede halten. Du bist vier.""
											(Gelächter)
											""Nur Opa und Onkel David und ich
											werden heute Abend Reden halten.""
											Aber George bestand
wieder und wieder darauf,
											und schließlich gab John ihm das Mikrofon
											und George sagte sehr laut:
											""Meine Damen und Herren,
											ich bitte um Ihre Aufmerksamkeit.""
											Und alle drehten sich um, ganz verdattert.
											Und George sagte:
											""Ich freue mich, dass mein Papa Geburtstag hat.
											Ich freue mich, dass wir alle Kuchen essen.
											Und Papa, wenn du noch klein wärst,
											wäre ich dein Freund.""
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Y pensé: ""Gracias"".
											Pensé que estaba en deuda
											incluso con Bobby Finkel,
											porque todas esas experiencias pasadas
											fueron las que me condujeron 
a este momento,
											y por fin estaba incondicionalmente agradecido
											por una vida que en alguna ocasión 
habría hecho cualquier cosa por cambiar.
									","
											Ve düşündüm-Teşekkür ederim.
											Sanırım Bobby Finkel'a bile borçluyum
											çünkü bütün o önceki tecrübeler
											beni bugünlere getirdi ve
											sonunda koşulsuz olarak,
											bir zamanlar değiştirmek için hiçbir şey
											yapmadığım bir hayata minettarım
									","
											Und ich dachte — danke.
											Ich dachte, ich stehe auch in der Schuld
											von Bobby Finkel,
											weil all diese früheren Erfahrungen
											mich zu genau diesem 
Augenblick getragen hatten.
											Und schlussendlich war ich 
unendlich dankbar
											für ein Leben, das ich früher 
unbedingt ändern wollte.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
