en,es,pt,fr,tr,title,speaker,duration,tags
"
											Even though it didn't let me
make a purchase though,
											that letter was priceless
because it let me be a patient.
											It let me experience
what patients like Robin experience
											when they go to a medical
marijuana dispensary.
											And what I experienced —
											what they experience every day,
											hundreds of thousands
of people like Robin —
											was really amazing.
											I walked into the clinic,
											and from the moment that I entered
many of these clinics and dispensaries,
											I felt like that dispensary, that clinic,
											was there for me.
											There were questions
at the outset about who I am,
											what kind of work I do,
											what my goals are in looking
for a medical marijuana prescription,
											or product,
											what my goals are,
what my preferences are,
											what my hopes are,
											how do I think, how do I hope
this might help me,
											what am I afraid of.
											These are the sorts of questions
											that patients like Robin
get asked all the time.
											These are the sorts of questions
that make me confident
											that the person I'm talking with
really has my best interests at heart
											and wants to get to know me.
									","
											Aunque no me permitió
realizar una compra,
											esa carta fue de gran valor porque
me permitió ser un paciente.
											Me permitió experimentar 
lo que pacientes como Robin experimentan
											al acudir a un dispensario
de marihuana medicinal.
											Lo que experimenté,
											lo que ellos viven cada día,
											cientos de miles de personas como Robin,
											es estupendo.
											Entré a la clínica,
											desde que entré, de entre todas
las clínicas y dispensarios,
											sentí que ese dispensario, esa clínica,
											era para mí.
											En un inicio me preguntaron quién era,
											a qué me dedicaba,
											cuáles eran mis objetivos al buscar
recetas de marihuana medicinal,
											o de algún producto,
											cuáles eran mis objetivos y preferencias,
											o mis esperanzas,
											cómo pensaba o esperaba 
que esto me ayudase,
											a qué le tenía miedo.
											Son el tipo de preguntas
											que les hacen siempre 
a pacientes como Robin.
											Son el tipo de preguntas 
que me dan confianza
											de que la persona con quien hablo
realmente entiende mis intereses
											y quiere conocerme.
									","
											Apesar de não ter comprado nada,
											aquela carta tinha imenso valor
porque me considerava um doente
											Permitiu-me passar por aquilo
que passam os doentes como Robin,
											quando vão a um dispensário
de canábis medicinal.
											Aquilo que eu experimentei
											— aquilo que eles experimentam
todos os dias,
											centenas de milhares
de pessoas como Robin —
											foi realmente espantoso.
											Entrei na clínica,
											e, a partir do momento em que entrei
em muitas dessas clínicas e dispensários,

											senti que aquele dispensário,
aquela clínica,
											estava ali para mim.
											No início, houve pergunta
sobre quem eu sou,

											que tipo de trabalho faço,
											porque é que procurava
uma receita para canábis medicinal,
											ou o produto,
											quais são os meus objetivos,
quais as minhas preferências,
											quais as minhas esperanças,
											como é que eu penso,
como espero que aquilo me ajude,
											de que é que eu tenho medo.
											É a este tipo de perguntas
											que os doentes como Robin
têm que estar sempre a responder.
											É o tipo de perguntas
que me dão confiança
											de que a pessoa com quem estou a falar
											se preocupa de verdade
com os meus interesses
											e quer conhecer-me.
									","
											Même sans avoir fait d'achat,

											cette autorisation m'a permis
de me mettre dans la peau d'un patient.
											Elle m'a permis de vivre ce que vivent
les patients comme Robin
											quand ils vont dans un dispensaire
de cannabis médicinal.
											Et ce que j'ai vécu,
											ce que vivent tous les jours
											les centaines de milliers de personnes
comme Robin,
											était vraiment incroyable.
											Dès mon arrivée là-bas,
											et dès mon arrivée dans tous les
dispensaires où j'ai pu me rendre,
											j'ai eu l'impression que ce dispensaire
											était là pour moi.
											Au début, on me demande
qui je suis,
											quel est mon travail,
											ce que j'attends d'une ordonnance
de cannabis médicinal,
											ou du produit,
											quels sont mes objectifs,
mes préférences,
											mes espoirs,
											en quoi je pense ou j'espère que
ça pourrait m'aider,
											ce dont j'ai peur.
											Voilà le genre de questions
											qu'on pose toujours aux patients
comme Robin.
											Voilà le genre de questions
qui m'assurent
											que mon interlocuteur
a vraiment mes intérêts à cœur
											et tient à mieux me connaître.
									","
											Bir şeyler satın almak için
kullanmasam da
											aldığım mektup çok değerliydi çünkü
hastaları anlamama olanak sağladı.
											Robin gibi hastaların tıbbi
marihuana dispanserine gittiklerinde
											yaşadıklarını görmeme izin verdi.
											Ve benim gördüklerim,
											Robin gibi yüz binlerce insanın
											her gün başından geçen olaylar
											inanılmaz bir tecrübeydi.
											Ziyaret ettiğim birçok
											kliniğin ve sağlık merkezinin
											özellikle oraya adım attığım
andan itibaren benim için
											orada olduğunu hissettim.
											Başlangıçta kim olduğum,
											ne tür bir iş yaptığım,
											tıbbi marihuana reçetesi 
veya mahsül aramamdaki
											asıl amacımın ne olduğu,
											hedeflerim, tercihlerim,
											beklentilerim, düşüncelerim
											nasıl bir beklenti içerisinde olduğum
ve çekincelerim
											hakkında sorular soruluyordu.
											Bunlar Robin ve
											benzer hastalara
sıkça sorulan türden sorulardı.
											Bu tarz sorular bana her zaman
konuştuğum insanların
											benim iyiliğimi istedikleri ve
beni gerçekten tanımak istedikleri
											hissini uyandırıyor.
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											The second thing I learned
in those clinics
											is the availability of education.
											Education from the folks
behind the counter,
											but also education
from folks in the waiting room.
											People I met were more than happy,
as I was sitting next to them —
											people like Robin —
											to tell me about who they are,
why they use medical marijuana,
											what helps them, how it helps them,
											and to give me advice and suggestions.
											Those waiting rooms really are
a hive of interaction, advice and support.
									","
											Lo segundo que aprendí 
en esas clínicas
											es la disponibilidad de la educación.
											Educación por parte de las personas
detrás del mostrador,
											y de las personas en la sala de espera.
											Me senté junto a gente más que feliz,
											gente como Robin,
											para que me contaran de ellos y 
por qué usaban marihuana medicinal,
											cómo les ayudaba,
											y me dieron consejos y sugerencias.
											Esas salas de espera son colmenas
de interacción, consejo y apoyo.
									","
											A segunda coisa que aprendi
naquelas clínicas
											é a disponibilidade da educação.
											A educação das pessoas
por detrás do balcão,
											mas também a educação
das pessoas na sala de espera,
											As pessoas que encontrei sentiam-se
felizes, quando me sentava junto delas
											— pessoas como Robin —
											em contar-me quem são,
porque é que usam a canábis medicinal,
											a ajuda que lhes dá,
como é essa ajuda,
											e em dar-me conselhos e sugestões.
											Aquelas salas de espera são um ninho
de interação, de conselhos e de ajuda.
									","
											La deuxième chose que j'ai appris dans
ces cliniques,
											c'est qu'on peut se former partout.
											J'ai appris des gens assis
derrière le comptoir,
											mais aussi des gens assis
dans la salle d'attente.
											Les gens que j'ai rencontrés étaient plus
que disposés -
											des gens comme Robin -
											à me raconter qui ils étaient et pourquoi
ils utilisaient du cannabis médicinal,
											ce qui les aidait et comment,
											et à me donner des conseils.
											Ces salles d'attente sont un vivier
d'échanges, de conseils et de soutien.
									","
											Bu kliniklerde öğrendiğim ikinci şey ise
											bilginin ulaşılabilirliği oldu.
											Hem çalışanlardan
											hem de bekleme odasındaki 
insanlardan aldığım bilgi.
											Robin gibi tanıştığım diğer insanlar,
yanlarına oturduğumda
											kim oldukları,
											neden tıbbi marihuana kullandıkları,
											onlara neyin, nasıl yardımcı
olduğu hakkında
											konuşmaktan büyük keyif duyuyorlardı.

											Bu bekleme odaları gerçekten tam bir
etkileşim, tavsiye ve destek yuvası.
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											And third, the folks behind the counter.
											I was amazed at how willing
those people were
											to spend sometimes an hour or more
talking me through the nuances
											of this strain versus that strain,
											smoking versus vaporizing,
											edibles versus tinctures —
											all, remember, without me
making any purchase whatsoever.
											Think about the last time
you went to any hospital or clinic
											and the last time anybody spent an hour
explaining those sorts of things to you.
											The fact that patients like Robin
are going to these clinics,
											are going to these dispensaries
											and getting that sort
of personalized attention
											and education and service,
											really should be a wake-up call
to the healthcare system.
											People like Robin are turning away
from mainstream medicine,
											turning to medical marijuana dispensaries
											because those dispensaries
are giving them what they need.
									","
											Lo tercero, las personas
detrás del mostrador,
											me sorprendió lo dispuestas que estaban
											durante una hora o más, 
a hablarme sobre los matices
											entre las cepas,
											la diferencia entre fumar y vaporizar,
											entre comestibles y tinturas.
											Todo esto sin que yo hiciera
compra alguna, recuerden.
											Piensen en la última vez que fueron
a un hospital o clínica
											y la última vez en que alguien les explicó
ese tipo de cosas durante una hora.
											El que pacientes como Robin 
vayan a estas clínicas,
											o a esos dispensarios
											y tengan esa atención personalizada,
											educación y servicio,
											debería ser una llamada de atención
para el sistema de atención médica.
											Gente como Robin se aparta
de la medicina convencional,
											y recurren a los dispensarios
de marihuana medicinal.
											porque estos le dan lo que necesita.
									","
											Terceiro, fiquei admirado 
com as pessoas por detrás do balcão.
											Estavam mais que dispostas
											a passar connosco uma hora ou mais
falando-me das alternativas,
											desta variedade
em relação àquela variedade,
											do fumo em relação à vaporização,
											das comestíveis em relação às tinturas
											— reparem, tudo isto, sem eu fazer
qualquer compra.
											Pensem na última vez
que foram a um hospital ou clínica
											e na última vez que alguém gastou uma hora
a explicar-vos este tipo de coisas.
											O facto de doentes como Robin
irem a estas clínicas,
											irem a estes dispensários,
											e receberem este tipo
de atenção personalizada,
											de formação e de serviços,
											devia ser uma chamada de atenção
ao sistema de cuidados de saúde.
											Pessoas como Robin estão a afastar-se
da medicina convencional,
											e a recorrer aos dispensários
de canábis medicinal,
											porque estes dispensários
dão-lhes aquilo de que precisam.
									","
											Et troisièmement, les gens derrière
le comptoir.
											C'était incroyable de voir comme ces gens
											passaient parfois plus d'une heure à
m'expliquer les différences
											entre plusieurs variétés,
											fumer et vaporiser,
											ou produit comestible et
teinture.
											Et tout ça sans effectuer
le moindre achat.
											Pensez à la dernière fois où vous êtes
allés dans un hôpital ou une clinique
											et qu'on a passé une heure à vous
expliquer ce genre de choses.
											Le fait que les patients comme Robin
s’adressent à ces cliniques,
											s'adressent à ces dispensaires
											et reçoivent ce type
d'attention personnalisée,
											de renseignements et de services,
											devrait amener notre système de santé
à se remettre en question.
											Les gens comme Robin délaissent
la médecine conventionnelle,
											et se tournent vers ces dispensaires
de cannabis
											parce que ces dispensaires leur donnent
ce dont ils ont besoin.
									","
											Ve üçüncü olarak ise çalışanlar.
											Bu insanların hiç bir kazanç sağlamadan
											benimle gerçekten istedikleri
için saatlerce ve ayrıntılı olarak
											hangi türün neye iyi geleceği,
											duman şeklinde mi buhar olarak mı,
											yenilebilir şeylerle mi yoksa
											sıvı olarak mı alınacağı gibi konularda
konuşmaları beni hayrete düşürmüştü.
											Bir hastane veya kliniğe en son 
ne zaman gitmiş olduğunuzu
											ve bu tarz şeyleri en son ne zaman 
birinin size açıkladığını düşünün.
											Robin gibi hastaların bu tarz
klinik ve sağlık merkezlerine giderek
											bu tarz kişisel bakım,
											eğitim ve hizmet talep etmeleri
											tüm sağlık hizmetleri
											ve kuruluşları için bir uyarı olmalıdır.
											Robin gibi insanların 
genel tedaviden uzaklaşarak
											tıbbi marihuana merkezlerine
yönelmelerinin sebebi
											bu merkezlerin onların
ihtiyaçlarını karşılamasıdır.
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											If that's a wake-up call
to the medical establishment,
											it's a wake-up call that many
of my colleagues are either not hearing
											or not wanting to hear.
											When I talk to my colleagues,
physicians in particular,
											about medical marijuana,
											they say, ""Oh, we need more evidence.
											We need more research into benefits,
we need more evidence about risks.""
											And you know what? They're right.
											They're absolutely right.
											We do need much more evidence
about the benefits of medical marijuana.
											We also need to ask the federal government
to reschedule marijuana to Schedule II,
											or to deschedule it entirely
to make that research possible.
											We also need more research
into medical marijuana's risks.
											Medical marijuana's risks —
											we know a lot about
the risks of recreational use,
											we know next to nothing
about the risks of medical marijuana.
											So we absolutely do need research,
											but to say that we need research
											and not that we need
to make any changes now
											is to miss the point entirely.
											People like Robin
aren't seeking out medical marijuana
											because they think it's a wonder drug,
											or because they think
it's entirely risk-free.
											They seek it out because the context
in which it's delivered and administered
											and used,
											gives them the sort of control
they need over their lives.
											And that's a wake-up call
we really need to pay attention to.
									","
											Esta llamada de atención
para el sistema de salud,
											es algo que muchos de mis compañeros
no están escuchando
											o no quieren escuchar.
											Cuando hablo con mis colegas
médicos, en particular,
											sobre la marihuana medicinal
											dicen: ""Necesitamos más evidencia.
											Hace falta mayor investigación 
sobre los beneficios y los riesgos"".
											¿Saben qué? Están en lo cierto.
											Completamente en lo cierto.
											Hace falta mucha más evidencia sobre 
los beneficios de la marihuana medicinal.
											Hace falta que el gobierno federal
incluya la marihuana en la Lista II,
											o que permita su investigación 
quitándola por completo de la lista.
											También hace falta mayor investigación
sobre sus riesgos.
											La marihuana medicinal...
											sabemos mucho sobre los riegos
del uso recreativo,
											pero no sabemos nada de los riesgos
de su uso medicinal.
											Definitivamente necesitamos 
mayor investigación,
											pero decir que necesitamos eso
											y no decir que también necesitamos
hacer algunos cambios ahora
											es no entender la cuestión.
											Gente como Robin 
no busca marihuana medicinal
											porque sea una droga maravillosa,
											o porque piensen 
que está exenta de riesgos.
											Sino que la buscan porque el contexto
en que se administra, se suministra
											y se usa,
											les da un poco de control sobre sus vidas.
											Esa es una llamada 
a la que debemos prestar atención.
									","
											Se isto é uma chamada de atenção
para a instituição médica,
											é uma chamada de atenção
que os meus colegas não ouvem
											ou não querem ouvir.
											Quando falo com os meus colegas,
em especial com médicos,
											sobre a canábis medicinal, eles dizem:
											""Precisamos de mais provas.
											""Precisamos de mais investigação
sobre os benefícios e sobre os riscos"".
											Sabem uma coisa? Têm razão.
Têm toda a razão.
											Precisamos de muitos mais provas
dos benefícios da canábis medicinal.
											Também precisamos de pedir
ao governo federal
											que passe a canábis para a Lista II
											ou a retire totalmente das listas,
para tornar possível essa investigação.
											Também precisamos de mais investigação
sobre os riscos da canábis medicinal.
											Os riscos da canábis medicinal
											— sabemos muito sobre os riscos
do uso recreativo,
											quase não sabemos nada
sobre os riscos da canábis medicinal.
											Portanto, precisamos
muito de mais investigação
											mas dizer que precisamos de investigação
											mas não precisamos
de fazer quaisquer mudanças
											é errar totalmente o alvo.
											As pessoas como Robin não procuram
a canábis medicinal
											porque pensam que é uma droga maravilha
											ou porque pensam
que é isenta de riscos.
											Procuram-na porque o contexto
em que é fornecida,
											administrada e usada,
											lhes dá o tipo de controlo
de que precisam na sua vida.
											É uma chamada de atenção
a que temos que dar atenção.
									","
											Cet appel à se remettre en question,
											bon nombre de mes collègues
ne l'entendent pas
											ou ne veulent pas l'entendre.
											Quand je parle à mes collègues, surtout
médecins,
											du cannabis médicinal,
											ils disent : « Ah, il faudrait davantage
de preuves.
											Il faudrait plus de recherche sur les
bénéfices et les risques. »
											Vous savez quoi ? Ils ont raison.
											Tout à fait raison.
											Il nous faut bien plus de preuves
sur les bénéfices du cannabis médicinal.
											Il faut également demander au gouvernement
de reclasser le cannabis médicinal
											ou de le déréglementer totalement
pour pouvoir faire de la recherche.
											Il faut aussi faire plus de recherche sur
les risques du cannabis médicinal.
											Quant à ces risques,
											on connait bien les risques
liés à l'usage récréatif,
											mais on ne sait presque rien de ceux
du cannabis médicinal.
											Oui, il faut faire plus de recherche
											mais s'arrêter là sans dire
											qu'il faut changer les choses
dès maintenant,
											c'est passer à côté
du problème.
											Le cannabis médicinal n'est
pas populaire
											parce qu'il serait miraculeux,
											ou parce qu'il serait entièrement
dénué de risques.
											Il est recherché pour le contexte
dans lequel il est administré
											et utilisé,
											et le contrôle qu'il rend
aux patients sur leurs vies.
											Il faut vraiment que nous
nous remettions en question.
									","
											Bunlar, sağlık merkezlerine bir
uyarı olduğu gibi
											duymayan ya da duymak istemeyen
meslektaşlarım için de
											bir çağrıdır.
											Meslektaşlarımla, özellikle de
doktorlarla tıbbi marihuana
											ile ilgili görüştüğümde,
											""Daha çok kanıta ihtiyacımız var.
Yararları daha fazla
											araştırmalı ve risklere dair daha çok
çok bulgu olması gerekli."" dediler.
											Ve biliyor musunuz? Haklılar.
											Kesinlikle haklılar.
											Tıbbi marihuananın faydaları hakkında 
çok daha fazla kanıta ihtiyacımız var.
											Devletin, marihuananın uyuşturucu olarak
sınıflandırılmasını gözden geçirmesini
											veya araştırmaları mümkün kılmak için
tamamen kaldırmasını talep etmeliyiz.
											Tıbbi marihuananın riskleri konusunda
daha fazla araştırmaya ihtiyacımız var.
											Tıbbi marihuananın riskleri
											keyif verici kullanımının
riskleriyle ilgili
											çok şey bilsek de tıbbi kullanıma
dair bildiğimiz bir şey yok.
											Dolayısıyla mutlaka araştırma 
yapmamız gerekiyor,
											ama araştırmaya ihtiyacımız var demek
											ve şimdi hiçbir değişiklik yapmamak
											konuyu tamamen yanlış anlamaktır.
											Robin gibi insanların tıbbi 
marihuanayı seçme nedeni
											mucize bir ilaç olduğunu düşünmeleri
											ya da tamamen risksiz olduğunu
düşünmeleri değildir.
											Bunun nedeni tıbbi marihuananın alınması,
uygulanması ve kullanılmasının
											bütün bu sürecin, onlara
											hayatlarının kontrolünün kendilerinde 
olduğu duygusunu sağlamasıdır.
											Bu bizim gerçekten dikkate almamız
gereken bir çağrıdır.
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											The good news though is that
there are lessons we can learn today
											from those medical marijuana dispensaries.
											And those are lessons
we really should learn.
											These are often small,
mom-and-pop operations
											run by people with no medical training.
											And while it's embarrassing to think
											that many of these clinics
and dispensaries are providing services
											and support and meeting patients' needs
											in ways that billion-dollar
healthcare systems aren't —
											we should be embarrassed by that —
											but we can also learn from that.
											And there are probably
three lessons at least
											that we can learn
from those small dispensaries.
									","
											La buena noticia es que podemos
aprender algunas lecciones
											de los dispensarios 
de marihuana medicinal.
											Son lecciones que realmente 
debemos aprender.
											A menudo son pequeños negocios familiares
											administrados por gente 
sin formación médica.
											Es vergonzoso pensar
											que estas clínicas y dispensarios
ofrezcan servicios y apoyo
											y que satisfagan las necesidades
de los pacientes
											de muchas formas en que el sistema
de salud no puede.
											Deberíamos avergonzarnos de ello,
											pero también podemos aprender de ello.
											Hay quizá tres lecciones al menos
											que podemos aprender de esos dispensarios.
									","
											Felizmente, há lições
que podemos aprender hoje
											com aqueles dispensários
de canábis medicinal.
											Devíamos aprender mesmo
essas lições.
											Muitas vezes, são
pequenas empresas, tipo familiar,
											dirigidas por pessoas
sem qualquer formação médica.
											Embora seja constrangedor pensar
											que muitas destas clínicas
e dispensários estão a prestar serviços,
											apoio e satisfazer
as necessidades dos doentes,
											de um modo que os sistemas de saúde
de muitos milhares de dólares não fazem
											— devíamos ficar envergonhados com isso —
											mas também podemos aprender com isso.
											Provavelmente, há três lições, pelo menos,
											que podemos aprender
com todos esses dispensários.
									","
											La bonne nouvelle, c'est que nous
pouvons prendre exemple dès aujourd'hui
											sur ces dispensaires
de cannabis médicinal.
											Et nous avons beaucoup à
apprendre d'eux.
											Ce sont souvent de petites
entreprises familiales
											gérées par des personnes
sans formation médicale.
											Il est assez gênant de noter
											que bon nombre de ces cliniques
réussissent à offrir des services,
											un soutien et à répondre aux besoins
des patients
											là où des systèmes de santé
multimilliardaires ont échoué.
											Cet embarras est justifié
											mais nous pouvons apprendre
de nos erreurs.
											Nous pouvons apprendre de
ces dispensaires
											sur au moins trois aspects différents.
									","
											Yine de iyi haber bugün tıbbi 
marihuana merkezlerinden
											alacağımız dersler var.
											Bunlar gerçekten almamız gereken dersler.
											Bunlar genelde tıbbi eğitim 
almamış kişiler tarafından
											çalıştırılan küçük, aile 
işletmeleri tarzı yerler.
											Bu klinik ve dispanserlerin çoğunun,
											milyar dolarlık sağlık sistemlerinin
yapmadığı şekilde hizmet ve destek
											sağlıyor ve hastaların
ihtiyaçlarını karşılıyor
											olduğunu düşünmek utanç verici olsa da
											- bu durumdan utanç duymalıyız -
											ancak ayrıca ders de çıkarabiliriz.
											Ve muhtemelen bu küçük dispanserlerden
											öğrenebileceğimiz en az üç ders var.
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											One: we need to find ways
to give patients more control
											in small but important ways.
											How to interact with healthcare providers,
											when to interact
with healthcare providers,
											how to use medications
in ways that work for them.
											In my own practice,
											I've gotten much more
creative and flexible
											in supporting my patients
in using drugs safely
											to manage their symptoms —
											with the emphasis on safely.
											Many of the drugs I prescribe
are drugs like opioids or benzodiazepines
											which can be dangerous if overused.
											But here's the point.
											They can be dangerous if they're overused,
											but they can also be ineffective
if they're not used in a way
											that's consistent with
what patients want and need.
											So that flexibility,
if it's delivered safely,
											can be extraordinarily valuable
for patients and their families.
											That's number one.
									","
											Uno: Necesitamos encontrar formas
de dar a los pacientes más control
											en cosas pequeñas pero importantes.
											Cómo interactuar con proveedores de salud,
											cuándo interacturar con estos,
											cómo usar medicamentos 
de manera que les funcione a ellos.
											En mi propia experiencia,
											me he vuelto más creativo y flexible
											apoyando a mis pacientes para que usen 
los medicamentos de forma segura
											para mitigar sus síntomas,
											enfatizando la seguridad.
											Muchos de los medicamentos que receto
son opiáceos, benzodiazepinas,
											que son potencialmente peligrosos
si se usan en exceso.
											Ese es el punto.
											Pueden ser peligrosas 
si se usan en exceso,
											pero también pueden no ser efectivas
si no se usan de manera consistente
											con lo que los pacientes 
quieren y necesitan.
											Si esa flexibilidad se otorga
de forma segura,
											puede ser algo muy valioso
para los pacientes y sus familias.
											Esa es la primera.
									","
											Uma: precisamos de arranjar formas
de dar aos doentes mais controlo
											de modos pequenos mas importantes.
											Como e quando interagir
com os prestadores de cuidados de saúde,
											como usar as medicações
de forma que funcionem para eles.
											Na minha prática,
											passei a ser muito mais
criativo e flexível
											no apoio aos meus doentes,
no uso de medicamentos com segurança,
											para gerir os sintomas
— com o realce na segurança.
											Muitos dos medicamentos que receito
são opiáceos ou benzodiazepinas,
											que podem ser perigosos
se forem usados em demasia.
											Mas a questão é esta.
											Podem ser perigosos
se forem usados em demasia
											mas podem ser ineficazes
se não forem usados de uma forma
											que seja consistente com
o que os doentes querem e precisam.
											Portanto, essa flexibilidade,
se for prestada com segurança,
											pode ser muito valiosa
para os doentes e para as suas famílias.
											Esta foi a número um.
									","
											D'abord, il faut que nous parvenions
à redonner du pouvoir aux patients
											par des petites choses
qui sont importantes.
											Comment interagir avec l'équipe soignante,
											quand interagir avec elle,
											comment adapter la prise de
médicaments.
											En tant que médecin,
											je fais désormais preuve de
créativité et de flexibilité
											afin d'aider mes patients
à bien prendre leurs médicaments
											et gérer leurs symptômes -
											en toute sécurité.
											Je prescris souvent des opioïdes
et des benzodiazépines
											qui peuvent être dangereux
si l'on en abuse.
											Oui, mais attention :
											Ils peuvent être dangereux si
l'on en abuse
											mais aussi potentiellement
inefficaces si leur utilisation
											ne correspond pas
aux besoins des patients.
											Cet équilibre judicieux
entre flexibilité et sécurité
											est extrêmement utile
aux patients et à leurs familles.
											Voilà le premier point.
									","
											Bir: hastalarımıza daha çok kontrol 
vermenin yollarını bulmalıyız,
											bunlar küçük ama önemli şeyler.
											Sağlık çalışanlarıyla ne şekilde,
											ne zaman etkileşim kuracakları,
											ilaçları kendilerine iyi gelecek 
şekilde nasıl kullanacakları gibi.
											Kendi uygulamamda,
											hastalarımın kendi semptomlarını 
yönetmek için ilaçlarını
											ihtiyatlı bir şekilde kullanmalarını
desteklemek konusunda
											çok daha yaratıcı ve esnek
											bir tavır takındım.
											Yazdığım ilaçların çoğu opioidler
ya da benzodiazepinler gibi
											fazla kullanıldığında tehlikeli 
olabilecek ilaçlar.
											Ama önemli olan şu:
											Fazla kullanımda
tehlikeli olabilen bu ilaçlar
											hastanın istek ve ihtiyaçlarına
uygun bir şekilde kullanılmazlarsa da
											etkisiz olabiliyorlar.
											Yani esneklik güvenli bir şekilde 
sağlanırsa,
											hastalar ve aileleri için fevkalade 
değerli olabilir.
											Bu ilkiydi.
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											Number two: education.
											Huge opportunities
											to learn from some of the tricks
of those medical marijuana dispensaries
											to provide more education
											that doesn't require
a lot of physician time necessarily,
											or any physician time,
											but opportunities to learn
about what medications we're using
											and why,
											prognoses, trajectories of illness,
											and most importantly,
											opportunities for patients
to learn from each other.
											How can we replicate what goes on
											in those clinic and medical
dispensary waiting rooms?
											How patients learn from each other,
how people share with each other.
									","
											La segunda: educación.
											Hay grandes oportunidades
											para aprender algunos trucos 
de los dispensarios de marihuana,
											para proveer más educación,
											se requiere poco tiempo de un médico
											o ninguno,
											oportunidades para aprender
sobre los medicamentos que usamos
											y el porqué,
											pronósticos, trayectorias de enfermedades,
											y lo más importante,
											oportunidades para los pacientes
para aprender mútuamente.
											¿Cómo podemos replicar lo que ocurre
											en esas clínicas, dispensarios
y salas de espera?
											La forma en que los pacientes aprenden
y comparten unos con otros.
									","
											Número dois: a educação.
											Enormes oportunidades
											para aprender alguns dos truques
com aqueles dispensários
											para proporcionar mais educação
											que não exija obrigatoriamente
muito tempo aos médicos
											ou qualquer tempo dos médicos,
											mas as oportunidades
de conhecer os medicamentos
											que estamos a usar e porquê,
											os prognósticos, as trajetórias da doença,
											e, mais importante ainda,
											a oportunidade para os doentes
aprenderem uns com os outros.
											Como podemos imitar o que se passa
											nas salas de espera dessas clínicas
e desses dispensários médicos?
											Como os doentes
aprendem uns com os outros,
											como partilham uns com os outros.
									","
											Ensuite : la pédagogie.
											Nous pouvons
											apprendre les secrets
de ces dispensaires de cannabis
											afin de faire de la pédagogie
											sans pour autant qu'un médecin
doive être présent,
											du moins pas nécessairement.
											Nous pouvons mieux connaître
les médicaments que nous prescrivons
											et leur indication,
											les pronostics, l'évolution des maladies,
											et surtout,
											les patients peuvent
apprendre les uns des autres.
											Comment reproduire ce qui se passe
											dans les salles d'attente
de ces dispensaires ?
											Comment les patients apprennent-t-ils
les uns des autres ?
									","
											İkincisi: eğitim.
											Büyük olanaklar var,
											tıbbi marihuana dispanserlerinin 
yöntemlerinden öğrenilecek çok şey var
											daha çok eğitim sağlayan
											doktorun çok fazla zaman harcaması,

											hiç zaman harcaması gerekmeden
											hangi ilaçları neden kullandığımızla
ilgili bir şeyler
											öğrenme olanağı
											hastalığın seyri ve izleyeceği yolu
											ve en önemlisi,
											hastaların birbirlerinden bir şeyler
öğrenme olanağı.
											Bu klinik ve tıbbi bekleme salonlarında
											olan bitenleri nasıl uygulayabiliriz?
											Hastaların birbirinden öğrenim
ve paylaşım şekillerini.
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
