en,fr,pt,title,speaker,duration,tags
"
","
","
",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
"
											And on the other side,
it might look like this.
											The wall is the fourth wall
of someone's house.
											But the reality is that the wall
is cutting through people's lives.
											It is cutting through
our private property,
											our public lands,
											our Native American lands, our cities,
											a university,
											our neighborhoods.
									","
											Et de l'autre côté, cela ressemble à ceci.
											Le mur est le quatrième mur d'une maison.
											Mais en réalité, le mur
pénètre la vie des gens.
											Il pénètre nos propriétés privées,
											nos terrains publics,
											nos terres amérindiennes, nos villes,
											une université,
											nos quartiers.
									","
											E do outro lado, 
pode ter este aspeto.
											O muro é a quarta parede
da casa de qualquer pessoa.
											Mas a realidade é que o muro
está a separar a vida das pessoas.
											Está a separar
a nossa propriedade privada,
											as terras públicas,
											as terras americanas nativas,
as nossas cidades,
											uma universidade,
											os nossos bairros.
									",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
"
","
","
",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
"
											And I couldn't help but wonder
											what it would be like if the wall
cut through a house.
											Remember those disparities
between wealth and poverty?
											On the right is the average size
of a house in El Paso, Texas,
											and on the left is the average size
of a house in Juarez.
											And here, the wall cuts directly
through the kitchen table.
											And here, the wall cuts through
the bed in the bedroom.
											Because I wanted to communicate
how the wall is not only dividing places,
											it's dividing people,
it's dividing families.
											And the unfortunate politics of the wall
											is today, it is dividing children
from their parents.
									","
											Je n'ai pas pu m'empêcher de me demander
											quel serait le résultat si le mur
passait dans une maison.
											Rappelez-vous des disparités
entre richesse et pauvreté.
											Sur la droite, la taille moyenne
d'une maison à El Paso, Texas,
											et à gauche la taille moyenne
d'une maison à Juarez.
											Ici, le mur passe au milieu
de la table de la cuisine.
											Ici, le mur passe au milieu
du lit dans la chambre.
											Car je voulais communiquer comment
le mur ne divisait pas que des lieux,
											qu'il séparait des gens,
qu'il séparait des familles.
											La politique malheureuse du mur
											est, aujourd'hui, de séparer
les enfants de leurs parents.
									","
											E não posso deixar de pensar
											o que seria se o muro
dividisse uma casa.
											Lembram-se das disparidades
entre riqueza e pobreza?
											À direita está a dimensão média
duma casa em El Paso, no Texas,
											e à esquerda está a dimensão média
duma casa em Juarez.
											Aqui, o muro passa diretamente
pela mesa da cozinha.
											E aqui, o muro passa pela cama
no quarto de dormir.
											Porque eu queria transmitir
que os muros não dividem apenas os locais,
											estão a dividir pessoas,
estão a dividir famílias.
											A desgraçada política do muro
											está a separar crianças dos seus pais.
									",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
"
","
","
",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
"
											You might be familiar
with this well-known traffic sign.
											It was designed
by graphic designer John Hood,
											a Native American war veteran
											working for the California
Department of Transportation.
											And he was tasked with creating
a sign to warn motorists
											of immigrants who were stranded
alongside the highway
											and who might attempt
to run across the road.
											Hood related the plight
of the immigrant today
											to that of the Navajo
during the Long Walk.
											And this is really a brilliant piece
of design activism.
											And he was very careful
											in thinking about using
a little girl with pigtails, for example,
											because he thought that's who motorists
might empathize with the most,
											and he used the silhouette
of the civil rights leader Cesar Chavez
											to create the head of the father.
									","
											Vous connaissez peut-être
ce panneau de signalisation.
											Il a été conçu
par un graphiste, John Hood,
											un vétéran de guerre amérindien
											travaillant pour les transports
publics en Californie.
											Il avait pour tâche de créer
un panneau pour avertir les automobilistes
											des immigrants
sur les bords de l'autoroute
											qui pourraient tenter
de traverser la route en courant.
											Hood a associé le fléau
de l'immigrant d'aujourd'hui
											à celui de la longue marche des Navajos.
											C'est une œuvre activiste brillante.
											Il a été très minutieux
											dans son idée d'utiliser une petite fille
avec des couettes, par exemple,
											car il a pensé que les automobilistes
éprouveraient plus de sympathie
											et il a utilisé la silhouette du leader
pour les droits civils Cesar Chavez
											pour créer la tête du père.
									","
											Devem conhecer este sinal
de trânsito muito conhecido.
											Foi desenhado pelo
""designer"" gráfico John Hood,
											um veterano de guerra americano nativo,
											que trabalha para o Departamento
de Transportes da Califórnia.
											Foi encarregado de criar
um sinal para avisar os motoristas
											de imigrantes acampados
ao longo da autoestrada
											que podem tentar atravessar a estrada.
											Hood comparou a dificuldade
dos emigrantes hoje
											à dos navajos, durante a Longa Marcha.
											É uma peça brilhante
de ativismo no ""design"".
											Foi muito cauteloso
											pensando em usar uma rapariga
com tranças, por exemplo,
											porque pensou que, assim, motivaria
melhor a empatia dos motoristas
											e usou a silhueta de Cesar Chavez,
o líder dos direitos civis
											para criar a cabeça do pai.
									",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
"
","
","
",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
"
											I wanted to build upon
the brilliance of this sign
											to call attention to the problem
of child separation at the border,
											and I made one very simple move.
											I turned the families to face each other.
											And in the last few weeks,
											I've had the opportunity
to bring that sign back to the highway
											to tell a story,
											the story of the relationships
that we should be mending
											and a reminder that we should be designing
											a reunited states
and not a divided states.
									","
											Je voulais m'appuyer
sur le brio de ce panneau
											pour attirer l'attention sur la séparation
des enfants à la frontière
											et j'ai agi de façon très simple.
											J'ai tourné les familles
pour qu'elles se fassent face.
											Les dernières semaines,
											j'ai eu l'opportunité de ramener
ce panneau sur l'autoroute
											pour raconter une histoire,
											l'histoire des relations
que nous devrions rétablir
											et un rappel que nous devrions créer
											des états réunis
et non pas des états divisés.
									","
											Eu queria criar sobre o génio deste sinal
											para chamar a atenção para o problema
da separação das crianças na fronteira,
											e fiz uma mudança muito simples.
											Virei a família para se encararem
uns aos outros.
											Nas últimas semanas,
											tive a oportunidade de voltar
a trazer este sinal para a autoestrada
											para contar uma história
											a história das relações
que devíamos estar a remendar
											e um lembrete de que devíamos
estar a projetar
											uns estados reunidos
e não uns estados divididos.
									",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
"
","
","
",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
"
											Thank you.
									","
											Merci.
									","
											Obrigado.
									",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
"
","
","
",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
"
","
","
",An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,11:28,"immigration,politics,society,architecture,humanity,social change,art,community,United States"
