pt,tr,title,speaker,duration,tags
"
											Das 80 pessoas a nadar naquele dia,
											65 delas tinham entre 9 a 13 anos.
											Imaginem como seria diferente
o vosso mundo
											se aos 9 anos descobrissem
que conseguiam nadar uma milha e meia
											em água gelada 
de Alcatraz até São Francisco.
											A que é que teriam dito sim?
											De que é que não teriam desistido?
Que coisas teriam tentado?
											Depois de acabar de nadar,
cheguei ao parque aquático.
											Estava a sair da água, 
metade dos miúdos já tinham terminado
											e estavam a puxar por mim,
todos entusiasmados.
											Eu estava com a cabeça gelada,
— não sei se alguém já nadou na baía —
											estava a tentar aquecer a cabeça,
e via os outros a terminar.
											E vi aquele miúdo,
algo não estava bem.
											Ele estava a debater-se assim.
											Mal conseguia apanhar ar antes
de meter a cabeça debaixo de água.
											Reparei que outros pais
também estavam a ver.
											Juro que estavam todos 
a pensar na mesma coisa que eu:
											""É por isto que não se deixam
crianças de 9 anos nadar desde Alcatraz.
											Aquilo não era fadiga.
											De repente os pais correram
e agarraram-no.
											Puseram-no aos ombros
e levaram-no assim,
											totalmente dormente.
											Depois andaram mais uns metros
											e puseram-no na cadeira de rodas.
											Ele ergueu o punho no ar
no maior sinal de vitória que já vi.
											Ainda consigo sentir
o calor e a energia daquele miúdo
											quando ele conseguiu o seu objetivo.
											Eu já o tinha visto
na cadeira de rodas naquele dia.
											Mas nunca imaginei que ele fosse nadar.
											Quero dizer, aonde é que ele
vai estar daqui a 20 anos?
											Quantas pessoas lhe disseram
que ele não conseguia, que ia morrer?
									","
											O gün yüzmekte olan 80 kişiden
											65'i , 9 ila 13 yaş arasındakilerden
oluşuyordu.
											9 yaşında, Alcatraz'dan San Francisco'ya
56 derece suda
											2 kilometre yüzebildiğini anladığında
											dünyanı değiştirmeye nasıl yaklaştığını
düşün.
											Evet diyeceğin ne olurdu ?
											Vazgeçmeyeceğin şey ne olurdu ?
Deneyeceğin şey ne olurdu ?
											Yüzmeyi bitirip
Aquatic Park'a varmıştım ve
											sudan çıkıyordum.
											Tabii ki, çocukların yarısı
çoktan bitirmişti,
											bana tezahürat yapıyorlardı,
çok coşkuluydular.
											Yüzüm koyda yüzen herhangi birinin başına
geleceği gibi donmuştu.
											İnsanların bitirmesini izlerken donmuş
yüzümü çözmekle uğraşıyordum.
											Bir çocuğu gördüm,bir şeyler 
yolunda gitmiyor gibi görünüyordu.
											Sadece şu şekilde yalpalıyordu.
											Tekrar kafasını suya sokmadan önce
zar zor birazcık hava alabiliyordu
											Diğer velilerin de izliyor olduğunu
fark ettim.
											Benimle aynı şeyi düşündüklerine
yemin edebilirdim:
											9 yaşındaki birine burda yüzmesine
neden izin vermememiz gerektiği
											Yorgunluk değildi.
											Birden anne ve babası gelip
çocuğu aldılar.
											Çocuğu omuzlarına alıp şu 
şekilde sürüklediler,
											Sonuna kadar topallayarak.
											Sonra bir kaç metre daha
yürüdükten sonra aniden
											cuk diye tekerlekli sandalyesine
koydular.
											Çocuk yumruklarını havaya, gördüğüm
en çılgınca şekilde kaldırdı
											Hala o sıcaklığı hissediyorum,
bu başarıyı gösterdiğinde
											çocukta olan o enerjiyi.
											Onu tekerlekli sandalyesiyle o gün
daha önce görmüştüm
											ama yüzmeye neden geldiğine dair
bir fikrim yoktu.
											Yani şimdi o 20 yıl içinde nerede 
olacak?
											Kaç kişi ona , bunu denerse sonucunda
ölebileceğini söyledi ?
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											Temos de provar
que estávamos todos errados,
											que podemos fazer pequenos
avanços, mas essenciais,
											no que acreditamos ser possível.
											Não precisamos de ser o maratonista
mais rápido do mundo,
											apenas de superar
as nossas impossibilidades.
											Isso começa com pequenos passos.
											A melhor forma de fazer isso
											é rodearmo-nos de pessoas apaixonadas.
											A forma mais rápida de fazer coisas
que julgamos serem impossíveis
											é rodearmo-nos de pessoas que já as fazem.
									","
											İnsanların yanıldıklarını kanıtla,
kendine kanıtla,
											mümkün olduğuna inandığın şeylerden
											kendine itici güçler yapabilirsin.
											Dünyanın en hızlı maraton koşucusu
olmana gerek yok,
											sadece kendi imkansızlıkların,
onları gerçekleştir.
											Bu da bebek adımlarıyla başlar.
											Bunu yapmanın en iyi yolu
											çevreni hevesli insanlarla sarmak.
											Başaramayacağını düşündüğün şeyleri
yapmanın en hızlı yolu
											etrafının bunu başarmış insanlarla
çevrili olmasıdır.
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											Há uma citação de Jim Rohn que diz:
											""Tu és a média das cinco pessoas
com quem passas mais tempo.""
											Não há maior dica para a vida
na história do mundo
											— partir de onde estamos agora
para onde queremos estar no futuro —
											do que as pessoas que escolhemos
para estarem connosco.
											Elas mudam tudo,
e isso é um facto comprovado.
											Em 1898, Norman Triplett
fez um estudo com ciclistas.
											Cronometrou os tempos
na pista, em grupo,
											e individualmente também.
											Descobriu que conseguiam sempre
tempos mais rápidos em grupo,
											Isso repetiu-se em todas
as áreas, desde então.
											A conclusão é a mesma,
vezes sem conta,
											as pessoas à nossa volta são importantes,
e o ambiente é tudo.
											Mas depende de nós controlá-lo,
porque pode dar para os dois lados.
											80% das pessoas 
que não gostam do que fazem,
											significa que a maioria das pessoas,
— não nesta sala, noutro lado —
											encorajam a complacência e impedem-nos
de perseguir os nossos sonhos,
											por isso temos de gerir o que nos rodeia.
									","
											Şöyle bir söz var Jim Rohn'dan , diyor ki
											""İnsan, en çok zaman harcadığı 
5 kişinin ortalamasıdır.""
											Şu an olduğun yerden,
asıl olmak istediğin yere ulaşabilmek için
											çevreni bu amacı destekleyecek
insanlardan oluşturmaktan
											daha iyi bir yol yoktur.
											Her şeyi değiştirirler, bu kanıtlanmış bir
gerçek.
											1898'de Norman Triplett bisikletçilerden
oluşan bir grupla şu çalışmayı yaptı.
											Katılımcıları grup halinde
ve bireysel olarak
											gözlemledi.
											Bisikletçilerin, grup içindeyken 
daha hızlı olduğunu keşfetti.
											Bu, o zamandan beri yaşamın her noktasında
tekrarlandı.
											Sonuçlar ise hep aynı şeyi gösteriyor.
											Etrafınızdaki insanlar önemlidir ve
çevre her şey demektir.
											Bunu iyi veya kötü yönde 
kontrol etmek senin elinde
											İnsanların %80'inin işlerini 
sevmediği bir dünyada,
											bu odadakiler için geçerli olmasa da,
insanların büyük çoğunluğu
											buna kayıtsız kalarak bizleri de 
kendimiz için önemli şeylerden alıkoyuyor.
											Bu yüzden çevremizi yönetmeyi öğrenmeliyiz
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											Eu já estive nessa situação
											— um exemplo pessoal,
há um par de anos.
											Já alguém teve um passatempo ou uma paixão
em que investisse coração e alma,
											uma quantidade incrível de tempo
e quisesse muito torná-lo num negócio,
											mas ninguém quer saber
e não consegue ganhar um cêntimo?
											Ok, durante quatro anos tentei
construir o movimento ""Vive a Tua Lenda"",
											para ajudar as pessoas a trabalhar
naquilo que gostam e as inspiram.
											Eu estava a fazer tudo o que podia
											e apenas três pessoas
prestaram atenção.
											Estão todas aqui: a minha mãe,
o meu pai e a minha mulher, Chelsea.
											Obrigado pelo vosso apoio
									","
											Sizlere birkaç yıl önce kendi yaşadığım
											bir tecrübeyi aktarmak istiyorum.
											Aranızda tüm kalbi ve ruhuyla
sarıldığı ve üstünde çok zaman harcadığı
											bir hobi veya tutkuyu 
işe dönüştürmek isteyen
											ancak kimse önem vermediği için 
beş kuruş dahi kazanamayanınız var mı?
											Bende 4 yıl boyunca bu ""Kendi Çizgini 
Yaşa"" adlı harekete üyeydim ve insanlara
											önem verdikleri işi yapmaları
konusunda yardımcı olmaya çalışıyorduk.
											Elimden gelen herşeyi yaptım
											ve sadece 3 kişinin ilgisini çekebildim:
											Annem, babam ve eşim Chelsea.
											Desteğiniz için teşekkürler.
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											(Aplausos)
									","
											(Alkışlar)
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											Eu queria mesmo isto,
cresceu 0% em quatro anos.
											Eu estava a prestes a terminar com tudo
											e, nessa altura, 
mudei-me para São Francisco
											e comecei a conhecer
pessoas muito interessantes
											que tinham uns loucos
estilos de vida de aventuras,
											de negócios, de websites e de blogues
											rodeados das suas paixões,
ajudavam as pessoas de forma sentida.

											Um dos meus amigos
tem agora uma família de oito pessoas.
											Sustenta toda a família
											com um blogue onde escreve
duas vezes por semana.
											Acabaram de voltar de um mês
na Europa, todos juntos.
											Isto impressionou-me.
Como é que tal coisa existe?
											Fiquei incrivelmente inspirado
ao ver isto.
											Em vez de terminar tudo,
decidi levá-lo a sério.
											Fiz tudo o que podia
para passar o meu tempo,
											toda a santa hora possível
a perseguir estes tipos,
											saídas, beber umas cervejas,
fazer exercício, o que fosse.
											Após quatro anos de crescimento zero,
											no espaço de seis meses,
rodeado destes tipos,
											a comunidade ""Vive a Tua Lenda""
cresceu 10 vezes.
											No espaço de 12 meses.
cresceu 160 vezes.
											Atualmente há 30 000 pessoas 
de 158 países
											que usam as nossas ferramentas
de relações e carreiras, mensalmente.
											Essas pessoas criaram 
esta comunidade de gente apaixonada
											que inspiraram a possibilidade
com que sonhei
											para a ""Vive a Tua Lenda""
há tantos anos.
									","
											Daha fazlasını başarabilmek istedim 
ama dört yıl boyunca ilerleme kaydedemedim.
											Tam programı sonlandırmak üzereydim ki,
											işte o anda,
											San Francisco'ya taşındım ve macera
dolu iş hayatları, web siteleri ve
											bloglara sahip olan ve tutkularının
peşinden
											koşarak insanlara yardımcı olan
											bazı ilginç kişilerle tanıştım.
											Sekiz kişilik ailesi olan bir arkadaşım,
											tüm ailesinin geçimini
											haftada iki kez 
yazdığı bir blog ile sağlıyor.
											Bahsettiğim aile, bir aylık bir Avrupa
seyahatinden yeni döndü.
											Acayip etkilendim.
Gerçek olabilir miydi?
											Ve bu aileyi görmek 
bana tekrar ilham verdi.
											Programı kapatmak yerine
daha ciddiye almaya karar verdim.
											Tüm zamanımı, tüm saatlerimi
											dışarıda takılarak, bira içerek, 
egzersiz yaparak
											bu insanları bulmaya harcadım.
											Dört yılda sıfır büyümenin ardından
											6 ay içinde, bu insanlarla takılarak
											""Kendi Çizgini Yaşa"" topluluğu
10 kat büyüdü.
											Sonraki 12 ayda ise büyüme 160 kat oldu.
											Bugün ise,158 ülkede 30.000'den fazla insan
											aylık bazda bizim kariyer ve bağlantı
araçlarımızı kullanıyor.
											Bu insanlar yıllar önce hayalini kurduğum
											""Kendi Çizgini Yaşa"" hareketini
											oluşturacak tutkulu topluluğun 
gerçek olmasını sağladılar.
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											As pessoas mudaram tudo,
e eis porquê
											— vocês perguntam
o que estava a acontecer.
											Durante quatro anos
não conheci ninguém neste espaço,
											nem sequer sabia que havia pessoas
que podiam fazer este tipo de coisas,
											que podiam criar movimentos destes.
											Cheguei aqui a São Francisco
e todos à minha volta faziam-no.
											Tornou-se normal, por isso 
o meu pensamento
											passou de ""como é possível?""
para ""como poderia não ser possível?""
											Nesse instante, quando isso acontece,
muda-se o chip na nossa cabeça,
											atravessa todo o nosso mundo.
											Sem sequer tentarmos, os nossos padrões
passam daqui para aqui.
											Não precisamos de mudar os objetivos
Só precisamos de mudar o que nos rodeia.
											É só isso, por isso adoro
estar com este grupo de pessoas.
											É por isso que venho a todos
os TED que posso.
											Vejo-os no meu iPad
a caminho do trabalho, o que for.
											Porque este é um grupo de pessoas
que inspira a possibilidade.
											Temos um dia inteiro
para estarmos juntos e muito mais.
									","
											İnsanlar her şeyi değiştirir,
işte bu yüzden —
											sizler ne olduğunu sorar haldesiniz.
											Dört yıl boyunca
kimseyi tanımıyordum,
											ve bunu başarabilecek insanların
											var olduğunu dahi bilmiyordum.
											Şimdi ise, işte San Fransisco'dayım 
ve etrafımdaki herkes bunu başarıyor.
											Bu durum normal hale geldi ve bunun
nasıl yapılabileceğini düşünmek yerine
											nasıl yapılamayacağına odaklandım.
											Tam da o zaman, bu gerçekleştiğinde
kafanızda bir ışık yanıyor ve
											tüm dünyanızı çevrelemeye başlıyor.
											Hiç çaba sarf etmeden, standardınız
buradan buraya geliyor.
											Amaçlarınızı değiştirmeye ihtiyacınız yok.
Sadece çevrenizi değiştirmelisiniz.
											İşte budur, işte bu yüzden bu insanlarla
beraber olmayı seviyorum, gidebildiğim
											tüm Ted etkinliklerine gidiyorum,
											ya da işe giderken 
İpad'imde izliyorum, her neyse.
											Çünkü bir ihtimali gerçeğe dönüştüren
bu insan topluluğudur.
											Beraber geçireceğimiz tüm bir gün,
hatta daha fazlasına sahibiz.
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											Resumindo,
em relação a estes três pilares.
											têm uma coisa em comum,
mais do qualquer outra coisa.
											Estão 100% sob o nosso controlo.
											Ninguém nos pode dizer que não podemos
aprender sobre vocês mesmos,
											que não podemos
ultrapassar os nossos limites,
											aprender o nosso impossível
e ultrapassá-lo.
											Ninguém nos pode dizer que não podemos
rodear-nos de pessoas inspiradoras
											ou fugir das pessoas
que nos mandam abaixo.
											Não podemos controlar uma recessão.
											Não podemos controlar
ser despedidos ou ter um acidente.
											A maior parte das coisas
está fora do nosso controlo.
											Estas três coisas estão
totalmente sob o nosso controlo,
											e podem mudar o nosso mundo,
											se decidirmos fazer algo
em relação a isso.
									","
											Özetlemek gerekirse,
sürdürülebilirliğin üç ilkesinin de
											tek bir ortak özelliği vardır.
											Bunlar %100 bizim kontrolümüzdedir.
											Kimse size kendinize dair yeni bir şey
öğrenemeyeceğinizi,
											limitlerinizi zorlayamayacağınızı 
söyleyemez.
											Kendinize ait imkansızı 
öğrenin ve zorlayın.
											Kimse ilham veren insanlarla 
beraber olamayacağınızı, sizi
											aşağı çekenlerden uzaklaşamayacağınızı
söyleyemez.
											Parasal çöküşü kontrol edemezsiniz.
											Silahla vurulmayı veya 
trafik kazalarını engelleyemezsiniz.
											Çoğu olay kontrolümüzün dışındadır.
											Bu üç şey ise tamamen bize kalmıştır,
											ve bir şeyler yapmaya karar verirsek
tüm dünyamızı değiştirebilir.
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											A questão é que está a começar
a acontecer um pouco por todo lado.
											Acabei de ler na Forbes, o governo dos USA
anunciou, pela primeira vez,
											que, num mês, houve mais pessoas
a despedirem-se dos seus empregos
											do que as que foram despedidas.
											Pensaram que era uma anomalia,
mas aconteceu três meses seguidos.
											Numa altura em que se diz
que vivemos num ambiente difícil,
											as pessoas estão a mostrar
que se estão nas tintas
											para as coisas que os outros dizem
que elas devem fazer,
											em troca de coisas que, para elas,
são importantes e as inspiram.
									","
											Bu olay geniş alanlara
yayılarak gerçekleşmeye başladı.
											Yakın zamanda Forbes'da okuduğum bir haber
ilk defa ABD hükümetinin,
											istifa edenlerin, işten çıkarılanlardan
fazla olduğunu
											raporladığını anlatıyordu.
											Bir yanlışlık olduğunu düşündüler,
ancak bu durum 3 ay boyunca sürdü
											İnsanlar, sert bir hükümetin var
olduğunu düşündüğünde
											bu bozulmuş hayata hareket çekiyor
											ve insanların ""yapamazsın"" dedikleri
											şeyleri, kendileri için önemli ve ilham 
veren şeylerle değiştiriyorlar.
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											A questão é que as pessoas
estão a acordar para esta possibilidade,
											que a única coisa que limita
esta possibilidade é a imaginação.
											Isto já não é um chavão.
											Não quero saber do que gostam.
que paixão têm, que passatempo têm.
											Se gostam de fazer tricô, podem encontrar
alguém que é o maior em tricô
											e podem aprender com ele. É brutal.
											É sobre isto que é este dia,
aprender com os oradores.
											Nós traçamos o perfil destas pessoas
no ""Vive a Tua Lenda"", todos os dias,
											porque, quando pessoas normais
fazem coisas extraordinárias,
											e podemos estar por perto,
											torna-se normal.
											Não se trata de sermos Gandhi
ou o Steve Jobs, fazermos algo maluco.
											Trata-se de fazer algo
que seja importante para nós,
											e fazermos um impacto
que só nós podemos fazer.
									","
											İnsanlar, her şeyin hayal güçleri 
ile sınırlı olduğunu
											anlamaya başladılar.
											Bu artık bir klişe değil.
											Ne ile ilgilendiğiniz, hobiniz veya 
tutkunuz çok önemli değil.
											Örgü ile ilgileniyorsanız,örgü için 
herşeyi yapabilecek birini bulabilir
											ve ondan bir şeyler öğrenebilirsiniz. 
Bu çılgınca.
											Bugün de tam bununla ilgili,
konuşmacılardan yeni şeyler öğreniyor
											ve bu insanları her gün ""Kendi
Çizgini Yaşa"" da sınıflandırıyoruz.
											Çünkü, sıradan insanlar sıradışı
şeyler yaptıklarında
											ve bizler etrafta olduğumuzda
											bu normal hale geliyor.
											Ve bu ekstra işler yapan Gandhi veya 
Steve Jobs gibi olabilmekle ilgili değil.
											Sadece, kendiniz için önemli 
bir şey yapmak
											ve kendi etkinizi yaratmakla ilgili.
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											Por falar em Gandhi,
ele era um ex-advogado,
											segundo ouvi dizer,
											e teve um apelo para uma causa maior,
algo que para ele era importante,
											que ele não podia fazer.
											Ele tem esta citação 
que eu subscrevo totalmente:
											""Primeiro ignoram-te,
depois riem-se de ti,
											""depois lutam contigo, depois ganhas.""
									","
											Hazır söz açılmışken, Gandhi bir avukattı
											ve daha büyük bir amaç
											uğruna, kendisi için önemli olan ve 
yapamadan duramayacağı bir şey
											tarafından çağırıldı.
											Sürekli hatırladığım şöyle bir sözü var:
											""Önce sizi görmezden gelirler,
sona size gülerler
											sonra sizle kavga ederler
ve siz kazanırsınız.""
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											Tudo era impossível
até alguém o ter feito.
											Podemos dar-nos com pessoas
que nos dizem que é impossível ser feito,
											que nos dizem que somos estúpidos
por tentarmos,
											ou rodearmo-nos de pessoas
que inspiram a possibilidade,
											pessoas como as que estão nesta sala.
											Porque vejo que é nossa responsabilidade
mostrar ao mundo
											que o que é visto como impossível
pode vir a ser o novo normal.
											Isso já começou a acontecer.
											Primeiro, fazemos as coisas
que nos inspiram,
											para podermos inspirar outros
a fazerem aquilo que os inspira.
											Mas não podemos encontrá-lo
											a não ser que saibamos
o que procuramos.
											Temos de trabalhar em nós mesmos,
											sermos intencionais
e fazermos essas descobertas.
											Porque eu imagino um mundo
em que 80% das pessoas gostam do que fazem.
											Como é que isso seria?
											Como seriam as inovações?
Como tratariam as pessoas à vossa volta?
											As coisas iriam a começar a mudar.
									","
											Birisi yapana kadar her şey imkansızdır.
											Ya size bunun yapılamayacağını ve
denediğiniz için aptal olduğunuzu
											söyleyen insanlarla takılırsınız
											ya da size ilham veren kişilerin arasında
olursunuz.
											Tıpkı bu odadaki insanlar gibi.
											Çünkü ben tüm dünyaya, imkansız gibi
görünenin, aslında normal olabileceğini
											göstermeyi görevimiz olarak görüyorum.
											Bu hali hazırda başlamış durumda.
											Önce, bize ilham veren şeyleri yapalım ki,
											biz de diğer insanların kendi ilham 
kaynaklarını bulmalarını sağlayalım.
											Fakat, neyi aradığımızı bilmezsek,
											aradığımız şeyi bulamayız.
											Üzerimize düşeni yapmalı ve 

											kararlı bir şekilde 
bu keşifleri başarmalıyız.
											Çünkü ben %80'i sevdiği işi yapan bir 
dünya hayal ediyorum.
											Nasıl olurdu?
											Bunun için nasıl bir yenilik gerekiyor?
İnsanlara nasıl davranmalısınız?
											İşler değişmeye başlardı.
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											Estamos a acabar,
tenho apenas uma pergunta para vocês.
											Penso que é única pergunta
que realmente interessa.
											Qual é o trabalho
que não podem fazer?
											Descubram-no, vivam-no,
											não apenas por vocês,
mas por todos os que vos rodeiam,
											porque é isso que começa
a mudar o mundo.
											Qual é o trabalho
que não podem fazer?
									","
											Bitirirken, sizlere tek bir sorum var,
											ve de bu soru gerçekten önemli olan
tek şey.
											Yapmadan duramayacağınız iş nedir?
											Onu keşfedin, onu yaşayın
											ve yalnız kendiniz değil,
etrafınızdaki herkes için...
											Çünkü dünyayı değiştirmek buradan
başlar.
											Yapmadan duramayacağınız iş nedir?
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											Obrigado a todos.
									","
											Teşekkürler,
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
											(Aplausos)
									","
											(Alkışlar)
									",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
"
","
",How to find work you love,Scott Dinsmore,17:47,"TEDx,business,entrepreneur,happiness,work,work-life balance"
