en,es,tr,de,title,speaker,duration,tags
"
											Then we're going to go over to the fridge,
											to see if there's anything new
in there since 10 minutes ago.
											After that, we're going to go
on a YouTube spiral
											that starts with videos
of Richard Feynman talking about magnets
											and ends much, much later
with us watching interviews
											with Justin Bieber's mom.
									","
											Luego iremos al refrigerador,
											para ver si hay algo nuevo allí
en los últimos 10 minutos.
											Luego, entraremos en 
una espiral de YouTube
											que empieza con videos de 
Richard Feynman hablando de imanes
											y termina mucho, mucho después
mirando entrevistas
											de la mamá de Justin Bieber.
									","
											Sonra da, daha 10 dakika önce
baktığımız buzdolabına gidip
											yeni bir şey var mı diye bakacağız.
											Ondan sonra, Richard Feynman'ın

											mıknatıslar hakkında konuştuğu
videolarla başlayıp çok sonra
											Justin Bieber'ın annesiyle yapılan
röportajları izlemekle son bulan
											bir YouTube sarmalına gireceğiz.
									","
											dann gehen wir zum Kühlschrank,
											nachsehen, ob in den letzten
10 Minuten etwas Neues rein kam.
											Danach fallen wir in eine YouTube-Spirale,
											die mit Videos von Richard Feynman
über Magnete beginnt
											und viel, viel später damit endet,
											dass wir uns Interviews
mit Justin Biebers Mama ansehen.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											""All of that's going to take a while,
											so we're not going to really have room
on the schedule for any work today.
											Sorry!""
									","
											""Todo eso va a llevar mucho tiempo,
											por eso no tendremos espacio
para agendar tareas hoy.
											¡Lo siento!""
									","
											""Bütün bunlar biraz zaman alacak,
											o yüzden bugün
hiç iş yapacak vaktimiz kalmayacak.""
											""Üzgünüm!""
									","
											""All das wird seine Zeit brauchen,
											deswegen werden wir heute eigentlich
gar keine Zeit haben zu arbeiten.
											Sorry!""
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Sigh)
									","
											(Suspira)
									","
											(İç çekme)
									","
											(Seufzer)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Now, what is going on here?
											The Instant Gratification Monkey
does not seem like a guy
											you want behind the wheel.
											He lives entirely in the present moment.
											He has no memory of the past,
no knowledge of the future,
											and he only cares about two things:
											easy and fun.
									","
											Pero ¿qué está sucediendo?
											Parece que el Mono de la Gratificación
Instantánea no es algo
											que uno quisiera al timón.
											Vive totalmente en el momento actual.
											No tiene memoria del pasado,
no conoce el futuro,
											y solo le importan dos cosas:
											lo fácil y lo divertido.
									","
											Burada neler dönüyor böyle?
											Anlık Haz Maymunu, dümenin başına
geçmesini istediğiniz türde
											birine benzemiyor.
											Tamamen şu anda yaşıyor.
											Geçmişe dair bir anısı, 
geleceğe dair bir bilgisi yok
											ve sadece iki şeyi umursuyor:
											Rahatlık ve eğlence.
									","
											Was passiert hier?
											Der Sofortige-Belohnungs-Affe
klingt nicht nach jemandem,
											der ans Steuer gehört.
											Er lebt komplett in der Gegenwart,
											kennt die Vergangenheit nicht,
weiß nichts von der Zukunft,
											und steht nur auf zwei Dinge:
											Leichtes und Spaß.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Now, in the animal world, that works fine.
											If you're a dog
											and you spend your whole life doing
nothing other than easy and fun things,
											you're a huge success!
									","
											En el mundo animal eso funciona bien.
											Si uno es un perro
											y pasa toda la vida sin hacer nada
más que cosas fáciles y divertidas,
											¡tiene un éxito enorme!
									","
											Hayvanlar aleminde bu sorunsuz çalışır.
											Eğer bir köpekseniz
											ve bütün hayatınızı sadece rahat
ve eğlenceli şeyler yaparak geçiriyorsanız
											bu büyük bir başarıdır!
									","
											Im Tierreich funktioniert das prima.
											Wenn du ein Hund bist
											und dein Leben nur mit leichten
und spaßigen Sachen verbringst,
											hast du großen Erfolg!
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											And to the Monkey,
											humans are just another animal species.
											You have to keep well-slept, well-fed
and propagating into the next generation,
											which in tribal times
might have worked OK.
											But, if you haven't noticed,
now we're not in tribal times.
											We're in an advanced civilization,
and the Monkey does not know what that is.
											Which is why we have
another guy in our brain,
											the Rational Decision-Maker,
											who gives us the ability to do things
no other animal can do.
											We can visualize the future.
											We can see the big picture.
											We can make long-term plans.
											And he wants to take
all of that into account.
											And he wants to just have us do
											whatever makes sense
to be doing right now.
											Now, sometimes it makes sense
											to be doing things that are easy and fun,
											like when you're having dinner
or going to bed
											or enjoying well-earned leisure time.
											That's why there's an overlap.
											Sometimes they agree.
											But other times, it makes much more sense
											to be doing things that are harder
and less pleasant,
											for the sake of the big picture.
											And that's when we have a conflict.
											And for the procrastinator,
											that conflict tends to end
a certain way every time,
											leaving him spending a lot of time
in this orange zone,
											an easy and fun place that's entirely
out of the Makes Sense circle.
											I call it the Dark Playground.
									","
											Y para el mono,
											los humanos somos 
solo otra especie animal.
											Uno tiene que dormir y alimentarse bien
y propagarse a la próxima generación,
											que en épocas tribales
puede haber funcionado bien.
											Pero, si no lo han notado,
no estamos en épocas tribales.
											Estamos en una civilización avanzada,
y el mono no sabe qué es eso.
											Razón para tener
otro componente en el cerebro,
											el Motor de Decisiones Racionales,
											que nos permite hacer cosas
que otros animales no pueden.
											Podemos avizorar el futuro.
											Podemos ver el panorama completo.
											Hacer planes a largo plazo.
											Y el motor quiere tener 
todo eso en cuenta.
											Y quiere que hagamos
											lo que tenga sentido hacer
en este preciso momento.
											Pero a veces tiene sentido
											hacer cosas fáciles y divertidas,
											como cuando cenamos o vamos a dormir,
											o disfrutamos un merecido tiempo libre.
											Por eso hay un solapamiento.
											A veces están de acuerdo.
											Pero otras veces, tiene mucho más sentido
											hacer cosas más difíciles 
o menos placenteras,
											por el bien del panorama general.
											Y es ahí donde entramos en conflicto.
											Para el procrastinador
											ese conflicto suele acabar 
de cierta manera siempre,
											haciéndole perder mucho tiempo
en esta zona naranja,
											un espacio fácil y divertido totalmente
alejado del círculo del sentido.
											Lo llamo el Patio Oscuro.
									","
											Maymun'a göre
											insanlar da bir tür hayvan.
											İyi uyumalarını, iyi beslenmelerini 
ve üremelerini sağlamalısınız.
											Kabile dönemlerinde
bu normal sayılabilirdi.
											Ama fark etmediyseniz,
şu an kabile dönemlerinde değiliz.
											Gelişmiş bir medeniyetin içindeyiz 
ve Maymun bunun ne olduğunu bilmiyor.
											Bu yüzden beynimizde başka biri daha var;
											bize, başka hiçbir hayvanın
											yapamadığı şeyleri yapma
yeteneği veren Mantıklı Karar Verici.
											Geleceği gözümüzde canlandırabiliriz.
											Büyük resmi görebiliriz.
											Uzun vadeli planlar yapabiliriz.
											O da bunların hepsini
göz önüne almak istiyor.
											Şu anda neyi yapmak mantıklıysa
											sadece onu yapmamızı istiyor.
											Bazen, akşam yemeği yemek,
yatmaya gitmek
											ya da hak edilmiş boş zamanın
											keyfini çıkarmak gibi
											rahat ve eğlenceli şeyleri
yapmak mantıklı olabilir.
											Bu yüzden bir örtüşme var.
											Bazen ikisi de aynı fikirde oluyor.
											Ama diğer zamanlarda, 
büyük resmin uğruna
											daha zor ve daha az zevkli işleri yapmak
											çok daha mantıklı olabiliyor.
											İşte çatışma burada başlıyor.
											Erteleyici için bu çatışma,
											her seferinde aynı şekilde
sona erme eğilimde oluyor;
											onun, bu turuncu bölgede, Mantıklı Olaylar
çemberinin tamamen dışındaki
											rahat ve eğlenceli bir yerde 
saatler harcamasına neden olarak.
											Ben oraya Karanlık Oyun Alanı diyorum.
									","
											Und für den Affen
											sind Menschen nur eine andere Tierart.
											Sie müssen sich ausschlafen,
satt essen und fortpflanzen,
											was zu Stammeszeiten gut funktionierte.
											Falls Sie es nicht bemerkt haben,
wir sind nicht in Stammeszeiten.
											Wir befinden uns in
einer fortgeschrittenen Zivilisation
											und der Affe weiß nicht, was das ist.
											Darum haben wir einen
weiteren Typen in unserem Kopf,
											den rationalen Entscheider,
											der uns Dinge tun lässt,
die kein anderes Tier kann.
											Wir können uns die Zukunft vorstellen.
											Wir können das große Ganze sehen,
											können langfristig planen.
											Und er möchte all das in Betracht ziehen.
											Und er möchte, dass wir das tun,
											was genau jetzt sinnvoll ist.
											Manchmal ist es sinnvoll,
											Dinge zu tun, die leicht und lustig sind,
											wie ein Abendessen oder schlafen gehen
											oder wohlverdiente Freizeit genießen.
											Dabei gibt es Überschneidungen.
											Manchmal sind sie einer Meinung.
											Doch zu anderen Zeiten ist es sinnvoller,
											Dinge zu tun, die schwieriger
und unangenehmer sind,
											zu Gunsten des großen Ganzen.
											Und dann haben wir einen Konflikt.
											Und für den Aufschieber
											endet der Konflikt oft
auf eine bestimmte Weise,
											bei der er viel Zeit in dieser
orangefarbenen Zone verbringt,
											einem entspannten Ort, komplett
außerhalb des sinnvollen Kreises.
											Ich nenne ihn den dunklen Spielplatz.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Now, the Dark Playground is a place
											that all of you procrastinators
out there know very well.
											It's where leisure activities happen
											at times when leisure activities
are not supposed to be happening.
											The fun you have in the Dark Playground
											isn't actually fun,
because it's completely unearned,
											and the air is filled with guilt,
dread, anxiety, self-hatred —
											all of those good procrastinator feelings.
											And the question is, in this situation,
with the Monkey behind the wheel,
											how does the procrastinator ever get
himself over here to this blue zone,
											a less pleasant place, but where
really important things happen?
									","
											El Patio Oscuro es un lugar
											que todos los procrastinadores
conocemos muy bien.
											Allí ocurren las actividades de ocio
											a veces en momentos en los que
no se supone que deberían ocurrir.
											La diversión que uno tiene
en el Patio Oscuro
											no es en realidad diversión,
porque es totalmente inmerecida,
											y el aire está cargado de culpa,
temor, ansiedad, odio por uno mismo;
											los sentimientos de 
todo buen procrastinador.
											Y la pregunta es, en esta situación,
con el mono al timón,
											¿cómo sale el procrastinador
hacia esta zona azul,
											un lugar menos placentero, pero en el que
ocurren las cosas realmente importantes?
									","
											Karanlık Oyun Alanı
											bütün erteleyicilerin
çok iyi bildikleri bir yer.
											Boş zaman faaliyetlerinin,
											boş zaman faaliyetlerinin yapılmaması
gereken zamanlarda yapıldığı bir yer.
											Karanlık Oyun Alanı'nda
yaşadığınız eğlence,
											gerçek bir eğlence değildir,
çünkü hiç hak edilmemiştir
											ve ortam suçluluk, korku, endişe, 
kendinden nefret etme gibi
											bütün o güzel 
erteleyici duygularıyla doludur.
											Mesele şu ki; Maymun'un 
dümenin başında olduğu bu durumda
											erteleyici, kendisini daha az zevkli ama
gerçekten önemli şeylerin
											gerçekleştiği yer olan 
bu mavi bölgeye, nasıl taşıyabilir?
									","
											Der dunkle Spielplatz ist ein Ort,
											den alle Aufschieber sehr gut kennen.
											Dort gibt es Freizeitaktivitäten,
											zu Zeiten, wenn Freizeitaktivitäten
nicht vorgesehen sind.
											Der Spaß auf dem dunklen
Spielplatz ist nicht echt,
											weil er vollkommen unverdient ist,
											und die Luft ist voll von Schuld,
Furcht, Unruhe, Selbsthass —
											all diese guten Aufschiebergefühle.
											Die Frage in dieser Situation,
mit dem Affen am Steuer, ist,
											wie der Aufschieber es jemals
hinüber in die blaue Zone schafft,
											einem unangenehmeren Ort,
wo die wirklich wichtigen Dinge passieren.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Well, turns out the procrastinator
has a guardian angel,
											someone who's always looking
down on him and watching over him
											in his darkest moments —
											someone called the Panic Monster.
									","
											Bueno, resulta que el procrastinador
tiene un ángel de la guarda,
											que siempre lo cuida y vela por él
											en los momentos más oscuros,
											el llamado Monstruo del Pánico.
									","
											Görünüşe göre, erteleyicinin 
bir koruyucu meleği var;
											ona her zaman yukarıdan bakıp
											en karanlık anlarında onu kollayan
											Panik Canavarı denen biri.
									","
											Aber der Aufschieber
hat einen Schutzengel —
											jemand, der ihn von oben beobachtet
und auf ihn aufpasst,
											in seinen dunkelsten Momenten —
											das sogenannte Panikmonster.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Now, the Panic Monster
is dormant most of the time,
											but he suddenly wakes up
anytime a deadline gets too close
											or there's danger of public embarrassment,
											a career disaster or some other
scary consequence.
											And importantly, he's the only thing
the Monkey is terrified of.
											Now, he became very relevant
in my life pretty recently,
											because the people of TED
reached out to me about six months ago
											and invited me to do a TED Talk.
									","
											El Monstruo del Pánico está
inactivo la mayor parte del tiempo,
											pero de repente se despierta cuando 
una entrega se aproxima demasiado
											o si hay peligro de vergüenza pública,
											un desastre en la carrera o alguna
otra consecuencia aterradora.
											Y, lo más importante, es a lo único
a lo que le teme el mono.
											Se ha vuelto muy relevante
en mi vida últimamente,
											porque la gente de TED 
me llamó hace unos seis meses
											para invitarme a dar una Charla TED.
									","
											Panik Canavarı çoğu zaman uykudadır,
											ama bir işin son teslim tarihi
çok yaklaştığında
											ya da herkese rezil olma, kariyer felaketi
											veya başka korkutucu sonuçların ortaya
çıkma tehlikesi olduğunda aniden uyanır.
											En önemlisi; o, Maymun'u
dehşete düşüren tek şeydir.
											O, kısa bir süre önce
benim hayatımda da yer alıyordu,
											çünkü TED görevlileri 
altı ay kadar önce bana ulaşıp
											beni bir TED Konuşması 
yapmaya davet ettiler.
									","
											Das Panikmonster schlummert meistens,
											aber erwacht plötzlich,
											wenn eine Frist abzulaufen oder
eine öffentliche Blamage droht,
											oder ein Karriereschaden oder
eine andere schaurige Folge.
											Aber insbesondere ist es das Einzige,
was der Affe fürchtet.
											In meinem Leben
wurde es kürzlich sehr wichtig,
											da sich die TED-Leute
vor etwa 6 Monaten an mich wandten
											und mich baten,
einen TED-Vortrag zu halten.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Now, of course, I said yes.
											It's always been a dream of mine
to have done a TED Talk in the past.
									","
											Y, claro, dije que sí.
											Siempre fue mi sueño haber dado
una Charla TED en el pasado.
									","
											Tabii ki ""evet"" dedim.
											Geçmişte bir TED Konuşması yapmış olmak
her zaman hayallerimden biri olmuştu.
									","
											Natürlich sagte ich ""Ja"".
											Es war immer mein Traum,
mal einen TED-Vortrag gehalten zu haben.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											[Ich hielt mal einen TED-Vortrag.]
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Applause)
											But in the middle of all this excitement,
											the Rational Decision-Maker seemed
to have something else on his mind.
											He was saying, ""Are we clear
on what we just accepted?
											Do we get what's going to be now
happening one day in the future?
											We need to sit down
and work on this right now.""
											And the Monkey said, ""Totally agree,
but let's just open Google Earth
											and zoom in to the bottom of India,
like 200 feet above the ground,
											and scroll up for two and a half hours
til we get to the top of the country,
											so we can get a better feel for India.""
									","
											(Aplausos)
											Pero en medio de toda esta euforia,
											el Motor de Decisiones Racionales
parecía tener otra cosa en mente.
											Me decía: ""¿Tenemos claro
qué acabamos de aceptar?
											¿Entendemos lo que va a ocurrir
uno de estos días en el futuro?
											Tenemos que sentarnos a trabajar
en esto ahora mismo"".
											Y el mono decía: ""Totalmente de acuerdo,
pero abramos Google Earth,
											y hagamos zoom hasta la superficie 
de India, como a 60 m del suelo
											y luego scroll dos horas y media
hasta llegar a la cima del país,
											para tener una mejor idea de India"".
									","
											(Alkış)
											Ama tüm bu coşku sürerken,
											Mantıklı Karar Verici'nin aklında
başka bir şey var gibiydi.
											""Az önce neyi kabul ettiğimizin
farkında mıyız?"" diyordu.
											""Şu anda olan şeyin gelecekte bir gün
gerçekleşeceğini anlıyor muyuz?""
											""Hemen oturup
bu konu hakkında çalışmalıyız.""
											Maymun da; ""Tamamen katıyorum
ama hadi Google Earth'ü açıp
											Hindistan'ın dibine,
yerin 60 metre üstüne zumlayalım
											ve iki buçuk saat boyunca, ülkenin en üst
noktasına gelinceye dek yukarı çıkalım.
											Böylece Hindistan'ı
daha iyi anlayabiliriz."" diyordu.
									","
											(Gelächter) (Applaus)
											Aber mitten in der ganzen Begeisterung
											schien der rationale Entscheider
etwas anderes im Sinn zu haben.
											Er sagte: ""Ist uns klar,
was wir gerade akzeptiert haben?
											Ist klar, was ab morgen passieren muss?
											Wir müssen uns sofort
an die Arbeit machen.""
											Und der Affe sagte: ""Richtig,
aber lass uns erst Google Earth öffnen
											und ganz unten in Indien reinzoomen,
etwa 60 Meter über dem Boden,
											und zweieinhalb Stunden hochscrollen,
bis wir ganz oben im Land ankommen,
											um ein besseres Gefühl
für Indien zu bekommen.""
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											So that's what we did that day.
									","
											Eso fue lo que hicimos ese día.
									","
											O günü bunu yaparak geçirdik.
									","
											Das taten wir also an dem Tag.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											As six months turned into four
and then two and then one,
											the people of TED decided
to release the speakers.
											And I opened up the website,
and there was my face
											staring right back at me.
											And guess who woke up?
									","
											Conforme seis meses se hicieron cuatro,
y luego dos y luego uno,
											la gente de TED decidió
anunciar los oradores.
											Y yo abrí el sitio de TED 
y encontré mi rostro
											que me miraba fijo.
											¿Y adivinen quién despertó?
									","
											Altı ay dört aya, dört ay da
iki aya ve sonra bir aya dönüşürken,
											TED görevlileri konuşmacıların isimlerini
yayınlamaya karar verdi.
											İnternet sitesini açtığımda,
											bana bakan kendi yüzümü gördüm.
											Bilin bakalım kim uyandı?
									","
											Als sechs Monate zu vier wurden,
und dann zu zwei und zu einem,
											entschieden die TED-Leute
die Redner zu veröffentlichen.
											Ich öffnete die Webseite,
und da war mein Gesicht,
											das mich anstarrte.
											Raten Sie mal, wer wach wurde?
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											So the Panic Monster
starts losing his mind,
											and a few seconds later,
the whole system's in mayhem.
									","
											El Monstruo del Pánico
empezó a perder la paciencia,
											y unos segundos más tarde,
todo el sistema está en caos.
									","
											Panik Canavarı aklını yitirmeye başladı
											ve birkaç saniye sonra
bütün sistem kargaşa içindeydi.
									","
											Das Panikmonster spielte verrückt
											und wenige Sekunden später
verfielen alle ins Chaos.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											And the Monkey — remember,
he's terrified of the Panic Monster —
											boom, he's up the tree!
											And finally,
											finally, the Rational Decision-Maker
can take the wheel
											and I can start working on the talk.
									","
											Y al mono, recuerden que le aterra
el Monstruo del Pánico:
											¡Bum, huyó al árbol!
											Y, finalmente,
											el Motor de Decisiones Racionales 
tomó el timón,
											y pude empezar a trabajar en la charla.
									","
											Panik Canavarı'ndan çok korkan Maymun
											bir anda ağaca kaçtı!
											Nihayet,
											sonunda Mantıklı Karar Verici
dümenin başına geçebildi
											ve ben de konuşmama
çalışmaya başlayabildim.
									","
											Und der Affe, der ja Angst
vor dem Panikmonster hat,
											ist — zack — auf dem Baum!
											Und endlich konnte
der rationale Entscheider ans Steuer
											und ich konnte
an dem Vortrag arbeiten.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
