en,es,pt,fr,de,tr,title,speaker,duration,tags
"
											So I'm going to show you now
											one of the patients
											from this trial.
											Robert Dill-Bundi
											is a famous Swiss cycling champion.
											He won the gold medal in Moscow
											in the 4,000 meter pursuit.
											And five years ago,
											Robert was diagnosed with GBM.
											He received the standard treatments.
											He received surgery.
											He received high dose radiation to the head.
											And he received first-line chemotherapy.
											A year after this treatment —
											in fact, this is his baseline MRI.
											You can see that the black regions
											in the upper right quadrant
											are the areas where he had surgery.
											And a year after that treatment,
											his tumor grew back with a vengeance.
											That cloudy white mass that you see
											is the recurrence of the tumor.
									","
											Les mostraré ahora
											a uno de los pacientes
											de esta pruebas.
											Robert Dill-Bundi
											es un famoso campeón ciclista suizo.
											Ganó la medalla de oro en Moscú
											en la persecución de 4 Km.
											Hace cinco años
											a Robert se le diagnosticó GBM.
											Recibió los tratamientos típicos.
											Pasó por cirugía.
											Recibió grandes dosis de radiación en la cabeza.
											Y recibió quimioterapia de primera línea.
											Después de un año de este tratamiento
											tenemos aquí su Resonancia Magnética (IRM) original.
											Pueden ver las regiones en negro
											en el cuadrante de arriba a la derecha
											donde están las áreas en las que tuvo cirugía.
											Un año después del tratamiento
											el tumor regresó para vengarse.
											La masa blanca que ven
											es una recurrencia del tumor.
									","
											Agora, vou mostrar-vos
											um dos doentes deste ensaio.
											Robert Dill-Bundi
											é um famoso campeão suíço de ciclismo.
											Ganhou a medalha de ouro, em Moscovo,
											na perseguição individual de 4000 m.
											Há cinco anos,
											diagnosticaram a Robert
um glioblastoma multiforme.
											Foi submetido aos tratamentos padrão.
											Foi operado.
											Recebeu uma elevada dose
de radiações na cabeça.
											E recebeu quimioterapia de primeira-linha.
											Um ano após este tratamento
											— esta é a sua ressonância
magnética de base.
											Vemos aquelas regiões pretas
											no quadrante superior direito
											que são as áreas onde foi operado.
											Um ano após esse tratamento,
											o tumor voltou a crescer, vingativamente.
											Aquela massa branca nebulosa que podem ver
											é o reaparecimento do tumor.
									","
											Je vais vous montrer maintenant
											l'un des patients
											de ces essais.
											Robert Dill-Bundi
											est un célèbre champion cycliste suisse.
											Il a gagné la médaille d'or à Moscou,
											en poursuite individuelle sur 4000 mètres.
											Il y a cinq ans,
											on lui a diagnostiqué un GBM.
											Il a reçu les traitements standards.
											Il a subi une intervention chirurgicale.
											Il a reçu des radiations à haute dose au niveau de la tête.
											Et il a reçu une chimiothérapie de première ligne.
											Un an après ce traitement -
											en fait, voici son IRM de référence.
											Vous pouvez voir que les zones sombres,
											en haut à droite,
											sont les endroits où il a été opéré.
											Un an après ce traitement,
											sa tumeur est revenue en force.
											La masse vaporeuse blanche que vous voyez,
											est la récidive de la tumeur.
									","
											Ich zeige Ihnen nun
											einen der Patienten
											aus dieser Studie.
											Robert Dill-Bundi
											ist ein berühmter schwedischer 
Radsport-Champion.
											Er gewann die Goldmedaille in Moskau
											in 4.000m-Verfolgung.
											Und vor fünf Jahren
											wurde bei Robert GBM diagnostiziert.
											Er bekam die Standardbehandlungen.
											Er wurde operiert.
											Er erhielt eine hochdosierte Bestrahlung am Kopf.
											Und er bekam eine Primär-Chemotherapie.
											Ein Jahr nach seiner Behandlung —
											das hier ist sein Ausgangs-MRT.
											Man sieht, dass die schwarzen Regionen
											im oberen rechten Quadranten
											die Bereiche sind, wo er operiert worden war.
											Und ein Jahr nach der Behandlung
											kam sein Tumor mit Gewalt zurück.
											Diese wolkige weiße Masse, die man sieht
											ist der wiederaufgetretene Tumor.
									","
											Şimdi size
											bu denemeye katılmış
											hastalardan birisini göstereceğim.
											Robert Dill-Bundi
											ünlü bir İsveç bisiklet şampiyonudur.
											Moskova'da 4.000 metre takibinde
											altın madalya kazandı.
											Beş yıl önce,
											Robert'e GBM'li tanısı konuldu.
											Standart tedaviler aldı.
											Ameliyat geçirdi.
											Başına yüksek dozda radyasyon aldı.
											İlk sıra kemoterapi uygulandı.
											Bu tedaviden bir yıl sonra
											aslında, temel MRS'dir.
											Sağ üst kadrandaki siyah bölgelerin
											ameliyat olduğu alanlar
											olduğunu görebilirsiniz.
											Tedaviden bir yıl sonra,
											tümör aşırı derecede siyaha dönüştü.
											Gördüğünüz bu bulutlu beyaz kitle
											tümörün yinelenmesidir.
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											At this point, he was told by his doctors
											that he had about 3 months to live.
											He entered our trial.
											And here we can see him getting the therapy.
											First of all, these electrodes are noninvasive.
											They're attached to the skin
											in the area of the tumor.
											Here you can see
											that a technician is placing them on there much like bandages.
											The patients learn to do this themselves
											And then the patients
											can undergo all the activities of their daily life.
											There's none of the tiredness.
											There's none of what is called the ""chemo head.""
											There's no sensation.
											It doesn't interfere
											with computers or electrical equipment.
											And the therapy is delivered continuously
											at home,
											without having to go into the hospital
											either periodically or continually.
									","
											En este punto sus médicos le dijeron
											que le quedaban cerca de 3 meses de vida.
											Ingresó en nuestras pruebas.
											Aquí podemos verlo tomando la terapia.
											Primero que nada, estos electrodos no son invasivos.
											Están adheridos a la piel
											en el área del tumor.
											Aquí pueden ver
											que un técnico esta colocándolos como si fueran vendajes.
											Los pacientes aprenden a hacerlo por si mismos
											Y después los pacientes
											pueden volver a las actividades de su vida diaria.
											No hay nada del cansancio.
											Ninguno de los trastornos mentales de la quimioterapia.
											No hay sensación.
											No interfiere
											con computadoras o equipo eléctrico.
											Y la terapia se realiza continuamente
											en casa,
											sin necesidad de ir al hospital
											ya sea periódica o continuamente.
									","
											Nessa altura, os médicos disseram-lhe
											que ele tinha cerca de três meses de vida.
											Ele entrou no nosso ensaio clínico.
											E podemos vê-lo aqui a receber a terapia.
											Antes de mais,
estes elétrodos não são invasivos.
											São colados à pele
											na área do tumor.
											Podem ver aqui
											uma técnica a colocá-los
como se fossem adesivos.
											Os doentes aprendem a fazer isto,
por si mesmos.
											E depois os doentes
											podem continuar com todas
as atividades da vida diária.
											Não há nenhum cansaço.
											Não há nada daquilo a que se chama
""cabeça de químio"".
											Não há sensação.
											Não interfere
											com computadores
ou equipamentos elétricos.
											Esta terapia funciona
continuamente em casa,
											sem haver necessidade de ir ao hospital
											quer periódica, quer continuamente.
									","
											A ce moment, ses docteurs lui ont dit
											qu'il ne lui restait que trois mois à vivre.
											Il a commencé nos essais.
											On peut le voir ici, recevant le traitement.
											Premièrement, ces électrodes ne sont pas invasives.
											Elles sont attachées à la peau,
											dans la région de la tumeur.
											Ici vous pouvez voir
											une technicienne les positionner, tout comme un bandage.
											Les patients apprennent à le faire par eux-mêmes.
											Ensuite, les patients peuvent se livrer
											à toutes les activités de leur vie quotidienne.
											Ils ne ressentent aucune fatigue.
											Ils ne ressentent pas de troubles de la mémoire, ou de la concentration.
											Ils ne ressentent aucune sensation.
											Cela ne produit pas d'interférences
											sur les ordinateurs, ou les équipements électriques.
											Et le traitement est délivré sans interruption,
											à la maison,
											sans avoir besoin d'entrer à l'hôpital,
											que ce soit ponctuellement, ou pour un long séjour.
									","
											Damals sagten ihm die Ärzte,
											dass er noch 3 Monate zu leben hatte.
											Er stieg bei unserer Studie ein.
											Hier sehen wir ihn, als er die Therapie bekam.
											Zunächst, diese Elektroden sind nichtinvasiv.
											Sie werden auf der Haut aufgebracht,
											im Bereich des Tumors.
											Hier können Sie sehen,
											dass eine Technikerin sie wie einen Verband anlegt.
											Die Patienten lernen, das selbst zu tun.
											Und die Patienten können
											alle Aktivitäten des Alltagslebens erledigen.
											Da ist nichts von der Müdigkeit.
											Es tritt auch kein so genannter
""Chemo-Schädel"" auf.
											Man spürt es nicht.
											Es beeinträchtigt
											weder Computer noch elektrische Geräte.
											Und die Therapie wird kontinuierlich
											zu Hause erbracht,
											ohne dass man in eine Klinik gehen muss,
											weder periodisch noch ständig.
									","
											Bu noktada, doktorlar ona
											yaklaşık 3 ay yaşayacağını söyledi.
											Bizim tedavimize girdi.
											Burada onu terapi olurken görebiliriz.
											İlk olarak, bu elektronlar noninvazifdir.
											Elektronlar tümörlü bölgedeki
											deriye ilişiyorlar.
											Burada, teknisyenin onları bandajlayarak
											yerleştirdiğini görebilirsiniz.
											Hastalar bandajlamayı kendileri öğrenirler
											sonra günlük hayatlarının
											tüm aktivitelerine katlanırlar.
											Yorgunluktan hiçbir eser yok.
											''Kemo Şapkası'' diye 
adlandırılanlardan yok.
											Duygu yok.
											Bilgisayarlara veya elektrikli cihazlara
											müdahale yok.
											Tedavi periyodik veya devamlı olarak
											hastaneye gitmeden,
											evde sürekli olarak uygulanır.
											Bunlar yine sadece Robert'in
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											These are Robert's MRIs,
											again, under only TTField treatment.
											This is a therapy that takes time to work.
											It's a medical device;
											it works when it's on.
											But what we can see is, by month six,
											the tumor has responded
											and it's begun to melt away.
											It's still there.
											By month 12,
											we could argue whether
											there's a little bit of material around the edges,
											but it's essentially completely gone.
											It's now five years
											since Robert's diagnosis,
											and he's alive,
											but importantly, he's healthy
											and he's at work.
											I'm going to let him, in this very short clip,
											describe his impressions of the therapy
											in his own words.
									","
											Estas son las resonancias magnéticas (IRM) de Robert
											igualmente, sólo con la terapia de Campos de Tratamiento de tumores.
											Esta es una terapia que precisa tiempo para actuar.
											Es un dispositivo médico
											que trabaja cuando está puesto.
											Pero lo que vemos es que, para el sexto mes,
											el tumor ha respondido
											y empieza a disolverse.
											Allí está todavía.
											Para el mes 12,
											podríamos decir que
											todavía hay un poco de material alrededor de los bordes,
											pero esencialmente ha desaparecido.
											Han pasado ya cinco años
											desde el diagnóstico de Robert,
											y todavía está vivo,
											pero muy importante, está sano
											y trabajando.
											Dejaré que él, en este video
											describa sus opiniones de la terapia
											con sus propias palabras.
									","
											Estas são as ressonâncias
magnéticas do Robert,
											uma vez mais, apenas sob
o tratamento dos Campos TT.
											Esta é uma terapia
que demora tempo a funcionar.
											É um dispositivo médico;
											funciona quando está ligado.
											Mas podemos ver que,
pelo sexto mês,
											o tumor respondeu
											e começou a desaparecer.
											Ainda lá está.
											Pelo 12º mês
											podemos discutir se ainda há
											um pouco de material à volta das bordas,
											mas o tumor desapareceu totalmente.
											Completaram-se agora cinco anos
											desde o diagnóstico do Robert,
											e ele está vivo,
											mas, o que é importante, está saudável
											e está a trabalhar.
											Nestas breves imagens,
											vou deixá-lo descrever
as suas impressões sobre a terapia
											pelas suas próprias palavras.
									","
											Voici les IRM de Robert,
											uniquement avec la thérapie TTF.
											C'est un traitement qui met du temps à agir.
											C'est un appareil médical ;
											ça ne marche que quand il est allumé.
											Mais ce qu'on peut observer, c'est qu'au sixième mois,
											la tumeur a répondu,
											et qu'elle commence à diminuer.
											Elle est encore là.
											Au 12ème mois,
											on pourrait débattre de savoir
											s'il reste un peu de la tumeur sur les bords,
											mais elle a pour ainsi dire complètement disparu.
											Il s'est écoulé maintenant cinq années
											depuis le diagnostic de Robert,
											et il est vivant,
											mais surtout, il est en bonne santé,
											et il travaille.
											Je vais le laisser, dans ce très court extrait,
											décrire lui-même ses impressions
											sur le traitement.
									","
											Das sind Roberts MRTs,
											nochmals, nur unter TTF-Behandlung.
											Diese Therapie braucht Zeit, um zu wirken.
											Es ist ein medizinisches Gerät;
											es funktioniert, wenn es an ist.
											Aber was wir sehen können ist, 
dass im 6. Monat
											der Tumor reagiert hat
											und er beginnt wegzuschmelzen.
											Er ist immer noch da.
											Im 12. Monat
											könnten wir darüber streiten,
											ob etwas Zellmaterial an den Rändern ist,
											aber im Wesentlichen ist er komplett weg.
											Es sind jetzt fünf Jahre
											seit Roberts Diagnose,
											er ist am Leben,
											aber vor allem ist er gesund
											und er kann arbeiten.
											Ich lasse ihn in diesem kleinen Clip
											seine Eindrücke von der Therapie
											mit seinen eigenen Worten beschreiben.
									","
											TTA tedavisi altında MRI'ları.
											Bu çalışmak için zaman alan bir tedavidir.
											Tıbbi bir cihaz;
											açık olduğunda çalışır.
											Fakat tümörün altı ayda
											yanıt verdiğini
											ve kaybolduğunu görüyoruz.
											Hala orada.
											12 aya kadar,
											uç noktalarda etrafında
											bir miktar madde olup ilerlemiş olmadığını
											tartışabiliriz ancak
											gerçekte tamamen bitmiştir.
											Robert'in tanısından bu yana
											beş yıl geçti ve
											o hayatta
											fakat önemli olan
											sağlıklı ve işinin başındadır.
											Bu kısa klipte, terapi 
hakkındaki izlenimlerini
											kendi ifadeleriyle anlatmasına
											müsade edeceğim.
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											(Video) Robert Dill-Bundi: My quality of life,
											I rate what I have today
											a bit different than what most people would assume.
											I am the happiest, the happiest person in the world.
											And every single morning I appreciate life.
											Every night I fall asleep very well,
											and I am, I repeat,
											the happiest man in the world,
											and I'm thankful I am alive.
									","
											(Video) Robert Dill-Bundi: Mi calidad de vida,
											Yo califico lo que tengo hoy
											de manera un poco diferente a lo que la gente supondría.
											Soy el más feliz, soy la persona más feliz del mundo.
											Cada mañana agradezco estar vivo.
											Cada noche me duermo muy bien,
											yo soy, les repito,
											el hombre más feliz del mundo,
											y estoy muy agradecido por estar vivo.
									","
											(Vídeo) Robert Dill-Bundi:
A minha qualidade de vida?
											Valorizo o que tenho hoje
de uma forma um pouco diferente
											daquela que a maioria das pessoas suporia.
											Sou a pessoa mais feliz,
a pessoa mais feliz do mundo.
											E todas as manhãs,
sem exceção, eu aprecio a vida.
											Todas as noites adormeço muito bem,
											e sou, repito,
											o homem mais feliz do mundo,
											e estou grato por estar vivo.
									","
											(Vidéo) Robert Dill-Bundi : Ma qualité de vie,
											je la qualifierai aujourd'hui,
											d'une manière un peu différente de ce que les gens pensent.
											Je suis le plus heureux du monde. L'homme le plus heureux du monde.
											Et je déguste tous les matins la vie.
											Je m'endors tous les soirs très très bien,
											et je suis, comme je le répète,
											le plus heureux des hommes au monde.
											Le matin quand je me réveille, je dis merci, je vis.
									","
											(Video) Robert Dill-Bundi: Meine Lebensqualität
											stufe ich heute anders ein
											als die meisten Menschen annehmen würden.
											Ich bin der glücklichste Mensch der Welt.
											Jeden Morgen weiß ich mein Leben zu schätzen.
											Jede Nacht schlafe ich sehr gut ein
											und ich bin, ich wiederhole,
											der glücklichste Mensch der Welt,
											und ich bin dankbar, dass ich lebe.
									","
											(Video) Robert Dill-Bundi: Yaşam kalitemi
											bugün sahip olduğum değeri çoğu insanın
											varsaydığından farklı 
olarak değerlendiriyorum.
											Ben dünyanın en mutlu. en mutlu insanıyım.
											Her bekar sabahımın değerini biliyorum.
											Her gece güzel bir şekilde
uykuya dalıyorum ve
											dünyadaki en mutlu adamım ve
											yaşadığıma minnettarım
											diye tekrarlıyorum.
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											BD: Novocure's also working on lung cancer
											as the second target.
											We've run a phase two trial
											in Switzerland
											on, again, recurrent patients —
											patients who have received standard therapy
											and whose cancer has come back.
											I'm going to show you another clip
											of a woman named Lydia.
											Lydia's a 66 year-old farmer
											in Switzerland.
											She was diagnosed with lung cancer
											five years ago.
											She underwent four different regimes of chemotherapy
											over two years,
											none of which had an effect.
											Her cancer continued to grow.
											Three years ago,
											she entered the Novocure lung cancer trial.
									","
											BD. Novocure también está trabajando en el cáncer de pulmón
											como segundo objetivo.
											Hemos hecho unas pruebas de fase dos
											en Suiza
											de nuevo en pacientes con recurrencia,
											pacientes que han recibido terapia típica
											y cuyo cáncer ha vuelto.
											Les mostraré otro video
											de una mujer llamada Lydia.
											Lydia es una granjera de 66 años
											en Suiza.
											Le diagnosticaron cáncer de pulmón
											hace cinco años.
											Pasó por cuatro diferentes tipos de quimioterapia
											durante cuatro años,
											y ninguno de ellos tuvo efecto.
											Su cáncer siguió creciendo.
											Hace tres años
											ella ingresó a la prueba de Novocure.
									","
											BD: A Novocure também está a trabalhar
no cancro do pulmão
											como segundo alvo.
											Fizemos um ensaio clínico
de segunda fase, na Suíça
											novamente em doente recidivantes
											— doentes que receberam a terapia padrão
											e cujo cancro regressou.
											Vou mostrar-vos outra gravação,
											de uma mulher chamada Lydia.
											Lydia é uma agricultora
de 66 anos, na Suíça,
											Diagnosticaram-lhe cancro do pulmão
											há cinco anos.
											Ela submeteu-se a quatro diferentes
regimes de quimioterapia
											durante dois anos,
											nenhum dos quais produziu efeito.
											O cancro continuou a crescer.
											Há 3 anos,
											ela entrou no ensaio
do cancro do pulmão da Novocure.
									","
											BD : Novocure a fait également du cancer du poumon
											sa seconde cible.
											Nous avons effectué des essais de phase II,
											en Suisse,
											de nouveau sur des patients avec des récidives ;
											des patients qui ont reçu des traitements standards,
											et dont le cancer a récidivé.
											Je vais vous montrer un autre extrait,
											d'une femme nommée Lydia.
											Lydia est une agricultrice de 66 ans,
											en Suisse.
											On lui a diagnostiqué un cancer du poumon
											il y a cinq ans.
											Elle a subi quatre cures de chimiothérapie différentes
											en deux ans,
											et aucune n'a eu d'effet.
											Son cancer a continué à progresser.
											Il y a trois ans,
											elle a commencé les essais de Novocure sur le cancer du poumon.
									","
											BD: Novocure arbeitet auch an Lungenkrebs,
											als zweitem Ziel.
											Wir haben eine Phase-II-Studie
											in der Schweiz durchgeführt,
											wieder mit Rezidivpatienten —
											Patienten, die eine Standardtherapie erhalten haben
											und deren Krebs wieder aufgetaucht ist.
											Ich zeige Ihnen einen weiteren Videoclip
											von einer Frau namens Lydia.
											Lydia ist eine 66-jährige Landwirtin
											aus der Schweiz.
											Bei ihr wurde vor fünf Jahren
											Lungenkrebs diagnostiziert.
											Sie unterzog sich vier verschiedenen 
Chemotherapieformen
											über zwei Jahre hin,
											von denen keine einen Effekt hatte.
											Ihr Krebs wuchs weiterhin.
											Vor drei Jahren
											trat sie der Novocure-Lungenkrebs-Studie bei.
									","
											BD: Novocure'nin ikinci hedefi olarak
											ayrıca akciğer kanseri üzerinde çalışıyor.
											İsviçre'de
											tekrar standart hastalığına yakalanan ve
											kanseri tekrar eden hastalar için
											iki aşamalı bir araştırma yaptık.
											Lydia adında bir kadının
											başka bir klibini göstereceğim.
											Lydia 66 yaşında
											İsviçreli bir çiftçi.
											Beş yıl önce,
											akciğer kanseri tanısı konuldu.
											İki yıl içinde
											dört farklı kemoterapi uygulandı ve
											bunların hiçbiri etkili olmadı.
											Kanser gittikçe yayıldı.
											Üç yıl önce,
											Novocure akciğer kanseri tedavisine girdi.
											Onun durumunda,
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											You can see, in her case,
											she's wearing her transducer arrays,
											one of the front of her chest, one on the back,
											and then the second pair side-to-side over the liver.
											You can see the Tumor Treating Field field generator,
											but importantly you can also see that she is living her life.
											She is managing her farm.
											She's interacting with her kids and her grand kids.
											And when we talked to her,
											she said that when she was undergoing chemotherapy,
											she had to go to the hospital every month for her infusions.
											Her whole family suffered
											as her side effect profile came and went.
											Now she can run
											all of the activities of her farm.
											It's only the beginning.
									","
											Verán que, en su caso,
											ella utiliza sus arreglos transductores,
											uno al frente de su pecho y otro en la espalda,
											y también el segundo par, uno junto al otro, encima del hígado.
											Pueden ver aquí el generador del Campo de Tratamiento de Tumores,
											pero algo que deben notar es que ella sigue haciendo vida normal.
											Sigue manejando su granja.
											Se sigue relacionando con sus hijos y nietos.
											Y cuando hablamos con ella,
											nos decía que cuando ella iba a quimioterapia,
											tenía que ir al hospital cada mes para recibir inyecciones.
											Toda su familia sufría
											cuando los efectos secundarios venían y se iban.
											Ahora puede llevar a cabo
											todas las actividades de su granja.
											Sólo es el comienzo.
									","
											Podem ver, no caso dela,
											ela está a usar
o conjunto de transdutores,
											um na parte da frente
do peito e um nas costas,
											e o segundo par, lado a lado,
sobre o fígado.
											Vemos o gerador de campo
do Campo de Tratamento do Tumor,
											mas, o que é importante, também
podemos vê-la a viver a sua vida.
											Está a cuidar da sua quinta.
											Está a interagir com os filhos e os netos.
											E, quando falámos com ela,
											disse que, quando estava
a submeter-se à quimioterapia.
											Tinha que ir ao hospital todos os meses
para fazer as infusões.
											Toda a família sofria
											enquanto os efeitos secundários
surgiam e desapareciam.
											Agora ela pode executar
todas as atividades da sua quinta.
											Isto é apenas o começo.
									","
											Vous pouvez voir, dans son cas,
											qu'elle porte ses groupes de transducteurs,
											l'un sur la poitrine, l'autre sur le dos,
											et la seconde paire côte à côte au niveau du foie.
											Vous pouvez voir le générateur de champs électriques,
											mais surtout, vous pouvez voir qu'elle mène une vie normale.
											Elle dirige sa ferme.
											Elle fréquente ses enfants et petits-enfants.
											Quand nous avons discuté avec elle,
											elle nous a dit que lorsqu'elle était sous chimiothérapie,
											elle devait aller à l'hôpital tous les mois pour ses perfusions.
											Toute sa famille a souffert,
											au gré des fluctuations des effets secondaires.
											Aujourd'hui, elle peut mener
											toutes les activités de sa ferme.
											Ce n'est que le début.
									","
											In ihrem Fall sehen Sie,
											wie sie ihre Energiewandler-Felder trägt,
											einen vor ihrem Brustkorb, 
einen auf dem Rücken
											und das zweite Paar 
nebeneinander über der Leber.
											Sie sehen den Tumortherapiefelder-Generator,
											aber vor allem, dass sie ihr Leben lebt.
											Sie betreibt ihren Bauernhof.
											Sie pflegt Umgang mit ihren Kindern und Enkeln.
											Sie erzählte uns,
											dass sie, als sie die Chemotherapie machte,
											jeden Monat wegen ihrer Infusionen 
in die Klinik musste.
											Ihre gesamte Familie litt,
											als ihre Nebenwirkungen kamen und gingen.
											Sie kann jetzt
											alle Aktivitäten auf ihrem Bauernhof selbst machen.
											Das ist erst der Anfang.
									","
											göğsünün önünden ve biri arka tarafında
											sonra ikinci akciğer üzerinde
											yan yana eşleşmiş transdüser
											dizilerini taşıdığını görebilirsiniz.
											Ayrıca Tümör Tedavi Alan
üreticisini görebilirsiniz,
											fakat önemli olan onun 
hayatını yaşadığını görebilirsiniz.
											Çiftliğini yönetiyor.
											Çocukları ve torunlarıyla etkileşimde.
											Onunla konuştuğumuzda,
											kemoterapi görürken her ay
infüzyonları için
											hastaneye gitmesi gerektiğini söyledi.
											Yan etki profili geldiğinde ve gittiğinde
											bütün ailesi acı çekti.
											Şimdi çiftliğin tüm faaliyetlerini
											yürütebiliyor.
											Bu sadece başlangıç.
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									","
											(Alkış)
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											In the lab, we've observed tremendous synergies
											between chemotherapy and Tumor Treating Fields.
											There's research underway now at Harvard Medical School
											to pick the optimum pairs
											to maximize that benefit.
											We also believe that Tumor Treating Fields will work with radiation
											and interrupt the self-repair mechanisms that we have.
											There's now a new research project underway
											at the Karolinska in Sweden
											to prove that hypothesis.
									","
											En el laboratorio hemos observado tremendas sinergias
											entre la quimioterapia y los Campos de Tratamiento de Tumores.
											Hay una investigación en curso en la Escuela de Medicina de Harvard
											para elegir el par de tratamientos
											que pueda maximizar el beneficio.
											También creemos que los Campos de Tratamiento de Tumores pueden funcionar con la radiación
											e interrumpir nuestros mecanismos de autoreparación.
											También hay un proyecto de investigación
											en el Karolinska en Suecia
											para probar esa hipótesis.
									","
											No laboratório,
observámos sinergias tremendas
											entre a quimioterapia
e os Campos de Tratamento de Tumores.
											Há pesquisas a decorrer atualmente
na Escola Médica de Harvard
											para escolher os pares perfeitos
											de forma a maximizar esse benefício.
											Também pensamos que os Campos
de Tratamento de Tumores
											podem vir a trabalhar com a radiação
											e interromper os mecanismos
de auto reparação que temos.
											Está agora a decorrer
um novo projeto de investigação
											no Karolinska, na Suécia,
											para provar essa hipótese.
									","
											En laboratoire, nous avons pu observer d'énormes synergies
											entre la chimiothérapie et la thérapie TTF.
											Il y a des recherches en cours en ce moment à la Medical School de Harvard,
											pour déterminer la meilleure combinaison,
											pour en tirer le meilleur parti.
											Nous pensons également que la thérapie TTF marchera avec les radiations,
											et inhiberont les mécanismes d'auto-réparation qui existent.
											Il y a en ce moment un nouveau projet de recherches en cours,
											au Karolinska, en Suède,
											pour confirmer cette hypothèse.
									","
											Im Labor beobachten wir enorme Synergien
											zwischen Chemotherapie 
und Tumortherapiefeldern.
											Die Harvard Medical School 
macht gerade eine Studie,
											um die optimalen Paarungen zu bestimmen,
											um den Nutzen zu maximieren.
											Wir glauben, dass Tumortherapiefelder 
zusammen mit Bestrahlung wirken
											und unsere Selbstheilungsmechanismen unterbrechen.
											Ein neues Forschungsprojekt läuft
											an der Karolinska in Schweden,
											um diese Hypothese zu überprüfen.
									","
											Laboratuvarda, kemoterapi ve
											Tümör Tedavi Alanları arasında
											muazzam sinerjiler gördük.
											Harvard Tıp Okulunda bu yararı
											en üst düzeye çıkarıp
											en uygun çiftleri seçmek için
											araştırma devam ediyor.
											Biz ayrıca, radyasyonla çalışacak ve
											sahip olduğumuz kendi kendini tamir etme
											mekanizmasını kesiyoruz.
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
