en,es,pt,de,title,speaker,duration,tags
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											So let's invite Cheetah-Cub onstage.
											So this is Peter Eckert,
who does his PhD on this robot,
											and as you see, it's a cute little robot.
											It looks a bit like a toy,
											but it was really used
as a scientific tool
											to investigate these properties
of the legs of the cat.
											So you see, it's very compliant,
very lightweight,
											and also very elastic,
											so you can easily press it down
and it will not break.
											It will just jump, in fact.
											And this very elastic property
is also very important.
											And you also see a bit these properties
											of these three segments
of the leg as pantograph.
									","
											Invitemos a Cheetah-Cub al escenario.
											Este es Peter Eckert, que hace 
su doctorado sobre este robot,
											y como ven, es un pequeño y lindo robot.
											Parece un juguete,
											pero se usó como herramienta científica
											para investigar estas propiedades
de las patas del gato.
											Como ven, es muy compatible, muy liviano,
											y también muy elástico,
											de modo que podemos pisarlo
y no se romperá.
											De hecho, saltará.
											Esta propiedad de ser tan elástico
también es muy importante.
											También se ve un poco las propiedades
											de estos tres segmentos de 
la pata como un pantógrafo.
									","
											Vamos convidar o Cheetah-Cub
a subir ao palco.
											Este é Peter Eckert,
que faz o doutoramento com este robô.
											Como veem, é um pequeno robô amoroso.
											Parece um brinquedo,
mas é usado como instrumento científico
											para investigar estas propriedades
das pernas do gato.
											Como veem, é muito obediente, muito leve
e também muito elástico.
											por isso podemos pressioná-lo
que ele não se parte.
											Apenas salta.
											Esta propriedade muito elástica
também é muito importante.
											Também veem um pouco estas propriedades
											destes três segmentos
da perna, como um pantógrafo.
									","
											Also bitten wir Cheetah-Cub auf die Bühne.
											Das ist Peter Eckert, der zu
diesem Roboter promoviert,
											und wie sie sehen, ist er ein
niedlicher kleiner Roboter.
											Er sieht ein wenig wie ein Spielzeug aus,
											wird aber tatsächlich als
wissenschaftliches Instrument genutzt,
											um die Eigenschaften der
Katzenbeine zu untersuchen.
											Er ist sehr nachgiebig, sehr leicht
											und auch sehr elastisch,
											so dass man ihn leicht nach unten
drücken kann und er nicht zerbricht.
											Er springt nur hoch.
											Diese elastische Eigenschaft
ist auch sehr wichtig.
											An diesen drei Beinsegmenten
erkennt man auch ein wenig
											die Eigenschaften eines Pantografen.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											Now, what's interesting
is that this quite dynamic gait
											is obtained purely in open loop,
											meaning no sensors,
no complex feedback loops.
											And that's interesting, because it means
											that just the mechanics
already stabilized this quite rapid gait,
											and that really good mechanics
already basically simplify locomotion.
											To the extent that we can even
disturb a bit locomotion,
											as you will see in the next video,
											where we can for instance do some exercise
where we have the robot go down a step,
											and the robot will not fall over,
											which was a surprise for us.
											This is a small perturbation.
											I was expecting the robot
to immediately fall over,
											because there are no sensors,
no fast feedback loop.
											But no, just the mechanics
stabilized the gait,
											and the robot doesn't fall over.
											Obviously, if you make the step bigger,
and if you have obstacles,
											you need the full control loops
and reflexes and everything.
											But what's important here
is that just for small perturbation,
											the mechanics are right.
											And I think this is
a very important message
											from biomechanics and robotics
to neuroscience,
											saying don't underestimate to what extent
the body already helps locomotion.
									","
											Pero lo interesante de 
esta marcha bastante dinámica
											es que se obtiene 
exclusivamente en lazo abierto,
											o sea, sin sensores, ni bucles
de retroalimentación complejos.
											Y eso es interesante porque significa
											que la mecánica ya estabiliza
esta marcha bastante rápida
											y que la mecánica realmente buena
ya simplifica la locomoción.
											Al punto que incluso se puede
perturbar un poco la locomoción,
											como verán en el próximo video,
											podemos hacer algo de ejercicio,
pedirle al robot que baje un escalón,
											y el robot no se caerá,
											lo cual nos sorprendió.
											Hay una pequeña protuberancia.
											Esperaba que el robot 
cayera de inmediato,
											porque no hay sensores, ni bucle 
de retroalimentación rápida.
											Pero no, sencillamente la mecánica
estabilizó la marcha,
											y el robot no se cayó.
											Obviamente, con escalones más grandes
y con obstáculos,
											se necesitan bucles de control total,
reflejos, y todo.
											Pero lo importante aquí es que
para perturbaciones pequeñas,
											la mecánica es correcta.
											Y pienso que este es 
un mensaje muy importante
											de la biomecánica y la robótica
para la neurociencia:
											No hay que subestimar hasta qué punto
el cuerpo ya ayuda a la locomoción.
									","
											O interessante é que `
esta marcha muito dinâmica
											se obtém apenas num ciclo aberto,
											ou seja, não há sensores,
não há ciclos complexos de ""feedback"".
											E é interessante, porque significa
											que a mecânica já estabilizou
esta marcha muito rápida
											e uma mecânica muito boa
já simplifica a locomoção,
											até ao ponto de que podemos
perturbar um pouco a locomoção,
											como verão no próximo vídeo,
											em que, por exemplo, 
fazemos o robô descer um degrau
											e o robô não cairá,
o que, para nós, foi uma surpresa.
											Esta é uma pequena perturbação.
											Eu estava à espera que o robô
caísse imediatamente,
											porque não há sensores,
não há ""feedback"" da velocidade.
											Mas não, bastou a mecânica
para estabilizar a marcha
											e o robô não cai.
											Obviamente, se o degrau for maior
e tivermos obstáculos,
											serão necessários todos os ciclos
de controlo e os reflexos.
											Mas o importante aqui
é que, para uma pequena perturbação,
											a mecânica chega.
											Penso que isto é uma mensagem
muito importante
											da biomecânica e da robótica
para a neurociência,
											dizendo que não devemos subestimar
											até que ponto o corpo já ajuda
a locomoção.
									","
											Interessant ist, dass diese
sehr dynamische Gangart
											bloß im offenen Regelkreis erreicht wird,
											das bedeutet, keine Sensoren, keine
komplizierten Rückkopplungsschleifen.
											Das ist interessant, das heißt,
											dass bereits die Mechanik diese
sehr schnelle Gangart stabilisiert
											und dass im Grunde bereits wirklich gute
Mechanik die Fortbewegung vereinfacht.
											Inwieweit wir die Fortbewegung
sogar ein wenig stören können,
											sehen Sie im nächsten Video.
											Wir lassen den Roboter
über eine Stufe gehen
											und er fällt nicht um,
											was uns überrascht hat.
											Das ist eine kleine Störung.
											Ich erwartete, dass der Roboter
sofort umfallen würde,
											weil es keine Sensoren und schnelle
Rückkopplungsschleifen gibt.
											Doch nein, allein die Mechanik
stabilisierte den Gang
											und der Roboter fiel nicht um.
											Macht man die Stufen größer
und hat Hindernisse,
											braucht man selbstverständlich die
ganzen Steuerschleifen und Reflexe.
											Aber wichtig ist hier,
dass für kleine Störungen
											die Mechanik passend ist.
											Das ist eine sehr wichtige Botschaft
											von der Biomechanik und der
Robotik an die Neurowissenschaft,
											die besagt: Unterschätzt nicht, wieweit
der Körper die Fortbewegung unterstützt.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											Now, how does this relate
to human locomotion?
											Clearly, human locomotion is more complex
than cat and salamander locomotion,
											but at the same time, the nervous system
of humans is very similar
											to that of other vertebrates.
											And especially the spinal cord
											is also the key controller
for locomotion in humans.
											That's why, if there's a lesion
of the spinal cord,
											this has dramatic effects.
											The person can become
paraplegic or tetraplegic.
											This is because the brain
loses this communication
											with the spinal cord.
											Especially, it loses
this descending modulation
											to initiate and modulate locomotion.
											So a big goal of neuroprosthetics
											is to be able to reactivate
that communication
											using electrical or chemical stimulations.
											And there are several teams
in the world that do exactly that,
											especially at EPFL.
											My colleagues Grégoire Courtine
and Silvestro Micera,
											with whom I collaborate.
									","
											Ahora, ¿qué relación tiene esto
con la locomoción humana?
											Claramente, la locomoción humana es más 
compleja que la del gato y la salamandra,
											pero al mismo tiempo, el sistema nervioso
de los humanos es muy similar
											al de otros vertebrados.
											Y, sobre todo, la médula espinal
											también es el controlador clave
de la locomoción humana.
											Por eso, una lesión en la médula espinal
											tiene efectos dramáticos.
											La persona puede quedar
parapléjica o tetrapléjica.
											Y eso debido a que el cerebro
pierde la comunicación
											con la médula.
											Especialmente, pierde
esa modulación descendente
											para iniciar y modular la locomoción.
											Por eso, un gran objetivo 
de la neuroprotésica
											es poder reactivar esa comunicación
											mediante estimulaciones 
eléctricas o químicas.
											Y hay varios equipos en el mundo 
que hacen exactamente eso,
											especialmente en la EPFL
											mis colegas Grégoire Courtine
y Silvestro Micera,
											con quienes colaboro.
									","
											Ora bem, como é que isto
se relaciona com a locomoção humana?
											A locomoção humana é mais complexa
											do que a locomoção do gato
e da salamandra,
											mas, ao mesmo tempo, o sistema nervoso
do ser humano é muito semelhante
											ao dos outros vertebrados.
											Especialmente, a espinal medula
											também é o controlador-chave
da locomoção nos seres humanos.
											É por isso que,
se há uma lesão na espinal medula
											os efeitos são dramáticos.
											A pessoa pode ficar paraplégica
ou tetraplégica,
											porque o cérebro perde a comunicação
com a espinal medula.
											Em especial, perde
esta modulação descendente
											para iniciar e modular a locomoção.
											Um grande objetivo da prostética neural
											é poder reativar essa comunicação
											usando estímulos elétricos ou químicos.
											Há várias equipas no mundo
que fazem exatamente isso,
											especialmente na Escola Politécnica
Federal de Lausana.
											Os meus colegas Grégoire Courtine
e Silvestro Micera,
											com quem eu colaboro.
									","
											Inwiefern betrifft das die
menschliche Fortbewegung?
											Menschliche Fortbewegung ist komplexer
als die von Katzen oder Salamandern,
											aber gleichzeitig ähnelt das
Nervensystem von Menschen
											denen anderer Wirbeltiere.
											Besonders das Rückenmark
											ist die wichtigste Steuerung der
Fortbewegung beim Menschen.
											Deshalb hat die Verletzung des Rückenmarks
											diese dramatischen Auswirkungen.
											Die Person kann halbseitig
oder beidseitig gelähmt werden.
											Das Gehirn verliert die
Verbindung zum Rückenmark.
											Es verliert die Neuromodulation
über die absteigenden Bahnen,
											um die Fortbewegung
zu beginnen und anzupassen.
											Ein großes Ziel der Neuroprothetik ist,
											diese Verbindung wiederzubeleben,
											indem elektrische oder chemische
Stimulation eingesetzt wird.
											Es gibt mehrere Teams auf der Welt,
die genau das machen,
											insbesondere an der EPFL:
											meine Kollegen Grégoire Courtine
und Silvestro Micera,
											mit denen ich zusammenarbeite.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											But to do this properly,
it's very important to understand
											how the spinal cord works,
											how it interacts with the body,
											and how the brain
communicates with the spinal cord.
											This is where the robots
and models that I've presented today
											will hopefully play a key role
											towards these very important goals.
									","
											Pero para hacerlo correctamente,
es muy importante entender
											cómo funciona la médula,
											cómo interactúa con el cuerpo,
											y cómo se comunica el cuerpo con esta.
											Es ahí donde los robots 
y los modelos que presenté hoy
											espero que jueguen un rol clave
											en esos objetivos tan importantes.
									","
											Fazer isto como deve ser
é muito importante para compreender
											como funciona a espinal medula,
											como interage com o corpo,
											e como o cérebro comunica
com a espinal medula.
											É aqui que os robôs e os modelos
que apresentei hoje
											desempenham, esperemos,
um papel fundamental
											para esses objetivos muito importantes.
									","
											Aber um das ordentlich zu machen,
ist es sehr wichtig zu verstehen,
											wie das Rückenmark funktioniert,
											wie es mit dem Körper interagiert
											und wie das Gehirn mit dem
Rückenmark kommuniziert.
											Hier werden die Roboter und Modelle,
die ich heute vorgestellt habe,
											hoffentlich eine wichtige Rolle spielen,
											im Hinblick auf
diese sehr wichtigen Ziele.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											Thank you.
									","
											Gracias.
									","
											Obrigado.
									","
											Danke!
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaus)
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											Bruno Giussani: Auke, I've seen
in your lab other robots
											that do things like swim in pollution
											and measure the pollution while they swim.
											But for this one,
											you mentioned in your talk,
like a side project,
											search and rescue,
											and it does have a camera on its nose.
									","
											Bruno Giussani: Auke, he visto
en tu laboratorio otros robots
											que nadan en contaminación
											y miden la contaminación mientras nadan.
											Pero para esto,
											mencionaste en tu charla
como efecto secundario,
											la búsqueda y el rescate,
											y tiene una cámara en la nariz.
									","
											Bruno Giussani: Auke, 
vi outros robôs no seu laboratório
											que fazem coisas como nadar na poluição
											e medir a poluição, enquanto nadam.
											Mas este aqui,
											que referiu na sua palestra,
como um projeto lateral,
											pesquisa e salva,
											e tem uma câmara no nariz.
									","
											Bruno Giussani: Auke, ich habe in
deinem Labor andere Roboter gesehen,
											die in Verunreinigungen schwammen
											und dabei den Grad
der Verschmutzung maßen.
											Aber bei diesem erwähntest du
in deinem Vortrag als Nebenprojekt
											""Suchen und Retten"",
											und er hat eine Kamera in seiner Nase.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											Auke Ijspeert: Absolutely. So the robot —
											We have some spin-off projects
											where we would like to use the robots
to do search and rescue inspection,
											so this robot is now seeing you.
											And the big dream is to,
if you have a difficult situation
											like a collapsed building
or a building that is flooded,
											and this is very dangerous
for a rescue team or even rescue dogs,
											why not send in a robot
that can crawl around, swim, walk,
											with a camera onboard
to do inspection and identify survivors
											and possibly create
a communication link with the survivor.
									","
											Auke Ijspeert: Por supuesto, el robot...
											Se desprenden algunos proyectos
											en los que quisiéramos usar robots
para inspección de búsqueda y rescate,
											por eso este robot ahora los está viendo.
											Y el gran sueño es, si uno atraviesa 
una situación difícil
											como el derrumbe o la inundación
de un edificio,
											y es muy peligroso para el equipo
de rescate o incluso para los perros,
											por qué no enviar un robot que
pueda arrastrarse, nadar, caminar,
											con una cámara a bordo, que inspeccione,
identifique sobrevivientes,
											y que quizá haga de enlace de
comunicación con los supervivientes.
									","
											Auke Ijspeert: Pois é.
											Temos alguns projetos subsidiários
											em que gostaríamos de usar os robôs
para pesquisa e inspeção de salvamento.
											Este robô está agora a vê-lo.
											O grande sonho é que,
se houver uma situação difícil,
											como um edifício que ruiu,
ou um edifício que está inundado,
											e seja muito perigoso para uma equipa
de salvamento ou para cães de salvamento,
											porque não enviar um robô
que pode rastejar, nadar, andar
											com uma câmara incorporada para
inspecionar e identificar sobreviventes
											e criar uma ligação
de comunicação com o sobrevivente.
									","
											Auke Ijspeert: Allerdings!
											Wir haben einige Spin-Off-Projekte,
											wo wir die Roboter für Such- und
Rettungsmaßnahmen einsetzen möchten.
											Dieser Roboter sieht Sie jetzt.
											Der große Traum ist bei
einer schwierigen Sachlage,
											wie zusammengestürzten
oder gefluteten Gebäuden,
											wo der Einsatz eines Rettungsteams oder
von Rettungshunden sehr gefährlich ist,
											einen Roboter hinzuschicken, der kriechen,
schwimmen und gehen kann,
											mit einer Kamera alles ansieht
und Überlebende erkennt,
											und möglicherweise die Kommunikation
mit dem Überlebenden herstellt.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											BG: Of course, assuming the survivors
don't get scared by the shape of this.
									","
											BG: Claro, suponiendo que las víctimas
no se asusten por su forma.
									","
											BG: Presumindo que os sobreviventes
não se assustem com a forma disto.
									","
											BG: Angenommen natürlich, der
Überlebende erschreckt nicht davor.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											AI: Yeah, we should probably
change the appearance quite a bit,
											because here I guess a survivor
might die of a heart attack
											just of being worried
that this would feed on you.
											But by changing the appearance
and it making it more robust,
											I'm sure we can make
a good tool out of it.
									","
											AI: Sí, probablemente deberíamos
cambiar la apariencia un poco,
											porque supongo que un superviviente
podría morir de un ataque al corazón
											por temor a que esto se lo coma.
											Pero cambiando la apariencia
y haciéndolo más robusto,
											estoy seguro de que podemos 
lograr una buena herramienta.
									","
											AI: Sim, provavelmente temos que mudar
um pouco o aspeto.
											Acho que um sobrevivente pode morrer
com um ataque de coração
											com medo de ser comido por ele.
											Mas, se mudarmos o aspeto
e o tornarmos mais robusto,
											certamente podemos fazer dele
um bom instrumento.
									","
											AI: Ja, wir sollten vermutlich das
Aussehen ein wenig verändern,
											weil ein Überlebender vielleicht
an einem Herzinfarkt stirbt,
											nur weil er besorgt ist,
dass er aufgefressen wird.
											Aber durch das Verändern des
Aussehens und der Robustheit
											können wir eine gute
Arbeitshilfe daraus machen.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											BG: Thank you very much.
Thank you and your team.
									","
											BG: Muchas gracias.
Gracias a todo tu equipo.
									","
											BG: Muito obrigado.
Obrigado a si e à sua equipa.
									","
											BG: Vielen Dank!
Danke an dich und dein Team.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
