en,es,de,title,speaker,duration,tags
"
											And in fact, even
in that very first event,
											LIGO found things that we didn't expect.
											Here's my colleague and one of the key
members of the LIGO collaboration,
											Matt Evans, my colleague at MIT,
addressing exactly that:
									","
											Y de hecho, incluso en ese primer evento,
											LIGO encontró cosas que no esperábamos.
											Aquí está mi colega y uno de los miembros
clave de la colaboración con LIGO,
											Matt Evans, mi colega del MIT, 
abordando exactamente eso:
									","
											In der Tat fand LIGO
gleich im ersten Anlauf Dinge,
											die wir nicht erwartet hatten.
											Mein Kollege am MIT, Matt Evans,
											ein wichtiges Mitglied des LIGO-Projekts,
sagt zu diesem Thema:
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											(Audio) Matt Evans: The kinds of stars
which produce the black holes
											that we observed here
											are the dinosaurs of the Universe.
											They're these massive things
that are old, from prehistoric times,
											and the black holes are kind of like
the dinosaur bones
											with which we do this archeology.
											So it lets us really get
a whole nother angle
											on what's out there in the Universe
											and how the stars came to be,
and in the end, of course,
											how we came to be out of this whole mess.
									","
											(Audio) Matt Evans: Los tipos de estrella
que producen los agujeros negros
											que observamos aquí
											son los dinosaurios del Universo.
											Son estas cosas enormes y viejas, 
de tiempos prehistóricos,
											y los agujeros negros son algo así 
como los huesos de dinosaurio
											con la que hacemos esta arqueología.
											Por lo tanto, nos permite 
tener todo un ángulo
											de lo que hay en el Universo
											y cómo las estrellas llegaron 
a formarse, y al final, claro,
											cómo escapamos de todo este lío.
									","
											(Aufnahme) ME: Die Art von Sternen,
die schwarze Löcher hervorbringen,
											wie LIGO sie beobachtet,
											sind die Dinosaurier des Universums.
											Sie sind enorme, uralte Körper
aus prähistorischen Zeiten.
											Die schwarzen Löcher sind
sozusagen die Saurierknochen
											für unsere archäologische Arbeit.
											LIGO ermöglicht uns einen
völlig anderen Blickwinkel
											auf die Geschehnisse im All,
											auf die Entstehung der Sterne
und letztlich auch darauf,
											wie wir aus diesem Chaos hervorgingen.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											AA: Our challenge now
											is to be as audacious as possible.
											Thanks to LIGO, we know how
to build exquisite detectors
											that can listen to the Universe,
											to the rustle and the chirp of the cosmos.
											Our job is to dream up and build
new observatories —
											a whole new generation of observatories —
											on the ground, in space.
											I mean, what could be more glorious
than listening to the Big Bang itself?
											Our job now is to dream big.
											Dream with us.
									","
											AA: Nuestro reto ahora
											es ser tan audaces como sea posible.
											Gracias a LIGO, sabemos 
construir detectores exquisitos
											que pueden escuchar el Universo,
											el susurro y el chirrido del cosmos.
											Nuestro trabajo consiste en idear 
y construir nuevos observatorios...
											toda una nueva generación 
de observatorios,
											en el suelo, en el espacio.
											¿Qué podría ser más glorioso 
que escuchar el Big Bang?
											Nuestro trabajo ahora 
es soñar en grande.
											Sueñen con nosotros.
									","
											AA: Die Herausforderung besteht nun darin,
											so mutig wie nur möglich zu sein.
											Dank LIGO wissen wir, wie man
großartige Detektoren baut
											und dem Rauschen
											und Zirpen des Kosmos lauscht.
											Wir brauchen Ideen
für neue Observatorien —
											eine ganz neue Generation
von Observatorien
											auf der Erde und im All.
											Denn was könnte schöner sein,
als dem Urknall selbst zu lauschen?
											Jetzt ist die Zeit großer Träume.
											Träumen Sie mit uns.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											Thank you.
									","
											Gracias.
									","
											Danke.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
