pt,tr,fr,de,title,speaker,duration,tags
"
											Agora a sério, na ciência 
procuramos um equilíbrio
											entre dados e teoria.
											No caso de Galileu, ele teve dois problemas
											quando apontou o telescópio a Saturno.
											Primeiro, não existia nenhuma 
teoria de anéis planetários.
											Segundo, os seus dados 
eram desfocados e confusos,
											e ele não conseguiu compreender 
o que é que estava a observar.
											Assim, escreveu o que vira:
											""Observei que o planeta mais longínquo 
tem três corpos.""
											E esta foi a conclusão 
que ele tirou sobre o que viu.
											Portanto, sem uma teoria de anéis planetários
e apenas com dados desfocados,
											não se pode ter uma boa teoria.
											Isto só ficou resolvido em 1655.
									","
											Ayrıca daha ciddi bir not düşmek gerekirse, bilimin tamamında
											veriler ve teori arasında bir denge ararız.
											Mesela Galile'nin teleskobunu Satürn'e çevirdiğinde
											iki sorunu vardı.
											İlkin elinde gezegen halkaları hakkında bir teori yoktu.
											Ve ikinci olarak da verileri kaba ve bulanıktı.
											Bu yüzden baktığının tam olarak ne olduğunu anlayamadı.
											Gördüklerini şöyle yazdı:
											""En uzaktaki gezegenin üç cisimden oluştuğunu gözlemledim.""
											Gördüğünün bu olduğuna karar vermişti.
											Yani iyi bir gezegen halkaları teoriniz olmadan ve kaba verilerle
											iyi bir teori oluşturamazsınız.
											Bu mesele 1655'e kadar çözülemedi.
									","
											Pour parler plus sérieusement, en science on cherche toujours l'équilibre
											entre données et théorie.
											Dans le cas de Galilée, il avait 2 problèmes
											quand il tourna son téléscope vers Saturne.
											Pour commencer, il n'y avait pas de théorie des anneaux planétaires.
											Ensuite, ses données étaient granuleuses et floues,
											et il ne savait pas vraiment ce qu'il était en train de regarder.
											Alors il écrivit qu'il avait vu —
											""J'ai observé que la planète la plus éloignée a 3 corps.""
											Et c'est ce qu'il conclut qu'il avait vu.
											Donc, sans une théorie des anneaux planétaires, et seulement des données granuleuses,
											vous ne pouvez pas avoir une bonne théorie.
											Et ce ne fut pas résolu avant 1655.
									","
											Jetzt zu einem ernsteren Thema: 
In der Wissenschaft suchen wir stets
											eine Balance zwischen 
Theorien und den Daten.
											Bei Galileo zum Beispiel: 
Er hatte zwei Probleme,
											wenn er den Saturn betrachtet hatte.
											Erstens gab es noch nicht 
die Theorie der planetaren Ringe.
											Und zweitens waren seine Daten 
grob und unscharf,
											er konnte kaum erkennen, 
was er sich da ansah.
											Also schrieb er auf:
											„Ich sehe, dass der 
entfernteste Planet drei Körper besitzt.“
											Und das war das Ergebnis, 
zu dem er kam.
											So ganz ohne planetare Ringe. 
Mit einem unscharfen Datensatz
											kann man keine gute Theorie aufstellen.
											Und es gab auch keine bis 1655.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Este é o livro em que Christiaan Huygens 
catalogou todos os erros
											das pessoas ao tentar perceber 
o que se passava com Saturno.
											Só foi possível 
quando Huygens teve duas coisas:
											uma boa teoria de anéis planetários
e como funcionava o sistema solar.
											Também tinha um telescópio melhor, 
dados mais nítidos
											em que ele pôde perceber que a Terra 
se move mais rapidamente
											— de acordo com as Leis de Kepler —
do que Saturno, portanto aproximamo-nos dele.
											Vemos as perspectivas dos anéis
sob ângulos diferentes.
											Isso acabou por ser verdade.
									","
											Bu Christiaan Huygens'in Satürn'de neler döndüğünü anlamaya çalışanların
											yaptığı hataları topladığı kitabından bir sayfa.
											Huygens'in şu iki veriyi elde etti.
											Gezegen halkaları ve güneş sisteminin nasıl işlediği hakkında elinde iyi bir teori vardı.
											Ve elinde daha iyi ve daha detaylı teleskopik veriler vardı.
											Bu sayede Dünya'nın — Kepler'in yasalarına göre — Satürn'den
											daha hızlı döndüğünü ve daha sonra hızının Satürn'e yaklaştığını
											halkaları farklı açıdan göreceğimizi çıkartabildi.
											Tahmini doğruydu.
									","
											C'est le livre de Christiaan Huygens, dans lequel il catalogua toutes les erreurs
											que les gens avaient faites en essayant de comprendre ce qui se passait avec Saturne.
											Ce ne fut pas avant — Huygens avait deux choses.
											Il avait une bonne théorie des anneaux planétaires et de la façon dont le système solaire fonctionnait.
											Ensuite, son téléscope obtenait des données plus fines,
											grâce auxquelles il put comprendre que comme la Terre va plus vite —
											selon les lois de Kepler — que Saturne, nous finissons par la rattraper.
											Et nous voyons les anneaux sous des angles différents, comme ici.
											Et ceci est effectivement vrai.
									","
											Das sind Aufzeichnungen aus Christiaan Huygens 
Buch, in dem er die Fehler der Leute,
											die versucht haben herauszufinden, 
was mit dem Saturn los ist, katalogisiert hat.
											Nichts geschah, solange Huygen 
nicht zwei Dinge zusammen hatte.
											Erstens: eine gute Theorie 
der Planetenbewegung und des Sonnensystems.
											Und zweitens: ein besseres Teleskop, 
bessere, genauere Daten,
											anhand derer er herausfinden konnte, 
dass, wenn sich die Erde schneller dreht –
											dem Keplerschen Gesetz folgend – 
sie den Saturn einholt.
											Wir sehen die Planetenringe 
aus verschiedenen Winkeln.
											Und tatsächlich: 
die Theorie erwies sich als wahr.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											O problema de ter uma teoria
											é que a teoria pode estar cheia 
de preconceitos cognitivos.
											O problema em explicar porque é 
que as pessoas acreditam em coisas estranhas
											é que temos coisas a um nível simples
											e depois eu passo para níveis mais sérios.
											Por exemplo, temos tendência
para ver caras.
									","
											Bir teoriye sahip olmanın sorunlu tarafı
											teorinizin bilişsel önyargılarla dolu olabilmesidir.
											Yani insanların neden garip şeylere inandığını açıklamaktaki sorunlardan biri
											temel düzeyde yatan bazı şeylere sahip olmamızdır.
											Şimdi daha ciddi konulardan birine geçiyorum.
											Mesela, her yerde yüz görmeye yatkınız.
									","
											Le problème quand on a une théorie
											c'est qu'elle peut être faussée par des erreurs cognitives
											Donc un des problèmes relatifs à l'explication des croyances étranges
											c'est que nous avons des tendances, d'abord simples.
											Et j'en donnerais de plus sérieuses ensuite.
											Par exemple, nous avons tendance à voir des visages.
									","
											Das Problem mit Theorien ist,
											dass sie mit kognitiven Präferenzen 
beladen sein können.
											Somit ist die Erklärung dafür, 
dass Menschen wirres Zeug glauben, die,
											dass wir unterbewusst 
immer etwas hinzufügen.
											Und dann wird es schwierig.
											Zum Beispiel haben wir die Tendenz, 
Gesichter zu sehen.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Esta é a face em Marte.
											Em 1976 houve uma grande pressão
para que a NASA fotografasse esta área
											porque as pessoas pensavam que seria 

											uma arquitectura monumental 
feita por marcianos.
											Esta é uma ampliação de 2001.
											Se semicerrarem os olhos, 
conseguem ver a cara.
											Quando o fazem, passam 
de focado para desfocado.
											Portanto, reduzem a qualidade dos dados.
											Se eu não vos dissesse o que procurar, 
veriam a cara na mesma,
											porque estamos programados 
pela evolução para ver caras.
									","
											Bu Mars'taki yüz. 1976'da insanlar, bunun
											Marslıların yaptığı bir anıt olduğunu düşündüğünden
											NASA'yı aynı yerin başka fotoğraflarını çekmesi için
											ayaklandı.
											Ama, görüldü ki — işte 2001'de yakından çekilmiş bir fotoğraf.
											Gözlerinizi kısarsanız hala yüzü görebilirsiniz.
											Gözlerinizi kıstığınızda, aslında yüksek detaylı veriyi
											daha detaysız bir veriye çeviriyorsunuz.
											Yani verilerinizin kalitesini düşürüyorsunuz.
											Size nereye bakmanız gerektiğini söylemesem de yüzü görürdünüz,
											çünkü evrim bizi yüzleri tanımlamaya programlamış.
									","
											C'est le visage de Mars, qui fut —
											en 1976, il y eut tout un mouvement pour que la NASA
											prenne des photos de cette zone parce que les gens pensaient
											qu'il s'agissait d'une architecture monumentale conçue par les Martiens.
											Et il s'avère que — voici le gros plan qui date de 2001.
											Si vous plissez les yeux, vous pouvez encore voir le visage.
											Et quand vous plissez, vous faites passer
											cette image d'un grain fin à un grain épais.
											Et par conséquent, vous réduisez la qualité de vos données.
											Et si je ne vous avais pas dit ce qu'il fallait regarder, vous verriez toujours le visage,
											parce que nous sommes programmés par l'évolution pour voir des visages.
									","
											Das hier ist 
das Gesicht vom Mars, welches…
											1976 gab es eine ganze Bewegung, 
um die NASA dazu zu bekommen,
											dieses Gebiet zu fotografieren, 
weil die Menschen dachten,
											dies wäre die 
monumentale Architektur der Marsianer.
											Nun, es stellte sich heraus, 
dass das eine Großaufnahme von 2001 ist.
											Wenn man die Augen zusammen kneift, 
kann man das Gesicht noch immer sehen.
											Beim Zusammenkneifen
											wechselt man von der 
Feinsicht auf die Grobsicht.
											Somit reduziert man 
die Qualität des Datensatzes.
											Wenn ich Ihnen nicht sagen würde, 
wonach Sie suchen sollen, 
würden Sie immer noch das Gesicht sehen,
											denn wir sind von der Evolution dazu programmiert, 
Gesichter zu erkennen.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											As caras são importantes 
para nós, socialmente.
											E, claro, caras felizes, de todo o tipo, são fáceis de ver.
											Aqui vemos uma cara feliz em Marte.
											(Risos)
											Se os astrónomos fossem sapos
talvez vissem o Sapo Cocas.
											Vêem-no ali? Pernas pequeninas de sapo.
											Ou se os geólogos fossem elefantes?
									","
											Yüzler bizim için sosyal açıdan önemlidir.
											Ve tabi, gülen yüzler.
											Her tür yüzü görmek kolaydır.
											(Gülüşmeler)
											İşte burada Mars'taki gülen yüzü görebilirsiniz.
											Astronomlar kurbağa olsaydı, belki Kurbağa Kermit'i görebilirlerdi.
											İşte orada, gördünüz mü?
											Küçük kurbağa bacakları var.
											Ya da yerbilimciler fil olsaydı.
									","
											Socialement, les visages sont importants pour nous.
											Et, bien sur, les visages heureux.
											Des visages de toutes sortes sont faciles à voir.
											(Rires)
											Vous pouvez voir le visage heureux de Mars, ici.
											Si les astronomes étaient des grenouilles, peut-être qu'ils verraient Kermit la Grenouille.
											Vous le voyez?
											avec ses petites cuisses de grenouilles.
											Ou si les géologues étaient des éléphants?
									","
											Gesichter sind 
in unserer sozialen Umwelt sehr wichtig.
											Und vor allem: glückliche Gesichter.
											Wir können alle möglichen Gesichter sehen.
											(Gelächter)
											Man kann das 
glückliche Gesicht des Mars sehen, wie hier.
											Wenn die Astronauten Frösche wären, 
würden Sie bestimmt Kermit sehen.
											Haben Sie ihn hier gesehen?
											Kleine Froschbeine?
											Oder wenn Geologen Elefanten wären?
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Iconografia religiosa.
											(Risos)
											Descoberto por um padeiro 
do Tennessee em 1996.
											Cobrava cinco dólares por cabeça 
para se ver a freira de pão
											até que recebeu ordem do advogado 
da Madre Teresa para acabar com isso.
											Esta é a Nossa Senhora de Guadalupe 
e a Nossa Senhora de Watsonville,
											mesmo aquim ao fim da rua,
ou é no início da rua?
											A casca de árvore é especialmente boa 
porque é desfocada, difusa,
											manchas a preto-e-branco
e conseguimos obter o padrão
											— o Homem é um animal 
que procura padrões.
									","
											Dini semboller.
											(Gülüşmeler)
											1996'da Tenessee'deki bir fırıncı keşfetmiş.
											Rahibe çöreğini görmek isteyen herkesden beş dolar alıyor.
											Ta ki Rahibe Teresa'nın avukatından bir ihtarname alana kadar.
											Burada da Guadalupe Bakiresi ve Watsonville Bakiresi, hemen alt sokakta.
											Yoksa buranın bir üst sokağında mıydı?
											Ağaç kabuğu bu işe bayağı uygun çünkü dokulu, dallı budaklı,
											siyah beyaz lekeleri var ve üzerindeki bu şekilleri görünce —
											insanlar şekil arayan hayvanlardır.
									","
											Iconographie religeuse.
											(Rires)
											Découvert par un boulanger du Tennessee en 1996.
											Il faisait payer 5$ par personne pour venir voir le petit pain en forme de nonne
											jusqu'a ce que l'avocat de Mère Teresa le somme d'arrêter.
											Ici nous avons Notre Dame De Guadalupe et Notre Dame de Watsonville, qui se trouve juste en bas de la rue.
											Ou est-ce que c'est en haut de la rue à partir d'ici?
											L'écorce d'arbre est particulèrement efficace à cause de sa jolie texture granuleuse,
											ses taches noires et blanches, et vous pouvez distinguer le motif —
											les humains sont des animaux traqueurs de motifs.
									","
											Religiöse Ikonographie.
											(Gelächter)
											Das wurde 1996 von einem 
Bäcker in Tennessee entdeckt.
											Er verlangte fünf Dollar von jedem, 
der die Nonnenschrippe sehen wollte,
											bis er eine Unterlassungsverfügung 
von Mutter Teresas Anwälten bekam.
											Hier ist die Lady von Guadalupe und die 
Lady von Watsonville, gleich die Straße runter.
											Oder ist es die Straße rauf?
											Baumrinde ist besonders gut, 
da sie schön grobstrukturiert und astreich ist,
											nur schwarz-weise Punkte, 
aber Sie verstehen das Suchen nach Mustern –
											Menschen sind Muster suchende Geschöpfe.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Esta é a Virgem Maria
a uma janela em São Paulo.
											Esta é a Virgem Maria quando apareceu 
numa sanduíche de queijo
											— que tive na minha mão
num casino de Las Vegas.
											É óbvio, isto passa-se na América.
											(Risos)
											Este casino pagou 28 500 dólares 
no eBay pela sanduíche de queijo.
											(Risos)
											Mas com quem é que se parece? 
Com a Virgem Maria?
											(Risos)
											Tem os lábios apertados, 
um ar da década de 40.
									","
											Bu da Sao Paulo'da bir pencerenin kenarındaki Bakire Meryem.
											Burada Bakire Meryem bir peynirli sandviçte yüzünü göstermiş.
											Buna Las Vegas'ta bir kumarhanede dokunma şansı yakaladım.
											Ne de olsa burası Amerika.
											(Gülüşmeler)
											Kumarhane bu sandviçi almak için eBay'de 28.500 dolar ödemiş.
											(Gülüşmeler)
											Ama sizce kime benziyor şimdi, Bakire Meryem mi?
											(Gülüşmeler)
											Dudaklar büzülmüş, 1940'lar tarzı bir görünüş.
									","
											Voici la Vierge Marie au bord d'une vitre à Sao Paulo.
											Et ici, la Vierge Marie qui apparait sur un sandwich au fromage —
											que j'ai d'ailleurs tenu dans mes mains dans un casino de Las Vegas,
											bien sûr, on est en Amérique.
											(Rires)
											Ce casino a dépensé 28500$ sur eBay pour acheter ce sandwich.
											(Rires)
											Mais est-ce que ça ressemble vraiment à la Vierge Marie?
											(Rires)
											Les lèvres font plutôt pin-up des années 40.
									","
											Hier ist die heilige Jungfrau 
auf einem Glasfenster in Sao Paolo.
											Hier machte sie ihre Aufwartung 
auf einem Sandwich,
											welches ich in einem Casino 
in Las Vegas tatsächlich halten durfte.
											Natürlich stammt es aus Amerika.
											(Gelächter)
											Das Casino zahlte auf eBay 28.500 Dollar 
für dieses Sandwich.
											(Gelächter)
											Aber wem ähnelt es denn eher, 
der heiligen Jungfrau?
											(Gelächter)
											Solche faltige Lippen, 
echter 40er-Jahre-Look.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											A Virgem Maria em Clearwater, na Flórida.
											Eu fui lá ver esta.
											Havia lá muita gente — apareciam fiéis 
em cadeiras de roda e de muletas.
											Nós fomos lá investigar.
											Está Dawkins, eu e The Amazing Randi,
											ao pé desta imagem 
com dois andares e meio de altura.
											Todos estes milhares de velas 
que as pessoas tinham acendido.
											Fomos às traseiras, só para ver 
o que se passava.
											Acontece que, sempre que há 
um aspersor e uma palmeira,
											obtém-se o mesmo efeito.
											Esta é a Virgem Maria nas traseiras, 
que eles começavam a apagar.
											Acho que só pode haver 
um milagre por edifício.
											(Risos)
											Portanto é mesmo um milagre de Maria, 
ou é um milagre da Marge?
											(Risos)
									","
											Clearwater Florida'da Bakire Meryem.
											Bunu kendim görmeye gittim.
											Bir sürü insan vardı. Tekerlekli sandalyeleri, koltuk değnekleriyle falan
											gelmiş bir sürü inançlı insan.
											Biz de daha yakından inceledik.
											Büyüklüğünü anlayabilesiniz diye — bu Dawkins, ben ve Muhteşem Randi,
											iki, iki buçuk kat yüksekliğindeki görüntünün yanında duruyoruz.
											Bütün bu mumlar — insanlar hürmet etmek için binlerce mum yakmışlar.
											Biz de neler döndüğünü anlamak için gidip arka tarafına baktık.
											Meğerse her fıskiye ve palmiye ağacının olduğu yerde
											böyle bir resim oluşuyormuş.
											Bu da arka taraftaki Bakire Meryem. Silmeye başlamışlar.
											Herhalde bir binada en fazla bir mucize olabiliyor.
											(Gülüşmeler)
											Bu şimdi gerçekten Meryem mucizesi mi, yoksa Marge mucizesi mi?
											(Gülüşmeler)
									","
											Vierge Marie à Clearwater, en Floride.
											Je suis allé voir celle-ci.
											Il y avait beaucoup de monde — les fidèles venaient avec leurs —
											fauteuils roulants, leur béquilles, etc.
											Et nous sommes allés enquêter.
											Pour vous donner une idée de la taille — c'est Dawkins, moi et L'Incroyable Randi,
											a côté de cette image de deux étages et demi.
											Toutes ces bougies, des milliers de bougies que les gens avaient allumé en signe de ferveur.
											On est allé faire un tour derrière le batiment, histoire de voir ce qui se passait,
											Et il s'avère que partout où il y a un arroseur automatique et un palmier,
											vous obtenez l'effet.
											Ici la Vierge Marie de derrière, qu'ils avaient commencé à nettoyer.
											J'imagine qu'on a droit qu'à un miracle par building.
											(Rires)
											Alors est-ce que c'est vraiment un miracle de Marie, ou un miracle de Marge?
											(Rires)
									","
											Die heilige Jungfrau in Clearwater, Florida.
											Ich war tatsächlich dort, 
um sie mir anzusehen.
											Eine Menge Leute waren anwesend 
– die Gläubigen verkehren dort –
											Rollstühle, Krücken und so weiter.
											Wir waren dort, um es zu untersuchen.
											Um ihnen die Größe verständlich zu machen: 
das sind Dawkins und der unglaubliche Randi,
											neben den beiden 
das zweieihalb Stockwerke hohe Abbild.
											All diese Kerzen. Um es zu ehren, haben die 
Menschen viele Tausende von Kerzen angezündet.
											Wir gingen rundherum, zur Rückseite, 
um zu sehen, was da eigentlich vor sich ging,
											und es stellte sich heraus, 
dass dort eine Palme mit Sprinkleranlage stand
											und so bekommt man diesen Effekt.
											Die heilige Jungfrau auf der Rückseite, 
die sie anfingen abzuwischen.
											Ich nehme an, dass man nur 
ein Wunder pro Gebäude haben kann.
											(Gelächter)
											Ist es wirklich das Wunder der heiligen Jungfrau 
oder das Wunder von Marge?
											(Gelächter)
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Finalmente vou terminar 
com outro exemplo,
											com ilusões auditivas.
											Há um filme, ""White Noise"", 
com Michael Keaton,
											sobre os mortos que falam connosco.
											Já agora, este negócio de falar 
com os mortos, não é lá grande coisa,
											toda a gente consegue fazê-lo.
											O que é difícil é fazer 
os mortos responderem.
											(Risos)
									","
											Bununla ilgili başa bir örnekle konuşmamı bitireceğim.
											İşitsel bir ilüzyonla.
											""White Noise"" diye bir film var.
											Michael Keaton oynuyor, ölülerin bizimle konuşmasıyla ilgili.
											Bu arada, bu ölülerle konuşma işi aslında pek de büyük marifet sayılmaz.
											Görünüşe bakılırsa, herkes yapabiliyor.
											Asıl zor olan ölülerin cevap vermesini sağlamak.
											(Gülüşmeler)
									","
											Et je conclurai avec un autre exemple du genre
											avec les illusions auditives.
											Il y a un film avec Michael Keaton, ""La Voix des Morts"",
											dans lequel les morts nous répondent.
											Au passage, tout ce cirque de communication avec les morts, c'est pas sorcier.
											N'importe qui peut le faire en fait.
											C'est quand il s'agit d'obtenir une réponse que ça se corse.
											(Rires)
									","
											Ich werde mit einem 
anderen Beispiel abschließen,
											mit einer Audiospur – 
einer auditiven Illusion.
											Es gibt den Film 
„White Noise – Schreie aus dem Jenseits“
											mit Michael Keaton – darüber, 
dass die Toten mit uns sprechen.
											Die ganze Aufregung darum, 
mit den Toten zu sprechen, ist keine große Sache.
											Jeder kann das, stellt sich heraus.
											Schwieriger ist es, die Toten 
zu einer Antwort zu bewegen.
											(Gelächter)
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Neste caso, supostamente, estas mensagens
estão ocultas em fenómenos electrónicos.
											Há uma página ReverseSpeech.com, 
onde fiz o download destas coisas.
											Esta é a mais famosa de todas.
											Esta é a versão normal 
da canção muito conhecida.
											(Canção)
											Não conseguiam ouvir isto o dia inteiro?
											(Risos)
									","
											Bu filmde, güya bu mesajlar elektronik olaylarda gizli.
											Bunları ReverseSpeech.com diye bir web sitesinden indirdim.
											İleriye doğru oynatılmış hali — bu içlerinde en ünlüsü.
											İşte bu çok ünlü parçanın ileriye doğru oynatılmış hali.
											Of, bunu bütün gün dinlesem sıkılmam.
											(Gülüşmeler)
									","
											Dans ce cas, les messages sont censés être cachés dans des phénomènes éléctroniques.
											Il y a une page du site ReverseSpeech.com sur laquelle j'ai téléchargé ça.
											C'est le plus connu des trucs de ce genre.
											Voici la version normale de la célèbre chanson.
											On pouvait écouter ça toute la journée pas vrai?
											(Rires)
									","
											In diesem Fall liegt das Geheimnis 
im elektronischen Phänomen versteckt.
											Das habe ich von der Webseite 
ReverseSpeech.com heruntergeladen.
											Das ist vorwärts – das hier 
ist die markanteste Stelle.
											Das ist die Vorwärts-Version 
dieses sehr berühmten Liedes.
											Mensch, könnte man sich das nicht 
den ganzen Tag lang anhören?
											(Gelächter)
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Tudo bem, agora ao contrário.
											Vejam se conseguem ouvir as mensagens
que supostamente estão ocultas.
											(Canção com letra ininteligível)
											O que é que ouviram?
									","
											Tamam, şimdi de geriye doğru,
											bakalım buradaki sözde gizli mesajı duyabilecek misiniz?
											Ne duydunuz?
									","
											Ok, voici la version à l'envers,
											voyez si vous pouvez entendre les messages cachés qui sont supposés être là-dedans.
											Vous avez compris quoi?
									","
											Okay und nun rückwärts.
											Mal sehen, ob man die vermeintlich versteckte, 
geheime Botschaft heraushören kann. (Musik)
											Na, was haben Sie verstanden?
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											(Audiência): Satanás!
									","
											(Seyirciler: Şeytan [Satan].)
									","
											(Le public: Satan)
									","
											Publikum: „Satan.“
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Satanás? Ok, pelo menos ouviram Satanás.
											Agora, vou aprimorar a parte auditiva 
do vosso cérebro.
											Vou mostrar o que é suposto ouvirem, 
e depois oiçam outra vez.
											(Canção com letra ininteligível)
											(Aplausos)
									","
											Şeytan? Tamam en azından şeytanı yakalamışsınız.
											Şimdi beyninizin işitsel kısmını ne duymanız gerektiği
											konusunda şartlayacağım ve tekrar dinleyeceğiz.
											(Gülüşmeler)
											""
									","
											Michael Shermer: Satan? Ok, nous avons au moins Satan.
											Maintenant, je vais conditionner la partie auditive de votre cerveau
											en vous disant ce que vous êtes censés entendre, et donc, écoutez à nouveau.
											(Rires)
											(Applaudissements)
									","
											MS: „Satan?“ Okay, nun, 
wenigstens haben wir „Satan“!
											Jetzt bereite ich den auditiven Teil 
Ihres Gehirns darauf vor,
											was Sie eigentlich hören sollten 
und dann hören wir es uns wieder an.
											(Gelächter)
											(Applaus)
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Não falham quando eu digo o que lá está.
											(Risos)
									","
											Size ne duymanız gerektiğini söylediğimde kaçırmanıza imkan yok.
											(Gülüşmeler)
									","
											Vous ne pouvez pas le rater quand je vous dis ce qu'il y a à entendre.
											(Rires)
									","
											Wenn ich Ihnen sage, was da drin steckt, 
können Sie es kaum überhören.
											(Gelächter)
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Vou terminar com uma pequena 
e simpática história positiva
											A Skeptics é uma organização 
educativa não lucrativa.
											Estamos sempre à procura de coisas 
pequenas e boas que as pessoas fazem.
									","
											Tamam, konuşmamı ufak, tatlı, olumlu bir hikayeyle bitireceğim.
											Skeptics kar amacı gütmeyen bir eğitim kurumu.
											Sürekli insanların yaptığı ufak, iyi şeyler arıyoruz.
									","
											Bien, je vais finir avec une jolie petite histoire positive
											les Skeptics sont une organisation éducative à but non lucratif.
											On est toujours à la recherche de petits trucs biens que les gens font.
									","
											Nun gut, ich möchte mit einer positiven, 
netten, kleinen Geschichte abschließen,
											darüber… „Skeptics“ ist eine 
gemeinnützige Organisation.
											Wir suchen stets nach kleinen, 
guten Dingen, die die Leute machen.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Em Inglaterra, há uma cantora pop.
											Uma das cantoras mais populares 
hoje em Inglaterra, Katie Melua.
											Ela escreveu uma canção linda.
											Esteve no top cinco em 2005, chamada
""Nine Million Bicycles in Beijing.""
											É uma história de amor — ela é uma espécie 
de Norah Jones do Reino Unido —
											sobre quanto ela amava o seu homem,
											e compara-o com nove milhões 
de bicicletas, etc..
											Tem esta passagem aqui:
									","
											İngiltere'de bir pop şarkıcısı var.
											Şu an İngiltere'de popüler müzik yapanlar arasında en bilinenlerden, Katie Melua.
											Çok güzel bir şarkı yazdı.
											2005'de en iyi beş şarkı arasındaydı. Adı ""Nine Million Bicycles in Beijing (Pekin'de Dokuz Milyon Bisiklet.)""
											Bir aşk hikayesi — Birleşik Krallık'ın Norah Jones'u sayılır.
											Erkeğini dokuz milyon bisiklete kıyasla
											ne kadar çok sevdiğini falan anlatıyor.
											Orada şöyle bir kısım var.
									","
											Et en Angleterre, il y a une chanteuse pop.
											Une des plus célèbres en Angleterre aujourd'hui, Katie Melua.
											Et elle a écrit une chanson superbe.
											Elle était dans le top 5 en 2005, ça s'appelait ""9 millions de bicyclettes à Pékin.""
											C'est une histoire d'amour — elle est un peu la Norah Jones anglaise —
											qui raconte à quel point elle aime son mec,
											et elle compare ça à 9 millions de bicyclettes, etc.
											Et il y a ce passage.
									","
											Es gibt eine Pop-Sängerin in England.
											Eine der populärsten englischen Sängerinnen 
heutzutage: Katie Melua.
											Sie schrieb ein schönes Lied.
											Es war 2005 in den Top 5: 
„Nine Million Bicycles“.
											Eine Leibesgeschichte 
– sie ist sozusagen die Nora Jones der UK –
											darüber, 
wie sehr sie einen Jungen liebt
											und vergleicht es mit neun Millionen Fahrrädern u.s.w.
											Und da gibt es eine Passage, hier:
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
