en,pt,tr,de,fr,title,speaker,duration,tags
"
											And I was like, ""Oh, the Amazon.
I was just there.
											It's awesome. National Geographic
sent me to Manú National Park,
											which is in the Peruvian Amazon,
											but it's a big chunk of rainforest,
uncleared, no roads,
											protected as a national park,
											one of the most, in fact,
biodiverse parks in the world.
											And when I got in there with my canoe,
what did I find, but people.
											People have been living there
for hundreds and thousands of years.
											People live there, and they don't
just float over the jungle.
											They have a meaningful relationship
with the landscape.
											They hunt. They grow crops.
											They domesticate crops.
											They use the natural resources
to build their houses,
											to thatch their houses.
											They even make pets out of animals
that we consider to be wild animals.
											These people are there
											and they're interacting
with the environment
											in a way that's really meaningful
and that you can see in the environment.
									","
											E eu respondi: ""Ah, a Amazónia.
Acabei de vir de lá. É fabulosa.""
											A National Geographic
enviou-me ao Parque Nacional Manú,
											que fica na Amazónia peruana,
											mas é um grande bocado
de floresta tropical,
											sem clareiras, sem estradas,
											protegida como Parque Nacional,
											de facto, um dos que têm maior
biodiversidade no mundo.
											E quando lá entrei com a minha canoa,
o que encontrei foram pessoas.
											As pessoas têm vivido lá há centenas
e milhares de anos.
											As pessoas vivem lá,
não flutuam apenas sobre a selva.
											Eles têm uma relação significativa
com a paisagem.
											Eles caçam. Eles cultivam.
											Eles domesticam culturas.
											Eles usam recursos naturais
para construírem as suas casas,
											para cobrirem as suas casas.
											Até domesticam animais
que consideramos selvagens.
											Estas pessoas estão lá
											e estão a interagir com o ambiente
											de uma forma realmente significativa
e visível no ambiente.
									","
											''Amazonlar. Daha geçenlerde oradaydım.
											Süper bir yer. National Geographic beni
Amazonların Peru kısmındaki
											Manú Milli Parkı'na göndermişti.
											Çok büyük bir yağmur ormanı, 
açılmamış, hiç yol yok,
											millî bir park olarak korunuyor.
											Dünyada en fazla biyolojik
çeşitliliğe sahip parklardan.
											Ben oraya kanomla gittiğimde 
ne buldum? İnsan.
											İnsanlar orada yüzyıllardır, 
bin yıllardır yaşamakta.
											İnsanlar orada yaşıyor ve sadece
ormanın üstünde gezinmiyorlar.
											Çevreyle manalı bir ilişkileri var.
											Avlanıyorlar. Tarım yapıyorlar.
											Ürünleri ehlileştiriyorlar.
											Doğal kaynaklarla evlerini yapıyor,
											evlerini örtüyorlar.
											Üstüne üstlük, bizim vahşi bulduğumuz
hayvanları evcil hayvan yapıyorlar.
											Bu insanlar orada doğayla,
											çevrede görebileceğiniz çok anlamlı bir
											etkileşim içindeler.
									","
											Ich sagte: ""Oh, der Amazonas.""
Ich war gerade dort.
											Er ist großartig. Natinal Geographic
schickte mich zum Manú-Nationalpark,
											der im peruanischen Amazonas liegt,
											aber es ist ein großes Stück Regenwald,
ungerodet, ohne Straßen,
											als Nationalpark geschützt,
											einer der artenreichsten Parks der Welt.
											Als ich dort mit meinem Kanu eintraf,
fand ich nur Menschen.
											Menschen leben dort seit Hunderten
und Tausenden von Jahren.
											Menschen leben dort und schweben
nicht nur über den Dschungel.
											Sie haben eine bedeutungsvolle
Beziehung zur Landschaft.
											Sie jagen, sie bauen Pflanzen an.
											Sie kultivieren Pflanzen.
											Sie benutzen natürliche Ressourcen,
um Häuser zu bauen
											und sie mit Stroh zu bedecken.
											Sie halten sogar Wildtiere als Haustiere.
											Die Menschen leben dort
											und sind auf sehr bedeutungsvolle Weise
eng mit der Umwelt verbunden.
											Das kann man deutlich sehen.
									","
											J'ai pensé :
« Ah, l'Amazone ! J'en reviens. »
											National Geographic m'a envoyée
à Manú National Park,
											qui se trouve au Pérou,
											c'est un gros morceau
de forêt tropicale en friche,
											protégé en tant que parc national,
											l'un des parcs les plus riches 
en nature au monde.
											Et quand je suis arrivée en canoë,
qu'ai-je trouvé ? Des gens.
											Des gens qui y ont vécu pendant
des centaines et des milliers d'années.
											Ils vivent là et ne surnagent pas
seulement au dessus la jungle.
											Ils ont une relation profonde
avec la nature.
											Ils chassent. Ils cultivent.
											Ils domestiquent les plantes.
											Ils utilisent les ressources
naturelles pour construire
											et couvrir leurs maisons.
											Ils apprivoisent même des animaux
que nous considérions sauvages.
											Ces gens sont là
											et ils interagissent avec l'environnement
de manière profonde,
											et on peut le voir in situ.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											Now, I was with
an anthropologist on this trip,
											and he told me, as we were
floating down the river,
											he said, ""There are
no demographic voids in the Amazon.""
											This statement has really stuck with me,
											because what it means
is that the whole Amazon is like this.
											There's people everywhere.
											And many other
tropical forests are the same,
											and not just tropical forests.
											People have influenced
ecosystems in the past,
											and they continue
to influence them in the present,
											even in places where
they're harder to notice.
									","
											Eu estava com um antropólogo
nessa viagem
											e, enquanto estávamos a descer o rio,
											ele disse-me: ""Não existem vazios
demográficos no Amazonas"".
											Esta declaração perturbou-me,
											porque isso significa
que todo o Amazonas é assim.
											Há pessoas por toda a parte.
											Muitas outras florestas são iguais,
											e não apenas as florestas tropicais.
											As pessoas influenciaram
os ecossistemas no passado,
											e continuam a influenciar no presente,
											mesmo em locais
onde é mais difícil reparar nisso.
									","
											Ben bu gezide bir 
insanbilimciyle birlikteydim.
											Kendisi, nehirde süzülürken,
											''Amazonlarda hiç demografik
boşluk yok.'' dedi.
											Bu söz beni çok etkiledi,
											çünkü bu tüm Amazon'un böyle 
olduğu anlamına geliyor.
											Her yerde insanlar var.
											Birçok diğer tropikal ormanda da
durum aynı ve
											sadece tropikal ormanlarda da değil.
											İnsanlar geçmişte de ekosistemi
etkilemişlerdir,
											şu anda da etkilemeye devam 
etmektedirler.
											Fark edilmesi zor olan yerlerde bile.
									","
											Ich war mit einem Anthropologen unterwegs.
											Als wir flussabwärts trieben,
sagte er zu mir:
											""Es gibt im Amazonas 
keine demografischen Lücken.""
											Diese Aussage ist mir
im Gedächtnis geblieben,
											denn es bedeutet, 
dass es im gesamten Amazonas so ist.
											Überall leben Menschen.
											In vielen anderen tropischen Wäldern ist 
es genau das Gleiche und nicht nur dort.
											Menschen haben Ökosysteme 
in der Vergangenheit beeinflusst
											und das tun sie heute noch,
											selbst dort, wo man es weniger merkt.
									","
											J'étais avec un anthropologue
durant le voyage
											et il m'a dit en naviguant
sur la rivière :
											« Il n'y a pas de vide
démographique dans l'Amazone. »
											Cette affirmation m'a vraiment marquée,
											car ça veut dire que l'Amazone
tout entière est comme ça.
											Il y a des gens partout.
											Bien d'autres forêts
tropicales sont pareilles,
											mais pas seulement.
											Par le passé, les gens
ont influencé les écosystèmes
											et ils continuent de le faire.
											même dans les lieux
où ils ne sont pas aussi visibles.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											So, if all of the definitions of nature
that we might want to use
											that involve it being
untouched by humanity
											or not having people in it,
											if all of those actually give us
a result where we don't have any nature,
											then maybe they're the wrong definitions.
											Maybe we should define it
by the presence of multiple species,
											by the presence of a thriving life.
									","
											Então, se todas as definições de natureza
que quisermos usar
											implicarem que esta esteja intocada
pela humanidade
											ou que não haja pessoas nela,
											se todas nos dão um resultado
em que não temos nenhuma natureza,
											então talvez essas definições
estejam erradas.
											Talvez devêssemos defini-la
pela presença de múltiplas espécies,
											pela presença de vida próspera.
									","
											Demek ki, doğayı içinde insan içermeyen, 

											hiç insan dokunuşu olmayan
											bir şekilde tanımladığımızda,
											bunların hepsi doğanın olmadığı 
kanısına getiriyorsa
											belki de bu şekilde tanımlamak yanlış.
											Belki birçok çeşidin varlığını sürdürdüğü,
											yaşamın serpildiği şekilde tanımlamalıyız.
									","
											Wenn die Naturbegriffe,
die wir verwenden wollen,
											die Natur als etwas 
vom Menschen Unberührtes verstehen
											oder Orte bezeichnet,
an denen kein Mensch lebt,
											und wenn diese Begriffe dazu führen,
dass wir keine Natur haben,
											dann sind es vielleicht 
die falschen Definitionen.
											Vielleicht sollten wir Natur anhand
vorhandener Artenvielfalt bestimmen,
											anhand der Anwesenheit blühenden Lebens.
									","
											Alors, si toutes les définitions
de la nature que l'on utilise
											impliquent qu'elle est vierge
											ou inhabitée,
											si cela nous amène à conclure
qu'il n'y a plus de nature,
											alors, peut-être
que ces définitions sont mauvaises.
											Peut-être qu'on devrait la définir
par la présence de plusieurs espèces,
											par la présence de vie en plein essor.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											Now, if we do it that way,
											what do we get?
											Well, it's this kind of miracle.
											All of a sudden,
there's nature all around us.
											All of a sudden,
we see this Monarch caterpillar
											munching on this plant,
											and we realize that there it is,
											and it's in this empty lot in Chattanooga.
											And look at this empty lot.
											I mean, there's, like, probably,
											a dozen, minimum,
plant species growing there,
											supporting all kinds of insect life,
											and this is a completely unmanaged space,
a completely wild space.
											This is a kind of wild nature
right under our nose,
											that we don't even notice.
									","
											Agora, se fizermos isso dessa forma,
											o que teremos?
											Bem, isso é um tipo de milagre.
											De repente, existe natureza
ao nosso redor.
											De repente, vemos esta lagarta Monarca
											a mastigar esta planta,
											e damo-nos conta que é assim,
											e é assim neste terreno baldio
em Chattanooga.
											Olhem para este terreno baldio.
											Provavelmente, há no mínimo
uma dúzia de espécies
											de plantas a crescerem aqui,
											apoiando toda a espécie de vida de insetos
											e isto é um espaço 
completamente selvagem.
											Este é um tipo de natureza selvagem
debaixo dos nossos narizes,
											em que nem reparamos.
									","
											Şimdi, o şekilde yaparsak
											karşımıza ne çıkıyor?
											Resmen bir tür mucize.
											Bir anda, doğa tüm çevremizde beliriyor.
											Bir anda, kral tırtılının
											bitkiyi çiğneyişini görüyoruz
											ve Chattanooga'daki boş bir alanda
											farkına varıyoruz.
											Bu boş alana bakın.
											Burada muhtemelen
											en az bir düzine bitki türü yetişiyor,
											her tür böcek türü yaşamını destekliyor
											ve burası tamamıyla bakımsız,
tamamıyla vahşi bir yer.
											Bu burnumuzun dibinde olmasına
rağmen fark etmediğimiz
											vahşi doğaya bir örnek.
									","
											Was kommt dabei heraus, wenn wir das tun?
											Genau das ist ein Wunder.
											Plötzlich sind wir von Natur umgeben.
											Plötzlich sehen wir diese Monarchraupe,
											die auf ihrer Pflanze frisst
											und wir werden uns bewusst, 
dass sie hier ist,
											auf dieser leeren Parzelle in Chattanooga.
											Schauen Sie sich diese leere Parzelle an.
											Wahrscheinlich wächst dort
mindestens ein Dutzend Pflanzenarten,
											die verschiedene Arten 
von Insekten versorgen.
											Dies ist ein völlig
verwahrloster und wilder Ort.
											Es ist wilde Natur,
direkt vor unserer Nase,
											die wir nicht einmal bemerken.
									","
											Pris comme ça,
											qu'obtient-on ?
											Eh bien, c'est comme un miracle.
											Soudain, la nature
est tout autour de nous.
											Soudain, on voit cette chenille
de l'espèce des monarques
											butiner sur cette plante
											et on prend conscience de sa présence,
											dans ce terrain vague à Chattanooga.
											Regardez ce terrain vague.
											Je veux dire, il y a probablement
											au moins une douzaine
d'espèces végétales qui y poussent
											et qui permettent
à plein d'insectes de vivre,
											c'est un espace non entretenu,
complètement sauvage.
											C'est un genre de nature sauvage
juste sous notre nez,
											qu'on ne remarque même pas.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											And there's an interesting
little paradox, too.
											So this nature,
											this kind of wild, untended part
											of our urban, peri-urban,
suburban agricultural existence
											that flies under the radar,
											it's arguably more wild
than a national park,
											because national parks
are very carefully managed
											in the 21st century.
											Crater Lake in southern Oregon,
which is my closest national park,
											is a beautiful example of a landscape
that seems to be coming out of the past.
											But they're managing it carefully.
											One of the issues they have now
is white bark pine die-off.
											White bark pine
is a beautiful, charismatic —
											I'll say it's a charismatic megaflora
											that grows up at high altitude —
											and it's got all these problems
right now with disease.
											There's a blister rust
that was introduced,
											bark beetle.
											So to deal with this,
the park service has been planting
											rust-resistant white bark
pine seedlings in the park,
											even in areas that they are
otherwise managing as wilderness.
											And they're also putting out
beetle repellent in key areas
											as I saw last time I went hiking there.
											And this kind of thing is really
much more common than you would think.
											National parks are heavily managed.
											The wildlife is kept to a certain
population size and structure.
											Fires are suppressed.
											Fires are started.
											Non-native species are removed.
											Native species are reintroduced.
											And in fact, I took a look,
											and Banff National Park
is doing all of the things I just listed:
											suppressing fire, having fire,
											radio-collaring wolves,
reintroducing bison.
											It takes a lot of work to make
these places look untouched.
									","
											E também existe um interessante
e pequeno paradoxo.
											Esta natureza, este tipo de selva,
											parte descuidada da nossa existência
agrícola urbana, periurbana, suburbana.
											que passa despercebida,
											é certamente mais selvagem
do que um parque nacional,
											porque os parques nacionais
são geridos com muitos cuidados
											no século XXI.
											Crater Lake, no sul do Oregon,
o parque nacional mais próximo de mim,
											é um maravilhoso exemplo de paisagem
que parece ter vindo do passado.
											Mas está a ser gerido cuidadosamente.
											Um dos problemas que tem agora
é o a morte do pinheiro de casca branca.
											O pinheiro de casca branca
é maravilhoso, carismático...
											É uma mega flora carismática,
											que cresce a alta altitude
											e que tem problemas agora,
com a doença.
											Há uma bolha de ferrugem que foi
introduzida pelo escaravelho da casca.
											Então, para lidar com isto,
o serviço do parque tem estado a plantar
											mudas de pinheiro de casca branca
resistentes à ferrugem no parque,
											mesmo em áreas geridas
como florestas selvagens.
											E estão a colocar repelente
de escaravelhos em pontos-chave,
											pelo que vi, da última vez
que passeei por lá.
											E este tipo de coisas é muito mais vulgar
do que vocês possam pensar.
											Os parques nacionais
são muito bem cuidados.
											A vida selvagem é mantida de acordo
com a população e estrutura.
											Os incêndios são apagados.
											Os incêndios são iniciados.
											As espécies não nativas são removidas.
											As espécies nativas são reintroduzidas.
											E de facto, eu dei uma vista de olhos,
											e o Parque Nacional Banff faz tudo que
eu acabei de dizer:
											apaga e começa incêndios,
											monitoriza os lobos, 
reintroduz os bisontes.
											Fazer parecer que estes locais
estão intocados dá muito trabalho.
									","
											Ortaya ilginç, küçük bir tezat da çıkıyor.
											Bu tür vahşi sayılan, bakımsız
											kentsel ve kentlerin çevresindeki,
banliyölerdeki
											tarım arazilerindeki doğa
											dikkatimizi çekmese de,
											bir millî parktan daha vahşi sayılabilir,
											çünkü 21. yüzyılda millî parklara
											büyük özenle bakılmakta.
											Bana en yakın millî park olan güney
Oregon'daki Krater Gölü
											geçmişten geliyor gibi görünen çok güzel
bir manzara örneği.
											Ama orayı özenle idare ediyorlar.
											Karşılaştıkları sorunlardan biri
beyaz kabuklu çam ağaçlarının ölmesi.
											Beyaz kabuklu çam güzel, karizmatik —
											Yüksek seviyelerde yetişen
											karizmatik büyük bitki türlerinden.
											Şu an hastalıkla alakalı birçok 
problemi var.
											Yeni ortaya çıkan paslı kabarcık
											ve kabuk böceği gibi problemler.
											Bununla başa çıkmak için park hizmetleri
											vahşi olarak saydıkları alanlara bile
											paslı kabarcığa dayanıklı beyaz kabuklu
çam tohumları ekmekte.
											Kilit bölgelerde kın kanatlıları
kovacak önlemler alındığını
											geçen yürüyüşe gittiğimde gördüm.
											Ve bu tür yaptırımlar düşündüğünüzden
çok daha sık uygulanmakta.
											Millî parklara fazlasıyla bakılıyor.
											Vahşi yaşam belli bir sayıda 
ve yapıda tutuluyor.
											Yangınlar bastırılıyor.
											Yangınlar başlatılıyor.
											Yerel olmayan türler kaldırılıyor.
											Yerel türler yeniden tanıtılıyor.
											Aslına bakılırsa,
											Banff Millî Parkı listelediklerimin
tamamını yapmakta:
											Yangınları bastırmak, çıkarmak,
											kurtları tasmalamak, bizonu geri getirmek.
											Bu yerleri dokunulmamış gibi
sunmak çok fazla emek istiyor.
									","
											Es gibt auch ein kleines 
interessantes Paradox.
											Diese Natur, dieser wilde,
vernachlässigte Teil
											unseres städischen, stadtnahen
und vorstädtischen agrarischen Lebens,
											der unbemerkt bleibt,
											ist sicher wilder als ein Nationalpark,
											weil Nationalparks im 21. Jh. 
sehr sorgfältig verwaltet werden.
											Der Kratersee in Süd-Oregon,
nicht weit von mir,
											ist ein schönes Beispiel 
für eine Landschaft,
											die aus der Vergangenheit 
zu stammen scheint.
											Aber sie wird sorgfältig verwaltet.
											Eines der Probleme zurzeit ist
das Absterben der weißstämmingen Kiefer.
											Die weißstämmige Kiefer
ist schön und charismatisch —
											ich würde sagen, sie ist eine
charismatische Riesenpflanze,
											die in hohen Lagen wächst —
											und nun hat sie Probleme 
mit einer Krankheit.
											Ein Blasenrost wurde eingeschleppt,
											der Borkenkäfer.
											Um dagegen anzugehen,
pflanzte die Parkverwaltung
											rost-resistente Samen der
weißstämmigen Kiefer im Park,
											selbst in Gegenden, die ansonsten 
als Wildnis verwaltet werden.
											Sie verteilen in Hauptgebieten
auch Käferbekämpfungsmittel.
											Das habe ich gesehen, als ich
letztes Mal dort gewandert bin.
											Dies ist verbreiteter als Sie denken.
											Nationalparks werden intensiv verwaltet.
											Flora und Fauna werden auf einer 
bestimmten Größe und Struktur gehalten.
											Feuer werden unterdrückt.
											Feuer werden gezündet.
											Zugewanderte Arten werden entfernt.
											Ursprüngliche Arten 
werden wieder eingeführt.
											Ich habe festgestellt,
dass der Banff National Park
											genau die Dinge tut, 
die ich gerade genannt habe:
											Feuer unterdrücken, Feuer anzünden,
											Besenderung von Wölfen,
Wiedereinführung von Bisons.
											Es kostet viel Arbeit, um Orte wie diese
unberührt aussehen zu lassen.
									","
											Il y a aussi un petit
paradoxe intéressant.
											Cette nature,
											cet enclos sauvage et négligé
											de notre vie urbaine,
banlieusarde, agricole
											qui passe sous notre radar,
											on peut dire que c'est encore
plus sauvage qu'un parc national,
											parce que ces parcs
sont attentivement gérés
											au XXIe siècle.
											Le Crater Lake dans le sud de l'Oregon,
le parc le plus proche de chez moi,
											est un bon exemple de paysage
semblant venir du passé.
											Mais ils le gèrent attentivement.
											Leur problème en ce moment,
c'est l'extinction du pin blanc.
											Le pin blanc est beau, remarquable,
											je dirais que c'est
une large flore remarquable
											qui pousse en haute altitude,
											en ce moment, ils ont beaucoup
de problèmes liés à une maladie.
											Une rouille vésiculeuse est arrivée,
											la scolyte.
											Pour traiter ce problème, le service 
du parc a commencé à planter
											des graines résistantes
à la rouille dans le parc
											même dans les régions sauvages.
											Ils mettent même des anti-scolytes
dans les zones clés
											comme j'ai pu le voir, la dernière fois.
											Ce genre de mesure est bien plus courant
que vous ne le pensez.
											Les parcs sont gérés minutieusement,
											la faune et la flore sont maintenues
à une certaine taille.
											Les incendies sont contrôlés,
											voire déclenchés.
											Les espèces allogènes sont retirées
											et les natives sont réintroduites.
											En fait, j'ai vérifié,
											le parc national de Banff fait
exactement la même chose :
											contrôler et déclencher les feux,
											surveiller les loups,
réintroduire les bisons.
											Il faut beaucoup de travail pour
que ces endroits aient l'air naturels.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									","
											(Rires)
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaus)
									","
											(Applaudissements)
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											And in a further irony,
these places that we love the most
											are the places that we love
a little too hard, sometimes.
											A lot of us like to go there,
											and because we're managing
them to be stable
											in the face of a changing planet,
											they often are becoming
more fragile over time.
									","
											E, ironicamente, os locais que mais amamos
											são os locais que, às vezes,
amamos demais.
											Muitos gostam de lá ir
											porque estão a ser geridos para
se manterem estáveis
											face a um planeta em mudança,
											ficando, frequentemente,
cada vez mais frágeis com o tempo.
									","
											Daha da ironik olarak,
bu en çok sevdiğimiz yerler
											bazen fazlasıyla sevdiğimiz yerler oluyor.
											Birçoğumuz gitmeyi seviyoruz
											ve stabil kalmaları için
gezegenimizdeki değişiklere
											rağmen parkları kontrol ettiğimiz için
											zaman içerisinde daha hassas
alanlar oluyorlar.
									","
											Ironischerweise übertreiben wir es 
manchmal ein wenig
											mit der Liebe zu den Orten,
die wir so sehr mögen.
											Viele von uns gehen gerne dort hin.
											Weil wir sie so verwalten,
											dass sie, angesichts eines sich 
verändernden Planten, stabil bleiben,
											werden sie langsam fragiler.
									","
											Ce qu'il y a d'ironique,
c'est que les lieux que l'on aime le plus
											sont les endroits
que l'on aime un peu trop, parfois.
											Beaucoup aiment y aller
											et parce qu'on fait en sorte
qu’ils soient stables
											malgré le monde qui change,
											ils se fragilisent peu à peu
au fil du temps.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											Which means that they're
the absolute worst places
											to take your children on vacation,
											because you can't do anything there.
											You can't climb the trees.
											You can't fish the fish.
											You can't make a campfire
out in the middle of nowhere.
											You can't take home the pinecones.
											There are so many rules and restrictions
											that from a child's point of view,
											this is, like, the worst nature ever.
											Because children don't want to hike
											through a beautiful landscape
for five hours
											and then look at a beautiful view.
											That's maybe what we want to do as adults,
											but what kids want to do
is hunker down in one spot
											and just tinker with it,
just work with it,
											just pick it up, build a house,
build a fort, do something like that.
									","
											Isto significa que eles são absolutamente
os piores locais
											para levarem os vossos filhos nas férias,
											porque vocês não podem fazer lá nada.
											Não podem subir às árvores.
											Não podem pescar o peixe.
											Não podem acampar no meio do nada.
											Não podem levar as pinhas.
											Existem várias regras e restrições
											que, do ponto de vista das crianças,
											faz com que este seja o pior lugar
do mundo.
											Porque as crianças não querem caminhar
											por uma maravilhosa paisagem,
durante cinco horas
											e olhar para uma vista maravilhosa.
											Talvez seja o que nós queremos,
como adultos.
											O que as crianças querem fazer
é refugiarem-se nalgum lugar,
											apenas mexer nisto,
trabalhar com isso
											pegar naquilo, construir uma casa,
um forte, fazer coisas assim.
									","
											Bu da, tatilde çocuklarınızı 
götürmek için çok kötü
											yerler olduğunu belirtiyor,
											çünkü orada hiçbir şey yapamıyorsunuz.
											Ağaçlara tırmanamıyorsunuz.
											Balık avlayamıyorsunuz.
											Hiçliğin ortasında
bile kamp ateşi yakamıyorsunuz.
											Kozalakları eve götüremiyorsunuz.
											O kadar çok kural ve kısıtlama var ki
											bir çocuğun bakışıyla,
											bu, olabilecek en kötü doğa.
											Çünkü çocuklar
											güzel bir manzara eşliğinde 
beş saat yürüyüp
											güzel bir manzaraya bakmak istemiyorlar.
											Belki biz yetişkinlerin yapmak istediği bu
											ancak çocuklar bir yere çömelerek ve
											orayı kurcalayarak, inceleyerek,
orada bir şey
											bulup kaldırarak, ev yaparak, bir
kale yaparak vakit geçirmek istiyorlar.
									","
											Das bedeutet, dass sie 
völlig ungeeignet sind,
											sie mit Kindern in den Ferien zu besuchen,
											weil man dort nichts tun darf.
											Man darf nicht auf Bäume klettern.
											Man darf nicht angeln.
											Man darf nicht einfach 
mittendrin ein Feuer anzünden.
											Man darf keine Pinienzapfen mitnehmen.
											Dort herrschen so viele Regeln
und Beschränkungen,
											dass es sich aus Kindersicht um 
eine ganz fürchterliche Natur handelt.
											Kinder wollen keine fünf Stunden
durch eine schöne Landschaft wandern
											und eine schöne Aussicht haben.
											Das wollen wir vielleicht als Erwachsene,
											aber Kinder wollen sich hinhocken,
											mit etwas herumspielen,
sich mit etwas beschäftigen,
											etwas aufheben, ein Haus bauen,
eine Festung bauen oder so etwas.
									","
											Ce qui veut dire
que ce sont les pires lieux
											pour emmener
nos enfants en vacances,
											parce qu'on ne peut rien y faire.
											On ne peut pas grimper aux arbres,
											ni pêcher,
											on ne peut pas faire
un feu de camp n'importe où,
											ni même ramener des pommes de pin.
											Il y a tant de règles et de restrictions,
											que pour un enfant,
											c'est la nature la plus pénible qui soit.
											Car les enfants n'aiment pas
faire de randonnées
											dans un lieu magnifique
pendant 5 heures
											pour ensuite avoir une vue magnifique.
											On le recherche peut-être, nous,
											mais les enfants veulent juste
s'accroupir à un endroit
											et bricoler là, voir comment c'est,
											juste ramasser des trucs, construire
une maison ou un château, ces choses-là.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
