en,fr,es,de,title,speaker,duration,tags
"
											Well, very often
we think about political change
											in defined compartments these days.
											Environment in one box,
inequality in another,
											racial and gender justice
in a couple of other boxes,
											education over here, health over there.
											And within each compartment,
											there are thousands upon thousands
of different groups and NGOs,
											each competing with one another
for credit, name recognition
											and of course, resources.
											In other words, we act
a lot like corporate brands.
											Now, this is often referred to
as the problem of silos.
											Now, silos are understandable.
											They carve up our complex world
into manageable chunks.
											They help us feel less overwhelmed.
											But in the process,
they also train our brains to tune out
											when somebody else's issue comes up
											and when somebody else's issue
needs our help and support.
											And they also keep us from seeing
glaring connections between our issues.
									","
											Très souvent, de nos jours,
nous voyons le changement politique
											dans des sous-catégories définies.
											L'environnement dans une boîte,
l'inégalité dans une autre,
											l'égalité raciale et de genre
dans deux autres boîtes,
											l'éducation par ci, la santé par là.
											Dans chaque sous-catégorie,
											il y a des milliers et des milliers
de groupes et d'ONG différentes,
											tous en compétition les uns contre les
autres pour la réputation, la notoriété
											et, bien sûr, pour des ressources.
											En d'autres mots, nous agissons
beaucoup comme des entreprises.
											On fait souvent référence à cela
comme le problème des silos.
											Les silos sont compréhensibles.
											Ils divisent notre monde complexe
en morceaux gérables.
											Ils nous aident à nous sentir
moins débordés.
											Mais au passage, ils entraînent également
notre cerveau à se déconnecter
											quand le problème
de quelqu'un d'autre est évoqué
											et quand le problème de quelqu'un d'autre
requiert notre aide et notre soutien.
											Ils nous empêchent de voir
des liens évidents entre nos problèmes.
									","
											Bueno, muy a menudo
pensamos en el cambio político
											como en compartimentos
delimitados hoy en día.
											El medio ambiente en una caja,
la desigualdad en otra,
											la justicia racial y de género
en otras dos cajas,
											la educación por aquí, la salud por allá.
											Y en cada compartimento,
											hay miles de miles de grupos
de diferentes ONG
											compitiendo las unas con las otras
por créditos, prestigio,
											y claro, recursos.
											En otras palabras, nos comportamos
muy parecido a las marcas corporativas.
											A menudo a esto se le refiere
como el problema de los silos.
											Los silos son fáciles de entender.
											Organizan nuestro mundo complejo
en pedacitos digeribles.
											Nos ayudan a sentirnos menos agobiados.
											Pero en el proceso, también enseñan
a nuestro cerebro a desconectarse
											de los problemas de los demás
											cuando los problemas ajenos
necesitan nuestra ayuda y apoyo.
											Y también nos impiden ver las conexiones
evidentes entre nuestros problemas.
									","
											Sehr oft ordnen wir heutzutage 
politische Veränderungen
											in definierte Schubladen ein.
											Umwelt in eine Schublade,
Ungleichheit in die andere,
											Rassen- und Geschlechtergerechtigkeit
in ein paar andere Schubladen,
											Bildung hier und Gesundheit dort.
											Und in jeder Schublade
											gibt es Tausende Gruppen und
Nichtregierungsorganisationen
											und jede davon konkurriert mit den anderen
um Anerkennung, Bekanntheitsgrad
											und natürlich Ressourcen.
											In anderen Worten, wir verhalten
uns wie Unternehmensmarken.
											Das wird oft als Siloproblem bezeichnet.
											Silos sind verständlich.
											Sie zerlegen unsere komplexe Welt
in überschaubare Bereiche.
											Wir fühlen uns nicht mehr so überwältigt.
											Dabei schalten wir aber auch
unser Gehirn aus,
											sobald jemand anders
mit seinem Problem auftaucht
											und wenn jemand anders bei seinem Problem
unsere Hilfe und Unterstützung braucht.
											Sie halten uns davon ab,
											die offensichtlichen Gemeinsamkeiten
der Probleme zu erkennen.
									",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
","
","
","
",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
											So for instance, the people fighting
poverty and inequality
											rarely talk about climate change.
											Even though we see time and again
											that it's the poorest of people
											who are the most vulnerable
to extreme weather.
											The climate change people
rarely talk about war and occupation.
											Even though we know
that the thirst for fossil fuels
											has been a major driver of conflict.
											The environmental movement
has gotten better at pointing out
											that the nations that are getting
hit hardest by climate change
											are populated overwhelmingly
by black and brown people.
											But when black lives
are treated as disposable
											in prisons, in schools and on the streets,
											these connections are too rarely made.
									","
											Par exemple, les gens se battant
contre la pauvreté et l'inégalité
											parlent peu de changement climatique.
											Même si nous avons vu à maintes reprises
											que les gens les plus pauvres
											sont les plus vulnérables
aux catastrophes météorologiques.
											Les activistes du changement climatique
parlent peu de guerre et d'occupation.
											Même si nous savons
que la soif d'énergies fossiles
											a été un facteur majeur dans les conflits.
											Le mouvement environnemental
dénonce de mieux en mieux
											le fait que les nations les plus touchées
par le changement climatique
											sont généralement peuplées
de personnes à la peau noire ou marron.
											Mais quand les vies des Noirs
sont aussi peu considérées
											dans les prisons, les écoles et la rue,
											ces rapprochements
ne sont faits que trop rarement.
									","
											Por ejemplo, la gente que lucha
contra la pobreza y desigualdad
											rara vez habla del cambio climático.
											Aunque veamos una y otra vez
											que la gente más pobre
											es la más vulnerable al clima extremo.
											Los activistas del cambio climático
rara vez hablan de guerra y ocupación.
											Aunque sepamos que la sed
de combustibles fósiles
											ha sido una causa importante de conflicto.
											El movimiento verde nos ha señalado
cada vez más claramente
											que los países más afectados
por el cambio climático
											están poblados en su gran mayoría
por gente de color.
											Pero cuando a la vida de la gente de color
se le concibe como desechable
											en las prisiones, escuelas o calles,
											rara vez hacemos estas conexiones.
									","
											Zum Beispiel, Leute, die Armut
und Ungleichheit bekämpfen,
											reden nur selten über den Klimawandel.
											Obwohl wir immer wieder sehen,
											dass es die Ärmsten sind,
											die für extremes Wetter
am anfälligsten sind.
											Die Klimawandelleute reden nur selten
über Krieg und Besatzungen.
											Obwohl klar ist, dass der Durst
nach fossilen Brennstoffen
											immer schon ein wichtiger Motor
für Konflikte war.
											Die Umweltbewegung zeigt jetzt besser auf,
											dass die Nationen, die am härtesten
vom Klimawandel betroffen sind,
											größtenteils von schwarzen
und braunen Menschen besiedelt sind.
											Dass das Leben von Schwarzen
als Abfall behandelt wird —
											in Gefängnissen, in Schulen
und auf den Straßen —
											diese Zusammenhänge
werden nur selten erkannt.
									",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
","
","
","
",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
											The walls between our silos
											also means that our solutions,
when they emerge,
											are also disconnected from each other.
											So progressives now have this long list
of demands that I was mentioning earlier,
											those ""yeses.""
											But what we're still missing
											is that coherent picture
of the world we're fighting for.
											What it looks like, what it feels like,
and most of all, what its core values are.
											And that really matters.
											Because when large-scale crises hit us
											and we are confronted with the need
to leap somewhere safer,
											there isn't any agreement
on what that place is.
											And leaping without a destination
											looks a lot like jumping up and down.
									","
											Les murs entre nos silos
											font aussi que nos solutions,
quand elles émergent,
											sont également déconnectées
les unes des autres.
											Les progressistes ont cette longue liste
de réclamations mentionnée plus tôt,
											ces « oui ».
											Mais il nous manque encore
											une image cohérente du monde
pour lequel nous nous battons.
											Ce à quoi il ressemble, son atmosphère
et, surtout, ses valeurs fondamentales.
											Cela compte vraiment.
											Car quand des crises
à grande échelle nous frappent
											et qu'il nous faut avancer
vers une situation plus sûre,
											il n'y a pas d'accord
sur ce qu'est cette situation.
											Avancer sans destination,
											c'est un peu comme sautiller sur place.
									","
											Los muros que dividen los silos
											hacen que nuestras soluciones,
cuando éstas emergen,
											también estén desconectadas
las unas de las otras.
											Los progresistas ahora tienen una larga
lista de demandas, como mencioné antes,
											esos ""sí"".
											Pero lo que aún no vemos
											es una imagen articulada
del mundo por el que luchamos.
											De cómo luce, de cómo se siente, y sobre
todo, de sus valores fundamentales.
											Y eso realmente importa.
											Porque cuando las crisis 
a gran escala nos afectan
											y enfrentamos la necesidad
de movernos a un lugar más seguro,
											no sabemos con certeza cuál es ese lugar.
											Y movernos sin destino fijo
											es como saltar de arriba a abajo.
									","
											Die Wände zwischen unseren Silos
											bewirken auch, dass
unsere aufkeimenden Lösungen
											unabhängig voneinander sind.
											Progressive haben jetzt diese besagte
lange Liste von Forderungen,
											diese ""Jas"".
											Aber uns fehlt immer noch
											ein stimmiges Bild 
von der Welt, für die wir kämpfen.
											Wie sie aussieht, wie sie sich anfühlt,
											und ganz wichtig,
was ihre zentralen Werte sind.
											Und das ist wirklich wichtig.
											Wenn wir von schwerwiegenden
Krisen getroffen werden
											und wir uns gezwungen sehen,
an einen sichereren Ort zu springen,
											gibt es keine Einigung, wo dieser Ort ist.
											Ein Sprung ohne Ziel,
											ist bloßes Auf-der-Stelle-Hüpfen.
									",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
","
","
","
",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Lachen)
									",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
","
","
","
",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
											Fortunately, there are all kinds
of conversations and experiments going on
											to try to overcome these divisions
that are holding us back.
											And I want to finish
by talking about one of them.
									","
											Heureusement, il y a tout type
de conversations et d'expériences en cours
											afin d'essayer de dépasser
ces divisions qui nous retiennent.
											Pour finir, je veux parler
de l'une d'entre elles.
									","
											Afortunadamente, hay todo tipo de diálogos
y experimentos en marcha
											tratando de superar 
las divisiones que nos retienen.
											Quiero finalizar hablándoles
de una de ellas.
									","
											Glücklicherweise gibt es allerlei
Gespräche und Experimente,
											die versuchen, die Trennungen
zu überwinden, die uns zurückhalten.
											Als letztes will ich noch eines
von diesen ansprechen.
									",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
","
","
","
",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
											A couple of years ago,
a group of us in Canada
											decided that we were hitting the limits
											of what we could accomplish
in our various silos.
											So we locked ourselves
in a room for two days,
											and we tried to figure out
what bound us together.
											In that room were people
who rarely get face to face.
											There were indigenous elders
with hipsters working on transit.
											There was the head of Greenpeace
											with a union leader
representing oil workers and loggers.
											There were faith leaders
and feminist icons and many more.
											And we gave ourselves
a pretty ambitious assignment:
											agreeing on a short statement
describing the world after we win.
											The world after we've already
made the transition to a clean economy
											and a much fairer society.
											In other words,
											instead of trying to scare people
about what will happen if we don't act,
											we decided to try to inspire them
with what could happen if we did act.
									","
											Il y a deux ans, au Canada,
certains d'entre nous
											ont décidé que nous avions
atteint les limites
											de ce qui pouvait être accompli
dans nos divers silos.
											Nous nous sommes enfermés
dans une pièce durant deux jours
											et nous avons cherché à déterminer
ce qui nous unissait.
											Dans cette pièce, il y avait des gens
qui sont rarement face à face.
											Il y avait des sages indigènes
											et des hipsters travaillant
dans les transports.
											Il y avait le directeur de Greenpeace
											et un dirigeant syndical représentant
les travailleurs du pétrole
											et les bûcherons.
											Il y avait des leaders religieux,
des icônes féministes et bien d'autres.
											Nous nous sommes donné
une mission assez ambitieuse :
											nous mettre d'accord
sur une déclaration courte
											décrivant le monde après notre victoire.
											Le monde après avoir réalisé la transition
vers une économie propre
											et une société bien plus juste.
											En d'autres mots,
											au lieu d'essayer d'effrayer les gens
											avec ce qui arrivera
si nous n'agissons pas,
											nous avons décidé
d'essayer de les inspirer
											en leur disant ce qu'il pourrait arriver
si nous agissons.
									","
											Hace unos años, un grupo
de nosotros en Canadá
											decidimos que estábamos
llegando a un límite
											de lo que podíamos lograr 
en nuestros diversos silos.
											Así que nos encerramos
en una habitación durante dos días,
											y tratamos de averiguar qué nos unía.
											En esa habitación había gente
que rara vez se encuentra junta.
											Había indígenas mayores
con hipsters que trabajan en tránsito.
											Estaba el director de Greenpeace
											con un líder sindical que representaba
a empleados petroleros y leñadores.
											Había líderes religiosos
e iconos feministas y muchos otros.
											Y nos dimos a la ambiciosa tarea
											de convenir en una descripción breve
del mundo, después de que triunfáramos;
											del mundo después de que hubiéramos
hecho la transición a una economía verde
											y hacia una sociedad más justa.
											En otras palabras,
											en vez de asustar a la gente
sobre lo que pasaría si no actuáramos,
											decidimos tratar de inspirarla.
									","
											Eine Gruppe von uns in Kanada
											entschied vor einigen Jahren, 
dass das Limit der Möglichkeiten
											unserer Silos erreicht war.
											Also schlossen wir uns
für zwei Tage in einem Raum ein
											und versuchten herauszufinden, 
was uns zusammenhält.
											In dem Raum waren Leute, 
die sich selten begegnen.
											Da gab es indigene Älteste, die mit
Hipstern am Transportwesen arbeiteten.
											Da war der Chef von Greenpeace,
											zusammen mit einem Gewerkschaftsführer,
der Ölarbeiter und Holzfäller vertrat.
											Es gab Glaubensführer und
feministische Ikonen und viele mehr.
											Wir gaben uns eine ziemlich
ambitionierte Aufgabe:
											sich über eine kurze Darstellung der Welt
nach unserem Sieg zu einigen.
											Die Welt, nach dem Übergang
zu einer sauberen Wirtschaft
											und einer viel gerechteren Gesellschaft.
											In anderen Worten,
											anstatt die Leute damit zu verängstigen, 
was passieren wird, wenn wir nichts tun,
											entschieden wir, sie damit zu inspirieren,
was passieren könnte, wenn wir etwas tun.
									",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
","
","
","
",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
											Sensible people are always telling us
											that change needs to come
in small increments.
											That politics is the art of the possible
											and that we can't let the perfect
be the enemy of the good.
											Well, we rejected all of that.
											We wrote a manifesto,
and we called it ""The Leap.""
											I have to tell you
that agreeing on our common ""yes""
											across such diversity of experiences
											and against a backdrop
of a lot of painful history
											was not easy work.
											But it was also pretty thrilling.
											Because as soon as we gave ourselves
permission to dream,
											those threads connecting
much of our work became self-evident.
									","
											Les gens sensés nous disent toujours
											que le changement doit arriver
par petites touches.
											Que la politique est l'art du possible
											et que nous ne pouvons pas laisser
le mieux être l'ennemi du bien.
											Nous avons rejeté tout cela.
											Nous avons rédigé un manifeste
intitulé « Un bond vers l'avant ».
											Je dois vous dire que nous mettre
d'accord sur notre « oui » commun
											au sein d'une telle diversité
d'expériences
											et, avec en toile de fond, beaucoup
d'histoires très douloureuses
											ne fut pas un travail facile.
											C'était assez passionnant.
											Car dès que nous nous sommes donné
la permission de rêver,
											les fils qui relient la majorité
de notre travail sont devenus évidents.
									","
											La gente sabia siempre dice
											que el cambio debe darse
en pequeñas cantidades,
											que la política es el arte de lo posible,
											y que no debemos dejar que la perfección
sea la enemiga de lo bueno.
											Bien, nosotros renegamos de todo eso.
											Escribimos un manifiesto,
y lo nombramos ""Dar el salto"".
											Tengo que decirles,
convenir en un ""sí"" en común,
											proveniente de experiencias tan diversas
											y con un telón de fondo
de una historia muy dolorosa,
											no fue un trabajo sencillo.
											Pero fue también muy emocionante.
											Porque en cuanto nos permitimos soñar,
											esos hilos conectores de nuestro
trabajo se hicieron evidentes.
									","
											Gescheite Leute sagen uns immer,
											dass Wandel in 
kleinen Schritten kommen muss.
											Dass Politik die Lehre vom Möglichen ist
											und dass das Bessere nicht
der Feind des Guten sein darf.
											All das beachteten wir nicht.
											Wir schrieben ein Manifest und
nannten es ""The Leap"" [""Der Sprung""].
											Ich muss Ihnen sagen,
dass es nicht einfach war,
											bei einer solchen Vielfalt von Erfahrungen
											und vor dem Hintergrund vieler
schmerzhafter Geschichten,
											sich auf unsere ""Jas"" zu einigen.
											Aber es war auch sehr aufregend.
											Weil, sobald wir
uns erlaubten, zu träumen,
											wurden die Fäden, die weite Teile
unserer Arbeit verbinden, offensichtlich.
									",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
","
","
","
",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
											We realized, for instance,
											that the bottomless quest for profits
											that is forcing so many people
to work more than 50 hours a week,
											without security,
											and that is fueling
this epidemic of despair
											is the same quest for bottomless
profits and endless growth
											that is at the heart
of our ecological crisis
											and is destabilizing our planet.
											It also became clear what we need to do.
											We need to create
a culture of care-taking.
											In which no one
and nowhere is thrown away.
											In which the inherent value of all people
and every ecosystem is foundational.
											So we came up with this people's platform,
											and don't worry, I'm not going to read
the whole thing to you out loud —
											if you're interested,
you can read it at theleap.org.
											But I will give you a taste
of what we came up with.
									","
											Nous avons par exemple réalisé
											que la quête éperdue du profit
											qui force tant de gens à travailler
plus de 50 heures par semaine,
											sans aucune sécurité d'emploi,
											et qui alimente
cette épidémie de désespoir
											est la même recherche sans fin
du profit et de la croissance
											qui est au cœur de la crise écologique
											et qui déstabilise notre planète.
											Ce que nous devons faire
est également devenu clair.
											Nous devons créer une culture du soin.
											Où personne n'est rejeté de nulle part.
											Où la valeur inhérente à tout le monde
											et à tous les écosystèmes
est fondamentale.
											Nous avons eu l'idée de cette plateforme,
											ne vous inquiétez pas, je ne vais pas
tout vous lire à voix haute —
											si cela vous intéresse,
vous pouvez le lire sur theleap.org.
											Mais je vais vous donnez un avant-goût
de ce que nous avons élaboré.
									","
											Nos dimos cuenta, por ejemplo,
											de que la interminable
búsqueda de ingresos
											que obliga a tanta gente
a trabajar más de 50 horas a la semana,
											sin seguridad,
											y que aviva la epidemia
de la desesperanza,
											es la misma búsqueda insaciable
de ganancias e infinito crecimiento
											que está en el centro 
de nuestra crisis ecológica
											y desestabilización del planeta.
											También vimos claro qué hace falta hacer.
											Necesitamos crear una cultura del cuidado.
											En la que nadie ni nada sea desechado.
											En la que el valor inherente de la gente
y de todos los ecosistemas sea la base.
											Así que creamos esta plataforma,
											—no se preocupen, no voy a leerles
todo en voz alta—
											si les interesa, pueden leerlo
en la página theleap.org.
											Pero les voy a dar una probadita
de lo que creamos.
									","
											Uns fiel zum Beispiel auf,
											dass die bodenlose Suche nach Profit,
											die so viele Menschen dazu zwingt,
50 Stunden die Woche zu arbeiten,
											ohne Sicherheit,
											und diese Epidemie 
der Verzweiflung anheizt,
											die gleiche Suche nach bodenlosen
Profiten und endlosem Wachstum ist,
											die den Kern unserer
ökologischen Krise bildet,
											und die unseren Planeten destabilisieren.
											Es wurde uns auch klar, was zu tun ist.
											Wir müssen eine Fürsorge-Kultur erzeugen,
											in der niemand nirgendwo weggeworfen wird.
											In der die inneren Werte aller Leute
und aller Ökosysteme grundlegend sind.
											Also dachten wir uns diese Plattform aus
											und keine Angst, ich werde
das Ganze jetzt nicht vortragen —
											bei Interesse können Sie 
es unter ""theleap.org"" lesen.
											Aber ich werde Ihnen einen Geschmack
von dem geben, was uns einfiel.
									",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
","
","
","
",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
											So we call for that 100 percent
renewable economy in a hurry,
											but we went further.
											Calls for new kinds of trade deals,
											a robust debate
on a guaranteed annual income,
											full rights for immigrant workers,
											getting corporate money out of politics,
											free universal day care,
electoral reform and more.
											What we discovered
is that a great many of us
											are looking for permission to act
less like brands and more like movements.
											Because movements don't care about credit.
											They want good ideas
to spread far and wide.
											What I love about The Leap
											is that it rejects the idea
that there is this hierarchy of crisis,
											and it doesn't ask anyone
to prioritize one struggle over another
											or wait their turn.
											And though it was birthed in Canada,
											we've discovered that it travels well.
											Since we launched, The Leap
has been picked up around the world
											with similar platforms,
											being written from Nunavut to Australia,
											to Norway to the UK and the US,
											where it's gaining a lot of traction
in cities like Los Angeles,
											where it's being localized.
											And also in rural communities
that are traditionally very conservative,
											but where politics is failing
the vast majority of people.
									","
											Nous demandons d'atteindre les 100%
d'énergies renouvelables rapidement,
											mais nous sommes allés plus loin.
											Nous demandons de nouveaux
accords commerciaux,
											un débat solide
sur le revenu universel,
											sur les droits
des travailleurs immigrés,
											pour diminuer le financement privé
en politique,
											sur des soins gratuits universels,
sur une réforme électorale et bien plus.
											Nous avons découvert
que beaucoup d'entre nous
											demandent l'autorisation d'agir
moins comme des entreprises
											que comme des mouvements.
											Car les mouvements se fichent
de la renommée.
											Ils veulent que les bonnes idées
se répandent largement.
											Ce que j'aime avec The Leap,
											c'est qu'il rejette l'idée
de cette hiérarchie de crises
											et ne demande à personne de faire passer
un combat avant un autre
											ou d'attendre son tour.
											S'il est né au Canada,
											nous avons découvert qu'il voyage bien.
											Depuis le lancement, The Leap
s'est répandu à travers le monde
											avec des plateformes similaires
											rédigées du Nunavut à l'Australie
											en passant par la Norvège,
le Royaume-Uni et les États-Unis,
											où il gagne beaucoup d'ampleur
dans des villes comme Los Angeles,
											où il se situe.
											Ainsi que dans des communautés rurales
traditionnellement très conservatrices
											où la politique a déçu
la majorité des gens.
									","
											Exigimos a la brevedad 
que la economía sea 100 % renovable,
											pero fuimos más lejos.
											Exigimos nuevas formas de comercio,
											un debate serio sobre un ingreso
anual garantizado,
											todos los derechos 
para trabajadores inmigrantes,
											desvincular el dinero
corporativo de la política,
											guarderías gratuitas universales,
una reforma electoral y más.
											Descubrimos que la gran
mayoría de nosotros
											estamos buscando permiso para actuar
menos como marcas y más como movimientos.
											Porque a los movimientos
no les importa el crédito.
											Quieren difundir buenas ideas
a lo largo y ancho.
											Lo que me encanta de ""Dar el salto""
											es que rechaza la idea
de que hay una jerarquía de crisis,
											no da prioridad 
a ninguna lucha sobre otra,
											ni las pone en espera.
											Y aunque nació en Canadá,
											hemos descubierto que es universal.
											Desde su lanzamiento, ""Dar el salto""
ha sido adoptado en otros lados
											con plataformas similares,
											ha sido escrito desde Nunavut a Australia,
											Noruega, el Reino Unido, EE. UU.,
											y está ganando mucha fuerza
en ciudades como Los Ángeles,
											donde se está volviendo local.
											Y también en comunidades rurales
tradicionalmente muy conservadoras,
											y donde la política le esté
fallando a la gente.
									","
											Wir fordern die schnelle Umsetzung
einer 100 Prozent sauberen Wirtschaft,
											aber wir gingen weiter.
											Forderungen nach
neuen Arten von Handelsabkommen,
											eine starke Debatte über 
ein garantiertes Jahreseinkommen,
											volle Rechte für
zugewanderte Arbeitnehmer,
											raus mit Unternehmensgeldern
aus der Politik,
											freie universelle Tagesstätten,
eine Wahlreform und mehr.
											Wir entdeckten, dass viele von uns
											die Genehmigung suchen,
sich weniger als Marken
											und eher wie Bewegungen zu verhalten.
											Weil Bewegungen die Anerkennung egal ist.
											Sie wollen, dass sich gute Ideen
überall verbreiten.
											Was ich an ""The Leap"" mag, ist,
											dass die Idee einer Hierarchie 
von Krisen abgelehnt wird
											und von niemandem verlangt wird, einen
Konflikt dem anderen voranzustellen,
											oder dass man abwarten muss.
											Und obwohl es in Kanada entstand,
											entdeckten wir,
dass es sich gut verbreitet.
											Inzwischen wurde ""The Leap""
auf der ganzen Welt aufgegriffen
											und ähnliche Plattformen errichtet,
											von Nunavut bis nach Australien,
											von Norwegen bis ins
Vereinigte Königreich bis in die USA,
											wo es in Städten wie Los Angeles
viel an Zugkraft gewinnt,
											wo es lokal angepasst wird.
											Und auch in ländlichen Gegenden,
die traditionell sehr konservativ sind,
											wo aber die Politik für
einen Großteil der Leute versagt.
									",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
","
","
","
",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
											Here's what I've learned from studying
shocks and disasters for two decades.
											Crises test us.
											We either fall apart or we grow up fast.
											Finding new reserves of strength
and capacity that we never knew we had.
											The shocking events
that fill us with dread today
											can transform us, and they can
transform the world for the better.
											But first we need to picture the world
that we're fighting for.
											And we have to dream it up together.
											Right now, every alarm in our house
is going off simultaneously.
											It's time to listen.
											It's time to leap.
									","
											Voilà ce que j'ai appris de l'étude
des chocs et catastrophes durant 20 ans.
											Les crises nous mettent à l'épreuve.
											Soit nous nous effondrons,
soit nous grandissons rapidement.
											En trouvant des réserves de force
et des capacités que nous ignorions avoir.
											Les événements choquants
qui nous remplissent aujourd'hui de peur
											peuvent nous transformer
et changer positivement le monde.
											Mais nous devons d'abord imaginer
le monde pour lequel nous nous battons.
											Nous devons le rêver ensemble.
											Toutes les alarmes de notre maison
se déclenchent en même temps.
											Il est temps d'écouter.
											Il est temps d'avancer.
									","
											Esto he aprendido estudiando crisis
y desastres durante dos décadas.
											Las crisis nos ponen a prueba.
											O nos desmoronamos o crecemos rápido.
											Encontramos una fuerza y una capacidad
que no sabíamos que teníamos.
											Los eventos estremecedores
que nos llenan de temor hoy en día
											pueden transformarnos, y pueden
transformar el mundo para bien.
											Pero primero necesitamos
vislumbrar el mundo por el que luchamos.
											Y tenemos que soñarlo juntos.
											En este momento, todas las alarmas
en nuestra casa se han activado.
											Es momento de escuchar.
											Es momento de dar un salto.
									","
											Was ich durch die 20 Jahre lange Analyse
von Schocks und Katastrophen lernte:
											Krisen prüfen uns.
											Entweder zerbrechen wir 
oder wir wachsen sehr schnell.
											Wir entdecken neue Stärkereserven und
Fähigkeiten, von denen wir nichts wussten.
											Die Schockereignisse, die uns
heute noch mit Angst erfüllen,
											können uns verwandeln und sie
können die Welt zum Besseren wenden.
											Aber zuerst brauchen wir ein Bild
von der Welt, für die wir kämpfen.
											Und wir müssen sie uns zusammen erträumen.
											Gerade jetzt, fängt jeder Alarm 
in unserem Haus gleichzeitig an zu läuten.
											Es ist Zeit zuzuhören.
											Es ist Zeit zu springen.
									",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
","
","
","
",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									","
											Vielen Dank.
									",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
","
","
","
",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Applaus)
									",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
"
","
","
","
",How shocking events can spark positive change,Naomi Klein,15:35,"activism,big problems,climate change,collaboration,future,communication,inequality,government,global issues,society,social change,politics"
