en,pt,fr,tr,de,title,speaker,duration,tags
"
											So then, what is our gut good for?
											Well, all the studies I've read
											conclude that it's best-suited
for everyday things
											that we have lots
and lots of experience in,
											like how we just know
that our friend is mad at us
											before we've even said anything to them,
											or whether we can fit our car
into a tight parking spot.
											But when it comes to the really big stuff,
											like what's our career path going to be
											or who should we marry,
											why should we assume that our intuitions
											are better calibrated for these
than slow, proper analysis?
											I mean, they don't have
any data to be based off.
									","
											Então, para que é que serve
o nosso instinto?
											Bem, todos os estudos que li
											concluem que é mais adequado
para coisas do quotidiano
											em que temos montes de experiência,
											como saber que o nosso
amigo está chateado connosco
											antes de lhe termos dito alguma coisa,
											ou conseguir estacionar o carro 
num lugar de estacionamento apertado.
											Mas quando se trata
de coisas muito grandes
											como, qual será o rumo
que a nossa carreira vai tomar
											ou com quem devemos casar,
											porque é que devemos assumir 
que as nossas intuições
											estão mais bem calibradas para isto
do que uma análise lenta e adequada?
											Quer dizer, não têm
quaisquer dados em que se baseiem.
									","
											Alors, à quoi sert notre instinct ?
											Toutes les études que j'ai lues
											concluent qu'il est efficace
pour les choses quotidiennes
											pour lesquelles nous avons
beaucoup d'expérience,
											comme la façon dont nous savons
qu'un ami nous en veut
											avant même de lui avoir parlé,
											ou de savoir si on pourra garer la voiture
dans cette micro place de parking.
											Mais quand on s'intéresse
à des choses plus importantes,
											comme la trajectoire de notre carrière,
											ou avec qui nous devrions nous marier,
											pourquoi devrions-nous supposer
que nos intuitions
											sont préférables à une analyse
en bonne et due forme ?
											Elles n'ont finalement pas
de données sur lesquelles s'appuyer.
									","
											Peki içgüdülerimiz ne zaman iyi?
											Okuduğum tüm çalışmalara göre
											günlük şeyler için ideal,
											çok fazla deneyimimizin olduğu şeylerde,
											mesela tek kelime etmemişken
											arkadaşımızın bize kızgın olduğunu bilmek
											veya dar bir park alanına
arabamızın sığdırabileceğimizi bilmek.
											Ancak gerçekten ciddi bir konu olduğunda,
											mesela kariyerimiz nasıl bir yön alacak
											veya kimle evlenmeliyiz konusu,
											niçin içgüdülerimizin
yavaş ve düzgün analizlere göre
											daha iyi olduğu kanısındayız?
											Üzerine dayandırabileceğimiz
hiçbir veri yok.
									","
											Wozu ist also unser Bauchgefühl gut?
											Alle Studien, die ich gelesen habe,
											folgern, dass es am Besten 
zu Alltäglichkeiten passt,
											mit denen wir sehr viel Erfahrung haben.
											Wir wissen einfach,
dass unser Freund sauer auf uns ist,
											bevor wir überhaupt mit ihm reden
											oder ob das Auto 
in die enge Parklücke passt.
											Wenn es aber um etwas richtig Großes geht,
											wie unseren zukünftige berufliche Laufbahn
											oder den Menschen, 
den wir heiraten sollten,
											warum sollte unsere Intuition
											besser dafür kalibriert sein,
als eine langsame, ordentliche Analyse?
											Da gibt es doch keine 
datenbasierte Gründe dafür.
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											So my third lesson is,
while we shouldn't ignore our intuitions,
											we shouldn't overprivilege them either.
											And I'd like to summarize
these three lessons today
											with my own set of memes,
											with more of a poker-player twist.
									","
											Então, a minha terceira lição é: se não
devemos ignorar as nossas intuições
											também não lhes devemos
conceder muitos privilégios.
											E eu gostaria de resumir estas
três lições de hoje
											com os meus próprios memes,
											com uma espécie de lance
de jogadora de póquer.
									","
											Donc ma troisième leçon est, que si nous
ne devons pas ignorer nos intuitions,
											nous ne devrions pas non plus
trop les privilégier.
											Et je voudrais résumer
ces trois leçons d'aujourd'hui
											avec ma propre série de mèmes,
											avec une tournure
plus « joueuse de poker ».
									","
											Üçüncü dersim,
içgüdülerimizi gözardı etmemeliyiz
											ama öncelikli hâle de getirmemeliyiz.
											Ben bu üç dersi kendi yaptığım esprilerle
											özetlemek istiyorum,
											poker oyuncusu tarzı ekleyerek.
									","
											Meine dritte Lektion ist also,
unsere Intuition nicht zu ignorieren,
											sie aber auch nicht überzubewerten.
											Ich fasse diese drei Lektionen
											mit meiner eigenen
Memesammlung zusammen,
											mit dem Touch eines Pokerspielers.
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											""Success is sweetest when you achieve it
across a large sample size.""
									","
											""A vitória é mais doce 
quando ganhamos contra muitos.""
									","
											« La victoire est plus douce 
quand on gagne contre beaucoup. »
									","
											''Büyük bir çapta olduğu zaman
başarı en tatlı olduğu zamandır.''
									","
											""Erfolg ist am Süßesten, 
wenn die Stichprobe groß ist.""
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahlahalar)
									","
											(Gelächter)
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											""Your gut is your friend
and so is a cost-benefit analysis.
									","
											""O teu instinto é teu amigo,
mas uma análise custo-benefício também é"".
									","
											« Ton instinct est ton ami,
l'analyse coût-bénéfices aussi. »
									","
											''İçgüdüleriniz arkadaşınız,
kâr odaklı analiz de öyle.''
									","
											""Dein Bauchgefühl ist dein Freund und
eine Kosten-Nutzen-Analyse ist es auch.""
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											""The future is unknown, but you can
damn well try and estimate it.""
									","
											""O futuro é desconhecido, mas tu 
bem podes tentar avaliá-lo.""
									","
											« L'avenir est inconnu, mais tu ferais 
bien d'essayer de le prévoir. »
									","
											''Gelecek bilinmiyor ama kesinlikle
değerlendirmeye çalışabilirsiniz.''
									","
											""Die Zukunft ist ungewiss, aber du kannst
definitiv versuchen sie abzuschätzen.""
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											Thank you.
									","
											Obrigada.
									","
											Merci.
									","
											Teşekkürler.
									","
											Danke.
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Applaus)
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
