en,de,title,speaker,duration,tags
"
											Crazy stuff happens when you start
replying to scam emails.
											It's really difficult,
											and I highly recommend we do it.
											I don't think what I'm doing is mean.
											There are a lot of people
who do mean things to scammers.
											All I'm doing is wasting their time.
											And I think any time
they're spending with me
											is time they're not spending
scamming vulnerable adults
											out of their savings, right?
									","
											Es geschieht Verrücktes,
wenn man auf Spam-Mails antwortet.
											Es ist wirklich schwierig,
aber sehr zu empfehlen.
											Ich denke, ich tue nichts Gemeines.
											Viele Leute machen
gemeine Dinge mit Betrügern.
											Ich verschwende nur deren Zeit.
											Die Zeit, die sie mit mir verschwenden,
											verbringen sie nicht damit,

											gefährdete Leute
um ihr Vermögen zu bringen.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											And if you're going to do this —
and I highly recommend you do —
											get yourself a pseudonymous email address.
											Don't use your own email address.
											That's what I was doing at the start
and it was a nightmare.
											I'd wake up in the morning
and have a thousand emails
											about penis enlargements,
											only one of which
was a legitimate response —
									","
											Wollen Sie das auch machen
— ich empfehle es sehr —
											legen Sie sich eine
Pseudo-E-Mail-Adresse zu.
											Nutzen Sie nicht
Ihre eigene E-Mail-Adresse.
											Das tat ich anfangs
und es war ein Albtraum.
											Ich wachte morgens auf
und hatte tausend E-Mails
											über Penisvergößerungen,
											von der nur eine echt war
und eine Antwort —
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											to a medical question I had.
									","
											auf meine medizinische Frage hatte.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											But I'll tell you what, though, guys,
											I'll tell you what: any day is a good day,
any day is a good day
											if you receive an email
that begins like this:
									","
											Aber ich sage Ihnen was.
											Ich sage Ihnen was:
Jeder Tag ist ein guter Tag,
											wenn man eine E-Mail erhält,
die wie folgt beginnt:
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											""I AM WINNIE MANDELA,
											THE SECOND WIFE OF NELSON MANDELA
THE FORMER SOUTH AFRICAN PRESIDENT.""
											I was like, oh! — that Winnie Mandela.
									","
											""ICH BIN WINNIE MANDELA,
											DIE ZWEITE FRAU VON NELSON MANDELA,
DEM EHEMALIGEN PRÄSIDENTEN SÜDAFRIKAS.""
											Ich dachte: Oh! — die Winnie Mandela.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I know so many.
									","
											Ich kenne so viele.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											""I NEED TO TRANSFER 45 MILLION DOLLARS
OUT OF THE COUNTRY
											BECAUSE OF MY HUSBAND
NELSON MANDELA'S HEALTH CONDITION.""
									","
											""ICH MUSS 45 MIO. DOLLAR
AUS DEM LAND SCHAFFEN,
											AUFGRUND DES SCHLECHTEN
GESUNDHEITSZUSTANDES MEINES MANNES.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											Let that sink in.
											She sent me this, which is hysterical.
									","
											Lassen Sie sich das
mal auf der Zunge zergehen.
											Sie schickte mir das,
was zum Totlachen ist.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											And this.
											And this looks fairly legitimate,
this is a letter of authorization.
											But to be honest, if there's nothing
written on it, it's just a shape!
									","
											Und das.
											Das sieht recht legitim aus,
diese Bevollmächtigung.
											Aber da steht ja nichts drauf.
Da ist nur ein Stern!
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I said, ""Winnie,
I'm really sorry to hear of this.
											Given that Nelson died three months ago,
											I'd describe his health condition
as fairly serious.""
									","
											Ich schrieb: ""Winnie,
es tut mir leid, das zu hören.
											Da Nelson Mandela vor
drei Monaten verstorben ist,
											würde ich seinen Gesundheitszustand
als recht ernst beschreiben.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											That's the worst health condition
you can have, not being alive.
									","
											Das ist der schlechteste Zustand, in dem
man sich befinden kann — tot zu sein.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											She said, ""KINDLY COMPLY
WITH MY BANKERS INSTRUCTIONS.
											ONE LOVE.""
									","
											Sie schrieb: ""HALTEN SIE SICH AN
DIE ANWEISUNGEN MEINER BANKER.
											ONE LOVE [eine Liebe].""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I said, ""Of course. NO WOMAN, NO CRY.""
									","
											Ich schrieb: ""Natürlich.
NO WOMAN NO CRY.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Applause)
									","
											(Applaus)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											She said, ""MY BANKER WILL NEED
TRANSFER OF 3000 DOLLARS. ONE LOVE.""
									","
											Sie: ""MEIN BANKER BRAUCHT EINE
ÜBERWEISUNG VON 3000 DOLLAR. ONE LOVE.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I said, ""no problemo.
									","
											Ich: ""Null Problemo.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I SHOT THE SHERIFF.""
									","
											I SHOT THE SHERIFF.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											[ (BUT I DID NOT SHOOT THE DEPUTY) ]
									","
											[ (BUT I DID NOT SHOOT THE DEPUTY) ]
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											Thank you.
									","
											Danke.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Applause)
									","
											(Applaus)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
