en,tr,es,de,title,speaker,duration,tags
"
											Can these tissue-design principles
be used in an actual human being?
											A few years ago, my good friend
Jim Ewing — of 34 years —
											reached out to me for help.
											Jim was in an a terrible
climbing accident.
											He fell 50 feet in the Cayman Islands
											when his rope failed to catch him
hitting the ground's surface.
											He suffered many, many injuries:
											punctured lungs and many broken bones.
											After his accident, he dreamed
of returning to his chosen sport
											of mountain climbing,
											but how might this be possible?
									","
											Peki bu doku tasarımı ilkeleri
insanda gerçekten kullanılabilir mi?
											Birkaç yıl önce, 34 yaşındaki 
arkadaşım Jim Ewing
											benden yardım istedi.
											Çok kötü bir dağcılık kazası geçirmişti.
											Cayman Adaları'nda
halatı onu tutamayınca
											15 metre yükseklikten düşmüştü.
											Çok yaralanmıştı:
											Akciğerlerde hasar ve çok fazla kırık.
											Kazadan sonra seçtiği spor dalına
geri dönmeyi hayal ediyordu;
											dağcılık.
											Nasıl mümkün olabilirdi?
									","
											¿Pueden estos principios de diseño de 
tejidos usarse en un ser humano real?
											Hace unos años, mi buen amigo 
Jim Ewing —de 34 años—
											se acercó a mí en busca de ayuda.
											Jim estaba en un terrible 
accidente de escalada.
											Cayó 50 pies en las Islas Caimán
											cuando su cuerda no pudo atraparlo 
golpeando la superficie del suelo.
											Él sufrió muchas, muchas heridas:
											pulmones perforados y muchos huesos rotos.
											Después de su accidente, soñó 
con volver a su deporte favorito,
											escalar montañas,
											pero ¿cómo podría ser esto posible?
									","
											Können diese Prinzipien des Gewebedesigns 
bei einem Menschen eingesetzt werden?
											Vor ein paar Jahren hat mich 
mein guter, 34-jähriger Freund Jim Ewing
											um Hilfe gebeten.
											Jim hatte einen furchtbaren Kletterunfall.
											Er ist auf den Cayman Islands
15 Meter tief gefallen,
											als sein Seil ihn nicht halten konnte
und er auf dem Boden aufschlug.
											Er erlitt sehr viele Verletzungen:
											Punktierte Lunge und viele Knochenbrüche.
											Nach seinem Unfall träumte er davon,
wieder Bergsteigen zu können.
											Aber wie könnte das möglich sein?
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											The answer was Team Cyborg,
											a team of surgeons,
scientists and engineers
											assembled at MIT to rebuild Jim
back to his former climbing prowess.
											Team member Dr. Matthew Carty
amputated Jim's badly damaged leg
											at Brigham and Women's Hospital in Boston,
											using the AMI surgical procedure.
											Tendon pulleys were created
and attached to Jim's tibia bone
											to reconnect the opposing muscles.
											The AMI procedure
reestablished the neural link
											between Jim's ankle-foot
muscles and his brain.
											When Jim moves his phantom limb,
											the reconnected muscles
move in dynamic pairs,
											causing signals of proprioception
to pass through nerves to the brain,
											so Jim experiences normal sensations
with ankle-foot positions and movements,
											even when blindfolded.
									","
											Cevap Siborg ekibinde saklı,
											cerrah, bilim insanı 
ve mühendislerden oluşan bir ekip
											eski tırmanma gücünü kazandıracak şekilde
MIT'de onu baştan yarattı.
											Ekip üyesi Dr. Matthew Carty
Boston'da Brigham Hastanesi'nde
											AMI cerrahi işlemini kullanarak
											Jim'in aşırı hasarlı bacağını ampüte etti.
											Tendon çekicileri yaratıldı
ve Jim'in tibia kemiğine iliştirilerek
											zıt etkili kaslara yeniden bağlandı.
											AMI süreci Jim'in bilek kasları
ve beyni arasında
											nöral bir bağlantı görevi gördü.
											Jim hayali bacağını oynattığında
											yeniden bağlanan kaslar
dinamik çiftler olarak hareket ediyor,
											propriyosepsiyon sinyalleri
sinirlerden beyne iletiliyor
											ve Jim doğal bir şekilde ayak ve bilek
pozisyon ve hareketlerini hissediyor,
											gözleri bağlı olsa dahi.
									","
											La respuesta fue Equipo Ciborg,
											un equipo de cirujanos, 
científicos e ingenieros
											se reunieron en el MIT para reconstruir 
a Jim a su antigua destreza de escalada.
											El Dr. Matthew Carty, un miembro del equipo
amputó la pierna de Jim severamente dañada
											en el hospital Brigham and Women
de Boston,
											mediante el procedimiento quirúrgico IMA.
											Se crearon poleas tendinosas 
y se unieron al hueso tibial de Jim
											para volver a conectar 
los músculos opuestos.
											El procedimiento IMA 
reestableció el vínculo neuronal
											entre los músculos de tobillo 
de Jim y su cerebro.
											Cuando Jim mueve su miembro fantasma,
											los músculos reconectados se mueven 
en pares dinámicos, haciendo que
											las señales de la propiocepción 
pasen a través de los nervios al cerebro,
											Jim experimenta sensaciones normales con 
posiciones y movimientos de tobillo y pie
											incluso con los ojos vendados.
									","
											Die Antwort war Team Cyborg,
											ein Team von Chirurgen, 
Wissenschaftlern und Ingenieuren,
											die am MIT versammelt wurden, 
um Jim wieder das Klettern zu ermöglichen.
											Teammitglied Dr. Matthew Carty 
amputierte Jims schwer beschädigtes Bein
											mit dem AMI-Chirurgie-Verfahren
am Brigham and Women's Hospital in Boston.
											Ringbänder wurden erstellt
und an Jims Schienbein befestigt,
											um die gegenüberliegenden Muskeln 
wieder zu verbinden.
											Das AMI-Verfahren 
stellte die neurale Verbindung
											zwischen Jims Knöchel-Fuß-Muskeln 
und seinem Gehirn wieder her.
											Wenn Jim sein Phantombein bewegt,
											bewegen sich die so verbundenen Muskeln 
in dynamischen Paaren
											und erzeugen Signale der Propriozeption,
die über die Nerven zum Gehirn gelangen.
											Und so erlebt Jim normale Empfindungen 
von Knöchel-Fuß-Positionen und Bewegungen,
											selbst mit verbundenen Augen.
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											Here's Jim at the MIT laboratory
after his surgeries.
											We electrically linked Jim's AMI muscles,
via the electrodes,
											to a bionic limb,
											and Jim quickly learned
how to move the bionic limb
											in four distinct ankle-foot
movement directions.
											We were excited by these results,
but then Jim stood up,
											and what occurred was truly remarkable.
											All the natural biomechanics
mediated by the central nervous system
											emerged via the synthetic limb
											as an involuntary, reflexive action.
											All the intricacies of foot placement
during stair ascent —
									","
											Jim ameliyatları sonrası
MIT laboratuvarında.
											Jim'in AMI kaslarını 
elektrodlar aracılığıyla
											biyonik bacağa bağladık
											ve Jim hızlı bir şekilde biyonik bacağını
											dört ayak ve bilek yönünde
oynatmayı öğrendi.
											Sonuçlar zaten bizi sevindirmişti,
Jim ayağa kalktığında ise
											gördüklerimiz inanılmazdı.
											Merkezi sinir sisteminin düzenlediği
tüm doğal biyomekanikler
											istemsiz, refleksif hareketler olarak
											sentetik bacakla birleşmişti.
											Merdiven etkisine ilişkin
tüm ayak konum detayları...
									","
											Aquí está Jim en el laboratorio 
del MIT después de sus cirugías.
											Vinculamos eléctricamente los músculos IMA
de Jim, a través de los electrodos,
											a una extremidad biónica,
											y Jim aprendió rápidamente a mover 
la extremidad biónica
											en cuatro direcciones distintas 
de movimiento de tobillo y pie.
											Estábamos emocionados con estos resultados
pero luego Jim se puso de pie,
											y lo que ocurrió fue realmente notable.
											Toda la biomecánica natural mediada 
por el sistema nervioso central
											emergió a través de la extremidad sintética
											como una acción involuntaria y reflexiva.
											Las complejidades de la colocación de los 
pies durante el ascenso de la escalera
									","
											Nach seinen Operationen
ist Jim hier im MIT-Labor.
											Über die Elektroden verknüpften wir
Jims AMI-Muskeln elektrisch
											mit einem bionischen Bein,
											und Jim lernte schnell, 
wie man das bionische Bein
											in vier verschiedenen Knöchel-Fuß-
Bewegungsrichtungen bewegt.
											Wir waren schon davon begeistert, 
aber dann stand Jim auf,
											und was geschah, 
war wirklich bemerkenswert.
											Alle natürlichen Biomechaniken, 
die vom zentralen Nervensystem kommen,
											ergaben sich über die Prothese
als unwillkürliche, reflexive Handlung.
											Alle Feinheiten der Fußplatzierung 
während des Treppenaufgangs —
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Beifall)
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											emerged before our eyes.
											Here's Jim descending steps,
											reaching with his bionic toe
to the next stair tread,
											automatically exhibiting natural motions
											without him even trying to move his limb.
											Because Jim's central nervous system
is receiving the proprioceptive signals,
											it knows exactly how to control
the synthetic limb in a natural way.
									","
											gözlerimizin önünde ortaya çıktı.
											Jim burada merdivenlerden iniyor,
											biyonik ayak parmağı
bir sonraki basamağa doğru yöneliyor,
											kendisi bacağını oynatmaya çalışmadan
											bu doğal hareketler 
otomatik ortaya çıkıyor.
											Çünkü Jim'in merkezi sinir sistemi
propriyoseptif sinyalleri alıyor,
											sentetik bacağı doğal bir şekilde
nasıl kontrol edeceğini tam biliyor.
									","
											surgió ante nuestros ojos.
											Aquí está Jim descendiendo pasos,
											llegando con su dedo biónico 
a la siguiente banda de rodamiento,
											exhibiendo automáticamente 
movimientos naturales
											sin él, incluso tratando 
de mover su extremidad.
											Dado que el sistema nervioso de Jim 
recibe las señales propioceptivas,
											sabe exactamente cómo controlar la 
extremidad sintética de forma natural.
									","
											erschienen vor unseren Augen.
											Hier geht Jim Stufen hinunter,
											greift mit seinem bionischen Zeh 
zur nächsten Stufe
											und zeigt ganz automatisch 
natürliche Bewegungen,
											ohne dass er versucht, 
seine Gliedmaßen zu bewegen.
											Weil Jims Zentralnervensystem 
die propriozeptiven Signale empfängt,
											kann es das synthetische Bein 
auf natürliche Weise genau kontrollieren.
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											Now, Jim moves and behaves
as if the synthetic limb is part of him.
											For example, one day in the lab,
											he accidentally stepped
on a roll of electrical tape.
											Now, what do you do
when something's stuck to your shoe?
											You don't reach down like this;
it's way too awkward.
											Instead, you shake it off,
											and that's exactly what Jim did
											after being neurally connected to the limb
for just a few hours.
											What was most interesting to me
											is what Jim was telling us
he was experiencing.
											He said, ""The robot became part of me.""
									","
											Jim, sentetik bacak onun parçasıymış gibi
hareket ediyor ve işlerini görüyor.
											Örneğin bir gün laboratuvarda,
											yanlışlıkla izolasyon
bantlarının üzerine bastı.
											Ayakkabınıza bir şey 
takıldığında ne yaparsınız?
											Bu şekilde eğilmezsiniz;
biraz tuhaf kaçar.
											Ayağınızı sallarsınız,
											bacağa sinirsel yolla bağlandıktan
birkaç saat sonra
											Jim de aynen böyle yaptı.
											En çok dikkatimi çeken şey,
											Jim'in deneyimini bize anlatması oldu.
											''Robot, benim bir parçam oldu.'' dedi.
									","
											Ahora, Jim se mueve y se comporta como si 
la extremidad sintética fuera parte de él.
											Por ejemplo, un día en el laboratorio,
											accidentalmente pisó 
un rollo de cinta aislante.
											Ahora, ¿qué haces cuando algo 
está pegado a tu zapato?
											No alcanzas abajo así; 
es demasiado incómodo
											En cambio, lo sacudes,
											y eso es exactamente lo que hizo Jim
											después de estar conectado neuronalmente 
a la extremidad por unas pocas horas.
											Lo que fue más interesante para mí
											es lo que Jim nos estaba diciendo 
que estaba experimentando.
											Él dijo: ""El robot se convirtió 
en parte de mí"".
									","
											Jetzt bewegt sich Jim und benimmt sich, 
als wäre die Prothese ein Teil von ihm.
											Zum Beispiel trat er eines Tages
											im Labor versehentlich 
auf eine Rolle Isolierband.
											Was tun Sie, wenn etwas
an Ihrem Schuh klebt?
											Man bückt sich nicht runter; 
das ist viel zu unbequem.
											Stattdessen schüttelt man es ab,
											und genau das tat Jim,
											nachdem er erst seit ein paar Stunden 
neural mit dem Bein verbunden war.
											Am interessantesten war für mich,
											als Jim uns erzählte, was er empfand.
											Er sagte: ""Der Roboter
wurde ein Teil von mir.""
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											Jim Ewing: The morning after the first
time I was attached to the robot,
											my daughter came downstairs
and asked me how it felt to be a cyborg,
											and my answer was
that I didn't feel like a cyborg.
											I felt like I had my leg,
											and it wasn't that I was
attached to the robot
											so much as the robot was attached to me,
											and the robot became part of me.
											It became my leg pretty quickly.
									","
											Jim Ewing: Robota bağlandıktan
sonraki ilk sabah
											kızım yanıma geldi ve siborg olmanın
nasıl bir duygu olduğunu sordu,
											siborg gibi hissetmediğimi söyledim.
											Bacağım yerindeymiş gibi hissediyordum
											ve sanki ben robota bağlı değilim de
											robot bana bağlı gibi
											ve robot benim bir parçam oldu.
											Robot hızlı bir şekilde bacağım oldu.
									","
											Jim Ewing: La mañana después de la 
primera vez que estuve apegado al robot,
											mi hija bajó y me preguntó 
cómo era ser un ciborg,
											y mi respuesta fue que 
no me sentía como un ciborg.
											Sentí que tenía mi pierna,
											y no era que estuviera apegado al robot
											tanto como el robot estaba conectado a mí,
											y el robot se convirtió en parte de mí.
											Se convirtió en mi pierna bastante rápido.
									","
											Jim Ewing: Am Morgen nach dem ersten Mal,
als ich am Roboter angeschlossen war,
											kam meine Tochter runter und fragte mich, 
wie es sich anfühlte, ein Cyborg zu sein,
											und meine Antwort war,
dass ich mich nicht wie ein Cyborg fühlte.
											Es war, als hätte ich mein Bein,
											und ich war nicht so sehr
an den Roboter angeschlossen,
											wie der Roboter an mich,
											und der Roboter wurde ein Teil von mir.
											Er wurde ziemlich schnell mein Bein.
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											Hugh Herr: Thank you.
									","
											Hugh Herr: Teşekkürler.
									","
											Hugh Herr: Gracias.
									","
											Hugh Herr: Danke.
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Beifall)
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											By connecting Jim's
nervous system bidirectionally
											to his synthetic limb,
											neurological embodiment was achieved.
											I hypothesized that because Jim
can think and move his synthetic limb,
											and because he can feel those movements
within his nervous system,
											the prosthesis is no longer
a separate tool,
											but an integral part of Jim,
an integral part of his body.
											Because of this neurological embodiment,
Jim doesn't feel like a cyborg.
											He feels like he just has his leg back,
											that he has his body back.
									","
											Jim'in sinir sistemini iki yönlü olarak
											sentetik bacağa bağlarken
											nörolojik kapsama başarıya ulaştı.
											Jim artık sentetik bacağını düşünebiliyor
ve hareket ettirebiliyor
											ve bu hareketleri sinir sisteminde
hissedebiliyor diye
											protezin ayrı bir araç olmadığı,
											Jim'in vücudunun entegre bir parçası
olduğu hipotezine vardım.
											Bu nörolojik kapsama sayesinde
Jim siborg gibi hissetmiyordu.
											Bacağı yerine gelmiş gibi hissediyordu,
											vücuduna yeniden kavuşmuş gibi.
									","
											Al conectar bidireccionalmente 
el sistema nervioso de Jim
											a su extremidad sintética,
											hemos hecho posible 
una manifestación neurológica.
											Mi hipótesis de que, dado que Jim puede 
pensar y mover su extremidad sintética,
											y puede sentir esos movimientos 
dentro de su sistema nervioso,
											la prótesis ya no es 
una herramienta separada,
											sino una parte integral de Jim, 
una parte integral de su cuerpo.
											Debido a esta encarnación neurológica, 
Jim no se siente como un ciborg.
											Siente que recuperó su pierna,
											que recuperó su cuerpo.
									","
											Indem wir Jims Nervensystem bidirektional
mit seinem künstlichen Bein verbanden,
											bewirkte es eine
neurologische Verkörperlichung.
											Vermutlich weil Jim sein künstliches Bein
mitdenken und bewegen kann
											und weil er diese Bewegungen 
in seinem Nervensystem fühlen kann,
											ist die Prothese nicht mehr 
ein gesondertes Hilfsmittel,
											sondern ein integraler Bestandteil
von Jim und seinem Körper.
											Wegen der neurologischen Verkörperlichung
fühlt sich Jim nicht wie ein Cyborg.
											Er fühlt sich, als hätte er
sein Bein zurück,
											als hätte er seinen Körper zurück.
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											Now I'm often asked
											when I'm going to be neurally linked
to my synthetic limbs bidirectionally,
											when I'm going to become a cyborg.
											The truth is, I'm hesitant
to become a cyborg.
											Before my legs were amputated,
I was a terrible student.
											I got D's and often F's in school.
											Then, after my limbs were amputated,
											I suddenly became an MIT professor.
									","
											Bana sık sık soruluyor;
											sinirsel yolla sentetik uzuvlarıma
ne zaman iki yönlü bağlanacağım?
											Ne zaman siborg olacağım?
											Aslına bakarsanız ben siborg
olma konusunda emin değilim.
											Çünkü bacaklarım ampüte edilmeden önce
korkunç bir öğrenciydim.
											Sürekli kötü notlar alıyordum.
											Sonra bacaklarım ampüte edildi,
											birden MIT akademisyeni oldum.
									","
											A menudo me preguntan cuándo 
voy a estar vinculado neuronalmente
											a mis extremidades sintéticas 
en forma bidireccional,
											cuando voy a convertirme en un ciborg.
											La verdad es que dudo 
de convertirme en un ciborg.
											Antes de que me amputaran las piernas, 
era un estudiante terrible.
											Obtuve malas notas en la escuela.
											Más tarde, después de la amputación 
de mis extremidades,
											de repente me convertí en profesor de MIT.
									","
											Jetzt werde ich oft gefragt,
											wann ich mich mit meinen Prothesen
neural bidirektional verbinden lasse,
											wann ich ein Cyborg werden will.
											Die Wahrheit ist, ich zögere, 
ein Cyborg zu werden.
											Bevor meine Beine amputiert wurden, 
war ich ein schrecklicher Schüler.
											Ich bekam in der Schule
Fünfen und oft Sechsen.
											Nachdem meine Glieder amputiert wurden,
											wurde ich plötzlich ein MIT-Professor.
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									","
											(Lachen)
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Beifall)
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											Now I'm worried that once I'm neurally
connected to my limbs once again,
											my brain will remap
back to its not-so-bright self.
									","
											Korkarım sinirsel olarak bacaklarıma
yeniden bağlanınca
											beynim o çok da çalışkan olmayan
hâline geri dönecek.
									","
											Mi preocupación es que una vez que esté 
conectado a mis extremidades nuevamente,
											mi cerebro vuelva al camino 
de un yo no tan brillante.
									","
											Ich befürchte, sobald ich wieder 
neural mit meinen Beinen verbunden bin,
											wird mein Gehirn wieder zu seinem 
nicht so hellen Selbst zurückkehren.
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risa)
									","
											(Lachen)
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											But you know what, that's OK,
because at MIT, I already have tenure.
									","
											Aslında sorun olmaz,
çünkü MIT'de kadroluyum zaten.
									","
											Pero saben qué, está bien, 
porque en MIT ya me contrataron.
									","
											Aber wissen Sie, das ist okay, 
denn ich bin am MIT schon fest angestellt.
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									","
											(Lachen)
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Beifall)
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
