en,tr,fr,es,title,speaker,duration,tags
"
											He's exploiting the knowledge
that he's earned
											through a lifetime's experience.
											More generally,
											knowing about
the explore/exploit trade-off
											can make it a little easier for you
to sort of relax and go easier on yourself
											when you're trying to make a decision.
											You don't have to go
to the best restaurant every night.
											Take a chance, try something new, explore.
											You might learn something.
											And the information that you gain
											is going to be worth more
than one pretty good dinner.
									","
											Tüm hayatı boyunca
											edindiği bilgiyi sömürüyordur.
											Genellemek gerekirse,
											keşif/sömürü ödünleşimini biliyor olmak
											siz bir karar vermeye
çalştığınızda rahatlamanıza
											ve kendinize fazla
yüklenmemenize yardımcı olur.
											Her gece en iyi restorana
gitmenize gerek yok.
											Şansınızı deneyin, 
farklı bir şey deneyin, keşfedin.
											Yeni bir şey öğrenebilirsiniz.
											Ve edindiğiniz bilgi
											iyi bir akşam yemeğinden 
daha değerli olacaktır.
									","
											Il exploite le savoir
accumulé durant sa vie.
											De manière générale,
être conscient de ce compromis
											vous rend la vie plus facile et plus relax
au moment de prendre une décision.
											Pourquoi aller dans le meilleur
restaurant tous les soirs ?
											Osez quelque chose de nouveau, explorez !
Vous pourriez apprendre quelque chose.
											L'information gagnée aura plus de valeur
que ce dîner pas mal du tout.
									","
											Está explotando el conocimiento acumulado
											durante una vida de experiencia.
											En líneas más generales, entender
el dilema exploración-explotación
											puede ayudar a relajarnos un poco
											a la hora de tomar decisiones.
											No hace falta ir siempre
al mejor restaurante.
											Arriesguen, prueben algo nuevo, exploren.
											Tal vez aprendan algo,
											y la información que recolecten
											va a ser más valiosa que una buena cena.
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											Computer science can also help
to make it easier on us
											in other places at home and in the office.
											If you've ever had
to tidy up your wardrobe,
											you've run into a particularly
agonizing decision:
											you have to decide what things
you're going to keep
											and what things you're going to give away.
											Martha Stewart turns out
to have thought very hard about this —
									","
											Bilgisayar bilimi de 
ev ve ofis gibi yerlerde
											bize kolaylıklar sağlayabilir.
											Eğer gardrobunuzu düzenlemeniz gerektiyse,
											özellikle cefalı bir seçimle 
karşı karşıya kalmışsınızdır:
											hangi eşyaları tutacağınıza
											ve hangilerini bağışlayacağınıza 
karar vermeniz gerekir.
											Martha Stewart bu konuda
fazlasıyla düşünmüş olmalı -
									","
											La science informatique nous aide aussi
à rendre la vie plus facile
											ailleurs, à la maison ou au bureau.
											Quand vous rangez votre penderie,
											vous avez ces choix impossibles
et angoissants à faire :
											qu'allez-vous conserver,
											et qu'allez-vous donner ?
											Martha Steward y a consacré
beaucoup de réflexion.
									","
											La ciencia de la computación
también puede ayudarnos
											en casa y en el trabajo.
											Si alguna vez tuvieron
que organizar el ropero,
											habrán tenido que tomar
una decisión sumamente difícil:
											qué cosas guardar y qué cosas regalar.
											Parece que Martha Stewart
estuvo pensando mucho en esto,
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risas)
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											and she has some good advice.
											She says, ""Ask yourself four questions:
											How long have I had it?
											Does it still function?
											Is it a duplicate
of something that I already own?
											And when was the last time
I wore it or used it?""
											But there's another group of experts
											who perhaps thought
even harder about this problem,
											and they would say one of these questions
is more important than the others.
											Those experts?
											The people who design
the memory systems of computers.
											Most computers have
two kinds of memory systems:
											a fast memory system,
											like a set of memory chips
that has limited capacity,
											because those chips are expensive,
											and a slow memory system,
which is much larger.
											In order for the computer to operate
as efficiently as possible,
											you want to make sure
											that the pieces of information
you want to access
											are in the fast memory system,
											so that you can get to them quickly.
											Each time you access
a piece of information,
											it's loaded into the fast memory
											and the computer has to decide which item
it has to remove from that memory,
											because it has limited capacity.
									","
											ve birkaç iyi tavsiyesi var.
											Der ki, ""Kendinize dört soru sorun:
											Ne zamandan beri bendeydi?
											Hala çalışıyor mu?
											Sahip olduğum başka bir şeyle 
aynı işe mi yarıyor?
											Ve en son ne zaman giyindim 
veya kullandım?""
											Fakat başka bir grup uzman,
											ki muhtemelen bu sorun hakkında 
daha fazla düşünmüştür,
											bu sorulardan birinin diğerlerinden 
daha önemli olduğunu söylerler.
											Hangi uzmanlar mı?
											Bilgisayarların hafıza sistemlerini 
tasarlayan insanlar.
											Bilgisayarların çoğunda
iki tip hafıza sistemi vardır:
											hızlı hafıza sistemi,
											sınırlı kapasiteye sahip olan
hafıza çipleri gibidir
											çünkü o çipler pahalıdır
											ve daha geniş olan yavaş hafıza sistemi.
											Bilgisayarın olabildiğince
verimli çalışabilmesi için
											erişmek istediğiniz bilgi parçalarının
											hızlı hafıza sisteminde olduğundan
											emin olmak istersiniz,
											böylece onlara hızlıca ulaşabilirsiniz.
											Bir bilgi parçasına her eriştiğinizde
											hızlı hafıza içerisine yüklenir
											ve bilgisayar, sınırlı kapasiteye
sahip olduğu için
											o hafızadan hangi kalemi 
kaldırması gerektiğine karar vermelidir.
									","
											Elle en a retiré de bons conseils :
											« Posez-vous quatre questions :
											Depuis combien de temps ai-je ça ?
											Est-ce qu'il me va toujours ?
											Ai-je autre chose de similaire ?
											Quand l'ai-je porté
pour la dernière fois ? »
											Il y a toutefois un autre
genre de spécialistes
											qui y a sans doute pensé plus intensément.
											Ils ajouteraient qu'une de ces questions
est plus importante que les autres.
											Quels spécialistes ?
											Ceux qui conçoivent les systèmes
de mémoire des ordinateurs.
											Les ordinateurs ont deux
types de processeur :
											un processeur rapide,
											comme un ensemble de cartes mémoires
avec une capacité limitée,
											car elles sont coûteuses,
											et une mémoire RAM, plus lente
mais de plus grande capacité.
											Pour optimiser
l'efficacité de l'ordinateur,
											on doit s'assurer que les informations
auxquelles on veut avoir accès
											sont dans le processeur rapide,
pour les récupérer rapidement.
											Chaque fois qu'on récupère une donnée,
elle est chargée dans le processeur,
											et l'ordinateur doit décider
ce qu'il va effacer
											pour lui laisser de la place.
									","
											y tiene algunos buenos consejos.
											""Háganse cuatro preguntas"", dice.
											""¿Cuánto hace que lo tengo?,
											¿funciona todavía?,
											¿es lo mismo que otra cosa que ya tengo?
											y ¿cuándo fue la última vez que lo usé?"".
											Pero hay otro grupo de expertos
											que tal vez ha pensado
aún más en este tema,
											y, según ellos, una de estas preguntas
es más importante que las otras.
											¿Y esos expertos?
											Son los que diseñan la memoria
de las computadoras.
											La mayoría tienen dos tipos de memoria:
											la memoria rápida,
											como un set de chips
con capacidad limitada,
											porque los chips son caros,
											y una memoria lenta
que es mucho más grande.
											Para que la computadora sea
lo más eficiente posible,
											hay que asegurarse
											de que los datos que necesitamos
											estén en la memoria rápida,
											para poder encontrarlos rápidamente.
											Cada vez que requerimos información,
											la computadora carga los datos
en la memoria rápida,
											y para eso tiene que decidir
qué sacar de esa memoria,
											porque tiene una capacidad limitada.
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											Over the years,
											computer scientists have tried
a few different strategies
											for deciding what to remove
from the fast memory.
											They've tried things like choosing
something at random
											or applying what's called
the ""first-in, first-out principle,""
											which means removing the item
											which has been in the memory
for the longest.
											But the strategy that's most effective
											focuses on the items
which have been least recently used.
											This says if you're going to decide
to remove something from memory,
											you should take out the thing which was
last accessed the furthest in the past.
											And there's a certain
kind of logic to this.
											If it's been a long time since you last
accessed that piece of information,
											it's probably going to be a long time
											before you're going to need
to access it again.
											Your wardrobe is just like
the computer's memory.
											You have limited capacity,
											and you need to try and get in there
the things that you're most likely to need
											so that you can get to them
as quickly as possible.
											Recognizing that,
											maybe it's worth applying
the least recently used principle
											to organizing your wardrobe as well.
											So if we go back
to Martha's four questions,
											the computer scientists
would say that of these,
											the last one is the most important.
									","
											Yıllar boyunca,
											hızlı hafızadan neyi çıkarmak
gerektiğine karar vermek için
											bilgisayar bilimciler
farklı stratejiler denediler.
											Rastgele nesneler seçmeyi
											veya ""ilk giren ilk çıkar prensibi""
											yani hafızada en uzun zamandır bulunan
kalemi kaldırmak gibi
											birkaç farklı strateji denediler.
											Fakat en etkili strateji,
											yakın zamanda kullanılmayan 
kalemlere odaklanır.
											Eğer hafızadan bir şey kaldırılacaksa
bunun son erişilme zamanı
											geçmişte en uzak olan parça 
olması gerektiğini söyler.
											Ve bunda belli bir mantık vardır.
											O bilgi parçasına son erişilmesinin 
üzerinden uzun zaman geçti
											ve bir dahaki ihtiyaç olacak zamana kadar
											muhtemelen yine uzun bir zaman geçecektir.
											Gardırobunuz da 
bilgisayarın hafızası gibidir.
											Sınırlı bir kapasiteniz var
ve oraya ihtiyacınız olma ihtimali
											en yüksek olan şeyleri 
koymaya çalışmalısınız,
											böylece onlara mümkün olan 
en hızlı şekilde erişebilirsiniz.
											Bunu dikkate alarak
											yakın zamanda kullanılmayanları 
kaldırma prensibini
											gardırobunuzu düzenlerken kullanmanız
uygulamaya değer.
											Martha'nın dört sorusuna dönersek,
											bilgisayar bilimcileri, son sorunun,
											en önemli soru olduğunu söyleyeceklerdir.
									","
											Depuis longtemps,
											les informaticiens ont essayé
différentes stratégies
											de décision sur les données
à enlever du processeur rapide.
											Ils sont passés du choix aléatoire,
											au principe du premier entré,
premier sorti,
											qui signifie enlever les données
les plus anciennes de la mémoire.
											Mais la stratégie
qui s'avère la plus efficace
											se concentre sur les données
qui ont été les moins utilisées.
											Donc, si vous devez choisir des données
pour les effacer du processeur,
											vous devez supprimer celles qui
n'ont plus été utilisées depuis longtemps.
											Il y a une logique sous-jacente.
											S'il y a longtemps que vous n'avez
plus utilisé une information,
											il est probable que vous n'aurez pas
besoin d'y accéder avant longtemps.
											Votre penderie est exactement
comme un processeur.
											La capacité est limitée,
											et vous devez y ranger les vêtements
dont vous aurez le plus besoin
											pour y avoir accès
le plus rapidement possible.
											Fort de ce constat,
											c'est sans doute une bonne idée
d'appliquer ce principe
											pour organiser votre penderie.
											Reprenons les quatre questions de Martha.
											Les informaticiens affirmeront
											que la dernière question
est la plus importante.
									","
											A lo largo del tiempo, los informáticos
han probado distintas estrategias
											para decidir qué sacar
de la memoria rápida.
											Han probado, por ejemplo,
eliminar algo aleatoriamente
											o aplicar el principio
""primero en entrar, primero en salir"",
											que consiste en eliminar de la memoria
lo que lleva más tiempo allí.
											Pero la estrategia más efectiva
											se centra en los elementos
que hace más tiempo que no se usan.
											O sea que, si vamos a eliminar
algo de la memoria,
											deberíamos eliminar lo que se usó
por última vez hace más tiempo.
											Esto tiene cierta lógica.
											Si pasó mucho tiempo desde la última vez
que accedimos a esa información,
											es probable que pase mucho tiempo
											hasta que la necesitemos de nuevo.
											El ropero es lo mismo
que la memoria de la computadora.
											Tenemos una capacidad limitada,
											y tenemos que tratar de poner ahí adentro
lo que más probablemente vayamos a usar
											para poder encontrarlo
lo más rápido posible.
											Habiendo entendido eso,
											tal vez valga la pena
aplicar este principio
											para organizar el ropero.
											Volviendo a las preguntas de Martha,
											los informáticos dirían
											que la última es la más importante.
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											This idea of organizing things
											so that the things you are most
likely to need are most accessible
											can also be applied in your office.
											The Japanese economist Yukio Noguchi
											actually invented a filing system
that has exactly this property.
											He started with a cardboard box,
											and he put his documents into the box
from the left-hand side.
											Each time he'd add a document,
											he'd move what was in there along
											and he'd add that document
to the left-hand side of the box.
											And each time he accessed
a document, he'd take it out,
											consult it and put it back in
on the left-hand side.
											As a result, the documents would be
ordered from left to right
											by how recently they had been used.
											And he found he could quickly find
what he was looking for
											by starting at the left-hand
side of the box
											and working his way to the right.
									","
											Nesneleri düzenlerken
											en çok ihtiyacınız olan şeylerin 
en erişilebilir olması
											ofisinizde de uygulanabilir.
											Japon ekonomist Yukio Noguchi
											bu özelliğe sahip
bir dosyalama sistemi icat etti.
											Bir karton kutuyla başladı
											ve tüm belgelerini kutuya
sol taraftan başlayarak koydu.
											Ne zaman yeni bir belge eklese
											içindeki belgeleri kaydırırdı
											ve yeni belgeyi kutunun soluna eklerdi.
											Bir belgeye eriştiği zaman onu çıkarır,
											inceler ve sol tarafa geri koyardı.
											Böylece, kutu içindeki tüm belgeler,
kullanım sıklığına göre
											soldan sağa doğru sıralanırdı.
											Ve soldan başlayıp
											sağa doğru ilerleryerek
											aradığını hızlıca bulabildiğini fark etti.
									","
											L'idée d'organiser les choses
											afin que celles dont vous avez
le plus besoin soient le plus accessibles
											fonctionne aussi pour le bureau.
											L'économiste japonais Yukio Noguchi
											a inventé un système de rangement
selon ce principe.
											Il a pris une caisse,
											et il y a classé ses documents
en commençant par la gauche.
											Quand il ajoute un document,
il pousse tout le reste vers la droite
											et classe le nouveau document à gauche.
											Chaque fois qu'il prend
un document de la boîte
											pour le consulter, il le range à gauche.
											Par conséquent, les documents sont
classés de gauche à droite
											par ordre d'utilisation récente.
											Il s'est aperçu qu'il trouvait
aisément ce qu'il cherchait
											en feuilletant les documents
de gauche à droite.
									","
											Esta idea de organizar las cosas
											para que lo más accesible sea
lo que usamos con más frecuencia,
											también funciona en el trabajo.
											El economista japonés Yukio Noguchi
											inventó un sistema de archivo
que tiene exactamente esta propiedad.
											Empezó con una caja de cartón,
											y puso sus documentos adentro
empezando por la izquierda.
											Cada vez que agregaba un documento,
											movía todo hacia la derecha
y ponía el nuevo documento a la izquierda.
											Cada vez que usaba un documento lo sacaba,
											lo consultaba, y lo volvía a meter
en la caja, a la izquierda.
											Así, los documentos quedaban
ordenados de izquierda a derecha
											según su uso más reciente.
											Y vio que podía encontrar
rápidamente lo que buscaba,
											si empezaba por la izquierda
y continuaba hacia la derecha.
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											Before you dash home
and implement this filing system —
									","
											Siz eve koşup bu dosyalama sistemini 
uygulamadan önce
									","
											Avant de rentrer à la maison
et classer vos documents ainsi,
									","
											Antes de que salgan corriendo
a implementar esto en sus casas,
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risas)
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											it's worth recognizing
that you probably already have.
									","
											zaten uyguluyor olabileceğinizi 
fark etmeniz önemlidir.
									","
											c'est important de reconnaître
que vous le faites déjà.
									","
											vale la pena reconocer
que probablemente ya lo han hecho.
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risas)
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											That pile of papers on your desk ...
											typically maligned
as messy and disorganized,
											a pile of papers is, in fact,
perfectly organized —
									","
											Masanızın üzerindeki kağıt desteleri...
											dağınık ve düzensiz diye iftira atılan
											kağıt desteleri aslında 
mükemmelce düzenlidir
									","
											Ce tas de document sur votre bureau,
											toujours en désordre, mal rangés,
											mais une pile de documents
parfaitement organisés !
									","
											Esa pila de papeles
que tienen sobre el escritorio...
											típicamente tildada
de desprolija y desorganizada,
											la verdad es que la pila
está perfectamente ordenada.
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risas)
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											as long as you, when you take a paper out,
											put it back on the top of the pile,
											then those papers are going
to be ordered from top to bottom
											by how recently they were used,
											and you can probably quickly find
what you're looking for
											by starting at the top of the pile.
									","
											siz bir kağıdı alıp
											destenin en üstüne geri koyduğunuz sürece
											o kağıtlar yukarıdan aşağıya
											kullanım sıklığına göre
sıralanmış olacaktır
											ve destenin üst kısmından başlayarak
											aradığınız şeyi 
muhtemelen kolayca bulacaksınız.
									","
											Tant que vous prenez un papier
											et que vous le reposez
sur le dessus de la pile,
											Ces documents seront classés
de haut en bas
											le plus récemment utilisé au-dessus.
											Vous trouverez sans doute aisément
ce que vous cherchez
											en commençant par le haut de la pile.
									","
											Si cada vez que sacan un papel
											lo vuelven a poner arriba de todo,
											los papeles van a quedar
ordenados de arriba a abajo
											según su uso más reciente,
											y probablemente encuentren
enseguida lo que buscan
											si empiezan por arriba de todo.
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											Organizing your wardrobe or your desk
											are probably not the most pressing
problems in your life.
											Sometimes the problems we have to solve
are simply very, very hard.
											But even in those cases,
											computer science can offer some strategies
											and perhaps some solace.
											The best algorithms are about doing
what makes the most sense
											in the least amount of time.
											When computers face hard problems,
											they deal with them by making them
into simpler problems —
											by making use of randomness,
											by removing constraints
or by allowing approximations.
											Solving those simpler problems
											can give you insight
into the harder problems,
											and sometimes produces
pretty good solutions in their own right.
									","
											Gardırobunuzu veya masanızı düzenlemek
											muhtemelen hayatınızdaki 
en stresli sorunlar değildir.
											Bazen çözmemiz gereken sorunlar 
basitçe çok, çok zordur.
											Böyle durumlarda dahi
											bilgisayar bilimi bazen stratejiler
											ve belki bazı teselliler sunabilir.
											En iyi algoritmalar en mantıklı şeyleri
											en kısa sürede yapmakla ilgilidir.
											Bilgisayarlar zor sorunlarla 
karşılaştığında
											onları daha basit sorunlara
çevirerek hallederler,
											rastlantısallık kullanarak,
											kısıtları kaldırarak
veya hata payını arttırarak.
											Kolaylaştırılmış sorunları çözmek
											zor sorunlarla ilgili iç görüler verebilir
											ve bazen kendi durumlarında 
yeterince iyi çözümler üretebilirler.
									","
											Ranger votre penderie ou votre bureau
											n'est peut-être pas le problème
le plus épineux dans votre vie.
											Parfois, nos problèmes sont très,
très durs à résoudre.
											Mais même dans ces cas,
											l'informatique offre des stratégies
et pourquoi pas, un certain réconfort.
											Les meilleurs algorithmes permettent
de faire ce qui a le plus de sens
											dans le moins de temps possible.
											Un ordinateur qui résout
un problème complexe
											le fait en le découpant
en plus petits problèmes,
											de manière aléatoire,
											en supprimant des contraintes
ou en faisant des approximations.
											Résoudre des problèmes plus simples
											conduit à une meilleure appréhension
des problèmes complexes
											et produisent parfois de bonnes solutions.
									","
											Organizar el ropero o el escritorio
											probablemente no sean los problemas
más urgentes en sus vidas.
											A veces, los problemas que tenemos
que resolver son muy, pero muy difíciles.
											Pero aun en esos casos,
la informática puede ofrecer estrategias.
											y tal vez un poco de alivio.
											Los mejores algoritmos
tratan de hacer lo más razonable,
											en el menor tiempo posible.
											Para encarar problemas difíciles,
											las computadoras los dividen
en problemas más simples
											usando la aleatoriedad,
											eliminando restricciones
o permitiendo aproximaciones.
											Resolver esos problemas simples
											puede ayudarnos a entender
los problemas más difíciles,
											y a veces genera soluciones
bastante buenas.
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											Knowing all of this has helped me
to relax when I have to make decisions.
											You could take the 37 percent rule
for finding a home as an example.
											There's no way that you can
consider all of the options,
											so you have to take a chance.
											And even if you follow
the optimal strategy,
											you're not guaranteed a perfect outcome.
											If you follow the 37 percent rule,
											the probability that you find
the very best place is —
											funnily enough ...
									","
											Bütün bunları bilmek karar verirken 
rahatlamamı sağladı.
											Ev bulmak için yüzde 37 kuralını
örnek olarak alabilirsiniz.
											Tüm seçenekleri ele almanıza imkân yok,
											o yüzden şansınızı deneyin.
											En optimal stratejiyi deneseniz bile,
											mükemmel neticeyi 
garantileyemeyebilirsiniz.
											Eğer yüzde 37 kuralını takip ederseniz
											en iyi mekânı bulma olasılığınız
											şaşırtıcı şekilde ...
									","
											Savoir tout cela m'aide à ne pas stresser
quand je dois prendre des décisions.
											La règle des 37% pour trouver
une maison est un exemple.
											Il est impossible d'envisager
tous les choix.
											Donc, il faut s'en remettre
un peu à la chance.
											De toute façon, même si on adopte
une stratégie optimale,
											rien ne nous garantit un résultat parfait.
											Si vous suivez la règle des 37%,
											la probabilité de trouver
la meilleure maison est -
											et c'est très curieux -
									","
											Saber todo esto me ha ayudado
a relajarme en la toma de decisiones.
											Tomemos la regla del 37 %
para buscar una casa, por ejemplo.
											Es imposible considerar
todas las opciones,
											así que hay que arriesgarse.
											Y aun siguiendo la estrategia óptima,
											puede que no obtengamos
el resultado perfecto.
											Si seguimos la regla del 37 %,
											la probabilidad de encontrar
el mejor lugar es,
											sorprendentemente...
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risas)
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											37 percent.
											You fail most of the time.
											But that's the best that you can do.
									","
											Yüzde 37.
											Çoğu zaman başaramayacaksınız.
											Fakat yapabileceğiniz en iyi şey bu.
									","
											de 37%.
											Vous raterez votre coup
la plupart du temps.
											Mais c'est le mieux
que vous puissiez faire.
									","
											37 %.
											Fallamos la mayoría de las veces,
											pero es lo mejor que podemos hacer.
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											Ultimately, computer science
can help to make us more forgiving
											of our own limitations.
											You can't control outcomes,
just processes.
											And as long as you've used
the best process,
											you've done the best that you can.
											Sometimes those best processes
involve taking a chance —
											not considering all of your options,
											or being willing to settle
for a pretty good solution.
											These aren't the concessions
that we make when we can't be rational —
											they're what being rational means.
									","
											Son olarak, bilgisayar bilimi
bize kendi kısıtlamalarımıza karşı
											daha affedici olmamız
konusunda yardımcı olur.
											Sonuçları değil, sadece işlemleri
kontrol edebilirsiniz.
											Ve en iyi işlemi kullandığınız sürece,
											yapabileceğinizin en iyisini yaptınız.
											Bazen en iyi işlemler 
şansınızı denemeyi içerir,
											tüm seçeneklerinizi dikkate almayı
											veya gayet iyi bir sonucu
kabullenmeye razı olmayı değil.
											Bunlar rasyonel olamayacağımız zaman 
vereceğimiz imtiyazlar değil,
											rasyonel olmanın kendisi demektir.
									","
											Enfin, l'informatique peut nous aider
à devenir plus indulgent
											vis-à-vis de nos limites.
											On ne contrôle pas le résultat,
juste les processus.
											Tant qu'on utilise le meilleur processus,
											on fait du mieux qu'on peut.
											Parfois, cela signifie
de prendre un risque,
											et de ne pas envisager tous les choix,
											ou d'être prêt à accepter
une solution suffisamment bonne.
											Il ne s'agit pas là de concessions
faites sans rationalité,
											mais sont au contraire
l'expression de la raison.
									","
											En última instancia,
la informática puede ayudarnos
											a tolerar mejor las propias limitaciones.
											No se puede controlar
el resultado, solo el proceso.
											Y si hemos usado el mejor proceso,
											hemos hecho lo mejor posible.
											A veces el mejor proceso
implica correr un riesgo:
											no considerar todas las opciones
											o estar conformes
con una solución bastante buena.
											No son concesiones que hacemos
cuando no podemos ser racionales;
											ser racional es justamente esto.
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											Thank you.
									","
											Teşekkürler.
									","
											Merci.
									","
											Gracias.
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
											(Applause)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
"
","
","
","
",3 ways to make better decisions — by thinking like a computer,Tom Griffiths,11:47,"computers,cognitive science,decision-making,choice,TEDx,technology,algorithm,brain,psychology"
