es,tr,en,fr,de,pt,title,speaker,duration,tags
"
											BC: El siguiente poema se llama ""El campo""
											y se basa
											en mi época universitaria
											cuando conocí a un compañero que sigue siendo mi amigo.
											Él vivía, y aún lo hace, en la zona rural de Vermont.
											Yo vivo en Nueva York.
											Nos visitamos mutuamente.
											Y cuando yo voy al campo
											él me enseña cosas como cazar ciervos,
											que básicamente es perderse con una escopeta...
											(Risas)
											...pescar truchas y cosas así.
											Y después él viene a Nueva York
											y yo le enseño lo que sé
											principalmente a fumar y beber.
											(Risas)
											De ese modo intercambiamos nuestras tradiciones.
											El poema que viene
											es sobre mi amigo que trata de decirme algo
											sobre las reglas de etiqueta domésticas
											de la vida en el campo
											que al principio me costó mucho asimilar.
											Se llama ""El campo"".
									","
											BC: Bir sonraki şiirin adı ""Taşra""
											üniversitede
											birisiyle tanıştım,
											hala kendisiyle görüşüyorum.
											Vermont'un kırsal kesiminde yaşıyordu, hala da orada yaşıyor.
											Ben New York'ta yaşıyordum.
											Hala birbirimizi ziyaret ediyoruz.
											Ben taşraya gittiğimde,
											bana geyik avı gibi şeyler öğretirdi,
											geyik avı aslında bir silahla kaybolmak demek —
											(Gülüşmeler)
											balıkçılık gibi şeyler öğretirdi.
											New York'a geldiğinde de
											ben ona bildiklerimi anlatırdım,
											büyük ölçüde sigara ve içki içmek.
											(Gülüşmeler)
											Bu şekilde birbirimizle bilgilerimizi paylaşırdık.
											Şimdiki şiirimde
											onun, anlamakta
											güçlük çektiğim
											taşradaki ev yaşantısını
											bana anlatma çabalarından esinlendim.
											Adı ""Taşra"".
									","
											BC: The next poem is called ""The Country""
											and it's based on,
											when I was in college
											I met a classmate who remains to be a friend of mine.
											He lived, and still does, in rural Vermont.
											I lived in New York City.
											And we would visit each other.
											And when I would go up to the country,
											he would teach me things like deer hunting,
											which meant getting lost with a gun basically —
											(Laughter)
											and trout fishing and stuff like that.
											And then he'd come down to New York City
											and I'd teach him what I knew,
											which was largely smoking and drinking.
											(Laughter)
											And in that way we traded lore with each other.
											The poem that's coming up
											is based on him trying to tell me a little something
											about a domestic point of etiquette
											in country living
											that I had a very hard time, at first, processing.
											It's called ""The Country.""
									","
											BC : Le poème suivant est intitulé « La Campagne »
											et il parle de,
											quand j'étais à la fac
											j'ai fais la connaissance d'un camarade qui est toujours un de mes amis.
											Il a vécu, et vit encore, dans les régions rurales du Vermont.
											J'ai vécu à New York.
											Et nous nous rendions mutuellement visite.
											Et quand je montais à la campagne,
											il m'apprenait des choses comme la chasse au cerf,
											ce qui signifiait en gros se perdre avec un pistolet -
											(Rires)
											et la pêche à la truite et des trucs comme ça.
											Et puis il descendait à New York City
											et je lui apprenais ce que je savais,
											ce qui était essentiellement fumer et boire.
											(Rires)
											Et de cette façon nous avons échangé nos traditions.
											Le poème qui va venir
											parle de sa tentative de me parler un peu
											d'un point de l'étiquette domestique
											de la vie à la campagne
											que j'ai, dans un premier temps, eu du mal à intégrer.
											Ça s'intitule « La Campagne ».
									","
											Das nächste Gedicht heißt: ""Das Land""
											und es basiert auf der Zeit,
											als ich zur Universität ging,
											und ich einen Kommilitonen traf, mit dem ich immer noch befreundet bin.
											Er lebte damals wie heute auf dem Land in Vermont.
											Ich lebte in New York City
											Und wir besuchten einander.
											Und wenn ich aufs Land fuhr,
											brachte er mir solche Dinge bei wie Hirsche jagen,
											was im Grunde genommen heißt, sich mit einem Gewehr zu verlaufen –
											(Gelächter)
											und Forellen angeln und solche Sachen.
											Und er kam nach New York City
											und ich brachte ihm bei, was ich wusste,
											was hauptsächlich Rauchen und Trinken war.
											(Gelächter)
											Und so tauschten wir unser Wissen aus.
											Das nächste Gedicht
											basiert auf ihm, wie er versucht, mir ein wenig
											von der häuslichen Etikette
											auf dem Land zu erzählen,
											wobei ich zu Beginn Schwierigkeiten hatte, diese zu verstehen.
											Es heißt: ""Das Land""
									","
											BC: O poema seguinte chama-se ""O Campo""
											e é baseado em
											quando estive na faculdade
											e conheci um colega que continua a ser meu amigo.
											Ele vivia, e ainda vive, na Vermonte rural.
											Eu vivia na cidade de Nova Iorque.
											E visitávamo-nos um ao outro.
											E quando eu ia para norte até ao campo,
											ele ensinava-me coisas como caçar veados,
											o que significava perder-me com uma arma, basicamente -
											(Risos)
											e pescar trutas e coisas do género.
											E depois ele vinha para sul até Nova Iorque
											e eu ensinava-o aquilo que eu sabia,
											que era em grande parte fumar e beber.
											(Risos)
											E dessa maneira trocávamos tradições um com o outro.
											O poema que aí vem
											é baseado na tentativa dele de me ensinar um nadinha
											de uma regra de etiqueta doméstica
											sobre viver no campo
											que eu tive muita dificuldade, ao início, em processar.
											Chama-se ""O Campo"".
									","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
","
","
","
","
","
","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
											(Video) Narración: ""El campo"".
											Estaba pensando en ti
											cuando me decías que nunca dejara
											una caja de fósforos
											abandonada en la casa
											porque los ratones podrían encontrarla
											y provocar un incendio.
											Pero tu cara estaba en calma
											cuando giraste la tapa
											de la lata redonda
											donde, decías, siempre estaban los fósforos.
											¿Quién podría dormir esa noche?
											¿Quién podría desterrar del pensamiento
											a ese ratón inverosímil
											que desplazándose por la tubería de agua fría,
											detrás del empapelado floral,
											toma un fósforo de madera
											entre sus dientes afilados?
											¿Quién no se lo imagina detrás del rincón,
											ese extremo azul que frota contra una viga tosca,
											la llamarada repentina
											y la criatura, por un momento brillante, incandescente,
											de golpe catapultada al futuro...
											...un propagador de incendio,
											portador de la antorcha
											en un ritual olvidado,
											un pequeño druida marrón
											que ilumina una noche ancestral?
											Y, ¿quién no se daría cuenta,
											iluminado por el aislante en llamas,
											de las diminutas miradas de asombro
											en los rostros de sus compañeros roedores
											una vez habitantes
											de lo que fue tu casa en el campo?
									","
											(Video) ""Taşra""
											Bana bir kutu
											her yerde yakılabilen kibriti
											evin bir köşesinde öylesine bırakmamam gerektiğini
											anlattığında seni düşündüm,
											fareler içine girip
											yangın çıkarabilirlerdi.
											Ama senin yüzün
											kibritleri her zaman sakladığını
											söylediğin tenekenin kapağını açarken
											tamamen duygusuzdu.
											O gece kim uyuyabilirdi ki?
											Kim aklından uzaklaştırabilirdi ki
											alakasız bir farenin
											çiçekli duvar kağıdının arkasındaki
											soğuk su borusunun içinde tırmanıp
											bir tane tahta kibrit çöpünü
											dişlerinin arasında taşıyabileceği düşüncesini?
											Kim gözlerinin onude canladırmazdı ki
											o, köşeden dönerken mavi ucun sert duvara
											sürttüğünde oluşan ani alevi
											ve yaratığın bir aydınlık, parlak anda
											aniden zamanın ötesine atladığını —
											artık bir yangın-çıkarıcısı,
											artık bir fener-taşıyıcısı
											unutulmuş bir ritüelde
											kadim bir geceyi aydınlatan
											küçük kahverengi büyücü?
											Kim fark edemezdi ki
											bir zamanlar taşradaki evinin
											bir seferlik sakinleri,
											alevler içindeki
											fare arkadaşlarının yüzündeki
											küçük şaşkınlık ifadesini?
									","
											(Video) Narration: ""The Country.""
											I wondered about you
											when you told me never to leave
											a box of wooden strike-anywhere matches
											just lying around the house,
											because the mice might get into them
											and start a fire.
											But your face was absolutely straight
											when you twisted the lid down
											on the round tin
											where the matches, you said, are always stowed.
											Who could sleep that night?
											Who could whisk away the thought
											of the one unlikely mouse
											padding along a cold water pipe
											behind the floral wallpaper,
											gripping a single wooden match
											between the needles of his teeth?
											Who could not see him rounding a corner,
											the blue tip scratching against rough-hewn beam,
											the sudden flare
											and the creature, for one bright, shining moment,
											suddenly thrust ahead of his time —
											now a fire-starter,
											now a torch-bearer
											in a forgotten ritual,
											little brown druid
											illuminating some ancient night?
											And who could fail to notice,
											lit up in the blazing insulation,
											the tiny looks of wonderment
											on the faces of his fellow mice —
											one-time inhabitants
											of what once was your house in the country?
									","
											(Vidéo) Narration : « La Campagne ».
											Je m'interrogeais à ton sujet
											quand tu m'as dit de ne jamais laisser
											une boîte d'allumettes de bois sans frottoir
											trainer dans la maison,
											parce que les souris pourraient y entrer
											et provoquer un incendie.
											Mais ton visage était absolument sérieux
											lorsque tu as refermé le couvercle
											sur la boîte ronde
											où les allumettes, disais-tu, sont toujours rangés.
											Qui aurait pu dormir cette nuit-là ?
											Qui aurait pu écarter la pensée
											de la souris unique et improbable
											avançant sans bruit le long d'un tuyau d'eau froide
											derrière le papier peint à fleurs,
											saisissant une unique allumette en bois
											entre les aiguilles de ses dents ?
											Qui aurait pu ne pas le voir tourner un coin,
											la pointe bleue frottant contre la poutre mal poncée,
											l'étincelle soudaine
											et la créature, pour un brillant, moment de gloire,
											soudainement projetée en avance sur son temps -
											maintenant un allumeur de feu,
											maintenant un porte-flambeau
											dans un rituel oublié,
											petit druide brun
											illuminant une nuit ancienne ?
											Et qui aurait pu manquer de remarquer,
											éclairé dans l'isolation embrasée,
											les minuscules regards d'émerveillement
											sur les visages de ses compagnons souris -
											habitants ponctuels
											de ce qui était autrefois ta maison à la campagne ?
									","
											(Video) Erzählung: ""Das Land.""
											Ich habe mich über dich gewundert,
											als du mir gesagt hast, ich solle niemals
											eine Schachtel leicht entzündlicher Streichhölzer
											einfach im Haus herumliegen lassen,
											weil die Mäuse sie finden
											und ein Feuer entfachen könnten.
											Aber dein Gesicht war ganz ernst,
											als du den Deckel
											auf die runde Dose drücktest,
											wo die Streichhölzer, wie du sagtest, immer verstaut waren.
											Wer konnte in dieser Nacht ruhig schlafen?
											Wer konnte den Gedanken
											von der einen Maus wegwischen, die unglaublicherweise
											eine kalte Wasserleitung entlangtrippelt
											hinter der Tapete mit Blumenmuster,
											und ein einzelnes Streichholz
											mit den spitzen Zähnchen festhält?
											Wer konnte sie nicht um die Ecke gehen sehen,
											die blaue Spitze gegen einen grob gearbeiteten Balken reibend,
											und das plötzliche Aufflackern
											und die Kreatur – für einen hellen, glänzenden Moment –
											schnellt plötzlich der Zeit voraus –
											erst ein Brandstifter,
											dann ein Fackelträger
											in einem vergessenen Ritual,
											ein kleiner brauner Druide,
											der eine historische Nacht erhellt.
											Und wer könnte sie nicht bemerken,
											erhellt durch den lodernden Dämmstoff,
											die winzigen Blicke der Verwunderung
											auf den Gesichtern seiner Mäusebrüder –
											ehemals Einwohner dessen,
											was einmal dein Haus auf dem Land war?
									","
											(Vídeo) Narração: ""O Campo"".
											Fizeste-me duvidar
											quando me disseste para nunca deixar
											uma caixa de fósforos
											perdida pela casa,
											porque os ratos poderiam entrar nela
											e provocar um incêndio.
											Mas a tua cara estava absolutamente séria
											quando retiraste a tampa
											da lata redonda
											onde os fósforos, disseste, estão sempre guardados.
											Quem conseguiu dormir nessa noite?
											Quem conseguiu afastar a ideia
											de um improvável ratinho
											andando em pezinhos de lã ao longo de um cano
											por trás do papel de parede floral,
											segurando um fósforo apenas
											entre os seus dentes pontiagudos?
											Quem não conseguia vê-lo a contornar um canto,
											a ponta azul a roçar uma trave mal talhada,
											a chama súbita
											e a criatura, por um brilhante, reluzente momento,
											de repente impulsionada antes do tempo -
											agora um provocador de incêndios
											agora um portador de tochas
											num ritual esquecido,
											pequeno druida castanho
											iluminando uma noite antiga?
											E quem conseguiria deixar de notar,
											acesos no isolamento flamejante,
											os pequenos olhares de assombro
											nas caras dos seus companheiros ratos -
											antigos habitantes
											do que foi outrora a tua casa de campo?
									","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
","
","
","
","
","
","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
											(Aplausos)
									","
											(Alkış)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									","
											(Aplausos)
									","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
","
","
","
","
","
","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
											BC: Gracias.
											(Aplausos)
											Gracias. Y el último poema se llama ""Los muertos"".
											Lo escribí después del funeral de un amigo,
											pero no tanto por él, sino por lo que decía el panegirista,
											como suelen decir los panegiristas:
											el difunto estaría feliz
											de vernos desde lo alto reunidos por él.
											Y, para mí, fue un mal comienzo hacia la otra vida
											presenciar el propio funeral y sentirse gratificado.
											El pequeño poema se titula ""Los muertos"".
									","
											BC: Teşekkür ederim.
											(Alkış)
											Teşekkür ederim. Son şiirin adı ""Ölüler"".
											Bunu bir arkadaşımın cenazesinde yazdım,
											ama arkadaşımla ilgili değil de cenazesindeki konuşmacının,
											cenazelerde konuşan herkesin yaptığı gibi,
											ölen kişinin aşağıya bakıp
											hepimizin toplanmasından ne kadar mutlu olduğu hakkında söyledikleri ile ilgili.
											Bana kalırsa bu, ölümden sonraki yaşama kötü bir başlangıç,
											kendi cenazenize tanıklık edip memnun olmak.
											Bu küçük şiirin adı ""Ölüler"".
									","
											BC: Thank you.
											(Applause)
											Thank you. And the last poem is called ""The Dead.""
											I wrote this after a friend's funeral,
											but not so much about the friend as something the eulogist kept saying,
											as all eulogists tend to do,
											which is how happy the deceased would be
											to look down and see all of us assembled.
											And that to me was a bad start to the afterlife,
											having to witness your own funeral and feel gratified.
											So the little poem is called ""The Dead.""
									","
											BC : Merci.
											(Applaudissements)
											Merci. Et le dernier poème est appelé « Les morts ».
											Je l'ai écrit après les funérailles d'un ami,
											mais pas tant au sujet de l'ami que comme quelque chose que le chantre n'arrêtait pas de dire,
											comme tous les chantres ont tendance à le faire,
											qui est comme la personne décédée serait heureuse
											de regarder en bas et de nous voir tous réunis.
											Et pour moi, c'était un mauvais départ pour l'au-delà,
											d'avoir à être témoin de son propre enterrement et de se sentir satisfait.
											Le petit poème s'appelle donc « Les morts ».
									","
											Danke schön.
											(Applaus)
											Danke schön. Und das letzte Gedicht heißt ""Die Toten"".
											Ich schrieb es nach der Beerdigung eines Freundes,
											aber nicht über meinen Freund, sondern über etwas, das der Grabredner sagte
											so wie es alle Grabredner tun,
											dass die Verblichenen so glücklich sein würden,
											auf uns herabzuschauen und uns hier versammelt zu sehen.
											Das ist für mich ein schlechter Start in das Leben nach dem Tod,
											seine eigene Beerdigung zu sehen und zufrieden zu sein.
											Das kleine Gedicht heißt also: ""Die Toten"".
									","
											BC: Obrigado.
											(Aplausos)
											Obrigado. E o último poema chama-se ""Os Mortos"".
											Escrevi-o depois do funeral de um amigo,
											mas não tanto sobre o amigo como sobre o que foi dito durante o elogio fúnebre,
											que é dito em todos os elogios fúnebres,
											e que é quão feliz o falecido estaria
											se olhasse cá para baixo e nos visse todos reunidos.
											E isso para mim seria um mau começo da vida depois da morte,
											ter de testemunhar o próprio funeral e sentir-me satisfeito.
											O pequeno poema chama-se então ""Os Mortos"".
									","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
","
","
","
","
","
","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
											(Video) Narración: ""Los muertos"".
											Los muertos siempre nos miran desde arriba,
											así dicen.
											Al ponernos los zapatos o hacer un sándwich,
											nos miran desde arriba a través
											del suelo transparente de las naves del cielo,
											mientras reman lentamente
											hacia la eternidad.
											Ven nuestras cabezas
											que se mueven debajo, en la Tierra.
											Y cuando nos recostamos
											en un prado o en un sofá,
											quizá embriagados
											por el zumbido de una tarde calurosa,
											piensan que los estamos viendo,
											y así aumentan las remadas
											y en silencio
											esperan como padres
											que cerremos los ojos.
									","
											(Video) ""Ölüler""
											Ölüler hep bize yukarıdan bakar
											derler.
											Biz ayakkabılarımızı giyerken ya da bir sandviç yaparken,
											yukarıdan bize bakarlar,
											cennetin kayıklarının camdan tabanından
											sonsuzluğa
											kürek çekerken.
											Aşağıdaki Dünya'da
											başlarımızın tepesini izlerler.
											Bir yeşillikte ya da kanepede
											belki de sıcak bir öğleüzerinin
											uğultusundan uyuşmuş
											uzandığımızda,
											onlara baktığımızı düşünürler,
											küreklerini kaldırıp
											sessiz düşerler
											ve tıpkı anne babamız gibi
											gözlerimizi kapamamızı beklerler.
									","
											(Video) Narration: ""The Dead.""
											The dead are always looking down on us,
											they say.
											While we are putting on our shoes or making a sandwich,
											they are looking down
											through the glass-bottom boats of heaven
											as they row themselves slowly
											through eternity.
											They watch the tops of our heads
											moving below on Earth.
											And when we lie down
											in a field or on a couch,
											drugged perhaps
											by the hum of a warm afternoon,
											they think we are looking back at them,
											which makes them lift their oars
											and fall silent
											and wait like parents
											for us to close our eyes.
									","
											(Vidéo) Narration : « Les morts ».
											Les morts nous regardent toujours depuis là-haut,
											disent-ils.
											Alors que nous mettons nos chaussures ou faisons un sandwich,
											ils regardent en bas
											à travers les bateaux à fond de verre du ciel
											pendant qu'ils rament lentement
											à travers l'éternité.
											Ils regardent le dessus de nos têtes
											qui se déplacent en dessous sur la Terre.
											Et quand nous nous couchons
											dans un champ ou sur un canapé,
											peut-être drogué
											par le bourdonnement d'une chaude après-midi,
											ils pensent que nous les regardons à notre tour,
											ce qui leur fait lever leurs avirons
											et rester silencieux
											et attendre comme des parents
											que nous fermions les yeux.
									","
											(Video) Erzählung: ""Die Toten""
											Die Toten schauen immer auf uns herunter,
											so sagen sie.
											Während wir unsere Schuhe anziehen oder uns ein Sandwich machen,
											da schauen sie aus den
											himmlischen Glasbodenbooten hinab,
											während sie langsam
											durch die Ewigkeit rudern.
											Sie beobachten, wie sich die Spitzen unserer Köpfe
											unten auf der Erde bewegen.
											Und wenn wir uns hinlegen,
											in einem Feld oder auf der Couch
											vielleicht durch
											das Summen eines warmen Nachmittags betäubt,
											dann denken sie, wir schauen sie auch an,
											so dass sie ihre Ruder anheben
											und ganz still werden
											und sie wie Eltern warten
											dass wir unsere Augen schließen.
									","
											(Vídeo) Narração: ""Os Mortos"".
											Os mortos estão sempre a olhar para nós cá em baixo,
											dizem.
											Enquanto calçamos os sapatos ou fazemos uma sandes,
											eles olham para baixo
											através dos fundos de vidro dos barcos do paraíso
											enquanto lentamente vão remando
											através da eternidade.
											Vêem o topo das nossas cabeças
											a mover-se na Terra lá em baixo.
											E quando nos deitamos
											num campo ou num sofá,
											talvez enebriados
											pelo cantarolar da tarde quente,
											eles pensam que estamos a olhar para eles,
											o que os faz levantar os remos
											e quedar-se silenciosos
											e esperar como os pais
											à espera que fechemos os olhos.
									","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
","
","
","
","
","
","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
											(Aplausos)
									","
											(Alkış)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									","
											(Aplausos)
									","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
","
","
","
","
","
","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
											BC: No estoy seguro de si animarán otros poemas.
											Me llevó mucho tiempo...
											Es decir, es un maridaje inusual...
											que insume mucho tiempo.
											Pero, de nuevo, nos llevó mucho tiempo
											juntar la rueda y la maleta.
											(Risas)
											Quiero decir, teníamos la rueda desde hacía un tiempo.
											El arrastre es un arte honorable y ancestral.
									","
											BC: Diğer şiirlerin de animasyonlarını yapacaklar mı bilmiyorum.
											Uzun bir zaman aldı —
											Demek istediğidim bu, sıradışı bir evlilik —
											ikisini bir araya getirmek uzun zaman aldı.
											Diğer yandan düşünürseniz
											tekerlekle bavulu bir araya getirmek de uzun sürdü.
											(Gülüşmeler)
											Bir hayli uzun süredir tekerleğe sahiptik.
											Sürüklemek de kadim ve onurlu bir sanat.
									","
											BC: I'm not sure if other poems will be animated.
											It took a long time —
											I mean, it's rather uncommon to have this marriage —
											a long time to put those two together.
											But then again, it took us a long time
											to put the wheel and the suitcase together.
											(Laughter)
											I mean, we had the wheel for some time.
											And schlepping is an ancient and honorable art.
									","
											BC : Je ne sais pas si d'autres poèmes seront animés.
											Il a fallu beaucoup de temps -
											Je veux dire, c'est plutôt rare d'avoir ce mariage -
											beaucoup de temps pour mettre les deux ensemble.
											Mais là encore, il nous a fallu beaucoup de temps
											pour mettre la roue et la valise ensemble.
											(Rires)
											Je veux dire, nous avions la roue depuis pas mal de temps.
											Et trimbaler est un art ancien et honorable.
									","
											Ich weiß nicht, ob andere Gedichte auch animiert werden.
											Es hat lange gedauert –
											So eine Vereinigung ist ja eher ungewöhnlich –
											es hat lange gedauert.
											Aber auf der anderen Seite haben wir auch lange gebraucht,
											um Rollen und Koffer zusammenzubringen.
											(Gelächter)
											Ich meine, wir kannten das Rad schon eine ganze Weile.
											Und Schleppen ist eine alte und ehrwürdige Kunst.
									","
											BC: Não tenho a certeza se outros poemas serão animados.
											Levou muito tempo -
											quer dizer, é bastante incomum fazer-se este casamento -
											e levou muito tempo a juntar estes dois.
											E outra vez, levou-nos muito tempo
											a juntar a roda e a mala...
											(Risos)
											Quer dizer, tínhamos a roda há algum tempo.
											E o transporte é uma arte antiga e honorável.
									","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
","
","
","
","
","
","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
											(Risas)
									","
											(Gülüşmeler)
									","
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									","
											(Risos)
									","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
","
","
","
","
","
","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
											Me queda el tiempo justo
											para leer un poema reciente.
											Si tiene un tema
											ese tema es la adolescencia.
											Está dirigido a una persona determinada.
											Se titula ""A mi estudiante de secundaria de 17 años favorita"".
									","
											Size daha yeni
											bir şiirimi okumak için vaktim var.
											Eğer bir konusu varsa,
											o da ergenlik.
											Bir kişiye adanmış.
											Adı: ""En Sevdiğim 17 Yaşındaki Lise Öğrencisi Kıza"".
									","
											I just have time
											to read a more recent poem to you.
											If it has a subject,
											the subject is adolescence.
											And it's addressed to a certain person.
											It's called ""To My Favorite 17-Year-Old High School Girl.""
									","
											J'ai juste le temps
											de vous lire un poème plus récent.
											S’il a un sujet,
											le sujet est l'adolescence.
											Et il est adressé à une certaine personne.
											Il s'intitule « A ma lycéenne de 17 ans préférée. »
									","
											Ich habe gerade noch genug Zeit,
											Ihnen ein neueres Gedicht vorzulesen.
											Wenn es denn ein Thema hat,
											dann wäre es das Erwachsenenwerden.
											Und es richtet sich an eine bestimmte Person.
											Es heißt ""An meine 17-jährige Lieblingsschülerin"".
									","
											Só tenho tempo
											de vos ler um poema mais recente.
											Se tem um tema,
											o tema é a adolescência.
											E é dirigido a uma certa pessoa.
											Chama-se ""Para a minha rapariga de liceu de 17 anos preferida"".
									","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
"
","
","
","
","
","
","Everyday moments, caught in time",Billy Collins,15:13,"culture,entertainment,humor,poetry"
