es,tr,fr,title,speaker,duration,tags
"
											Y luego, una vez que empezamos 
a hacer ese tipo de conexiones
											y a hacernos esas preguntas 
importantes y grandes,
											entonces podemos hablar de 
cómo podemos ser transformadores,
											en otras palabras, 
¿cómo podemos hacer algo diferente?
											¿Cómo podemos cambiar las prácticas?
											¿Cómo podemos cambiar 
la socialización de los niños
											y las definiciones de masculinidad 
que llevan a estos resultados actuales?
											Este es el tipo de 
preguntas que debemos
											hacernos y el tipo de trabajo 
que tenemos que hacer,
											pero si estamos infinitamente centrados 
en lo que están haciendo las mujeres
											y pensando en las relaciones u otros cosas,
											no vamos a llegar a esta parte.
									","
											Ancak bu tür bağlantıları kumaya ve
											bu önemli ve büyük soruları sormaya başladığımız zaman
											nasıl dönüştürücü bir güç olabileceğimize dair konuşmaya başlayabiliriz.
											Başka bir deyişle, nasıl bir şeyi farklı şekilde yapabiliriz?
											Uygulamaları nasıl değiştirebiliriz?
											Erkek çocuklarının sosyalleşmesini,
											ve bu güncel sonuçlara yol açan erkeklik tanımlarını nasıl değiştirebiliriz?
											Sormamız gereken sorular ve
											yapmamız gereken çalışma budur.
											Fakat biz durmaksızın, kadınların ne yaptığına odaklanır
											ve ilişkiler bazında düşünecek olursak,
											hiçbir yere varamayız.
									","
											Et ensuite une fois que nous commençons
à faire ce type de connexions
											et à poser ces grandes et importantes questions,
											alors ensuite nous pouvons parler de la façon 
dont nous pouvons être évolutifs,
											en d'autres mots, comment pouvons nous faire les choses différemment ?
											Comment pouvons nous changer les habitudes ?
											Comment pouvons nous changer
la socialisation des garçons
											et les définitions de la virilité 
qui mènent à ces résultats actuels ?
											C'est le genre de questions 
que nous avons besoin
											de nous poser et le genre de travail que nous devons faire,
											mais si nous nous concentrons sans cesse sur ce que les femmes font
											et pensent dans les relations ou ailleurs,
											nous n'y arriverons pas.
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Ahora, yo entiendo 
que muchas mujeres
											que han intentado 
hablar de estos temas,
											hoy y ayer y durante años y años,
											a menudo son abucheadas 
por sus esfuerzos.
											Las llamaron con nombres desagradables 
como ""Machacadoras de hombres""
											y ""andro-fóbicas"",
											y el desagradable y ofensivo 
""feminazi"". ¿Verdad?
											¿Y saben todo por qué es?
											Se llama matar al mensajero.
											Es porque las mujeres 
que están respaldando
											y hablando por sí mismas 
y por otras mujeres
											así como por hombres y 
niños, es una declaración
											para sentarse y callarse, mantener 
el sistema actual en su lugar,
											porque no nos gusta cuando 
la gente sacude el barco.
											No nos gusta cuando 
la gente desafía nuestro poder.
											Mejor sería sentarse y 
callarse, en suma.
											Y menos mal que 
las mujeres no lo han hecho.
											Gracias a Dios que 
vivimos en un mundo
											donde hay tal liderazgo de mujeres 
que pueden contrarrestar esto.
									","
											Bu meseleler hakkında dün, bugün ve yıllar boyunca
											konuşmaya çalışan çok sayıda kadının,
											bu girişimlerinden dolayı
											çoğunlukla susturulduğunu biliyorum.
											Bu kadınlara ""erkek düşkünü"" veya
											""erkek düşmanı"" gibi hoş olmayan ve
											""Nazi feminist"" gibi iğrenç ve hakaretamiz lakaplar takılıyor.
											Bütün bunlar ne anlama geliyor biliyor musunuz?
											Buna elçiye zeval vermek denir.
											Çünkü ayağa kalkan ve tacize sessiz kalmayan, hem kendisinin hem de diğer kadınların, erkeklerin ve erkek çocuklarının
											hakkını arayan kadınlara
											oturmalarını, seslerini kesmelerini, güncel sistemi muhafaza etmelerini söyleriz,
											çünkü ortalığın karıştırılmasından hoşlanmayız.
											İnsanların gücümüze meydan okumalarından da
											hoşlanmayız.
											Yani oturup çenenizi kaparsanız daha iyi olur.
											Şükürler olsun ki kadınlar bunu yapmadılar.
											Şükürler olsun ki biz,
											buna karşı savaşabilecek çok sayıda kadın liderin olduğu bir dünyada yaşıyoruz.
									","
											Maintenant, je comprend que
de nombreuses femmes
											qui ont essayé de parler de ces problèmes,
											aujourd'hui et hier, 
pendant des années et des années,
											ont souvent été conspuées
dans leurs efforts.
											Elles se font appelées par de noms d'oiseaux 
comme « anti-homme »
											et « détesteuses d'hommes »,
											et le dégoûtant et offensant « feminazi ». Non ?
											Et vous savez ce que c'est ?
											Ça s'appelle tuer le messager.
											C'est parce que les femmes qui se lèvent
											et parlent pour elles et pour les autres femmes
											aussi bien que pour les hommes et les garçons, 
c'est une déclaration pour qu'elles
											s’assoient et se taisent, 
et gardent le système actuel en place,
											parce que nous n'aimons pas 
lorsque des gens secouent le cocotier.
											Nous n'aimons pas lorsque 
des gens discutent notre pouvoir.
											Vous feriez mieux de vous asseoir 
et vous taire, tout simplement.
											Et dieu merci ces femmes ne l'ont pas fait.
											Dieu merci nous vivons dans un monde
											où il y a assez de leadership
de la part des femmes pour contrer ça.
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Pero uno de los roles de gran alcance que 
los hombres podemos desempeñar aquí
											es que podemos 
decir algunas cosas
											que a veces las mujeres 
no pueden decir,
											o, mejor aún, podemos 
oír decir algunas cosas
											que las mujeres a menudo 
no pueden oírse diciendo.
											Ahora, comprendo que es 
un problema, es el sexismo.
											Pero es la verdad. Y así una de 
las cosas que digo a los hombres,
											y mis colegas y siempre digo,
											es que necesitamos a más hombres 
que tengan el coraje y la fuerza
											de comenzar a levantarse y 
decir algunas de estas cosas,
											y estar con las mujeres 
y no contra ellas
											y fingir que de 
alguna manera esta es
											una batalla entre los sexos 
y otras clases de absurdos.
											Vivimos en el mundo juntos.
									","
											Fakat bu işte erkeklerin oynayabileceği en güçlü rollerden biri
											kadınların bazen söyleyemediği bazı şeyleri
											söyleyebiliyor olmaktır. Hatta daha da iyisi,
											kadınların söylediğini çoğunlukla duymadığımız
											bazı şeylerin söylendiğini duyabiliriz.
											Bunu bir sorun olarak değerlendiriyorum. Bu cinsiyetçiliktir.
											Ama gerçek bu.
											Erkeklere ve mesai arkadaşlarıma sürekli söylediğim şeylerden biri, ayağa kalkmaya ve
											bunlardan bazılarını söylemeye başlayacak cesarete ve güce sahip;
											kadınların karşısında değil, yanında duracak
											ve bu cinsiyetler arasında bir mücadeleymiş gibi yapacak
											daha çok erkeğe ihtiyacımız olduğudur.
											Zira bu dünyada birlikte yaşıyoruz.
											Bu arada, dünyanın dört bir yanında şiddet gören kadınlara
									","
											Mais un des rôles les plus puissants 
que les hommes puissent jouer dans ce travail
											est que nous pouvons dire certaines choses
											que parfois les femmes ne peuvent pas dire,
											ou, mieux encore, nous pouvons 
entendre dire certaines choses
											que bien souvent les femmes 
ne peuvent pas entendre dire.
											Maintenant, je comprend que c'est un problème. 
C'est du sexisme.
											Mais c'est la vérité. Et donc une des choses 
que je dis aux hommes
											et à mes collègues, 
ce que je leur dis toujours,
											c'est que nous avons besoin de plus d'hommes
qui ont le courage et la force
											pour commencer à se lever 
et dire certaines de ces choses,
											être aux côtés des femmes
et non contre elles
											à prétendre que d'une certaine façon c'est
											une bataille entre les sexes et 
d'autres sortes d'absurdité.
											Nous vivons ensemble dans le monde.
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Y por cierto, una de las cosas 
que realmente me molesta
											sobre la retórica contra 
las feministas y otros
											que han construido 
para mujeres maltratadas
											y movimientos de crisis 
de violación del mundo
											es de alguna manera, como 
dije antes, que son anti-hombres.
											¿Qué pasa con todos los muchachos 
que están profundamente afectados
											de manera negativa por lo que 
un hombre adulto les está haciendo
											contra sus madres, 
ellos mismos, sus hermanas?
											¿Qué pasa con todos esos chicos?
											¿Qué pasa con todos 
los niños y los jóvenes
											que han sido traumatizados por 
la violencia de los hombres adultos?
											¿Sabes qué? El mismo 
sistema que produce
											los hombres que abusan de las mujeres 
produce hombres que maltraten a otros hombres.
											Y si queremos hablar 
de víctimas masculinas,
											hablemos de víctimas masculinas.
											La mayoría de las víctimas masculinas de la violencia 
son víctimas de la violencia de otros hombres.
											Así que eso es algo que tienen 
en común las mujeres y los hombres.
											Somos ambos víctimas de 
la violencia de los hombres.
											Así que es en nuestro 
propio interés directo,
											sin dejar de mencionar el hecho de que 
la mayoría de los hombres que conozco
											tienen mujeres y las niñas por las 
que nos preocupamos profundamente,
											en nuestras familias y nuestros círculos 
de amistad y en todos los sentidos.
											Por eso hay tantas razones por las 
que necesitamos que los hombres hablen.
											Parece obvio decirlo 
en voz alta. ¿No es cierto?
											Ahora, la naturaleza del trabajo 
que hago y mis colegas
											en la cultura deportiva y 
el ejército estadounidense, en las escuelas,
											somos pioneros en este enfoque 
llamado del espectador
											para la prevención de 
la violencia de género.
									","
											ve tecavüz krizine yönelik hareketleri başlatan feministlere karşı
											bazı söylemlerle ilgili
											beni gerçekten rahatsız eden şeylerden biri,
											daha önce de söylediğim gibi,
											bir şekilde erkek karşıtı olmalarıdır.
											Bazı yetişkin erkeklerin
											annelerine, kendilerine, kızkardeşlerine yaptıklarından
											derinden ve olumsuz şekilde etkilenen erkek çocuklarına ne demeli?
											Tüm bu çocuklara ne olacak?
											Yetişkin erkeklerin uyguladığı şiddetin travma yaşattığı
											bütün bu genç erkekler ve çocuklara ne olacak?
											Bakın ne diyeceğim?
											Kadınları taciz eden erkekleri yaratan sistemle erkekleri taciz eden erkekleri yaratan sistem aynı.
											Eğer erkek kurbanlardan bahsetmek istiyorsak
											bundan bahsedelim.
											Şiddetin erkek kurbanlarının çoğu, diğer erkeklerin şiddetinin mağdurlarıdırlar.
											Yani bu hem erkeklerin hem de kadınların ortak noktasıdır.
											Bu iki cinsiyet de erkek şiddetinin kurbanıdır.
											Yani tanıdığım erkeklerin çoğunun
											ailelerinde ve arkadaş çevrelerinde
											gerçekten önemsediği kadınların bulunduğu
											gerçeğinden hiç söz etmemek çıkarımıza olacaktır.
											Yani erkeklerin bu konuda seslerini yükseltmeleri için birçok nedenleri var.
											Bunu yüksek sesle söyleyince çok bariz görünüyor, değil mi?
											Benim ve meslektaşlarımın
											spor kültüründe, ABD ordusunda, okullarda
											yaptığımız işin doğası, cinsiyet şiddetini önlemek için
											görgü tanığı yaklaşımı olarak adlandırılan bu yaklaşıma öncülük etmiş olmamızdır.
									","
											Et au fait, une des choses qui m'ennuie vraiment
											à propos de cette rhétorique 
contre les féministes et les autres
											est que nous avons construit 
les mouvements de femmes battues
											et de victimes de viols dans le monde
											est que quelque part, comme je l'ai dit, 
c'est qu'elle sont anti-hommes.
											Qu'en est-il des garçons 
qui sont profondément affectés
											d'une façon négative par 
ce qu'un homme adulte est en train
											de faire à leur mère, 
à eux-mêmes, à leurs sœurs ?
											Qu'en est-il de tous ces garçons ?
											Qu'en est-il de ces jeunes hommes
et de ces garçons
											qui ont été traumatisés par la violence
d'hommes adultes ?
											Vous savez quoi ? 
Le même système qui produit
											des hommes qui maltraitent des femmes, 
produit des hommes qui maltraitent d'autres hommes.
											Et si nous voulons parler des victimes hommes,
											parlons des victimes hommes.
											La plupart des victimes hommes de violence
sont des victimes de la violence d'autres hommes.
											C'est donc quelque chose que les hommes 
et les femmes ont en commun.
											Nous sommes tous les deux victimes 
de la violence des hommes.
											C'est donc notre propre intérêt direct,
											sans parler du fait que 
la plupart des hommes que je connais
											ont des femmes et des filles
auxquelles ils tiennent beaucoup,
											dans nos familles et nos groupes d'amis...
											Il y a donc tant de raisons pour lesquelles 
nous avons besoin que les hommes parlent.
											Ça paraît évident en le disant à haute voix. 
N'est-ce pas ?
											Maintenant, la nature du travail 
que je fais avec mes collègues
											dans le monde sportif, l'armée américaine, 
dans les écoles,
											nous avons été les pionniers de l'approche 
appelée l'approche du curieux
											pour la prévention de la violence sexiste.
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Y quiero darle lo más destacado 
del enfoque del espectador,
											porque es un gran cambio de temática,
											aunque hay un montón de detalles,
											pero el meollo de esto es que en lugar 
de ver a los hombres como perpetradores
											y a las mujeres como víctimas,
											o a las mujeres como perpetradoras, 
los hombres como víctimas,
											o cualquier combinación que haya.
											Estoy usando el género binario. 
Sé que hay más
											que hombres y mujeres, 
hay más que hombres y mujeres.
											Y hay mujeres que son culpables,
											y por supuesto, hay hombres 
que son víctimas.
											Hay un espectro entero.
											Pero en lugar de verlo 
en la manera binaria
											nos centramos en todos nosotros 
como lo que llamamos espectadores,
											y un espectador se define 
como alguien que no es
											un agresor o una víctima 
en una situación dada,
											así que en otras palabras, 
amigos, compañeros, colegas,
											compañeros de trabajo, 
miembros de la familia,
											aquellos que no están directamente 
involucrados en la díada de abuso,
											pero que estamos incrustados 
en relaciones sociales, familiares,
											laborales, escolares y 
con otros semejantes
											que podrían estar en 
esa situación. ¿Qué hacemos?
											¿Cómo hablamos sin temor? 
¿Cómo desafiamos a nuestros amigos?
											¿Cómo apoyamos a nuestros amigos? 
Pero ¿cómo no
											permanecer en silencio ante el abuso?
									","
											Size sadece görgü tanığı yaklaşımının önemli noktalarını ifade etmek istiyorum.
											Çünkü birçok ayrıntısı olmasına karşın,
											bu yaklaşım büyük bir içeriksel değişimdir.
											Ancak bunun en önemli noktası; erkekleri failler ve kadınları kurbanlar olarak
											veya kadınları failler, erkekleri kurbanlar
											olarak görmek yerine
											cinsiyet ikiliğini kullanmaktır.
											Konunun sadece erkek ve kadından,
											eril ve dişilden ibaret omadığını biliyorum.
											Ayrıca kadın failler de,
											kurban erkekler de var.
											Yelpaze geniş.
											Ama bunu ikili biçimde görmek yerine,
											görgü tanığı olarak adlandırdığımız herkese odaklanabiliriz.
											Görgü tanığı, herhangi bir durumda,
											fail veya kurban olmayan biri olarak tanımlanır.
											Başka bir deyişle arkadaşlar,
											ekip ve iş arkadaşları, aile bireyleri,
											yani bir taciz ikilisine doğrudan dahil olmamış kişiler.
											Ama biz bu duruma düşmüş olabilecek diğer insanlarla
											sosyal hayat, aile hayatı, iş hayatı ve okul hayatında ilişkiler kurmuş durumdayız.
											Böyle bir durumda ne yapmalıyız?
											Sesimizi nasıl yükseltmeliyiz? Arkadaşlarımıza nasıl meydan okumalıyız?
											Arkadaşlarımızı nasıl desteklemeliyiz?
											Taciz karşısında nasıl sessiz kalmayız?
									","
											Je veux seulement vous donner 
les grands titres de cette approche du curieux
											parce que c'est un gros changement thématique,
											bien qu'il y ait beaucoup de détails,
											mais le cœur de ça, c'est qu'au lieu 
de voir les hommes comme les coupables
											et les femmes comme les victimes,
											ou les femmes comme les coupables
et les hommes victimes,
											ou tout autre combinaison.
											J'utilise le binaire du genre. 
Je sais qu'il y a plus
											que des hommes et des femmes, 
il y a plus que masculin et féminin.
											Il y a aussi des femmes qui sont coupables
											et bien sûr il y a des hommes qui sont victimes.
											Il y a un large spectre.
											Mais au lieu de le voir à la mode binaire,
											on se concentre sur nous tous 
avec ce qu'on appelle les curieux,
											et un curieux est défini 
comme n'importe qui qui n'est pas
											un coupable ou une victime 
dans une situation donnée,
											en d'autres termes, 
les amis, les copains, les collègues,
											les membre de la famille, 
ceux d'entre nous
											qui ne sont pas directement impliqués
dans un dyade d'abus,
											mais qui sont intégrés dans une culture sociale, 
familiale, du travail, scolaire,
											et avec d'autres paires avec des gens
											qui pourraient être dans cette situation. 
Qu'est-ce qu'on fait ?
											Comment est-ce qu'on en parle ? 
Comment on met au défi nos amis ?
											Comment soutient-on nos amis ? 
Comment ne pas
											rester silencieux face aux abus ?
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Ahora, cuando se trata de 
hombres y la cultura masculina,
											el objetivo es conseguir a 
los hombres que no son abusivos
											para desafiar a 
los hombres que sí lo son.
											Y cuando digo abusivos, 
no me refiero solo
											a hombres que le están 
pegando a las mujeres.
											No solo estamos diciendo 
a un hombre cuyo amigo
											está abusando de su novia 
que deben detener al chico
											en el momento del ataque.
											Es una forma ingenua 
de crear un cambio social.
											Es a lo largo de un continuo, estamos 
tratando de conseguir hombres
											que se interrumpan mutuamente.
											Así, por ejemplo, si eres un chico 
y estás en un grupo de chicos
											jugando al póker, hablando, pasando 
el rato, sin ninguna mujer presente,
											y otro hombre dice 
algo sexista o degradante
											o de acoso a las mujeres,
											en lugar de risa o fingir que no oyes
											necesitamos hombres 
que digan, ""Eh, eso no es gracioso.
											Sabes, podría ser mi hermana 
de la que está hablando,
											y podrías bromear sobre otra cosa?
											O ¿podría hablar de otra cosa?
											No valoro ese tipo de conversación"".
											Al igual que si eres una persona 
blanca y otra persona blanca
											hace un comentario 
racista, y esperan, espero,
											que la gente blanca interrumpa 
esa promulgación racista
											de un compañero blanco.
											Al igual que con el heterosexismo, 
si eres una persona heterosexual
											y no adoptas comportamientos 
de acoso o abusos
											hacia las personas de 
diversas orientaciones sexuales,
											si no dices algo frente a otras 
personas heterosexuales haciendo eso,
											entonces, en cierto sentido, 
¿no es tu silencio
											una forma de consentimiento y complicidad?
									","
											Konu erkekler ve eril kültür olduğunda
											amaç, tacizci erkeklere meydan okumak için
											tacizci olmayan erkeklere ulaşmaktır.
											Tacizci derken
											sadece kadınları döven erkekleri kastetmiyorum.
											Yalnızca sevgilisini taciz eden bir arkadaşa sahip bir adamın
											arkadaşını saldırı anında durdurması gerektiğini söylemiyoruz.
											Bu toplumsal değişim yaratmanın safça bir yoludur.
											Halbuki toplumsal değişim sürece dair bir şeydir,
											erkeklerin bu gibi durumlarda birbirlerine
											müdahale etmelerini sağlamaya çalışıyoruz..
											Mesela, kadınların olmadığı bir ortamda
											poker oynayan, konuşan, hoşça zaman geçiren bir erkek grubu içinde bulunan bir erkekseniz,
											ve başka bir erkek bu ortamda
											cinsiyetçi ya da kadınları aşağılayıcı veya taciz edici nitelikte bir şey söylerse,
											buna gülmek ya da bunu duymazlıktan gelmek yerine
											""Pardon, bu komik değil"" diyebilecek erkeklere ihtiyacımız var.
											""Bu söz ettiğin kişi kız kardeşim de olabilirdi,
											şakalarını başka bir konuda yapsan
											veya başka bir şey hakkında konuşsan olur mu?
											Bu tür konuşmalar hoşuma gitmiyor.""
											Aynı şu örnekteki gibi: beyaz ırka mensup bir kişiyseniz ve beyaz ırka mensup başka bir kişi
											ırkçı bir yorum yaparsa
											başka beyazların
											bu ırkçı lafı keseceğini umarız.
											Tıpkı heteroseksizmde olduğu gibi, eğer heteroseksüel bir insansanız
											ve bizzat kendiniz farklı cinsel yönelimleri olan insanlara karşı
											tacizci veya istismar edici davranışlar sergilemiyorsanız,
											ama bunu yapan diğer heteroseksüel insanların yüzlerine karşı bir şey de söylemiyorsanız
											o zaman bir yerde sizin sessiz kalmanız da
											bu tacize rıza göstermeniz ve suça ortak olmanızla eşanlamlı değil midir?
									","
											Maintenant, lorsqu'il s'agit des hommes 
et de la culture masculine,
											le but est d'amener les hommes 
qui ne sont pas abusifs
											à défier les hommes qui le sont.
											Lorsque je dis abusif, je ne veux pas seulement dire
											les hommes qui frappent les femmes.
											Nous ne sommes pas seulement 
en train de dire qu'un homme dont l'ami
											abuse de sa petite amie doit arrêter le type
											au moment de l'attaque.
											C'est une façon naïve de créer un changement social.
											C'est le long d'un continuum 
que nous essayons d'avoir des hommes
											pour s'interrompre mutuellement.
											Donc, par exemple, si vous êtes un gars
et que vous êtes dans un groupe de gars
											jouant au poker, parlant, 
sortant, sans femme présente
											et qu'un autre gars dit 
quelque chose de sexiste ou dégradant
											ou qui harcèle les femmes;
											au lieu de rire avec eux ou prétendre 
que vous n'avez rien entendu,
											nous avons besoin d'hommes pour dire, 
« Hey, ce n'est pas drôle.
											Tu sais, tu pourrais être en train de parler de ma soeur
											et tu ne pourrais pas faire des blagues sur autre chose ?
											Ou pourrais-tu parler d'autre chose ?
											Je n'apprécie pas ce genre de discussion. »
											Comme si vous étiez une personne blanche 
et qu'une autre personne blanche
											fait un commentaire raciste, 
vous espérez, j'espère,
											que les gens blancs interrompraient 
cette représentation raciste
											par une personne blanche.
											Tout comme l’hétéro-sexisme, 
si vous êtes une personne hétérosexuelle
											et que vous même n'édicter 
pas de comportement harcelant ou abusif
											envers les personnes d'orientations sexuelles variées,
											si vous ne dites pas quelque chose
en face des autres hétérosexuels,
											alors, dans un sens, votre silence
											n'est-il pas une forme de consentement et de complicité ?
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Bien, el enfoque del espectador 
está tratar de darles herramientas
											para interrumpir ese proceso 
y hablar sin temor
											y crear un clima de cultura de pares
											donde se vea el comportamiento 
abusivo como inaceptable,
											no solo porque es ilegal, 
sino porque está mal
											y es inaceptable en la cultura de pares.
											Y si conseguimos que los hombres
											que actúen de manera 
sexista pierdan estatus,
											los hombres jóvenes y muchachos 
que actúan sexistamente
											y acosando a niñas y mujeres,
											así como a otros niños y hombres,
											pierdan estatus como resultado 
de eso, ¿adivinen qué?
											Vamos a ver una disminución 
radical del abuso.
											Porque el perpetrador típico 
no está enfermo y torcido,
											es un chico normal en 
todos los sentidos. ¿No?
									","
											Görgü tanığı yaklaşımı, insanlara bu sürece müdahale etmeleri ve seslerini yükseltmeleri için,
											ayrıca taciz davranışının yalnızca yasa dışı olduğu için değil, aynı zamanda yanlış olduğu için de
											kabul edilemez olarak görüldüğü
											bir kültür iklimi
											yaratmaları için
											araçlar vermeye çalışır.
											Eğer cinsiyetçi davranışlar sergileyen erkeklerin, aslında
											kadınlara ve kızlara karşı olduğu kadar diğer erkeklere ve erkek çocuklarına karşı
											cinsiyetçi ve tacizci davranışlar sergileyen
											genç erkeklerin ve erkek çocuklarının
											statülerini kaybettiği bir dünya yaratabilirsek,
											bilin bakalım ne olacak?
											İşte o zaman tacizin radikal bir şekilde azaldığını göreceğiz.
											Çünkü tipik fail aslında ruhen hasta ve sapık değildir.
											Diğer tüm konularda normal bir erkektir, öyle değil mi?
									","
											Et bien, l'approche du curieux essaye 
de donner au gens les moyens
											d'interrompre ce processus et de s'exprimer
											en créant un climat de culture des pairs
											où les comportements abusifs 
sont vus comme inacceptables,
											pas seulement parce que c'est illégal, 
mais parce que c'est mauvais
											et inacceptable dans la culture des pairs.
											Si nous pouvons atteindre le moment où les hommes
											qui agissent comme des misogynes perdent leur statut,
											les jeunes hommes et les garçons qui agissent de façon
											sexiste et qui harcèlent les filles et les femmes,
											aussi bien envers les autres garçons et hommes,
											perdront ainsi leur statut, devinez quoi ?
											On verra une diminution drastique des abus.
											Parce que le coupable typique
n'est pas malade ou tordu.
											C'est un type normal dans tous les aspects. Non ?
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Ahora, entre las muchas cosas 
buenas que Martin Luther King
											dijo en su corta vida fue,
											""Al final, lo que perjudicará más
											no son las palabras 
de nuestros enemigos
											sino el silencio de 
nuestros amigos"".
											Al final, lo que perjudicará a 
la mayoría no son las palabras
											de nuestros enemigos sino 
el silencio de nuestros amigos.
											Ha habido un montón de silencio 
en la cultura masculina
											sobre esta tragedia en curso 
de violencia de los hombres
											contra las mujeres y 
los niños, ¿no es así?
											Ha habido un montón de silencio.
											Y todo lo que estoy diciendo es que 
tenemos que romper ese silencio,
											y necesitamos más 
hombres para hacerlo.
									","
											Martin Luther King'in kısa hayatında söylediği birçok harika şey arasında
											şu söz de vardı:
											""Her şeyin sonunda, canımızı en çok acıtacak olan,
											düşmanlarımızın sözcükleri değil,
											dostlarımızın sessizliği olacaktır.""
											Her şeyin sonunda, canımızı en çok acıtacak olan,
											düşmanlarımızın sözcükleri değil, dostlarımızın sessizliği olacaktır.
											Kadınlara ve çocuklara yönelik erkek şiddetinin
											bu devam eden trajedisi konusunda
											erkek kültürüne maalesef büyük bir sessizlik hakim, öyle değil mi?
											Bu konuda çok büyük bir sessizlik var.
											Söylediklerim şundan ibaret:
											bu sessizliği bozmamız gerekiyor ve bunu yapmak için daha çok erkeğe ihtiyacımız var.
									","
											Maintenant, parmi les nombreuses grandes choses que Martin Luther King
											a dit dans sa courte vie, il y avait,
											« A la fin, ce qui fera le plus de mal
											n'est pas les mots de nos ennemies
											mais le silence de nos amis. »
											A la fin, ce qui fera le plus de mal
ce n'est pas les mots
											de nos ennemies 
mais le silence de nos amis.
											Il y a eu beaucoup de silence
dans la culture masculine
											concernant les tragédies actuelles 
de la violence des hommes
											envers les femmes et les enfants, n'est-ce pas ?
											Il y a eu énormément de silence.
											Et tout ce que je dit c'est que 
nous avons besoin de briser ce silence,
											et nous avons besoin de plus
d'hommes pour faire ça.
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
