en,pt,tr,de,title,speaker,duration,tags
"
											Here, for example,
is a leaf from a manuscript
											that we imaged,
											which is perhaps the most valuable
Christian Bible in the world.
											The Codex Vercellensis is the oldest
translation of the Gospels into Latin,
											and it dates from the first half
of the fourth century.
											This is the closest we can come
											to the Bible at the time
of the foundation of Christendom
											under Emperor Constantine,
											and at the time also
of the Council of Nicaea,
											when the basic creed of Christianity
was being agreed upon.
											This manuscript, unfortunately,
has been very badly damaged,
											and it's damaged because for centuries
											it had been used and handled
											in swearing in ceremonies in the church.
											In fact, that purple splotch
that you see in the upper left hand corner
											is Aspergillus, which is a fungus
											which originates in the unwashed hands
											of a person with tuberculosis.
											Our imaging has enabled me
to make the first transcription
											of this manuscript in 250 years.
									","
											Aqui, por exemplo, 
temos uma folha de um manuscrito
											que será talvez a Bíblia cristã
mais valiosa do mundo.
											O Codex Vercellensis é a tradução
mais antiga dos Evangelhos para latim.
											Data da primeira metade do século IV.
											Isto é o melhor que conseguimos
											para a Bíblia na época 
da fundação da Cristandade
											no tempo do Imperador Constantino,
											e também na época do Concílio de Niceia,
											quando estava a ser acordado
o credo básico da Cristandade.
											Infelizmente, este manuscrito
está terrivelmente danificado
											e está assim porque, durante séculos,
											foi usado e manipulado
											para cerimónias de juramentos na igreja.
											Com efeito, aquela mancha lilás
que veem no canto superior esquerdo
											é Aspergillus, um fungo
											proveniente de mãos sujas
											duma pessoa com tuberculose.
											A nossa imagiologia permitiu-me
fazer a primeira transcrição
											deste manuscrito, em 250 anos.
									","
											Örnek olarak, burada görüntülediğimiz,
											el yazması sayfası
											belkide dünyadaki 
en değerli Hristiyan İncili.
											Codex Vercellensis, Latince'deki
en eski İncil çevirisi ve
											dördüncü yüzyılın ilk yarısı tarihli.
											Bu bizi, Hristiyanlığın
											İmparator Konstantin 
tarafından kurulduğu zamana,
											ve aynı zamanda Hristiyanlık 
temel ilkelerinin
											kabul edildiği İznik Konseyi zamanına
											en çok yaklaştıran İncil.
											Bu yazma, ne yazık ki çok kötü 
bir biçimde zarar görmüş.
											Çünkü yüzyıllar boyu, kilisedeki
											yemin seramonileri esnasında
											kullanılmış ve elle tutulmuş.
											Aslında, sol kısımda gördüğünüz
mor leke,
											bir mantar olan Aspergillus ki
											veremli bir kişinin yıkanmamış
											ellerinden ortaya çıkar.
											Görüntülememiz, bu el yazmasının 
250 sene içerisindeki,
											ilk yazımını bulmamı sağladı.
									","
											Dies ist etwa das Blatt einer Handschrift,
											die wir abgebildet haben,
											aus der vielleicht kostbarsten
christlichen Bibel der Welt.
											Der Codex Vercellensis ist die älteste
lateinische Übersetzung der Evangelien
											und stammt aus der ersten Hälfte
des vierten Jahrhunderts.
											Näher kommen wir an die Bibel
											aus der Gründungszeit des Christentums
											unter Kaiser Konstantin
											und zurzeit des Konzils von Nicäa,
											als die Basis des christlichen Glaubens
formuliert wurde, nicht heran.
											Diese Handschrift wurde
leider sehr schwer beschädigt,
											weil sie jahrhundertelang
											für Vereidigungsfeiern in der Kirche
											benutzt und angefasst wurde.
											Der lilafarbene Klecks 
oben links in der Ecke
											ist Gießkannenschimmel,
											ein Pilz, der von den ungewaschenen Händen
											einer mit Tuberkulose
infizierten Person stammt.
											Unsere Bildtechnik ermöglichte es,
die erste Transkription
											dieser Handschrift 
in 250 Jahren vorzunehmen.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											Having a lab that can travel
to collections where it's needed, however,
											is only part of the solution.
											The technology is expensive and very rare,
											and the imaging and image
processing skills are esoteric.
											That means that mounting recoveries
											is beyond the reach of most researchers
and all but the wealthiest institutions.
											That's why I founded the Lazarus Project,
											a not-for-profit initiative
											to bring multispectral imaging
to individual researchers
											and smaller institutions
at little or no cost whatsoever.
											Over the past five years,
											our team of imaging scientists,
scholars and students
											has travelled to seven different countries
											and have recovered some of the world's
most valuable damaged manuscripts,
											included the Vercelli Book,
which is the oldest book of English,
											the Black Book of Carmarthen,
the oldest book of Welsh,
											and some of the most valuable
earliest Gospels
											located in what is now
the former Soviet Georgia.
									","
											Mas ter um laboratório que pode ir
ao encontro das coleções onde necessário
											é apenas uma parte da solução.
											A tecnologia é dispendiosa e muito rara,
											as técnicas de imagiologia e do
processamento de imagens são esotéricas.
											Isso significa que as recuperações
em grande escala
											estão fora do alcance
da maior parte dos investigadores,
											são só para instituições abastadas.
											Foi por isso que fundei o Projeto Lázaro,
											uma iniciativa sem fins lucrativos
											para levar a imagiologia multiespectral
a investigadores individuais
											e a pequenas instituições
com um custo pequeno ou mesmo nenhum.
											Durante os últimos cinco anos
											a nossa equipa de cientistas
de imagiologia, estudiosos e estudantes
											viajou a sete países diferentes
											e recuperou alguns dos manuscritos
danificados mais valiosos do mundo,
											incluindo o Livro Vercelli,
que é o livro de inglês mais antigo,
											o Livro Negro de Carmarthen,
o livro mais antigo dos galeses,
											e alguns dos Evangelhos primitivos
mais valiosos
											situados onde é hoje
a antiga Geórgia soviética.
									","
											İhtiyaç halinde, koleksiyona seyahat 
edebilen bir laboratuvar,
											çözümün sadece bir kısmı.
											Teknoloji çok pahalı ve az bulunur.
											Görüntüleme ve görüntü işleme becerileri
olağan dışı.
											Bunun anlamı, kurtarılanların
											montajını, çoğu araştırmacıdan ziyade, 
varlıklı enstitüler yapabilir.
											Bu, bireysel çalışan araştırmacılara
ve bütçesiz,
											daha ufak enstitülere,
											çoklu bant görüntüleyici 
sağlayabilmek adına
											kar amacı gütmeyen,
Lazarus Projesi'ni kurmamın sebebi.
											Geçen beş yılda,
											görüntüleme bilimcisi takımımız, 
bilimcilerimiz ve öğrencilerimiz
											yedi farklı ülkeye seyahat ettiler ve
											içerisinde İngilizce en eski kitap 
olan Vercelli Book, Gal dilindeki
											en eski kitap olan Black Book of
Carmarthen ve
											eski Sovyet Gürcistan'ındaki
bazı çok değerli erken
											dönem İncilleri'nin de bulunduğu, 
dünyanın zarar görmüş,
											en kıymetli, bazı yazmalarını kurtardılar.
									","
											Ein Labor, das man mitnehmen kann,
wo immer es gebraucht wird,
											ist nur Teil der Lösung.
											Die Technik ist teuer und sehr selten.
											Ihre Handhabung und
die Bildverarbeitung ist kompliziert.
											Eine Wiederherstellung anzugehen,
											ist den wenigsten Forschern
und reichsten Institutionen vorbehalten.
											Deshalb habe ich
das Lazarus-Projekt gegründet,
											eine gemeinnützige Initiative,
											um die Multispektraltechnik einzelnen
Forschern und kleinen Institutionen
											günstig oder kostenfrei anzubieten.
											In den letzten fünf Jahren
											hat unser Team aus Wissenschaftlern,
Gelehrten und Studenten
											in sieben verschiedenen Ländern
											einige der weltweit wertvollsten
beschädigten Handschriften gerettet:
											auch das Vercelli Book,
das älteste Buch auf Englisch,
											das Schwarze Buch von Carmarthen,
das älteste in Walisisch
											und einige der kostbarsten
frühen Evangelien,
											die man im ehemaligen sowjetischen
Georgien gefunden hat.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											So, spectral imaging
can recover lost texts.
											More subtly, though, it can recover
a second story behind every object,
											the story of how, when
and by whom a text was created,
											and, sometimes, what the author
was thinking at the time he wrote.
											Take, for example, a draft
of the Declaration of Independence
											written in Thomas Jefferson's own hand,
											which some colleagues of mine
imaged a few years ago
											at the Library of Congress.
											Curators had noticed
that one word throughout
											had been scratched out and overwritten.
											The word overwritten was ""citizens.""
											Perhaps you can guess
what the word underneath was.
											""Subjects.""
											There, ladies and gentlemen,
is American democracy
											evolving under the hand
of Thomas Jefferson.
									","
											Portanto, a imagiologia espectral
pode recuperar textos perdidos.
											Mais subtilmente ainda,
pode recuperar uma segunda história
											por detrás de cada objeto,
											a história de como, quando e por quem
foi criado um texto.
											Por vezes, o que o autor pensava
na época em que o escreveu.
											Vejam, por exemplo, um esboço
da Declaração da Independência
											escrito pelo punho de Thomas Jefferson,
											que alguns dos meus colegas
recuperaram há uns anos
											na Biblioteca do Congresso.
											Os curadores tinham reparado
que havia uma palavra
											que tinha sido riscada e escrita por cima.
											A palavra escrita por cima era ""cidadãos"".
											Talvez imaginem qual era a palavra
que estava por baixo.
											""Súbditos"".
											É esta, senhoras e senhores,
a democracia americana,
											a evoluir sob a mão de Thomas Jefferson.
									","
											Yani görüngelsel görüntüleme, 
kayıp metinleri kurtarabiliyor.
											Dahası her bir eşyanın 
arkasındaki, kimin, neden, nasıl
											yazdığına dair ikinci bir hikayeyi ve
bazen yazarın, yazım esnasında
											ne düşündüğünü de ortaya çıkarabiliyor.
											Örnek olarak, bir kaç yıl önce 
bazı arkadaşlarım,
											Kongre Kütüphanesi'nde bulunan,
Thomas Jefferson'ın
											kendi elleriyle yazdığı, 
Bağımsızlık Bildirisi'nin
											taslağını görüntülediler.
											Kuratörler bir kelimenin baştan sona
											karalanıp tekrar yazıldığını fark ettiler.
											Tekrar yazılan kelime ""vatandaşlar"" idi.
											Belki de altındaki kelimeyi
tahmin edebilirsiniz.
											""Yurttaşlar""
											Orada, bayanlar ve baylar,
Thomas Jefferson'ın
											ellerinde gelişen Amerikan
demokrasisi var.
									","
											Die Spektraltechnik kann also
verlorene Texte wiederherstellen
											und sogar eine zweite, subtilere
Geschichte hinter den Objekten aufdecken:
											wie, wann und von wem
der Text geschaffen wurde,
											und manchmal auch, was der Autor
beim Schreiben gedacht hat.
											Ein Beispiel ist ein Entwurf
der Unabhängigkeitserklärung,
											in Thomas Jeffersons Handschrift,
											die einige Kollegen vor ein paar Jahren
											in der Library of Congress 
abgebildet haben.
											Den Kuratoren war
aufgefallen, dass ein Wort
											durchweg ausgekratzt
und überschrieben war.
											Das darüber geschriebene Wort
lautet ""Bürger"".
											Vielleicht erraten Sie,
was darunter stand.
											""Untertanen"".
											Hier sehen Sie, wie
die amerikanische Demokratie
											sich in der Handschrift
Thomas Jeffersons entwickelt hat.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											Or consider the 1491 Martellus Map,
											which we imaged
at Yale's Beinecke Library.
											This was the map
that Columbus likely consulted
											before he traveled to the New World
											and which gave him his idea
of what Asia looked like
											and where Japan was located.
											The problem with this map
is that its inks and pigments
											had so degraded over time
											that this large, nearly seven-foot map,
											made the world look like a giant desert.
											Until now, we had very little idea,
detailed idea, that is,
											of what Columbus knew of the world
											and how world cultures were represented.
											The main legend of the map
was entirely illegible under normal light.
											Ultraviolet did very little for it.
											Multispectral gave us everything.
											In Asia, we learned of monsters
with ears so long
											that they could cover
the creature's entire body.
											In Africa, about a snake
who could cause the ground to smoke.
											Like starlight, which can convey images
											of the way the Universe
looked in the distant past,
											so multispectral light can take us back
to the first stuttering moments
											of an object's creation.
											Through this lens, we witness
the mistakes, the changes of mind,
											the naïvetés, the uncensored thoughts,
											the imperfections of the human imagination
											that allow these hallowed objects
and their authors
											to become more real,
											that make history closer to us.
									","
											Ou considerem o Mapa Martellus de 1491,
											que recuperámos
na Biblioteca Beinecke de Yale.
											Era o mapa que Colombo
provavelmente consultou
											antes de viajar para o Novo Mundo
											e que lhe deu a ideia do aspeto da Ásia
											e onde estava situado o Japão.
											O problema com este mapa
é que a tinta e os pigmentos
											degradaram-se tanto com o tempo
											que este mapa enorme,
com mais de 2 metros.
											fazia o mundo parecer
um deserto gigantesco.
											Até hoje, tínhamos pouca ideia
											do que Colombo conhecia do mundo
											e de como eram representadas
as culturas mundiais.
											A principal legenda do mapa
estava totalmente ilegível à luz normal
											Os ultravioletas pouco ajudaram.
											Mas o multiespectral deu-nos tudo.
											Na Ásia, soubemos de monstros
com orelhas tão compridas
											que podiam tapar todo o corpo da criatura.
											Em África, uma cobra
que podia fazer o solo fumegar.
											Tal como a luz das estrelas,
podemos invocar imagens
											da forma como o Universo
era visto no passado distante.
											Assim, a luz multiespectral pode levar-nos
aos primeiros momentos titubeantes
											da criação de um objeto.
											Através destas lentes, observamos os erros
e as mudanças de ideias,
											as ingenuidades,
os pensamentos sem censura,
											as imperfeições da imaginação humana
											que permitem que estes objetos esvaziados
e os seus autores
											se tornem mais reais,
											que nos aproximam da História.
									","
											Ya da Yale'in Beinecke El Yazmaları
Kütüphanesi'nde görüntülediğimiz,
											1491 yapımı Martellus Haritası'nı
ele alalım.
											Bu büyük ihtimalle, Columbus'un Yeni Dünya
											yolculuğuna çıkmadan
önce başvurduğu
											ve Asya'nın neye benzediği
ile Japonya'nın yeri
											fikirlerini ona veren harita.
											Bu haritayla ilgili sorunumuz,
mürekkebi ve pigmentleri
											zamanla ağarmış ki bu durum,
											yaklaşık 2 metre büyüklüğündeki
bu haritada,
											dünyayı dev bir çöle çevirmiş.
											Şu ana kadar Columbus'un dünya hakkında
ne bildiğiyle ve dünya kültürlerinin
											nasıl resmedildiği ile ilgili
											çok az, detaylı fikrimiz vardı.
											Haritayla ilgili yaygın efsane, normal
ışık altında tümüyle okunamadığıydı.
											Morötesi ışık çok az yardımda bulunmuştu.
											Çok bantlı görüntüleme bize hepsini verdi.
											Asya'da, tüm vücudunu
kaplayan uzunlukta kulaklara
											sahip canavarların var olduğunu öğrendik.
											Afrika'da ise, toprakta islenmeye 
neden olan bir yılan var.
											Tıpkı bir yıldız ışığı gibi, Evrenin
											uzak geçmişindeki 
görüntüleri bize getirebiliyor.
											Yani çok bantlı ışık bizi eşyaların
yaratıldığı emekleme
											anlarına götürebiliyor.
											Bu lensler aracılığıyla hatalara,
fikir değişikliklerine, toyluklara,
											sansürsüz düşüncelere, insanın
											hayal gücünün kusurlarına
tanıklık ediyoruz.
											Ki bu kutsallaşmış eşyaları ve
onların yazarlarını
											daha gerçekçi kılarak tarihi
											bize daha yakın bir hale sokuyor.
									","
											Oder denken Sie
an die Martellus-Karte von 1491 —
											von uns in der Beinecke Library
in Yale abgebildet.
											Kolumbus hat sie vermutlich
zu Rate gezogen,
											bevor er in die Neue Welt reiste.
											Durch sie bekam er
eine Vorstellung von Asien
											und der Lage Japans.
											Leider hatten ihre Tinte und Farbe
											sich mit der Zeit so zersetzt,
											dass auf der riesigen,
fast zwei Meter großen Karte
											die Welt wie eine riesige Wüste aussah.
											Bisher war wenig Genaues darüber bekannt,
											was Kolumbus über die Welt
											und ihre kulturellen
Erscheinungsformen wusste.
											Die Hauptlegende der Karte war
mit normalem Licht völlig unlesbar.
											Ultraviolettes Licht half wenig.
											Die Multispektraltechnik
hat uns alles gezeigt.
											Wir erfuhren von Monstern in Asien
mit so langen Ohren,
											dass sie den gesamten Körper
des Wesens bedecken konnten.
											Wir erfuhren von einer Schlange in Afrika,
die den Boden zum rauchen brachte.
											Wie Sternenlicht Bilder des Universums
											aus ferner Vergangenheit übermittelt,
											kann multispektrales Licht
uns zurück zu den holperigen Anfängen
											der Schaffung eines Dinges bringen.
											In diesem Licht werden wir Zeugen
von Fehlern, Meinungsänderungen,
											Naivität, unzensierten Gedanken
											und der Unvollkommenheit
menschlicher Fantasie,
											sodass diese geheiligten
Objekte und ihre Schöpfer
											wirklicher werden
											und wir der Geschichte näherkommen.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											What about the future?
											There's so much of the past,
											and so few people
with the skills to rescue it
											before these objects disappear forever.
											That's why I have begun to teach
this new hybrid discipline
											that I call ""textual science.""
											Textual science is a marriage
											of the traditional skills
of a literary scholar —
											the ability to read old languages
and old handwriting,
											the knowledge of how texts are made
											in order to be able
to place and date them —
											with new techniques like imaging science,
											the chemistry of inks and pigments,
											computer-aided optical
character recognition.
									","
											E quanto ao futuro?
											Há tanta coisa do passado
											e tão pouca gente
com competências para o salvar
											antes que esses objetos
desapareçam para sempre
											É por isso que comecei a ensinar
esta nova disciplina híbrida
											a que chamo ""ciência textual"".
											Ciência textual é o casamento
											das competências tradicionais
dum estudioso literário
											— ler línguas antigas
e antigas caligrafias,
											o conhecimento de como se fazem textos
											a fim de poder situá-los e datá-los —
											com novas técnicas
como a ciência da imagiologia,
											a química de tintas e pigmentos,
											o reconhecimento ótico de caracteres
com a ajuda de computadores.
									","
											Peki geleceğe dair ne var?
											Geçmiş adına çok daha fazlası var ve
											bunları sonsuza kadar kaybolmadan
											kurtarabilecek beceride çok az insan var.
											Bu, ""metin bilimi"" dediğim
bu yeni karma disiplini
											öğretmeye başlamamın nedeni.
											Metin bilimi, geleneksel
											edebi bilimcilik becerisiyle, 
eski dilleri ve
											el yazılarını okuyabilme
kabiliyetinin bir birleşimi.
											Görüntüleme bilimi, mürekkep ve
											pigment kimyası, bilgisayar destekli optik
											karakter algılama gibi yeni tekniklerle,
metinlerin
											nasıl oluşturulduğunu, konumlandırıp
											zamanlandırarak öğrenme şansı veriyor.
									","
											Und die Zukunft?
											Es gibt so vieles aus der Vergangenheit
											und kaum Leute mit der Fähigkeit,
Objekte zu retten,
											bevor sie für immer verschwinden.
											Darum lehre ich seit kurzem
ein neues interdisziplinäres Fach,
											das ich ""Textwissenschaft"" nenne.
											Sie vereint die traditionellen
Fähigkeiten der Literaturgelehrten —
											alte Sprachen und Schriften
lesen zu können,
											ihre Entstehung zu verstehen,
											sie zu verorten und zu datieren —
											mit neuen Techniken
wie Bildwissenschaften,
											also Farb- und Pigmentchemie
											und computergestütze optische
Buchstabenerkennung.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											Last year, a student in my class,
											a freshman,
											with a background in Latin and Greek,
											was image-processing a palimpsest
											that we had photographed
at a famous library in Rome.
											As he worked, tiny Greek writing
began to appear from behind the text.
											Everyone gathered around,
											and he read a line from a lost work
											of the Greek comic dramatist Menander.
											This was the first time
in well over a thousand years
											that those words
had been pronounced aloud.
											In that moment, he became a scholar.
									","
											No ano passado, um estudante 
da minha turma, um caloiro,
											com conhecimentos de latim e grego,
											estava a processar
a imagem de um palimpsesto
											que tínhamos fotografado
numa famosa biblioteca de Roma.
											Enquanto trabalhava, começou a aparecer
por detrás do texto, um escrito em grego.
											Juntaram-se todos à volta,
											e ele leu uma linha duma obra perdida
											do dramaturgo cómico grego Menandro.
											Foi a primeira vez
em bem mais de mil anos
											que aquelas palavras
foram pronunciadas em voz alta.
											Naquele momento,
ele passou a ser um erudito.
									","
											Geçen sene, sınıfımdaki
Latince ve Yunanca'ya
											hakim bir birinci sınıf
											öğrencisi Roma'da ünlü

											bir kütüphanede fotoğrafladığımız
											bir palimpsestin görüntüsünü işliyordu.
											O çalıştıkça, metinin arkasında, küçücük
Yunanca bir yazı belirmeye başladı.
											Herkes etrafında toplandı ve
											o Yunan komedi yazarı Menander'in
											kayıp işlerinden bir mısra okudu.
											Bu kelimeler, üzerinden
binlerce yıl geçtikten
											sonra, ilk defa sesli bir
şekilde telaffuz edildi.
											Şu anda kendisi bir bilimci oldu.
									","
											Letztes Jahr arbeitete ein Student,
											ein Erstsemester mit Griechisch-
und Lateinkenntnissen,
											an einem Palimpsest,
											das wir in einer berühmten Bibliothek
in Rom fotografiert hatten.
											Während seiner Arbeit, erschienen hinter
dem Text winzige griechische Buchstaben.
											Wir scharten uns um den Text
											und er las eine Zeile
aus einem verlorenen Werk
											des griechischen 
Komödiendichters Menander vor.
											Zum ersten Mal in über tausend Jahren
											wurden diese Worte laut ausgesprochen.
											In diesem Moment wurde der Student
zu einem Gelehrten.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											Ladies and gentlemen,
that is the future of the past.
									","
											Senhoras e senhores,
é este o futuro do passado.
									","
											Bayanlar ve baylar,
bu geleceğin geçmişi.
									","
											Meine Damen und Herren,
das ist die Zukunft der Vergangenheit.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											Thank you very much.
									","
											Muito obrigado.
									","
											Hepinize çok teşekkürler.
									","
											Vielen Dank.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaus)
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
