pt,tr,en,fr,title,speaker,duration,tags
"
											A forma como é feito hoje
com agulha e seringa,
											a maioria das vacinas
são aplicadas dessa forma
											— com esta tecnologia antiga
e a agulha.
											Mas pode dizer-se que a agulha está 
a reter as nossas respostas imunitárias;
											falha o local imunitário ideal
na pele.
											Para descrever esta ideia,
											temos de fazer uma viagem
através da pele,
											começando por uma dessas projeções
											aplicando o Nanopatch na pele.
											E vemos este tipo de informação.
											Agora, isto é informação real
											— aquilo que vemos é uma projeção
											do Nanopatch que foi aplicado na pele
											e estas cores são diferentes camadas.
											Para dar uma ideia de escala,
											se a agulha fosse mostrada aqui,
seria demasiado grande.
											Seria dez vezes maior
											do que o tamanho do ecrã,
indo também 10 vezes mais fundo.
											É totalmente fora da rede.
											Podem ver imediatamente que
temos estas projeções na pele.
											Aquela camada vermelha é
a rija camada exterior de pele morta,
											mas a camada castanha
e a camada magenta
											estão cheias de células imunitárias.
											Como exemplo, na camada castanha
											existe um certo tipo de célula
chamada célula de Langerhans
											— cada milímetro quadrado do nosso corpo
											está completamente cheio
destas células de Langerhans,
											estas células imunitárias,
e existem outras à mostra também
											que não colorimos nesta imagem.
											Mas podem ver imediatamente
que o Nanopatch
											atinge realmente aquela penetração.
											Sinalizamos milhares e milhares
destas células em particular
											localizadas na largura de um fio de cabelo
											na superfície da pele.
									","
											Günümüzde bu işlem, iğne ve şırınga yoluyla yapılıyor
											birçok aşının vücuda iletilmesi
											bu eski teknolojiyle, yani iğneyle sağlanıyor.
											Ancak vücudumuzun bir bağışıklık tepkisi oluşturmasını engellediği tartışılabilir,
											derideki bağışıklık noktasını ıska geçiyor.
											Bu fikri açıklayabilmek için
											derimizin altına inerek,
											bu çıkıntılardan biriyle;
											cilde uygulanan Nanopatch teknolojisiyle başlamalıyız.
											Böylece bu bilgiye erişebiliriz.
											İşte bu, gerçek bir bilgi.
											Orada gördüğümüz bu şey,
											deriye yapılan Nanopatch uygulamasının bir çıkıntısı.
											Her renk ayrı bir katman.
											Görüntünün ölçeği hakkında bir bilgi vermek gerekirse, diyebilirim ki
											burada iğne olsaydı çok büyük görünürdü.
											Bu perdeden 10 kat büyük olurdu ve
											10 kat derine inmiş olurdu.
											Derinin tamamen altına.
											Derideki bu çıkıntıları kolayca görebilirsiniz.
											Kırmızı olan ölü tabaka
											ama kahverengi ve mor olanlar
											bağışıklık hücreleriyle dolu.
											Örnek vermek gerekirse, kahverengi tabakada
											Langerhans hücresi denilen hücreler var.
											Vücudumuzun her bir milimetre karesi
											bu Langerhans hücreleriyle dolu,
											bu resimde göstermediğimiz
											başka bağışıklık hücreleri de var.
											Gördüğünüz gibi Nanopatch
											uygun şekilde giriyor.
											Tek bir saç kalınlığındaki yüzeyde
											yayılan bu hücrelerin binlercesini
											hedef alıyoruz.
									","
											Now, the way it's done today 
with the needle and syringe,
											most vaccines are delivered that way —
											with this old technology and the needle.
											But it could be argued that the needle 
is holding back our immune responses;
											it's missing our immune sweet spot in the skin.
											To describe this idea,
											we need to take a journey through the skin,
											starting with one of those projections
											and applying the Nanopatch to the skin.
											And we see this kind of data.
											Now, this is real data —
											that thing that we can see there is one projection
											from the Nanopatch that's been applied to the skin
											and those colors are different layers.
											Now, to give you an idea of scale,
											if the needle was shown here, it would be too big.
											It would be 10 times bigger
											than the size of that screen,
going 10 times deeper as well.
											It's off the grid entirely.
											You can see immediately that we 
have those projections in the skin.
											That red layer is a tough outer layer of dead skin,
											but the brown layer and the magenta layer
											are jammed full of immune cells.
											As one example, in the brown layer
											there's a certain type of cell 
called a Langerhans cell —
											every square millimeter of our body
											is jammed full of those Langerhans cells,
											those immune cells, and 
there's others shown as well
											that we haven't stained in this image.
											But you can immediately see that the Nanopatch
											achieves that penetration indeed.
											We target thousands upon thousands 
of these particular cells
											just residing within a hair's width
											of the surface of the skin.
									","
											La façon dont c'est fait aujourd'hui
avec l'aiguille et la seringue,
											la plupart des vaccins 
sont administrés de cette façon —
											avec cette vieille technologie 
et l'aiguille.
											Mais on pourrait dire que l'aiguille
freine nos réponses immunitaires ;
											il manque le juste équilibre immunitaire
dans la peau.
											Pour décrire cette idée,
											nous avons besoin de faire 
un voyage à travers la peau,
											en commençant par l'une de ces projections
											et l'application du Nanopatch à la peau.
											Nous voyons ce genre de données.
											Maintenant, il s'agit de données réelles.
											Nous pouvons voir qu'il y a une projection
											du Nanopatch qui a été appliquée
sur la peau
											et ces couleurs sont différentes couches.
											Maintenant, pour vous donner
une idée de l'échelle,
											si l'aiguille était montrée ici, 
elle serait trop grande.
											Elle serait 10 fois plus grande
											que la taille de cet écran,
allant aussi 10 fois plus profond.
											C'est complètement hors échelle.
											Vous pouvez voir tout de suite que nous
avoir ces projections dans la peau.
											Cette couche rouge est une couche
extérieure dure de peau morte,
											mais la couche brune
et la couche magenta
											sont pleines de cellules immunitaires.
											À titre d'exemple, dans la couche brune
											il y a un certain type de cellules
appelées une cellule de Langerhans,
											chaque millimètre carré de notre corps
											est rempli de ces cellules de Langerhans,
											ces cellules immunitaires, et
il y en a d'autres présentés aussi
											que nous avons pas coloriées
dans cette image.
											Mais vous pouvez tout de suite 
voir que le Nanopatch
											réussit en effet à pénétrer.
											Nous ciblons des milliers et des milliers
de ces cellules particulières
											résidant juste sous la surface
de la peau,
											à une profondeur égale
à l'épaisseur d'un poil.
									",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
","
","
","
",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
											Tal como aquele que inventou
isto e planeou que fizesse isto,
											achei isso excitante.

											Mas e então?
											E então se sinalizaram células?
											No mundo das vacinas,
o que significa isso?
											O mundo das vacinas está a melhorar.
											Está a ficar mais sistemático.
											Contudo, ainda não se sabe realmente
											se uma vacina vai funcionar
											até enrolarem as mangas,
											vacinarem e esperarem.
											Ainda hoje é um jogo.
									","
											Pekala, bunu icat eden ve tasarlayan kişi olarak
											çok ilgi çekici buluyorum. Ama sadece bu kadar mı?
											Yani hücreleri hedefleseniz ne olacak ki?
											Bu aşı camiasında ne anlama geliyor?
											Aşı sektörü iyiye gidiyor
											Daha sistematik bir hal alıyor.
											Yine de, aşının işe yarayıp yaramayacağını,
											kolları sıvayıp aşıyı uygulayıp
											işe yaramasını
											bekleyinceye kadar öğrenemiyorsunuz.
											Bu, bugün dahi bir kumar oyunu.
									","
											Now, as the guy that's invented
this thing and designed it to do that,
											I found that exciting. But so what?
											So what if you've targeted cells?
											In the world of vaccines, what does that mean?
											The world of vaccines is getting better.
											It's getting more systematic.
											However, you still don't really know
											if a vaccine is going to work
											until you roll your sleeves up
											and vaccinate and wait.
											It's a gambler's game even today.
									","
											Étant la personne qui a inventé 
et conçu cette chose pour faire cela,
											je trouve ça passionnant. Et alors ?
											Que se passe-t-il si 
vous avez des cellules ciblées ?
											Dans le monde des vaccins, 
que signifie cela ?
											Le monde des vaccins
est de mieux en mieux.
											Il devient plus systématique.
											Cependant, vous ne savez 
toujours pas vraiment
											si un vaccin va fonctionner
											jusqu'à ce que vous remontez vos manches
											vous vaccinez et vous attendez.
											C'est un pari, 
même aujourd'hui.
									",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
","
","
","
",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
											Tivemos de fazer esse jogo.
											Obtivemos uma vacina da gripe,
											aplicámo-la nos nossos Nanopatch's
											e aplicámos os Nanopatch's na pele,
											e esperámos
											— e isto num animal vivo.
											Esperámos um mês,
											e isto é o que descobrimos.
											Este é o diapositivo que mostra
as respostas imunitárias
											que criámos com um Nanopatch
											comparadas com as da agulha e seringa
num músculo.
											No eixo horizontal temos
a dose apresentada em nanogramas.
											No eixo vertical, temos
a resposta imunitária gerada,
											e esta linha pontilhada indica
o limiar da proteção.
											Se estamos acima dessa linha,
é considerada protetora;
											se estamos abaixo dessa linha,
não o é.
											A linha vermelha está maioritariamente
abaixo daquela curva
											e há realmente apenas um ponto
que é atingido com a agulha que é protetor,
											e é com uma dose elevada de 
6000 nanogramas.
											Mas nota-se imediatamente
a curva distintamente diferente
											que atingimos com a linha azul.
											É o que atingimos com o Nanopatch;
											a dose injetada com o Nanopatch
											é uma curva de imunogenicidade
completamente diferente.
											É uma oportunidade
realmente nova.
											De repente, temos
uma nova alavanca
											no mundo das vacinas.
											Podemos ir por um caminho,
											em que podemos usar uma vacina
que funciona, mas é muito cara
											e podemos conseguir proteção
											com um centésimo da dose
comparado com a da agulha.
											Isso pode levar uma vacina repentinamente
dos 10 dólares para os 10 cêntimos,
											e isso é particularmente importante
para os países em desenvolvimento.
									","
											Biz de bu oyuna dahil olduk.
											Grip aşısı aldık ve
											Nanopatch'e ekledik,
											Nanopatch'i deriye uyguladık
											ve bekledik.
											Bu canlı bir hayvandı.
											Bir ay bekledik
											ve bulduklarımız bunlar.
											Bu Nanopatch ile yaratılmış bagisiklik yanıtın
											bir grafiği.
											İğne ve şırınga ile karşılaştırılıyor.
											Yatay eksen nanogram cinsinden dozu gösteriyor.
											Dikey eksen ise bağışıklık yanıtı.
											Kesikli çizgi ise koruma eşiğini gösteriyor.
											Eğer eşiğin üzerindeyse koruyucu demektir,
											Değilse işe yaramamıştır.
											Kırmızı çizgi çoğunlukla eşiğin altında,
											sadece tek bir noktada eşiği geçiyor
											ve 6000 nanogram gibi oldukça yüksek bir doz.
											Fakat mavi çizgide elde ettiğimiz
											son derece farklı.
											Nanopatch ile başardığımız şey işte bu.
											Verdiğimiz doz oldukça farklı
											bir bağışıklık sağlıyor.
											Gerçekten yeni bir fırsat.
											Aşı dünyasını ileriye taşıyan
											yeni bir firma olduk.
											Bu, bir açıdan
											işe yarayan ama çok pahalı olan bir aşıyı alıp
											ignenin yuzde biri kadar dozla
											aynı korumayı sağlayabilir.
											Bu aşıyı 10 dolardan 10 sente düşürebilir.
											Bu, gelişmekte olan ülkeler için çok önemli.
									","
											So, we had to do that gamble.
											We obtained an influenza vaccine,
											we applied it to our Nanopatches
											and we applied the Nanopatches to the skin,
											and we waited —
											and this is in the live animal.
											We waited a month,
											and this is what we found out.
											This is a data slide showing the immune responses
											that we've generated with a Nanopatch
											compared to the needle and syringe into muscle.
											So on the horizontal axis we have 
the dose shown in nanograms.
											On the vertical axis we have 
the immune response generated,
											and that dashed line indicates 
the protection threshold.
											If we're above that line it's considered protective;
											if we're below that line it's not.
											So the red line is mostly below that curve
											and indeed there's only one point that 
is achieved with the needle that's protective,
											and that's with a high dose of 6,000 nanograms.
											But notice immediately the distinctly different curve
											that we achieve with the blue line.
											That's what's achieved with the Nanopatch;
											the delivered dose of the Nanopatch is
											a completely different immunogenicity curve.
											That's a real fresh opportunity.
											Suddenly we have a brand new lever
											in the world of vaccines.
											We can push it one way,
											where we can take a vaccine 
that works but is too expensive
											and can get protection
											with a hundredth of the dose 
compared to the needle.
											That can take a vaccine that's suddenly 
10 dollars down to 10 cents,
											and that's particularly important 
within the developing world.
									","
											Donc, nous avons dû prendre ce pari.
											Nous avons obtenu un vaccin 
contre la grippe,
											nous l'avons appliqué à nos Nanopatches
											et nous avons appliqué 
les Nanopatches sur la peau,
											et nous avons attendu —
											et c'est dans un animal vivant.
											Nous avons attendu un mois,
											et c'est ce que nous avons découvert.
											Voici une diapo de nos données
qui montre les réponses immunitaires
											que nous avons générées avec un Nanopatch
											par rapport à l'aiguille et la seringue 
dans le muscle.
											Ainsi, sur l'axe horizontal, nous avons
la dose représentée en nanogrammes.
											Sur l'axe vertical, nous avons
la réponse immunitaire générée,
											et la ligne en pointillés indique
le seuil de protection.
											Si nous sommes au-dessus de cette ligne, 
c'est considéré comme protecteur ;
											si nous sommes en dessous de cette ligne,
ce ne l'est pas.
											Ainsi, la ligne rouge est la plupart
du temps en dessous de cette courbe
											et en effet il y a qu'un point réalisé
avec l'aiguille qui est protecteur,
											et c'est avec une dose élevée
de 6000 nanogrammes.
											Mais remarquez immédiatement 
la courbe nettement différente
											que nous atteignons avec la ligne bleue.
											Voilà ce qui atteint avec le Nanopatch,
											la dose délivrée du Nanopatch est
											une courbe d'immunogénicité 
complètement différente.
											C'est une toute nouvelle opportunité.
											Soudain, nous avons un tout nouveau levier
											dans le monde des vaccins.
											Nous pouvons le pousser dans un sens,

											où nous pouvons prendre un vaccin
qui fonctionne, mais qui est trop cher
											et on peut obtenir une protection
											avec un centième de la dose
par rapport à l'aiguille.
											Cela peut réduire le prix d'un vaccin
soudainement de 10 dollars à 10 cents,
											et c'est particulièrement important
dans le monde en développement.
									",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
","
","
","
",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
											Mas existe aqui outro ângulo
											— podemos pegar em vacinas
que hoje não funcionam
											e fazê-las passar aquela linha
											e torná-las protetoras.
											E certamente no mundo das vacinas
											isso pode ser importante.
											Consideremos os 3 grandes:
											VIH, malária, tuberculose.
											São responsáveis por cerca de
sete milhões de mortes por ano,
											e não há nenhum método adequado
de vacinação para qualquer deles.
											Potencialmente, com esta nova alavanca
que temos com o Nanopatch,
											podemos ajudá-lo a acontecer.
											Podemos ajudar a levar essas vacinas 
candidatas além da linha.
											Claro que trabalhamos no meu laboratório
											com muitas outras vacinas que tiveram
											respostas similares 
e curvas similares a esta,
											à que conseguimos com a gripe.
									","
											Bir de diğer açıdan bakalım
											şu an işe yaramayan aşıları
											alabilir ve onları
											koruyucu, işe yarar hale getirebiliriz.
											Bu, aşı sektöründe
											çok önemli olabilir.
											Üç büyük hastalığı düşünelim:
											HIV, sıtma, tüberküloz.
											Bunlar yılda 7 milyon ölümden sorumlu.
											ve bunlar için düzgün bir aşılama metodu yok.
											Nanopatch'in getirdiği gelişmeler sayesinde
											bunlara karşı bir şeyler yapabiliriz.
											Bu aday aşıları bir üst aşamaya taşıyabiliriz.
											Labaratuvarımda grip aşısı ile elde ettiğimiz
											bu grafiğe benzeyen
											sonuçlar veren birçok
											aşı denedik.
									","
											But there's another angle to this as well —
											you can take vaccines that currently don't work
											and get them over that line
											and get them protective.
											And certainly in the world of vaccines
											that can be important.
											Let's consider the big three:
											HIV, malaria, tuberculosis.
											They're responsible for about 
7 million deaths per year,
											and there is no adequate vaccination 
method for any of those.
											So potentially, with this new lever 
that we have with the Nanopatch,
											we can help make that happen.
											We can push that lever to help get those 
candidate vaccines over the line.
											Now, of course, we've worked within my lab
											with many other vaccines that have attained
											similar responses and similar curves to this,
											what we've achieved with influenza.
									","
											Mais il y a également
un autre angle à cela,
											vous pouvez prendre les vaccins 
qui ne fonctionnent pas actuellement
											et les faire passer
au-dessus de cette ligne
											et faire en sorte
qu'ils deviennent protecteurs.
											Certainement dans le monde des vaccins,
											cela peut être important.
											Prenons les trois grands :
											le VIH, la malaria et la tuberculose.
											Ils sont responsables d'environ
7 millions de décès par an,
											et il n'existe pas de méthode adéquate
de vaccination pour aucun d'eux.
											Donc potentiellement,
avec ce nouveau levier
											que nous avons avec le Nanopatch,
											nous pouvons aider à rendre cela possible.
											Nous pouvons pousser 
ce levier pour aider à obtenir
											les vaccins candidats 
au-dessus de la ligne.
											Maintenant, bien sûr, on a travaillé 
dans mon laboratoire
											avec de nombreux autres vaccins
qui ont atteint
											des réponses similaires 
et des courbes similaires à celle-là,
											résultats que nous avons
atteints avec la grippe.
									",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
","
","
","
",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
											Gostava de mudar a conversa para
											outra limitação chave das vacinas de hoje,
											e é a necessidade de manter a cadeia de frio.
											Como o nome sugere — a cadeia de frio —
											é o requisito de se manter a vacina, 
desde a sua produção
											até quando a vacina é aplicada,
											de se manter refrigerada.
											Isso apresenta alguns
desafios logísticos
											mas temos formas de o fazer.
											Este é um caso ligeiramente extremo
											mas ajuda a ilustrar os desafios logísticos,
											particularmente em locais
com poucos recursos,
											do que é necessário para se ter vacinas
											refrigeradas e manter a cadeia de frio.
											Se a vacina estiver demasiado quente,
ela decompõe-se,
											mas curiosamente, se estiver
demasiado fria,
											a vacina pode decompor-se também.
									","
											Günümüz aşı sektörünün
											bir diğer problemine,
											soğuk zincir hattına gelmek istiyorum.
											Adı üstünde, soğuk zincir.
											Aşıyı üretimden
											kullanıma kadar buzdolabında
											tutma işi.
											Lojistik anlamında üstesinden gelmemiz gereken
											bazı sorunlar var.
											Bu ekstrem bir örnek
											ama lojistik problemlerini iyi anlatıyor,
											özellikle fakir bölgelerde.
											Aşı için öncelikle
											buzdolabı ve soğuk zincir gerekli.
											Eğer aşı çok sıcak olursa bozulur,
											ama ilginçtir ki
											çok soğuk olursa da bozulur.
									","
											I'd like to now switch to talk about
											another key shortcoming of today's vaccines,
											and that is the need to maintain the cold chain.
											As the name suggests — the cold chain —
											it's the requirements of keeping 
a vaccine right from production
											all the way through to when the vaccine is applied,
											to keep it refrigerated.
											Now, that presents some logistical challenges
											but we have ways to do it.
											This is a slightly extreme case in point
											but it helps illustrate the logistical challenges,
											in particular in resource-poor settings,
											of what's required to get vaccines
											refrigerated and maintain the cold chain.
											If the vaccine is too warm the vaccine breaks down,
											but interestingly it can be too cold
											and the vaccine can break down as well.
									","
											J'aimerais maintenant parler
											d'une autre lacune importante 
des vaccins actuels,
											et c'est la nécessité de maintenir
la chaîne du froid.
											Comme son nom l'indique, 
la chaîne du froid,
											ce sont les exigences de maintenir
un vaccin réfrigéré
											à partir du moment de sa production
											et jusqu'à son application.
											Maintenant, cela présente 
des défis logistiques
											mais nous avons les moyens de le faire.
											Il s'agit d'un cas un peu extrême
											mais il permet d'illustrer 
les défis logistiques,
											en particulier dans les milieux
pauvres en ressources,
											qui sont nécessaires
pour obtenir des vaccins
											réfrigérés et pour garantir
la chaîne du froid.
											Si le vaccin est trop chaud,
le vaccin ne fonctionne pas,
											mais ce qui est intéressant, 
c'est qu'il peut aussi être trop froid
											et le vaccin ne fonctionne pas non plus.
									",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
","
","
","
",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
											As apostas estão muito altas.
											A OMS estima que em África,
											até metade das vacinas lá usadas
											são consideradas pouco eficazes
											porque em algum ponto
a cadeia de frio falhou.
											É então um grande problema,
e está relacionado com a agulha e seringa
											porque é uma forma líquida da vacina, e 
quando é líquida, precisa de refrigeração.
									","
											Riskler çok yüksek.
											DSÖ'nün Afrika verilerine göre
											aşıların yarısının
											soğuk zincir problemi yüzünden
											işe yaramadığı ortaya çıkmış.
											Büyük bir problem ve iğne ve şırınga ile ilgili
											çünkü aşının sıvı hali soğutmaya ihtiyaç duyuyor.
									","
											Now, the stakes are very high.
											The WHO estimates that within Africa,
											up to half the vaccines used there
											are considered to not be working properly
											because at some point the 
cold chain has fallen over.
											So it's a big problem, and it's tied 
in with the needle and syringe
											because it's a liquid form vaccine, and 
when it's liquid it needs the refrigeration.
									","
											Maintenant, les enjeux sont très élevés.
											L'OMS estime qu'en Afrique,
											jusqu'à la moitié des vaccins 
qui y sont utilisés
											sont considérés comme défectueux
											parce qu'à un moment donné, la
chaîne du froid a été rompue.
											Donc, c'est un gros problème et il est lié
avec l' aiguille et la seringue
											parce que c'est un vaccin
sous forme liquide,
											et quand il est liquide,
il a besoin de réfrigération.
									",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
","
","
","
",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
											Um atributo chave do nosso Nanopatch
											é que esta vacina é seca,
											e quando está seca
não precisa de refrigeração.
											No meu laboratório, 
mostrámos que conseguimos manter
											a vacina guardada a 23ºC
											por mais de um ano, sem qualquer
perda de atividade, de todo.
											É um importante aperfeiçoamento.
											(Aplausos)
											Estamos satisfeitos com isso também.
											E a questão é que
comprovámos verdadeiramente
											o Nanopatch no laboratório.
											E como cientista, adoro isso 
e adoro a Ciência.
											Contudo, como engenheiro,
											como engenheiro biomédico
											e também como ser humano,
											não estarei satisfeito
											até que enrolemos isto tudo,
a tiremos do laboratório
											e a levemos em massa às pessoas
											e particularmente às pessoas
que precisam mais dela.
									","
											Nanopatch'in asıl faydası
											aşıların sıvı olmaması ve
											soğutmaya ihtiyaç duymuyor.
											Deneylerimizde aşının 23 Celsius derecede
											bir yıldan uzun süre
											işe yaradığını gösterdik.
											Bu, çok önemli bir gelişme.
											(Alkışlar)
											bundan son derece memnunuz.
											Labarotuvar koşullarında Nanopatch'in işe yararlığını
											deneylerle kanıtladık.
											Bir bilimadamı olarak bunu, bilimi seviyorum.
											Ne var ki, bir mühendis,
											biyomedikal mühendisi olarak
											ve aynı zamanda bir insan olarak
											tatmin olamayacağım.
											Ta ki, bunu laboratuvar dışına çıkarana
											ve ihtiyacı olan insanlara
											sunana kadar.
									","
											A key attribute of our Nanopatch
											is that the vaccine is dry,
											and when it's dry it doesn't need refrigeration.
											Within my lab we've shown that we can keep
											the vaccine stored at 23 degrees Celsius
											for more than a year without 
any loss in activity at all.
											That's an important improvement.
											(Applause)
											We're delighted about it as well.
											And the thing about it is that
we have well and truly proven
											the Nanopatch within the laboratory setting.
											And as a scientist, I love that and I love science.
											However, as an engineer,
											as a biomedical engineer
											and also as a human being,
											I'm not going to be satisfied
											until we've rolled this thing 
out, taken it out of the lab
											and got it to people in large numbers
											and particularly the people that need it the most.
									","
											Un attribut clé de notre Nanopatch
											est que le vaccin est sec,
											et quand il est sec, 
il n'a pas besoin d'être réfrigéré.
											Dans mon laboratoire, 
nous avons montré que nous pouvons garder
											le vaccin conservé à 23° C,
											pendant plus d'un an sans
aucune perte d'activité du tout.
											C'est une amélioration importante.
											(Applaudissements)
											Nous en sommes aussi ravis que vous.
											Et la chose, c'est que
nous avons bel et bien prouvé
											le Nanopatch dans un laboratoire.
											En tant que scientifique, 
j'aime ça et j'aime la science.
											Cependant, en tant qu'ingénieur,
											en tant qu'ingénieur biomédical
											et aussi en tant qu'être humain,
											je ne vais pas être satisfait
											jusqu'à ce que nous aillons lancé
ce projet hors du laboratoire
											et qu'il arrive jusqu'à
de nombreuses personnes
											et en particulier aux personnes 
qui en ont le plus besoin.
									",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
","
","
","
",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
											Então, começámos esta viagem em especial,
											e começámos esta viagem
de uma forma pouco usual.
											Começámo-la na Papua Nova Guiné.
									","
											Bu maceraya başladık.
											Bu maceraya hiç olmadık bir şekilde başladık.
											Papua Yeni Gine'de.
									","
											So we've commenced this particular journey,
											and we've commenced this 
journey in an unusual way.
											We've started with Papua New Guinea.
									","
											Nous avons donc entrepris 
ce voyage particulier,
											et nous avons amorcé ce
voyage d'une manière inhabituelle.
											Nous avons commencé avec 
la Papouasie-Nouvelle-Guinée.
									",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
"
","
","
","
",Demo: A needle-free vaccine patch that's safer and way cheaper,Mark Kendall,13:50,"Vaccines,biology,health,medicine,science,technology,public health,health care,disease,bioethics,medical research,innovation,nanoscale,demo,microbiology,pharmaceuticals,product design,biotech,illness,future"
