en,pt,es,tr,title,speaker,duration,tags
"
											These are Day-14 monkeys,
											and what you see here is the modern way
by which we study epigenetics.
											We can now map those chemical marks,
which we call methylation marks,
											on DNA at a single nucleotide resolution.
											We can map the entire genome.
											We can now compare the monkey
that had a mother or not.
											And here's a visual presentation of this.
											What you see is the genes
that got more methylated are red.
											The genes that got
less methylated are green.
											You can see many genes are changing,
											because not having a mother
is not just one thing —
											it affects the whole way;
											it sends signals about the whole way
your world is going to look
											when you become an adult.
											And you can see the two groups of monkeys
											extremely well-separated from each other.
											How early does this develop?
											These monkeys already
didn't see their mothers,
											so they had a social experience.
											Do we sense our social status,
even at the moment of birth?
									","
											Estes são macacos com 14 dias.
											Vemos aqui a forma moderna
como estudamos a epigenética.
											Podemos mapear estes marcadores químicos,
a que chamamos marcadores de metilação,
											no ADN, com resolução de um só nucleótido.
											Podemos mapear todo o genoma.
											Podemos comparar o macaco
que teve progenitora com o que não teve.
											Esta é uma apresentação visual disso.
											Vemos os genes que foram
mais metilados a vermelho.
											Os genes que foram menos
metilados a verde.
											Podem ver que muitos genes estão a mudar,
											porque não ter uma progenitora
não é apenas uma coisa,
											afecta tudo.
											Envia sinais sobre como vai ser o mundo
											quando nos tornarmos adultos.
											Vemos os dois grupos de macacos
											extremamente bem separados uns dos outros.
											Quão cedo é que isto se desenvolve?
											Estes macacos não viram
as suas progenitoras,
											por isso tiveram uma experiência social.
											Sentimos o nosso estatuto social,
mesmo no momento em que nascemos?
									","
											Estos monos tienen 14 días,
											y lo que ven aquí es la forma moderna 
de cómo estudiamos la epigenética.
											Ahora podemos trazar aquellas marcas
químicas, marcas de metilación,
											en el ADN a la resolución 
de un solo nucleótido.
											Podemos trazar el genoma completo.
											Podemos comparar al mono que 
tuvo una madre y al que no la tuvo.
											Y aquí hay una presentación 
visual de esto.
											Pueden ver que los genes 
que están más metilados son rojos.
											Los genes menos metilados son verdes.
											Pueden ver que muchos genes 
están cambiando,
											porque no haber tenido una madre
no es solo una cosa,
											sino que afecta todo.
											Envía señales completas 
sobre cómo será su mundo
											cuando se vuelva un adulto.
											Y pueden ver a los dos grupos de monos
											extremadamente separados
los unos de los otros.
											¿Qué tan temprano se desarrolla esto?
											Estos monos no vieron a sus madres,
											así que tuvieron una experiencia social.
											¿Tenemos la sensación de 
nuestro estatus social incluso al nacer?
									","
											Bunlar 14 günlük maymunlar
											ve burada gördüğünüz epigenetik alanında 
modern çalışma yöntemimiz.
											Metilasyon işaretleri olarak 
adlandırdığımız bu kimyasal işaretleri
											tek bir nükleotid çözünürlükte 
DNA üzerinde haritalayabiliyoruz.
											Bütün genomu haritalayabiliriz.
											Annesi olan maymun ile annesi olmayan
maymunu kıyaslayabiliriz.
											İşte bunun görsel sunumu.
											Metilasyona daha çok uğrayan genlerin
kırmızı olduğunu göreceksiniz.
											Daha az metilasyona uğrayan 
genler ise yeşil.
											Birçok genin değişmekte
olduğunu görebilirsiniz,
											çünkü anneye sahip olmamak
basit bir şey değil -
											her şeyi etkiliyor;
											yetişkinliğe eriştiğinizde
tüm dünyanızın nasıl görüneceğine dair
											sinyaller gönderiyor.
											İki maymun grubunun
											birbirinden son derece
iyi ayrıldığını görebilirsiniz.
											Bu, ne kadar erken gelişir?
											Bu maymunlar zaten annelerini görmüyordu,
											bu yüzden sosyal bir deneyime sahiptiler.
											Sosyal statümüzü doğum sırasında bile
hissedebiliyor muyuz?
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											So in this experiment,
we took placentas of monkeys
											that had different social status.
											What's interesting about social rank
is that across all living beings,
											they will structure
themselves by hierarchy.
											Monkey number one is the boss;
											monkey number four is the peon.
											You put four monkeys in a cage,
											there will always be a boss
and always be a peon.
											And what's interesting
is that the monkey number one
											is much healthier than monkey number four.
											And if you put them in a cage,
											monkey number one will not eat as much.
											Monkey number four will eat [a lot].
											And what you see here
in this methylation mapping,
											a dramatic separation at birth
											of the animals that had
a high social status
											versus the animals
that did not have a high status.
									","
											Nesta experiência, tirámos
placentas de macacos
											que tinham diferentes estatutos sociais.
											O que é interessante na classificação
social é que todos os seres vivos
											se vão estruturar por hierarquia.
											O macaco número um é o chefe,
											o macaco número quatro é o camponês.
											Se pusermos quatro macacos numa jaula,
											haverá sempre um chefe e um camponês.
											O que é interessante
é que o macaco número um
											é muito mais saudável que o número quatro.
											E se os pusermos numa jaula,
											o macaco número um não vai comer muito.
											O macaco número quatro
vai comer muito.
											Vemos aqui neste
mapeamento da metilação,
											uma separação drástica no nascimento
											dos animais que tinham
um alto estatuto social
											em comparação com os animais
que não o tinham.
									","
											En este experimento, tomamos
las placentas de los monos
											que tenían un estatus social diferente.
											Lo interesante sobre el estatus social es
que todos los seres vivientes
											se estructuran a sí mismos por jerarquía.
											El mono número 1 es el jefe,
											El mono número 4 es el peón.
											Si pones cuatro monos en una jaula,
											siempre habrá un jefe y un peón.
											Y lo interesante es que el mono número 1
											es más saludable que 
el mono número cuatro.
											Y si los pones en una jaula,
											el mono número uno no comerá tanto,
											el mono número cuatro, comerá mucho.
											Y lo que ven aquí en este
mapa de metilación,
											una separación dramática al nacer
											de los animales que tenían 
un estatus social alto
											versus los animales que no
tenían un estatus alto.
									","
											Bu deneyde, farklı sosyal statülere sahip
maymunların plasentalarını aldık.
											Sosyal sıralamayla ilgili olarak
ilginç olan şey,
											tüm canlı varlıkların kendi aralarında 
hiyerarşi yapacak olmaları.
											Birinci maymun patron,
											dördüncü maymun emir eri.
											Dört maymunu bir kafese koyduğunuzda
											her zaman bir patron 
ve bir emir eri olacaktır.
											İşin ilginç tarafı ise 
bir numaralı maymunun
											dört numaralı maymundan 
çok daha sağlıklı olması.
											Onları bir kafese koyduğunuzda 

											birinci maymun pek fazla yemeyecektir.
											Dördüncü maymun çok fazla yiyecektir.
											Burada metilasyon haritasında
gördüğünüz şey,
											yüksek sosyal statüsü olan hayvanlarla
											olmayanların birbirinden doğumda
belirgin bir şekilde ayrılması.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											So we are born already knowing
the social information,
											and that social information
is not bad or good,
											it just prepares us for life,
											because we have to program
our biology differently
											if we are in the high
or the low social status.
									","
											Nascemos já com conhecimento
das informações sociais,
											e essas informações sociais
não são más ou boas,
											apenas nos preparam para a vida,
											porque temos de programar
a nossa biologia de modo diferente
											se tivermos um estatuto social
baixo ou alto.
									","
											Así que nacemos conociendo 
la información social,
											y esa información social
no es buena o mala,
											solo nos prepara para la vida,
											porque tenemos que programar
nuestra biología diferentemente
											si estamos en el estatus 
social alto o bajo.
									","
											Zaten sosyal bilgilere
sahip olarak doğarız
											ve bu sosyal bilgi iyi veya kötü değildir,
											sadece bizi hayata hazırlar
											çünkü yüksek veya düşük 
sosyal statüde olmamıza göre
											biyolojimizi farklı bir şekilde 
programlamamız gerekir.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											But how can you study this in humans?
											We can't do experiments,
we can't administer adversity to humans.
											But God does experiments with humans,
											and it's called natural disasters.
									","
											Mas como podemos estudar isto
nos seres humanos?
											Não podemos fazer experiências,
colocá-los em ambientes adversos.
											Mas Deus faz experiências
com os seres humanos,
											e chamamos-lhes desastres naturais.
									","
											¿Pero cómo se puede estudiar 
esto en los humanos?
											No podemos hacer experimentos, 
ni aplicar adversidad a humanos.
											Pero Dios sí experimenta con los humanos,
											y a eso se le llama, desastres naturales.
									","
											Ancak bunu insanlarda 
nasıl araştırabiliriz?
											Deneyler yapamayız, insanları bu şekilde
sıkıntı ve zorluklarla sınayamayız.
											Ancak, Tanrı insanlarla deneyler yapıyor
											ve bunlara doğal afetler deniyor.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											One of the hardest natural disasters
in Canadian history
											happened in my province of Quebec.
											It's the ice storm of 1998.
											We lost our entire electrical grid
because of an ice storm
											when the temperatures
were, in the dead of winter in Quebec,
											minus 20 to minus 30.
											And there were pregnant
mothers during that time.
											And my colleague Suzanne King
followed the children of these mothers
											for 15 years.
									","
											Um dos piores desastres naturais
na história do Canadá
											aconteceu na minha terra, Quebeque.
											Foi a tempestade de gelo de 1998.
											Perdemos toda a rede eléctrica
devido à tempestade
											quando as temperaturas eram,
em pleno inverno no Quebeque,
											entre 20 a 30 graus negativos.
											Havia mães grávidas durante essa época.
											A minha colega Suzanne King
seguiu as crianças dessas mães
											durante 15 anos.
									","
											Uno de los desastres naturales
más duros en la historia canadiense
											sucedió en mi provincia de Quebec:
											la tormenta de hielo de 1998.
											Perdimos nuestra red eléctrica completa
a causa de la tormenta de hielo,
											cuando las temperaturas estaban en 
pleno invierno de Quebec,
											de -20 ºC a -30 ºC.
											Y durante esa época había 
madres embarazadas.
											Y mi colega Suzanne King, le hizo un
seguimiento a los hijos de esas madres
											durante 15 años.
									","
											Kanada tarihinin 
en büyük doğal afetlerinden biri,
											benim eyaletim olan Quebec'te oldu.
											1998'deki buz fırtınası.
											Quebec'te kara kış zamanlarında,
											hava -20 ile -30 derece arasındayken
oluşan bir buz fırtınası yüzünden
											tüm elektrik sistemimizi kaybettik.
											O dönemde hamile olan kadınlar vardı.
											Meslektaşım Suzanne King,
											bu annelerin çocuklarını
15 yıl boyunca takip etti.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											And what happened was,
that as the stress increased —
											and here we had objective
measures of stress:
											How long were you without power?
Where did you spend your time?
											Was it in your mother-in-law's apartment
or in some posh country home?
											So all of these added up
to a social stress scale,
											and you can ask the question:
											How did the children look?
											And it appears that as stress increases,
											the children develop more autism,
											they develop more metabolic diseases
											and they develop more autoimmune diseases.
											We would map the methylation state,
											and again, you see the green genes
becoming red as stress increases,
											the red genes becoming green
as stress increases,
											an entire rearrangement
of the genome in response to stress.
									","
											O que aconteceu foi,
à medida que o ""stress"" aumentou
											— tínhamos medidas objectivas de ""stress"":
											Quanto tempo ficaram sem electricidade?
Onde passaram o tempo?
											Foi no apartamento da sogra
ou numa casa luxuosa no campo?
											Tudo isto somado
à escala do ""stress"" social
											podemos perguntar:
											Como estavam as crianças?
											Parece que, à medida
que o ""stress"" aumenta,
											as crianças desenvolvem mais autismo,
											mais doenças metabólicas
											e mais doenças auto-imunes.
											Fizemos o mapeamento
do estado de metilação,
											e vemos os genes verdes a tornarem-se
vermelhos, à medida que o ""stress"" aumenta,
											os genes vermelhos a tornarem-se verdes
à medida que o ""stress"" aumenta,
											um total rearranjo do genoma,
como resposta ao ""stress"".
									","
											Y lo que sucedió fue que, 
mientras el estrés aumentaba
											y allí teníamos mediciones
objetivas del estrés:
											¿Cuánto tiempo estuvo sin energía?
¿Dónde pasó el tiempo?
											¿Lo pasó en el apartamento de su 
suegra o en una casa de campo lujosa?
											Todo esto se acumulaba 
en una escala de estrés social,
											y pueden hacer la pregunta:
											¿Cómo se veían los niños?
											Aparentemente mientras 
el estrés aumenta,
											los niños desarrollan más autismo,
											desarrollan más 
enfermedades metabólicas
											y desarrollan más 
enfermedades autoinmunes.
											Nosotros trazábamos 
el estado de metilación,
											y de nuevo, se ven los genes verdes 
volviéndose rojos al aumentar el estrés,
											los genes rojos volviéndose verdes
al disminuir el estrés,
											una reorganización del genoma
en respuesta al estrés.
									","
											Ortaya çıkan şuydu;
stres arttıkça -
											ve burada objektif
stres ölçülerimiz vardı:
											Ne kadar süreyle elektriksiz kalmıştınız?
Zamanınızı nerede geçirmiştiniz?
											Kayın validenizin dairesinde miydiniz
yoksa lüks bir kır evinde mi?
											Tüm bunlar bir araya getirilerek
bir sosyal stres ölçeği oluşturuldu
											ve şu soruyu sorabilirsiniz:
											Çocuklar ne durumdaydı?
											Stres arttıkça
											çocuklarda otizmin, metabolik
ve otoimmün hastalıkların
											daha fazla ortaya çıktığı görüldü.
											Metilasyon durumunu 
haritalandırdığımızda
											yine yeşil genlerin kırmızıya döndüğünü
											ve kırmızı genlerin 
yeşile döndüğünü görürsünüz.
											Strese tepki olarak 
genomun tamamı yeniden düzenleniyor.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											So if we can program genes,
											if we are not just the slaves
of the history of our genes,
											that they could be programmed,
can we deprogram them?
											Because epigenetic causes
can cause diseases like cancer,
											metabolic disease
											and mental health diseases.
									","
											Se conseguimos programar genes,
											se não somos apenas os escravos
da história dos nossos genes,
											que podem ser programados,
como podemos desprogramá-los?
											Porque as causas epigenéticas podem
resultar em doenças como o cancro,
											as doenças metabólicas
											e as doenças mentais.
									","
											Entonces si podemos programar genes,
											si no somos esclavos 
de la historia de nuestros genes,
											si ellos pueden ser programados
¿podemos desprogramarlos?
											Porque las causas epigenéticas pueden
causar enfermedades como el cáncer,
											enfermedades metabólicas
											y enfermedades mentales.
									","
											Eğer genlerimizi programlayabiliyorsak
											yani genetik tarihimizin kölesi değilsek

											bu programlamayı geri çevirebilir miyiz?
											Çünkü epigenetik sebepler kanser,
											metabolik hastalıklar
											ve akıl hastalıklarına yol açabilir.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											Let's talk about cocaine addiction.
											Cocaine addiction is a terrible situation
											that can lead to death
and to loss of human life.
											We asked the question:
											Can we reprogram the addicted brain
											to make that animal not addicted anymore?
											We used a cocaine addiction model
											that recapitulates what happens in humans.
											In humans, you're in high school,
											some friends suggest you use some cocaine,
											you take cocaine, nothing happens.
											Months pass by, something reminds you
of what happened the first time,
											a pusher pushes cocaine,
											and you become addicted
and your life has changed.
									","
											Vamos falar do vício da cocaína.
											O vício da cocaína é uma situação terrível
											que pode levar à morte
e à perda da vida humana.
											Perguntámos:
											Podemos reprogramar um cérebro viciado
											para fazer com que esse animal
deixe de estar viciado?
											Usámos um modelo viciado em cocaína
											que reconstitui o que acontece
nos seres humanos.
											Estamos na escola secundária,
											alguns amigos sugerem
que consumamos cocaína
											consumimos cocaína e nada acontece.
											Passam-se meses, algo nos faz lembrar
o que aconteceu na primeira vez,
											um vendedor de droga
vende-nos cocaína,
											tornamo-nos viciados e a nossa vida muda.
									","
											Hablemos sobre la adicción a la cocaína
											La adicción a la cocaína
es una situación terrible
											que puede llevar a la muerte 
y a la pérdida de la vida humana.
											Hicimos la pregunta:
											¿Podemos desprogramar 
un cerebro adicto,
											para hacer que un animal
no sea más un adicto?
											Usamos un modelo de 
la adicción a la cocaína
											que recapitula lo que
sucede en los humanos.
											En los humanos, estás en la secundaria,
											unos amigos sugieren que
consumas algo de cocaína,
											consumes cocaína y nada sucede.
											Los meses pasan y algo te recuerda
de lo que pasó la primera vez,
											alguien te presiona a usar cocaína,
											te vuelves un adicto
y tu vida ha cambiado.
									","
											Kokain bağımlılığını ele alalım.
											Kokain bağımlılığı korkunç bir durum,
											insan hayatının mahvolmasına 
ve ölüme yol açabilir.
											Şu soruyu sorduk:
											Bağımlı beyni tekrar programlayarak
											bağımlı hayvanın bağımlılıktan
kurtulmasını sağlayabilir miyiz?
											İnsanlarda olanları yineleyen
											bir kokain bağımlılığı modeli kullandık.
											İnsanlarda, lisedeyken
											bazı arkadaşlarınız size 
kokain kullanmanızı önerir,
											kokain alırsınız, bir şey olmaz.
											Aylar geçer, bir şeyler size
ilk denemenizde neler olduğunu hatırlatır,
											bir şey sizi kokaine iter
											ve bağımlı olursunuz,
sonra hayatınız değişir.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											In rats, we do the same thing.
											My colleague, Gal Yadid,
											he trains the animals
to get used to cocaine,
											then for one month, no cocaine.
											Then he reminds them of the party
when they saw the cocaine the first time
											by cue, the colors of the cage
when they saw cocaine.
											And they go crazy.
											They will press the lever to get cocaine
											until they die.
											We first determined that the difference
between these animals
											is that during that time
when nothing happens,
											there's no cocaine around,
											their epigenome is rearranged.
											Their genes are re-marked
in a different way,
											and when the cue comes,
their genome is ready
											to develop this addictive phenotype.
									","
											Nos ratos, fazemos o mesmo.
											O meu colega, Gal Yadid,
											treina os animais
a habituarem-se à cocaína,
											e depois durante um mês, não há cocaína.
											Depois lembra-lhes quando
viram cocaína pela primeira vez,
											através de um sinal, as cores da jaula
quando viram cocaína.
											Eles ficam loucos.
											Pressionam a alavanca para terem cocaína
											até morrerem.
											Primeiro, determinámos que
a diferença entre estes animais
											é que, durante o tempo que nada acontece,
											não há cocaína por perto,
											o seu epigenoma é rearranjado.
											Os seus genes são remarcados
de modo diferente,
											e quando o sinal aparece,
o seu genoma está pronto
											para desenvolver este fenótipo aditivo.
									","
											Con las ratas hacemos lo mismo.
											Mi colega, Gal Yadid,
											entrena a los animales para que 
se acostumbren a la cocaína,
											después de un mes, no les da cocaína.
											Luego les recuerda de la fiesta en la que
vieron por primera vez la cocaína
											como señal, los colores de la 
jaula cuando ven la cocaína.
											Y se enloquecen.
											Ellos presionan la palanca
para obtener cocaína
											hasta que mueren.
											Primero determinamos que 
la diferencia entre estos animales
											es que durante el tiempo 
en que nada sucede,
											no hay cocaína alrededor,
											su epigenoma se reorganiza.
											Sus genes se re-marcan de 
una manera diferente,
											Y cuando la señal viene, 
su genoma está listo
											para desarrollar este fenotipo adictivo.
									","
											Farelerde de aynı şeyi yapıyoruz.
											Meslektaşım Gal Yadid,
											hayvanları kokaine alışacak
şekilde eğitiyor
											ve sonra bir ay boyunca kokaini kesiyor.
											Sonra kokaini ilk defa aldıkları zamanı
bir ipucuyla hatırlatmak için
											kafesin renklerini
o zamanki renklere çeviriyor.
											Ve çıldırıyorlar.
											Kokaini almak için
											ölene kadar kaldıraca basıyorlar.
											İlk olarak bu hayvanlar arasındaki farkın
											hiçbir şey olmadığı zaman,
											ortamda kokain olmadığı zaman,
											epigenomlarının yeniden düzenlenmesi
olduğunu tespit ettik.
											Genleri farklı bir şekilde
yeniden işaretleniyordu
											ve işaret geldiği zaman
											genomları bağımlılığa neden olan
fenotipi geliştirmeye hazırdı.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											So we treated these animals with drugs
that either increase DNA methylation,
											which was the epigenetic
marker to look at,
											or decrease epigenetic markings.
											And we found that
if we increased methylation,
											these animals go even crazier.
											They become more craving for cocaine.
											But if we reduce the DNA methylation,
											the animals are not addicted anymore.
											We have reprogrammed them.
											And a fundamental difference
between an epigenetic drug
											and any other drug
											is that with epigenetic drugs,
											we essentially remove
the signs of experience,
											and once they're gone,
											they will not come back
unless you have the same experience.
											The animal now is reprogrammed.
											So when we visited the animals
30 days, 60 days later,
											which is in human terms
many years of life,
											they were still not addicted —
by a single epigenetic treatment.
									","
											Tratámos estes animais com drogas
que aumentavam a metilação do ADN,
											que era o marcador epigenético a observar,
											ou diminuíam as marcações epigenéticas.
											Descobrimos que,
se aumentássemos a metilação,
											estes animais ficavam ainda mais loucos.
											Precisavam ainda mais de cocaína.
											Mas se reduzíssemos a metilação do ADN,
											estes animais deixavam de estar viciados.
											Reprogramámo-los.
											Uma diferença fundamental
entre uma droga epigenética
											e qualquer outra droga
											é que, nas drogas epigenéticas,
											essencialmente removemos
os sinais de experiência,
											e, uma vez que já lá não estão,
											não voltam, a não ser que haja
a mesma experiência.
											O animal está agora reprogramado.
											Quando vimos os animais
30 dias, 60 dias depois,
											o que, em termos humanos,
são muitos anos de vida,
											continuavam sem estar viciados, através
de um único tratamento epigenético.
									","
											Tratamos a estos animales con drogas 
que o, aumentan la metilación del ADN,
											el cual era el indicador epigenético
que debíamos mirar,
											o que disminuyen 
los indicadores epigenéticos
											Y descubrimos que, 
si aumentábamos la metilación,
											estos animales se enloquecen aún más.
											Se antojan más por la cocaína.
											Pero si reducimos la metilación del ADN,
											los animales dejan de estar adictos.
											Los hemos reprogramado.
											Y la diferencia fundamental
entre una droga epigenética
											y cualquier otra droga,
											es que con las drogas epigenéticas,
											esencialmente eliminamos
las señales de la experiencia,
											y una vez que se van,
											no volverán a menos que
tengas la misma experiencia.
											Ahora el animal está reprogramado.
											Cuando visitamos a los animales,
30 días, 60 días después,
											lo cual representa muchos años
de vida en condiciones humanas,
											seguían sin estar adictos. 
Por un simple tratamiento epigenético.
									","
											Böylece bu hayvanları, 
incelenecek epigenetik işaretleyici olan
											DNA metilasyonunu arttıran
ya da epigenetik işaretleri azaltan
											ilaçlarla tedavi ettik.
											Eğer metilasyon miktarını arttırırsak
											bu hayvanların daha da fazla 
çılgına döndüğünü gördük.
											Kokain için daha çok kıvranıyorlar.
											Fakat DNA metilasyonunu azaltırsak
											hayvanlar artık bağımlılıktan kurtuluyor.
											Onları yeniden programladık.
											Epigenetik bir ilaç ile diğer ilaçlar
arasındaki temel fark
											epigenetik ilaçlarla
											deneyimin izlerini ortadan kaldırdığımızda
											ve bu izler bir kez gittiğinde
											aynı deneyimi yaşamadığınız sürece
onların geri gelmeyecek olmasıdır.
											Hayvan artık yeniden programlandı.
											Ardından 30 gün veya 60 gün sonra 
tekrar ziyaret ettiğimiz zaman,
											ki bu insanlara göre uzun yıllar sayılır,
											hayvanlar hâlâ bağımlı değillerdi -
tek bir epigenetik tedavi ile.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											So what did we learn about DNA?
											DNA is not just a sequence of letters;
											it's not just a script.
											DNA is a dynamic movie.
											Our experiences are being written
into this movie, which is interactive.
											You're, like, watching a movie
of your life, with the DNA,
											with your remote control.
											You can remove an actor and add an actor.
											And so you have, in spite
of the deterministic nature of genetics,
											you have control of the way
your genes look,
											and this has a tremendous
optimistic message
											for the ability to now encounter
some of the deadly diseases
											like cancer, mental health,
											with a new approach,
											looking at them as maladaptation.
											And if we can epigenetically intervene,
											[we can] reverse the movie
by removing an actor
											and setting up a new narrative.
									","
											O que aprendemos sobre o ADN?
											O ADN não é apenas uma sequência de letras
											não é apenas um guião.
											O ADN é um filme dinâmico.
											As nossas experiências estão a ser
escritas neste filme, que é interactivo.
											Estamos a ver o filme
da nossa vida, com o ADN,
											com o nosso telecomando.
											Podemos remover ou adicionar um actor.
											E, apesar da natureza
determinística da genética,
											temos controlo do modo
como os nossos genes são.
											Isto tem uma mensagem optimista tremenda
											na capacidade de abordarmos
algumas doenças mortais
											como o cancro, as doenças mentais,
											com uma abordagem nova,
											olhando para elas como uma má adaptação.
											E se conseguirmos
intervir epigeneticamente,
											podemos reverter o filme,
removendo o actor
											e construir uma nova narrativa.
									","
											Entonces lo que aprendimos sobre el ADN,
											el ADN no es solo una secuencia de letras,
											no es solo un guion.
											El ADN es una película dinámica.
											Nuestras experiencias están siendo
escritas en esta película interactiva.
											Con el ADN, tú estás como 
viendo una película de tu vida
											con tu control remoto.
											Puedes eliminar un actor o agregar uno.
											Y así lo has hecho, a pesar de 
la naturaleza determinista de la genética,
											tienes el control de la manera
cómo se ven tus genes,
											y esto conlleva un mensaje
optimista tremendo
											para la habilidad de enfrentar ahora
algunas enfermedades mortales
											como el cáncer, 
las enfermedades mentales,
											con un nuevo enfoque,
											viéndolas como malas adaptaciones.
											Y si podemos intervenir epigenéticamente,
											podemos retroceder 
la película removiendo al actor
											y estableciendo una nueva narrativa.
									","
											Peki DNA hakkında ne öğrendik?
											DNA sadece bir harfler dizisi değildir;

											sadece bir kod değildir.
											DNA dinamik bir filmdir.
											Deneyimlerimiz bu interaktif
filme yazılmaktadır.
											DNA ile hayatınızın bir filmini 
izliyormuşsunuz gibi düşünün,
											DNA sizin uzaktan kumandanız.
											Bir oyuncuyu çıkarabilir 
ya da ekleyebilirsiniz.
											Genetiğin belirleyici doğasına rağmen
											genlerinizin görünüşü üzerinde 
kontrol sahibisiniz
											ve bu kanser gibi ölümcül hastalıklar
											ya da akıl sağlığımız açısından
											muazzam derecede
olumlu bir mesaj veriyor,
											çünkü artık onlara farklı bir yaklaşımla
											uyum sağlama bozukluğu
olarak bakabiliriz.
											Ve epigenetik olarak 
müdahale edebilirsek
											bir aktör çıkarıp 
yeni bir anlatı hazırlayarak
											filmi tersine çevirebiliriz.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
