es,pt,fr,de,title,speaker,duration,tags
"
											Esto llevó a una investigación profunda,
											y me sacaron de la casa por tres días,
											hasta que finalmente decidieron preguntarme 
cómo me había hecho los moretones.
											Noticias de esta pequeña historia tonta 
se extendieron rápidamente por la escuela,
											y gané mi primer apodo:
											Chuleta de cerdo
											Al día de hoy, odio las chuletas de cerdo.
									","
											Isto levou a uma investigação a fundo,
											e fui retirado de casa durante três dias,
											até que finalmente se decidiram a perguntar 
como fiquei com as nódoas negras.
											Esta pequena história sem importância 
rapidamente se espalhou pela escola inteira,
											e ganhei a minha primeira alcunha:
											""Batata a murro"".
											Até ao dia de hoje, odeio batatas a murro.
									","
											Ça a donné lieu à une enquête poussée,
											et on m'a retiré de chez moi pendant trois jours,
											jusqu'à ce qu'ils se décident finalement à me demander comment je m'étais fait ces bleus.
											La nouvelle de cette stupide histoire s'est rapidement répandue dans l'école,
											et c'est comme ça que
j'ai gagné mon premier surnom :
											Côte de porc.
											Depuis ce jour, je déteste les côtes de porc.
									","
											Das führte zu einer großen Untersuchung
											und ich wurde für drei Tage aus dem Haus entfernt,
											bis sie schließlich beschlossen, mich zu fragen, 
wie ich die Prellungen bekommen habe.
											Diese dumme kleine Geschichte
verbreitete sich schnell in der Schule,
											und brachte mir meinen ersten Spitznamen ein:
											Schlegel.
											Bis heute hasse ich dieses Essen.
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											No soy el único niño que creció así,
											rodeado de gente que decía esa rima
											de los palos y las piedras,
											como si los huesos rotos dolieran más 
que los nombres con que nos llamaban,
											y nos decían de todo.
											Así, crecimos creyendo que nadie 
se enamoraría de nosotros,
											que estaríamos solos por siempre,
											que nunca conoceríamos a alguien 
que nos hiciera sentir que el sol
											era algo hecho para nosotros en su taller.
											Cuerdas rotas del corazón sangraron nostalgia 
y tratamos de vaciarnos para no sentir nada.
											No me digan que duele menos que un hueso roto,
											que una vida encarnada es algo 
que los cirujanos pueden quitar,
											que no hay forma de que 
haga metástasis; lo hace.
									","
											Não fui a única criança a crescer assim,
											rodeado de pessoas que costumavam 
dizer aquela rima
											sobre paus e pedras,
											como se ossos partidos doessem mais 
do que os nomes que nos chamavam,
											e chamaram-nos de tudo.
											Então, crescemos a acreditar que 
nunca ninguém nos amaria,
											que estaríamos para sempre sós,
											que nunca encontrariamos alguém que 
nos fizesse sentir como se o sol
											brilhasse dentro de nós.
											Então, corações partidos choraram, e nós 
tentámos esvaziar-nos para não sentirmos nada.
											Não me digam que isso dói menos 
do que um osso partido,
											que uma vida encravada é algo que 
os cirurgiões podem remover,
											que não tem consequências; tem.
									","
											Je ne suis pas le seul enfant qui a grandi ainsi,
											entouré de gens qui récitaient cette comptine
											selon laquelle seuls les bâtons
et les pierres peuvent blesser,
											comme si les os cassés faisaient davantage souffrir que les noms d'oiseau qu'on nous donne,
											et on les a tous entendu.
											On a donc grandi en pensant que personne ne serait jamais amoureux de nous,
											qu'on serait seul pour toujours,
											qu'on ne rencontrerait jamais quelqu'un qui nous ferait croire que le soleil
											était quelque chose qu'il avait fait pour nous
dans sa cabane à outils.
											La corde sensible brisée dégoulinait de ""blues"", et on a essayé de se vider pour ne plus rien sentir.
											Ne venez pas me dire que la douleur
est moindre que celle d'un os cassé,
											qu'une vie intérieure est quelque chose
que les chirurgiens peuvent retirer,
											que le risque de métastases n'existe pas ; il existe.
									","
											Ich bin nicht das einzige Kind, das so aufwuchs,
											umgeben von Menschen, 
die diesen Reim aufsagten,
											über Stöcke und Steine,
											als ob gebrochene Knochen 
mehr weh täten als die Beschimpfungen
											und wir trugen alle Schimpfwörter.
											Also wuchsen wir auf in dem Glauben, 
dass uns nie jemand lieben würde,
											dass wir für immer einsam sein würden,
											niemand uns je das Gefühl gebe,
dass die Sonne etwas ist,
											das sie uns in ihrem Schuppen
gebastelt hatten.
											Daraus wurdeTrübsal und wir versuchten,
innerlich leer zu sein, um nichts mehr zu fühlen.
											Sag mir nicht, dass dies weniger
wehtut als ein gebrochener Knochen,
											dass Chirurgen ein eingewachsenes Leben
einfach wegschneiden können,
											dass es nicht metastasieren 
kann, denn das kann es.
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Ella tenía 8 años.
											Nuestro primer día en 
tercero la llamaron fea.
											Ambos nos pasamos para atrás del salón.
											y así paramos el bombardeo de bolas de papel.
											Pero los pasillos de la escuela 
eran un campo de batalla.
											Nos vimos superados día tras miserable día.
											Solíamos no salir a los recreos, 
porque afuera era peor.
											Afuera, había que ensayar a correr,
											o aprender a permanecer quietos como estatuas, 
para no dar ninguna pista de que estábamos allí.
											En quinto grado, grabaron un 
cartel al frente de su escritorio
											que decía: ""Cuidado con el perro"".
											Al día de hoy, a pesar de un esposo amoroso, 
no cree que sea hermosa
											debido a una marca de nacimiento que 
cubre un poco menos de la mitad de su rostro.
											Los niños solían decir, 
""Parece como una respuesta incorrecta
											que alguien intentó borrar, 
pero que no pudo hacerlo"".
											Y nunca entenderán que 
ella está criando a dos niños
											cuya definición de belleza 
comienza con la palabra ""Mamá"",
											porque ven su corazón antes que su piel,
											porque ella siempre ha sido increíble.
									","
											Ela tinha oito anos
											no nosso primeiro dia da 3.ª classe, 
quando lhe chamaram feia.
											Ambos fomos mudados para 
a última mesa da sala de aula.
											para evitar que nos bombardeassem 
com bolas de papel com cuspo.
											Mas os corredores da escola eram 
um campo de batalha.
											Miserável dia após dia, éramos sempre a minoria.
											Costumávamos ficar na sala de aula durante 
os intervalos, porque lá fora era pior.
											Lá fora tínhamos que praticar a fuga,
											ou aprender a estar tão imóveis como estátuas, 
não dando qualquer sinal da nossa presença.
											No 5.º ano, colaram um papel 
em frente à secretária dela
											que dizia: ""Cuidado com o cão.""
											Até ao dia de hoje, e apesar de ter um marido 
que a ama, ela não se considera bonita
											por causa de uma marca de nascença que 
ocupa pouco menos de metade da cara.
											Os miúdos costumavam dizer: ""Ela parece 
uma resposta errada
											""que alguém tentou apagar, mas não conseguiu.""
											E nunca vão perceber que ela 
está a criar dois filhos
											cuja definição de beleza começa 
com a palavra ""Mãe"",
											porque valorizam mais o seu coração 
do que a sua pele,
											porque ela sempre foi extraordinária.
									","
											Elle avait huit ans,
											le premier jour du CE2,
quand on lui a dit qu'elle était moche.
											On nous mis au fond de la classe
											pour qu'on ne soit plus bombardés
par les boulettes de papier.
											Mais les couloirs de l'école
étaient un champs de bataille.
											On s'est trouvé en infériorité numérique, jour après jour, tous plus misérables les uns que les autres
											On restait à l'intérieur pour la récréation,
parce qu'à l'extérieur c'était pire.
											Dehors, il nous fallait nous
entraîner à s'échapper,
											ou apprendre à rester de marbre,
pour ne pas se faire remarquer.
											En CM2, ils lui ont scotché
une affiche « Attention chien méchant ».
											devant sa table.
											Jusqu'à ce jour, malgré un mari qui l'aime,
elle pense qu'elle n'est pas belle,
											à cause d'une marque de naissance
sur un peu moins de la moitié de son visage.
											Les enfants disaient, « On dirait
une réponse fausse
											que quelqu'un aurait essayé d'effacer
mais n'y serait pas arrivé. »
											Et ils ne comprendront jamais
qu'elle élève deux enfants
											dont la définition de la beauté
commence avec le mot ""Maman"",
											parce qu'ils voient son cœur avant de voir sa peau,
											parce qu'elle n'a jamais été
que tout simplement incroyable.
									","
											Sie war acht Jahre alt,
											an unserem ersten Tag der dritten Klasse, 
als sie jemand hässlich genannt hat.
											Wir beide wurden auf die 
hinteren Bänke in der Klasse versetzt,
											damit wir nicht mit Papierkügelchen 
bombardiert würden.
											Aber die Schulflure waren ein Schlachtfeld.
											Wir fanden uns an jedem 
elenden Tag zahlenmäßig unterlegen.
											Wir blieben in der Pause drinnen, 
da es draußen noch schlimmer war.
											Draußen mussten wir üben, wegzulaufen,
											oder lernen, uns still wie Statuen zu verhalten 
und keine Zeichen unseres Daseins zu geben.
											In der fünften Klasse klebten sie 
ein Schild vorne an ihren Tisch,
											auf dem stand: ""Vorsicht vor dem Hund.""
											Bis heute, trotz eines liebenden Ehemanns, 
glaubt sie nicht, dass sie schön ist,
											wegen eines Muttermals, das etwas weniger 
als die Hälfte ihres Gesichtes einnimmt.
											Die Kinder sagten: ""Sie sieht aus 
wie eine falsche Antwort,
											die jemand wegzuradieren wollte, 
aber es nicht ganz geschafft hat.""
											Und sie werden nie verstehen, 
dass sie zwei Kinder großzieht,
											deren Definition von Schönheit 
mit dem Wort ""Mama"" beginnt,
											weil sie ihr Herz sehen, 
bevor sie ihre Haut sehen,
											weil sie immer schon erstaunlich gewesen ist.
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Él, era una rama rota injertada 
en un árbol familiar diferente,
											adoptado,
											no porque sus padres optaron 
por un destino diferente.
											Tenía 3 cuando se convirtió en una mezcla
											de una parte de abandono y dos de tragedia.
											Inició terapia en octavo grado,
											tenía una personalidad formada 
por exámenes y pastillas,
											su vida era cuesta arriba montañas, 
cuesta abajo, acantilados,
											cuatro quintos suicida, 
una pleamar de antidepresivos,
											y una adolescencia en 
que lo llamaban ""Drogo""
											una parte por las pastillas,
											99 partes por crueldad.
											Intentó suicidarse en 10° grado
											cuando un niño que aún podía 
ir a casa de mamá y papá
											tuvo la osadía de decirle, ""Supéralo"".
											Como si la depresión fuera algo 
que se pudiera remediar
											con algo sacado de un 
kit de primeros auxilios.
											A hoy, es un taco de dinamita 
encendido en ambos extremos,
											podría describirles con detalle la 
forma en que el cielo se curva
											en el momento anterior a su caída,
											y a pesar de un ejército de amigos 
que lo llaman una inspiración,
											sigue siendo una pieza de conversación 
entre personas que no pueden entender
											que a veces estar libre de drogas 
tiene menos que ver con adicción
											y más con cordura.
									","
											Ele era um ramo partido enxertado 
noutra árvore genealógica,
											adotado,
											não porque os seus pais optassem 
por um destino diferente.
											Ele tinha três anos quando 
se tornou um coquetel
											feito com uma medida de abandono 
e duas de tragédia,
											começou a fazer terapia no 8.º ano,
											tinha uma personalidade feita 
de testes e de comprimidos,
											vivia como se as subidas fossem montanhas 
e as descidas fossem penhascos,
											quatro quintos de suicídio, 
uma onda gigante de antidepressivos,
											e um adolescente a quem chamavam ""Agarrado"",
											1 % devido aos comprimidos,
											99 % devido à crueldade.
											No 10.º ano tentou matar-se
											quando um miúdo, que ainda podia ir 
para casa ter com a mãe e o pai,
											teve a audácia de lhe dizer: ""Ultrapassa isso.""
											Como se a depressão fosse algo 
que se pudesse remediar
											com qualquer ítem de 
um <i>kit</i> de primeiros socorros.
											Até ao dia de hoje, ele é um pau de dinamite
aceso em ambas as pontas,
											podia descrever-vos em detalhe 
como o céu se dobra
											no momento em que está prestes a cair,
											e apesar de um batalhão de amigos 
que lhe chamam ""uma inspiração"",
											ele continua a ser tema de conversa 
entre pessoas que não entendem
											que, por vezes, não tomar drogas 
tem pouco que ver com a dependência
											e mais com a sanidade.
									","
											Il était comme une branche cassée greffée
à un arbre généalogique différent,
											adopté,
											pas parce que ses parents
avaient fait le choix d'un destin différent.
											Il avait trois ans quand il est devenu le cocktail
											d'une dose de solitude et
de deux doses de tragédie,
											il a commencé une thérapie en 3ème,
											a acquis une personnalité
faite de tests et de pilules,
											il a vécu comme si les collines étaient
des montagnes et des falaises,
											suicidaire aux quatre cinquièmes,
une grande vague d'antidépresseurs,
											et une adolescence à être appelé ""Le Gobeur""
											1% à cause des pilules,
											99% à cause de la cruauté.
											Il a essayé de se suicider en Seconde,
											quand un enfant qui pouvait encore
rentrer chez lui voir Papa et Maman
											a eu l'audace de lui dire :
« Passe à autre chose ».
											Comme si la dépression était
quelque chose qu'on pouvait soigner
											avec n'importe lequel des outils
d'un kit de premier secours.
											À ce jour, c'est un bâton de TNT
allumé par les deux bouts,
											il pourrait vous décrire en détail
comment le ciel se plie
											juste avant qu'il ne tombe,
											et malgré une armée d'amis
pour qui il est une inspiration,
											il reste un sujet de conversation
pour des gens qui ne peuvent comprendre
											que se passer de drogue,
parfois ça n'est pas tant lié à l'addiction
											mais plutôt à la santé mentale.
									","
											Er war ein abgebrochener Zweig, verpflanzt 
in einen anderen Stamm des Familienbaumes,
											adoptiert,
											nicht, weil seine Eltern sich 
für ein anderes Schicksal entschieden.
											Er war drei, als er ein Mixgetränk wurde,
											aus einem Drittel Einsamkeit 
und zwei Dritteln Tragödie.
											Er begann die Therapie in der achten Klasse,
											seine Persönlichkeit bestand aus Tests und Pillen,
											er lebte, als wären die Anstiege Berge, 
und die Abfahrten Klippen,
											vier Fünftel selbstmörderisch, 
eine Flutwelle von Antidepressiva,
											und ein Jugendlicher, 
der ""Popper"" genannt wurde,
											zum einen wegen der Pillen,
											aber zu 99 Prozent wegen der Grausamkeit.
											Er versuchte, sich in der zehnten Klasse umzubringen,
											Als ein Kind, das noch 
eine Mutter und einen Vater zu Hause hatte,
											die Dreistigkeit hatte, ihm 
zu sagen: ""Komm damit klar.""
											Als ob Depression etwas wäre, das mit dem Inhalt
											eines Sanitätskastens behoben werden könnte.
											Bis heute ist er eine Stange Dynamit, 
die an beiden Seiten brennt,
											und könnte Ihnen im Detail beschreiben,
											wie sich der Himmel krümmt, 
kurz bevor er fällt.
											Und trotz einer Armee von Freunden, 
die ihn alle eine Inspiration nennen,
											bleibt er ein Gesprächsthema zwischen Menschen, 
die ihn nicht verstehen können.
											Manchmal hat ein Leben ohne 
Medikamente weniger mit Sucht,
											und mehr mit Vernunft zu tun.
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											No fuimos los únicos niños que crecimos así.
											Al día de hoy, los niños todavía reciben apodos.
											Los clásicos eran, 
""Hola estúpido"", ""Hola imbécil"".
											Parece que cada escuela cuenta 
con un arsenal de apodos
											que logra poner al día cada año,
											y si un niño irrumpe en una escuela 
y nadie alrededor decide escuchar,
											¿acaso se inmutan?
											Son solo ruido de fondo de 
una banda sonora atascada
											que repite cuando la gente dice cosas como: 
""Los niños pueden ser crueles"".
											Todas las escuelas eran una carpa de circo,
											y la jerarquía iba de acróbatas a domadores de león,
											de payasos a feriantes, todas estas 
leguas por delante a las que iríamos.
											Fuimos raros, niños garra de 
langosta y señoras barbudas,
											extraños malabares de depresión y soledad,
											jugadores solitarios, girando la botella,
											tratando de besar las partes heridas 
de nosotros mismos y sanar,
											pero por la noche, mientras los demás dormían,
											seguíamos caminando por la cuerda floja.
											Era práctica, y sí, 
algunos de nosotros caímos.
											Pero quiero decirles que todo esto
											son solo escombros que quedan 
cuando por fin decidimos romper
											todas las cosas que pensamos solíamos ser,
											y si no ves algo hermoso en ti,
											busca un mejor espejo, mira 
un poco más cerca, mira un poco más,
											porque hay algo dentro de ti 
que te hizo seguir intentándolo
											a pesar de todos los que 
dijeron que abandonaras.
											Creaste una armadura alrededor 
de tu corazón roto y lo firmaste.
											Firmaste, ""Están equivocados"".
											Porque tal vez no perteneces 
a un grupo o a una pandilla.
											Tal vez fuiste el último que decidieron escoger
para baloncesto o para todo.
											Tal vez solías traer moretones y dientes rotos, 
para presentar en clase, pero nunca lo dijiste,
											porque ¿cómo puedes mantenerte firme
											cuando todos a tu alrededor quieren enterrarte?
											Tienes que creer que estaban equivocados.
											Tienen que estar equivocados.
											¿Cómo más podríamos aún estar aquí?
									","
											Não fomos as únicas crianças a crescer assim.
											Até ao dia de hoje, ainda chamam 
nomes às crianças.
											Os clássicos eram: ""Ó estúpido"", ""Ó deficiente"".
											Parece que todas as escolas têm 
um arsenal de nomes
											atualizados todos os anos,
											e se um miúdo entra numa escola e 
ninguém à sua volta o escuta,
											eles fazem ruído?
											Ou são apenas um som de fundo 
de um disco riscado
											quando as pessoas dizem coisas como: 
""As crianças, às vezes, são cruéis"".
											Todas as escolas eram 
uma grande tenda de circo,
											e a ordem hierárquica ia desde 
os acrobatas aos domadores de leões,
											dos palhaços aos feirantes, todos eles 
muito diferentes do que nós éramos.
											Éramos anormais — como os homens com 
pinças de lagosta e as mulheres de barba,
											anormais a fazer malabarismo 
com a depressão e a solidão,
											a jogar ao solitário, a girar a garrafa,
											a tentar beijar as nossas feridas 
e a curá-las,
											mas à noite, enquanto os outros dormiam,
											continuávamos a caminhar sobre 
a corda bamba.
											Praticávamos, e sim, alguns de nós caíram.
											Mas quero dizer-lhes que tudo isto
											não passa de escombros deixados quando 
nós finalmente decidimos destruir
											todas as coisas que pensávamos que éramos,
											e se não consegues ver a beleza em ti próprio,
											arranja um espelho melhor, olha mais de perto, 
observa um pouco mais,
											porque há algo dentro de ti 
que te levou a continuar a tentar
											apesar de todos os que te disseram 
para desistires.
											Construíste um muro à volta do teu 
coração partido
											onde escreveste: ""Eles estavam errados.""
											Talvez porque tu não pertencesses 
a um grupo ou a um bando.
											Talvez porque te tivessem escolhido em último lugar 
para o jogo de basquetebol ou para tudo.
											Talvez porque costumasses trazer nódoas negras e 
dentes partidos para mostrar, mas nunca o fizeste,
											porque como te podes manter firme
											se todos à tua volta te querem deitar abaixo?
											Tens que acreditar que eles 
estavam enganados.
											Têm que estar enganados.
											Por que outro motivo ainda estaríamos aqui?
									","
											On n'était pas les seuls enfants
qui ont grandi comme ça.
											À ce jour, on continue à donner
des noms d'oiseau à des enfants.
											Le plus classique c'était,
« Hé, le débile », « Hé, le foldingue ».
											Il semble que chaque école
ait un arsenal d'insultes
											qui est actualisé chaque année,
											et si un enfant craque dans une école et
personne autour ne choisit de l'entendre,
											est-ce que ça fait du bruit ?
											Est-ce que ça n'est que le bruit de fond d'une musique qui se répète
											sans fin quand les gens disent des choses
du genre : « Les enfant peuvent être cruels. »
											Chaque école était une tente de cirque,
											et les acrobates donnaient leurs ordres
aux dompteurs de lions,
											les clowns aux forains, tout ceci
à des kilomètres de ce que nous étions.
											Nous étions des monstres de foire — des garçons aux pinces de homard et des femmes à barbe,
											des bizarreries qui jonglaient
avec la dépression et la solitude,
											jouaient au solitaire,
à faire tourner la bouteille,
											essayant d'embrasser
nos blessures pour cicatriser,
											mais le soir, alors que les autres dormaient,
											on continuait à marcher sur la corde raide.
											C'était de l'entraînement, et oui,
certains d'entre-nous tombaient.
											Mais je veux leur dire que tout ça
											n'est que débris qu'on laisse derrière nous
quand on décide finalement de briser
											tout ce qu'on pensait être,
											et si vous n'arrivez pas à voir
quoi que ce soit de beau en vous,
											prenez un miroir de meilleur qualité,
regardez de plus près, fixez un peu plus longtemps,
											parce qu'il y a quelque chose à l'intérieur de vous qui vous a poussé à continuer d'essayer
											alors que tout le monde vous disait d'abandonner.
											Vous vous êtes construit un plâtre autour de
votre cœur brisé et l'avez signé vous-même.
											Vous avez signé : « Ils avaient tort »
											Parce que peut-être que vous n'apparteniez
ni à un groupe, ni à une clique.
											Peut-être qu'ils ont décidé de vous choisir
en dernier pour jouer au basketball ou
quoi que ce soit d'autre.
											Peut-être que vous veniez avec des bleus et des dents cassées au jeu du ""montre et raconte"", mais vous n'avez jamais rien raconté,
											car comment peut-on défendre son territoire
											quand tout le monde autour de vous s'évertue à vous y enterrer ?
											Il vous faut croire qu'ils avaient tort.
											Il faut qu'ils aient tort.
											Pourquoi donc serions-nous ici ?
									","
											Wir waren nicht die einzigen Kinder, 
die so aufwuchsen.
											Bis heute werden Kinder noch beschimpft.
											Die Klassiker waren ""Hey Idiot"", ""Hey Spasti.""
											Es scheint als hätte jede Schule 
ein Arsenal von Namen,
											das jährlich aktualisiert wird.
											Und wenn ein Kind in einer Schule zerbricht, 
und niemand zuhört,
											machen sie dann ein Geräusch?
											Sind sie nur ein Hintergrundgeräusch 
auf einem Soundtrack,
											der immer wieder abspielt, wenn Leute Dinge sagen, 
wie: ""Kinder können grausam sein.""
											Jede Schule war ein großes Zirkuszelt,
											und die Hackordnung ging 
von Akrobaten zu Löwendompteuren,
											von Clowns zu Schaustellern, 
alle noch Meilen weiter als wir.
											Wir waren Freaks — 
Hummerhandjungen und bärtige Damen,
											Kuriositäten, die mit Depression 
und Einsamkeit jonglierten,
											die bei Solitaire und Flaschendrehen
											versuchten, ihre eigenen Verletzungen 
zu küssen und zu heilen,
											aber nachts, während die anderen schliefen,
											liefen wir weiter auf dem Seil.
											Es war Training, und ja, einige von uns sind gefallen.
											Aber ich möchte Ihnen sagen, dass all dies
											nur Trümmer sind, die übrig bleiben, 
wenn wir uns schließlich entscheiden,
											alles, was wir zu sein glaubten zu zerschlagen.
											Und wenn du nichts Schönes 
an dir selbst finden kannst,
											besorg dir einen besseren Spiegel, 
schau genauer hin, starre ein bisschen länger,
											denn etwas in dir bringt dich dazu,
es weiter zu versuchen,
											trotz allen, die gesagt haben,
dass du aufhören sollst.
											Du hast dein gebrochenes Herz eingegipst 
und selbst unterschrieben
											Du hast geschrieben: ""Sie hatten unrecht.""
											Denn vielleicht gehörtest du nicht 
zu einer Gruppe oder einer Clique.
											Vielleicht wurdest du als letzter für 
Basketball oder alles andere ausgewählt.
											Vielleicht hast du deine Prellungen und
zerbrochenen Zähne mitgebracht, aber nie davon erzählt,
											denn wie kannst du dich selbst behaupten,
											wenn alle um dich herum dich 
darunter begraben möchten?
											Du musst glauben, dass sie unrecht hatten.
											Sie müssen unrecht haben.
											Warum wären wir sonst noch hier?
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Crecimos aprendiendo a animar a los desvalidos
											porque nos vemos en ellos.
											Somos tallo de una raíz sembrada en la creencia
											de que no somos lo que nos apodaron.
											No somos autos abandonados varados
											y atorados en alguna carretera,
											y si de alguna manera lo estamos, no se preocupen,
											solo salimos a caminar por gasolina.
											Somos graduados de la clase de 
""Lo logramos,
											no los ecos desvanecidos de voces clamando,
											""Los apodos nunca me hieren"".
											Claro que lo hicieron.
											Pero nuestras vidas siempre
											continúan siendo un acto de equilibrio
											que tiene menos que ver con dolor
											y más que ver con la belleza.
									","
											Crescemos a torcer por aquele 
que não é o favorito
											porque nos vemos refletidos neles.
											Brotamos de uma raiz plantada na esperança
											de que não somos o que nos chamaram.
											Não somos carros abandonados parados
											e vazios numa autoestrada qualquer,
											e, se de alguma forma o somos, 
não se preocupem.
											Fomos só buscar gasolina.
											Fazemos parte do grupo ""Nós conseguimos"",
											não dos ecos desvanecidos de vozes a clamar:
											""Os nomes não me ofendem.""
											Claro que ofenderam.
											Mas as nossas vidas serão sempre
											uma busca de equilíbrio
											que tem menos que ver com o sofrimento
											e mais com a beleza.
									","
											On a grandi en apprenant
à réconforter les opprimés
											parce qu'on se voit en eux.
											Nos racines sont plantées dans la croyance
											que nous ne sommes pas
les noms d'oiseau qu'on nous donnait.
											Nous ne sommes pas des voitures
abandonnées au point mort
											qui attendent vides sur une autoroute,
											et si jamais en quelque sorte
ça y ressemble, n'ayez crainte.
											On est juste sortis pour
aller chercher de l'essence.
											On est diplômés de la classe ""On y est arrivé"",
											et non les échos fanés des voix qui crient,
											« Les mots ne me blesseront jamais. »
											Bien sûr qu'ils nous ont blessés.
											Mais nos vies continueront comme toujours
											à être un exercice d'équilibriste
											qui n'a pas grand chose à voir avec la douleur
											mais bien plus avec la beauté.
									","
											Wir haben gelernt, den Außenseiter anzufeuern,
											weil wir uns selbst in ihm sehen.
											Wir wachsen aus einem Stamm, 
der in dem Glauben verwurzelt ist,
											dass wir nicht das sind, 
als was wir bezeichnet werden.
											Wir sind keine verlassenen Autos, 
die liegen geblieben sind
											und leer an der Autobahn stehen.
											Und wenn wir das irgendwie 
doch sind, keine Sorge.
											Wir sind nur ausgestiegen, um Benzin zu holen.
											Wir sind Absolventen des Jahrgangs 
Wir Haben Es Geschafft,
											nicht die verblichenen Echos 
der Stimmen, die schreien:
											""Namen werden mir nie wehtun.""
											Natürlich taten sie das.
											Aber unsere Leben werden nur für immer
											ein Balanceakt bleiben,
											der weniger mit Schmerzen
											und mehr mit Schönheit zu tun hat.
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Beifall)
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
