en,pt,es,fr,tr,title,speaker,duration,tags
"
											So it comes down to this:
											trying our best is not good enough.
											So how do we change?
											We seek perfection
											and settle for nothing less.
									","
											Resumindo é isto:
											tentar o nosso melhor não é suficiente.
											Como é que podemos mudar?
											Procuramos a perfeição
											e não nos contentamos com menos.
									","
											Y todo se reduce a esto:
											dar lo mejor de nosotros 
no es lo suficientemente bueno.
											Y ¿cómo cambiamos?
											Buscamos la perfección
											y no nos conformamos con nada menos.
									","
											Tout cela se résume ainsi :
											faire de notre mieux ne suffit pas.
											Alors comment changer ?
											En cherchant la perfection
											et en n'acceptant rien de moins.
									","
											Konu şuna geliyor:
											Elimizden gelenin en iyisini
yapmak yeterli değil.
											Peki nasıl değişeceğiz?
											Mükemmelliği arıyoruz,
											daha azına razı oluyoruz.
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											Now, I know. I need
to give you a minute on that,
											because I know what you've been told.
											It probably goes something like,
perfection is impossible for humans,
											so therefore, seeking perfection
will not only ruin your self-esteem
											but it will render you a failure.
											But there's the irony.
											See, today we're all so afraid
of that word failure,
											but the truth is, we need to fail.
											Failure is a natural stepping stone
towards perfection,
											but at some point, because we became
so afraid of that idea of failure
											and so afraid of that idea of perfection,
											we dismissed it because of what might
happen to our egos when we fall short.
											I mean, do you really think
that failure's going to ruin you?
											Or is that just the easy answer
that gets us slow websites,
											scary healthcare and dangerous roads?
											I mean, are you ready to make
perfection the bad guy in all this?
											Look, failure and imperfection
are basically the same thing.
											We all know that imperfection
exists all around us.
											Nothing and nobody is perfect.
											But at some point, because it was
too difficult or too painful,
											we decided to dismiss
our natural ability to deal with failure
											and replace it with
a lower acceptance level.
											And now we're all forced to sit back
											and just accept this new norm
or good-enough attitude
											and the results that come with it.
									","
											Sim, eu sei, tenho de vos dar
um minuto para assentar,
											porque sei o que vos têm dito.
											Provavelmente algo como, a perfeição
é impossível para os humanos,
											por isso, procurar a perfeição
não só vai arruinar a autoestima
											como vai garantir um falhanço.
											Mas aqui é que está a ironia.
											Hoje em dia temos
muito medo da palavra falhar,
											mas a verdade é que precisamos de falhar.
											Falhar é um passo natural
no caminho para a perfeição,
											mas a dada altura, como temos
tanto medo do conceito de falhar
											e tanto medo do conceito de perfeição,
											desistimos devido aos efeitos
que isso pode ter no nosso ego.
											Acham mesmo que falhar vos vai arruinar?
											Ou é só a solução fácil
que nos leva a sites lentos,
											a maus cuidados de saúde
e a estradas perigosas?
											Estão dispostos a fazer
da perfeição o vilão de tudo isto?
											Entendam que falhanço
ou imperfeição são a mesma coisa.
											Todos sabemos que a imperfeição
existe à nossa volta.
											Nada nem ninguém é perfeito.
											Mas a dada altura,
porque era muito difícil ou doloroso,
											decidimos ignorar a nossa capacidade
natural para lidar com o falhanço
											e substitui-la por menores 
graus de exigência.
											E agora somos todos
forçados a sentar-nos
											e a aceitar esta nova norma
ou atitude de que o suficiente chega
											assim como os resultados que a acompanham.
									","
											Quiero darles un minuto 
para pensar sobre eso,
											porque sé lo que les han dicho.
											Quizá algo así como, la perfección 
es imposible para los humanos,
											por lo tanto, buscar la perfección 
no solo arruinará su autoestima
											sino que será un fracaso.
											Pero esa es la ironía.
											Hoy todos tememos 
tanto el fracaso de la palabra,
											pero la verdad es que 
tenemos que fracasar.
											El fracaso es un trampolín 
natural hacia la perfección,
											pero en algún momento, tuvimos 
tanto miedo a esa idea de fracaso
											y estuvimos tan asustados 
ante esa idea de perfección,
											que la descartamos por temor 
a lo que sucedería con nuestro ego
											al fallar.
											Quiero decir, ¿de verdad creen 
que el fracaso les va a arruinar?
											¿O es solo la respuesta fácil 
la que nos da sitios web lentos,
											un cuidado de la salud aterrador 
y carreteras peligrosas?
											Quiero decir, ¿están listos para 
perfeccionar lo malo en todo esto?
											El fracaso y la imperfección 
son básicamente lo mismo.
											Todos sabemos que la imperfección 
existe a nuestro alrededor.
											Nada y nadie es perfecto.
											Pero en algún momento, porque era 
demasiado difícil o doloroso,
											decidimos descartar nuestra capacidad 
natural para hacer frente a la falla
											y lo reemplazamos por un nivel 
de aceptación inferior.
											Y ahora todos estamos obligados 
a recostarnos
											y a aceptar solo esta nueva norma 
o actitud suficientemente buena
											y el resultado que eso trae aparejado.
									","
											Je vous donne une minute
pour y réfléchir
											car je sais ce qu'on vous a dit.
											Quelque chose comme : la perfection 
est impossible pour les humains
											donc la rechercher va 
non seulement détruire votre égo
											mais aussi vous vouer à l'échec.
											Voilà l'ironie.
											Nous avons tous aujourd'hui
très peur du mot échec,
											mais en réalité,
on a besoin d'échouer.
											L'échec est une étape naturelle
vers la perfection.
											Mais parce que nous avons
commencé à craindre l'échec
											et à craindre l'idée de perfection,
											nous l'avons écartée à cause des effets
sur notre ego en cas d'échec.
											Pensez-vous vraiment
que l'échec va vous détruire ?
											Ou est-ce juste une réponse facile
qui cause des sites web lents,
											une médecine et des routes si peu sûres ?
											Vous allez faire de la perfection 
le fautif de cette histoire ?
											Voyons, échec et imperfection
sont deux choses identiques.
											Nous savons que l'imperfection
existe autour de nous.
											Rien ni personne n'est parfait.
											Mais à un moment, parce que c'était
trop dur ou douloureux,
											nous avons décidé d'ignorer
notre capacité à gérer l'échec
											et de baisser notre seuil d'acceptation.
											Maintenant nous sommes confrontés
											à cette nouvelle norme,
cette attitude du « assez bon »
											et des résultats qui en découlent.
									","
											Biliyorum. Size biraz zaman tanımam lazım
											çünkü size söyleneni biliyorum.
											Aşağı yukarı böyle bir şey,
mükemmellik insanlar için imkansız,
											dolayısıyla bu arayış kendinize duyduğunuz
saygıyı mahvetmekle kalmayıp
											sizi başarısızlıkla damgalayacak.
											Burada bir ironi var.
											Bugün hepimiz
kelime hatasından korkuyoruz,
											fakat gerçek şu ki
başarısızlık gerekli.
											Başarısızlık, mükemmelliğe
doğru doğal bir adım.
											Ancak bir yerde başarısızlık
											ve mükemmellik fikrinden
çok korktuğumuzdan
											yetersiz kaldığımızda benliğimize
ne olabileceği düşüncesiyle onu reddettik.
											Yani, gerçekten başarısızlığın
seni mahvedeceğini mi düşünüyorsun?
											Zahmetsiz cevap,
yavaş internet siteleri,
											ürkütücü sağlık hizmetleri,
tehlikeli yollar mı?
											Bütün bunlardaki suçu
mükemmelliğe yüklemeye hazır mısnız?
											Başarısızlık ve mükemmellik
temelde aynı şey.
											Çevremizde kusurun var olduğunu
hepimiz biliyoruz.
											Hiçbir şey ve hiç kimse
mükemmel değil.
											Fakat bir noktada çok zor 
ya da zahmetli olduğundan
											başarısızlıkla baş etme konusundaki
doğal yeteneğimizi reddetmeye,
											daha düşük kabulle
değiştirmeye karar verdik.
											Boş oturmaya
mecbur bırakılıyoruz,
											bu yeni düsturu 
veya yeterince iyi tutumunu
											ve onunla gelen sonuçları kabul edin.
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											So even with all that said,
											people will still tell me, you know,
											""Didn't the medical staff,
the maintenance crew, the engineer,
											didn't they try their best,
and isn't that good enough?""
											Well, truthfully, not for me
and especially not in these examples.
											Yeah, but, you know, trying
to be perfect is so stressful, right?
											And, you know, Oprah talked about it,
universities study it,
											I bet your high school counselor
even warned you about it.
											Stress is bad for us, isn't it?
											Well, maybe,
											but to say that seeking
perfection is too stressful
											is like saying that exercise
is too exhausting.
											In both cases, if you want the results,
you've got to endure the pain.
											So truthfully, saying that
seeking perfection is too stressful
											is just an excuse to be lazy.
									","
											Mas, apesar de vos dizer tudo isto,
											vai haver pessoas que me vão dizer:
											""Mas os médicos, a equipa
de manutenção, o engenheiro,
											""não deram o seu melhor,
não é isso o suficiente?""
											Francamente, para mim não,
especialmente nestes exemplos.
											Mas, vocês sabem, tentar alcançar
a perfeição é tão stressante, não é?
											Sabem como é, a Oprah fala sobre isso,
as universidades estudam-no.
											Aposto até que na escola
vos avisaram sobre isso.
											O stress faz mal, não faz?
											Bem, talvez,
											mas dizer que procurar a perfeição
é demasiado stressante
											é o mesmo que dizer que fazer exercício
é demasiado cansativo.
											Em ambos os casos, se queremos
resultados, temos de suportar a dor.
											Honestamente, dizer que procurar
a perfeição é demasiado stressante.
											é só uma desculpa para a preguiça.
									","
											Incluso con todo lo dicho,
											la gente todavía me dirá,
											""El personal médico, el equipo 
de mantenimiento, el ingeniero,
											¿no hicieron todo lo posible, 
y no es lo suficientemente bueno?""
											A decir verdad, no para mí y 
especialmente no en estos ejemplos.
											Sí, pero tratar de ser perfecto 
es muy estresante, ¿verdad?
											Y, Oprah habló sobre eso, 
las universidades lo estudian,
											seguro que el consejero de su escuela 
les advirtió al respecto.
											El estrés es malo para nosotros, 
¿no es así?
											Quizás,
											pero decir que buscar la perfección 
es demasiado estresante
											es como decir que el ejercicio 
es demasiado agotador.
											En ambos casos, si quieres resultados, 
debes soportar el dolor.
											Y, sinceramente, decir que buscar 
la perfección es demasiado estresante
											es solo una excusa para ser flojo.
									","
											Même après tout cela,
											les gens me disent toujours :
											« L'équipe médicale
les mécaniciens, les ingénieurs,
											ils ont fait leur maximum, 
n'est-ce pas suffisant ?  »
											Pour être honnête, pas pour moi,
surtout dans ces cas-là.
											Oui, mais essayer d'être parfait, 
c'est stressant !
											Et puis Oprah en a parlé,
les universités ont étudié ça,
											même votre conseiller 
d'orientation vous a averti.
											Le stress, c'est mauvais, hein ?
											Peut-être,
											mais dire que chercher
la perfection est stressant,
											c'est comme dire que faire
de l'exercice est fatigant.
											Dans les deux cas, vous voulez le résultat
sans faire l'effort.
											Honnêtement, dire que 
chercher la perfection est stressant,
											c'est l'excuse des paresseux.
									","
											Tüm bu söylenenlerle bile
insanlar bana
											""Tıbbi personel, bakım ekibi,
											mühendisler en iyisini denemediler mi,
											bu yeterince iyi değil mi?""
diye soracaklar.
											Doğrusu, benim için değil 
ve özellikle bu örneklerde değil.
											Mükemmel olmaya
çalışmak çok stresli, değil mi?
											Oprah bununla ilgili konuştu,
üniversiteler çalıştı.
											Lisede rehber öğretmeniniz bu konuda
sizi uyarmıştır bile.
											Stres bizim için kötü, değil mi?
											Belki de öyle,
											fakat mükemmelliği aramak
çok stresli demek
											spor yapmak çok yorucu demekle aynı şey.
											İki durumda da istediğiniz sonuçlar için
bu zahmete katlanmanız lazım.
											Doğrusu, mükemmelliği aramak
çok stresli demek
											tembel olmak için bir bahane.
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											But here's the really scary part.
											Today, doctors, therapists
											and the nearly 10-billion-
dollar-a-year self-help industry
											are all advocating
against the idea of perfection
											under this guise that somehow
not trying to be perfect
											will save your self-esteem
and protect your ego.
											But, see, it's not working,
											because the self-help industry today
has a higher recidivism rate
											because it's more focused on teaching you
how to accept being a failure
											and lower your acceptance level
											than it is about
pushing you to be perfect.
									","
											Mas isto é que é assustador.
											Hoje em dia, médicos, terapeutas
											e a indústria de quase 10 mil milhões
de dólares da autoajuda
											estão todos contra a ideia da perfeição
											sob o pretexto de que, de alguma forma,
não tentar ser perfeito
											vai salvar a nossa autoestima
e proteger o nosso ego.
											Só que não está a resultar,
											porque a indústria da autoajuda tem hoje
uma taxa maior de reincidência
											porque está mais focada em ensinar-nos
a aceitar que somos falhados
											e a baixar o nosso nível de exigência
											do que em ajudar a sermos perfeitos.
									","
											Pero aquí está la parte 
realmente aterradora.
											Hoy médicos, terapeutas
											y la industria de autoayuda de 
casi USD 10 000 millones al año
											todos defienden la idea de la perfección
											bajo esta apariencia 
de no intentar ser perfecto
											salvará tu autoestima y protegerá tu ego.
											Pero no está funcionando,
											porque la industria de autoayuda 
tiene una mayor tasa de reincidencia
											porque está más centrada en 
enseñarte a aceptar un fracaso
											y bajar el nivel de aceptación,
											que en tratar de alentarte a ser perfecto.
									","
											Mais voilà le plus horrible.
											De nos jours, les docteurs,
les psychologues,
											et 10 milliards de dollars
de business du développement personnel
											s'élèvent tous
contre l'idée de perfection
											sous le prétexte que
cesser de vouloir être parfait
											protège la confiance en soi et l'égo.
											Mais voilà, ça ne marche pas.
											Les groupes d'entraide constatent
un taux croissant de récidive
											parce qu'ils préfèrent vous apprendre
comment accepter d'être un raté,
											baisser le seuil d'acceptation,
											que vous pousser à être parfait.
									","
											İşin gerçekten ürkütücü kısmı burada.
											Bugün doktorlar, terapistler
											ve yılda yaklaşık 10 milyar dolar harcanan
kişisel gelişim endüstrisi
											mükemmel olmaya gayret etmemenin
											onur ve egonuzu koruyacağı maskesiyle
											mükemmellik fikrine karşıt
bir tutumu savunuyorlar.
											Ancak bu işe yaramıyor
											çünkü kişisel gelişim endüstrisinin
suçu tekrar etme oranı daha yüksek,
											çünkü sizi mükemmelliğe itmesi gerekirken
											başarıızlığı nasıl kabul edeceğinize
											ve kabul düzeyinizi 
azaltmaya odaklanmış.
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											See, these doctors,
therapists and self-help gurus
											are all focused on a symptom
and not the illness.
											The true illness in our society today
is our unwillingness to confront failure.
											See, we're more comfortable
resting on our efforts
											than we are with focusing on our results.
											Like at Dublin Jerome High School in Ohio,
											where they name 30 percent
of a graduating class valedictorian.
											I mean, come on, right?
											Somebody had the highest GPA.
											I guarantee you it wasn't a 72-way tie.
									","
											Estes médicos, terapeutas
e gurus da autoajuda
											estão todos focados
no sintoma e não na doença.
											A verdadeira doença da nossa sociedade
é a resistência em confrontar o erro.
											Estamos mais confortáveis
em acomodarmo-nos
											do que em estar focados nos resultados.
											Por exemplo, a escola secundária
Dublin Jerome no Ohio,
											onde nomeiam para oradores
30% dos finalistas.

											Quero dizer, a sério?
											Alguém teve de ter a maior média.
											Garanto-vos que não houve
72 pessoas com médias iguais.
									","
											Estos médicos, terapeutas 
y gurús de autoayuda
											todos se enfocan en un síntoma 
y no en la enfermedad.
											La verdadera enfermedad en 
la sociedad es la falta de voluntad
											para enfrentar el fracaso.
											Nos sentimos más cómodos 
descansando en nuestros esfuerzos
											de lo que somos al enfocarnos 
en nuestros resultados.
											Como en la secundaria 
Dublin Jerome en Ohio,
											donde nombran mejores estudiantes 
al 30 % de una clase de graduación.
											Vamos, por favor ¿no?
											Alguien tenía las notas más altas.
											Les garantizo que no fue 
un empate múltiple de 72 personas.
									","
											Ces docteurs, psychologues et gourous
											s'intéressent plus au symptôme qu'au mal.
											Le vrai mal de la société actuelle est
notre refus d'affronter l'échec.
											Nous préférons regarder nos efforts
											que de nous attacher aux résultats.
											Comme au collège Jérôme Dublin en Ohio,
											où ils désignent 30% d'une promotion
comme majors de promotion.
											Non mais, sérieusement !
											Quelqu'un avait la meilleure moyenne.
											Je vous garantis
qu'ils n'étaient pas 72 ex-aequo.
									","
											Gördüğünüz gibi bu doktorlar,
terapistler ve kişisel gelişim rehberleri
											hastalığa değil,
bulguya odaklanıyor.
											Bugün toplumdaki asıl hastalık
başarısızlıkla yüzleşme isteksizliği.
											Sonuçlarımıza odaklanmaktan daha çok,
											çabalarımıza güvenme konusunda rahatız.
											Ohio'daki Dublin Jerome
Lisesi'nde olduğu gibi,
											mezun olan sınıfın yüzde 30'unu
okul birincisi temsilci seçiyorlar.
											Bu kadarı da fazla, değil mi?
											GNO'su en yüksek birisi mutlaka vardı.
											72 kişinin aynı GNO'ya
sahip olduğunu sanmıyorum.
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											But, see, we're more comfortable
offering up an equal outcome
											than we are with confronting the failure,
the loser or the underachiever.
											And when everybody gets a prize,
everybody advances,
											or everybody gets a pay raise
despite results,
											the perfectionist in all of us
is left to wonder,
											what do I have to do to get better?
											How do I raise above the crowd?
									","
											Mas é mais confortável
oferecer um desfecho igual para todos
											do que confrontar o erro,
quem perde ou quem tem negativa.
											E quando todos recebem um prémio,
todos evoluem,
											ou todos recebem um aumento
apesar dos resultados,
											o perfeccionista em todos
nós questiona-se:
											""O que tenho de fazer para melhorar?
											""Como me destaco dos restantes?""
									","
											Pero nos sentimos más cómodos 
ofreciendo un resultado igual
											de lo que somos al enfrentar el fracaso, 
el perdedor o el que no alcanza.
											Y cuando todos obtienen 
un premio, todos avanzan,
											o todos reciben un aumento 
salarial a pesar de los resultados,
											el perfeccionista que llevamos dentro 
se pregunta:
											¿Qué tengo que hacer para mejorar?
											¿Cómo sobresalgo entre la multitud?
									","
											Mais nous préférons proposer
une solution égalitaire
											plutôt qu'affronter l'échec, le perdant
ou l'échec scolaire.
											Chacun a un prix,
chacun est promu,
											chacun est augmenté
malgré les résultats,
											et le perfectionniste en nous
en vient à se dire,
											que dois-je faire pour m'améliorer ?
											Comment puis-je me distinguer ?
									","
											Başarısızlığa veya az başarana
karşı koymaktan çok
											daha eşit bir sonuç sunmaya meyilliyiz.
											Herkes ödüllendirilip ilerlediğinde
											veya herkes sonuçlara rağmen
zam aldığında
											hepimizdeki mükemmelliyetçi
kendine soruyor,
											daha iyi olmak için ne yapmalıyım?
											Bu insanlar arasından nasıl yükselirim?
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											And see, if we continue
to cultivate this culture,
											where nobody fails
or nobody is told that they will fail,
											then nobody's going to reach
their potential, either.
											Failure and loss
are necessary for success.
											It's the acceptance of failure that's not.
											Michelangelo is credited with saying
that the greatest danger for most of us
											is not that our aim
is too high and we miss it,
											but it's too low and we reach it.
											Failure should be a motivating force,
											not some type of pathetic
excuse to give up.
									","
											Por isso, se continuarmos
a cultivar esta cultura,
											em que ninguém falha
nem ninguém nos diz que vamos falhar,
											então também ninguém
vai atingir o seu potencial.
											Errar e perder
são necessários para o sucesso.
											A tolerância ao erro é que não é.
											Acredita-se que Miguel Ângelo disse
que o maior perigo para todos nós
											não é elevar a fasquia
demasiado alto e falhar,
											é baixar a fasquia e alcançá-la.
											O erro devia ser uma força motivadora,
											e não uma desculpa patética para desistir.
									","
											Y si seguimos cultivando esta cultura,
											donde nadie falla 
o nadie dice que van a fallar,
											entonces nadie va a alcanzar 
su potencial tampoco.
											El fracaso y la pérdida 
son necesarios para el éxito.
											La aceptación del fracaso no lo es.
											Se le atribuye a Miguel Ángel haber dicho
											que el mayor peligro para la mayoría
											no es que nuestro objetivo sea 
demasiado alto y no lo logremos,
											sino que sea demasiado bajo 
y lo alcancemos.
											El fracaso debe ser una fuerza motivadora,
											no un tipo de excusa patética 
para rendirse.
									","
											Et en continuant
à promouvoir cette culture,
											où personne n'échoue,
où on ne dit à personne qu'il va échouer,
											alors personne ne réalisera
son vrai potentiel non plus.
											L'échec et la perte
sont nécessaires pour le succès.
											Se contenter de l'échec en revanche, non.
											Michel Ange aurait dit que le plus grand 
danger pour la plupart d'entre nous
											n'est pas de viser trop haut 
et de rater,
											mais de viser trop bas et réussir.
											L'échec devrait être une motivation,
											pas une pauvre excuse pour laisser tomber.
									","
											Bu kültürü geliştirmeye devam edersek
											kimsenin başarısız olmadığı 
veya olmayacağı söylenirse
											hiçbiri potansiyeline ulaşmayacak.
											Başarısızlık ve yenilgi
başarı için gerekli.
											Başarısızlığın kabulü değil ama.
											Michelangelo'ya göre, 
çoğumuz için en büyük tehlike
											hedefimizin çok yüksek oluşu
ve onu kaçırma olasılığı değil,
											çok düşük oluşu ve ona ulaşabilmemizdir.
											Başarısızlık,
motive edici güç olmalı,
											vazgeçmek için bir tür
acıklı mazeret değil.
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											So I have an idea.
											Instead of defining perfectionism
as a destructive intolerance for failure,
											why don't we try
giving it a new definition?
											Why don't we try defining perfectionism
as a willingness to do what is difficult
											to achieve what is right?
											You see, then we can agree
											that failure is a good thing
in our quest for perfection,
											and when we seek perfection
without fear of failure,
											just think about what we can accomplish.
									","
											Por isso tenho uma ideia.
											Ao invés de definir o perfeccionismo
como intolerância destrutiva ao erro,
											porque não tentamos
dar-lhe uma nova definição?
											Porque não tentamos definir perfeccionismo
como a vontade de fazer o difícil
											para alcançar o que está correto?
											Assim, podemos todos concordar
											que o erro é uma coisa boa
na demanda pela perfeição,
											e quando procuramos
a perfeição sem medo de errar,
											imaginem só o que podemos alcançar.
									","
											Por eso, tengo una idea.
											En vez de definir el perfeccionismo como 
intolerancia destructiva para el fracaso,
											¿por qué no intentar 
darle una nueva definición?
											¿Por qué no definir el perfeccionismo 
como la disposición
											a hacer lo que es difícil 
y lograr lo que es correcto?
											Podemos estar de acuerdo
											en que el fracaso es algo bueno 
en nuestra búsqueda de la perfección,
											y cuando buscamos la perfección 
sin miedo al fracaso,
											solo piensen en 
lo que podemos lograr.
									","
											Donc j'ai une idée.
											Plutôt que de définir le perfectionnisme
comme un refus destructeur de l'échec,
											pourquoi ne pas lui donner
une nouvelle définition ?
											Et définir le perfectionnisme comme
la volonté de faire ce qui est difficile
											pour accomplir ce qui est bien ?
											Alors nous sommes d'accord,
											l'échec est bon
pour notre recherche de perfection.
											Si nous cherchons
la perfection sans peur d'échouer,
											imaginez ce que nous pourrions accomplir !
									","
											Bir fikrim var.
											Mükemmeli başarızlığa yönelik
yıkıcı bir intolerans olarak görmek yerine
											neden yeni tanımlama
yapmayı denemiyoruz?
											Doğru olanı başarmak için
zor olanı yapmayı istemek
											olarak tanımlamaya ne dersiniz?
											Mükemmellik arayışında
											başarısızlığın iyi bir şey
olduğununda hemfikiriz,
											başarısızlık korkusu olmaksızın
mükemmelliği aradığımızda
											neler başarabileceğimizi düşünün
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
