en,es,pt,fr,de,tr,title,speaker,duration,tags
"
","
","
","
","
","
",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
											And it turns out, that there was one telephone in Bangladesh
											for every 500 people.
											And all those phones were in the few urban places.
											The vast rural areas, where 100 million people lived,
											there were no telephones.
											So just imagine how many man-months or man-years are wasted,
											just like I wasted a day.
											If you just multiply by 100 million people, let's say losing one day a month,
											whatever, and you see a vast amount of resource wasted.
											And after all, poor countries, like rich countries, one thing we've got equal,
											is their days are the same length: 24 hours.
											So if you lose that precious resource,
											where you are somewhat equal to the richer countries,
											that's a huge waste.
									","
											Resulta que había tan sólo un teléfono en Bangladesh
											para cada 500 personas.
											Todos esos teléfonos estaban en las pocas zonas urbanas.
											En las inmensas zonas rurales, donde vivían 100 millones de personas,
											no había teléfonos.
											Así que imagínense cuantos meses o años de trabajo se desperdician,
											como yo desperdicié aquel día.
											Si multiplican por 100 millones de personas, digamos que pierden un día al mes,
											por ejemplo, ven una cantidad inmensa de rescursos malgastados.
											Después de todo, los países pobres, como los ricos, tenemos una cosa en común,
											y es que sus días duran lo mismo: 24 horas.
											Si pierden ese precioso recurso,
											algo en lo que eres igual a los países ricos,
											es muchísimo gasto.
									","
											Acontece que só havia
um telefone em Bangladesh
											para cada 500 pessoas.
											E todos esses telefones estavam
nas poucas zonas urbanas.
											Nas vastas zonas rurais
onde viviam 100 milhões de pessoas,
											não havia telefones.
											Imaginem quanto tempo de trabalho
mensal ou anual é desperdiçado,
											tal como eu desperdicei um dia.
											Se multiplicarmos
por 100 milhões de pessoas,
											digamos, a desperdiçar um dia por mês,
											verão que é desperdiçada
uma grande quantidade de recursos.
											O certo é que, nos países pobres,
tal como nos países ricos,
											temos uma coisa em comum,
											os dias têm a mesma duração: 24 horas.
											Se desperdiçarmos aquele recurso precioso,
											no qual somos semelhantes
aos países mais ricos,
											isso é um enorme desperdício.
									","
											Et il s'avère qu'il y avait au Bangladesh un téléphone
											four 500 personnes.
											Et tous ces téléphones étaient dans quelques zones urbaines.
											Dans les vastes zones rurales, où 100 millions de personnes vivaient
											il n'y avait pas de téléphone.
											Alors imaginez seulement le nombre de mois-homme ou d'années-homme qui sont gachés
											de la même façon que j'ai perdu ma journée.
											Si vous multipliez seulement par 100 millions de gens, disons qui perdent un jour dans le mois,
											et vous verrez un grand gaspillage de ressources.
											Et après tout, pays pauvres, comme pays riches, nous sommes égaux sur une chose:
											c'est que les jours ont la même durée : 24 heures.
											Donc, si vous perdez cette précieuse ressource,
											qui est à peu près la même dans les pays riches,
											c'est un énorme gachis.
									","
											Und es stellt sich heraus, dass es nur ein Telefon
											für 500 Menschen in Bangladesch gab.
											Und diese Telefone befanden sich alle nur in einigen städtischen Gebieten.
											In den riesigen ländlichen Bereichen, wo 100 Millionen Menschen lebten,
											gab es keine Telefone.
											Stellen Sie sich vor, wie viele Menschen-Monate bzw. Menschen-Jahre verschwendet wurden,
											ebenso, wie ich meinen Tag verschwendete.
											Wenn Sie das auf 100 Millionen Menschen projizieren, die einen Tag im Monat verlieren,
											dann wird klar, was für eine Verschwendung an Ressourcen das ist.
											Letztendlich haben arme Länder und reiche Länder eines gemeinsam,
											und das ist die Länge eines Tages: 24 Stunden.
											Wenn man diese wertvolle Zeit verliert,
											welche die Gemeinsamkeit mit reicheren Nationen ausmacht,
											dann ist das eine riesige Verschwendung.
									","
											Bangladeş'de o zamanlar
											her 500 kişiye, bir telefon düşüyordu.
											Ve tüm bu telefonlar 
birkaç merkezi noktadaydı.
											100 milyon kişinin yaşadığı 
geniş kırsal alanlarda,
											telefon yoktu.
											İnsanların kaç ayının ya da kaç yılının 
boşa gittiğini bir düşünün.
											Tıpkı benim bir günümü 
boşa geçirdiğim gibi.
											Sadece 100 milyon kişi ile çarparsanız, 
ayda bir gün kaybetmek diyelim,
											boşa harcanan zamanın 
ne kadar fazla olduğunu görüyorsunuz.
											Yoksul ülkelerin zengin ülkelerle 
eşit olduğu bir konu var. O da;
											günlerinin aynı uzunlukta olması: 24 saat.
											Bu değerli zamanı kaybederseniz.
											Zengin ülkelerle eşit olduğunuz
şeyi kaybederseniz.
											Bu büyük bir kayıp olur.




									",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
","
","
","
","
","
",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
											So I started looking for any evidence that —
											does connectivity really increase productivity?
											And I couldn't find much, really, but I found this graph produced by the ITU,
											which is the International Telecommunication Union, based in Geneva.
											They show an interesting thing.
											That you see, the horizontal axis is where you place your country.
											So the United States or the UK would be here, outside.
											And so the impact of one new telephone,
											which is on the vertical axis, is very little.
									","
											Empecé a buscar alguna prueba de que,
											¿de verdad la conectividad aumenta la productividad?
											Y no logré encontrar mucha, la verdad, pero encontré este gráfico de ITU,
											que es la Unión Internacional de Telecomunicaciones, con base en Ginebra.
											Demuestran algo interesante.
											Ven, el eje horizontal es donde colocas tu país.
											Así que Estados Unidos o el Reino Unido estarían aquí, fuera.
											El impacto de un sólo teléfono nuevo,
											que está en el eje vertical, es muy pequeño.
									","
											Então comecei a procurar
quaisquer indícios.
											Seria que a conetividade
aumenta a produtividade?
											Não consegui encontrar muito,
											mas encontrei este gráfico
produzido pela ITU,
											— a União Internacional das Comunicações,
com sede em Genebra.
											Mostra uma coisa interessante.
											Aquilo que veem, no eixo horizontal,
é onde se coloca o país.
											Assim, os Estados Unidos ou o Reino Unido
ficariam aqui, de fora.
											Portanto o impacto de um novo telefone,
											que está no eixo vertical,
é insignificante.
									","
											Alors, j'ai commencé à chercher des preuves
											est-ce que la connectivité augmente vraiment la productivité ?
											Et je n'en ai pas trouvé beaucoup, vraiment, mais j'ai trouvé ce graphique produit par le ITU,
											qui est l'Union Internationale des Télécommunications, basée à Genève.
											Ils montrent un fait intéressant.
											Vous pouvez voir que l'axe horizontal est là où vous placez votre pays.
											Donc les Etats-Unis ou le Royaume-Uni seraient ici, à l'extérieur.
											Et donc l'impact d'un nouveau téléphone,
											qui est représenté sur l'axe vertical, est minime.
									","
											Also begann ich nach Beweisen für die Steigerung
											der Produktivität durch Konnektivität zu suchen.
											Ich fand wirklich nicht viel. Was ich jedoch fand, war dieser Graph der ITU,
											der Internationalen Fernmeldeunion in Genf.
											Er zeigt einen interessanten Sachverhalt.
											Sie sehen, auf der horizontalen Achse befindet sich Ihr Land
											Die U.S.A. oder UK wären also hier außen.
											Dort ist der Einfluss eines weiteren Telefons,
											hier auf der vertikalen Achse, sehr gering.
									","
											Bu yüzden bu konuya dair herhangi
bir kanıt aramaya başladım.
											Bağlantı gerçekten 
verimliliği artırıyor mu?
											Pek bir şey bulamadım, sadece ITU 
tarafından üretilen bu grafiği buldum,
											ITU, Cenevre'de bulunan 
Uluslararası Telekomünikasyon Birliği'dir.
											İlginç bir şeyi gösteriyorlar.


											Gördüğünüz gibi, yatay eksen 
ülkenizi yerleştirdiğiniz yerdir.
											Dolayısıyla Amerika Birleşik Devletleri 
veya İngiltere dışarıda olacaktır.
											Böylece yeni bir telefonun etkisi,
											ki bu dikey eksende 
gösterilmektedir, çok azdır.
									",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
","
","
","
","
","
",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
											But if you come back to a poorer country, where the GNP per capita is,
											let's say, 500 dollars, or 300 dollars,
											then the impact is huge: 6,000 dollars. Or 5,000 dollars.
											The question was,
											how much did it cost to install a new telephone in Bangladesh?
											It turns out: 2,000 dollars.
											So if you spend 2,000 dollars, and let's say the telephone lasts 10 years,
											and if 5,000 dollars every year — so that's 50,000 dollars.
									","
											Pero si vuelven a los países pobres, donde le PNB per cápita es,
											digamos, de 500 dólares, o 300 dólares,
											el impacto es enorme: 6.000 dólares. O 5.000.
											La cuestión era,
											¿cuánto constaría instalar un teléfono nuevo en Bangladesh?
											Pues 2.000 dólares.
											Si se gastan 2.000 dólares, y digamos que el teléfono dura 10 años.
											Y si son 5.000 dólares cada año... son 50.000 dólares.
									","
											Mas, se nos voltarmos para um país pobre,
onde o PIB per capita é,
											seja de 500 dólares, ou 300 dólares,
											o impacto é enorme: 
6000 dólares ou 5000 dólares.
											A pergunta era,
											quanto é que custava a instalação
de um novo telefone no Bangladesh?
											Pelos vistos, 2000 dólares.
											Então, se gastarmos 2000 dólares
e o telefone durar 10 anos.
											e se 5000 dólares todos os anos,
— isso equivale a 50 000 dólares.
									","
											Mais si vous revenez à un pays plus pauvre, où le PIB par habitant est,
											disons, 500 dollars, ou 300 dollars,
											alors l'impact est immense : 6 000 dollars. Ou 5 000 dollars.
											La question était,
											combien celà coûte d'installer un nouveau téléphone au Bangladesh ?
											Il s'avère que celà coûte 2 000 dollars.
											Donc, si vous dépensez 2 000 dollars et disons que le téléphone dure 10 ans.
											Et s'il rapporte 5 000 dollars par an — cela rapporte au final 50 000 dollars.
									","
											Wenn man sich jedoch die ärmeren Länder anschaut, wo das BIP bei
											ungefähr 500 $ oder 300 $ liegt,
											dann sieht man einen immensen Einfluss: 6.000 $. Oder 5.000 $.
											Die Frage war:
											wie teuer war es, ein Telefon in Bangladesch zu installieren?
											Es stellte sich heraus: 2.000 $.
											Wenn man also 2.000 $ investierte, mit einer Verwendungsdauer von
											ca. 10 Jahren, dann wären das bei 5.000 $ ganze 50.000 $.
									","
											Eğer kişi başına düşen GSMH’nın az olduğu
yoksul bir ülkeye dönerseniz,
											diyelim ki 500 dolar ya da 300 dolar,
											etki çok büyük: 6.000 dolar 
ya da 5.000 dolardır.
											Soru şuydu:


											Bangladeş'e yeni bir telefon
tesis etmenin maliyeti ne kadardı?
											2.000 dolar ediyor.


											Dolayısıyla 2.000 doları harcarsanız ve
telefonun 10 yıl kullanıldığını söyleyelim
											ve her yıl 5.000 dolarsa — 
bu 50.000 dolardır.
									",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
","
","
","
","
","
",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
											So obviously this was a gadget to have.
											And of course, if the cost of installing a telephone is going down,
											because there's a digital revolution going on,
											then it would be even more dramatic.
									","
											Obviamente era un chisme que había que tener.
											Y por supuesto, si el costa de la instalción de un teléfono está bajando,
											debido a la revolución digital,
											entonces serían aún más espectacular.
									","
											Então, obviamente
este era um dispositivo a ter.
											E claro, como o custo de instalação
de um telefone está a baixar,
											porque há uma revolução digital em curso,
											então seria ainda mais acentuado.
									","
											Donc évidemment c'était un gadget à avoir.
											Et bien entendu, si le coût d'installation d'un téléphone baisse,
											en raison de la révolution numérique en cours,
											alors ce serait encore plus important.
									","
											Das war also offensichtlich ein unverzichtbares Gerät.
											Und mit den sinkenden Kosten für die Telefoninstallation
											durch die digitale Revolution
											wären die Zahlen natürlich noch dramatischer.
									","
											Açıkça görülüyor ki,
bu sahip olunması gereken bir aygıt.
											Elbette, dijital bir devrim olduğu için,
											telefonu kurmanın bedeli de düşüyor.
											Bu durumda daha da çarpıcı olurdu.
									",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
","
","
","
","
","
",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
											And I knew a little economics by then —
											it says Adam Smith taught us that specialization leads to productivity.
											But how would you specialize?
											Let's say I'm a fisherman and a farmer.
											And Chris is a fisherman farmer. Both are generalists.
											So the point is that we could only — the only way we could depend on each other,
											is if we can connect with each other.
											And if we are neighbors, I could just walk over to his house.
									","
											Yo sabía poco de economía por aquel entonces...
											dice que Adam Smith nos enseñó que la especialización conduce a la productividad.
											Pero, ¿cómo se especializarían?
											Digamos que soy pescador y agricultor.
											Y Chris es un pescador agricultor. Ambos somos generalistas.
											Lo importante es que podríamos sólo depender el uno del otro,
											si nos conectamos.
											Si somos vecinos, podría acercarme a su casa.
									","
											Na altura, eu sabia um pouco de economia.
											Adam Smith ensinou-nos
que a especialização gera a produtividade.
											Mas como é que nos especializaríamos?
											Digamos que sou pescador e agricultor.
											E Chris é agricultor pescador.
Ambos somos generalistas.
											A única maneira de conseguirmos
depender um do outro,
											era se pudéssemos conectarmo-nos.
											Se nós fôssemos vizinhos,
eu podia ir a casa dele.
									","
											Et j'avais quelques bases en économie à l'époque —
											il est dit qu'Adam Smith nous a appris que la spécialisation conduit à la productivité.
											Mais comment se spécialiser ?
											Disons que je suis un pécheur et un fermier.
											Et Chris est un fermier pécheur. Nous sommes tous les deux généralistes.
											Donc le fait est que nous ne pourrions seulement - la seule façon dont nous pourrions dépendre l'un de l'autre,
											si nous pouvons nous connecter.
											Et si nous étions voisins, j'aurais juste à me rendre à sa maison.
									","
											Zu der Zeit kannte mich ein bereits ein wenig mit Wirtschaft aus –
											Adam Smith lehrte uns, dass Spezialisierung zu Produktivität führt.
											Aber wie soll man sich spezialisieren?
											Nehmen wir an, ich wäre ein Fischer und Bauer,
											Chris wäre ein Fischer und Bauer. Wir wären beide Generalisten.
											Ich will sagen, dass wir uns nur aufeinander verlassen können,
											wenn wir uns vernetzen können.
											Wenn wir Nachbarn wären, könnte ich einfach rüber zu seinem Haus gehen.
									","
											O zamanlar biraz ekonomi bilgisine 
sahiptim ve Adam Smith'in
											bize uzmanlaşmanın üretkenliğe 
yol açtığını öğrettiği söylenir.
											Peki ya, nasıl uzmanlaşırsınız?
											Diyelim ki bir balıkçıyım
ve bir çiftçiyim.
											Ve Chris balıkçı çiftçi.
Her iki alanda da uzman.
											Bu noktada, birbirimize 
bağlı olabilmenin tek yolu –
											iletişim hâlinde olabilmek.
											Eğer komşu olsaydık, evine gidebilirdim.
									",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
","
","
","
","
","
",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
											But then we are limiting our economic sphere to something very small area.
											But in order to expand that, you need a river,
											or you need a highway, or you need telephone lines.
											But in any event, it's connectivity that leads to dependability.
											And that leads to specialization.
											That leads to productivity.
									","
											Pero entonces estamos limitando nuestra esfera económica a una zona muy pequeña.
											Para expandirla, se necesita un río,
											o una autopista, o líneas telefónicas.
											En cualquier caso, es la conectividad lo que conduce a la fiabilidad.
											Y esa a su vez conduce a la especialización.
											Y esa a la productividad.
									","
											Mas desse modo, estamos
a limitar a esfera económica.
											a um espaço muito reduzido
											Para poder expandir isso,
precisamos de um rio,
											de uma autoestrada
ou de linhas telefónicas.
											Mas de qualquer modo,
é a conetividade que leva à dependência.
											E isso leva à especialização
											que, por sua vez, leva à produtividade.
									","
											Mais dans ce cas nous limitons notre sphère économique à de toutes petites zones.
											Mais afin de l'étendre, il faut une rivière,
											ou une autoroute, ou des lignes téléphoniques.
											Mais en tout état de cause, c'est la connectivité qui mène à la fiabilité.
											Et qui mène à la spécialisation.
											Qui mène à la productivité.
									","
											Dann würden wir jedoch unseren wirtschaftlichen Bezirk stark limitieren.
											Um den jedoch zu vergrößern, bedarf es eines Flusses,
											oder einer Landstraße – oder einer Telefonverbindung.
											In jedem Falle ist es Konnektivität, die zu Verlässlichkeit führt.
											Und das führt zu Spezialisierung.
											Was zu Produktivität führt.
									","
											Fakat o zaman ekonomik alanımızı çok küçük
bir alanla sınırlandırmış olurduk.
											Bunu genişletmek için, 
bir nehre ihtiyacınız var,
											ya da bir otobana, 
telefon hattına ihtiyacınız var.
											Fakat bu iletişim,
bizi birbirimize bağlar, dayanışma sağlar.
											Bu da uzmanlaşmaya yol açar
											ve uzmanlaşma üretkenliğe yol açar.
									",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
","
","
","
","
","
",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
											So the question was, I started looking at this issue,
											and going back and forth between Bangladesh and New York.
											There were a lot of reasons people told me
											why we don't have enough telephones.
											And one of them is the lacking buying power.
											Poor people apparently don't have the power to buy.
									","
											La cuestión era, empecé planteándome este tema,
											y yendo y viniendo de Bangladesh a Nueva York.
											Había muchas razones que la gente me comentaba
											por las que no tenemos suficientes teléfonos.
											Y una de ellas es que carecemos de poder adquisitivo.
											La gente pobre aparentemente no tiene poder para compar.
									","
											Então, comecei a pensar neste assunto,
											e como andava de um lado para o outro,
entre Bangladesh e Nova Iorque,
											muitas pessoas disseram-me
que havia muitas razões
											para não termos telefones suficientes.
											Uma delas é a falta de poder de compra.
											Aparentemente, as pessoas pobres
não têm poder de compra.
									","
											Donc la question s'est posée, j'ai commencé à m'y pencher,
											tout en faisant des aller-retours entre le Bangladesh et New York.
											Les gens me disaient qu'il y avait pleins de raisons
											pour lesquelles nous n'avions pas assez de téléphones.
											Et l'un d'entre elles est le manque de pouvoir d'achat.
											Apparemment, les gens pauvres n'ont pas les moyens d'acheter.
									","
											Ich beschäftigte mich also mit diesem Problem
											und fuhr hin und her zwischen Bangladesch und New York.
											Die Menschen nannten mir viele Gründe für
											den Mangel an Telefonen.
											Einer davon ist die fehlende Kaufkraft.
											Arme Menschen besitzen offensichtlich keine Kaufkraft.
									","
											Mesele şu ki, bu konuyu 
incelemeye başladım,
											Bangladeş ve New York 
arasında gidip geldim.
											Neden yeteri kadar telefonumuz olmadığı
konusunda insanlar
											bana pek çok nedenden bahsettiler.
											Ve bunlardan biri 
satın alma gücünün eksik olması.
											
Yoksul insanların satın alma gücü yok.


									",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
","
","
","
","
","
",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
											But the point is, if it's a production tool, why do we have to worry about that?
											I mean, in America, people buy cars,
											and they put very little money down.
											They get a car, and they go to work.
											The work pays them a salary;
											the salary allows them to pay for the car over time.
											The car pays for itself.
									","
											Pero lo importante es, si es una herramienta de producción, ¿por qué nos preocupamos?
											Quiero decir que en Estados Unidos, la gente se compra coches,
											y les supone muy poco dinero.
											Tienen un coche, y van a trabajar.
											El trabajo les reporta un salario;
											el salario les permite pagar el coche al cabo del tiempo.
											El coche se paga solo.
									","
											Mas a questão é:
se é uma ferramenta produtiva,
											porque é que nos havemos de preocupar?
											Ou seja, nos EUA,
as pessoas compram carros
											e dão um pequena entrada.
											Eles recebem o carro, e vão trabalhar.
											No trabalho, recebem um salário.
											O salário permite-lhes pagar
o carro ao longo do tempo.
											O carro paga-se a si mesmo.
									","
											Mais le fait est, s'il s'agit d'un outil de production, pourquoi avons-nous à nous en préoccuper?
											Je veux dire, aux Etats-Unis, les gens achètent des voitures,
											et ils y investissent très peu d'argent.
											Ils prennent la voiture, et vont au travail.
											Le travail leur paie un salaire,
											le salaire leur permet de payer pour la voiture au fil du temps.
											La voiture se paie.
									","
											Warum sollte das ein Problem sein, wenn es doch eine Produktionshilfe ist?
											Ich meine, in Amerika kaufen die Menschen Autos
											und sie bezahlen erst nur einen Teil davon.
											Sie kaufen ein Auto und fahren zur Arbeit.
											Die Arbeit bringt ihnen ein Gehalt ein,
											welches ihnen erlaubt, das Auto mit der Zeit abzuzahlen.
											Das Auto zahlt sich selbst ab.
									","
											Fakat daha önemlisi, eğer bu bir üretim 
aracıysa, neden endişeleniyoruz?
											Mesela, Amerika’da insanlar 
araba satın alıyor,
											çok az para biriktiriyorlar.
											Araba alıyorlar ve işe gidiyorlar.


											İş yerleri onlara maaş veriyor.
											Maaşları arabanın parasının 
ödenmesini sağlıyor.
											Böylece araba kendi kendini ödemiş oluyor.


									",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
","
","
","
","
","
",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
											So if the telephone is a production tool,
											then we don't quite have to worry about the purchasing power.
											And of course, even if that's true, then what about initial buying power?
											So then the question is, why can't we have some kind of shared access?
											In the United States, we have — everybody needs a banking service,
											but very few of us are trying to buy a bank.
											So it's — a bank tends to serve a whole community.
											So we could do that for telephones.
									","
											Así si el teléfono es una herramienta de producción,
											no nos tenemos que preocupar del poder adquisitivo.
											Y por supuesto, y aunque así sea, ¿qué hay del poder adquisitivo inicial?
											La cuestión es, ¿por qué no podemos tener algún tipo de acceso compartido?
											En los Estados Unidos, tenemos... todo el mundo requiere de un servicio bancario,
											pero muy pocos de nosotros desean comprar un banco.
											Un banco intenta prestar servicio a toda una comunidad.
											Podríamos hacer lo mismo con teléfonos.
									","
											Então, se o telefone
é uma ferramenta produtiva,
											não precisamos de nos preocupar
com o poder de compra.
											Claro, mesmo que isso seja verdade,
então e o poder de compra inicial?
											Então a questão é:
											Porque é que não podemos ter
algum tipo de acesso partilhado?
											Nos EUA, toda a gente
precisa de serviços bancários,
											mas muito poucos tentam comprar um banco.
											Um banco tende a servir
uma comunidade inteira.
											Então, podíamos fazer
o mesmo para os telefones.
									","
											Donc, si le téléphone est un outil de production,
											alors nous n'avons pas beaucoup à nous soucier du pouvoir d'achat.
											Et bien sûr, même si c'est vrai, alors qu'en est-il le pouvoir d'achat initial?
											Alors la question est, pourquoi ne pouvons-nous avoir une sorte d'accès partagé?
											Aux Etats-Unis, nous avons — tout le monde a besoin d'un service bancaire,
											mais très peu d'entre nous tentent d'acheter une banque.
											Donc, une banque tend à servir une communauté toute entière.
											Nous pourrions donc faire cela pour les téléphones.
									","
											Wenn das Telefon also ein Arbeitsmittel ist,
											dann brauchen wir uns keine Sorgen um die Kaufkraft zu machen.
											Und selbst wenn das zutrifft, was ist dann mit der ursprünglichen Kaufkraft?
											Also bleibt die Frage, warum können wir nicht eine Art gemeinsamen Zugang haben?
											In den Vereinigten Staaten benötigt jeder die Dienstleistungen einer Bank.
											Doch nur wenige von uns versuchen eine Bank zu kaufen.
											Eine Bank dient normalerweise einer ganzen Gemeinschaft.
											Wir könnten das auch mit Telefonen machen.
									","
											Telefon da bir üretim aracıysa,
											o zaman satın alma gücüyle ilgili olarak
endişelenmenize gerek yok.
											Ve tabii eğer bu doğruysa, 
ilk satın alma gücü ne olacak?
											Öyleyse soru şu ki, neden bir tür 
havuz hesaba sahip olamıyoruz?
											Amerika’da bizim, hepimizin 
bir banka hizmetine ihtiyacı var.
											Fakat çok azımız 
banka satın almaya çalışıyoruz.
											Bir banka bütün bir topluluğa 
hizmet etme amacı güder.
											Bunu telefonlar için de yapabiliriz.
									",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
","
","
","
","
","
",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
											And also people told me that we have a lot of important primary needs to meet:
											food, clothing, shelter, whatever.
											But again, it's very paternalistic.
											You should be raising income
											and let people decide what they want to do with their money.
									","
											La gente me comentó también que tenemos muchas necesidades primarias que satisfacer:
											comida, ropa, vivienda, etc.
											Pero de nuevo, es muy paternalista.
											Se debe generar ingresos
											y dejar a la gente decidir qué quieren hacer con su dinero.
									","
											As pessoas disseram-me que temos
muitas necessidades básicas a satisfazer:
											alimentação, vestuário, abrigo,
aquilo que for.
											Mas de novo, isto é muito paternalista.
											Deviam estar a aumentar o rendimento
											e deixar as pessoas decidirem
o que querem fazer com o seu dinheiro.
									","
											Et des gens m'ont également dit que nous avons beaucoup d'importants besoins primaires à satisfaire:
											alimentation, l'habillement, le logement, et tout le reste.
											Mais là encore, c'est très paternaliste.
											Vous devez élever le niveau de vie
											et laisser les gens décider ce qu'ils veulent faire avec leur argent.
									","
											Viele Menschen sagen mir auch, dass wir uns erst einmal um die primären Bedürfnisse kümmern müssen:
											Nahrung, Kleidung, Obdach, u.s.w.
											Aber auch das ist sehr patriarchisch.
											Man sollte das Einkommen steigern
											und die Menschen entscheiden lassen, was sie mit ihrem Geld anfangen möchten.
									","
											Ayrıca insanlar bana birçok 
temel ihtiyaçları olduğunu söyledi.
											Yiyecek, giyecek, barınak gibi…



											Fakat yine de bu çok geleneksel.

											Geliri yükseltmelisiniz 
ve insanların kendi paralarıyla
											ne yapmak istediklerine 
karar vermelerini sağlamalısınız.
									",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
"
","
","
","
","
","
",How mobile phones can fight poverty,Iqbal Quadir,15:52,"alternative energy,business,communication,culture,global issues,invention,investment,microfinance,poverty,technology,telecom,transportation,global development"
