en,pt,fr,tr,es,title,speaker,duration,tags
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											CA: So it was a beautiful idea
											in a world where most of the action,
most of the issues,
											took place on national scale,
											but your argument is that the issues
that matter most today
											no longer take place on a national scale
but on a global scale.
									","
											CA: Então, era uma boa ideia
											num mundo onde a maior parte das acções,
a maior parte dos problemas,
											tinham lugar à escala nacional,
											mas o seu raciocínio é que os problemas
mais importantes hoje
											já não têm lugar à escala nacional,
mas à escala global.
									","
											CA : C'était donc une bonne idée,
											dans un monde où la plupart 
des actions et des problèmes
											se jouaient au plan national,
											mais vous dites que
les principaux problèmes actuels
											ne se jouent plus
au plan national mais mondial.
									","
											CA: Yani çoğu
eylemin, çoğu sorunun ulusal
											ölçekte yer aldığı bir dünyada
											bu güzel bir fikirdi,
											fakat senin iddian, bugün
önem arz eden çoğu meselenin
											artık ulusal değil,
küresel bir ölçekte yer alması.
									","
											CA: Entonces era una idea hermosa
											que en el mundo casi toda la acción
y casi todos los problemas
											tuvieran relevancia a escala nacional,
											pero tu argumento es que los problemas
que más importan hoy
											ya no tienen lugar a escala nacional,
sino a escala global.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											YNH: Exactly. All the major problems
of the world today
											are global in essence,
											and they cannot be solved
											unless through some kind
of global cooperation.
											It's not just climate change,
											which is, like, the most obvious
example people give.
											I think more in terms
of technological disruption.
											If you think about, for example,
artificial intelligence,
											over the next 20, 30 years
											pushing hundreds of millions of people
out of the job market —
											this is a problem on a global level.
											It will disrupt the economy
of all the countries.
									","
											YNH: Exactamente. Todos os
maiores problemas de hoje do mundo
											são essencialmente globais,
											e não podem ser resolvidos
											a não ser através
da cooperação global.
											Não é só a alteração climática,
											que, claro, é o exemplo mais óbvio
que as pessoas dão.
											Penso mais em termos
de disrupção tecnológica.
											Se pensarmos, por exemplo,
na inteligência artificial,
											nos próximos 20, 30 anos
											empurrando centenas de milhões de pessoas
para fora do mercado de trabalho,
											isto é um problema a nível global.
											Vai provocar a rotura 
da economia de todos os países.
									","
											YNH : Exactement. Les grands 
problèmes mondiaux aujourd'hui
											sont, par essence, mondiaux,
											et ne peuvent être résolus
que par une sorte de coopération mondiale.
											Pas que le changement climatique,
											qui est l'exemple évident 
le plus souvent cité.
											Je pense plutôt 
aux ruptures technologiques.
											Prenez, par exemple, 
l'intelligence artificielle,
											qui durant les 20 ou 30 années à venir
											exclura des centaines de millions 
de personnes du marché de l'emploi,
											c'est un problème de niveau mondial.
											Cela bouleversera
l'économie de tous les pays.
									","
											YNH: Kesinlikle. Günümüzde dünyanın
											tüm büyük sorunları özünde küresel
											sorunlardır ve
											küresel işbirliği olmazsa çözülemezler.
											Bu, insanların verdiği en belirgin
											örnek olarak, yalnızca
iklim değişikliği değildir.
											Ben daha çok teknolojik
parçalanma açısından düşünüyorum.
											Örneğin, yapay zekâyı düşünecek olursanız,
											önümüzdeki 20, 30 yıl içerisinde
											yüz milyonlarca insan
iş piyasasından çıkarılacak —
											bu küresel düzeyde bir sorun.
											Bu, tüm ülkelerin ekonomisini dağıtacak.
									","
											YNH: Exactamente, los problemas 
más importantes del mundo hoy
											son esencialmente globales
											y no pueden ser resueltos
											sin que haya algún tipo
de cooperación global.
											No es solo el cambio climático,
											que es el ejemplo más evidente
que la gente brinda.
											Creo más en términos de 
una alteración tecnológica.
											Si piensas en la inteligencia 
artificial - IA - por ejemplo,
											que dentro de los próximos 20, 30 años
											echará a millones de personas 
del mercado laboral,
											esto es un problema a nivel global.
											Alterará la economía de todos los países.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											And similarly, if you think
about, say, bioengineering
											and people being afraid of conducting,
											I don't know, genetic engineering
research in humans,
											it won't help if just
a single country, let's say the US,
											outlaws all genetic experiments in humans,
											but China or North Korea
continues to do it.
											So the US cannot solve it by itself,
											and very quickly, the pressure on the US
to do the same will be immense
											because we are talking about
high-risk, high-gain technologies.
											If somebody else is doing it,
I can't allow myself to remain behind.
											The only way to have regulations,
effective regulations,
											on things like genetic engineering,
											is to have global regulations.
											If you just have national regulations,
nobody would like to stay behind.
									","
											Do mesmo modo, se pensarmos,
digamos, na bioengenharia
											e nas pessoas com medo
de realizar a investigação
											da engenharia genética em seres humanos,
											não ajuda nada, se um país
— vamos dizer os EUA —
											proibir todas as experiências
genéticas em seres humanos,
											mas a China ou a Coreia do Norte
continuarem a fazê-las.
											Os EUA não podem
resolver o problema sozinhos.
											Muito rapidamente, a pressão sobre os EUA
para fazer o mesmo vai ser imensa
											porque estamos a falar de tecnologias
de alto risco e alto custo.
											Se mais alguém o está a fazer,
eu não me posso permitir ficar para trás.
											A única maneira de haver regras,
regras eficazes,
											em coisas como a engenharia genética,
											é haver regras globais.
											Se só houver regras nacionais,
ninguém vai querer ficar para trás.
									","
											De même, si l'on prend la bio-ingénierie
											et ceux qui ont peur de mener,
											disons, des recherches
sur le génie génétique humain,
											il serait inutile si un seul pays, 
disons les États-Unis,
											interdisait toute expérience 
génétique humaine,
											mais que la Chine ou la Corée du Nord 
continuait à le faire.
											Les États-Unis ne peuvent donc pas 
régler cela tous seuls.
											Très vite, la pression sur les États-Unis
pour le faire aussi serait immense
											car il s'agit là de technologies 
aux risques et aux gains élevés.
											Si un autre le fait, on ne peut pas 
se permettre de rester en arrière.
											Le seul moyen d'avoir 
des réglementations efficaces,
											sur des sujets tels que
le génie génétique,
											c'est d'avoir des législations mondiales.
											S'il n'y a qu'une règle nationale, 
personne ne voudrait rester en arrière.
									","
											Ve benzer şekilde, örneğin,
biyomühendisliği ve bunu yürütmekten
											korkan insanları düşünürseniz,
											bilmiyorum, insanlarda
genetik mühendisliği araştırması,
											bu, tek bir ülke, örneğin ABD,
insan üzerinde genetik deneyleri
											yasaklarsa, fakat Çin veya Kuzey Kore bunu
											yapmaya devam ederse, bu işe yaramaz.
											Yani ABD bunu tek başına çözemez ve
											ABD üzerinde hemen
aynısını yapma baskısı ortaya çıkar,
											çünkü yüksek riskli, yüksek
kazançlı teknolojiden bahsediyoruz.
											Eğer birisi yapıyorsa,
ben de geride kalmayı göze alamam.
											Kalıtım mühendisliği gibi şeyler
üzerinde düzenleme, etkili düzenleme
											yapmanın tek yolu,
											küresel düzenlemelere sahip olmaktır.
											Yalnızca ulusal düzenlemelere
sahipseniz, kimse geride kalmak istemez.
									","
											De la misma manera,
si piensas en la bioingeniería
											y en gente temerosa 
de conducir investigaciones
											de ingeniería genética
en humanos, por ejemplo,
											no será de ayuda que un país,
digamos, EE.UU.,
											prohíba los experimentos
genéticos en humanos
											si China o Corea del Norte 
continúan haciéndolos.
											Entonces, si EE.UU. no puede
resolverlo por sí solo rápidamente,
											la presión sobre EE.UU.
para hacer lo mismo será inmensa
											porque estamos hablando de tecnologías
de alto riesgo, pero alta recompensa.
											Si alguien más lo está haciendo, 
no puedo permitirme quedarme atrás.
											La única forma de tener
regulaciones efectivas
											sobre áreas como la ingeniería genética,
											es tener regulaciones globales.
											Si tienes regulaciones nacionales 
nadie querrá quedarse atrás.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											CA: So this is really interesting.
											It seems to me that this may be one key
											to provoking at least
a constructive conversation
											between the different sides here,
											because I think everyone can agree
that the start point
											of a lot of the anger
that's propelled us to where we are
											is because of the legitimate
concerns about job loss.
											Work is gone, a traditional
way of life has gone,
											and it's no wonder
that people are furious about that.
											And in general, they have blamed
globalism, global elites,
											for doing this to them
without asking their permission,
											and that seems like
a legitimate complaint.
									","
											CA: Isso é muito interessante.
											Parece-me que isso é um ponto fundamental
											para que, pelo menos, haja
uma conversão construtiva
											entre os diferentes lados.
											Acho que todos concordam
que o ponto de partida
											para muita revolta que nos trouxe
aonde estamos agora
											são as preocupações
com o desemprego.
											O trabalho acabou, um modo
de vida tradicional acabou,
											e não há dúvida que as pessoas
estão furiosas por causa disso.
											No geral, têm culpado
o globalismo, a elite global,
											por ter feito isso sem
lhes pedir autorização,
											é uma reclamação legítima.
									","
											CA : C'est très intéressant.
											On dirait qu'il y a là une voie
											vers un dialogue constructif
entre les différentes parties,
											car on peut tous être d'accord 
que le point de départ
											de toute cette colère
qui nous a menés là où l'on est
											est dû à une inquiétude légitime 
sur la perte d'emploi.
											On a perdu le travail, ainsi 
qu'un mode de vie traditionnel,
											et sans aucun doute, 
les gens en sont furieux.
											En général, ils accusent 
le mondialisme et ses élites,
											de leur avoir fait ça sans 
leur demander la permission,
											et cela semble une plainte légitime.
									","
											CA: Bu oldukça ilginç.
											Öyle görünüyor ki bu, buradaki
											farklı taraflar arasında en
azından yapıcı bir sohbet yaratmak için
											bir anahtar olabilir,
											çünkü bizi olduğumuz
yere getiren öfkenin başlangıç
											noktasının, iş kaybıyla
ilgili mantıklı endişeler olduğu
											konusunda herkesin
hemfikir olduğunu düşünüyorum.
											İş gitti, geleneksel yaşam
tarzı gitti ve insanların buna
											öfke duyması şaşılacak bir şey değil.
											Ve genel olarak
küreselleşmeyi, küresel seçkinleri,
											bunu onların iznini
almadan yapmakla suçladılar
											ve bu yerinde bir
yakınmaymış gibi görünüyor.
									","
											CA: Esto es realmente interesante.
											Me parece que esta sería una de las claves
											para fomentar, cuando menos, 
un debate constructivo
											entre diferentes partes
											porque creo que todos concordamos
en que el punto de partida
											de mucha de la ira que nos 
ha empujado a donde estamos
											surge de preocupaciones válidas
sobre la pérdida de empleo.
											Se va el trabajo, se va una forma 
de vida tradicional también,
											no es de extrañarse que la gente 
se enfurezca al respecto.
											Generalmente, han culpado 
a la globalización, a las élites globales
											de hacerles esto sin pedirles permiso
											y parece ser una queja legítima.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											But what I hear you saying
is that — so a key question is:
											What is the real cause of job loss,
both now and going forward?
											To the extent that it's about globalism,
											then the right response,
yes, is to shut down borders
											and keep people out
and change trade agreements and so forth.
											But you're saying, I think,
											that actually the bigger cause of job loss
is not going to be that at all.
											It's going to originate
in technological questions,
											and we have no chance of solving that
											unless we operate as a connected world.
									","
											Mas pelo que está a dizer,
acho que uma questão-chave é:
											Qual é a razão para o desemprego,
agora e daqui para a frente?
											Se isso se deve ao globalismo,
											então a resposta certa
é fechar as fronteiras,
											manter as pessoas fora
e alterar os acordos comerciais.
											Mas acho que está a dizer
											que a maior causa do desemprego
não será essa.
											Vai ser causado por questões tecnológicas,
											e não há hipótese de resolver isso,
											a não ser que operemos
como um mundo interligado.
									","
											Mais si je vous comprends bien, 
une question-clé serait :
											Quelle est la vraie cause de la perte 
d'emploi, maintenant et à l'avenir ?
											Au point où il est question 
de mondialisme,
											en effet, la bonne réponse serait 
donc de fermer les frontières
											et empêcher les gens d'entrer
et changer les accords commerciaux, etc.
											Mais vous dites, je pense,
											que la réelle cause de ce problème 
n'est pas du tout celle-là.
											Elle viendra des questions technologiques
											et on n'a aucune chance d'arranger cela
											à moins de procéder
en tant que monde connecté.
									","
											Fakat senden duyduğum
şey şu — yani ana soru şu:
											Şu anda olan ve devam eden
iş kaybının gerçek nedeni nedir?
											Küreselleşmeyle ilgili olduğuna göre,
											buna doğru karşılık, evet,
sınırları kapatmak ve insanları
											dışarıda tutmak ve ticaret
anlaşmalarını değiştirmek ve benzerleri.
											Fakat sen, sanırım, aslında
											iş kaybının en büyük nedeninin
tamamen bu olmayacağını söylüyorsun.
											Teknolojik sorunlardan
kaynaklanacağını ve birbirine
											bağlı bir dünya olarak hareket etmezsek
											bunu çözme
şansımızın olmadığını söylüyorsun.
									","
											Puedo oírlos hacerse una pregunta clave:
											¿Cuál es la causa real de la pérdida 
de empleo ahora y en el futuro?
											Si hablamos de globalización
											la respuesta adecuada sería 
cerrar las fronteras,
											mantener gente afuera y cambiar 
los acuerdos de comercio y demás.
											Pero lo que quieres decir, creo,
es que la principal causa
											de pérdida de empleo 
no será esa en absoluto.
											Se originará en cuestiones tecnológicas
											y no habrá posibilidades de resolver eso
											a menos que operemos 
en un mundo conectado.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											YNH: Yeah, I think that,
											I don't know about the present,
but looking to the future,
											it's not the Mexicans or Chinese
who will take the jobs
											from the people in Pennsylvania,
											it's the robots and algorithms.
											So unless you plan to build a big wall
on the border of California —
									","
											YNH: Sim, penso que...
											não sei quanto ao presente
mas, olhando para o futuro,
											não são os mexicanos ou os chineses
que vão roubar o trabalho
											às pessoas da Pensilvânia,
											são os robôs e os algoritmos.
											A menos que seja construído um muro
na fronteira da Califórnia...
									","
											YNH : Oui, en effet.
											Je ne sais pas pour maintenant, 
mais pour l'avenir,
											ce ne sont pas les Mexicains
ou les Chinois qui voleront l'emploi
											des habitants de la Pennsylvanie,
											ce sont les robots et algorithmes.
											A moins de vouloir construire 
un mur à la frontière californienne —
									","
											YNH: Evet, bana kalırsa,
											şimdiki zamanı
bilmiyorum, fakat geleceğe bakarsak,
											Pennsylvania'da insanları
işlerinden edecek olanlar Meksikalılar
											veya Çinliler değiller,
											robotlar ve algoritmalar.
											Yani eğer Kaliforniya sınırına
											büyük bir duvar inşa 
etmeyi planlamıyorsan,
									","
											YNH: Sí, creo que,
											no sé si en el presente,
pero mirando hacia el futuro,
											no son los mexicanos o los chinos 
los que le dejarán sin empleo
											a la gente de Pennsylvania,
											sino los robots y los algoritmos.
											A menos que planees construir un gran muro
en la frontera de California...
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Risas)
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											the wall on the border with Mexico
is going to be very ineffective.
											And I was struck when I watched
the debates before the election,
											I was struck that certainly Trump
did not even attempt to frighten people
											by saying the robots will take your jobs.
											Now even if it's not true,
it doesn't matter.
											It could have been an extremely
effective way of frightening people —
									","
											o muro na fronteira com o México
não vai ser muito eficaz.
											Fiquei impressionado quando vi
os debates antes das eleições,
											fiquei impressionado porque Trump
nem sequer tentou assustar as pessoas
											dizendo que os robôs
vão tirar-lhes o emprego.
											Mesmo que não seja verdade,
não interessa.
											Teria sido um meio muito eficaz
de assustar as pessoas...
									","
											le mur à la frontière mexicaine 
ne sera d'aucune efficacité.
											Cela m'a frappé, lorsque j'ai vu 
le débat avant les élections,
											de constater que Trump n'a même pas
essayé d'effrayer les gens
											en disant : « les robots vont 
prendre vos emplois. »
											Même si c'est faux, peu importe.
											Cela aurait été un bon moyen 
d'effrayer la population —
									","
											Meksika sınırındaki
duvar çok etkisiz kalacak.
											Ve seçim öncesi
tartışmaları izlerken çok şaşırdım,
											Trump'ın, robotlar sizin işinizi
alacak diyerek insanları korkutmaya
											çalışmamasına çok şaşırdım.
											Bu doğru olmasa bile, fark etmez.
											Bu, insanları korkutmada
aşırı etkili bir yol olabilirdi —
									","
											el muro en la frontera con México
será muy poco efectivo.
											Me impresionó ver los debates
antes de la elección,
											me impresionó que Trump ni siquiera 
intentara asustar a la gente
											diciendo que los robots
nos dejarían sin trabajo.
											Incluso si no fuera cierto, no importa.
											Hubiera sido una forma extremadamente
efectiva de asustar a la gente...
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Risas)
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											and galvanizing people:
											""The robots will take your jobs!""
											And nobody used that line.
											And it made me afraid,
											because it meant
that no matter what happens
											in universities and laboratories,
											and there, there is already
an intense debate about it,
											but in the mainstream political system
and among the general public,
											people are just unaware
											that there could be an immense
technological disruption —
											not in 200 years,
but in 10, 20, 30 years —
											and we have to do something about it now,
											partly because most of what we teach
children today in school or in college
											is going to be completely irrelevant
to the job market of 2040, 2050.
											So it's not something we'll need
to think about in 2040.
											We need to think today
what to teach the young people.
									","
											de chocar as pessoas:
											""Os robôs vão tirar-vos os empregos!""
											Ninguém usou esta frase.
											Isso assustou-me,
											porque quer dizer que,
aconteça o que acontecer
											nas universidades e laboratórios
											— e já há um grande debate sobre isto —
											mas no sistema político convencional
e entre o público em geral,
											as pessoas não estão cientes
											que pode haver uma
imensa rotura tecnológica
											— não dentro de 200 anos,
mas dentro de 10, 20, 30 anos —
											e temos de fazer alguma coisa
sobre isso agora,
											porque a maior parte do que se ensina
às crianças hoje na escola ou na faculdade
											vai ser completamente irrelevante
para o mercado de trabalho de 2040, 2050.
											Então, não é algo em
que tenhamos de pensar em 2040.
											Temos de pensar hoje
no que ensinar aos mais novos.
									","
											de la galvaniser :
											Les robots prendront vos emplois !
											Personne n'a dit cela.
											Et ça m'a fait peur,
parce que, peu importe ce qu'il se passe,
											dans les universités et laboratoires,
											bien qu'il y ait un débat 
intense sur la question,
											mais dans le système politique 
dominant et parmi le grand public,
											les gens ne savent pas
											qu'il pourrait y avoir un immense 
bouleversement technologique,
											pas dans 200 ans, 
mais dans 10, 20, 30 ans,
											et il faut agir dès maintenant,
											parce que ce que l'on enseigne 
aux enfants dans les écoles
											sera complétement inutile
sur le marché de l'emploi en 2040 ou 2050.
											Ce n'est donc pas en 2040 
qu'il faudra y penser.
											Il faut réfléchir maintenant
à ce que l'on va enseigner à la jeunesse.
									","
											ve harekete geçirmede:
											""Robotlar işlerinizi alacak!""
											Kimse bu cümleyi kullanmadı.
											Ve şundan korktum,
											çünkü şu anlama geliyordu,
üniversitelerde, laboratuvarlarda
											ve orada ne olursa olsun,
											bu konu hakkında
yoğun bir tartışma zaten var,
											fakat ana politik sistem
ve kamu içerisinde insanlar
											büyük bir teknolojik
											parçalanma olabileceğinin
farkında değiller —
											200 yıl içerisinde değil,
10, 20, 30 yıl içerisinde —
											ve kısmen, 2040, 2050'nin iş piyasasında
											bugün okullarda çocuklara öğrettiğimiz
şeylerin çoğu tamamen alakasız olacağı
											için, şu anda bunun için
bir şeyler yapmamız gerekiyor.
											Böylece 2040'da düşünmemiz
gereken bir şey olmayacak.
											Genç insanlara ne öğreteceğimizi
bugün düşünmemiz gerekiyor.
									","
											de provocar a la gente:
											""Los robots nos robarán el empleo"".
											Nadie usó esa frase.
											Y me causó temor
											porque significa que 
sin importar lo que pase
											en las universidades o los laboratorios
											- y ahí hay un intenso debate sobre eso -
											en el sistema político dominante
y en el público en general,
											la gente simplemente no se da cuenta
											de que podría haber una alteración
tecnológica inmensa,
											no en 200 años, sino en 10, 20, 30 años,
											y hay que hacer algo al respecto ahora,
											en parte porque mucho de lo que enseñamos
a los niños en la escuela o la universidad
											será completamente irrelevante
en el mercado laboral de 2040, 2050.
											Entonces no es algo que debamos dejar
para el año 2040.
											Necesitamos pensar hoy qué necesitamos
enseñarle a los jóvenes.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											CA: Yeah, no, absolutely.
											You've often written about
moments in history
											where humankind has ...
entered a new era, unintentionally.
											Decisions have been made,
technologies have been developed,
											and suddenly the world has changed,
											possibly in a way
that's worse for everyone.
											So one of the examples
you give in ""Sapiens""
											is just the whole agricultural revolution,
											which, for an actual person
tilling the fields,
											they just picked up a 12-hour
backbreaking workday
											instead of six hours in the jungle
and a much more interesting lifestyle.
									","
											CA: Sim, absolutamente.
											Já escreveu muitas vezes
sobre a força motriz na história
											em que a humanidade entrou
numa nova era, sem intenção.
											Tomaram-se decisões,
desenvolveram-se tecnologias.
											e, de repente, o mundo mudou,
											possivelmente, foi pior para todos.
											Um dos exemplos que dá em ""Sapiens""
											é a revolução na agricultura,
											que, para uma pessoa
que lavra os campos,
											impôs um trabalho
desgastante de 12 horas
											em vez de 6 horas na selva e um
estilo de vida muito mais interessante.
									","
											CA : Oui, absolument.
											Vous avez souvent écrit
sur des moments de l'histoire
											où l'humanité est entrée
dans une nouvelle ère, sans le vouloir.
											Des décisions ont été prises,
la technologie a évolué
											et soudain, le monde a changé,
											peut-être d'une manière
pire pour tout le monde.
											Un des exemples donnés dans « Sapiens »
est celui de la révolution agricole,
											qui, pour un laboureur moyen,
les mains littéralement dans le cambouis,
											il a échangé 12 heures par jour 
à se casser le dos au travail
											au lieu de 6 heures dans la jungle
avec une vie bien plus enrichissante.
									","
											CA: Evet, hayır, kesinlikle.
											Genelde tarihte, insanoğlunun
bilmeden yeni bir döneme girdiği
											anlar hakkında yazılar yazıyorsun.
											Kararlar alındı, teknolojiler gelişti
											ve birdenbire dünya değişti,
											muhtemelen herkes
için kötü olacak bir şekilde.
											Ve ""Sapiens""de verdiğin örneklerden birisi
											gerçek bir insan için toprağı sürmek
											anlamına gelen tarım devrimiydi,
											ormanda altı saat ve daha
ilginç bir yaşam tarzı yerine,
											12 saatlik yorucu bir iş gününü seçtiler.
									","
											CA: Sí, absolutamente.
											A menudo has escrito sobre 
momentos de la historia
											donde la humanidad ha entrado
a una nueva era, sin quererlo.
											Se han tomado decisiones, 
se han desarrollado tecnologías,
											y súbitamente el mundo ha cambiado,
											posiblemente en la peor manera para todos.
											Uno de los ejemplos que das en ""Sapiens""
											es la revolución agrícola en su totalidad,
											una persona real que labra la tierra,
											que simplemente optó por un trabajo
agotador de 12 horas al día
											en lugar de 6 horas en la jungla 
y un estilo de vida mucho más interesante.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											(Laughter)
									","
											Estaremos noutra possível fase de mudança
											em que vamos, meio sonâmbulos,
para um futuro que não queremos?
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Risas)
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											So are we at another possible
phase change here,
											where we kind of sleepwalk into a future
that none of us actually wants?
									","
											YNH: Sim, é mesmo isso.
											Durante a revolução da agricultura,
											o que aconteceu foi que a imensa
revolução tecnológica e económica
											capacitou os humanos, colectivamente,
											mas quando olhamos
para as vidas individualmente,
											a vida de uma pequena elite
tornou-se muito melhor,
											e a vida da maioria das pessoas
tornou-se muito pior.
											Isto pode acontecer outra vez,
no século XXI.
											Sem dúvida que as novas tecnologias
capacitam os humanos, colectivamente.
											Mas podemos acabar
											com uma pequena elite a ficar com todos
os benefícios, colhendo todos os frutos,
											e as massas populacionais
encontrarem-se pior
											do que estavam antes,
											certamente muito pior
que esta pequena elite.
									","
											Sommes-nous donc
à un nouveau changement de phase,
											où l'on irait, tels des somnambules,
vers un futur dont personne ne veut ?
									","
											Peki başka olası
bir değişim safhasında mıyız,
											hiçbirimizin istemediği bir geleceğe
doğru uyur gezer gibi mi gidiyoruz?
									","
											Entonces ¿estamos ante otro posible 
cambio de fase aquí,
											yendo como sonámbulos hacia un futuro
que nadie quiere realmente?
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
