en,pt,es,tr,title,speaker,duration,tags
"
											Now, the third step
											is that we have to partner
with all stakeholders,
											and this is especially relevant
for the non-religious in the audience.
											Recognizing the power and potential
of faith-based organizations,
											leveraging their assets, their scale,
											the public trust
and credibility they have,
											their lower operating costs,
											their access to the grassroots
											and their presence abroad.
											Politicians recognize this,
											and campaign seasons are always filled
with stops and picture opportunities
											with leading faith leaders.
											Sadly, once elected,
											many of these faith-based
organizations are ignored.
											And in fact, a World Bank survey revealed
											that 30 to 70 percent of assets
owned by medical organizations in Africa
											are actually owned
by faith-based organizations,
											but that there's very little collaboration
between the faith community
											and public health-care systems.
											One positive example is from Ghana,
											where the Ghana Catholic Health Service
partnered with a range of stakeholders
											and was able to realize
a 31 percent reduction in mortality.
									","
											Agora, o terceiro passo
											é que temos que fazer parcerias
com todas as partes.
											Isso é extremamente importante
para os não-religiosos do público.
											O reconhecimento do poder e do potencial
das organizações religiosas,
											a alavancagem dos seus ativos,
da sua dimensão,
											da confiança pública
e da sua credibilidade,
											dos baixos custos operacionais,
											do seu acesso às bases
											e da sua presença no estrangeiro.
											Os políticos reconhecem isso,
											e as épocas de campanha
estão sempre cheias
											de imagens oportunistas
com líderes religiosos.
											Infelizmente, depois de eleitos,
											muitas dessas organizações religiosas
são ignoradas.
											De facto, um estudo do Banco Mundial
											revelou que 30% a 70% dos ativos 
de organizações médicas em África
											são propriedade
de organizações religiosas,
											mas há muito pouca colaboração
											entre a comunidade crente
e os sistemas de saúde pública.
											Um exemplo positivo é o do Gana,
											onde o Serviço Católico de Saúde do Gana
fez parceria com vários investidores
											e conseguiu uma redução
de 31% na mortalidade.
									","
											Ahora el tercer paso
											es que debemos asociarnos 
con todos los agentes,
											y esto es especialmente relevante 
para los no religiosos en la audiencia.
											Reconociendo el poder y el potencial 
de las organizaciones basadas en la fe,
											aprovechando sus activos, su escala,
											la confianza pública y 
la credibilidad que tenemos
											sus bajos costos operativos,
											su acceso a las bases
											y su presencia en el extranjero.
											Los políticos reconocen esto,
											y en campaña política siempre 
para tener más oportunidades,
											posan con los principales 
líderes religiosos.
											Tristemente, una vez electos,
											muchas de esas organizaciones 
basadas en la fe son ignoradas.
											De hecho, una encuesta realizada 
por el Banco Mundial mostró
											que del 30 al 70 % de los activos 
de las organizaciones medicas en África
											en realidad, son propiedad 
de organizaciones basadas en la fe.
											Pero hay muy poca colaboración
entre la comunidad de fe
											y los sistemas públicos 
de cuidado de la salud.
											Un ejemplo positivo desde Ghana,
											el Servicio Católico de Salud de Ghana 
se asoció con una amplia variedad
											de partes interesadas,
pudiendo reducir el 31 % de la mortalidad.
									","
											Şimdi, üçüncü adım
											tüm paydaşlarla ortak olmak
zorunda olmamızdır
											ve bu özellikle dinleyicilerin inançsız
olanlarıyla ilgilidir.
											İnanç temelli örgütlerin gücünü 
ve potansiyelini,
											varlıklarını, ölçeklerini,
											sahip oldukları kamu güvenini
ve inanırlıklarını,
											daha düşük işletme maliyetlerini,
											tabanlarına erişimlerini
											ve yurt dışındaki varlığını güçlendirir.
											Politikacılar bunu bilir,
											kampanya sezonları durgunluklarla 
ve liderleri yönlendiren
											fırsat resimleriyle doludur.
											Maalesef, bir kez seçilince,
											bu inanç temelli organizasyonların çoğu
göz ardı edilir.
											Aslında, bir Dünya Bankası anketi
											Afrika'da tıbbi organizasyonların sahip 
olduğu varlıkların %30-%70'i
											aslında inanç temelli 
organizasyonlara ait olduğunu
											ama inanç topluluğu 
ve sağlık sistemi arasında
											çok az işbirliği olduğunu ortaya çıkardı.
											Gana'dan bir örnek verilebilir.
											Gana Katolik Sağlık Hizmetinin 
bir dizi paydaşla ortaklık yaptı
											ve ölümlerde %31 oranında azalma
gerçekleştirebildi.
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											I believe there's so much potential
that can be realized
											when we walk across the divide of faith
											and, hand in hand, try to solve
many of our problems.
									","
											Eu creio que há muito potencial
que pode ser realizado
											quando caminhamos 
para além da divisão da fé
											e, de mãos dadas, tentar resolver
muitos dos nossos problemas.
									","
											Creo que hay mucho potencial
que puede llevarse a cabo,
											cuando nos adentramos 
en la brecha de la fe
											y de la mano, intentamos resolver
muchos de nuestros problemas.
									","
											İnanç yolunu takip ettiğimizde 
ve el ele vererek
											birçok sorunumuzu çözmeye çalışırken
											fark edilebilecek kadar potansiyel 
olduğuna inanıyorum.
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											Similarly, faith-based organizations
can support the transfer
											of critical skills and knowledge.
											Many of you in the NGO community
or in the private sectors
											realize how difficult it is
to even attract 150 to 200 people
											to your conferences,
											sometimes even offering stipends,
											reimbursements of transportation costs.
											Meanwhile, faith-based organizations
draw thousands and millions
											every Sunday or Friday ...
											with the promise of a good sermon.
									","
											De igual forma, as organizações religiosas
podem apoiar a transferência
											de competências e saberes essenciais.
											Muitos de vocês, na comunidade ONG
ou no setor privado,
											percebem quão difícil é atrair
pelo menos 150 ou 200 pessoas
											para as vossas conferências,
											mesmo oferecendo às vezes estipêndios,
											reembolsos dos custos de viagem.
											Enquanto isso, organizações religiosas
atraem milhares e milhões
											todo os os domingos ou sextas-feiras,
											com a promessa de um bom sermão.
									","
											Asimismo, las organizaciones basadas 
en la fe pueden apoyar la transferencia
											de habilidades y conocimientos básicos.
											Muchos de Uds. en ONGs 
o en el sector privado
											son conscientes de lo difícil que 
es atraer a 150 a 200 personas
											a sus conferencias,
											incluso a veces ofreciendo becas,
											o reembolsando los gastos de transporte.
											Mientras tanto, las organizaciones 
basadas en la fe atraen miles y millones
											cada domingo o viernes
											con la promesa de un buen sermón.
									","
											Benzer şekilde, inanç temelli 
organizasyonlar kritik becerilerin
											ve bilginin transferini destekleyebilir.
											STK topluluğundaki veya özel sektördeki
											birçoğunuz, 150- 200 kişiyi
											konferanslarınıza çekmenin,
											bazen burs teklif etseniz de
											yol masraflarını karşılasanız da
ne kadar zor olduğunu bilirsiniz.
											Bu arada, inanç temelli organizasyonlar

											her cuma ve pazar günü
iyi bir vaaz vaadiyle
											binlerce, milyonlarca kişiyi çekiyor.
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											The truth is we cannot address
issues around family planning
											without faith-based
organizations in Africa.
											Issues such as democratic rights
and voter registration,
											ensuring that every member
of a congregation
											has a voter registration card,
											understands their democratic rights
											and can exercise that.
											I really think it's critical
that we consider partnering
											with faith-based organizations
to deliver social impact.
									","
											A verdade é que não podemos abordar
problemas de planeamento familiar,
											sem as organizações
religiosas de África.
											Problemas como os direitos democráticos
e registo eleitoral que garanta
											que cada membro da congregação
tenha um cartão de eleitor,
											entenda os seus direitos democráticos
											e possa exercê-los.
											Eu acho que é imperativo
que consideremos parcerias
											com as organizações religiosas
para promover impacto social.
									","
											La verdad es que no se puede abordar 
el tema de la planificación familiar
											sin organizaciones 
basadas en la fe en África.
											Cuestiones como derechos democráticos 
y registro de votantes,
											para asegurar que cada miembro 
de una congregación
											tiene una tarjeta de registro de votante,
											que entiende sus derechos democráticos
											y que los puedan ejercer.
											Yo creo que es esencial 
que consideramos la asociación.
											con organizaciones basadas en la fe
para el impacto social.
									","
											Gerçek şu ki Afrika'da
inanç temelli örgütler olmadan
											aile planlaması ile ilgili sorunları
ele alamayız.
											Demokratik haklar 
ve seçmen kaydı gibi konular,
											bir cemaatin her üyesinin
											bir seçmen kayıt kartına sahip olmasını
											demokratik haklarını anlamasını
											ve bunu uygulayabilmesini sağlar.
											Sosyal etki yaratmaya yönelik inanç
temelli kuruluşlarla
											ortak çalışmayı düşünmemizin 
çok önemli olduğunu düşünüyorum.
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											It's also important to note
that African faith-based organizations
											have a strong presence globally.
											There are over 2,000 African nuns
and priests in leadership positions
											in Europe,
											with more influence
than some of our diplomatic envoys,
											operating at a fraction of the cost.
											They can serve as influencers
and supporters.
											Similarly, some African churches
have a presence
											in countries across the globe,
											and the Redeemed Christian Church of God
has a presence in 196 countries,
											serving as a bridge to the diaspora
and providing support.
											If our public-sector organizations
could partner with these institutions,
											we could unlock the potential
of our diaspora populations.
									","
											Também é importante notar
que as organizações religiosas africanas
											têm forte presença global.
											Há mais de 2000 freiras e padres
africanos em posições de liderança
											na Europa,
											com mais influência do que alguns
dos nossos representantes diplomáticos,
											funcionando a uma fração dos custos.
											Eles podem servir
de influência e de apoio.
											Igualmente, algumas igrejas africanas
											têm presença em países por todo o globo,
											e a Igreja Cristã dos Redimidos de Deus
tem presença em 196 países,
											servindo como ponte à diáspora
e proporcionando apoio.
											Se as nossas organizações do setor público
pudessem aliar-se a essas instituições,
											poderíamos desbloquear
o potencial da população em diáspora.
									","
											Es importante mencionar que las 
organizaciones africanas basadas en la fe
											tienen una fuerte presencia global.
											Hay más de 2000 monjas y sacerdotes 
africanos en posiciones de liderazgo
											en Europa
											con mas influencia que
algunos de nuestros diplomáticos
											que operan con una fracción del costo.
											Pueden servir de 
influenciadores y defensores.
											De modo análogo, 
algunas iglesias africanas
											en países de todo el mundo
											y la Iglesia Cristiana Redimida de Dios
tiene presencia en 196 países,
											sirviendo como puente 
a la diáspora, proveyendo apoyo.
											Si las organizaciones del sector público
se asociaran con estas instituciones,
											podríamos desbloquear el potencial
de nuestras poblaciones de la diáspora.
									","
											Afrikalı inanç temelli organizasyonların 
küresel çapta
											güçlü bir varlığı olduğu da bilinmeli.
											Liderlik pozisyonlarında
2000'den fazla rahip ve rahibe var.
											Avrupa'da,
											diplomatik elçilerden daha fazla etkiyle

											maliyetin bir kısmına çalışıyorlar.
											Onlar etkileyici unsurlar ve destekçiler 
olarak hizmet edebilirler.
											Benzer şekilde, bazı Afrika kiliseleri,
dünyanın dört bir yanındaki
											ülkelerde varlığını sürdürüyor
											ve Tanınmış Hristiyan Kilisesi, 
196 ülkede, diyasporaya
											bir köprü görevi görerek ve destek
sağlayarak varlığını sürdürüyor.
											Eğer kamu sektöründeki örgütler 
bu kurumlarla partner olurlarsa
											diyaspora nüfusumuzun potansiyelini
açığa çıkarabiliriz.
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											I know some of you
are still struggling with this topic,
											but I challenge you to think about it.
											A wise man once said, ""Faith is a risk,
											but it's a risk that I cannot
afford not to take.""
											I would suggest that partnerships
with faith-based organizations are a risk,
											but one that all stakeholders that are
committed to social impact in Africa
											cannot afford not to take.
									","
											Eu sei que alguns de vocês ainda estão 
a debater-se com este tópico,
											mas eu desafio-vos a pensarem nisso.
											Um sábio uma vez disse:
											""A fé é um risco, mas é um risco
que eu não posso deixar de correr.""
											Eu devia sugerir que as parcerias
com organizações religiosas são um risco,
											mas um risco que todos os investidores
empenhados no impacto social em África
											não podem deixar de correr.
									","
											Sé que algunos de Uds. todavía 
están luchando con este tema,
											pero los desafío a pensar sobre esto.
											Un hombre sabio dijo una vez, 
""La fe es un riesgo,
											Pero es un riesgo que no puedo 
permitirme no correr.
											Diría que la alianza con organizaciones 
basadas en la fe son un riesgo,
											pero todas las partes interesadas 
comprometidas
											con un impacto social en África, 
no pueden permitirse no tomar.
									","
											Biliyorum bazılarınız hâlâ 
bu konuyla mücadele ediyor.
											Ama bunun hakkında düşünmenizi istiyorum.
											Bilge bir adam bir zamanlar, 
""İnanç bir risktir
											ama almamayı kaldıramayacağım bir risk.""
											İnanç temelli örgütlerle ortaklıkların 
bir risk olduğunu,
											ancak Afrika'da sosyal etkide bulunan 
hiçbir paydaşın
											bu riski almamayı göze alacağını 
düşünmüyorum.
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											I often reflect on my conversation
with that young boy,
											and I believe I should have ended it
a little differently.
											First, I should have commended him
for asking tough questions.
											Africa needs more young people
who challenge the status quo,
											even in the faith communities.
											Secondly, I should have given him
a little more hope.
											Not hope in the afterlife,
											but hope in Africa today,
											because the faithful are powerful.
											Not just because of their beliefs
but because of their assets,
											their resources, their army of volunteers,
											and because working together,
across the divide,
											we can live as positive examples
for what our children —
											my children, your children —
											deserve to see.
											An Africa that demonstrates
that God loves Africans
											and that we are just as capable
as any other world region
											in solving our problems
											in peace ...
											and love.
									","
											Eu penso com frequência
na minha conversa com aquele menino,
											e acredito que devia ter terminado
de modo diferente.
											Primeiro, eu devia tê-lo elogiado
por fazer essas perguntas difíceis.
											A África precisa de mais jovens
que desafiem o ""status quo"",
											mesmo nas comunidades crentes.
											Segundo, eu devia ter-lhe dado
um pouco mais de esperança.
											Não a esperança no outro mundo,
											mas a esperança na África de hoje,
											porque os crentes são poderosos.
											Não apenas por causa das crenças
mas por causa dos seus bens,
											dos seus recursos,
do seu exército de voluntários
											e porque trabalhando juntos,
para além da divisão,
											podemos viver como exemplos
positivos para o que os nossos filhos
											— os meus filhos, os vossos filhos —
											merecem ver.
											Uma África que mostre
que Deus ama os africanos
											e que somos tão capazes
quanto outra região qualquer do mundo
											de resolver os nossos problemas
											em paz
											e amor.
									","
											A menudo pienso en mi conversación 
con ese muchacho,

											y creo que debería haber terminado
un poco diferente.
											Primero, debo felicitarle por
plantear cuestiones difíciles.
											África necesita más jóvenes 
que desafían el status quo,
											también en las comunidades de fe.
											Segundo, yo debería haberle dado 
un poco más de esperanza.
											No esperanza en la vida 
después de la muerte
											sino mas esperanza en la África de hoy.
											Porque los fieles son poderosos.
											No solo por sus creencias , 
sino por sus activos,
											sus recursos, su ejército de voluntarios
											y porque trabajan juntos 
a través de esta brecha.
											Podemos vivir como ejemplos 
positivos para lo que nuestros hijos,
											mis hijos, los suyos,
											merecen ver.
											Una África que demuestre
que Dios ama a los africanos
											y que somos tan capaces como 
cualquier otra región del mundo
											de resolver nuestros problemas
											en paz...
											y amor.
									","
											Ara sıra o gençle yaptığım konuşmayı 
düşünüyorum
											ve bence biraz farklı bitirmeliydim.
											Öncelikle, zor sorular sorduğu için 
onu takdir etmeliydim.
											Afrika'nın mevcut durumla mücadele edecek
daha fazla gence ihtiyacı var,
											inanç topluluklarında bile.
											İkinci olarak, ona 
biraz daha umut vermeliydim.
											Ölüm sonrası için umut değil
											ama şu an Afrika için bir umut
											çünkü inananlar güçlüdür.
											Sadece inançları yüzünden değil, 
varlıklarından,
											kaynaklarından, gönüllülerin ordusundan
											ve birlikte çalışmalarından dolayı,
yaşam ile ölüm arasında,
											çocuklarımıza pozitif örnekler olarak
yaşayabiliriz, onların
											benim çocuklarımın, sizin çocuklarınızın,
											görmeyi hak ettikleri gibi.
											Afrika, Tanrı'nın Afrika insanını 
sevdiğini gösteriyor
											ve biz de kendi sorunlarımızı çözmekte

											en az diğer ülkeler kadar yetenekliyiz,
											barış içinde
											ve sevgi içinde.
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											I love this quote that says,
											""Hope is the ability to hear
the melody of the future.
											Faith is the willingness and the courage
											to dance to it today.""
											I hope that we, as people of faith,
											can truly live up to
the promise of social impact
											that we have been called to do
as change agents in society.
											And I believe that working with you,
											all stakeholders,
											we can truly solve
Africa's most pressing challenges.
											I have that hope ...
											and I have the faith,
											and I've started to dance.
											Won't you join me?
									","
											Eu adoro a frase que diz:
											""A esperança é a capacidade
de ouvir a melodia do futuro.
											""A fé é a força de vontade e a coragem
											""de dançar com ela hoje.""
											Eu espero que nós, como pessoas crentes,
											possamos viver verdadeiramente
a promessa do impacto social
											para o qual fomos chamados
como agentes de mudança na sociedade.
											E creio que trabalhando com vocês,
											todos investidores,
											podemos mesmo resolver
os problemas mais urgentes de África.
											Eu tenho essa esperança,
											tenho essa fé
											e já comecei a dançar.
											Vocês vão juntar-se a mim?
									","
											
Me encanta esta cita que dice,
											""La esperanza es la habilidad 
de escuchar la melodía del futuro.
											La fe es la voluntad y el coraje
											de bailarla hoy""
											Espero que nosotros, como personas de fe,
											podamos vivir realmente 
la promesa de impacto social
											a la que hemos sido llamados 
como agentes de cambio en la sociedad.
											Y creo que trabajando con Uds.
											con todos los interesados,
											podemos resolver los desafíos 
más apremiantes de África
											Tengo esa esperanza...
											y tengo la fe,
											Yo ya he comenzado a bailar
											¿no le gustaría unirse a mí?
									","
											Çok sevdiğim bir söz,
											""Umut geleceğin melodisini 
duyabilme yetisidir.
											İnanç ise ona bugünden dans etmenin

											isteği ve cesaretidir."" diyor.
											Ben inanıyorum ki biz, inançlı insanlar,
											toplumda yapmamız beklenen sosyal etki
için çağrılan ""toplum temsilcileri""
											sosyal etki vaadine ulaşabiliriz.
											Ve ben inanıyorum ki birlikte çalışarak,
											tüm paydaşlarımızla,
											Afrika'nın en acil sorunlarını
gerçekten çözebiliriz.
											Benim umudum var
											ve inancım var
											ve dans etmeye başladım.
											Bana katılmayacak mısınız?
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											Thank you.
									","
											Obrigada.
									","
											Muchas gracias.
									","
											Teşekkürler.
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
