en,tr,fr,pt,title,speaker,duration,tags
"
											Now, after a great run as CEO,
											Howard stepped down in 2000,
											and Starbucks quickly overextended itself
											and stock prices fell.
											Howard rejoined the team in 2008,
											and one of the first things he did
											was apologize to all 180,000 employees.
											He apologized.
											And then he asked for help,
honesty, and ideas in return.
											And now, Starbucks has more than doubled
											its net revenue since Howard came back.
											So sacrifice your desire
to be right or safe all the time.
											It's not helping anyone, least of all you.
											Sacrifice your ego.
									","
											Harika bir CEO'luk döneminden sonra
											2000 yılında istifa etti
											ve Starbucks kısa zamanda büyüdü
											ve hisse senedi fiyatları düştü.
											Howard 2008 yılında
yeniden şirkete katıldı
											ve yaptığı ilk işlerden biri
											180 bin çalışanından özür dilemek oldu.
											Özür diledi.
											Dürüstçe yardım istedi ve
fikirlerini sordu.
											Ve şimdi Starbucks Howard yeniden 
katıldığından beri
											gelirini ikiden fazla katladı.
											Kendinizi güvende veya haklı tarafta
tutma isteğinizden vazgeçin,
											bunun kimseye faydası yok,
en azından kendinize.
											Egonuzdan vazgeçin.
									","
											Après avoir été un super président,
											Howard a quitté son poste en 2000.
											Starbucks a dépassé ses capacités
assez rapidement
											et les actions ont chuté en bourse.
											Howard est revenu en 2008,
											et la première chose qu'il fit
											fut de présenter ses excuses
aux 180 000 employés.
											Il a présenté ses excuses.
											Et ensuite, il a sollicité leur aide,
leur sincérité et leurs idées.
											Aujourd'hui, Starbucks a plus que doublé
ses bénéfices nets depuis son retour.
											Sacrifions donc notre désir d'avoir raison
et d'être en sécurité tout le temps.
											Ça n'aide personne, surtout pas nous.
											Sacrifier son égo, donc.
									","
											Depois de uma grande carreira
como diretor,
											Howard demitiu-se em 2000
											e Starbucks rapidamente
expandiu-se em demasia
											e as ações desvalorizaram-se.
											Howard voltou para a equipa em 2008,
											e uma das primeiras coisas que fez
											foi pedir desculpa
aos 180 000 empregados.
											Pediu desculpas.
											Em troca, pediu-lhes ajuda,
sinceridade e ideias.
											Agora, a Starbucks
mais que duplicou as receitas
											desde que Howard regressou.
											Portanto, sacrifiquem o vosso desejo
de ter sempre razão e segurança.
											Não ajuda ninguém,
muito menos a vocês mesmos.
											Sacrifiquem o vosso ego.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											Soap opera lesson three:
											evolution is real.
											You're not meant to be static characters.
											On television, static equals boring
and boring equals fired.
											Characters are supposed
to grow and change.
											Now, on TV, those dynamic changes
											can make for some rough transitions,
											particularly when a character
is played by one person yesterday
											and played by someone new today.
											Recasting happens all the time on soaps.
											Over the last 20 years,
											four different actors
have played the same key role
											of Carly Benson on ""General Hospital.""
											Each new face triggered a change
in the character's life and personality.
											Now, there was always
an essential nugget of Carly in there,
											but the character and the story
adapted to whomever was playing her.
									","
											Pembe dizi dersleri üçüncü ders:
											Evrim gerçektir.
											Sizler aynı kalmak için yaratılmadınız.
											Televizyonda tekrar eden hikâyeler 
sıkıcıdır, sıkıcı olanlar da işinden olur.
											Karakterlerin büyümesi 
ve değişmesi gerekir.
											Dizilerde bu tür değişiklikler
											zorlu geçiş dönemleri yaratabilir,
											bir karakter dün başka oyuncu 
tarafından canlandırılırken
											bugün başkası tarafından canlandırılabilir.
											Oyuncu değişikliği pembe dizilerde
sıkça yaşanır.
											20 yıldan fazla süren
											""General Hospital""da
dört farklı karakter hep aynı
											ana karakteri canlandırdı,
o da Carly Benson'du.
											Her yeni yüz karakterin hayatında
ve kişiliğinde değişikliklere yol açtı.
											Carly karakterinin hep belirgin 
özellikleri vardı,
											ancak karakter ve olaylar
onu oynayan kişilere göre uyarlandı.
									","
											La morale numéro trois :
											l'évolution existe.
											Nous ne sommes pas faits
pour être des personnages statiques.
											A la télé, être statique
signifie être ennuyeux.
											Être ennuyeux signifie être viré.
											Les protagonistes sont censés
grandir et changer.
											A la télé, ces changements dynamiques
											prennent parfois la forme
de transitions brutales,
											par exemple, quand un personnage
est joué par un certain acteur un jour
											et par un nouvel acteur le lendemain.
											Le changement de casting
est le pain quotidien des séries.
											Durant ces 20 dernières années,
											4 actrices différentes ont incarné
une même protagoniste, Carly Benson,
											dans « Alliances et trahisons ».
											Chaque nouvelle actrice
a provoqué un changement
											dans la vie et la personnalité
du personnage.
											On pouvait certes retrouver
l'essence de Carly,
											mais le personnage et la narration
sont adaptés à l'acteur qui l'incarne.
									","
											Lição número três das telenovelas:
											""A evolução existe"".
											Não somos feitos
para sermos figuras estáticas.
											Em televisão, ser estático é aborrecido
e aborrecimento é igual a despedimento.
											As personagens têm que evoluir e mudar.
											Na TV, estas mudanças dinâmicas
											podem levar a transições brutais,
											especialmente quando uma personagem
é desempenhada por uma pessoa, um dia
											e desempenhada por outra pessoa,
no dia seguinte.
											A mudança de atores está sempre
a acontecer nas telenovelas.
											Durante os últimos 20 anos,
											quatro atrizes diferentes
desempenharam o mesmo papel principal
											de Carly Benson em ""General Hospital.""
											Cada novo rosto provocou uma mudança
											na vida e na personalidade da personagem.
											Manteve-se sempre
uma parte essencial de Carly
											mas a personagem e a história
adaptaram-se à atriz que a encarnava.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											And here's what that means for us.
											While we may not swap faces
in our own lives,
											we can evolve too.
											We can choose to draw a circle
around our feet and stay in that spot,
											or we can open ourselves to opportunities
											like Carly, who went
from nursing student to hotel owner,
											or like Julia Child.
									","
											Bunun bize anlattığı şey ise:
											Yaşadığımız sürece bizim
görüşünüşümüz birden değişmese de
											karakterimiz değişebilir.
											Etrafımıza bir çember çizerek
onun içinde kalabilir
											ya da kendimizi fırsatlara açabiliriz.
											Tıpkı hemşirelik öğrencisiyken otel sahibi
olan Carly gibi
											ya da Julia Child gibi.
									","
											Qu'est-ce que ça signifie pour nous ?
											Nous ne pouvons pas
changer de visage dans notre vie,
											mais nous pouvons évoluer.
											On peut tracer un cercle
autour de nos pieds et y rester cloîtré
											ou nous pouvons
ouvrir notre esprit aux opportunités,
											comme Carly, étudiante en infirmerie
devenue propriétaire d'un hôtel.
											Ou comme Julia Child.
									","
											O que é que isto nos diz?
											Embora não possamos trocar
de rosto, durante a nossa vida,
											também podemos evoluir.
											Podemos optar por traçar um círculo
à volta dos pés e ficar nesse sítio
											ou podemos abrir-nos às oportunidades
											como Carly, que passou de estudante
de enfermagem a dona de um hotel,

											ou como Julia Child.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											Julia was a World War II spy,
											and when the war ended,
she got married, moved to France,
											and decided to give
culinary school a shot.
											Julia, her books and her TV shows
revolutionized the way America cooks.
									","
											Julia İkinci Dünya Savaşı'nda ajandı,
											savaş bittiğinde, evlendi,
Fransa'ya taşındı,
											aşçılık okuluna gitmeye karar verdi.
											Julia'nın kitapları ve dizileri
Amerika'nın yemek kültürünü değiştirdi.
									","
											Julia était une espionne
durant la deuxième guerre mondiale.
											A la fin de la guerre, elle s'est mariée,
a déménagé en France
											et a décidé de monter une école culinaire.
											Julia, ses livres
et ses émissions télévisées,
											ont révolutionné la manière
dont l'Amérique cuisine.
									","
											Julia era uma espia da II Guerra Mundial.
											Quando a guerra acabou,
casou-se, foi para França,
											e decidiu montar uma escola de culinária.
											Julia, os seus livros e programas da TV
revolucionaram a cozinha americana.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											We all have the power
to initiate change in our lives,
											to evolve and adapt.
											We make the choice,
											but sometimes life chooses for us,
and we don't get a heads up.
											Surprise slams us in the face.
											You're flat on the ground,
the air is gone,
											and you need resuscitation.
									","
											Hepimiz hayatımızda gelişmeye ve 
uyum sağlamaya,
											sebep olacak değişikliği
başlatabilecek güce sahibiz.
											Karar bizim,
											ancak bazen hayat bizim adımıza seçer
ve bunu bize haber vermez.
											Sürprizlerini yüzümüze vurur.
											Yerde kütük gibi yatarken, havasız kalırız
											ve yeniden dirilmeye ihtiyaç duyarız.
									","
											On peut tous provoquer
des changements dans nos vies,
											évoluer et nous adapter.
											Nous faisons des choix,
											mais il arrive que la vie choisisse
pour nous et nous n'avons pas le choix.
											Nous sommes surpris de plein front.
											On gît par terre, le souffle coupé,
											on a besoin d'être ressuscité.
									","
											Todos temos o poder
de iniciar uma mudança na vida
											para evoluirmos e nos adaptarmos.
											Nós é que escolhemos
											mas, por vezes, a vida escolhe por nós
e nós não temos escolha.
											A surpresa bate-nos na cara.
											Ficamos estendidos no chão,
sem poder respirar
											e precisamos de reanimação.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											So thank goodness
for soap opera lesson four:
											resurrection is possible.
									","
											Tanrıya şükür pembe dizi
derslerinde dördüncü ders var:
											Yeniden dirilmek mümkündür.
									","
											A ce moment, nous remercions
la morale numéro 4 des séries :
											la résurrection est possible.
									","
											Então, graça à moral
da lição quatro das telenovelas:
											""A ressurreição é possível"".
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risos)
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											In 1983, ""Days of Our Lives""'
Stefano DiMera died of a stroke,
											but not really, because in 1984
											he died when his car
plunged into the harbor,
											and yet he was back in 1985
with a brain tumor.
									","
											1983 yılında ""Days of Our Lives"" dizisinde
Stefano DiMera kalp krizinden öldü
											ama bu olamaz çünkü, 1984'te
											arabası limana savrulduğunda ölmüştü,
											ancak yine döndü ve 1985'te
beyin tümöründen öldü.
									","
											En 1983, dans « Des jours et des vies »,
											Stefano Di Mera meurt
après une attaque cardiaque.
											Mais pas tout à fait,
car en 1984,
											il meurt quand sa voiture
fait un plongeon dans l'eau du port
											et il est de retour en 1985,
avec un cancer au cerveau.
									","
											Em ""Days of Our Lives"", de 1983,
											Stefano DiMera morreu com um ACV
											mas na realidade não,
porque, em 1984,
											ele morreu quando o seu carro
mergulhou nas água do porto.
											Contudo, voltou em 1985,
com um tumor cerebral.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risos)
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											But before the tumor could kill him,
											Marlena shot him, and he tumbled
off a catwalk to his death.
											And so it went for 30 years.
									","
											Ancak tümör onu öldürmeden önce
											Merlana onu vurmuş ve yavaşça
geri adım atarak ölmüştü.
											Ve bu şekilde 30 yıl sürdü.
									","
											Mais avant que le cancer ne le tue,
											Marlena tire sur lui, et il meurt,
tombant du podium d'un défilé de mode.
											Cela durera 30 ans.
									","
											Mas antes que o tumor o matasse,
											Marlena deu-lhe um tiro,
ele caiu duma passarela e morreu.
											Isto continuou durante 30 anos.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risos)
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											Even when we saw the body,
											we knew better.
											He's called the Phoenix for a reason.
											And here's what that means for us.
											As long as the show is still on the air,
											or you're still breathing,
											nothing is permanent.
											Resurrection is possible.
									","
											Cesedi gördüğümüzde dahi,
											bunu biliyorduk.
											Ona Anka Kuşu denmesinin bir sebebi vardı.
											İşte bu da bizim için şu anlama geliyor;
											dizi yayınlanmaya devam ettiği sürece
											ya da siz nefes aldığınız sürece,
											hiçbir şey kesin değildir.
											Yeniden dirilmek mümkündür.
									","
											Même devant sa dépouille,
											nous ne nous laissions pas leurrer.
											Il y a une bonne raison
de l'appeler le Phénix.
											Le message est le suivant :
											tant que l'émission continue,
											tant qu'on respire,
											rien n'est permanent.
											La résurrection est possible.
									","
											Mesmo quando víamos o cadáver,
											não nos deixávamos enganar.
											Chamam-lhe a Fénix,
com toda a razão.
											O que é que ele significa para nós?
											Enquanto a série se mantém no ar,
											ou enquanto nós ainda respiramos,
											nada é permanente.
											A ressurreição é possível.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											Now, of course, just like life,
											soap operas do ultimately
meet the big finale.
											CBS canceled my show,
""As The World Turns,"" in December 2009,
											and we shot our final episode
											in June 2010.
											It was six months of dying
											and I rode that train
right into the mountain.
											And even though we were
in the middle of a huge recession
											and millions of people
were struggling to find work,
											I somehow thought everything would be OK.
											So I packed up the kids
and the Brooklyn apartment,
											and we moved in with my in-laws
											in Alabama.
									","
											Şimdi elbette gerçek hayat gibi,
											pembe diziler de büyük final yaparlar.
											CBS kanalı benim de çalıştığım
""As the World Turns"" dizisini 2009'da
											yayından kaldırdı ve son bölümümüzü
											Haziran 2010'da çektik.
											Altı ay ölüm gibi geçti
											ve ben o treni doğrudan
dağlara sürdüm.
											Hatta biz o duraklama dönemindeyken
											milyonlarca insan
iş bulmakta zorlanıyordu,
											bir şekilde her şeyin
iyi olacağını düşündüm.
											Brooklyn'deki apartmanımdan
eşyalarımı toplayıp çocuklarla birlikte,
											eşimin ailesinin yanına,
											Alabama'ya taşındık.
									","
											Bien sûr, comme dans la vraie vie,
											les séries télévisées ont une fin.
											En décembre 2009, CBS a annulé
mon émission, « Ainsi va le monde ».
											On a tourné le dernier épisode
en juin 2010.
											Cela représente six mois d'agonie
											et j'en ai bu la lie jusqu'à la fin.
											Bien que nous étions en pleine récession
											et que des millions de personnes
peinaient à trouver du boulot,
											je croyais que tout irait bien.
											J'ai abandonné l'appartement de Brooklyn,
											et avec les enfants, nous avons déménagé
chez les beaux-parents,
											en Alabama.
									","
											Claro que, tal como na vida,
											as telenovelas acabam
por chegar ao grande final.
											Em dezembro de 2009,
											a CBS cancelou o meu programa
""As The World Turns""
											e filmámos o episódio final
em junho de 2010.
											Foram seis meses de agonia
											e eu bebi aquela taça até ao fim.
											Apesar de estarmos no meio
de uma enorme recessão.
											e haver milhões de pessoas
a tentar arranjar trabalho,
											eu pensava que tudo estaria bem.
											Por isso, agarrei nos miúdos,
larguei o apartamento de Brooklyn
											e fomos para casa dos meus sogros
											no Alabama.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risos)
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											Three months later, nothing was OK.
											That was when I watched
the final episode air,
											and I realized the show
was not the only fatality.
											I was one too.
											I was unemployed
and living on the second floor
											of my in-laws' home,
											and that's enough
to make anyone feel dead inside.
									","
											Üç ay geçtiğinde, hiçbir şey
yolunda değildi.
											Dizimin son bölümünü izlediğimde,
											kötü sonu gören yalnızca dizim değildi;
											bu benim de sonumdu.
											İşsizdim ve kayınlarımın evinde
											ikinci katta yaşıyordum
											ve bu da insanın içinin öldüğünü 
anlatmaya yeter.
									","
											Trois mois plus tard, rien n'allait bien.
											C'est à cette époque
que j'ai regardé le dernier épisode
											et que j'ai compris que la série
n'était pas la seule victime.
											J'en étais une aussi.
											J'étais sans emploi
et j'habitais au deuxième étage
											chez mes beaux-parents.
											Et ça, c'est amplement suffisant
pour mortifier n'importe qui.
									","
											Três meses depois,
nada corria bem.
											Foi quando vi o episódio final no ar
											e percebi que o programa
não era a única vítima,
											eu também era.
											Estava desempregada,
											a viver no segundo andar
da casa dos meus sogros.
											Isso era o bastante para me fazer
sentir mortificada.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risos)
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											But I knew my story wasn't over,
											that it couldn't be over.
											I just had to tap into everything
I had ever learned about soap operas.
											I had to be brave like Erica
and refuse to surrender,
											so every day, I made a decision to fight.
											I had to be vulnerable like Stephanie
											and sacrifice my ego.
											I had to ask for help
a lot of times across many states.
											I had to be adaptable like Carly
											and evolve my skills,
my mindset, and my circumstances,
											and then I had to be
resilient, like Stefano,
											and resurrect myself and my career
											like a phoenix from the ashes.
									","
											Ama hikâyemin bitmediğini biliyordum,
											bu kesinlikle bir son olamazdı.
											Pembe dizilerde öğrendiğim şeyleri
uygulamaya koymamın tam sırasıydı.
											Erica gibi cesur olmalı,
teslim olmamalıydım,
											o yüzden her gün duruma direnecek
kararlar verdim.
											Stephanie gibi savunmasız olmalıydım
											ve egomu bir yana bıraktım.
											Birçok kez birçok eyaletten
yardım istemem gerekti.
											Carly gibi uyumlu olmalıydım
											ve yeteneklerimi, kafa yapımı ve 
içinde bulunduğum durumu geliştirmeliydim.
											Stefano gibi dayanıklı olmalıydım,
											kendimi ve kariyerimi bir anka kuşu gibi
											küllerinden yeniden diriltmeliydim.
									","
											Mais je savais que mon récit
n'était pas encore fini.
											Ça ne pouvait pas être le cas.
											Je devais simplement puiser
dans mes connaissances sur les séries.
											Je devais être courageuse comme Erica,
refuser d'abandonner la partie.
											Chaque jour, je prenais
la décision de me battre.
											Je devais aussi être vulnérable,
comme Stéphanie,
											et sacrifier mon égo.
											Je devais demander de l'aide, souvent,
et au-delà des frontières.
											Je devais être flexible,
à l'image de Carly,
											et améliorer mes compétences,
mon état d'esprit et mes circonstances.
											Je devais enfin montrer
de la résilience, comme Stefano,
											et ressusciter et ranimer ma carrière,
											comme le phénix qui renaît de ses cendres.
									","
											Eu sabia que a minha história
ainda não tinha acabado,
											que não podia ter acabado.
											Tinha que me agarrar a tudo
o que aprendera com as telenovelas.
											Tinha que ser corajosa como Erica
e recusar-me a desistir,
											por isso, todos os dias
tomava a decisão de lutar.
											Tinha que ser vulnerável como Stephanie
											e sacrificar o meu ego.
											Tinha que pedir ajuda
muitas vezes em muitos estados.
											Tinha que ser flexível como Carly
											e desenvolver as minhas competências,
a minha mentalidade e as circunstâncias
											e depois, tinha que ser resistente,
como Stefano,
											e ressuscitar-me, a mim e à minha carreira
											como uma fénix a renascer das cinzas.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											Eventually I got an interview.
											After 15 years in news and entertainment,
											nine months of unemployment
											and this one interview,
											I had an offer for an entry level job.
											I was 37 years old
											and I was back from the dead.
									","
											En sonunda bir görüşmeye çağrıldım,
											15 yıllık haber ve eğlence kariyerimden
											dokuz aylık işsizliğimden sonra
											ve bu görüşmede,
											giriş seviyesi bir iş için teklif aldım.
											37 yaşındaydım
											ve yeniden dirilmiştim.
									","
											Et j'ai enfin obtenu un entretien.
											Après 15 ans d'activité dans les infos
et le divertissement à la télé
											et 9 mois sans emploi.
											Cet entretien, en fait,
											m'a ouvert les portes
d'un boulot de débutant.
											J'avais 37 ans
											et je revenais d'entre les morts.
									","
											Por fim, consegui uma entrevista.
											Ao fim de 15 anos
nas notícias e no entretenimento,
											nove meses de desemprego,
											e esta entrevista,
											tive uma proposta 
para um trabalho de principiante.
											Eu tinha 37 anos
											e regressava dos mortos.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											We will all experience
what looks like an ending,
											and we can choose to make it a beginning.
											Kind of like Tina, who miraculously
survived that waterfall,
											and because I hate to leave
a cliffhanger hanging,
											Tina and Cord did get divorced,
											but they got remarried three times
before the show went off the air in 2012.
									","
											Hepimiz son olacakmış
gibi görünen şeyler yaşayacağız
											ve bunun başlangıca 
dönüşmesini sağlayabiliriz.
											Mucizevi bir şekilde şelalenin dibinden
kurtulan Tina gibi,
											ki uçurum kenarında asılı kalmaktan
nefret ederim,
											Tina ve Cord boşandılar,
											ancak dizi 2012 yılında yayından kalkmadan
önce üç kez daha evlendiler.
									","
											Nous traversons tous des expériences
qui ressemblent à des épilogues,
											mais nous pouvons
les transformer en prologue.
											Un peu comme Tina, qui a survécu
miraculeusement à sa chute d'une falaise.
											Comme je n'aime pas laisser
traîner le suspens,
											Tina et Cord ont divorcé, c'est vrai,
											mais ils se sont remariés trois fois,
											avant que la série ne soit
retirée des ondes en 2012.
									","
											Todos havemos de experimentar
o que parece ser o fim
											e podemos optar por
transformá-lo num começo.
											Quase como a Tina que, milagrosamente,
sobreviveu à queda na catarata.
											Como eu detesto deixar pendente
uma situação de suspense,
											Tina e Cord divorciaram-se,
											mas voltaram a casar três vezes
antes de a série sair do ar em 2012.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											So remember,
											as long as there is breath in your body,
											it's never too late to change your story.
									","
											Unutmayın,
											ciğerleriniz hava aldığı sürece,
											hikâyenizi değiştirmek için
asla geç değildir.
									","
											Rappelez-vous donc ceci :
											tant que votre cœur bat,
											il n'est jamais trop tard
pour changer le récit de votre vie.
									","
											Portanto, lembrem-se,
											enquanto houver um suspiro
no vosso corpo,
											nunca é tarde demais
para mudar a vossa história.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											Thank you.
									","
											Teşekkürler.
									","
											Merci.
									","
											Obrigada.
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
"
","
","
","
",4 larger-than-life lessons from soap operas,Kate Adams,12:27,"personal growth,television,storytelling,business"
