en,es,tr,de,fr,title,speaker,duration,tags
"
											This leads to a dissolving
of us versus them,
											not only for organizations
but also for individuals.
											If I'm going to ask
organizations or individuals
											to strive for these standards,
											then I too need to explore
my own being and my practices.
											If I'm going to ask clinicians
and researchers and administrators
											to take risks,
											then I, Sharon,
need to take risks as well.
											I need to face my personal fears.
											My fear of not having enough impact.
											My fear of not leading well.
											My fear of not being enough.
									","
											Hacerlo así implicará que
no haya 'ellos' y 'nosotros'
											tanto en el ámbito institucional
como en el personal.
											Si voy a pedirles
a organizaciones o individuos
											que se esfuercen para lograr
estos estándares,
											entonces yo también tengo que cuestionar
mis propios valores y prácticas.
											Si voy a pedirles a médicos,
investigadores y administradores
											que corran riesgos,
											entonces yo, Sharon,
tengo que hacer lo mismo.
											Tengo que lidiar con mis propios miedos.
											Miedo a no tener mucha repercusión,
											a no liderar bien,
											a no hacer lo suficiente.
									","
											Bu, ''Bize karşı onlar
dağılımına'' sebep oluyor,
											sadece kuruluşlar için değil,
aynı zamanda bireyler için de.
											Kuruluş veya bireylere
bu standartlara erişmek için
											çaba göstermelerini isteyeceksem,
											ben kendimi ve işlerimi
de irdelemem gerekir.
											Klinisyen, araştırmacı ve yöneticilerden
											risk almalarını isteyeceksem,
											o zaman Sharon olarak
benim de risk almam gerekiyor.
											İçimdeki korkularla yüzleşmem gerekiyor.
											Yeterli etki yaratamama korkumla.
											İyi yönetememe korkumla.
											Yeterli olamama korkumla.
									","
											Dies führt zur Auflösung der Grenzen
zwischen ""uns"" und ""ihnen"",
											nicht nur in Bezug auf Organisationen,
sondern auch auf Einzelpersonen.
											Wenn ich Organisationen
oder Personen bitte,
											diesen Ansprüchen gerecht zu werden,
											muss ich auch mich selbst
und meine Vorgehensweisen prüfen.
											Wenn ich Kliniker, Forscher
und Verwalter auffordere,
											Risiken einzugehen,
											muss ich auch Risiken eingehen.
											Ich muss meine Ängste konfrontieren.
											Meine Angst,
nicht genug Auswirkung zu haben.
											Meine Angst, nicht gut zu leiten.
											Meine Angst, nicht ausreichend zu sein.
									","
											Cela mène à une dissolution
du « nous » et du « eux »,
											pas seulement pour les organisations
mais aussi pour les individus.
											Si je demande aux organisations
ou aux individus
											d’œuvrer dans cette direction,
											alors je dois explorer qui je suis
et quelles sont mes pratiques.
											Si je demande aux cliniciens,
aux chercheurs et aux administrateurs
											de prendre des risques,
											alors moi, Sharon, doit
également prendre des risques.
											Je dois faire face
à mes peurs personnelles.
											Ma peur de ne pas avoir assez d'influence.
											Ma peur de ne pas bien diriger.
											Ma peur de ne pas suffire.
									",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
","
","
","
","
",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
											Just before they entered their teens,
our kids stopped us in our tracks
											and said, ""You have to stop worrying
about making a difference,
											making an impact,
											and instead, like us,
learn to live with disease
											rather than fight it.""
											I have to ask,
											where does all my fear come from?
											The kids' declaration
shines a spotlight on that fear.
											It arises from a bedrock of love.
											I love Elizabeth and Ian.
											I love people with PXE.
											I love people with any disease.
											I love people.
											Some of my colleagues have discovered
that it is not death we fear,
											it is the enormity of our loving.
											This expansive love opens me to great pain
											as I face loss.
									","
											Justo antes de la adolescencia,
nuestros hijos nos pararon los pies
											y nos dijeron: ""Dejen de preocuparse
por marcar la diferencia,
											por impactar,
											y a cambio, igual que nosotros,
											aprendan a vivir con la enfermedad
en lugar de luchar contra ella"".
											Tengo que preguntar:
											¿De dónde viene mi miedo?
											Lo que dijeron los niños
arrojó luz sobre ese miedo.
											Mi miedo viene del amor.
											El amor que siento por Elizabeth e Ian,
											por la gente que padece de PXE,
											por la gente de padece
cualquier enfermedad,
											simplemente, por la gente.
											Algunos de mis colegas han descubierto
que no le tememos a la muerte,
											sino a nuestro amor infinito.
											Este amor que abarca tanto
me deja vulnerable al dolor
											cuando tengo que enfrentarme
a una pérdida.
									","
											Gençliklerinden bir adım önce,
çocuklarımız bu yolda bizleri durdurdu
											ve ''Farklılık yaratmak, etki yapmak
adına endişe etmeyi bırakmalısınız
											ve bunun yerine, bizler gibi,
											karşı koymak yerine hastalıkla
yaşamayı öğrenmelisiniz,'' dediler.
											Sormam gerekiyor,
											bütün korkularım nereden geliyor?
											Çocukların bu söylemi,
bu korkuya ışık tutuyor.
											Saf sevgiden vücut buluyor.
											Elizabeth ve Ian'ı seviyorum.
											PKE'li insanları seviyorum.
											Hasta insanları seviyorum.
											Ben insanları seviyorum.
											Bazı meslektaşlarım, korkumuzun
ölümden kaynaklanmadığını,
											sevgimizin muazzamlığından
doğduğunu söylüyorlar.
											Bu derin sevgi, kayıpla yüzleştiğimde
											beni acıya karşı korunmasız yapıyor.
									","
											Kurz vor dem Teenageralter überraschten
uns unsere Kinder hiermit:
											""Hört auf damit,
einen Unterschied zu machen
											oder Wirkung zeigen zu wollen.
											Lernt, wie wir, mit PXE zu leben,
											anstatt es bekämpfen zu wollen.""
											Ich muss mich fragen,
											woher all meine Angst kommt.
											Die Erklärung der Kinder macht deutlich,
woher meine Angst kommt.
											Sie ergibt sich aus der Liebe,
											die ich für Elizabeth und Ian fühle.
											Ich liebe Menschen mit PXE
											und mit ganz egal welcher Krankheit.
											Ich liebe Menschen.
											Meine Kollegen entdeckten,
dass wir nicht den Tod fürchten,
											sondern das ungeheure Ausmaß der Liebe.
											Weitreichende Liebe macht mich 
zum Ziel großen Leidens.
											Ich begegne Verlusten.
									","
											Juste avant d'entrer dans l'adolescence,
nos enfants ont arrêté net
											et ont dit : « Vous devez arrêter
de vous inquiéter de faire une différence,
											d'avoir de l'influence
											et, au lieu de cela, comme nous,
apprendre à vivre avec la maladie
											plutôt que de la combattre. »
											Je dois me demander
											d'où cette peur me vient.
											La déclaration des enfants
a fait la lumière sur cette peur.
											Elle trouve ses fondations dans l'amour.
											J'aime Elizabeth et Ian.
											J'aime les gens atteints de PXE.
											J'aime les gens atteints
d'une maladie quelconque.
											J'aime les gens.
											Certains de mes collègues ont découvert
que nous ne craignons pas la mort
											mais l'énormité de notre amour.
											Cet amour expansif
m'expose à une grande douleur
											face à la perte.
									",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
","
","
","
","
",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
											As I discover my fear,
											I discover that I
											and all those around me
											have boundless capacity for love.
											And I also discover
											as I move into this fear,
											that I can learn many new things
											and find paths
											to things like practical solutions
											as well as the core of healing and health.
									","
											Mientras descubro mis temores,
											descubro que tanto yo
como todos los que me rodean
											tenemos una capacidad
ilimitada para el amor.
											Y también descubro
											al transitar este miedo
											que puedo aprender nuevas cosas
											y encontrar respuestas
											y soluciones prácticas o básicas 
para la curación y la salud.
									","
											Korkumu tanıdıkça,
											benim ve etrafımdaki herkesin,
											sevgiye karşı
											hudutsuz bir yere sahip
olduğunu görüyorum.
											Bu korkuyla yakınlaştıkça,
											aynı zamanda birçok
											yeni şeyler öğrenebileceğimi
ve yollar bulabileceğimi keşfediyorum,
											pratik çözümler ve
											iyileşme ve sağlığın
özüne inme gibi şeylere.
									","
											Während ich meine Ängste entdecke,
											entdecke ich, dass ich,
											und alle um mich herum,
											zu grenzenloser Liebe fähig sind.
											Und ich entdecke auch,
											wenn ich die Angst erforsche,
											lassen sich viele neue Dinge
											und neue Wege finden.
											Sie führen mich zu praktischen Lösungen,
											Heilung und Gesundheit.
									","
											En découvrant ma peur,
											j'ai découvert que nous,
											moi et tous ceux qui m'entourent,
											avons une capacité
à aimer qui est infinie.
											J'ai aussi découvert
											en avançant dans cette peur,
											que je pouvais en apprendre beaucoup
											et trouver des chemins
											vers des choses telles que
des solutions pratiques
											ainsi que le cœur
de la guérison et de la santé.
									",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
","
","
","
","
",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
											I don't fear fear the way I used to.
											In fact lately, with enormous support
from all my fellow journeyers,
											I notice that it's not a warning
the way it used to be.
											I notice that instead,
											it's an invitation to go forward
											because in it lies love
and the path to greater love.
											If I turn with gentle curiosity
toward that fear,
											I find enormous wealth
within myself and others
											and the ability to step into challenges
that I never thought I could.
									","
											Ya no temo al miedo como solía hacerlo.
											De hecho, últimamente, con muchísimo apoyo
por parte de todos mis compañeros de viaje
											me di cuenta de que no es una advertencia
tal y como lo pensaba antes,
											sino, más bien,
											es una invitación a seguir adelante
											porque en este mismo miedo reside
el amor y el camino hacia más amor.
											Si me acerco con discreta curiosidad 
a este temor
											descubro enormes riquezas
dentro de mí y de los demás
											y la capacidad de enfrentar desafíos
de maneras antes insospechables.
									","
											Eskiden korktuğum şekilde
korkudan korkmuyorum.
											Bütün yoldaş dostlarımdan gelen
muazzam destekle beraber,
											geç de olsa, eskiden olduğu şekilde
bir uyarı olmadığını fark ettim.
											Bunun yerine,
											ilerlemeye bir davet olduğunu anladım,
											çünkü beraberinde sevgiyi
ve dahasına götürecek yolu barındırıyor.
											Küçük bir merakla korkuya
doğru adım atarsam,
											kendimin ve diğerlerinin içinde
büyük bir zenginliğe ve hiçbir zaman
											başaracağımı zannetmediğim
zaferlere şahit olurum.
									","
											Ich fürchte mich nicht mehr als damals.
											Mit großer Unterstützung
all meiner Mitstreiter
											erkenne ich, dass der frühere Zustand
keine Warnung war.
											Stattdessen ist er
											eine Einladung, vorwärts zu schreiten,
											um den Weg zu größerer Liebe
zu erkennen, der in ihm liegt.
											Wenn ich der Angst
mit sanfter Güte gegenübertrete,
											finde ich in mir und in anderen
großen Reichtum.
											Ich finde die Fähigkeit, 
große Herausforderungen anzunehmen.
									","
											Je n'ai plus peur comme auparavant.
											Récemment, avec un énorme soutien
de mes acolytes voyageurs,
											j'ai remarqué que ce n'était pas
un avertissement comme auparavant.
											J'ai remarqué que c'était plutôt
											une invitation à aller de l'avant
											car on y trouve de l'amour
et le chemin vers un amour plus grand.
											Si je me tourne vers cette peur
avec une douce curiosité,
											je trouve une richesse énorme
en moi et chez les autres
											et une capacité à faire face à des défis
que je n'aurais jamais crue possible.
									",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
","
","
","
","
",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
											My kids are ahead of me
on that path still.
											At ages 29 and 27,
											they declare they are happy and healthy
											despite having manifestations of PXE
in their skin and eyes and arteries.
											And so I invite you, us, we,
											to turn toward our fear;
											to embrace the things that scare us
											and find the love at the center.
											We'll not only find ourselves there
											but we'll also be able
to step into the shoes of those we fear
											and those who fear us.
											If we breathe into that fear
											and are vulnerable with the systems
and people who challenge us,
											our power as changemakers
grows exponentially.
											And when we realize
											that working on our inner life
is working on our outer life
											and outer work is inner work,
											we get down to what is real
											and shit gets done.
									","
											Mis hijos aún lo hacen mejor que yo.
											Con 29 y 27 años,
											se autodeclaran felices y sanos
											a pesar de vivir con la PXE
en su piel, sus ojos y sus arterias.
											Así que les invito, nos invito,
											a mirar el miedo a la cara,
											a aceptar las cosas que nos asustan
											y encontrar el amor que es su fuente.
											No solo vamos a encontrarnos
a nosotros mismos allí
											sino que también vamos
a poder ponernos en el lugar
											de los que nos dan miedo
y de los que nos temen.
											Si nos familiarizamos con este miedo
											y nos mostramos vulnerables
a los sistemas y a la gente que nos retan
											nuestro poder de cambiar las cosas
crece exponencialmente.
											Y cuando nos damos cuenta
											de que trabajar con nuestro ser interior
significa mejorar el mundo que nos rodea,
											que todo está interconectado,
											llegamos al quid de la cuestión
											y se hacen cosas.
									","
											Bu yolda çocuklarım hâlâ önümdeler.
											29 ve 27 yaşlarındalar
											ve PKE'nin göz, deri ve atardamarlarındaki
											belirtilerine rağmen, mutlu
ve sağlıklı olduklarını ifade ediyorlar.
											Sizleri, bizi ve kendimizi,
korkuyu ardımızda bırakmaya
											davet ediyorum;
											bizi korkutan şeyleri sahiplenip
											içindeki sevgiyi kucaklamaya.
											Orada yalnızca kendimizi bulmayacağız;
											aynı zamanda, korktuğumuz
veya korkuttuğumuz kişiler ile
											empati kurmuş da olacağız.
											O korkuya can verirsek
											ve bize meydan okuyan sistem
ile kişilere karşı savunmasız olursak,
											değişimciler olarak
gücümüz katbekat büyür.
											Görürüz ki,
											içimiz üzerine çalışmak, dışarıdaki
hayat üzerine çalışmak olacak
											ve ikisi eşitlenecek,
											hakikate erişeceğiz
											ve her şeyi halledeceğiz.
									","
											Meine Kinder sind mir
voraus auf diesem Weg.
											Mit 29 und 27 Jahren
											seien sie gesund und glücklich,
											auch wenn PXE ihre Haut, Augen
und Arterien beeinflusst.
											Deshalb lade ich Sie und uns dazu ein,
											der Angst in die Augen zu sehen.
											Umarmen wir die Dinge, 
die uns Angst machen,
											um die Liebe im Zentrum zu entdecken.
											Dort finden wir nicht nur uns selbst,
											sondern können uns in die hineinversetzen,
vor denen wir uns fürchten
											und in die, die vor uns Angst haben.
											Wenn wir die Angst zulassen
											und uns verletzlich machen für Ordnungen
und Menschen, die uns herausfordern,
											steigert sich unsere Kraft
für Veränderungen.
											Wenn wir merken,
											dass am Inneren zu arbeiten
auch Äußeres verändert,
											und dass innere Arbeit 
äußere Arbeit darstellt,
											nehmen wir in Angriff, was wichtig ist
											und viel Mist wird erledigt.
									","
											Mes enfants ont encore de l'avance
sur moi sur ce chemin.
											Aux âges de 29 et 27 ans,
											ils se disent heureux et en bonne santé
											malgré des manifestations du PXE
sur leur peau, leur yeux et leurs artères.
											Je vous invite, vous, nous,
											à nous tourner vers notre peur ;
											à embrasser les choses
qui nous effraient
											et à trouver l'amour en leur cœur.
											Nous ne ferons pas que nous y trouver,
											nous pourrons nous imaginer à la place
de ceux que nous craignons
											et de ceux qui nous craignent.
											Si nous respirons cette peur
											et sommes vulnérables aux systèmes
et aux gens qui nous défient,
											notre pouvoir de catalyseurs du changement
croît de façon exponentielle.
											Quand nous réalisons
											que travailler notre vie intérieure,
c'est travailler notre vie extérieure
											et que le travail externe
est du travail interne,
											nous en arrivons à ce qui est réel
											et des choses sont accomplies.
									",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
","
","
","
","
",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkaha)
									","
											(Lachen)
									","
											(Rires)
									",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
","
","
","
","
",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
											There is no limit
to what we can accomplish together.
									","
											No hay límite para lo que
podemos lograr juntos.
									","
											El birliğiyle yapamayacağımız şey yok.
									","
											Zusammenarbeit kennt keine Grenzen.
									","
											Il n'y a pas de limite
à ce que nous pouvons accomplir ensemble.
									",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
","
","
","
","
",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
											Thank you.
									","
											Gracias.
									","
											Teşekkürler.
									","
											Vielen Dank.
									","
											Merci.
									",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
","
","
","
","
",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaus)
									","
											(Applaudissements)
									",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
"
","
","
","
","
",Science didn't understand my kids' rare disease until I decided to study it,Sharon Terry,15:02,"bioethics,children,biology,collaboration,disease,genetics,DNA,epidemiology,humanity,medical research,health,medicine,illness,science,parenting,TEDMED"
