en,fr,tr,pt,title,speaker,duration,tags
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											So now we were on a roll.
											The next step was to grow
these exotic species in a petri dish
											so that we could
do real experiments on them
											like microbiologists are supposed to do.
											But no matter what we fed them,
											they refused to grow.
											Even now, 15 years
and many expeditions later,
											no human has ever gotten a single one
of these exotic deep subsurface microbes
											to grow in a petri dish.
											And it's not for lack of trying.
											That may sound disappointing,
											but I actually find it exhilarating,
											because it means there are so many
tantalizing unknowns to work on.
											Like, my colleagues and I got
what we thought was a really great idea.
											We were going to read their genes
like a recipe book,
											find out what it was they wanted to eat
and put it in their petri dishes,
											and then they would grow and be happy.
											But when we looked at their genes,
											it turns out that what they wanted to eat
was the food we were already feeding them.
											So that was a total wash.
											There was something else
that they wanted in their petri dishes
											that we were just not giving them.
									","
											L'aventure pouvait commencer.
											L'étape d'après était de faire grandir
ces espèces dans une boîte de Pétri
											afin de mener de réelles
expériences sur elles
											comme les scientifiques
sont censés faire.
											Et malgré ce qu'on leur donnait,
											elles refusaient de grandir.
											Même maintenant, 15 ans après
et quelques expéditions plus tard,
											personne n'est parvenu à obtenir un seul
de ces microbes exotiques sous-marins
											dans une boîte de Pétri.
											Ce n'est pas faute d'avoir essayé.
											Ça peut sembler décevant,
											mais en fait, je trouve ça exaltant
											car ça signifie qu'il y a de nombreux
mystères fascinants à résoudre.
											En fait, mes collègues et moi
avons compris ce qui n'allait pas.
											On s'apprêtait à lire leurs gènes
comme on lit un livre de cuisine :
											trouver ce qu'elles voulaient manger,
le mettre dans leur boîte de Pétri,
											et elles grandiraient, heureuses.
											Sauf qu'on a regardé leurs gènes,
											et on a vu que ce qu'elles voulaient
manger, c'était ce qu'on leur donnait.
											Donc c'était un bide total.
											Elles voulaient autre chose
dans leur boîte de Pétri
											qu'on ne leur donnait pas.
									","
											Şanslı günümüzdeydik.
											Bir sonraki adım bu egzotik türü
petri kabında büyütmekti,
											böylece mikrobiyologların
yapması gerektiği gibi
											üzerlerinde gerçek
deneyler yapabilecektik.
											Onları neyle beslersek besleyelim
											büyümeyi reddettiler.
											15 yıl ve birçok seferin
ardından, şu an bile
											hiçbir insan bu egzotik derin
yüzayaltı mikroplarının bir tanesini alıp
											petri kabında büyütmedi.
											Deneme eksikliğinden değil.
											Kulağa heves kırıcı gelebilir
											ama ben bunu keyif verici buluyorum
											çünkü bu, üzerinde çalışılacak boşa umut
veren birçok bilinmeyen var demek.
											Mesela meslektaşlarım ve ben
cidden harika bir fikir bulduk.
											Genlerini yemek tarifi
kitabı gibi okuyacak,
											ne yemek istediklerini bulacak
ve petri kaplarına koyacaktık
											ve sonra büyüyüp mutlu olacaklardı.
											Ama genlerine baktığımızda
											yemek istedikleri şeyin hâlihazırda onları
besliyor olduğumuz şey olduğunu anladık.
											Yani tam bir başarısızlıktı.
											Onlara vermediğimiz ve petri kaplarına
koymamızı istedikleri
											bir şey vardı.
									","
											A aventura podia começar.
											O passo seguinte era cultivar
estas espécies exóticas em placas de Petri
											para podermos fazer experiências com elas,
											como os microbiólogos costumam fazer.
											Mas, apesar de tudo
com que as alimentávamos
											recusavam-se a crescer.
											Ainda hoje, ao fim de 15 anos
e de muitas expedições,
											ninguém conseguiu que um único
destes micróbios exóticos
											do subsolo marinho,
se desenvolvesse numa placa de Petri.
											E não foi por falta de tentativas.
											Isto pode parecer frustrante
											mas eu considero-o estimulante
											porque significa que há milhares
coisas desconhecidas com que trabalhar.
											Os meus colegas e eu tivemos
uma ideia que pensámos ser ótima.
											Íamos ler os genes
como num livro de receitas,
											descobrir o que elas queriam comer
e colocar isso nas placas de Petri
											para elas crescerem e serem felizes.
											Mas, quando olhámos para os genes,
											vimos que o que queriam comer
era o que já lhes tínhamos dado.
											Foi um balde de água fria.
											Havia uma outra coisa que queriam
nas placas de Petri
											que não lhes estávamos a dar.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											So by combining measurements
from many different places
											around the world,
											my colleagues at the University
of Southern California,
											Doug LaRowe and Jan Amend,
											were able to calculate that each one
of these deep-sea microbial cells
											requires only one zeptowatt of power,
											and before you get your phones out,
a zepto is 10 to the minus 21,
											because I know I would want
to look that up.
											Humans, on the other hand,
											require about 100 watts of power.
											So 100 watts is basically
if you take a pineapple
											and drop it from about waist height
to the ground 881,632 times a day.
											If you did that
and then linked it up to a turbine,
											that would create enough power
to make me happen for a day.
											A zeptowatt, if you put it
in similar terms,
											is if you take just one grain of salt
											and then you imagine
a tiny, tiny, little ball
											that is one thousandth of the mass
of that one grain of salt
											and then you drop it one nanometer,
											which is a hundred times smaller
than the wavelength of visible light,
											once per day.
											That's all it takes
to make these microbes live.
											That's less energy than we ever thought
would be capable of supporting life,
											but somehow, amazingly, beautifully,
											it's enough.
									","
											En associant des mesures de plusieurs
endroits différents dans le monde,
											mes collègues de l'Université 
de la Californie du Sud,
											Doug LaRowe et Jan Amend,
											ont pu déterminer que chacune 
de ces cellules microbiennes
											a seulement besoin 
d'un zeptowatt d'énergie,
											et avant que vous sortiez vos téléphones,
un zepto, c'est 10 puissance moins 21,
											je sais que j'aurais cherché ça aussi.
											Les humains, eux,
											ont besoin d'environ 100 watts d'énergie.
											On atteint 100 watts si on prend 
un ananas et qu'on le laisse tomber
											par terre de cette hauteur
881 632 fois par jour.
											Si on fait ça en le reliant à une turbine,
											ça créerait assez d'énergie 
pour me faire tenir une journée.
											Un zeptowatt, si on explique ça 
de manière similaire,
											revient à prendre juste un grain de sel
											et à imaginer une minuscule 
infime petite balle
											qui est un millième de la masse
de ce grain de sel,
											et qu'on la laisse tomber 
à hauteur d'un nanomètre,
											qui est une centaine de fois plus petit
que la longueur d'ondes de la lumière,
											une fois par jour.
											C'est la seule chose dont
ces microbes ont besoin pour vivre.
											On n'aurait jamais pu imaginer qu'ils
aient besoin de si peu d'énergie,
											mais curieusement, étonnamment, 
et merveilleusement,
											c'est suffisant.
									","
											Dünyanın birçok farklı
yerindeki ölçüleri
											bir araya getiren
											Güney Kaliforniya Üniversitesi'nden
meslektaşlarım
											Doug LaRowe ve Jan Amend,
											bu derin deniz mikrobiyal hücrelerinin
sadece bir zeptowatt enerjiye
											gereksinim duyduğunu hesaplayabildi.
											Siz telefonlarınızı çıkarmadan söyleyeyim,
10 ila eksi 21 arası 1 zeptodur,
											buna bakmak isteyeceğimi biliyordum.
											Diğer yandan, insanlar
											100 watt enerjiye gereksinim duyuyor.
											Bir ananası alıp bel hizasından yere
											günde 881.632 kez
düşürürseniz 100 watt olur.
											Bunu yapıp onu
bir türbine bağladıysanız
											bana bir gün yetecek enerjiyi üretecektir.
											Benzer kavramlarla
açıklarsak, günde bir kez
											bir tuz tanesini alıp
											o tuz tanesinin kütlesinin binde biri
kadar küçük bir top hayal ederseniz
											ve görünür ışığın dalgaboyundan
											yüz kat daha küçük olan
											bir nanometreye düşürürseniz
											1 zeptowatt olur.
											Bu mikropları yaşatmaya yetiyor.
											Yaşamı desteklemeye yetebileceğini
düşündüğümüz enerjiden daha az
											ama şaşırtıcı ve güzel bir şekilde
											bu yeterli geliyor.
									","
											Então, associando medições
de muitos locais diferentes
											de todo o mundo,
											os meus colegas na Universidade
da Califórnia do Sul,
											Doug LaRowe e Jan Amend,
											puderam determinar que cada uma
daquelas células microbianas
											exige apenas um zeptowatt de energia
											e, antes que puxem dos vossos telemóveis,
um zepto é 10 elevado a menos 21
											— porque sei que também iria pesquisar.
											Os seres humanos, por outro lado,
											exigem cerca de 100 watts de energia.
											Cem watts é como se
agarrarmos num ananás
											e o deixarmos cair da altura da cintura
até ao chão 881 632 vezes por dia.
											Se fizéssemos isso
e o ligássemos a uma turbina,
											isso criaria energia suficiente
para me satisfazer durante um dia.
											Um zeptowatt, colocado
numa situação idêntica,
											é como se agarrássemos num grão de sal
											e depois imaginássemos uma bola
muitíssimo minúscula,
											com um milésimo da massa
desse grão de sal
											e o deixássemos cair um nanómetro
											— que é cem vezes mais pequeno
											do que o comprimento
de onda duma luz visível —
											uma vez por dia.
											É isso que faz
com que estes micróbios vivam.
											É menos energia do que jamais pensámos
que pudesse sustentar vida,
											mas, espantosamente,
maravilhosamente,
											é o suficiente.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											So if these deep-subsurface microbes
											have a very different relationship
with energy than we previously thought,
											then it follows that they'll have to have
											a different relationship
with time as well,
											because when you live
on such tiny energy gradients,
											rapid growth is impossible.
											If these things wanted
to colonize our throats and make us sick,
											they would get muscled out
by fast-growing streptococcus
											before they could even
initiate cell division.
											So that's why we never
find them in our throats.
											Perhaps the fact that the deep
subsurface is so boring
											is actually an asset to these microbes.
											They never get washed out by a storm.
											They never get overgrown by weeds.
											All they have to do is exist.
											Maybe that thing that we were missing
in our petri dishes
											was not food at all.
											Maybe it wasn't a chemical.
											Maybe the thing that they really want,
											the nutrient that they want, is time.
											But time is the one thing
that I'll never be able to give them.
											So even if I have a cell culture
that I pass to my PhD students,
											who pass it to their
PhD students, and so on,
											we'd have to do that
for thousands of years
											in order to mimic the exact conditions
of the deep subsurface,
											all without growing any contaminants.
											It's just not possible.
											But maybe in a way we already have
grown them in our petri dishes.
											Maybe they looked at all that food
we offered them and said,
											""Thanks, I'm going to speed up so much
											that I'm going to make
a new cell next century.
											Ugh.
									","
											Si ces microbes sous-marins
											ont une relation avec l'énergie 
si différente de ce que l'on pensait,
											alors ils doivent aussi avoir
											une relation différente avec le temps,
											car lorsqu'on on vit avec si peu 
de gradient énergétique,
											une croissance rapide est vaine.
											Si ces trucs veulent envahir 
nos gorges et nous rendre malades,
											un streptocoque à croissance rapide 
les expulserait
											avant le début de la division cellulaire.
											C'est pourquoi on ne les trouve 
jamais dans nos gorges.
											Peut-être que le fait que les profondeurs 
sous-marines soient si ennuyeuses
											est un avantage pour ces microbes.
											Ils ne sont jamais balayés 
par une tempête.
											Ils ne se font jamais 
envahir par les algues.
											Tout ce qu'ils ont à faire, c'est exister.
											Peut-être que la chose qu'il manquait
dans nos boîtes de Pétri,
											ce n'était pas de la nourriture.
											Ni un produit chimique.
											Ce qu'ils veulent vraiment,
											le nutriment qu'ils ont besoin,
c'est peut-être le temps.
											Mais le temps est une chose
que je ne pourrai jamais leur donner.
											Même si j'ai une culture de cellules
que je donne à mes doctorants,
											qu'ils passeront à leurs étudiants
et ansi de suite,
											on devrait faire ça pendant
des milliers d'années
											pour reproduire les conditions exactes
des profondeurs sous-marines,
											le tout sans faire grandir 
de contaminants.
											C'est impossible.
											Mais peut-être qu'on les a fait grandir
dans nos boîtes de Pétri.
											Avec la nourriture qu'ils ont reçue,
ils ont peut-être dit :
											« Merci, je vais tellement aller vite
											que dans un siècle, 
il y aura une nouvelle cellule. »
											Pouah.
									","
											Eğer bu derin yüzeyaltı mikroplarının
											enerjiyle olan ilişkisi daha önce
düşündüğümüzden farklıysa
											anlaşıldığı üzere zamanla da
											farklı bir ilişkiye sahip
olmaları gerekiyor
											çünkü böylesine küçük enerji
gradyanlarında yaşadığınızda
											hızlı büyüme imkansız.
											Eğer bu şeyler boğazımızı kolonize
edip bizi hasta etmek isteseydi,
											hücre bölünmesini bile
başlatamadan hızlı büyüyen
											streptokoklar tarafından
dışarı atılırlardı.
											Bu nedenle asla boğazımızda bulunmazlar.
											Belki de derin yüzeyaltının
çok sıkıcı olması
											aslında bu mikroplar için bir avantajdır.
											Asla bir fırtına tarafından süpürülmezler.
											Asla su yosunlarıyla kaplanmazlar.
											Yapmaları gereken tek şey var olmak.
											Belki petri kaplarımızda
eksik olan o şey
											yemek falan değildi.
											Belki bir kimyasal değildi.
											Belki de gerçekten istedikleri şey,
											istedikleri besin zamandır.
											Ancak zaman onlara asla
veremeyeceğim tek şey.
											Doktora öğrencilerime aktardığım,
onların doktora öğrencilerine
											aktardığı falan bir
hücre kültürüm olsaydı bile
											derin yüzeyaltı koşullarını
aynen taklit etmek için
											bunu binlerce yıl hiçbir
kirletici yetiştirmeden
											yapmak zorunda kalırdık.
											Bu mümkün değil.
											Belki de bir bakıma petri
kaplarımızda büyütmüşüzdür.
											Belki onlara verdiğimiz
bütün yiyeceklere baktılar ve
											""Teşekkürler, o kadar hızlanacağım ki
											gelecek yüzyıla yeni
hücre yapacağım,"" dediler.
											Öf.
									","
											Assim, se estes micróbios
do subsolo marinho
											têm uma relação muito diferente
com a energia do que pensávamos,
											segue-se que também terão de ter
uma relação diferente com o tempo
											porque, quando se vive
com gradientes de energia tão diminutos
											é impossível um crescimento rápido.
											Se eles quisessem colonizar
a nossa garganta e fazer-nos adoecer,
											seriam expulsos por estreptococos
de crescimento rápido
											antes de poderem iniciar
uma divisão celular.
											É por isso que nunca
os encontramos na nossa garganta.
											Talvez o facto de o subsolo marinho
ser tão aborrecido
											seja uma vantagem para estes micróbios.
											Nunca são perturbados por uma tempestade.
											Nunca são cobertos por ervas daninhas.
											Só têm de existir.
											Talvez que o que faltasse
nas placas de Petri
											não fosse comida.
											Talvez não fosse um produto químico.
											Talvez que aquilo que elas queriam,
											o nutriente que lhes faltava,
fosse o tempo.
											Mas o tempo é a única coisa
que nunca lhes poderemos dar.
											Mesmo que eu passasse a cultura de células
para os meus alunos doutorandos,
											e eles a fossem passando
para os seus doutorandos,
											teríamos de fazer isso
durante milhares de anos,
											a fim de criarmos as mesmas condições
do subsolo marinho,
											tudo isso sem as sujeitar
a quaisquer contaminantes,
											Não é possível.
											Talvez, perante a forma como as cultivámos
nas nossas placas de Petri,
											elas olhem para toda aquela
comida que lhes demos e digam:
											""Obrigado, vou acelerar tanto
											""que vou produzir uma nova célula
daqui a um século"".
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Risos)
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											So why is it that the rest
of biology moves so fast?
											Why does a cell die after a day
											and a human dies
after only a hundred years?
											These seem like really
arbitrarily short limits
											when you think about the total amount
of time in the universe.
											But these are not arbitrary limits.
											They're dictated by one simple thing,
											and that thing is the Sun.
											Once life figured out how to harness
the energy of the Sun
											through photosynthesis,
											we all had to speed up
and get on day and night cycles.
											In that way, the Sun gave us
both a reason to be fast
											and the fuel to do it.
											You can view most of life on Earth
like a circulatory system,
											and the Sun is our beating heart.
									","
											Alors pourquoi le reste
de la biologie change si vite ?
											Pourquoi une cellule meurt en un jour
											et l'Homme seulement après
une centaine d'années ?
											Cela semble des limites
arbitraires très courtes
											quand on pense au temps dans l'univers.
											Mais elles ne sont pas arbitraires.
											Elles sont dictées par une seule
et simple chose,
											et cette chose, c'est le Soleil.
											Quand la vie a trouvé comment maîtriser
l'énergie solaire par la photosynthèse,
											on a tous dû aller plus vite 
et s'adapter au cycle jour/nuit.
											Non seulement le Soleil nous a donné
une raison d'aller vite,
											mais aussi l'énergie d'y arriver.
											On peut voir la vie sur Terre
comme un système circulatoire,
											dont le Soleil est le cœur.
									","
											Peki biyolojinin geri kalanı
neden çok hızlı hareket ediyor?
											Neden bir hücre bir gün sonra ölürken
											insan yüz yıl sonra ölüyor?
											Evrendeki zamanın toplam
miktarını düşündüğünüzde
											bunlar öylesine kısa süreler gibi geliyor.
											Ama öylesine süreler değiller.
											Bunlar tek bir şey tarafından belirleniyor
											ve o şey Güneş.
											Yaşam, Güneş'in enerjisinden
fotosentez yoluyla
											yararlanmayı çözdüğünde
											hızlanmak ve gündüz-gece döngüsüne
ayak uydurmak zorunda kaldık.
											Bu şekilde, Güneş bize hızlı olmak için
bir neden ve bunu yapmak için
											enerji verdi.
											Dünya üzerindeki yaşamın çoğunu
dolaşım sistemi olarak görebilirsiniz
											ve Güneş bizim atan kalbimiz.
									","
											Porque é que o resto da biologia
se move tão depressa?
											Porque é que uma célula morre
ao fim de um dia
											e um ser humano só morre
ao fim de cem anos?
											Parecem limites arbitrariamente curtos,
											quando pensamos na quantidade
de tempo do universo.
											Mas não são limites arbitrários.
											São ditados por uma coisa simples,
											e essa coisa é o Sol.
											Quando a vida percebeu como
dominar a energia do Sol,
											através da fotossíntese
											todos tivemos de nos apressar
e entrar no ciclo do dia e da noite.
											Dessa forma, o Sol deu-nos
uma razão para sermos rápidos
											e o combustível para o podermos ser.
											É como se a maior parte da vida
na Terra seja um sistema circulatório
											em que o Sol é o nosso coração palpitante.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											But the deep subsurface
is like a circulatory system
											that's completely
disconnected from the Sun.
											It's instead being driven
by long, slow geological rhythms.
											There's currently no theoretical limit
on the lifespan of one single cell.
											As long as there is at least
a tiny energy gradient to exploit,
											theoretically, a single cell could live
											for hundreds of thousands
of years or more,
											simply by replacing
broken parts over time.
											To ask a microbe that lives like that
to grow in our petri dishes
											is to ask them to adapt to our frenetic,
Sun-centric, fast way of living,
											and maybe they've got
better things to do than that.
									","
											La surface sous-marine
est comme un système circulatoire
											sauf qu'elle est complètement
déconnectée du Soleil.
											Elle est plutôt déterminée par de lents
et longs rythmes géologiques.
											Il n'y a pour le moment pas de limite
théorique à la durée de vie d'une cellule.
											Tant qu'il y a au moins un minuscule
gradient énergétique à exploiter,
											en théorie, une seule cellule
pourrait vivre
											pour des centaines de milliers 
d'années ou plus,
											en remplaçant au fil du temps
des parties brisées.
											Demander à un microbe qui vit comme ça
de grandir dans nos boîtes de Pétri,
											c'est l'obliger à s'adapter à notre façon
de vivre effrénée autour du Soleil,
											et il doit certainement
avoir mieux à faire que ça.
									","
											Ancak derin yüzeyaltı
Güneş'ten tamamen kopmuş
											bir dolaşım sistemi gibi.
											Bunun yerine uzun ve yavaş 
jeolojik ritimlerle yönetiliyor.
											Şu an için tek bir hücrenin ömrü
hakkında teorik bir süre yok.
											Yararlanılacak en azından küçücük
bir enerji gradyanı oldukça
											bir hücre teorik olarak
											zamanla bozulmuş parçalarını yenileyerek
											yüzlerce, binlerce ya da
daha uzun yıllar yaşayabilir.
											Böyle yaşayan bir mikroptan
petri kaplarımızda büyümesini istemek
											bizim çılgın, Güneş merkezli hızlı yaşam
şeklimize uyum sağlamasını istemek gibi
											ve belki de yapacak daha
iyi işleri vardır.
									","
											Mas o subsolo marinho
é como um sistema circulatório
											que está totalmente desligado do Sol.
											Em vez dele, é governado
por ritmos geológicos longos e lentos.
											Atualmente, não há limite teórico
na duração da vida de uma célula.
											Enquanto houver um diminuto
gradiente de energia a explorar,
											teoricamente, uma célula pode viver
											centenas de milhares de anos ou mais,
											substituindo apenas partes danificadas
ao longo do tempo.
											Pedir a um micróbio que vive dessa forma
que se desenvolva numa placa de Petri
											é pedir-lhe que se adapte
à nossa frenética vida, heliocêntrica.
											Talvez tenham coisas melhores
a fazer do que isso.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Risos)
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											Imagine if we could figure out
how they managed to do this.
											What if it involves some cool,
ultra-stable compounds
											that we could use
to increase the shelf life
											in biomedical or industrial applications?
											Or maybe if we figure out
the mechanism that they use
											to grow so extraordinarily slowly,
											we could mimic it in cancer cells
and slow runaway cell division.
											I don't know.
											I mean, honestly, that is all speculation,
											but the only thing I know for certain
											is that there are
a hundred billion billion billlion
											living microbial cells
											underlying all the world's oceans.
											That's 200 times more than the total
biomass of humans on this planet.
											And those microbes have
a fundamentally different relationship
											with time and energy than we do.
											What seems like a day to them
											might be a thousand years to us.
											They don't care about the Sun,
											and they don't care about growing fast,
											and they probably don't give a damn
about my petri dishes ...
									","
											Imaginez si on pouvait trouver
comment ils réussissent à faire ça.
											Et si ça impliquait des composés
sympas et ultra-stables
											qui pourraient allonger
la durée de conservation
											dans le biomédical
ou dans les usages industriels ?
											Et si on trouvait leur mécanisme
pour se développer si lentement,
											on pourrait ralentir la division
cellulaire des cellules cancéreuses.
											Je n'en sais rien.
											Je veux dire, honnêtement,
je ne fais que spéculer,
											mais la seule chose dont je suis certaine,
											c'est qu'il y a des centaines
de milliards de milliards de milliards
											de cellules microbiennes vivantes
qui s'étendent sous tous les océans.
											C'est 200 fois plus que le total
de biomasse des humains sur cette planète.
											Et ces microbes ont véritablement
une relation différente avec le temps
											et avec l'énergie par rapport à nous.
											Ce qui semble être une journée pour eux
											est peut-être des milliers
d'années pour nous.
											Ils se fichent du Soleil,
ils s'en fichent de se développer vite,
											et ils se contrefichent probablement
de mes boîtes de Pétri.
									","
											Bunu yapmayı nasıl başardıklarını
anlayabildiğimizi hayal edin.
											Ya biyomedikal ve endüstriyel
uygulamalarda raf ömrünü
											uzatmak için kullanabileceğimiz
çok dayanıklı
											bazı bileşimleri içeriyorsa?
											Ya da belki böylesine sıradışı
bir şekilde yavaş büyümek için
											kullandıkları mekanizmayı anlarsak
											bunu kanser hücrelerinde kullanıp
hücre bölünmesini yavaşlatabiliriz.
											Bilemiyorum.
											Yani, dürüst olmak gerekirse
hepsi spekülasyon
											ama kesin olarak bildiğim tek şey
											tüm dünyanın okyanuslarının altında yatan
											yüz milyar kere milyar kere milyar
											sayıda canlı mikrobiyal hücre var.
											Bu sayı, gezegendeki insanların
biyokütlesinin toplamının 200 katı.
											Bu mikropların zaman
ve enerjiyle olan ilişkisi
											bizimkinden tamamen farklı.
											Onlara bir gün gibi gelen zaman
											bizim için bin yıl olabilir.
											Güneş umurlarında değil,
											hızlı büyümek umurlarında değil
											ve muhtemelen petri
kaplarımı iplemiyorlar
									","
											Imaginem se pudéssemos perceber
como eles fazem isso.
											E se isso envolve compostos ultraestáveis
											que podem prolongar
a duração da vida
											em aplicações biomédicas ou industriais?
											Ou talvez, se descobríssemos
o mecanismo que usam
											para se desenvolverem tão lentamente,
											pudéssemos aplicá-lo em células
cancerosas e atrasar a divisão celular.
											Não sei.
											Sinceramente, tudo isto é especulação.
											A única coisa que sei, de certeza.
											é que há cem quatriliões
											de células microbianas vivas
											no fundo dos oceanos do planeta.
											São 200 vezes mais do que o total
da biomassa dos seres humanos do planeta.
											Esses micróbios têm uma relação
com o tempo e a energia
											fundamentalmente diferente da nossa.
											O que para eles parece um dia,
											para nós podem ser mil anos.
											Eles não querem saber do Sol,
											e não estão preocupados
em crescer depressa.
											Provavelmente, estão-se nas tintas
para as minhas placas de Petri.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Risos)
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											but if we can continue to find
creative ways to study them,
											then maybe we'll finally figure out
what life, all of life, is like on Earth.
									","
											Mais si on peut continuer à trouver
des manières créatives pour les étudier,
											alors peut-être qu'on trouvera finalement
ce qu'est la vie, toute la vie, sur Terre.
									","
											ama onları incelemenin yaratıcı
yollarını bulmaya devam edebilirsek
											belki Dünya üzerindeki yaşamın nasıl
bir şey olduğunu nihayet anlayabileceğiz.
									","
											Mas, se pudermos continuar a encontrar
formas criativas de os estudar,
											talvez consigamos perceber
como é a vida, toda a vida, no planeta.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											Thank you.
									","
											Merci.
									","
											Teşekkürler.
									","
											Obrigada.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Alkış)
									","
											(Aplausos)
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
