es,tr,de,title,speaker,duration,tags
"
											(Música)
									","
											(Müzik)
									","
											(Musik)
									",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
","
","
",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
											Esta especie se recuperó 
espectacularmente.
									","
											Bu türler önemli bir dönüş yaptılar.
									","
											Diese Spezies hat wirklich
ein bemerkenswertes Comeback erlebt.
									",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
","
","
",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
											Ahora, al otro lado de la
península se encuentra Cabo Pulmo,
											un pueblo de pescadores.
											La excesiva pesca durante décadas
los ha llevado al borde del colapso.
											En 1995, los pescadores locales
convencieron a las autoridades
											para que declarasen sus aguas 
como reserva marina.
											Pero lo que sucedió después
fue también un milagro.
											En 2005, después de solo
10 años de protección,
											los científicos registraron
la mayor tasa de recuperación
											de peces hasta la fecha.
									","
											Şimdi yarımadanın diğer tarafında, uyuyan
											bir balıkçı köyü var; Cabo Pulmo.
											Yıllarca aşırı avcılık onları uçurumun
eşiğine getirdi.
											1995'te yerli bir balıkçı, yetkilileri
											sularının koruma alanında 
olduğuna ikna etmiş.
											Ancak daha sonra olanlar bir mucizeden
başka bir şey değil.
											Sadece 10 yıllık bir korumanın ardından,
2005'te bilim insanları
											kaydedilmiş en büyük balık 
iyileşmesini kaydettiler.
									","
											Auf der anderen Seite der Halbinsel
liegt Cabo Pulmo,
											ein verschlafenes Fischerdorf.
											Jahrzehnte der Überfischung
brachten es fast
											zum wirtschaftlichen Zusammenbruch.
											1995 überzeugten
einheimische Fischer die Behörden,
											ihre Gewässer zum Schutzgebiet zu machen.
											Was danach geschah, war fast ein Wunder.
											2005, nach gerade mal 10 Jahren Schutz,
											fanden Wissenschaftler hier
die am besten erholten Fischbestände,
											die je gemessen wurden.
									",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
","
","
",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
											Pero no se fíen solo de mis palabras,
vengan conmigo.
											Respiren profundamente
y buceen conmigo
											entre uno de los bancos de peces
más grandes y más densos
											que haya conocido.
									","
											Ama sözüme güvenmiyorsanız 
benimle gelin.
											Tek nefeste bugüne dek karşılaştığım
											en büyük ve en yoğun olan
											balık ordularına doğru yüzelim.
									","
											Aber sieh selbst:
											Mit einem einzigen Atemzug
tauchen wir in die Tiefe
											in einen der größten und
dichtesten Fischschwärme,
											die ich je gesehen habe.
									",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
","
","
",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
											(Música)
									","
											(Müzik)
									","
											(Musik)
									",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
","
","
",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
											Todos tenemos la capacidad
de crear esperanza.
											A través de mis fotografías
quise transmitir el mensaje
											de que todavía no es demasiado tarde
para nuestros océanos.
											En particular, quiero destacar
la adaptabilidad de la naturaleza
											frente a 7300 millones de personas.
									","
											Hepimiz umudu yaratacak güce sahibiz.
											Ve fotoğraflarımla okyanuslar için
											çok geç olmadığı mesajını 
vermek istiyorum.
											Ve 7,3 milyar insanın karşısında özellikle
											doğanın direnç gücüne 
odaklanmak istiyorum.
									","
											Wir alle können Hoffnung schaffen.
											Durch meine Fotografie
											möchte ich die Botschaft verbreiten,
											dass es noch nicht zu spät ist
für unsere Ozeane.
											Vor allem möchte ich zeigen,
dass die Natur widerstandsfähig ist,
											angesichts 7,3 Mrd. Menschen.
									",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
","
","
",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
											Mi esperanza es que en el futuro
											tendré que buscar mucho
											para poder tomar fotos como esta
											y crear imágenes que atestigüen
											una convivencia respetuosa con el océano.
											Espero que estas situaciones
se conviertan en algo diario para mí.
									","
											Benim geleceğe dair umudum için,
											okyanusla birlikte ne kadar saygılı
											yaşacağımızı gözler önüne seren
											böyle fotoğraflar çekmek için
											daha da çok araştırmalıyım.
											İnşallah bunlar her gün karşıma çıkar.
									","
											Meine Hoffnung für die Zukunft ist,
											dass es viel schwieriger wird,
											Fotos wie das hier zu machen,
											während ich Fotos mache,
die eine respektvolle Koexistenz
											mit dem Ozean zeigen.
											Solche Bilder werden hoffentlich
alltäglich für mich werden.
									",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
","
","
",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
											Para prosperar
y sobrevivir en mi profesión
											tienes que ser un optimista.
											Siempre trabajo basándome en la premisa
											de que la próxima imagen
que podría traer el cambio
											está a la vuelta de la esquina,
											Detrás del próximo atolón de coral
											en el interior de la siguiente laguna,
											o posiblemente en la siguiente.
									","
											Çünkü benim mesleğimde gelişebilmek için
											umutsuzca iyimser olmalısınız.
											Ve ben her zaman bir sonraki muhteşem
											fotoğrafı ve onu etkileyen şeye dair
tahmin yaparım.
											Hemen şu köşede,
											bir sonraki mercanın arkasında,
											bir sonraki lagünde,
											ya da muhtemelen ondan da 
bir sonrakindedir.
									","
											Um in meinem Beruf klarzukommen
und zu überleben,
											muss man wirklich
ein hoffnungsloser Optimist sein.
											Ich handle immer mit der Annahme,
											dass das nächste großartige Foto,
das etwas verändern wird,
											an der nächsten Ecke wartet,
											hinter dem nächsten Korallenstock,
											in der nächsten Lagune
											oder vielleicht in der danach.
									",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
","
","
",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
											(Música)
									","
											(Müzik)
									","
											(Musik)
									",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
"
","
","
",Dive into an ocean photographer's world,Thomas Peschak,10:10,"adventure,biodiversity,beauty,animals,curiosity,conservation,environment,fish,exploration,global issues,future,nature,mission blue,photography,sustainability,water,oceans,science and art,ecology,marine biology"
