tr,fr,de,title,speaker,duration,tags
"
											Peki, tartışmaların, olumlu bir şeylere yol açmasını
											sağlayacak nasıl yollar bulabiliriz?
											İhtiyacımız olan şey tartışmalar için yeni çıkış stratejileri.
											Ama tartışmalara giriş için yeni stratejilere sahip olana kadar
											bu çıkış stratejilerine sahip olamayacağız.
											Yeni bir tartışma şeklini düşünmemiz gerekiyor.
											Bunu yapmak için de, tamam,
											bunu nasıl yapacağımızı bilmiyorum.
											Bu kötü haber.
											Savaşarak tartışma modeli bir canavar.
											Zihinlerimizde yer ediniyor
											ve onu öldürecek sihirli bir kurşun da yok.
											Bunu yok edecek bir sihirli asa yok.
											Bir cevabım yok.
											Ama bazı önerilerim var,
											işte benim önerim.
									","
											Alors, comment trouver des manières
de permettre aux débats
											de produire quelque chose de positif ?
											Nous avons besoin de nouvelles stratégies
de sortie dans les débats.
											Mais nous n'en aurons pas
											tant que nous n'aurons pas
une nouvelle approche du débat.
											Nous devons penser
de nouvelles sortes de débats.
											Pour ce faire, eh bien,
											je ne sais pas comment faire.
											C'est la mauvaise nouvelle.
											La métaphore du débat comme combat est juste,
c'est un monstre.
											Il est à demeure dans notre esprit,
											et il n'y a pas de remède miracle
qui va changer ça.
											Il n'y a pas de baguette magique
qui va le faire disparaître.
											Je n'ai pas de réponse.
											Mais j'ai quelques suggestions,
											et voici la mienne.
									","
											Also wie können wir Wege finden, 
dass sich aus Streitgesprächen
											etwas Positives ergibt?
											Was wir brauchen, sind neue 
Ausgangsstrategien für Streitgespräche.
											Aber wir werden erst neue 
Ausgangsstrategien haben,
											wenn wir neue Ansätze 
für Streitgespräche haben.
											Wir müssen uns neue Streitarten ausdenken.
											Um das zu tun –
											eigentlich weiß ich nicht, wie man das macht.
											Das ist die schlechte Nachricht.
											Die Streit-als-Krieg-Metapher ist 
einfach ein Monster.
											Sie hat einfach einen Platz 
in unseren Köpfen eingenommen
											und es gibt keine Zauberkugel, 
die sie töten wird.
											Es gibt keinen Zauberstab, 
der sie verschwinden lässt.
											Ich habe keine Antwort.
											Aber ich habe ein paar Vorschläge
											und hier ist mein Vorschlag.
									",For argument's sake,Daniel H. Cohen,9:35,"TEDx,culture,language,philosophy"
"
","
","
",For argument's sake,Daniel H. Cohen,9:35,"TEDx,culture,language,philosophy"
"
											Eğer yeni bir tartışma türü düşünmek istiyorsak
											yapmamız gereken, yeni bir tartışmacı türü düşünmek.
											Şunu deneyin.
											İnsanların tartışmalarda oynadıkları bütün rolleri düşünün.
											Düşmanca, mantıksal bir tartışmada,
											taraftar ve karşıt roller vardır.
											Retorik tartışmalarda, dinleyiciler vardır.
											Kanıtlara dayalı tartışmada, mantık yürüten biri vardır.
											Bütün bu değişik roller. Şimdi, tartışmacı olduğunuz,
											aynı zamanda da dinleyici olduğunuz bir tartışma düşünebiliyor musunuz?
											Kendinizi tartışırken seyrettiğiniz?
											Kendinizi, kendinizi tartışırken seyrederken hayal edebilir misiniz,
											tartışmayı kaybederken, yine de, tartışmanın sonunda,
											""vay be, iyi bir tartışmaydı"" derken?
											Bunu yapabilir misiniz? Sanırım yapabilirsiniz.
											Sanırım, bu şekilde bir tartışma hayal edebilirseniz,
											kaybedenin kazanana,
											dinleyiciye ve jüriye, ""evet, bu iyi bir tartışmaydı""
											diyebileceği bir tartışma,
											o zaman iyi bir tartışma hayal etmiş olursunuz.
											Bundan da ötesi, sanırım iyi bir tartışmacı
											hayal etmiş olursunuz, onun gibi olmayı denemeye
											değecek tarzda bir tartışmacı.
									","
											Si nous voulons imaginer
de nouveaux types de débats,
											nous devons penser
à de nouveaux types de débatteurs.
											Essayez donc ceci.
											Pensez à tous les rôles
que les gens jouent dans les débats.
											Il y a le partisan et l'adversaire
											dans un débat contradictoire, dialectique.
											Il y a le public dans des débats rhétoriques.
											Il y a le raisonneur
dans les débats comme preuve.
											Tous ces rôles différents. Maintenant,
pouvez-vous imaginer un débat
											dans lequel vous êtes le débatteur,
mais vous êtes aussi le public
											vous regardant vous-même débattre ?
											Pouvez-vous imaginer vous regarder
en train de débattre,
											perdant le débat et pourtant,
à la fin de ce débat,
											vous disant : « Ouah, c'était un bon débat. »
											Pouvez-vous faire cela ?
Je pense que vous le pouvez.
											Et je pense que, si vous pouvez
imaginer ce genre de débat
											où le perdant dit au gagnant,
											et dans lequel le public
et le jury peuvent dire :
											« Oui, c'était un bon débat »
											alors vous avez imaginé un bon débat.
											Et qui plus est,
je pense que vous avez imaginé
											un bon débatteur, un débatteur digne
											du genre de débatteur que vous devriez être.
									","
											Wenn wir uns neue Streitarten 
ausdenken wollen,
											müssen wir an neue Arten 
von Streitgesprächspartnern denken.
											Also versuchen Sie es.
											Denken Sie an alle Rollen, 
die Menschen in Streitgesprächen spielen.
											Da gibt es den Befürworter 
und den Gegenspieler
											in einem gegnerischen, 
dialektischen Streitgespräch.
											Bei der Debatte gibt es das Publikum.
											Da gibt es den logischen Denker 
in Streitgesprächen mit Argumentation.
											All diese verschiedenen Rollen. Können Sie sich
ein Streitgespräch vorstellen,
											an dem Sie teilnehmen, 
aber auch im Publikum sitzen
											und sich beim Debattieren zusehen?
											Können Sie sich vorstellen, 
sich selbst beim Streitgespräch zuzusehen
											und wie Sie am Verlieren sind, 
und trotzdem am Ende des Streitgesprächs
											sagen: "" Wow, das war 
ein gutes Streitgespräch.""
											Können Sie das? Ich glaube schon.
											Ich glaube, wenn Sie sich dieses 
Streitgespräch vorstellen können,
											bei dem der Verlierer dem Gewinner sagt
											und das Publikum und die Jury sagen können:
											""Ja, das war ein gutes Streitgespräch"",
											dann haben Sie sich ein 
gutes Streitgespräch vorgestellt.
											Und mehr als das haben Sie sich
											einen guten Streitgesprächspartner 
vorgestellt, einer,
											der Sie versuchen sollten zu sein.
									",For argument's sake,Daniel H. Cohen,9:35,"TEDx,culture,language,philosophy"
"
","
","
",For argument's sake,Daniel H. Cohen,9:35,"TEDx,culture,language,philosophy"
"
											Şimdi, ben bir çok tartışmayı kaybettim.
											Kaybetmekten bir fayda sağlayabilecek türde iyi bir
											tartışmacı olmak pratik istiyor,
											ama şanslıyım ki, öne çıkıp bana bu pratiği sağlamaya
											gönüllü olacak bir çok meslektaşım oldu.
									","
											Ceci dit, je perds beaucoup de débats.
											Il faut de l'entraînement
pour devenir un bon débatteur
											dans le sens de pouvoir
bénéficier de ses défaites,
											mais heureusement, j'ai eu beaucoup,
beaucoup de collègues
											qui se sont portés volontaires pour débattre
et me fournir cet entraînement.
									","
											Ich verliere viele Streitgespräche.
											Es braucht viel Übung, gut im Streiten zu sein,
											so, dass man Nutzen 
aus dem Verlieren zieht,
											aber glücklicherweise hatte ich 
viele, viele Kollegen,
											die gewillt waren, dies mit mir zu üben.
									",For argument's sake,Daniel H. Cohen,9:35,"TEDx,culture,language,philosophy"
"
","
","
",For argument's sake,Daniel H. Cohen,9:35,"TEDx,culture,language,philosophy"
"
											Teşekkürler.
									","
											Merci.
									","
											Vielen Dank.
									",For argument's sake,Daniel H. Cohen,9:35,"TEDx,culture,language,philosophy"
"
","
","
",For argument's sake,Daniel H. Cohen,9:35,"TEDx,culture,language,philosophy"
"
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",For argument's sake,Daniel H. Cohen,9:35,"TEDx,culture,language,philosophy"
"
","
","
",For argument's sake,Daniel H. Cohen,9:35,"TEDx,culture,language,philosophy"
