en,tr,fr,es,pt,title,speaker,duration,tags
"
											So what's going on?
											Now, YouTube's algorithm is proprietary,
											but here's what I think is going on.
											The algorithm has figured out
											that if you can entice people
											into thinking that you can
show them something more hardcore,
											they're more likely to stay on the site
											watching video after video
going down that rabbit hole
											while Google serves them ads.
											Now, with nobody minding
the ethics of the store,
											these sites can profile people
											who are Jew haters,
											who think that Jews are parasites
											and who have such explicit
anti-Semitic content,
											and let you target them with ads.
											They can also mobilize algorithms
											to find for you look-alike audiences,
											people who do not have such explicit
anti-Semitic content on their profile
											but who the algorithm detects
may be susceptible to such messages,
											and lets you target them with ads, too.
											Now, this may sound
like an implausible example,
											but this is real.
											ProPublica investigated this
											and found that you can indeed
do this on Facebook,
											and Facebook helpfully
offered up suggestions
											on how to broaden that audience.
											BuzzFeed tried it for Google,
and very quickly they found,
											yep, you can do it on Google, too.
											And it wasn't even expensive.
											The ProPublica reporter
spent about 30 dollars
											to target this category.
									","
											Peki aslında ne oluyor?,
											YouTube algoritması patentli,
											yine de şöyle olduğunu düşünüyorum.
											Algoritma şunu fark etti ki
											insanları etkilemek için
											onlara daha cüretkar videolar sunarsan,
											muhtemelen sitede daha fazla kalacak,
											o anlaşılmaz yola girerek
ardı ardına video izleyecek,
											bu esnada Google da 
reklam sunacak.
											Hazır, işin etik kısmını 
önemseyen kimse de yokken,
											bu siteler,
											Yahudiler aleyhine paylaşım yapan
											ve onların parazit olduğunu düşünen
											radikal Yahudi düşmanları özelinde
profilleme yapabiliyor
											ve reklamlarla onları 
hedeflemenizi sağlıyor.
											Ayrıca algoritmaları genişleterek,
											sizin için benzer kitleler bulup
											profillerinde bu tip, Yahudi karşıtı, 
aykırı içerik bulunmayan
											fakat algoritmanın bu tür mesajlara karşı

											duyarlı olabileceğini belirlediği 
kişileri yakalıyor
											ve onları da reklamlarla 
hedeflemenize izin veriyor.
											İnanılmaz bir örnek gibi gelebilir
											ama bu gerçek.
											ProPublica bunu soruşturdu

											ve Facebook'ta bunu gerçekten
yapabileceğinizi ortaya koydu,
											Facebook ilgili kitleyi genişletmede
											öneriler sunarak yardımcı oldu.
											BuzzFeed bunu Google için denedi
ve hızla anladılar ki
											bunu Google'da da yapabiliyoruz.
											Pahalı bile değildi.
											ProPublica habercisi
bu kategoriyi hedeflemek için
											30 dolar kadar harcadı.
									","
											Que se passe-t-il ?
											L'algorithme de YouTube est propriétaire,
											mais voici ce qui, à mon avis, se passe.
											L'algorithme a déterminé
											que si vous pouvez pousser les gens
											à penser que vous pouvez leur montrer
quelque chose de plus extrême,
											ils ont plus de chances
de rester sur le site
											à regarder vidéo sur vidéo,
descendant dans le terrier du lapin
											pendant que Google leur sert des pubs.
											Puisque personne ne fait attention
à l'éthique du magasin,
											ces sites peuvent profiler des gens
											comme haïssant les juifs,
											pensant que les juifs sont des parasites,
											qui ont du contenu
anti-sémite très explicite,
											et vous laisser les cibler avec des pubs.
											Ils peuvent mobiliser les algorithmes
											pour trouver des publics similaires,
											des gens n'ayant pas de contenu
anti-sémite si explicite sur leur profil
											mais que les algorithmes détectent
comme étant sensibles à de tels messages,
											et vous laisser les cibler avec des pubs.
											Ça peut sembler être
un exemple peu plausible,
											mais c'est vrai.
											ProPublica a enquêté sur ça
											et a découvert que vous pouviez
vraiment le faire sur Facebook
											et Facebook, serviable,
offrait des suggestions
											sur comment étendre ce public.
											BuzzFeed l'a essayé pour Google
et a rapidement découvert
											que vous pouvez le faire sur Google.
											Ce n'était même pas cher.
											Le reporter de ProPublica
a dépensé environ 30 dollars
											pour cibler cette catégorie.
									","
											¿Qué está ocurriendo?
											El algoritmo de YouTube está patentado,
											pero esto es lo que creo que está pasando.
											El algoritmo ha descubierto
											que si puedes persuadir a la gente
											haciéndoles pensar que puedes
mostrarles algo más extremo,
											son más propensos a quedarse en el sitio
											viendo video tras video
adentrándose en el agujero de conejo
											mientras Google les sirve anuncios.
											Sin alguien a quien le importe
la ética de la tienda,
											estos sitios pueden retratar gente
											que odia a los judíos,
											que cree que los judíos son parásitos
											y que tiene contenido
antisemita explícito,
											y permitirte que les envíes anuncios.
											También pueden movilizar algoritmos
											para encontrar audiencias parecidas,
											gente que no tiene ese contenido
antisemita explícito en su perfil,
											pero a quien el algoritmo detecta
como susceptible a esos mensajes,
											y te permite enviarles anuncios también.
											Esto puede sonar
como un ejemplo inverosímil,
											pero es real.
											ProPublica lo investigó
											y encontró que de hecho
se puede hacer esto en Facebook,
											y Facebook amablemente 
nos ofreció sugerencias
											de cómo ampliar la audiencia.
											BuzzFeed lo intentó con Google,
											y en seguida vieron que sí,
que se puede hacer en Google también.
											Y no fue ni siquiera costoso.
											El reportero de ProPublica
gastó alrededor de 30 dólares
											para anunciarle a esa categoría.
									","
											Então o que é que se está a passar?
											O algoritmo do YouTube é patenteado,
											mas eis o que eu acho
que se está a passar:
											O algoritmo percebeu
											que, se pudermos levar as pessoas a pensar
											que lhes podemos mostrar
algo ainda mais forte,
											é mais provável que elas
se mantenham no ""site""
											a ver vídeo atrás de vídeo,
indo pela espiral abaixo,
											enquanto o Google lhes apresenta anúncios.
											Sem ninguém a preocupar-se
com a ética da loja,
											estes ""sites"" podem fazer
o perfil das pessoas
											que odeiam judeus,
											que acham que os judeus são parasitas
											e que têm conteúdos
explícitos antissemíticos
											e deixa-os selecioná-los para anúncios.
											Também podem mobilizar algoritmos
											para encontrarem
audiências semelhantes para nós,
											pessoas que não tenham conteúdos
antissemíticos explícitos no seu perfil
											mas que o algoritmo detetou como
possivelmente suscetíveis a tais mensagens
											e deixa que sejam também
alvos desses anúncios.
											Isto pode parecer um exemplo
pouco plausível,
											mas é a realidade.
											A ProPublica investigou isto
											e descobriu que se pode
fazer isto no Facebook.
											E o Facebook, prestavelmente,
oferecia sugestões
											para alargar essa audiência.
											O BuzzFeed tentou com o Google
e rapidamente descobriram
											que também dá para fazer com o Google.
											E nem sequer era caro.
											O repórter da ProPublica
gastou cerca de 30 dólares
											para escolher o grupo-alvo.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											So last year, Donald Trump's
social media manager disclosed
											that they were using Facebook dark posts
to demobilize people,
											not to persuade them,
											but to convince them not to vote at all.
											And to do that,
they targeted specifically,
											for example, African-American men
in key cities like Philadelphia,
											and I'm going to read
exactly what he said.
											I'm quoting.
									","
											Geçen sene Trump'ın sosyal medya yetkilisi
kargaşayı sona erdirmek için
											gizli Facebook paylaşımları 
kullandıklarını açıkladı,
											insanları ikna için değil,
											hiç oy vermemelerini sağlamak için.
											Bunu yapmak için 
özel olarak hedef belirlediler,
											mesela önemli Philadelphia kentlerindeki 
Afro Amerikalı erkekler,
											hatta tam olarak ne dediğini okuyacağım.
											Alıntı yapıyorum.
									","
											L'année dernière, le responsable
des réseaux sociaux de Donald Trump
											a révélé utiliser les dark posts
de Facebook pour démobiliser les gens,
											pas pour les persuader,
											mais pour les convaincre
de ne pas voter du tout.
											Pour ce faire,
ils ont spécifiquement ciblé,
											par exemple, les hommes afro-américains
dans des villes clés comme Philadelphie
											et je vais lire exactement ce qu'il a dit.
											Je cite.
									","
											El año pasado, el asesor de medios 
de Donald Trump reveló
											que usaban publicaciones de página oculta
en Facebook para desmovilizar gente.
											No para persuadirlos,
											sino para convencerlos de no votar.
											Y para lograr eso,
se dirigieron a grupos específicos,
											por ejemplo, hombres afroamericanos
en ciudades clave como Filadelfia,
											y voy a leer exactamente lo que dijo.
											Cito.
									","
											No ano passado, o gestor
das redes sociais de Donald Trump
											revelou que estavam a usar
""publicações negras"" do Facebook
											para desmobilizar as pessoas
e não para as persuadir,
											mas para as convencer a não votar de todo.
											Para o fazer, escolheram especificamente
											por exemplo, homens afro-americanos
de cidades-chave, como Filadélfia.
											Vou ler exatamente o que ele disse.
											Estou a citar.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											They were using ""nonpublic posts
											whose viewership the campaign controls
											so that only the people
we want to see it see it.
											We modeled this.
											It will dramatically affect her ability
to turn these people out.""
									","
											''Görülebilirliğini siyasi
kampanyanın kontrol ettiği
											böylece sadece görmesini istediğimiz
insanların görebileceği
											herkese açık olmayan paylaşımlar.
											Bunu biz tasarladık.
											Bu, onun söz konusu insanları 

											kazanma yetisini önemli 
ölçüde etkileyecektir.''
									","
											Ils utilisaient « des posts non publics
											dont la campagne contrôle l'audience
											afin que seuls les voient les gens
dont nous voulons qu'ils les voient.
											Nous l'avons façonné.
											Ça affectera considérablement
sa capacité à retourner ces gens. »
									","
											Estaban usando ""publicaciones no públicas
											cuya audiencia controla la campaña
											para que solo la gente
que queremos pueda verlas"".
											""Modelamos esto"".
											""Esto afectará dramáticamente la habilidad
de ella para llevar votantes a las urnas"".
									","
											""Eles estavam a usar
publicações não públicas
											""cujas vizualizações
são controladas pela campanha,
											""de forma a que apenas as pessoas
que nós queremos que vejam, as vejam.
											""Nós modelámos isto.
											""Vai afetar drasticamente a capacidade
de afastar essas pessoas"".
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											What's in those dark posts?
											We have no idea.
											Facebook won't tell us.
									","
											Bu gizli paylaşımlarda ne var peki?
											Hiçbir fikrimiz yok.
											Facebook bize açıklamıyor.
									","
											Qu'y a-t-il dans ces dark posts ?
											Nous l'ignorons.
											Facebook refuse de le dire.
									","
											¿Qué hay en esas publicaciones
de página oculta?
											No tenemos idea.
											Facebook no nos lo dirá.
									","
											O que está nessas ""publicações negras""?
											Não fazemos ideia.
											O Facebook não nos diz.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											So Facebook also algorithmically
arranges the posts
											that your friends put on Facebook,
or the pages you follow.
											It doesn't show you
everything chronologically.
											It puts the order in the way
that the algorithm thinks will entice you
											to stay on the site longer.
									","
											Facebook ayrıca algoritmik bir şekilde
arkadaşlarınızın paylaşımlarını
											ve takip ettiğiniz sayfaları düzenliyor.
											Size her şeyi
kronolojik olarak göstermiyor.
											Algoritmanın, sitede daha fazla 
kalmanızı sağlayacak şekilde
											kurduğu düzeni uyguluyor.
									","
											Facebook arrange également
algorithmiquement les posts
											que vos amis mettent sur Facebook
ou des pages que vous suivez.
											Il ne vous montre pas tout
chronologiquement.
											Il le met dans l'ordre qui,
selon l'algorithme, devrait vous pousser
											à rester plus longtemps sur le site.
									","
											Facebook también organiza
con un algoritmo las publicaciones
											que nuestros amigos ponen en Facebook,
o las páginas que seguimos.
											No nos muestra todo cronológicamente.
											Ordena según la manera en que el algoritmo
piensa que nos va a persuadir
											para quedarnos más tiempo en el sitio.
									","
											O Facebook também organiza
algoritmicamente essas publicações
											que os nossos amigos põem no Facebook
ou nas páginas que nós seguimos.
											Não nos mostra as publicações
por ordem cronológica.
											Ordena as publicações pela ordem
que o algoritmo acha
											que nos vai levar
a ficar mais tempo no ""site"".
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											Now, so this has a lot of consequences.
											You may be thinking
somebody is snubbing you on Facebook.
											The algorithm may never
be showing your post to them.
											The algorithm is prioritizing
some of them and burying the others.
									","
											Bunun pek çok sonucu var.
											Facebook'ta birinin takipçiniz olduğunu
düşünüyor olabiliirsiniz.
											Oysa algoritma sizin paylaşımınızı
asla onlara göstermiyor olabilir.
											Algoritma kimini öne çıkarırken
kimini ortadan kaldırıyor.
									","
											Ça a de nombreuses conséquences.
											Vous pensez peut-être que quelqu'un
vous ignore sur Facebook.
											L'algorithme ne lui montre
peut-être jamais vos posts.
											L'algorithme en priorise certains
et en enterre d'autres.
									","
											Esto tiene muchas consecuencias.
											Quizá estén pensando que alguien
los está desairando en Facebook.
											Pero quizá el algoritmo nunca
les muestra su publicación a ellos.
											El algoritmo prioriza 
algunas publicaciones e ignora otras.
									","
											Isto tem muitas consequências.
											Podemos achar que alguém
nos está a ignorar no Facebook.
											Mas o algoritmo pode não lhes estar
a mostrar as nossas publicações.
											O algoritmo está a dar prioridade
a algumas e a enterrar as outras.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											Experiments show
											that what the algorithm picks to show you
can affect your emotions.
											But that's not all.
											It also affects political behavior.
											So in 2010, in the midterm elections,
											Facebook did an experiment
on 61 million people in the US
											that was disclosed after the fact.
											So some people were shown,
""Today is election day,""
											the simpler one,
											and some people were shown
the one with that tiny tweak
											with those little thumbnails
											of your friends who clicked on ""I voted.""
											This simple tweak.
											OK? So the pictures were the only change,
											and that post shown just once
											turned out an additional 340,000 voters
											in that election,
											according to this research
											as confirmed by the voter rolls.
											A fluke? No.
											Because in 2012,
they repeated the same experiment.
											And that time,
											that civic message shown just once
											turned out an additional 270,000 voters.
											For reference, the 2016
US presidential election
											was decided by about 100,000 votes.
											Now, Facebook can also
very easily infer what your politics are,
											even if you've never
disclosed them on the site.
											Right? These algorithms
can do that quite easily.
											What if a platform with that kind of power
											decides to turn out supporters
of one candidate over the other?
											How would we even know about it?
									","
											Deneyler gösteriyor ki
											algoritmanın sizin için seçtikleri
duygularınızı etkileyebilir.
											Bununla da bitmiyor.
											Siyasi davranışınızı da etkiliyor.
											2010 yılı orta dönem seçimlerinde,
											Facebook, ABD'deki 61 milyon insan üstünde
											daha sonra açıklanan bir deney yaptı.
											Bir grup insana
''Bugün seçim günü'' yazısı gösterildi,
											bu daha basit olandı,
											diğer bir gruba ise aynı şey, 
küçük bir farkla gösterildi:
											''Oy verdim'' butonuna 
tıklayan arkadaşlarının
											küçük fotoğraflarının bulunduğu versiyon.
											Bu kadar basit bir nüans.
											Değişen tek şey fotoğraflardı
											ve seçmen kütüğünce de onaylandığı üzere,
											bu araştırmaya istinaden
											yalnızca bir kez gösterilen bu paylaşım
											o seçimde
											340.000 ek seçmen olarak sonuçlandı.
											Şans eseri mi? Hayır.
											Çünkü 2012'de aynı deneyi tekrarladılar.
											O zaman,
											yalnızca bir kez gösterilen sivil mesaj
											270.000 ek seçmen olarak geri döndü.
											Hatırlatayım, 2016 ABD başkanlık seçimleri
											yaklaşık 100.000 oy farkıyla belirlendi.
											Yani Facebook kolaylıkla
politikanız hakkında çıkarım yapabiliyor,
											siz bunu sitede
hiç açıklamamış olsanız bile.
											Bu algoritmalar bunu
oldukça kolay başarabiliyorlar.
											Peki ya bu güce sahip bir platform
											bunu adaylardan birinin
destekçilerini arttırmak için kullanırsa?
											Bundan haberimiz olur mu?
									","
											Des expériences montrent
											que ce que l'algorithme
choisit de vous montrer
											peut influencer vos émotions.
											Mais ce n'est pas tout.
											Ça influence aussi
votre comportement politique.
											En 2010, aux élections de mi-mandat,
											Facebook a conduit une expérience
sur 61 millions de personnes américaines
											qui a été révélée après les faits.
											Certaines personnes ont vu
« Aujourd'hui, c'est jour d'élection »,
											le plus simple,
											et certaines personnes ont vu
celui avec ce petit ajustement
											avec les petites photos
											de vos amis ayant cliqué
sur « j'ai voté ».
											Ce simple ajustement.
											D'accord ? Les photos étaient
la seule modification
											et ce post montré qu'une seule fois
											a attiré 340 000 électeurs supplémentaires
											dans cette élection,
											d'après cette recherche
											et la liste des électeurs l'a confirmé.
											Un hasard ? Non.
											Parce qu'en 2012, ils ont reconduit
cette même expérience.
											A cette époque-là,
											ce message civique montré une seule fois
											a attiré 270 000 électeurs
supplémentaires.
											En guise de référence,
l'élection présidentielle de 2016
											s'est jouée à environ 100 000 votes.
											Facebook peut aussi très facilement
déduire vos opinions politiques,
											même si vous ne les avez pas
révélées sur le site.
											Ces algorithmes peuvent
le faire assez facilement.
											Et si une plateforme avec un tel pouvoir
											décidait de retourner les partisans
d'un candidat pour l'autre ?
											Comment le saurions-nous ?
									","
											Los experimentos muestran
											que lo que el algoritmo escoge
para mostrar, puede afectar las emociones.
											Pero eso no es todo.
											También afecta la conducta política.
											Así que en 2010, en la votación
a mitad de legislatura,
											Facebook hizo un experimento
con 61 millones de personas en EE. UU.
											y lo dio a conocer después.
											A algunas personas les mostraron
la publicación ""Hoy es día de votación"",
											la más sencilla,
											y a otras personas les mostraron 
la que tiene esa pequeña modificación,
											con esas miniaturas
											de tus amigos que cliquearon ""Voté"".
											Solo esa pequeña modificación.
											Así que las fotos 
fueron el único cambio,
											y esa publicación 
que fue mostrada solo una vez
											añadió 340 000 votantes
											en esa elección,
											según este estudio
											confirmado por los padrones electorales.
											¿Suerte? No.
											Porque en 2012, repitieron el experimento.
											Y esa vez,
											ese mensaje cívico mostrado una sola vez
											añadió 270 000 votantes.
											Como referencia, la elección 
presidencial de 2016 en EE. UU.
											se decidió por unos 100 000 votos.
											Facebook también puede inferir
muy fácilmente sus opiniones políticas,
											aun si nunca las han revelado en el sitio.
											Estos algoritmos pueden
lograrlo de manera sencilla.
											¿Qué pasaría si una plataforma
con ese tipo de poder
											decide ganar seguidores
para un candidato y no para el otro?
											¿Cómo lo sabríamos?
									","
											As experiências mostram
											que o que o algoritmo escolhe mostrar
pode afetar as nossas emoções.
											Mas isso não é tudo.
											Também afeta o comportamento político.
											Em 2010, nas eleições intercalares,
											o Facebook fez uma experiência
em 61 milhões de pessoas nos EUA
											facto que foi revelado depois do facto.
											Mostraram a algumas pessoas:
""Hoje é dia de eleições"",
											a versão mais simples,
											e a outras mostraram a versão
com aquela barrinha
											com as pequenas fotos dos amigos
que tinham clicado em ""Eu votei"".
											Essa simples barra, ok?
											As fotografias eram a única diferença,
											e essa publicação,
mostrada apenas uma vez
											mobilizou 340 mil votos adicionais
											naquelas eleições,
											de acordo com este estudo,
											como foi confirmado
pelos registos eleitorais.
											Um mero acaso? Não.
											Porque em 2012,
repetiram a mesma experiência.
											E dessa vez, aquela mensagem cívica
mostrada apenas uma vez,
											mobilizou 270 mil votos adicionais.
											Como referência, as eleições
presidenciais de 2016 nos EUA
											foram decididas apenas
por cerca de 100 mil votos.
											O Facebook consegue facilmente deduzir
quais são os nossos ideais políticos,
											mesmo que nunca os tenhamos
revelado no ""site"".
											Estes algoritmos conseguem
fazer isso muito facilmente.
											E se uma plataforma
com este tipo de poder
											decidir mobilizar apoiantes
de um candidato mais que de outro?
											Como é que sequer teríamos
conhecimento disso?
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											Now, we started from someplace
seemingly innocuous —
											online adds following us around —
											and we've landed someplace else.
											As a public and as citizens,
											we no longer know
if we're seeing the same information
											or what anybody else is seeing,
											and without a common basis of information,
											little by little,
											public debate is becoming impossible,
											and we're just at
the beginning stages of this.
											These algorithms can quite easily infer
											things like your people's ethnicity,
											religious and political views,
personality traits,
											intelligence, happiness,
use of addictive substances,
											parental separation, age and genders,
											just from Facebook likes.
											These algorithms can identify protesters
											even if their faces
are partially concealed.
											These algorithms may be able
to detect people's sexual orientation
											just from their dating profile pictures.
									","
											Masum gibi görünen bir yerden başladık:
											Bizi takip eden reklamlardan...
											şimdiyse çok farklı bir yerdeyiz.
											Hem halk hem de vatandaş olarak
											artık aynı bilgileri görüp görmediğimizi

											ve başkalarının ne gördüğünü bilmiyoruz
											ve ortak bir bilgi tabanı olmadan,
											adım adım,
											toplumsal tartışma imkansız hale geliyor,
											biz bunun sadece başlangıç aşamasındayız.
											Bu algoritmalar kolaylıkla
											insanların etnik özelliklerini,
											dini ve siyasi görüşlerini,
kişilik özelliklerini,
											zekasını, mutluluğunu,
madde kullanıp kullanmadığını,
											ailesinin durumunu, yaş ve cinsiyetini

											sadece Facebook beğenilerinden 
tahmin edebilir.
											Bu algoritmalar, yüzleri 
kısmen gizlenmiş olsa da
											protestocuların kimliğini belirleyebilir.
											Hatta bu algoritmalar
insanların cinsel yönelimini
											sadece tanışma uygulamalarındaki
profil fotoğraflarından anlayabilir.
									","
											Nous sommes partis de quelque chose
semble-t-il inoffensif —
											les pubs nous suivant partout en ligne —
											et sommes arrivés ailleurs.
											En tant que public et citoyens,
											nous ne savons plus
si nous voyons les mêmes informations
											ou ce que voient les autres
											et sans base d'informations commune,
											peu à peu,
											le débat public devient impossible
											et nous n'en sommes
qu'aux premières phases.
											Ces algorithmes peuvent facilement déduire
											des choses comme votre ethnie,
vos opinions religieuses, politiques,
											vos traits de personnalité,
											votre intelligence, votre bonheur,
votre usage de substances addictives,
											la situation maritale de vos parents,
votre âge et votre sexe,
											uniquement grâce
aux « J'aime » de Facebook.
											Ces algorithmes peuvent
identifier des manifestants
											même si leur visage
est partiellement caché.
											Ces algorithmes peuvent peut-être
détecter l'orientation sexuelle des gens
											simplement grâce à leur photo de profil
sur un site de rencontres.
									","
											Comenzamos en un lugar
aparentemente inocuo,
											anuncios en línea
siguiéndonos a todas partes,
											y hemos terminado en otro lugar.
											Como público y como ciudadanos,
											no sabemos ya si estamos viendo
la misma información
											o qué es lo que los demás ven,
											y sin una base común de información,
											poco a poco,
											el debate público
se está volviendo imposible,
											y eso que solo estamos
en las etapas iniciales de esto.
											Estos algoritmos pueden inferir fácilmente
											cosas como el origen étnico de la gente,
las ideas religiosas y políticas,
											la personalidad,
											la inteligencia, la felicidad,
el uso de sustancias adictivas,
											la separación de los padres,
la edad y género,
											solo con los ""me gusta"" de Facebook.
											Estos algoritmos pueden
identificar manifestantes
											incluso si sus caras están
parcialmente cubiertas.
											Estos algoritmos podrían detectar
la orientación sexual de la gente
											solo con sus fotos de perfil.
									","
											Começámos de um lugar
supostamente inócuo
											— anúncios ""online"" que nos perseguem —
											e chegámos a um local
completamente diferente.
											Como público e como cidadãos,
											nós já não sabemos se estamos a ver
as mesmas informações
											ou o que qualquer outra pessoa está a ver,
											e sem uma base comum de informações,
											pouco a pouco, o debate público
torna-se impossível,
											e estamos apenas no início de tudo isto.
											Estes algoritmos conseguem,
com bastante facilidade,
											deduzir coisas como a etnia das pessoas,
											as crenças religiosas e políticas,
traços de personalidade.
											inteligência, felicidade,
uso de substâncias aditivas,
											separações dos pais, idade e género,
											apenas pelos likes do Facebook.
											Estes algoritmos podem
identificar manifestantes
											mesmo se as suas caras estiverem
parcialmente escondidas.
											Estes algoritmos podem conseguir
detetar a orientação sexual duma pessoa
											apenas pelas fotografias
do perfil de encontros.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
