fr,tr,de,en,es,title,speaker,duration,tags
"
											Passons à l'acte 2 : Une Maison Reconstruite.
											Nous avons étudié les poissons, les grenouilles, les oiseaux et les abeilles,
											les 85 espèces de poissons différentes qui étaient à Manhattan,
											les poules d'eau, les espèces qui ne sont plus là aujourd'hui,
											les castors sur les ruisseaux, les ours noirs,
											et les Indiens, pour étudier comment ils utilisaient
											et percevaient leur environnement.
											Nous voulions cartographier cela. Pour ce faire,
											nous avons cartographié leur besoins quotidiens.
									","
											Perde II: Tekrar Yapılandırılan Yuva.
											Balıkları, kurbağaları, kuşları, arıları,
											Manhattan'da bulunan 85
farklı balık çeşidi,
											artık var olmayan türler olan
funda tavukları,
											tüm akarsulardaki kunduzlar,
siyah ayılar
											ve topraklarını nasıl kullandıklarını 
ve düşündüklerini öğrenmek üzere
											Amerikan yerlilerini araştırdık.
											Bunları haritalamak istedik.
Bunun için de doğal ortam
											gereksinimlerini haritaladık.
									","
											Akt Zwei: Ein wiedererbautes Heim.
											Wie haben also die Fische und die Frösche und die Vögel und die Bienen untersucht;
											die 85 verschiedenen Fischarten, die es auf Manahttan gab,
											die Heidehühner, eine Spezies, die es nicht mehr gibt,
											die Biber in den Strömen, die Schwarzbären
											und die Indianer, um zu erfahren wie sie
											ihre Landschaft nutzten und wahrnahmen.
											Wir wollten diese auf einer Karte eintragen. Und dafür haben wir
											ihre Lebensraumbedürfnisse kartographiert.
									","
											So, Act II: A Home Reconstructed.
											So, we studied the fish and the frogs
and the birds and the bees,
											the 85 different kinds of fish
that were on Manhattan,
											the Heath hens, the species
that aren't there anymore,
											the beavers on all the streams,
the black bears,
											and the Native Americans,
to study how they used
											and thought about their landscape.
											We wanted to try and map these.
And to do that what we did
											was we mapped their habitat needs.
									","
											Segundo Acto: Un hogar reconstruído.
											Estudiamos los peces, las ranas, las aves y las abejas,
											las 85 especies de peces que había en Manhattan.
											las gallinas de Heath, las especies que ya no existen;
											los castores de todos los arroyos, los osos negros
											y los indígenas norteamericanos, para averiguar cómo usaban
											y sentían su paisaje.
											Queríamos intentar averiguar todo esto y lo que hicimos
											fue investigar sus necesidades vitales.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Où se procurent-ils leur nourriture?
											Où trouvent-ils leur eau? Où trouvent-ils un abri?
											Où trouvent-ils les ressources pour se reproduire?
											Pour un écologiste, ces critères définissent un habitat.
											Mais pour la plupart des gens, ces critères définissent la maison.
											Nous avons donc lu dans les guides régionaux, les guides classiques
											que vous avez peut-être chez vous,
											que les castors ont besoin ""d'un ruisseau serpentant lentement
											avec des trembles, des aulnes et des saules,
											près de l'eau."" C'est ce qui convient le mieux à un castor.
									","
											Yiyeceklerini nereden elde ediyorlardı?
											Sularını nereden alıyorlardı?
Barınak olarak nereleri kullanıyorlardı?
											Üreme kaynaklarını nereden alıyorlardı?
											Bir ekolojist için bunların kesişimi
doğal ortamdır
											fakat çoğu insan için bunlar
yuva anlamına gelir.
											Arazi rehberlerini okuduk,
belki sizin de raflarınızda olan
											standart arazi rehberlerini.
											Biliyorsunuz; kunduzların ihtiyaç
duyduğu şey, ""yavaş akan,
											kavak, kızılağaç ve söğütlerin olduğu,
											suya yakın akarsulardır.""
Bu, bir kunduz için en iyi ortamdır.
									","
											Wo verschaffen sie sich ihr Essen?
											Wo finden sie Wasser? Wo finden sie Schutz?
											Wo finden sie Fortpflanzungsressourcen?
											Für einen Ökologen ist die Schnittfläche der Lebensraum.
											Aber für die meisten Menschen ist diese Schnittfläche ihr Heim.
											Wir haben in Naturführern nachgelesen, den Standard-Naturführern
											die Sie vielleicht selbst im Buchregal stehen haben,
											was Biber brauchen ist ""einen langsam gewundenen Strom
											mit Espen und Erlen und Weiden
											nahe am Wasser."" Das ist für den Biber am besten.
									","
											Where do they get their food?
											Where do they get their water?
Where do they get their shelter?
											Where do they get their
reproductive resources?
											To an ecologist, the intersection
of these is habitat,
											but to most people,
the intersection of these is their home.
											So, we would read in field guides,
the standard field guides
											that maybe you have on your shelves,
											you know, what beavers need is,
""A slowly meandering stream
											with aspen trees and alders and willows,
											near the water.""
That's the best thing for a beaver.
									","
											¿De dónde obtenían sus alimentos?
											¿De dónde obtenían el agua? ¿Dónde se refugiaban?
											¿Dónde conseguían sus recursos para cultivar?
											Para un ecologista, la intersección de esto es un hábitat,
											pero para la mayoría, la intersección de esto es su casa.
											Así que leímos libros sobre el tema, los típicos libros
											que quizá tienen ustedes en sus estanterías;
											ya saben, lo que los castores necesitan es ""un riachuelo lento
											y serpenteante con álamos, alisos y sauces
											cerca del agua"". Eso es lo mejor para un castor.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Nous avons alors commencé à établir une liste.
											Voici un castor, et voici un ruisseau,
											et le tremble, l'aulne et le saule.
											Comme s'il s'agissait des cartes dont nous aurions besoin
											pour prédire à quel endroit nous trouverions un castor.
											Ou la tortue des marais, qui a besoin de prairies humides, d'insectes et d'endroits ensoleillés.
											Ou le lynx, qui a besoin de lapins, de castors et de tanières.
											Rapidement, nous avons réalisé qu'un castor peut aussi être
											quelque chose dont le lynx a besoin.
											Mais le castor a aussi d'autres besoins. Ce lien
											fonctionnant dans les deux sens, nous avons pu établir des connections,
											nous avons pu créer le réseau
											des relations entre espèces au sein d'un même habitat.
									","
											Dolayısıyla bir liste yapmaya başladık.
											Buradaki bir kunduz ve
burada da akarsu,
											kavak, kızılağaç ve söğüt var.
											Bunları, kunduzların nerede olduğunu
											tahmin etmeye yarayacak 
haritalar gibi kullandık.
											Ya da nemli çayırlar, böcekler ve güneşli
yerleri seven bataklık kaplumbağalarının.
											Ya da tavşanlar, kunduzlar ve inlere
ihtiyaç duyan vaşakların.
											Birden fark ettik ki, kunduzlar aslında
											vaşakların ihtiyaç duyduğu
bir şey olabilir.
											Ama kunduz başka şeylere de
ihtiyaç duyar.
											Her iki tarafta bu ihtiyacı fark ettikten
sonra bunları ilişkilendirerek,
											bu türlerin doğal ortam
											ilişkileri için bir şebeke
yaratabileceğimizi gördük.
									","
											Also, haben wir eine Liste angelegt.
											Hier ist der Biber. Und hier ist der Strom,
											und die Espe und die Erle und die Weide.
											Als ob dies die Karten wären, die wir bräuchten,
											um vorauszusagen, wo der Bider zu finden ist.
											Oder die Moorschildkröte, die feuchte Wiesen, Insekten und sonnige Orte benötigt.
											Oder der Rotluchs, der Hasen und Biber und Höhlen benötigt.
											Wir haben rasch festgestellt, dass Biber etwas sein können,
											was der Rotluchs benötigt.
											Aber der Biber benötigt ebenfalls Dinge. Und da dies
											in beide Richtungen funktioniert, können wir dies miteinander verbinden
											und ein Netzwerk herstellen
											hinsichtlich der Beziehungen des Lebensraumes für diese Arten.
									","
											So we just started making a list.
											Here is the beaver.
And here is the stream,
											and the aspen and the alder
and the willow.
											As if these were the maps
that we would need
											to predict where you would find the beaver.
											Or the bog turtle, needing wet meadows
and insects and sunny places.
											Or the bobcat, needing rabbits
and beavers and den sites.
											And rapidly we started to realize
that beavers can be
											something that a bobcat needs.
											But a beaver also needs things.
And that having it
											on either side means that
we can link it together,
											that we can create the network
											of the habitat relationships
for these species.
									","
											Así que empezamos a hacer una lista.
											Aquí está el castor y aquí el río,
											y el álamo, el aliso y el sauce.
											Como si esos fueran los mapas que necesitaríamos
											para predecir dónde econtrar un castor,
											o la tortuga del pantano, que necesita praderas, insectos y sitios soleados.
											O el lince, que necesita conejos, castores y guaridas.
											Rápidamente, nos dimos cuenta de que los castores
											pueden ser lo que los linces necesitan,
											pero un castor también necesita cosas y eso
											significa, desde cualquier punto de vista, que podemos unirlos,
											que podemos crear una red
											de relaciones en el hábitat de esas especies.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											De plus, nous avons compris que l'on peut commencer
											en se concentrant sur le castor,
											mais on peut aussi regarder ce dont un tremble a besoin.
											Un tremble a besoin de feu et d'un sol sec.
											On peut aussi regarder de quoi a besoin une prairie.
											Une prairie a besoin de castors pour créer les zones humides,
											et peut-être d'autres choses.
											On peut aussi parler des endroits ensoleillés.
											De quoi a besoin un endroit ensoleillé? Pas d'un habitat en soi.
											Mais quelles conditions le rendent possible?
											Ou le feu. Ou le sol sec.
											Nous avons mis ces données dans une grille
											de 1000 colonnes et de 1000 lignes.
											Nous pouvons alors visualiser ces données comme un réseau,
											comme un réseau social.
									","
											Başlangıç olarak bir kunduz uzmanı olarak
											başlasanız bile, bir kavağın neye ihtiyacı
											olduğunu görebileceğinizi fark ettik.
											Kavağın ateşe ve kuru toprağa
ihtiyacı var.
											Islak bir çayırlığın neye ihtiyacı
olduğunu da görebilirsiniz.
											Nemli alanları için kunduzlara
											ve belki daha başka şeylere ihtiyacı var.
											Güneşli bölgeler için de konuşabilirsiniz.
											Peki, güneşli bir bölgenin ihtiyacı nedir?
Sadece habitat değil.
											Fakat bunu mümkün kılan şartlar neler?
											Veya ateşi ya da kuru toprağı.
											Tüm bunları baştan başa 1000 kolon
genişliğinde ve aşağı doğru
											1000 satırlık bir tabloya
yerleştirebilirsiniz.
											Ardından bu veriyi, bir ağ şeklinde
											sosyal bir ağ gibi görebiliyoruz.
									","
											Außderem haben wir erkannt, dass man zwar damit beginnen kann,
											den Biber zu beobachten,
											aber man ebenso nachsehen kann, was eine Espe braucht.
											Eine Espe benötigt Feuer und trockene Böden.
											Man kann nachsehen was eine feuchte Wiese benötigt.
											Sie braucht Biber, um Feuchtgebiete hervorzubringen
											und eventuell weitere Dinge.
											Man kann ebenso etwas über sonnige Orte sagen.
											Was braucht ein sonniger Ort? Das ist zwar kein Lebensraum an sich.
											Aber was sind die dafür notwendigen Bedingungen?
											Oder Feuer. Oder trockene Böden.
											Wir haben alle in ein Raster eingegeben, das 1000 Spalten breit
											und 1000 Zeilen lang ist.
											Damit können wir diese Daten wie in einem Netzwerk veranschaulichen,
											wie ein soziales Netzwerk.
									","
											Moreover, we realized
that you can start out
											as being a beaver specialist,
											but you can look up what an aspen needs.
											An aspen needs fire and dry soils.
											And you can look at
what a wet meadow needs.
											And it need beavers
to create the wetlands,
											and maybe some other things.
											But you can also talk
about sunny places.
											So, what does a sunny place need?
Not habitat per se.
											But what are the conditions
that make it possible?
											Or fire. Or dry soils.
											And that you can put these
on a grid that's 1,000 columns long
											across the top and 1,000 rows
down the other way.
											And then we can visualize
this data like a network,
											like a social network.
									","
											Es más, nos dimos cuenta de que se podía empezar
											siendo un especialista en castores,
											pero también se podía saber lo que necesita un álamo.
											Un álamo necesita fuego y tierra seca.
											Y se puede ver qué necesita un un prado.
											Necesita castores para crear pantanos,
											y puede que otras cosas.
											Pero también puede uno hablar sobre sitios soleados.
											¿Qué necesita un sitio soleado? No es un hábitat per se,
											pero, ¿cuáles son las condiciones que lo hacen posible?
											También podemos hablar sobre el fuego o la tierra seca.
											Se puede poner eso en una tabla de 1.000 columnas
											y 1.000 filas
											y así se pueden visualizar esos datos como una red,
											como una red social.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Voici le réseau montrant les relations de l'habitat
											de toutes les plantes et tous les animaux de Manhattan,
											de tout ce dont ils ont besoin,
											en partant du niveau géologique,
											le tout en remontant le temps et l'espace au centre même de la toile.
											Nous l'appelons la Toile de Muir. Si l'on zoome comme ceci,
											chaque point est une espèce
											ou un ruisseau particulier, ou un type de sol spécifique.
											Ces lignes grises sont les liens qui unissent tous ces points.
											Ce sont les connexions qui rendent la Nature résiliente.
											Cette structure est ce qui fait fonctionner la Nature,
											vue dans son ensemble.
											Nous l'appelons la toile de Muir en hommage au naturaliste Américano-Écossais
											John Muir, qui a dit, ""Quand on tente d'isoler quoi que ce soit,
											on découvre que cette chose est rattachée à mille fils invisibles,
											qui ne peuvent être coupés, à l'univers tout entier.""
									","
											Bu ağ, Manhattan'daki tüm
bitki ve hayvanların,
											habitat ilişkileri ve ihtiyaç duydukları
											şeylerin bir ağı olarak karşımıza çıkıyor.
											Jeolojiye, ağın tam merkezindeki
											zaman ve mekâna gidebilmenizi sağlıyor.
											Buna Muir Ağı diyoruz ve yakından
baktığınızda böyle gözüküyor.
											Her bir nokta farklı bir tür,
											farklı bir akarsu veya 
başka bir toprak tipi.
											Bu küçük gri çizgiler bunları
birbirine bağlayan bağlar.
											Bunlar, aslında tabiatı dayanıklı
kılan bağlantılar.
											Bu ağın, doğayı işler hâlde
tutan yapılanması
											tüm kısımlarıyla görünür durumda.
											Bu ağlara, Muir Ağları diyoruz. 
İskoç asıllı Amerikalı doğa bilimci
											John Muir diyor ki:
""Herhangi bir şeyi ele aldığımızda,
											onun evrendeki her şeyle, binlerce
görünmez ve koparılmaz
											kablo aracılığıyla bağlantılı
olduğunu görürüz.""
									","
											Das ist das Netzwerk der Beziehungen der Leberäume
											aller Pflanzen und Tiere auf Manhattan,
											mit allem was sie benötigten,
											bis hin zur Geologie,
											zurückgehend in Zeit und Raum im Zentrum des Netzes.
											Wir nennen dies das Muir Netz. Wenn man da hineinzoomt, sieht das so aus.
											Jeder Punkt ist eine andere Spezies
											oder ein anderer Strom oder eine andere Bodenart.
											Und dies kleinen grauen Linien sind Verbindungen, die die Arten miteinander verbinden.
											Diese Verbindungen sind es, die die Natur so belastbar machen.
											Deren Struktur, die Nature funktionieren lässt,
											alles zusammen genommen.
											Wir haben diese Muir Netze nach dem schottisch-amerikanischen Naturforscher,
											John Muir, benannt, der gesagt hat: ""Wenn wir versuchen etwas als einzelnes herauszulösen,
											stellen wir fest, dass es durch tausend unsichtbare Stränge verbunden ist,
											die nicht zu brechen sind, an alles im Universum.
									","
											And this is the network
of all the habitat relationships
											of all the plants and animals
on Manhattan,
											and everything they needed,
											going back to the geology,
											going back to time and space
at the very core of the web.
											We call this the Muir Web.
And if you zoom in on it it looks like this.
											Each point is a different species
											or a different stream
or a different soil type.
											And those little gray lines are the connections
that connect them together.
											They are the connections
that actually make nature resilient.
											And the structure of this
is what makes nature work,
											seen with all its parts.
											We call these Muir Webs
after the Scottish-American naturalist
											John Muir, who said, ""When we try
to pick out anything by itself,
											we find that it's bound fast
by a thousand invisible cords
											that cannot be broken,
to everything in the universe.""
									","
											Y esta es la red de todas las relaciones en un hábitat
											entre todas las plantas y los animales de Manhattan,
											de todo lo que necesitaban,
											volviendo a la geología,
											volviendo en el tiempo y el espacio al núcleo mismo de la red.
											A esto lo llamamos Red Muir, y si se le hace un acercamiento se ve de esta manera.
											Cada punto es una especie diferente,
											o un arroyo diferente, o un tipo diferente de suelo.
											Y esas pequeñas líneas grises son los conectores que los unen.
											Esos conectores son los que hacen fuerte a la naturaleza
											y su estructura es lo que hace que la naturaleza funcione,
											con todas sus partes.
											Lo llamamos Redes Muir por el naturalista norteamericano-escocés
											John Muir, quien dijo: “Cuando intentamos reconocer algo individualmente,
											nos damos cuenta de que está firmemente unido a todo en el universo
											mediante miles de cuerdas invisibles que no pueden romperse”.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Nous avons donc pris la toile de Muir et l'avons appliquée aux cartes.
											Prenons le carré entre la 85ème rue et la 86ème rue,
											et entre Lex et la 3ème avenue,
											peut-être y avait-il un ruisseau à cet endroit.
											Ce genre d'arbres aurait été là également,
											et les fleurs, et les lichens et la mousse,
											les papillons, les poissons dans le ruisseau,
											les oiseaux dans les arbres.
											Peut-être un crotale des bois vivait ici.
											Un ours noir est peut-être passé pas loin. Peut-être aussi des Indiens.
											Nous avons alors pris ces nouvelles données.
									","
											Muir Ağları'nı aldık ve bunları
haritalara uyguladık.
											Diyelim ki 85. ve 86. cadde ile
											Lex ve 3. bulvar arasına gitmek istedik.
											Belki bu blokta bir akarsu vardı.
											Belki bir zamanlar orada bunun gibi
											ağaçlar, çiçekler, likenler, yosunlar,
											kelebekler, akarsu balıkları
											ve ağaçlarda böyle kuşlar vardı.
											Belki burada bir çıngıraklı
yılan yaşıyordu.
											Belki bir kara ayı dolaşıyordu.
Belki de Amerika Yerlileri vardı.
											Sonra bu veriyi aldık.
									","
											Wir haben also die Muir Netze in die Karten eingegeben.
											Wenn wir uns etwa zwischen der 85. und 86. Straße
											und Lex und Third Avenue,
											so war da anstelle des Häuserblocks vorher vielleicht ein Strom.
											Dies wären die Baumarten, die dort gewesen sein könnten.
											Und dies die Blumen und Flechten und Moose,
											die Schmetterlinge, die Fische im Strom,
											die Vögel in den Bäumen.
											Vielleicht lebte auch eine Wald-Klapperschlange da.
											Und Schwarzbär lief umher. Und Indiander gab es auch.
											Wir haben diese Daten verwendet.
									","
											So then we took the Muir webs
and we took them back to the maps.
											So if we wanted to go between 85th and 86th,
											and Lex and Third,
											maybe there was a stream in that block.
											And these would be the kind of trees
that might have been there,
											and the flowers and the lichens
and the mosses,
											the butterflies, the fish in the stream,
											the birds in the trees.
											Maybe a timber rattlesnake lived there.
											And perhaps a black bear walked by.
And maybe Native Americans were there.
											And then we took this data.
									","
											Así que tomamos la Red Muir y las pusimos de nuevo en los mapas.
											Así, si quisierámos ir entre las calles 85 y 86,
											entre Lexington y la Tercera,
											puede que hubiera existido un arroyo en esa manzana
											y esta sería la clase de árboles que podrían haber estado allí,
											y las flores, los líquenes y los musgos,
											las mariposas, el pez del arroyo,
											las aves en los árboles.
											Quizá allí vivía una serpiente de cascabel.
											A lo mejor un oso negro pasase por allí; y quizá los indígenas norteamericanos estuvieron allí.
											Recopilamos estos datos
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Vous pouvez voir ceci sur notre site Internet.
											Vous pouvez zoomer sur chaque quartier de Manhattan,
											et voir à quoi il pouvait ressembler il y a 400 ans.
											Nous avons tenté de révéler un paysage
											dans l'acte 3.
											Nous avons utilisé les mêmes outils qu'Hollywood
											utilise pour faire ces paysages fantastiques dans les films.
									","
											İnternet sayfamızda siz de görebilirsiniz.
											Manhattan'daki herhangi
bir bloğa yakınlaşarak,
											400 yıl önce orada neler 
olabileceğini görebilirsiniz.
											Perde III'de, bu bilgileri,
o zamanki yüzey şekillerini
											ortaya çıkartmakta kullandık.
											Hollywood'dakilerin, filmlerde gördüğümüz
											fantastik yüzey şekillerini yaparken
kullandığı araçları kullandık.
									","
											Sie können sich das selbst auf unserer Webseite anschauen.
											Sie können in irgendeinen Block auf Manhattan hineinzoomen,
											um zu sehen was da eventuell vor 400 Jahren gewesen ist.
											Wir haben versucht eine Landschaft zu enthüllen,
											in Akt Drei.
											wir haben diesselben Werkzeuge wie in Hollywood verwendet,
											um diese fantastischen Landschaften zu erstellen, die wir in Filmen sehen können.
									","
											You can see this for yourself
on our website.
											You can zoom into
any block on Manhattan,
											and see what might have
been there 400 years ago.
											And we used it to try
and reveal a landscape
											here in Act III.
											We used the tools they use in Hollywood
											to make these fantastic landscapes
that we all see in the movies.
									","
											que pueden ver en nuestra página web.
											Pueden hacer un acercamiento sobre cualquier manzana de Manhattan
											y ver lo que podría haber existido allí hace 400 años.
											Utilizamos esto para intentar mostrar un paisaje
											aquí en el Tercer Acto.
											Hemos usado herramientas empleadas en Hollywood
											para crear estos paisajes tan fantásticos que hemos visto en las películas.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Nous les avons utilisés pour visualiser la 3ème avenue.
											Nous avons pris le paysage et en avons construit la topographie.
											Nous avons rajouté par dessus le sol, l'eau et illuminé le paysage.
											Nous avons superposé la carte des communautés écologiques.
											Et ajouté la carte des espèces.
											Nous avons alors pris des photos
											aériennes de Times Square, en direction de la rivière Hudson,
											avant qu'Henry Hudson ne débarque.
											Grâce à cette technologie, nous pouvons créer
											ces fantastiques vues géo-référencées.
											Nous pouvons en gros prendre une photo de n'importe quelle fenêtre
											de Manhattan et voir le paysage d'il y a 400 ans.
									","
											Bunu, 3. Bulvarı görselleştirmek için
kullanmaya çalıştık.
											Araziyi alıp topografisini inşa 
etmemiz gerekiyordu.
											Toprakları ve suları üzerine serdik,
bölgeyi aydınlattık.
											Ekolojik toplulukları gösteren haritayı
üzerine ekledik.
											Tür haritasıyla besleme yaptık.
											Aslında Times Meydanı üzerinden uçarak,
											Hudson'un gelmesini beklerken
Hudson Nehri'ne doğru
											bir fotoğraf çekebildik.
											Bu teknolojiyi kullanarak bu olağanüstü
											georeferanslı görüntüleri elde edebiliriz.
											Manhattan'da herhangi bir
pencereden çekilen fotoğrafla
											manzaranın 400 yıl önce neye
benzediğini görebiliyoruz.
									","
											Wir haben versucht die Third Avenue darzustellen.
											Wir hatten also die Landschaft und bildeten eine Oberfläche.
											Darauf legten wir Böden und Gewässer und erhellten die Landschaft.
											Obenauf fügten wir die ökologischen Gemeinschaften der Karte hinzu.
											Und wir haben die Arten-Karte hinzugegeben.
											So dass wir ein Foto erhielten,
											über den Times Square hinwegfliegend, Richtung Hudson River schauend,
											auf Hudson wartend.
											Mit dieser Technik, können wir diese
											fantastischen georeferenzierten Aufnahmen erstellen.
											Wir können im Grunde ein Bild aus irgendeinem Fenster
											auf Manhattan machen, um zu sehen wie die Landschaft vor 400 Jahren ausgesehen hat.
									","
											And we tried to use it to visualize Third Avenue.
											So we would take the landscape
and we would build up the topography.
											We'd lay on top of that the soils and the waters,
and illuminate the landscape.
											We would lay on top of that
the map of the ecological communities.
											And feed into that the map of the species.
											So that we would actually take a photograph,
											flying above Times Square,
looking toward the Hudson River,
											waiting for Hudson to come.
											Using this technology, we can make these
											fantastic georeferenced views.
											We can basically take a picture
out of any window
											on Manhattan and see what that landscape
looked like 400 years ago.
									","
											Intentamos usarlas para ver la Tercera Avenida.
											Así que levantamos la topografía y
											sobre esto colocamos el suelo y el agua e iluminamos el paisaje.
											A esto añadimos el mapa de las comunidades ecológicas
											y le agregamos el mapa de las especies.
											Así, pudimos sacar una fotografía
											aérea del Times Square, mirando al río Hudson,
											esperando a que Hudson venga.
											Con esta tecnología, podemos hacer estas
											fantásticas vistas de referencias geográficas.
											Basicamente podemos sacar una foto desde cualquier punto
											de Manhattan y ver cómo era el paisaje hace 400 años.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Voici la vue depuis East River, en direction de Murray Hill
											là où se trouvent les Nations-Unies aujourd'hui.
											Voici la vue sur l'Hudson River,
											avec Manhattan sur la gauche, et le New Jersey sur la droite,
											en direction de l'océan Atlantique.
											Ceci est une vue de Times Square,
											avec l'étang des castors, en direction de l'est.
											Nous pouvons donc voir le ""Collect Pond"" et les marais de Lispenard derrière.
											Nous pouvons voir les champs plantés par les Indiens.
											Nous pouvons voir ces choses dans la géographie actuelle de la ville.
											Quand vous regardez 'Law and Order', quand les avocats montent les marches
											ils auraient pu descendre ces marches
											du Palais de Justice de New York directement dans le Collect Pond,
											il y a 400 ans.
									","
											Bu, bugünkü Birleşmiş Milletler'in olduğu,
Doğu Nehri'nden,
											Murray Tepesi'nin görüntüsü.
											Hudson Nehri'nin aşağı doğru
olan görüntüsü.
											Sol tarafında Manhattan ve
sağ tarafında Atlantik Okyanusu'na
											doğru bakan New Jersey.
											Bu da doğuya bakan kunduz gölüyle
											Times Meydanı'nın yukarıdan görüntüsü.
											Collect Pond ve arkasındaki Lispenard
Bataklığı'nı görebiliriz.
											Amerikalı yerlilerin yaptığı 
yerleri görebilirsiniz.
											Bugünkü şehrin coğrafyasında
bunu görebiliriz.
											Siz ""Law ve Order""'ı izlerken
ve avukatlar yukarı çıkarken,
											New York Adliye Sarayı'ndan aşağı doğru
											geri inselerdi,
yan taraflarında Collect Pond vardı,
											400 yıl önce.
									","
											Das ist der Blick vom East River hoch Richtung Murray Hill,
											wo sich heute die Vereinten Nationen befinden.
											Das ist der Blick entlag des Hudson River,
											Manhattan auf der linken und New Jersey auf der rechten Seite,
											mit Ausblick auf den Atlantik.
											Das ist Blick über den Times Square,
											mit einem Biberteich, mit Blick Richtung Osten.
											Wir können den Collect Pond und das Lispenard Wiesen weiter hinten sehen.
											Wir sehen die Felder, die die Indianer angelegt haben.
											Wir können dies in der heutigen Geografie die Stadt sehen.
											Wenn Sie Law and Order anschauen und die Anwälte steigen die Stufen hoch,
											so könnten sie ebenfalls diese Stufen
											des New Yorker Gerichtsgebäudes hinabsteigen, direkt in den Collect Pond
											vor 400 Jahren.
									","
											This is the view from the East River,
looking up Murray Hill
											at where the United Nations is today.
											This is the view looking
down the Hudson River,
											with Manhattan on the left,
and New Jersey out on the right,
											looking out toward the Atlantic Ocean.
											This is the view over Times Square,
											with the beaver pond there,
looking out toward the east.
											So we can see the Collect Pond,
and Lispenard Marshes back behind.
											We can see the fields
that the Native Americans made.
											And we can see this
in the geography of the city today.
											So when you're watching ""Law and Order,""
and the lawyers walk up the steps
											they could have walked
back down those steps
											of the New York Court House,
right into the Collect Pond,
											400 years ago.
									","
											Esta es la vista desde el East River, en dirección a Murray Hill,
											en donde hoy en día está la ONU.
											Esta es la vista si se mira hacia el río Hudson,
											con Manhattan a la izquierda y Nueva Jersey a la derecha,
											en dirección al Océano Atlántico.
											Esta es la vista panorámica de Times Square,
											con el lago castor allí, mirando hacia el este.
											Aquí se puede ver la Collect Pond, y detrás Lispenard Marshes.
											Se pueden ver los huertos cultivados por los indígenas norteamericanos
											y esto se puede ver hoy en la geografía de la ciudad.
											Así que cuando ven ‘La Ley y el Orden’ y ven a los abogados subir y bajar las escaleras
											del Tribunal de Nueva York, hace 400 años atrás
											esas escaleras habrían desembocado justo
											en la Collect Pond.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Ces images sont le résultat du travail de mon ami et collègue,
											Mark Boyer, qui est dans le public aujourd'hui.
											Je voudrais, si vous le voulez bien,
											l'applaudir pour son bon travail.
											(Applaudissements)
									","
											Bu görüntüler, bugün burada
dinleyici olarak bulunan
											arkadaşım ve meslektaşım Mark Boyer'e ait.
											Sadece bu iyi çalışmalarının
sesini duyurabilmesi için
											alkışlamak isterseniz.
											(Alkışlar)
									","
											Diese Bilder sind das Werk meines Freundes und Kollegen,
											Mark Boyer, der heute hier im Publikum ist.
											Und ich möchte Sie bitten, ihm Beifall zu spenden
											für seine ausgezeichnete Arbeit.
											(Applaus)
									","
											So these images are the work
of my friend and colleague,
											Mark Boyer, who is here
in the audience today.
											And I'd just like, if you would
give him a hand,
											to call out for his fine work.
											(Applause)
									","
											Estas imágenes son el trabajo de mi amigo y colega
											Mark Boyer, que está hoy entre el público.
											Y me gustaría que le dieran un aplauso,
											para reconocer su estupendo trabajo.
											(Aplauso)
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
