en,tr,pt,title,speaker,duration,tags
"
											So we have bereaved baboons.
											Will science tell us someday
about bereaved bees?
											Will we hear about frogs who mourn?
											I don't think so, and I think the reason
is because animals really need
											one-to-one, close relationships
for that to happen.
											I also know that circumstance matters,
and personality matters.
											I have documented
cats and dogs who grieve,
											our companion animals,
											but I also interacted with a woman
who was extremely bothered
											because her dog wasn't grieving.
											She said to me, ""The first dog
in the house has died.
											The second animal does not
seem concerned, the second dog.
											What is wrong with him?""
									","
											Elimizde yaslı babunlar var.
											Bilim bize bir gün yaslı arılarla
ilgili bir şey söyleyecek mi?
											Yas tutan kurbağalar duyacak mıyız?
											Sanmıyorum çünkü bunun olması için
											hayvanların birbirleriyle yakın ilişkide
olmaları gerektiğini düşünüyorum.
											Ayrıca durumun ve kişiliğin de
önemli olduğunu biliyorum.
											Yoldaşlarımız olan kedi ve köpeklerin
yas tuttuklarını belgeledim.
											Ama köpeği yas tutmuyor diye
											son derece rahatsız olan
bir kadınla da iletişime geçtim.
											Bana ""Evdeki ilk köpek öldü. İkinci köpek
bu konuda umursamaz görünüyor.
											Onun sorunu ne?"" dedi.
									","
											Então, temos babuínas enlutadas.
											Será que a ciência algum dia
nos vai falar de abelhas enlutadas?
											Haveremos ouvir falar de rãs que choram?
											Acho que não, e eu penso
que a razão é porque os animais
											precisam realmente de relações chegadas
para que isso aconteça.
											Também sei que as circunstâncias
e a personalidade têm importância.
											Documentei gatos e cães
a sofrer de desgosto,
											os nossos animais de companhia,
											mas também falei com uma mulher
que estava extremamente incomodada
											porque o seu cão não estava de luto.
											Ela disse-me: ""O primeiro cão
da casa morreu.
											""O segundo animal não parece preocupado.
											""O que é que se passa com ele?""
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											(Laughter)
									","
											(Gülüşmeler)
											Kadını dinledikçe fark ettim ki
bu köpek artık evdeki tek hayvan
									","
											(Risos)
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											And as I listened to her,
											I realized that this dog was now
the only animal in the household,
											and as far as he was concerned,
that was a pretty good deal.
											So circumstances matter.
									","
											ve bu onun için gayet iyi bir durum.
											Bu yüzden durum önemli.
									","
											E, conforme eu a ouvia,
											apercebi-me de que este cão
era agora o único animal da casa,
											e isso, no ver dele,
não lhe parecia nada mal.
											Por isso, as circunstâncias
têm importância.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											Now, in any case, animals
are not going to grieve
											exactly like we do.
											We have human creativity.
											We paint our grief, dance our grief,
											write our grief.
											We also can grieve for people
we've never met,
											across space and time.
											I felt this strongly when I went to Berlin
											and I stood at the Holocaust Memorial.
											Animals don't grieve exactly like we do,
											but this doesn't mean
that their grief isn't real.
											It is real, and it's searing,
											and we can see it if we choose.
									","
											Hayvanlar ne olursa olsun tam olarak
bizim gibi yas tutmayacak.
											Bizde insan yaratıcılığı mevcut.
											Biz yasımızı resimle ve dansla tutuyor
hatta yazabiliyoruz.
											Mekân ve zaman boyunca hiç tanımadığımız
insanların yasını da tutabiliyoruz.
											Bunu, Berlin'de Holokost Anıtı'nda
çok güçlü bir şekilde hissetmiştim.
											Hayvanlar tam olarak
bizim gibi yas tutmuyor
											ama bu, tuttukları yasın
gerçek olmadığı anlamına gelmez.
											Bu, gerçek ve acı verici
											ve eğer istersek bunu görebiliriz.
									","
											De qualquer modo,
os animais não fazem o luto
											exatamente como nós.
											Nós temos a criatividade humana.
											Nós pintamos a nossa dor,
dançamos a nossa dor,
											escrevemos a nossa dor.
											Também podemos chorar
por pessoas que nunca conhecemos,
											através do espaço e do tempo.
											Eu senti isto de forma muito intensa
quando fui a Berlim
											e estive no Memorial do Holocausto.
											Os animais não sofrem
exatamente como nós,
											mas isso não quer dizer
que o seu luto não seja real.
											É real, é doloroso,
											e conseguimos vê-lo, se quisermos.
											Eu perdi os meus pais.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											Now, I've lost both my parents.
											I lost a very dear friend
at a young age from AIDS.
											I believe most likely most of you
here have lost someone.
											And I have found it a genuine comfort,
											a solace, to know that we aren't
the only beings on this earth
											who feel love and grief.
											And I think this is important.
											I also think we can take
this a step further,
											and we can realize
that the reality of animal grief
											can help us be better
and do better for animals.
											This is already happening with Tahlequah,
											because the United States and Canada have
renewed their talks with greater urgency
											for how to help the orcas,
											how to restore the Chinook salmon
											and how to help with the water pollution.
											We can also see that if grief is real,
											there's tremendous
plausibility to the notion
											that animals feel a whole range of things.
											So we could look at joy,
sadness, even hope.
											And if we do that,
											here's how we can start
to think about the world.
											We can look at orcas and say,
											we know they grieve,
we know they feel their lives,
											and we can refuse to confine them
to small tanks in theme parks
											and make them perform
for our entertainment.
									","
											Ben iki ebeveynimi de kaybettim.
											Çok sevdiğim bir arkadaşımı
genç yaşında AIDS yüzünden kaybettim.
											Sanıyorum ki burada çoğunuz
birilerini kaybettiniz
											Dünya üzerinde seven ve yas tutan
tek varlıklar olmadığımızı bilmekte
											samimi bir teselli buluyorum.
											Bunun önemli olduğunu düşünüyorum.
											Ayrıca bunu bir adım öteye taşıyıp
											hayvanların yas tuttuğu
gerçeğini fark etmenin
											daha iyi hissetmemize ve onlara daha iyi
davranmamıza yardım edeceğini düşünüyorum.
											Bu, Tahlequah ile gerçek oluyor
											çünkü ABD ve Kanada, orkalara nasıl
yardım edebileceklerini,
											kral somonu nasıl kurtarabileceklerini,
											su kirliliğinin önüne nasıl geçeceklerini
yeniden konuşmaya başladı.
											Eğer bu yasın gerçek olduğuna inanırsak
											hayvanların başka birçok duyguyu
hissetmelerinin olası olduğunu görürüz.
											Neşe, üzüntü ve hatta umudu görebiliriz.
											Eğer bunu yaparsak dünyayla ilgili
farklı düşünmeye başlarız.
											Örneğin orkalara bakar
ve yas tuttuklarını,
											hayatlarının farkında
olduklarını biliyoruz deriz.
											Böylece onları tema parklarındaki
küçük havuzlara hapsetmekten
											ve kendi eğlencemiz için
onlara gösteri yaptırmaktan vazgeçeriz.
									","
											Eu perdi um amigo muito querido
muito jovem, devido à SIDA.
											Creio que, muito provavelmente
a maioria de vocês perdeu alguém.
											E eu descobri que é
um genuíno conforto, um consolo,
											saber que nós não somos
os únicos seres nesta Terra
											que sentem amor e desgosto.
											E eu penso que isto é importante.
											Penso também que podemos ir mais longe
											e conseguir aperceber-nos
de que a realidade do desgosto animal
											nos pode ajudar a sermos melhores
e a fazermos melhor pelos animais.
											Isso já está a acontecer com a Tahlequah,
											porque os EUA e o Canadá retomaram
as conversações com maior urgência
											para ajudar as orcas,
											para restaurar o salmão Chinook
											e para ajudar a resolver
a poluição da água.
											Nós também conseguimos ver
que, se a dor é real,
											há uma tremenda plausibilidade na noção
											de que os animais sentem
uma série de coisas.

											Podemos olhar para a alegria,
tristeza, até esperança.

											E se o fizermos,
											eis como podemos começar a pensar
acerca do mundo.
											Podemos olhar para as orcas e dizer:
											""Sabemos que sofrem,
sabemos que elas sentem as suas vidas,
											""e podemos recusar confiná-las
a pequenos tanques em parques temáticos
											""e fazê-las atuar
para nosso entretenimento"".
											(Aplausos)
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											(Applause)
									","
											(Alkışlar)
									","
											Obrigada.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											Thank you.
									","
											Teşekkürler.
									","
											Podemos olhar para os elefantes
e dizer: ""Sim, eles sofrem,
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											We can look at elephants
and say, yes, they grieve,
											and we can renew our efforts
against international trophy hunting
											and against poaching.
									","
											Fillere bakar ve yas tutuyorlar deriz.
											Fil dişi avının ve yasa dışı avlanmanın
önüne geçmek için çabalarımızı arttırırız.
									","
											""e podemos renovar os nossos esforços
contra o tráfico internacional de troféus
											""e contra a caça furtiva.""
											(Aplausos)
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											(Applause)
									","
											(Alkışlar)
									","
											Obrigada.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											Thank you.
									","
											Teşekkürler.
									","
											E podemos olhar para os nossos parentes
mais próximos, os macacos,
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											And we can look at our closest
living relatives, monkeys and apes,
											and know yes they grieve,
they feel their lives,
											so they don't deserve to be confined
											in highly invasive biomedical experiments
											year after year.
									","
											Yaşayan en yakın akrabalarımıza,
yani maymun ve apelere bakar
											ve yas tuttuklarını, yaşamlarının
farkında olduklarını biliriz.
											Böylece her geçen yıl son derece zararlı
biyomedikal deneyler için
											hapsedilmeyi hak etmediklerini biliriz.
									","
											e saber que sim, eles sofrem,
eles sentem as suas vidas,
											por isso, não merecem ser confinados
											em experiências biomédicas
altamente invasivas
											anos e anos.
											E, sabem...
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											And, you know —
									","
											Biliyorsunuz
									","
											(Aplausos)
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											(Applause)
									","
											(Alkışlar)
									","
											os patos Harper e Kohl,
também nos dizem alguma coisa.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											the ducks Harper and Kohl,
they tell us something too.
											They help us connect the dots
and realize that what we eat
											affects how animals live.
											And it's not just foie gras,
and it's not just ducks.
											We can think about pigs and chickens
and cows in factory farms,
											and we can know.
											I can tell you the science is real
that these animals feel, too.
											So every single time
we choose a plant-based meal,
											we are contributing
to reducing animal suffering.
									","
											Harper ve Kohl da bize bir şeyler anlattı.
											Yediklerimizin hayvanların hayatını
nasıl etkilediğini fark ettik sayelerinde.
											Bu sadece ördek ciğeri değil;
onlar sadece ördek değil.
											Fabrika çiftliklerindeki domuzları,
tavukları ve inekleri düşünebiliriz.
											Hayvan hisleri konusundaki
bilimsel araştırmalar gerçek.
											Bu yüzden her bitkisel gıda seçimimizde
											hayvanların çektiği acıları
azaltmada katkımız olur.
									","
											Eles ajudam-nos a juntar os pontos
e compreender que o que comemos
											afeta o modo como os animais vivem.
											Não é apenas o ""foie gras"",
e não são apenas os patos.
											Podemos pensar nos porcos e nas galinhas
e nas vacas das quintas industriais,
											e podemos saber.
											Posso dizer-vos que é um facto científico
que estes animais também sentem.
											Então, de cada vez
que comermos uma refeição de vegetais,
											estamos a contribuir
para reduzir o sofrimento animal.
											(Aplausos)
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											(Applause)
									","
											(Alkışlar)
									","
											Sim, eu acredito na realidade
do luto animal.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											So yes, I believe in the reality
of animal grief.
											I believe in the reality of animal love,
											and I think it is time for us humans
											to recognize that
we don't own these things.
											And when we see that,
											we have an opportunity to make the world
so much better for animals,
											a kinder world, a gentler world,
											and along the way, we might
just save ourselves, too.
									","
											Yani evet, hayvanların yas tuttuğu
gerçeğine inanıyorum.
											Hayvanların sevdiği gerçeğine inanıyorum.
											Bence biz insanların bu hayvanların
sahibi olmadığımızı anlama vakti geldi.
											Bunu gördüğümüz zaman
											dünyayı, hayvanlar için çok daha iyi
bir yere dönüştürme şansımız olur.
											Bunu yaparken kim bilir,
belki kendimizi de kurtarırız.
									","
											Eu acredito na realidade
do amor animal
											e penso que é tempo de nós, humanos,
											reconhecer que
não somos donos destas coisas.
											Quando virmos isto,
											teremos a oportunidade de fazer o mundo
tão melhor para os animais,
											um mundo mais bondoso, mais gentil,
											e, dessa forma, poderemos talvez
salvar-nos, também.
											Muito obrigada.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											Thank you so much.
									","
											Çok teşekkür ederim.
									","
											(Aplausos)
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											(Applause)
									","
											(Alkışlar)
									","
											Obrigada. Obrigada.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											Thank you. Thank you.
											(Applause)
									","
											Teşekkürler.
Teşekkür ederim.
											(Alkışlar)
									","
											(Aplausos)
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
