en,pt,es,fr,title,speaker,duration,tags
"
											But we push back even more, back years,
											back, for example, to your adolescence.
											Now, the central fact
of the adolescent brain
											is all of it is going full blast
											except the frontal cortex,
											which is still half-baked.
											It doesn't fully mature
until you're around 25.
											And thus, adolescence and early adulthood
											are the years where environment
and experience sculpt your frontal cortex
											into the version you're going to have
as an adult in that critical moment.
									","
											Mas recuamos ainda mais, 
para anos,
											por exemplo, para a adolescência.
											Agora, o facto fundamental
do cérebro do adolescente
											é que tudo está a funcionar
a alta velocidade,
											exceto o córtex frontal,
											que ainda está semi cozido.
											Só amadurece por volta dos 25 anos.
											Por isso, a adolescência
e a primeira parte da vida do adulto
											são os anos em que o ambiente 
e as experiências esculpem o córtex frontal
											na versão que teremos quando adultos,
naquele momento crítico.
									","
											Pero retrocedamos aún más, años atrás,
											por ejemplo, a la adolescencia.
											El hecho principal central
del cerebro adolescente
											es que está trabajando a toda potencia,
											excepto en el córtex frontal,
											que todavía está a media marcha,
											éste no madura completamente
hasta tener más o menos 25.
											Y por eso, la adolescencia y la juventud
											son los años en que el ambiente 
y la experiencia moldean tu córtex frontal
											aquel que tendrás como adulto 
en ese momento crítico.
									","
											Regardons plus loin encore,
des années avant l'événement.
											Notre adolescence, par exemple.
											La chose la plus importante
dans un cerveau adolescent,
											c'est qu'il fonctionne à plein régime,
											sauf le cortex frontal,
qui n'est pas encore développé totalement.
											Il n'arrive à maturité
que vers l'âge de 25 ans.
											Donc, pendant les années d'adolescence
et le début de l'âge adulte,
											nos expériences et notre environnement
vont sculpter notre cortex frontal
											sous une forme qui sera la sienne,
à l'âge adulte, au moment critique.
									",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
","
","
","
",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
											But pushing back even further,
											even further back
to childhood and fetal life
											and all the different versions
that that could come in.
											Now, obviously, that's the time
that your brain is being constructed,
											and that's important,
											but in addition,
experience during those times
											produce what are called
epigenetic changes,
											permanent, in some cases,
											permanently activating
certain genes, turning off others.
											And as an example of this,
											if as a fetus you were exposed to a lot
of stress hormones through your mother,
											epigenetics is going to produce
your amygdala in adulthood
											as a more excitable form,
											and you're going to have
elevated stress hormone levels.
									","
											Mas recuando ainda mais,
											até à infância e à vida fetal
											e todas as versões diferentes
que podiam aparecer.
											Obviamente, esta é a altura
em que o cérebro está a ser construído,
											e isso é importante,
											mas, para além disso,
a experiência durante esse tempo
											produz aquilo a que chamamos
mudanças epigenéticas,
											permanentes, nalguns casos,
											ativando permanentemente
alguns genes e desligando outros.
											Um exemplo disso:
											se, enquanto feto, somos expostos
a muitas hormonas de ""stress""
											através da mãe,
											quando adultos,
a epigenética irá produzir
											uma amígdala mais excitável,
											e teremos um elevado nível 
de hormonas de ""stress"".
									","
											Pero retrocediendo aún más,
											retrocediendo a la niñez y a la vida fetal
											y a todas las versiones diferentes 
que podrían existir,
											obviamente, esa es la época
en que tu cerebro se está formando,
											y es importante.
											Pero además,
la experiencia en esos momentos
											produce lo que se llama
cambios epigenéticos,
											en algunos casos permanentes,
											activando permanentemente
ciertos genes, apagando otros.
											Y como ejemplo de esto,
											si un feto está expuesto a muchas
hormonas del estrés a través de la madre,
											la epigenética hará que la amígdala adulta
											sea más irritable,
											y uno tenga niveles más altos 
de hormonas del estrés.
									","
											Si on remonte encore dans le temps,
											dans notre enfance et notre vie fœtale,
											et les multiples versions
qui auraient pu exister.
											C'est à ce moment, clairement,
que notre cerveau se forme.
											C'est important, certes,
											mais en plus, l'expérience
durant ces périodes
											est à la source de ce qu'on appelle
les changements épigénétiques.
											Certains sont permanents,
											en activant définitivement certains gènes
ou en inhibant d'autres.
											Voici une illustration parlante.
											Si, le fœtus est fortement exposé
aux hormones du stress de sa mère,
											l'épigénétique rendra
votre amygdale adulte
											plus excitable
											et vous aurez des taux
d'hormones du stress plus élevés.
									",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
","
","
","
",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
											But pushing even further back,
											back to when you were just a fetus,
											back to when all you were
was a collection of genes.
											Now, genes are really
important to all of this,
											but critically, genes don't
determine anything,
											because genes work differently
in different environments.
											Key example here:
											there's a variant of a gene called MAO-A,
											and if you have that variant,
											you are far more likely
to commit antisocial violence
											if, and only if,
you were abused as a child.
											Genes and environment interact,
											and what's happening in that one second
before you pull that trigger
											reflects your lifetime
of those gene-environment interactions.
									","
											Mas recuando ainda mais,
											quando éramos apenas um feto,
											quando tudo o que éramos,
era um conjunto de genes
											Os genes são muito 
importantes nisto tudo
											mas criticamente, 
os genes não determinam nada
											porque os genes funcionam de forma 
diferente em ambientes diferentes.
											Exemplos chaves aqui:
											Há uma variante de um gene
chamado MAO-Alfa.
											Se temos esta variante,
											temos mais tendência
a praticar violência antissocial
											mas só, e somente só,
sofremos abusos quando crianças.
											Os genes e o ambiente interagem
											e o que aconteceu naquele segundo
antes de apertarmos o gatilho
											reflete a nossa vida dessas interações
entre genes e ambiente.
									","
											Pero retrocedamos aún más,
											cuando uno es solo un feto,
											solo una colección de genes.
											Los genes son 
muy importantes para todo esto,
											pero de manera crítica, 
los genes no determinan nada,
											porque los genes funcionan 
diferentemente en ambientes diferentes.
											Un ejemplo clave aquí:
											hay una variante de gen llamado MAO-A
											y si uno tiene esa variante,
											tiene mucha mayor probabilidad
de cometer violencia antisocial
											solo, si uno ha sufrido 
abusados en la niñez.
											Los genes y el ambiente interactúan,
											y lo que está pasando un segundo
antes de apretar el gatillo
											refleja una vida entera de interacciones 
entre esos genes y el ambiente.
									","
											Remontons encore dans le temps,
											au moment où nous étions un fœtus,
											au moment où nous étions
à peine une poignée de gènes.
											Les gènes sont cruciaux.
											mais seuls, les gènes ne déterminent rien
											car ils fonctionnent différemment
selon les environnements.
											Un exemple typique est :
											il existe une variante
du gène appelé MAO-A.
											Quand on possède cette variante,
											on a davantage tendance à agir
avec une violence antisociale
											si, et seulement si, on a abusé de nous
pendant notre enfance.
											Il y a une interaction
entre les gènes et l'environnement.
											Ce qu'il se passe pendant cette seconde
qui précède le moment où on tire
											reflète les interactions entre les gènes
et l'environnement pendant notre vie.
									",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
","
","
","
",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
											Now, remarkably enough,
we've got to push even further back now,
											back centuries.
											What were your ancestors up to.
											And if, for example,
they were nomadic pastoralists,
											they were pastoralists,
											people living in deserts or grasslands
											with their herds of camels, cows, goats,
											odds are they would have invented
what's called a culture of honor
											filled with warrior classes,
											retributive violence, clan vendettas,
											and amazingly, centuries later,
											that would still be influencing
the values with which you were raised.
									","
											O mais extraordinário, 
é que temos que recuar ainda mais,
											recuar séculos.
											O que faziam os nossos antepassados?
											Se, por exemplo, eram pastores nómadas,
											eram pastores,
											pessoas que viviam
em desertos ou pradarias
											com as suas cáfilas de camelos,
manadas de vacas, rebanhos de cabras,
											é provável que tenham inventado
o que se chama a ""cultura de honra""
											preenchida de classes de guerreiros,
											de violência retributiva,
de vinganças de clãs,
											e espetacularmente,
séculos mais tarde,
											isso continuará a influenciar
os valores com os quais fomos criados.
									","
											Sorprendentemente,
tenemos que retroceder aún más,
											retroceder siglos,
											¿qué hacían tus antepasados?
											Si por ejemplo, eran pastores nómadas,
											eran pastores,
											gente viviendo 
en el desierto o las llanuras
											con sus rebaños de 
camellos, vacas, cabras,
											existen posibilidades de que 
hubieran inventado una cultura de honor,
											llena de clases guerreras,
											violencia retributiva, venganzas de clan,
											e increíblemente, siglos después,
											eso influirá en los valores 
con los que te educaron.
									","
											Ça devient fascinant car on doit remonter
davantage dans le temps,
											des siècles en arrière.
											Que faisaient nos ancêtres ?
											Imaginons qu'ils soient
des pasteurs nomades,
											des pasteurs,
											des gens qui vivent
dans le déserts ou les steppes
											avec leur cheptel de chameaux,
de vaches ou de chèvres.
											Il y a des chances qu'ils aient inventé
ce qu'on appelle une culture de l'honneur,
											avec des classes guerrières,
											une violence punitive,
des vendettas entre les clans
											et ce qui est impressionnant,
c'est que, des siècles plus tard,
											ça continue d'influencer les valeurs
selon lesquelles vous avez été éduqué.
									",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
","
","
","
",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
											But we've got to push even further back,
											back millions of years,
											because if we're talking about genes,
											implicitly we're now talking
about the evolution of genes.
											And what you see is, for example,
											patterns across different primate species.
											Some of them have evolved
for extremely low levels of aggression,
											others have evolved
in the opposite direction,
											and floating there in between
by every measure are humans,
											once again this confused,
barely defined species
											that has all these potentials
to go one way or the other.
									","
											Mas temos que recuar mais ainda,
											recuar milhões de anos
											porque, se estamos a falar de genes,
											implicitamente, estamos a falar
da evolução dos genes.
											Vemos, por exemplo,
											padrões em espécies
de diferentes primatas.
											Alguns deles evoluíram para níveis
extremamente baixos de agressão,
											outros evoluíram na direção oposta
											e flutuando no meio
estão os seres humanos,
											mais uma vez esta espécie
confusa e mal definida
											que tem todo este potencial
de ir para um lado ou para o outro.
									","
											Pero tenemos que retroceder más,
											millones de años,
											porque si hablamos de genes,
											implícitamente hablamos 
de la evolución de los genes.
											Y lo que se ve, por ejemplo,
											son patrones en diferentes
especies de primates.
											Algunas han evolucionado a niveles 
muy bajos de agresión,
											otras han evolucionado 
en la dirección opuesta,
											y flotando entre ellas
por dónde se mire, están los humanos.
											Otra vez esta especie confundida
y casi no definida
											que tiene todo el potencial
de ir en una dirección u otra.
									","
											Remontons encore dans le temps,
											des millions d'années en arrière.
											Car lorsque les gènes sont sur la table,
											on discute implicitement
de leur évolution.
											On observe, par exemple,
											des tendances parmi
les différentes espèces de primates.
											Certaines ont évolué vers des niveaux
d'agression extrêmement bas.
											D'autres ont évolué
dans la direction opposée.
											Et entre les deux pôles,
il y a les humains,
											cette espèce vaguement
définie et confuse
											qui possède tous les potentiels,
dans un sens comme dans l'autre.
									",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
","
","
","
",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
											So what has this gotten us to?
											Basically, what we're seeing here is,
											if you want to understand a behavior,
											whether it's an appalling one,
a wondrous one,
											or confusedly in between,
											if you want to understand that,
											you've got take into account
what happened a second before
											to a million years before,
											everything in between.
									","
											Onde é que isto nos levou?
											Basicamente, o que vemos aqui é,
											se queremos compreender
um comportamento,
											quer seja monstruoso, 
quer seja maravilhoso
											quer seja confuso,
											se queremos compreendê-lo,
											temos que ter em conta o que 
aconteceu o tempo todo,
											desde um segundo antes
até há milhões de anos antes,
									","
											Y, ¿adónde hemos llegado?
											Básicamente, lo que vemos es,
											si queremos entender un comportamiento,
											ya bien repugnante, maravilloso
											o confusamente equidistante,
											si queremos comprender,
											debemos tomar en cuenta
lo que pasó desde un segundo antes
											hasta un millón de años atrás
											y todo el tiempo entre ese intervalo.
									","
											Qu'est-ce que ça fait de nous ?
											Fondamentalement, ce que nous observons,
											quand on cherche à comprendre
un comportement,
											qu'il soit épouvantable ou merveilleux,
											ou entre les deux,
											pour le comprendre,
											il faut considérer tout ce qui est survenu
entre la seconde qui précède
											et des millions d'années auparavant.
									",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
","
","
","
",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
											So what can we conclude at this point?
											Officially, it's complicated.
											Wow, that's really helpful.
											It's complicated,
											and you'd better be
real careful, real cautious
											before you conclude
you know what causes a behavior,
											especially if it's a behavior
you're judging harshly.
									","
											Então, o que podemos concluir até agora?
											Oficialmente, é complicado.
											Uau, isso é uma grande ajuda!
											É complicado,
											e é melhor termos muito cuidado,
sermos muito cautelosos,
											antes de concluirmos que sabemos
o que causa um comportamento,
											especialmente, se é um comportamento 
que estamos a avaliar rigidamente.
									","
											Y, ¿a qué conclusión podemos 
llegar en este punto?
											Oficialmente, es complicado.
											¡Uy, qué útil es realmente eso!
											Es complicado,
											y mejor tener mucho cuidado, 
mucha precaución,
											antes de concluir que sabes
qué causa un comportamiento,
											especialmente si es un acto
que uno está juzgando duramente.
									","
											Que pouvons-nous conclure alors ?
											Officiellement, c'est très complexe.
											Mais ça n'aide pas vraiment.
											C'est complexe
											et il faut vraiment prendre
de grandes précautions
											avant de décider que l'on sait
ce qui est à l'origine d'un comportement,
											surtout s'il s'agit d'un comportement
que nous jugeons sévèrement.
									",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
","
","
","
",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
											Now, to me, the single most important
point about all of this
											is one having to do with change.
											Every bit of biology I have mentioned here
can change in different circumstances.
											For example, ecosystems change.
											Thousands of years ago,
the Sahara was a lush grassland.
											Cultures change.
											In the 17th century, the most terrifying
people in Europe were the Swedes,
											rampaging all over the place.
											This is what the Swedish
military does now.
											They haven't had a war in 200 years.
											Most importantly,
											brains change.
											Neurons grow new processes.
											Circuits disconnect.
											Everything in the brain changes,
											and out of this come extraordinary
examples of human change.
									","
											Para mim, o ponto individual 
mais importante nisto tudo
											é o que está relacionado
com a mudança.
											Todos os bocados de biologia que mencionei
podem mudar em diferentes circunstâncias.
											Por exemplo, as mudanças dos ecossistemas.
											Há milhares de anos, o Saara 
era uma pradaria exuberante
											As culturas mudam.
											No século XVII, as pessoas mais 
terríveis na Europa eram os suecos,
											destruindo tudo por todo o lado.
											Isto é o que os militares 
suecos fazem agora.
											Não têm uma guerra desde há 200 anos.
											Mais importante ainda,
											as mudanças cerebrais.
											Os neurónios criam novos processos.
											Os circuitos desligam-se.
											Tudo no cérebro muda,
											e daí surgem exemplos extraordinários 
de mudança humana.
									","
											Para mí, el punto más importante
de todo esto
											tiene que ver con cambio.
											Cada pedazo de biología que 
he mencionado aquí,
											puede cambiar en 
circunstancias diferentes.
											Por ejemplo, 
los ecosistemas cambian.
											Hace miles de años,
el Sahara era una pradera exuberante.
											Las culturas cambian.
											En el siglo XVII
											el pueblo más aterrador 
en Europa era el sueco,
											arrasando con todo.
											Esto es lo que hacen 
los militares suecos ahora.
											No han tenido una guerra en 200 años.
											Más importante, los cerebros cambian.
											Las neuronas crean nuevos procesos.
											Los circuitos se desconectan.
											Todo en el cerebro cambia
											y esto genera ejemplos extraordinarios
									","
											Dans tout ceci, le point
le plus important pour moi
											concerne le changement.
											Chaque aspect biologique que j'ai évoqué
peut changer selon les circonstances.
											Par exemple, l'écosystème change.
											Il y a des milliers d'années,
le Sahara était une steppe luxuriante.
											La culture change.
											Au XVIIe siècle, les Suédois étaient 
le peuple le plus terrifiant d'Europe,
											saccageant tout sur leur passage.
											Voici une activité des militaires
suédois aujourd'hui.
											Ils n'ont plus eu de guerre
depuis 200 ans.
											Le plus important
											est que le cerveau change.
											Les neurones développent
des nouveaux processus.
											Des circuits sont déconnectés.
											Tout change dans le cerveau.
											Cela mène à des exemples extraordinaires
du changement des hommes.
									",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
","
","
","
",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
											First one:
											this is a man named John Newton,
											a British theologian
											who played a central role in the abolition
of slavery from the British Empire
											in the early 1800s.
											And amazingly, this man
spent decades as a younger man
											as the captain of a slave ship,
											and then as an investor in slavery,
											growing rich from this.
											And then something changed.
											Something changed in him,
											something that Newton himself celebrated
in the thing that he's most famous for,
											a hymn that he wrote:
											""Amazing Grace.""
									","
											
Primeira:
											Este é um homem chamado John Newton,
											um teólogo britânico
											que teve um papel central na abolição 
da escravatura no Império Britânico
											no princípio do século XIX.
											Espantosamente, este homem, 
passou décadas, enquanto jovem,
											como capitão de um navio de escravos.
											e depois como investidor na escravatura
											enriquecendo à conta disso.
											Depois algo mudou.
											Algo nele mudou,
											Algo que Newton celebrou
naquilo em que é mais famoso,
											o hino que ele escreveu:
											""Graça Maravilhosa.""
									","
											de cambio humano.
											Primero:
											Este es un hombre llamado John Newton,
											un señor teólogo británico
											que juega un rol central en la abolición
de la esclavitud del Imperio Británico
											a principios del siglo XIX.
											Sorprendentemente, este hombre
se pasa décadas de joven
											como capitán de un barco de esclavos,
											y luego como inversor 
en el comercio de esclavos,
											se hizo rico.
											Y de pronto algo cambió,
											algo cambió en él,
											algo que el mismo Newton celebraba
en lo que lo hace más famoso,
											un himno que escribió:
											""Amazing Grace"".
									","
											Le premier :
											voici John Newton,
											un théologien anglais
											qui a joué un rôle primordial en faveur
de l'abolition de l'esclavage
											dans l'Empire anglais
au début des années 1800.
											Ce qui est étrange, c'est que cet homme,
jeune, a passé des dizaines d'années
											comme capitaine d'un navire négrier,
											qu'il a investi dans l'esclavage
											et qu'il s'est enrichi ainsi.
											Et puis, quelque chose a changé.
											Quelque chose a changé en lui,
											une chose que Newton lui-même célèbre
dans la chose qui l'a rendu célèbre,
											un hymne qu'il a composé :
											« Amazing Grace ».
									",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
","
","
","
",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
											This is a man named Zenji Abe
on the morning of December 6, 1941,
											about to lead a squadron of Japanese
bombers to attack Pearl Harbor.
											And this is the same man
50 years later to the day
											hugging a man who survived
the attack on the ground.
											And as an old man,
											Zenji Abe came to a collection
of Pearl Harbor survivors
											at a ceremony there
											and in halting English apologized
for what he had done as a young man.
									","
											Este é um homem chamado Zenji Abe 
na manhã de 6 de dezembro de 1941,
											pronto para chefiar um esquadrão
de bombardeiros japoneses
											para atacar Pearl Harbor.
											Este é o mesmo homem
50 anos após essa data
											abraçando um homem que 
sobreviveu ao ataque em terra.
											Enquanto idoso,
											Zenji Abe foi a uma reunião
de sobreviventes de Pearl Harbor
											assistiu a uma cerimónia
											e num inglês hesitante, pediu perdão
pelo que fizera quando jovem.
									","
											Este otro es un hombre llamado Zenji Abe
en la mañana del 6 de diciembre de 1941,
											a punto de dirigir un escuadrón japonés
de bombarderos a atacar Pearl Harbor.
											Este mismo hombre 50 años después
											abrazando a un superviviente del ataque
											Y en la vejez,
											Zenji Abe se presentó
a un grupo de supervivientes
											en una ceremonia en Pearl Harbor
											y en inglés titubeante pidió
disculpas por lo que había hecho de joven.
									","
											Cet homme s'appelle Zenji Abe.
Le 6 décembre 1941 au matin,
											il s'apprête à conduire un escadron
de bombardiers japonais à Pearl Harbor.
											Voici le même homme,
exactement 50 ans plus tard,
											prenant dans ses bras
un survivant de l'attaque.
											Devenu vieux,
											Zenji Abe est allé à la rencontre
de nombreux survivants de Pearl Harbor,
											et à l'occasion d'une cérémonie,
dans un anglais boiteux,
											il a présenté ses excuses
pour ses actes commis durant sa jeunesse.
									",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
","
","
","
",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
											Now, it doesn't always require decades.
											Sometimes, extraordinary change
could happen in just hours.
											Consider the World War I
Christmas truce of 1914.
											The powers that be
had negotiated a brief truce
											so that soldiers could go out,
											collect bodies from no-man's-land
in between the trench lines.
											And soon British and German soldiers
											were doing that,
											and then helping each other carry bodies,
											and then helping each other
dig graves in the frozen ground,
											and then praying together,
											and then having Christmas together
and exchanging gifts,
											and by the next day,
they were playing soccer together
											and exchanging addresses
so they could meet after the war.
											That truce kept going
until the officers had to arrive
											and said, ""We will shoot you
											unless you go back
to trying to kill each other.""
											And all it took here was hours
											for these men to develop
a completely new category of ""us,""
											all of us in the trenches here
											on both sides, dying for no damn reason,
											and who is a ""them,""
those faceless powers behind the lines
											who were using them as pawns.
									","
											Nem sempre são necessárias décadas.
											Por vezes, uma mudança extraordinária 
pode acontecer em horas.
											Pensem nas tréguas de Natal 
na I Guerra Mundial, em 1914.
											As potências em guerra 
negociaram umas tréguas breves
											para que os soldados pudessem sair
											recolher corpos na terra-de-ninguém
entre as trincheiras.
											Os soldados britânicos e alemães
											começaram logo a fazê-lo,
											depois ajudaram-se uns aos outros
a carregar os corpos,
											e ajudaram-se uns aos outros
a abrir sepulturas no solo gelado.
											Depois oraram juntos,
											e depois passaram juntos o Natal 
e trocaram presentes.
											No dia seguinte, estavam 
todos juntos a jogar futebol,
											trocaram moradas para
poderem encontrar-se após a guerra.
											As tréguas continuaram,
até que os oficias chegaram e disseram:
											""Vamos fuzilar-vos
											""se não voltarem a tentar
matar-se uns aos outros.""
											Bastaram umas horas
											para estes homens criarem uma 
categoria totalmente nova de ""nós,""
											todos nós aqui nas trincheiras,
dos dois lados,
											a morrer sem razão alguma,
											e quem são ""eles,"" aquelas 
potências sem rosto por detrás das linhas
											que estavam a usá-los com peões.
									","
											No siempre requiere décadas.
											A veces, cambios extraordinarios
pueden pasar en solo horas.
											Consideren la tregua de paz en Navidad
de la 1ª Guerra Mundial en 1914.
											Los poderes gobernantes
negociaron una corta tregua
											para que los soldados salieran,
											recogieran los cuerpos de las trincheras.
											Y de pronto los soldados 
británicos y alemanes
											estaban haciendo eso,

											y ayudándose los unos a los otros 
a cargar muertos,
											y luego ayudándose a
escavar tumbas en la tierra congelada,
											rezando juntos
											y pasando la Navidad juntos 
intercambiando regalos.
											Y al día siguiente, jugando fútbol juntos
											e intercambiando direcciones
para encontrarse tras la guerra.
											Esa tregua siguió
hasta que los oficiales llegaron
											y dijeron: ""Les dispararemos
si no regresan a pelear entre Uds..""
											Y todo lo de aquí fueron unas horas
											para que estos hombres crearan
una nueva categoría de ""nosotros"",
											todos nosotros acá en las trincheras
											en los dos lados, muriendo sin razón,
											y quienes los ""ellos""
son poderes anónimos tras las lineas
											que los usaban como títeres.
									","
											Ça ne prend pas toujours
des dizaines d'années.
											Des changements extraordinaires
peuvent survenir en quelques heures.
											Rappelez-vous la trêve de Noël 1914
pendant la première guerre mondiale.
											Les puissances au pouvoir
ont négocié une courte trêve
											pour permettre aux soldats de sortir
											et ramener les corps de ceux tombés
entre les tranchées du no man's land.
											C'est ce qu'ont fait les soldats
anglais et allemands.
											Ensuite, ils se sont aidés
pour transporter les corps,
											pour creuser les tombes
dans le sol gelé,
											pour prier ensemble
											et pour fêter Noël ensemble,
en s'échangeant des cadeaux.
											Le lendemain,
ils jouaient au foot ensemble
											et échangeaient leurs adresses,
pour se revoir après la guerre.
											Cette trêve a continué
jusqu'à ce que des officiers arrivent
											et disent : « Nous vous tuerons
											si vous ne retournez pas
à essayer de vous tuer. »
											Il n'aura donc fallu que quelques heures
											pour que ces hommes développent
une nouvelle catégorie de « nous »,
											qui sommes dans les tranchées,
											des deux côtés, à donner notre vie
pour aucune bonne raison,
											et « les autres », ces puissances
anonymes derrière les lignes,
											qui les utilisaient comme des pions.
									",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
"
","
","
","
",The biology of our best and worst selves,Robert Sapolsky,15:51,"biology,brain,life,genetics,mind,motivation,personality,nature,physiology,neuroscience,society,science,war,violence"
