en,tr,pt,fr,title,speaker,duration,tags
"
											Let's talk for a minute
about these companies.
											So, I told you — 45 million images
and videos in the US alone last year.
											Those come from just 12 companies.
											Twelve companies, 45 million files
of child sexual abuse material.
											These come from those companies
that have the money
											to build the infrastructure that it takes
to pull this content down.
											But there are hundreds of other companies,
											small- to medium-size companies
around the world,
											that need to do this work,
											but they either: 1) can't imagine that
their platform would be used for abuse,
											or 2) don't have the money to spend
on something that is not driving revenue.
											So we went ahead and built it for them,
											and this system now gets smarter
with the more companies that participate.
									","
											Bir dakikalığına
bu şirketlerden bahsedelim.
											Söylediğimiz gibi — geçen yıl sadece 
ABD'de 45 milyon fotoğraf ve video.
											Bunlar sadece on iki şirketten geldi.
											On iki şirket, çocuk istismarına 
dair 45 milyon dosya.
											Bunlar, içeriği kaldırmak için altyapı
kuracak paraya sahip şirketlerden geldi.
											Oysa dünya üzerinde, küçük ve orta ölçekli
yüzlerce şirketin de bunu yapması gerek.
											Ama ya platformlarının istismar için 
kullanılabileceği akıllarına gelmiyor
											ya da geliri arttırmayacak bir şeye 
harcayacak paraları yok.
											Böylece biz de onların yerine
altyapı kurduk.
											Katılan her yeni şirketle birlikte 
sistem akıllanıyor.
									","
											Falemos por instantes
destas empresas.
											Eu já disse — 45 milhões de imagens
e vídeos, só nos EUA, no ano passado.
											Provêm apenas de 12 empresas.
											Doze empresas, 45 milhões de ficheiros
de materiais de abuso sexual de menores.
											Provêm de empresas
que têm dinheiro
											para criar as infraestruturas necessárias
para acabar com esses conteúdos.
											Mas também há centenas
de outras empresas
											empresas pequenas e médias
pelo mundo inteiro
											que precisam de fazer esse trabalho,
											mas ou 1) não imaginam que a sua
plataforma é usada para abusos,
											ou 2) não têm dinheiro para gastar
numa coisa que não lhes traz lucros.
											Assim, tomámos a iniciativa
de criar um ""software"" para elas.
											Este sistema agora está mais inteligente
com mais empresas a participar.
									","
											Parlons un instant de ces entreprises.
											Je vous disais, 45 millions d'images
et vidéos rien qu'aux US l'année dernière.
											Qui venaient uniquement de 12 entreprises.
											Douze entreprises, 45 millions
de dossiers d'abus d'enfants.
											Venant de ces entreprises
ayant les moyens financiers
											de créer les infrastructures nécessaires
à la suppression de ce contenu.
											Il y a des centaines d'autres entreprises,
											petites à moyennes, tout autour du monde
											qui doivent faire ce travail, mais qui :
											1) soit n'imaginent pas leur plateforme
utilisée pour ce contenu,

											2) soit n'ont pas d'argent à investir si
cela ne leur rapporte pas de bénéfices.
											Nous avons pris l'initiative
de le faire pour eux,
											et plus il y a d'entreprises,
plus ce système est performant.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											Let me give you an example.
											Our first partner, Imgur —
if you haven't heard of this company,
											it's one of the most visited
websites in the US —
											millions of pieces of user-generated
content uploaded every single day,
											in a mission to make the internet
a more fun place.
											They partnered with us first.
											Within 20 minutes
of going live on our system,
											someone tried to upload
a known piece of abuse material.
											They were able to stop it,
they pull it down,
											they report it to the National Center
for Missing and Exploited Children.
											But they went a step further,
											and they went and inspected the account
of the person who had uploaded it.
											Hundreds more pieces
of child sexual abuse material
											that we had never seen.
											And this is where we start
to see exponential impact.
											We pull that material down,
											it gets reported to the National Center
for Missing and Exploited Children
											and then those hashes
go back into the system
											and benefit every other company on it.
											And when the millions of hashes we have
lead to millions more and, in real time,
											companies around the world are identifying
and pulling this content down,
											we will have dramatically increased
the speed at which we are removing
											child sexual abuse material
from the internet around the world.
									","
											Bir örnekle açıklamama izin verin.
											İlk ortağımız, Imgur —
eğer duymadıysanız
											ABD'de en çok ziyaret edilen 
sitelerden biri —
											kullanıcılar tarafından her gün yüklenen
milyonlarca içerikle
											interneti daha eğlenceli bir yer hâline 
getirmeyi hedefliyor.
											Önce bizimle partner oldular.
											Sistemimizi etkinleştirdikten 
yirmi dakika sonra
											birileri istismar materyali 
yüklemeye çalıştı.
											Bunu durdurmayı, içeriği kaldırmayı,
											Kayıp ve İstismara Uğramış Çocuklar 
Ulusal Merkezi'ne bildirmeyi başardılar.
											Bir adım daha ilerlediler
											ve içeriği yükleyen kullanıcının
hesabını tespit ettiler.
											Çocuk cinsel istismarına dair
önceden görmediğimiz yüzlerce parça daha.
											İşte burada üssel etkiyi görmeye başladık.
											O materyali kaldırırız,
											Kayıp ve İstismara Uğramış Çocuklar 
Ulusal Merkezi'ne bildirilir,
											sonra bu hash'ler sisteme geri döner
											ve diğer tüm şirketlere yarar sağlar.
											Elimizdeki bu milyonlarca hash, bizi
milyonlarca başka hash'e yönlendirdiğinde
											aynı zamanda tüm dünyadaki şirketler 
bu içeriği belirleyip kaldırdığında
											çocuk cinsel istismar materyalini
											dünya çapında internetten kaldırma
hızımızı çarpıcı biçimde arttıracağız.
									","
											Vou dar-vos um exemplo.
											O nosso primeiro parceiro, Imgur
											— um dos ""websites""
mais visitados nos EUA —
											milhões de conteúdos criados
pelos utilizadores, todos os dias,
											com o intuito de tornar a Internet
um sítio mais divertido.
											Foram os primeiros
a fazer parceria connosco.
											Ao fim de 20 minutos
de utilizarem o nosso sistema,
											alguém tentou publicar
uma conhecida peça de material abusivo.
											Conseguiram detê-lo,
suprimiram-no,
											denunciaram-no ao Centro Nacional
de Crianças Desaparecidas e Exploradas.
											Mas foram mais longe.
											Inspecionaram a conta da pessoa
que o tinha publicado.
											Centenas de outras peças
de materiais de abuso sexual de crianças
											que nunca tínhamos visto.
											Foi aí que começámos a ver
um impacto exponencial.
											Retirámos esses materiais.
											Denunciámos ao Centro Nacional
de Crianças Desaparecidas e Exploradas.
											e depois, esses ""hashes"" entram no sistema
											e beneficiam todas as outras empresas.
											Quando os milhões de ""hashes"" que temos
levem a mais milhões e, em tempo real,
											as empresas do mundo inteiro
identifiquem e retirem esses conteúdos,
											teremos aumentado drasticamente
a rapidez com que estamos a remover
											materiais de abuso sexual de menores
da Internet de todo o mundo.
									","
											Je vous donne un exemple.
											Notre premier partenaire, Imgur -
l'un des sites
											les plus visités aux États-Unis - 
partage des millions
											de contenus crées
par les utilisateurs chaque jour
											dans le but de faire d'Internet
un endroit plus amusant.
											Ils se sont associés à nous.
											En 20 minutes d'utilisation
de notre système,
											quelqu'un a essayé de publier 
du contenu abusif.
											Ils ont pu l'en empêcher, le supprimer,
											et l'ont signalé au National Center
for Missing and Exploited Children.
											Mais ils sont allés plus loin,
											et ont inspecté le compte de l'utilisateur
qui l'avait publié.
											Ils ont trouvé des centaines d'autres
fichiers d'abus pédosexuels
											qu'ils n'avaient jamais vus.
											C'est là que nous commençons
à voir l'impact exponentiel.
											Nous retirons le contenu,
											le signalons au National Center
for Missing and Exploited Children
											et ces hash sont sauvegardés
par le système
											et les autres entreprises en profitent.
											Quand les millions de hash en créent
d'autres, et qu'en temps réel,
											les entreprises identifient
et retirent le contenu,
											nous augmentons drastiquement
la vitesse à laquelle nous retirons
											le contenu pédopornographique
d'Internet autour du monde.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											But this is why it can't just be
about software and data,
											it has to be about scale.
											We have to activate thousands of officers,
											hundreds of companies around the world
											if technology will allow us
to outrun the perpetrators
											and dismantle the communities
that are normalizing child sexual abuse
											around the world today.
									","
											İşte bu yüzden, sadece 
yazılım ve veriyle ilgili değil,
											ölçekle ilgili olmalı.
											Binlerce görevliyi, dünyadaki
yüzlerce şirketi aktifleştirmeliyiz,
											eğer teknoloji, bugün dünya çapında
saldırganların önüne geçmemize
											ve çocuk cinsel istismarını normalleştiren
toplulukları kaldırmamıza izin verirse.
									","
											Mas é por isso que não podemos
ficar apenas com ""software"" e dados,
											tem de ser uma questão de escala.
											Temos de ativar milhares
de agentes policiais,
											centenas de empresas por todo o mundo,
											se a tecnologia nos permitir,
para nos adiantarmos aos perpetradores
											e desmantelarmos as redes
que normalizam o abuso sexual de menores,
											atualmente, no mundo inteiro.
									","
											Mais il ne peut pas s'agir que
de logiciels et de données,
											il faut que ce soit massif.
											Nous devons engager
des centaines de policiers,
											des centaines d'entreprises
autour du monde
											lorsque la technologie nous permettra
de distancer les agresseurs
											et de démanteler les réseaux
qui normalisent les abus pédosexuels
											tout autour du monde.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											And the time to do this is now.
											We can no longer say we don't know
the impact this is having on our children.
											The first generation of children
whose abuse has gone viral
											are now young adults.
											The Canadian Centre for Child Protection
											just did a recent study
of these young adults
											to understand the unique trauma
they try to recover from,
											knowing that their abuse lives on.
											Eighty percent of these young adults
have thought about suicide.
											More than 60 percent
have attempted suicide.
											And most of them live
with the fear every single day
											that as they walk down the street
or they interview for a job
											or they go to school
											or they meet someone online,
											that that person has seen their abuse.
											And the reality came true
for more than 30 percent of them.
											They had been recognized
from their abuse material online.
									","
											İşte bunu yapmanın zamanı geldi.
											Bunun, çocuklarımız üzerindeki etkisini 
bilmediğimizi daha fazla ileri süremeyiz.
											İstismarı internette yayılan 
ilk nesil büyüdü
											ve genç yetişkinler hâline geldi.
											Kanada Çocuk Koruma Merkezi,
											bu genç yetişkinler hakkında 
araştırma yaptı.
											İstismarlarının devam ettiğini 
bilerek atlatmaya çalıştıkları
											bu benzersiz travmayı 
anlamayı hedeflediler.
											Bu genç yetişkinlerin yüzde sekseni
intiharı düşünmüş.
											Yüzde altmıştan fazlası 
intihara yeltenmiş.
											Ve birçoğu her gün
aynı korkuyu yaşıyormuş:
											sokakta yürürken, iş görüşmesinde,
											okula giderken
											ya da internette biriyle tanıştıklarında
											bu kişinin, istismarını
gördüğü korkusu.
											Yüzde otuzundan fazlasında 
bu korku gerçeğe dönüşmüş.
											İnternetteki istismar materyalleri 
yüzünden tanınmışlar.
									","
											A altura para fazer isso é agora.
											Não podemos continuar a dizer
											que não sabemos o impacto
que isto tem nas crianças.
											A primeira geração de crianças
cujo abuso se tornou viral
											já é hoje uma geração de jovens adultos.
											O Centro Canadiano
para Proteção de Crianças
											fez recentemente um estudo
desses jovens adultos
											para perceber o trauma único
de que tentam recuperar,
											sabendo que o abuso deles
continua vivo.
											80% destes jovens adultos
já pensaram em suicídio.
											Mais de 60% tentaram suicidar-se.
											E a maioria deles vive
com o medo, todos os dias,
											de que, quando vão pela rua,
ou são entrevistados para um emprego
											ou vão para a escola,
											ou encontrem alguém na Internet,
											encontrem uma pessoa que tenha
visto esse abuso.
											Na realidade, isso acontece
a mais de 30% deles.
											São reconhecidos a partir
do material de abuso na Internet.
									","
											Il faut faire cela maintenant.
											Nous ne pouvons plus dire que nous n'en
connaissons pas l'impact sur nos enfants.
											La première génération d'enfants
dont les abus sont devenus viraux
											sont maintenant de jeunes adultes.
											Le Centre Canadien
de Protection de l'Enfance
											a récemment étudié ces jeunes adultes
											afin de comprendre le trauma unique
dont ils doivent se remettre,
											en sachant que leurs abus
sont toujours en ligne.
											80% de ces jeunes adultes
ont pensé au suicide.
											Plus de 60% ont tenté de se suicider.
											La plupart d'entre eux vivent
chaque jour dans la peur
											de marcher dans la rue,
de passer un entretien,
											d'aller à l'école
											ou de faire des rencontres en ligne,
											et que leurs interlocuteurs
aient vu les abus qu'ils ont subis.
											C'est ce qui est arrivé à 30% d'entre eux.
											Ils ont été reconnus de ces abus en ligne.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											This is not going to be easy,
											but it is not impossible.
											Now it's going to take the will,
											the will of our society
											to look at something
that is really hard to look at,
											to take something out of the darkness
											so these kids have a voice;
											the will of companies to take action
and make sure that their platforms
											are not complicit in the abuse of a child;
											the will of governments to invest
with their law enforcement
											for the tools they need to investigate
a digital first crime,
											even when the victims
cannot speak for themselves.
									","
											Kolay olmayacak
											ama imkânsız da değil.
											Bunu başarmak için
istekli olmamız gerekiyor.
											Toplumumuzun iradesine,
											bakması çok zor olan
bir şeye bakma isteğine,
											karanlıktan bir şey çıkarma
isteğine ihtiyacımız var ki
											bu çocuklar söz sahibi olabilsinler.
											Şirketlerin harekete geçmesine
											ve platformlarının, çocuk istismarında 
suç ortağı olmadığına emin olmasına
											ve kurbanlar kendi adlarına 
konuşamadıklarında bile
											dijital suçu araştırmada
ihtiyaç duydukları ekipmanlar için
											hükûmetlerin, kolluk kuvvetlerine
yetki vermesine ihtiyacımız var.
									","
											Isto não vai ser fácil
											mas não é impossível.
											É preciso ter vontade,
											a vontade da nossa sociedade
											para olhar para uma coisa
que é difícil de ver,
											para tirar uma coisa das trevas
											para que estes miúdos tenham uma voz;
											a vontade das empresas de agir
e de assegurar que as suas plataformas
											não são cúmplices no abuso duma criança;
											a vontade dos governos de investir
nas forças da aplicação da lei
											para terem as ferramentas de que precisam
para investigar o crime digital,
											mesmo quando as vítimas
não podem falar por si mesmas.
									","
											Cela ne va pas être facile,
											mais ce n'est pas impossible.
											Cela va nécessiter la volonté,
											la volonté de notre société
											de voir quelque chose
qui est difficile à regarder,
											de sortir quelque chose de l'obscurité
											afin que ces enfants soient entendus ;
											la volonté des entreprises d'agir
et de s'assurer que leurs plateformes
											ne sont pas complices de ces abus ;
											la volonté du gouvernement
et des forces de l'ordre d'investir
											dans les outils nécessaires
dans les premiers crimes numériques,
											même quand les victimes
ne peuvent pas parler.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											This audacious commitment
is part of that will.
											It's a declaration of war
against one of humanity's darkest evils.
											But what I hang on to
											is that it's actually
an investment in a future
											where every child can simply be a kid.
									","
											Bu cesur bağlılık, iradenin bir parçası.
											İnsanlığın en büyük düşmanlarından birine 
karşı açılan bir savaşın bildirgesi.
											Ama asıl tutunduğum,
											bu aslında geleceğe dair bir yatırım,
											her çocuğun sadece çocuk
olduğu bir gelecek.
									","
											Este compromisso audacioso
faz parte dessa vontade.
											É uma declaração de guerra
contra um dos piores males da humanidade.
											Mas eu acredito plenamente
											que é um investimento num futuro
											em que todas as crianças 
possam ser apenas uma criança.
									","
											Cet engagement audacieux s'inscrit
dans cette volonté.
											C'est une déclaration de guerre contre
l'un des pires démons de l'humanité.
											Ce à quoi je m'accroche,
											c'est que c'est un investissement
pour un avenir
											où chaque enfant peut simplement
être un enfant.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Obrigada.
									","
											Merci.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
