en,fr,pt,tr,title,speaker,duration,tags
"
											In museums, a typical visitor spends
less than 30 seconds with a work of art,
											and I often watch people wander
from label to label,
											searching for information,
											as though the entire story
of a work of art
											could be contained
in that one 80-word text.
											But in the desert,
there are no gatekeepers
											and no placards explaining the art,
just natural curiosity.
											You see a work on the horizon,
and you ride towards it.
											When you arrive, you walk all around it,
											you touch it, you test it.
											Is it sturdy enough to climb on?
Will I be impaled by it?
									","
											Dans les musées, un visiteur type passe
moins de 30 secondes avec une œuvre,
											je regarde souvent les gens errer
de cartel en cartel,
											à la recherche d'information,
											comme si toute l'histoire
d'une œuvre d'art
											pouvait tenir dans un texte de 80 mots.
											Mais dans le désert,
il n'y a pas de gardiens
											ni de panneaux expliquant l'art,
juste la curiosité naturelle.
											Vous voyez une œuvre à l'horizon
et vous allez vers elle.
											Quand vous arrivez,
vous en faites le tour,
											vous la touchez, vous l'essayez.
											Est-ce assez robuste pour être escaladé ?
Vais-je finir empalé ?
									","
											Nos museus, um visitante normal
											passa menos de 30 segundos
diante de uma obra de arte
											e eu já vi muitas vezes pessoas
a vaguear de tabela em tabela
											à procura de informações,
											como se toda a história
de uma obra de arte
											pudesse estar contida
num texto de 80 palavras.
											Mas, no deserto, não há vigilantes
											nenhum cartaz explica a arte,
só a curiosidade natural.
											Vemos uma obra no horizonte
e avançamos para ela.
											Quando lá chegamos,
andamos à volta dela,
											tocamos-lhe, testamo-la.
											Será suficientemente sólida
para treparmos?
											Ficaremos empalados nela?
									","
											Müzeye giden tipik bir ziyaretçi
bir sanat eserine 30 saniye ayırır
											ve çoğu zaman onları bir etiketten
diğerine gezinirken görürüm,
											bilgi edinmek isterler,
											sanki bir sanat eserinin bütün öyküsü
											o 80 kelimelik metne sığabilirmiş gibi.
											Ama çölde görevliler yok,
											eseri anlatan levhalar yok,
sadece doğal merak var.
											Ufukta bir eser görüyorsun 
ve oraya doğru gidiyorsun.
											Oraya ulaştığında,
eserin etrafında dolaşıyorsun,
											ona dokunuyor, test ediyorsun.
											""Acaba tırmansam sağlam mıdır?
Kazığa geçmeyelim sonra?""
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											Art becomes a place
for extended interaction,
											and although the display
might be short-lived,
											the experience stays with you.
									","
											L'art devient un lieu
d'interaction prolongée
											et même si l'exposition
peut être de courte durée,
											l'expérience reste avec vous.
									","
											A arte torna-se um local
para uma interação alargada
											e, embora a exibição
possa ser de curta duração,
											a experiência fica connosco.
									","
											Sanat, geniş çaplı bir etkileşim
zemini hâline geliyor
											ve sergi kısa ömürlü olsa bile
											deneyim sizinle kalıyor.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											Nowhere is that truer at Burning Man
than at the Temple.
											In 2000, David Best and Jack Haye
built the first Temple,
											and after a member of their team
was killed tragically in an accident
											shortly before the event,
											the building became a makeshift memorial.
											By itself, it's a magnificent
piece of architecture,
											but the structure is only a shell
until it disappears
											under a thick blanket of messages.
											""I miss you.""
											""Please forgive me.""
											""Even a broken crayon still colors.""
											Intimate testaments to the most
universal of human experiences,
											the experience of loss.
											The collective emotion in this place
is overpowering and indescribable,
											before it's set afire
on the last night of the event.
									","
											Cela n'est jamais aussi vrai
à Burning Man que dans le Temple.
											En 2000, David Best et Jack Haye
ont construit le premier Temple
											et après la mort tragique d'un membre
de leur équipe dans un accident
											peu avant l'événement,
											l'édifice est devenu
un mémorial improvisé.
											En elle-même, c'est une œuvre
architecturale splendide,
											mais la structure n'est qu'une enveloppe
jusqu'à sa disparition
											sous une épaisse couche de messages.
											« Tu me manques »
											« Pardonne-moi »
											« Même un crayon brisé colorie encore »
											Des témoignages intimes des expériences
humaines les plus universelles,
											le sentiment de perte.
											L'émotion collective dans ce lieu
est écrasante et indescriptible,
											avant qu'il ne soit brûlé
le dernier soir de l'événement.
									","
											Em parte alguma é mais verdade
em Burning Man do que no ""Templo"".
											Em 2000, David Best e Jack Haye
construíram o primeiro templo.
											Depois de um membro da equipa
ter morrido tragicamente num acidente
											pouco antes do evento,
											o edifício tornou-se
num memorial improvisado.
											Só por si, é uma peça
de arquitetura magnífica,
											mas a estrutura é apenas
uma concha, até que desaparece
											sob um espesso manto de mensagens.
											""Sinto a tua falta"".
											""Perdoa-me"",
											""Mesmo partido, um lápis ainda pinta"".
											Testemunhos íntimos para a experiência
mais universal dos seres humanos,
											a experiência da perda.
											Esta emoção coletiva neste local
é avassaladora e indescritível,
											antes de ser queimada
na última noite do evento.
									","
											Bunun en açık örneği 
Burning Man'deki Tapınak.
											İlk Tapınak 2000 yılında,
David Best ve Jack Haye tarafından yapıldı
											ve etkinlikten hemen önce, 
takım üyelerinden biri
											trajik bir kazayla ölünce
											yapı kendiliğinden bir anıta dönüştü.
											Kendisi muhteşem bir mimari eser
											ama kalın bir mesaj örtüsü altında 
yok olana kadar
											bir kabuk oluyor sadece.
											""Seni özledim.""
											""Lütfen beni affet.""
											""Kırık kalemler de çiçek çizer.""
											Evrensel insani yaşanmışlıkların
en içten ifadeleri,
											gidenlerin yankıları.
											Etkinlikteki son gecede, 
ateşe verilmeden önceki
											kolektif duygu çok kuvvetli 
ve tarif edilemez.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											Every year, something compels people
from all different walks of life,
											from all over the world,
											to go out into the desert and make art
											when there is no money in it.
											The work's not always refined,
											it's not always viable,
											it's not even always good,
											but it's authentic and optimistic
in a way we rarely see anywhere else.
											In these cynical times,
											it's comforting to know that we're still
capable of great feats of imagination,
											and that when we search for connection,
											we come together and build
cathedrals in the dust.
									","
											Chaque année, quelque chose pousse
des gens de divers horizons,
											venus du monde entier,
											à aller dans le désert
pour créer des œuvres d'art
											sans gagner d'argent.
											Les œuvres ne sont pas toujours raffinées,
											pas toujours viables,
											pas toujours de bonne qualité,
											mais elles sont authentiques, optimistes
comme on le voit rarement ailleurs.
											En ces temps cyniques,
											il est réconfortant de savoir
											que nous pouvons encore
réaliser des exploits d'imagination
											et que quand nous cherchons
à tisser des liens,
											nous nous réunissons et créons
des cathédrales dans la poussière.
									","
											Todos os anos, há qualquer coisa
											que impele pessoas de todos os
diferentes tipos de vida,
											de todos os cantos do mundo,
											a partir para o deserto
e a fazer arte,
											apesar de não haver 
dinheiro nenhum em jogo.
											A obra nem sempre está refinada,
											nem sempre é viável,
											e nem sempre é boa.
											Mas é autêntica e otimista
											de uma forma que raramente
vemos noutro local.
											Nestes tempos cínicos,
											é reconfortante saber
											que ainda somos capazes
de grandes feitos de imaginação,
											e que, quando procuramos uma ligação,
											nos juntamos e criamos
catedrais na areia.
									","
											Bu işte hiç para olmadığı hâlde 
her yıl, hayatın çeşitli katmanlarından,
											dünyanın her yerinden,
											insanları bu çöle gelmeye
											ve sanat yapmaya zorlayan bir şey var.
											Eserler her zaman rafine değil,
											hepsi kalıcı değil,
											hatta iyi bile değil
											ama başka yerde pek göremediğimiz
bir biçimde sahici ve iyimserler.
											Böyle çıkarcı bir çağda
											hâlâ büyük bir hayal gücü 
marifeti ortaya koyabildiğimizi
											ve bir bağ arayıp bir araya geldiğimizde
											tozun toprağın içinde mabetler inşa
edebildiğimizi görmek teselli veriyor.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											Forget the price tags.
											Forget the big names.
											What is art for in our contemporary
world if not this?
									","
											Oubliez le prix.
											Oubliez les grands noms.
											A quoi sert l'art dans notre monde
contemporain si ce n'est à cela ?
									","
											Esqueçam as etiquetas com o preço.
											Esqueçam os nomes importantes.
											Para que serve a arte no nosso mundo
contemporâneo, se não para isto?
									","
											Fiyat etiketlerini boş ver.
											Büyük isimleri boş ver.
											Çağdaş dünyada sanatın varlık nedeni
eğer bu değilse, o zaman ne?
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											Thank you.
									","
											Merci.
									","
											Obrigada.
									","
											Teşekkür ederim.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkış)
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
