en,pt,fr,tr,de,title,speaker,duration,tags
"
											So let me tell you how we do this.
											First, like I said, we start off
with a simple blood test —
											no radiation, no complicated equipment —
											a simple blood test.
											Then the blood is shipped to us,
											and what we do
is extract the DNA out of it.
											While your body is mostly healthy cells,
											most of the DNA that's detected
will be from healthy cells.
											However, there will be a small amount,
less than one percent,
											that comes from the cancer cells.
											Then we use molecular biology methods
to be able to enrich this DNA
											for areas of the genome which are known
to be associated with cancer,
											based on the information
from the cancer genomics projects.
											We're able to then put this DNA
into DNA-sequencing machines
											and are able to digitize the DNA
into A's, C's, T's and G's
											and have this final readout.
											Ultimately, we have information
of billions of letters
											that output from this run.
											We then apply statistical
and computational methods
											to be able to find
the small signal that's present,
											indicative of the small amount
of cancer DNA in the blood.
									","
											Vou explicar como fazemos isso.
											Primeiro, começamos
com uma simples análise ao sangue
											— sem radiações,
sem equipamentos complicados —
											uma simples análise ao sangue.
											Depois o sangue é-nos enviado
											e nós extraímos-lhe o ADN.
											Como o nosso corpo é sobretudo
formado por células saudáveis,
											a maior parte do ADN que detetamos
será de células saudáveis.
											Mas haverá uma pequena quantidade
— menos de 1% —
											que provém das células cancerosas.
											Depois, usamos métodos
de biologia molecular
											para enriquecer este ADN
											nas áreas do genoma que, sabemos,
estão associadas ao cancro,
											com base nas informações
dos projetos genómicos do cancro.
											Conseguimos assim colocar este ADN
nas máquinas de sequenciação do ADN
											e conseguimos digitalizar o ADN
em A, C, T e G
											e ter esta leitura final.
											Por fim, temos a informação
de milhares de milhões de letras
											que resultam deste processo.
											Depois aplicamos métodos
estatísticos e informáticos
											para conseguirmos encontrar
o mais pequeno sinal presente,
											indicador da pequena quantidade
de ADN canceroso no sangue.
									","
											Laissez-moi expliquer
comment on fait.
											Premièrement, nous commençons
avec une simple prise de sang —
											pas de radiation, pas d'équipement
compliqué —
											une simple prise de sang.
											Ensuite, le sang nous est envoyé,
											et nous extrayons l'ADN 
de ce test sanguin.
											Alors que le corps est composé
de cellules en bonne santé,
											la plupart de l'ADN détecté
proviendra de cellules en bonne santé.
											Il y aura quand-même une petite partie,
moins d'1%,
											qui proviendra des cellules cancéreuses.
											Ensuite on utilise des méthodes 
de biologie moléculaire
											afin d'enrichir cet ADN
											pour les endroits du génome qui sont
connus pour être associées au cancer,
											selon les informations des 
projets des génomes du cancer.
											Ensuite, nous mettons
cet ADN dans les machines de séquençage
											et nous pouvons numériser
l'ADN en A, C, T et G
											afin d'avoir la lecture finale.
											Pour finir, nous avons des information 
de milliards de lettres
											qui ressortent de cette série.
											Ensuit, nous appliquons des méthodes
statistiques et informatiques
											afin de trouver
le petit signal présent,
											qui indique une petite quantité d'ADN
du cancer dans le sang.
									","
											Nasıl yaptığımızı anlatayım.
											İlk olarak dediğim gibi basit
bir kan tahlili ile başlıyoruz.
											Radyasyon veya teknik ekipman yok,
											basit bir kan tahlili
											Daha sonra kan bize ulaştığında,
											yaptığımız şey DNA'yı kandan ayırmak.
											Vücudunuzun çoğu sağlıklı hücreler
olduğundan dolayı
											Tespit edilen DNA'nın çoğu da
sağlıklı hücrelerden oluyor.
											fakat küçük bir miktar DNA,
hatta 1%'den daha da düşük,
											bu kanserli hücrelerden geliyor.
											Sonra bu DNA'yı güçlendirmek için
kanserle bağlantılı genom kısımlarında
											kanser genonu projelerinden
elde ettiğimiz bilgiye dayanarak
											moleküler biyoloji 
yöntemleri kullanıyoruz.
											Elde ettiğimiz DNA'yı
DNA eşleme makinesine koyuyoruz.
											Bu sayede DNA'yı
A,C,T,G bileşenlerine ayırabiliyor
											ve son çıktıyı alabiliyoruz.
											Sonuç olarak
bu süreçten çıkan milyarlarca
											bilgi mektubu elde ediyoruz.
											Daha sonra biz istatistik
ve hesaplama yöntemleri kullanarak
											bu küçük işaretleri bulmaya çalışıyoruz,
											Kanın içindeki küçük kanser DNA'sı
sayesinde kanseri tespit edebiliyoruz.
									","
											Und so funktioniert es:
											Wie gesagt, beginnen wir als 
erstes mit einem einfachen Bluttest –
											keine Strahlung, 
kein kompliziertes Equipment –
											ein einfacher Bluttest.
											Das Blut wird an uns geliefert
											und wir extrahieren die DNA.
											Da der Körper hauptsächlich 
aus gesunden Zellen besteht,
											ist der Großteil der erfassten 
DNA von gesunden Zellen.
											Es gibt jedoch eine kleine Menge, 
weniger als ein Prozent,
											die von Krebszellen stammt.
											Wir benutzen dann 
molekularbiologische Methoden,
											um die Teile der DNA zu vervielfältigen,
											die bekannterweise 
mit Krebs assoziiert sind,
											basierend auf den Informationen 
der Krebsgenom-Projekte.
											Dann können wir die DNA
mittels DNA-Sequenzier-Geräten
											digital als As, Cs, Ts und Gs darstellen
											und kriegen diese finale Anzeige.
											Letztendlich erhalten wir Informationen 
in Form von Milliarden von Buchstaben
											als Ergebnis dieser Untersuchung.
											Dann benutzen wir statistische
und rechnergestützte Methoden,
											um das kleine Signal zu finden,
											das auf eine kleine Menge 
Krebs-DNA hinweist.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											So does this actually work in patients?
											Well, because there's no way
of really predicting right now
											which patients will get cancer,
											we use the next best population:
											cancers in remission;
											specifically, lung cancer.
											The sad fact is, even with the best drugs
that we have today,
											most lung cancers come back.
											The key, then, is to see
											whether we're able to detect
these recurrences of cancers
											earlier than with standard methods.
									","
											Será que isto funciona
em doentes?
											Como não há forma de prever
neste momento
											que pacientes irão ter um cancro,
											usamos a população
com cancros em remissão;
											especificamente, o cancro do pulmão.
											Infelizmente, mesmo com os melhores
medicamentos de que dispomos hoje,
											a maior parte dos cancros de pulmão
regressa.
											O importante é ver
											se conseguimos detetar
essa recorrência de cancros
											mais cedo do que os métodos atuais.
									","
											Alors, est-ce que ça fonctionne
réellement avec des patients ?
											Eh bien, comme il n'est vraiment possible
de prévoir maintenant
											quels patients attraperont le cancer,
											nous utilisons ceux 
qui s'en rapprochent le plus :
											les cancers en remission ;
											et plus spécifiquement, 
le cancer du poumon.
											Malheureusement, même avec les meilleurs
médicaments d'aujourd'hui,
											la plupart des cancers du poumon 
reviennent.
											L'élément important est de voir
											si nous sommes capables de dépister
ces cancers récurrents
											plus tôt qu'avec des méthodes standard.
									","
											Peki bu gerçekten hastalar 
üzerinde işe yarıyor mu?
											Şu anda hangi hastaların 
kanser olacağını
											gerçekten öngöremesek de
											En iyi ikinci popülasyonu kullanıyoruz:
											hafifleme düzeyindeki kanser,
											özellikle karaciğer kanseri.
											Üzücü olan şey en iyi ilaçları 
kullanmamıza rağmen
											çoğu akciğer kanser geri dönüyor.
											Asıl kilit nokta ise
											biz bu kanserin geri dönüşünü
diğer standart metotlardan
											daha hızlı tespit edebiliyoruz.
									","
											Und funktioniert das 
wirklich in Patienten?
											Da wir zur Zeit keine 
Möglichkeit haben, vorherzusagen
											welche Patienten an 
Krebs erkranken werden,
											benutzen wir die nächstbeste Population:
											Krebs in Remission,
											genauer gesagt, Lungenkrebs.
											Sogar mit den besten Arzneimitteln, 
die es heutzutage gibt,
											kommen leider die meisten 
Lungenkrebse zurück.
											Das Entscheidende ist herauszufinden,
											ob wir die Rückkehr des Krebses 
früher entdecken können
											als mit Standardmethoden.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											We just finished a major trial
											with Professor Charles Swanton
at University College London,
											examining this.
											Let me walk you through
an example of one patient.
											Here's an example of one patient
who undergoes surgery
											at time point zero,
											and then undergoes chemotherapy.
											Then the patient is under remission.
											He is monitored using clinical exams
and imaging methods.
											Around day 450, unfortunately,
the cancer comes back.
											The question is:
Are we able to catch this earlier?
											During this whole time,
we've been collecting blood serially
											to be able to measure
the amount of ctDNA in the blood.
											So at the initial time point, as expected,
											there's a high level
of cancer DNA in the blood.
											However, this goes away to zero
in subsequent time points
											and remains negligible
after subsequent points.
											However, around day 340, we see the rise
of cancer DNA in the blood,
											and eventually, it goes up higher
for days 400 and 450.
									","
											Acabámos há pouco uma grande experiência
											com o Professor Charles Swanton
no University College London,
											examinando isto.
											Vou mostrar-vos um exemplo de um doente.
											Este é o exemplo de um doente
que sofre uma cirurgia
											no ponto zero
											e depois, passa pela quimioterapia.
											Depois, o doente está em remissão.
											É acompanhado, usando exames clínicos
e métodos de imagiologia.
											Por volta do dia 450, infelizmente,
o cancro regressa.
											A questão é:
Podíamos detetá-lo mais cedo?
											Durante todo este tempo,
recolhemos amostras de sangue
											para podermos medir a quantidade
de ADN canceroso no sangue.
											No ponto inicial, conforme esperado,
											há um alto nível de ADN
canceroso no sangue.
											Mas este passa a zero
na subsequente etapa de tempo
											e mantém-se negligenciável
depois dessas etapas.
											Contudo, por volta do dia 340,
											vemos o aumento do ADN
canceroso no sangue,
											e, por fim, vai subindo
durante os dias 400 e 450.
									","
											Nous venons de terminer 
un essai majeur
											avec le professeur Charles Swanton à
l'University College de Londres,
											à ce sujet.
											Laissez-moi vous montrer un exemple
avec un patient.
											C'est l'exemple d'un patient qui
recourt à la chirurgie
											à un moment donné,
											et doit ensuite recourir
à la chimiothérapie.
											Ensuite, le patient 
se trouve en rémission.
											Il est surveillé à l'aide d'examens
cliniques et de l'imagerie médicale.
											Autour du 450ème jour, malheureusement,
le cancer revient.
											La question est : est-on
capables de le dépister avant ?
											Pendant tout ce temps, nous avons
collecté continuellement du sang
											afin de mesurer la 
quantité de ADNct dans le sang.
											Donc, au point de départ, comme prévu,
											il y a un grand niveau d'ADN
cancéreux dans le sang.
											Cependant, il disparaît ensuite
											et reste négligeable 
après plusieurs mesures .
											Cependant, autour du 340ème jour,
											nous voyons la montée de l'ADN cancéreux 
dans le sang,
											et pour finir, il remonte entre le 400
et le 450ème jour.
									","
											Büyük bir denemeyi yeni bitirdik,
											London Üniversite'sinden
Profesör Charles Swanton'la birlikte
											bu projeyi inceledik.
											Bir hasta örneğini size 
anlatmama izin verin.
											Burada ameliyat geçiren bir hastanın
											sıfırdan örneği var
											ve sonra kemoterapi alıyor.
											Hastalığın hafifleme süreci
											klinik ekipmanlar ve projeksiyon
yöntemleri kullanılarak resmedildi.
											Yaklaşık 450. günde ne yazık ki
kanser nüksetti.
											Soru şu:
Bu kanseri önceden tespit edebilir miydik?
											Bütün zaman boyunca
düzenli olarak kan aldık.
											Kandaki ctDNA miktarını ölçmek için
											İlk başta beklediğimiz üzere,
											Kanda yüksek miktarda 
kanser DNA'sı bulunuyordu.
											Ancak daha sonraki periyotlarda
bu miktar sıfıra doğru ilerliyor,
											diğer zamanlarda da ihmal edilebilecek
kadar küçük miktarlar.
											Ancak 340. gün civarında kandaki
kanser DNA'sının yükselişini görebiliriz.
											En sonunda, 400 ve 450. günler arasında
daha da yükseliyor.
									","
											Wir haben gerade
eine große klinische Studie
											mit Professor Charles Swanton
am University College London beendet,
											die das untersuchte.
											Lassen Sie es mich das anhand
eines Patienten genauer erklären.
											Hier ist ein Beispiel eines Patienten, 
der zum Zeitpunkt Null operiert wird
											und dann eine Chemotherapie erhält.
											Der Patient ist dann in Remission.
											Er wird durch klinische Untersuchungen
und bildgebende Verfahren beobachtet.
											Um den Tag 450 herum 
kommt der Krebs leider zurück.
											Die Frage ist: 
Können wir das früher erkennen?
											Die ganze Zeit über 
nahmen wir regelmäßig Blut ab,
											um die Menge an Krebs-DNA
im Blut zu bestimmen.
											Wie erwartet, ist am ersten Zeitpunkt
											die Krebs-DNA Menge im Blut hoch.
											Die Menge nimmt jedoch
zu den nachfolgenden Zeitpunkten ab
											und verschwindet fast vollständig 
zu späteren Zeitpunkten.
											Etwa am Tag 340 sehen wir einen 
Anstieg von Krebs-DNA im Blut
											und letztendlich einen noch höheren 
Anstieg an den Tagen 400 und 450.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											Here's the key, if you've missed it:
											At day 340, we see the rise
in the cancer DNA in the blood.
											That means we are catching this cancer
over a hundred days earlier
											than traditional methods.
											This is a hundred days earlier
where we can give therapies,
											a hundred days earlier
where we can do surgical interventions,
											or even a hundred days less
for the cancer to grow
											or a hundred days less
for resistance to occur.
											For some patients, this hundred days
means the matter of life and death.
											We're really excited
about this information.
									","
											O segredo está aqui, se bem repararam.
											No dia 340, vemos o aumento
no ADN do cancro no sangue.
											Isso significa que detetámos
este cancro mais de cem dias antes
											do que os métodos tradicionais.
											São cem dias mais cedo
em que podemos fazer terapia,
											cem dias mais cedo em que podemos
fazer intervenções cirúrgicas,
											cem dias menos
para o cancro se desenvolver
											ou cem dias menos
para ocorrer uma resistência.
											Para alguns doentes, estes cem dias
são uma questão de vida ou morte.
											Estamos muito animados
com esta informação.
									","
											Voilà la clé de l'histoire, 
si vous l'avez manquée :
											au 340ème jour, nous voyons la montée de
l'ADN cancéreux dans le sang.
											Cela signifie qu'on dépiste ce cancer
plus d'une centaine de jours
											avant les méthodes traditionnelles.
											C'est cent jours plus tôt,
où l'on peut donner des médicaments,
											cent jours plut tôt,
où l'on peut faire de la chirurgie,
											ou même cent jours de moins,
où le cancer ne grandit pas
											ou cent jours de moins,
où la résistance se produit.
											Pour certains patients, ces cent jours
sont une question de vie ou de mort.
											Nous sommes vraiment heureux
de cette information.
									","
											Eğer kaçırdıysanız anahtar kelime burada,
											340. gün civarında kandaki DNA miktarının
yükselişini görebiliyoruz.
											Bu demek oluyor ki
geleneksel metotlardan 100 gün önce
											kanseri tespit edebildik.
											Bu 100 gün öncesinde
terapiler yapabiliyorduk.
											100 gün önceden
cerrahi işlemler yapabiliyorduk
											veya kanserin iyileşmesi için
											veya tepkime olmadan önce
100 gün kazandık.
											Bazı hastalar için bu 100 gün
ölüm kalım meselesidir.
											Biz bu bilgiyle gerçekten 
çok heyecanlandık.
									","
											Hier ist das Entscheidende, 
falls Sie es verpasst haben:
											Am Tag 340 sehen wir einen 
Anstieg der Krebs-DNA im Blut.
											Das bedeutet, wir erkennen den Krebs 
mehr als hundert Tage früher
											als traditionelle Methoden.
											Das gibt uns hundert mehr 
Tage für Behandlungen,
											hundert mehr Tage für Operationen,
											hundert weniger Tage für 
das Wachstum des Krebses
											und hundert weniger Tage 
für das Auftreten von Resistenzen.
											Für manche Patienten machen diese 
hundert Tage Leben oder Tod aus.
											Diese Informationen haben uns begeistert.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											Because of this assignment,
we've done additional studies now
											in other cancers,
											including breast cancer, lung cancer
											and ovarian cancer,
											and I can't wait to see how much earlier
we can find these cancers.
									","
											Na sequência desta investigação
fizemos estudos adicionais
											noutros cancros,
											incluindo cancro da mama,
cancro do pulmão e cancro do ovário.
											Estou ansioso por saber
com quanta antecedência
											conseguimos descobrir estes cancros.
									","
											Grâce à tout cela, nous avons
fait des recherches additionnelles
											sur d'autres cancers,
											y compris le cancer du sein, du poumon
											et des ovaires,
											et je suis impatient de voir
											avec combien d'avance 
nous dépisterons ces cancers
									","
											Çünkü bu görevlendirme yüzünden
diğer kanser türlerinde
											ek çalışmalar yaptık,
											göğüs kanseri dahil olmak üzere,
karaciğer kanseri,
											rahim kanseri,
											bu kanserleri de erkenden teşhis
edebilme umuduyla sabırsızlanıyorum.
									","
											Diesen Erkenntnissen folgten weitere 
Studien in anderen Krebsarten,
											einschließlich Brustkrebs,
Lungenkrebs und Eierstockkrebs.
											Ich kann es nicht erwarten zu sehen,
											wieviel früher wir
diese Krebsarten finden können.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											Ultimately, I have a dream,
											a dream of two vials of blood,
											and that, in the future, as part of all
of our standard physical exams,
											we'll have two vials of blood drawn.
											And from these two vials of blood
we will be able to compare
											the DNA from all known
signatures of cancer,
											and hopefully then detect cancers
months to even years earlier.
											Even with the therapies we have currently,
											this could mean that millions
of lives could be saved.
											And if you add on to that
recent advancements in immunotherapy
											and targeted therapies,
											the end of cancer is in sight.
									","
											Por fim, eu tenho um sonho,
											um sonho com dois frasquinhos de sangue:
											que, no futuro, incluídos 
em todos os exames físicos de rotina
											nos recolham dois frasquinhos de sangue.
											A partir desses dois frasquinhos de sangue
poderemos comparar
											o ADN de todas as assinaturas
conhecidas de cancro,
											e detetar cancros, com a antecedência
de meses ou mesmo de anos.
											Mesmo com as terapias
de que dispomos hoje,
											isso pode significar que
poderemos salvar milhões de vidas.
											Se a isso acrescentarmos
os recentes progressos na imunoterapia
											e as terapias dirigidas,
											temos à vista o fim do cancro.
									","
											Pour finir, j'ai un rêve,
											un rêve de deux fioles de sang,
											et qu'un jour, dans le futur, dans tous
nos examens médicaux standard,
											on nous prendra deux fioles de sang.
											Et à partir de ces deux fioles de sang,
nous pourrons comparer
											l'ADN de toutes les signatures
des cancers,
											et dépister les cancers des mois,
voire des années plus tôt.
											Même avec les thérapies
que nous avons actuellement,
											cela signifie que des millions de vies
pourraient être sauvées.
											Si vous ajouter à cela les récentes
avancées en immunothérapie,
											et en thérapies ciblées,
											la fin du cancer est proche.
									","
											Sonuç olarak bir hayalim var,
											İki şişe kan ile ilgili bir hayal,
											gelecekte bizim standart fiziksel 
muayenelerimizin bir parçası gibi
											iki tüp alınmış kanımız var.
											Bu iki şişe kan ile DNA'dan
											tüm kanser belirtilerini
karşılaştırabiliyoruz
											ve umuyorum ki bu kanserleri aylar önce
hatta yıllar önce tespit edebiliyoruz.
											Şu anki terapilerimizle birlikte bile,
											milyonlarca hayat kurtarılabilir demek bu.
											İmmünoterapi'deki son gelişmeler
ve hedef terapileri de
											buna eklerseniz,
											Kanserin sonu göründü demektir.
									","
											Schlussendlich habe ich den Traum
											von zwei Blutröhrchen
											und dass in der Zukunft als Teil unserer 
normalen körperlichen Untersuchungen
											zwei Röhrchen Blut abgenommen werden.
											Mithilfe dieser zwei 
Blutröhrchen werden wir
											die DNA aller bekannten 
Krebs-Signaturen vergleichen können
											und hoffentlich Krebserkrankungen 
Monate oder sogar Jahre früher aufspüren.
											Selbst mit den aktuell 
verfügbaren Therapien
											könnten so Millionen 
von Leben gerettet werden.
											Und rechnet man hierzu noch die 
neuesten Fortschritte in der Immuntherapie
											und den zielgerichteten Therapien hinzu,
											ist das Ende des Krebses nahe.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											The next time you hear the word ""cancer,""
											I want you to add to the emotions: hope.
											Hold on.
											Cancer researchers all around the world
are working feverishly
											to beat this disease,
											and tremendous progress is being made.
									","
											Na próxima vez que ouvirem
a palavra ""cancro"",
											quero que acrescentem
as emoções: a esperança.
											Aguentem.
											Os investigadores do cancro,
no mundo inteiro,
											trabalham freneticamente,
para vencer esta doença
											e estão a ser feitos tremendos avanços.
									","
											La prochaine fois que
vous entendrez le mot « cancer »,
											j'aimerais que vous ajoutiez le mot :
espoir.
											Ayez confiance.
											Les oncologues du monde entier
travaillent avec ferveur
											afin de battre cette maladie,
											et des progrès incroyables 
sont en cours.
									","
											Bir dahaki sefere
""kanser"" kelimesini duyduğunuzda
											Size şu duyguyu hissetirmek istiyorum:
Umut.
											Bekleyin,
											Dünya'nın dört bir yanından kanser 
araştırmacıları bu hastalığı yenmek içim
											çok sıkı çalışıyorlar.
											Muazzam bir gelişme kaydedildi.
									","
											Ich will, dass Sie das nächste Mal, 
wenn Sie das Wort ""Krebs"" hören,
											""Hoffnung"" zu den Gefühlen zu ergänzen.
											Halten Sie durch.
											Krebsforscher auf der ganzen Welt 
arbeiten fieberhaft daran,
											diese Erkrankung zu besiegen,
											und es werden gewaltige 
Fortschritte gemacht.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											This is the beginning of the end.
											We will win the war on cancer.
											And to me, this is amazing news.
									","
											Isto é o princípio do fim.
											Havemos de ganhar a guerra ao cancro.
											Quanto a mim, é uma notícia espantosa.
									","
											C'est le début de la fin.
											Nous gagnerons la guerre contre le cancer.
											Et pour moi, c'est 
une nouvelle incroyable.
									","
											Bu sonun başlangıcı.
											Kanserle olan savaşımızı kazanacağız.
											Benim için bunlar harika haberler.
									","
											Das ist der Anfang vom Ende.
											Wir werden den Kampf 
gegen den Krebs gewinnen.
											Und ich finde, 
das sind großartige Nachrichten.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											Thank you.
									","
											Obrigado.
									","
											Merci.
									","
											Teşekkür ederim.
									","
											Vielen Dank.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Applaus)
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
